OID,FID_,X,Y,BCE_Manuka
1055,1055,1763848.546255917,5901373.697719018,0.486981137
1056,1056,1763981.427193672,5901363.016315977,1.607090907
1057,1057,1763997.403297867,5901362.304266066,1.477222242
1058,1058,1763904.169247611,5901365.345541693,1.596206465
1059,1059,1763928.617857042,5901334.588823687,1.069727266
1060,1060,1763998.966136666,5901331.219476701,1.388425193
1061,1061,1763878.440024256,5901323.30526635,1.477125266
1062,1062,1738694.605813153,5901755.200394316,-9999.0
1063,1063,1763145.491285983,5901381.548771093,1.039081959
1064,1064,1763252.400729544,5901247.294432594,0.930363633
1065,1065,1743051.996392246,5901602.214883072,-0.852914872
1066,1066,1738592.309002647,5901664.385354748,-0.953666667
1067,1067,1763331.159045574,5901215.863225765,1.076499954
1068,1068,1738580.92885622,5901647.402902564,-0.594999988
1069,1069,1763284.866677026,5901212.392888567,1.055334999
1070,1070,1763488.684069129,5901093.175452854,1.402250002
1071,1071,1763472.026781464,5901058.600586323,1.16674999
1072,1072,1763543.855283183,5901052.227351015,1.976624966
1073,1073,1763567.444879998,5901031.830400892,2.178250018
1074,1074,1763478.158318333,5900945.586455248,0.983677414
1075,1075,1737984.847843578,5901368.042288683,-0.31314287
1076,1076,1764791.442862713,5900868.492952836,1.406730762
1077,1077,1763570.597303742,5900969.278845539,1.677543267
1078,1078,1764673.819386029,5900810.959650269,1.345370321
1079,1079,1737867.785925497,5901293.44426133,-0.88750909
1080,1080,1737871.347513448,5901270.202005557,-9999.0
1081,1081,1763709.322698747,5900823.860453011,2.065437479
1082,1082,1763722.258917168,5900799.514763836,1.800196119
1083,1083,1737855.121732492,5901255.513154723,-0.49027272
1084,1084,1737871.022648453,5901250.269608568,-9999.0
1085,1085,1737846.887344339,5901240.693558772,-9999.0
1086,1086,1737838.733894807,5901230.85720739,-9999.0
1087,1087,1737804.462395094,5901191.955302935,-0.45282733
1088,1088,1763801.212048595,5900718.222534837,1.546249977
1089,1089,1737787.652554375,5901174.627482819,-0.321740726
1090,1090,1763840.818329613,5900707.68636172,1.952499979
1091,1091,1737773.342504452,5901151.969445902,-0.800999999
1092,1092,1737724.924153774,5901113.809810046,-9999.0
1093,1093,1763771.370914788,5900694.432705261,1.761790757
1094,1094,1763966.905339624,5900605.337286171,2.664874968
1095,1095,1763854.835044095,5900597.538032428,2.00705131
1096,1096,1763982.694625213,5900595.060740641,2.39487505
1097,1097,1763998.483873155,5900584.7841642,2.396708881
1098,1098,1764769.547953209,5900559.087859006,1.77294572
1099,1099,1763997.940087022,5900565.054883615,2.592857076
1100,1100,1764022.071059034,5900564.385851723,2.254750019
1101,1101,1763933.529730894,5900560.551985582,1.646909067
1102,1102,1737123.97749901,5901023.153375217,-0.801000031
1103,1103,1737099.682037176,5901003.608734159,-0.58237841
1104,1104,1764069.245089743,5900523.589016145,2.573749933
1105,1105,1763996.974069363,5900515.220985349,2.321785684
1106,1106,1737075.386628723,5900984.065129751,0.029549853
1107,1107,1737047.09578027,5900964.585263182,0.758531224
1108,1108,1737064.516809035,5900970.94929962,1.465658511
1109,1109,1764092.287919667,5900483.46120885,2.621090941
1110,1110,1764116.418665714,5900482.791899727,2.646250024
1111,1111,1765057.560630216,5900453.784393484,0.609646646
1112,1112,1737002.51278454,5900926.158647888,-0.138200039
1113,1113,1765050.095823829,5900415.011298302,0.898533326
1114,1114,1764258.323707873,5900380.332438417,1.765875009
1115,1115,1736837.401381389,5900848.351969329,1.233079985
1116,1116,1764297.485868677,5900359.473791175,2.37930736
1117,1117,1764317.5107797,5900349.167630823,2.358910286
1118,1118,1736825.092997539,5900828.613179241,1.264545423
1119,1119,1764336.408928998,5900338.551359301,2.122971696
1120,1120,1764360.860357787,5900327.616584748,2.025454523
1121,1121,1764369.036224751,5900318.358746303,2.352625051
1122,1122,1764324.967518956,5900311.31590528,1.752830178
1123,1123,1764392.815468621,5900307.926121621,1.949666639
1124,1124,1736808.628377259,5900798.972871479,-0.893750027
1125,1125,1764424.572303085,5900297.332849492,1.691054863
1126,1126,1764444.369263471,5900286.983011776,1.362874971
1127,1127,1736792.244387586,5900774.314643073,-0.759581433
1128,1128,1764480.134809624,5900276.316937668,1.794435136
1129,1129,1764503.913726234,5900265.88402829,1.277124968
1130,1130,1764549.283925939,5900267.723519591,1.214403669
1131,1131,1764559.656379534,5900254.829449836,1.081999961
1132,1132,1765002.354458611,5900321.795398417,0.739198683
1133,1133,1736741.096863058,5900714.220813032,-0.639204558
1134,1134,1764942.496868408,5900210.230090739,0.856063832
1135,1135,1764949.822648533,5900197.673346405,1.846388891
1136,1136,1736727.030981617,5900695.617870706,-0.429860792
1137,1137,1764036.394659204,5900336.958337052,1.263730705
1138,1138,1736694.183391437,5900641.319158408,-0.73285718
1139,1139,1764927.46858735,5900149.763239596,1.036238408
1140,1140,1736661.416565622,5900592.003284109,-0.809090934
1141,1141,1764158.90324806,5900087.249337821,1.05957265
1142,1142,1736008.916277662,5900522.768094006,-0.422823565
1143,1143,1764900.023724287,5900031.503579437,0.87626638
1144,1144,1764977.151297233,5899977.464543458,1.86364137
1145,1145,1764278.278835177,5899991.274434301,1.255324419
1146,1146,1735650.469981144,5900349.083327176,-0.90929997
1147,1147,1764499.768305832,5899847.201096822,1.766108098
1148,1148,1735626.020117595,5900319.568193374,-0.70793333
1149,1149,1735553.629827728,5900290.82209204,-0.852475022
1150,1150,1765076.510134966,5899780.699921875,0.70954626
1151,1151,1765101.789505639,5899770.662040914,0.881875002
1152,1152,1735545.480075628,5900280.983656432,-0.654484855
1153,1153,1735533.335204105,5900271.209557137,-0.391508783
1154,1154,1765093.118041604,5899735.934446343,0.650499998
1155,1155,1735521.030675145,5900251.468906215,-0.853714302
1156,1156,1764515.523051847,5899770.087730237,1.463803663
1157,1157,1765084.835788199,5899721.140199129,0.5538125
1158,1158,1765076.359136125,5899696.378891039,0.70887501
1159,1159,1764778.794723222,5900895.813293692,1.301102192
1160,1160,1735439.773697111,5900168.035086514,-9999.0
1161,1161,1764595.39482297,5899672.94354402,1.190532863
1162,1162,1735419.827083274,5900086.941667319,-0.568296326
1163,1163,1735406.218235088,5900068.883527115,-0.795000046
1164,1164,1744822.278024251,5899907.915348637,-0.682162162
1165,1165,1744834.09253335,5899897.743685566,-0.759999931
1166,1166,1765095.35074344,5899521.818773562,1.011318683
1167,1167,1735357.082718004,5899994.902424214,-9999.0
1168,1168,1744832.910545763,5899838.148732506,-0.746428581
1169,1169,1765065.093414348,5899463.696700037,1.116812627
1170,1170,1735291.88889855,5899916.194678782,-0.7566667
1171,1171,1765030.323074565,5899389.069299141,0.817513497
1172,1172,1765009.815698265,5899356.628176032,1.11932069
1173,1173,1764997.407988726,5899328.806089867,0.725892858
1174,1174,1744486.619505577,5899684.561453122,0.860740742
1175,1175,1735002.826637142,5899831.093783061,-0.837940309
1176,1176,1744340.480652026,5899507.409246439,1.69444443
1177,1177,1744316.173387219,5899487.882668066,0.939642847
1178,1178,1744291.099337568,5899457.675684213,0.908392864
1179,1179,1744283.534713192,5899448.56230558,1.843529389
1180,1180,1767929.479812045,5899009.994630795,1.168333305
1181,1181,1764982.964191735,5899032.927053803,-0.576865675
1182,1182,1767067.875692469,5898881.7443306,0.496233178
1183,1183,1767104.695688664,5898886.307324927,0.505281243
1184,1184,1745509.92680764,5899238.330985641,2.317777841
1185,1185,1745525.734049014,5899228.089515164,2.513272706
1186,1186,1745557.51997589,5899217.57298148,2.757678607
1187,1187,1745585.900300299,5899207.497897347,2.884862362
1188,1188,1745613.102263592,5899196.67712879,2.67000002
1189,1189,1746723.62197262,5899177.480973219,-0.687222243
1190,1190,1747155.03171538,5899159.813633782,1.369499999
1191,1191,1739708.250123331,5899276.156862314,-9999.0
1192,1192,1745676.673616286,5899175.643268199,2.734464245
1193,1193,1746699.308090044,5899157.963783912,-0.769074065
1194,1194,1746811.31658556,5899155.818636163,1.231124981
1195,1195,1747120.836011844,5899150.829866878,2.461396925
1196,1196,1739652.74337819,5899267.104637165,2.504230769
1197,1197,1739671.947616269,5899273.987354311,2.723399987
1198,1198,1746767.202234114,5899146.614907632,1.330251568
1199,1199,1767307.247547679,5898764.730536608,0.822805758
1200,1200,1745732.255364979,5899154.74661409,2.136909093
1201,1201,1739628.446447509,5899247.567582361,-0.5275
1202,1202,1745756.051492555,5899144.367004393,2.353272828
1203,1203,1765178.498594262,5898787.058513733,1.294374989
1204,1204,1745779.847564126,5899133.98732583,2.227543843
1205,1205,1765186.293433045,5898776.935605601,1.819249967
1206,1206,1767327.495724742,5898734.83280876,0.79862501
1207,1207,1740076.538439209,5899233.664278899,0.28224097
1208,1208,1746618.708404921,5899109.312922693,0.666249997
1209,1209,1767303.568013717,5898746.254482569,0.606352815
1210,1210,1767343.112386139,5898724.351741937,0.789107135
1211,1211,1745811.783551145,5899113.497748492,2.450909064
1212,1212,1746594.567717156,5899099.761845089,0.729874993
1213,1213,1768030.570510394,5898797.774585817,1.345882852
1214,1214,1740242.968054784,5899198.247865416,-9999.0
1215,1215,1746266.834947048,5899095.467885301,0.695252103
1216,1216,1746586.230040979,5899090.317231149,1.331333315
1217,1217,1769624.336718969,5898659.737977841,1.602336411
1218,1218,1769659.856791385,5898658.441074358,2.204556969
1219,1219,1746232.071158267,5899087.761233907,0.098729162
1220,1220,1739927.052767028,5899182.816510926,0.572312499
1221,1221,1739969.50477161,5899199.942219286,1.178749997
1222,1222,1746126.678261264,5899077.952052229,-0.429499991
1223,1223,1769591.847373908,5898648.093664059,1.537848828
1224,1224,1739902.920485214,5899173.246728232,0.476187499
1225,1225,1745982.699846129,5899070.469616321,0.434177215
1226,1226,1746102.538171272,5899068.399882152,0.931999999
1227,1227,1769547.403071149,5898630.784091515,1.348577411
1228,1228,1769527.229350645,5898621.217705379,1.363624979
1229,1229,1746035.235210333,5899058.035333522,2.263544922
1230,1230,1739846.501843579,5899144.272770287,-0.013710688
1231,1231,1765104.489047846,5898688.998988171,1.071636356
1232,1232,1739802.397907221,5899135.034270953,-0.210967747
1233,1233,1739822.690879985,5899138.020436728,-0.227380958
1234,1234,1765096.267672217,5898669.01704751,0.890124988
1235,1235,1765103.630063352,5898644.695560776,1.022300003
1236,1236,1769643.608499883,5898613.461512125,1.584875767
1237,1237,1743923.948463255,5899016.037714049,3.129625019
1238,1238,1765088.082357567,5898629.294374201,0.775098041
1239,1239,1769471.315543925,5898567.215476569,1.090180566
1240,1240,1765094.97764638,5898609.332181153,1.465974009
1241,1241,1740394.275587036,5899060.554407246,-0.028927491
1242,1242,1740448.191686486,5899044.577676102,-0.619350645
1243,1243,1765078.92659216,5898599.561270344,0.824177221
1244,1244,1769380.737668863,5898514.031921232,1.286786933
1245,1245,1769224.828733666,5898487.683147026,0.999500007
1246,1246,1769240.822092165,5898488.090056215,1.049795907
1247,1247,1740511.441672501,5899003.649791623,-9999.0
1248,1248,1741913.515674327,5898980.234194341,0.614465406
1249,1249,1765070.159042754,5898559.84971556,1.008249994
1250,1250,1769289.815396025,5898483.2902674,0.843015604
1251,1251,1741893.376028445,5898970.602837745,0.393999994
1252,1252,1741877.230553958,5898960.904614794,0.867375007
1253,1253,1769644.351105418,5898458.962002302,1.210479437
1254,1254,1741865.07981179,5898951.139236104,1.435822792
1255,1255,1742148.689671818,5898946.37523206,-0.829393949
1256,1256,1769623.499347546,5898439.810200715,1.076249973
1257,1257,1741844.940101737,5898941.507871365,0.780897431
1258,1258,1742076.621011326,5898937.617581741,-0.658500015
1259,1259,1741836.783918415,5898931.675442882,2.248499998
1260,1260,1740638.105514253,5898931.75996735,-0.711874988
1261,1261,1769579.741748838,5898408.085614857,1.007231397
1262,1262,1740621.950013058,5898921.332265518,-0.032264149
1263,1263,1769131.064431921,5898434.256285405,0.602561168
1264,1264,1769566.574143309,5898391.097701708,0.939746836
1265,1265,1741724.269836663,5898893.684935036,0.081625003
1266,1266,1737656.657400887,5898944.333678038,-9999.0
1267,1267,1737616.399095057,5898925.038237034,-0.298148141
1268,1268,1769573.220837219,5898351.739614111,1.228650013
1269,1269,1742242.713312945,5898835.132724416,-0.838787876
1270,1270,1737576.261512074,5898906.287952209,0.821818178
1271,1271,1741635.3897466,5898835.358606479,1.952124982
1272,1272,1743560.702616642,5898802.160363576,-0.588076919
1273,1273,1741052.192678137,5898834.938070641,1.827321423
1274,1274,1741615.250597031,5898825.72711813,2.173250005
1275,1275,1766249.490550439,5898377.146280413,1.132375022
1276,1276,1740748.29183329,5898830.234453526,-0.408249996
1277,1277,1740763.521049388,5898820.011807621,-0.345799996
1278,1278,1740867.780478854,5898807.579250507,2.51545449
1279,1279,1740966.842191906,5898830.965650602,2.801609376
1280,1280,1741561.238876075,5898808.65982448,2.322006736
1281,1281,1740839.665618947,5898798.805340789,2.648999993
1282,1282,1741164.029911821,5898809.606309114,2.659027346
1283,1283,1769584.759492448,5898220.321625224,1.402562851
1284,1284,1770815.260714555,5898086.772763275,5.700714282
1285,1285,1765143.431026206,5898189.505654889,1.793653809
1286,1286,1765150.285860058,5898179.175217424,3.013768084
1287,1287,1766468.43342135,5898133.60547863,0.199404257
1288,1288,1770897.420547907,5898051.529129071,2.531859159
1289,1289,1769408.028620729,5898065.437386051,0.707037043
1290,1290,1742485.666336899,5898551.901722045,-0.794750002
1291,1291,1743096.798001287,5898541.579687503,1.399496862
1292,1292,1770925.898662086,5898024.710378059,3.913374957
1293,1293,1765149.488687392,5898120.319885315,1.158727243
1294,1294,1769375.630801903,5898035.972326871,0.665625001
1295,1295,1742585.020137872,5898520.318740895,-0.810062507
1296,1296,1747733.705283731,5898431.913428952,0.473999999
1297,1297,1765165.524373075,5898114.063391274,2.257238071
1298,1298,1742596.835079385,5898510.14998548,-0.443250001
1299,1299,1769359.23877889,5898015.632179963,0.726981139
1300,1300,1769349.3029525,5898001.651308879,0.808309169
1301,1301,1747748.985738631,5898391.767821508,0.414250003
1302,1302,1769339.492743537,5897984.108655456,1.079004156
1303,1303,1769326.313802338,5897967.891314611,0.770192287
1304,1304,1766628.026974214,5898775.582617023,1.05204788
1305,1305,1770963.949032766,5897933.907041535,3.091681394
1306,1306,1765994.539529812,5898013.305200896,0.648624997
1307,1307,1769334.471367812,5897947.059042701,2.414807694
1308,1308,1765986.354970786,5898003.495224193,0.699999995
1309,1309,1765179.403972893,5898013.85381366,2.453398095
1310,1310,1768747.373602314,5898129.684119229,1.07799113
1311,1311,1765978.072580158,5897988.701818308,0.592062505
1312,1312,1768494.260524292,5897923.965170256,1.332250012
1313,1313,1768510.238216548,5897923.646493314,1.517125015
1314,1314,1768523.233513748,5897916.18422179,1.212532735
1315,1315,1768549.98372652,5897912.883388638,2.347737237
1316,1316,1768580.402506442,5897906.026478252,0.676579636
1317,1317,1771144.957148824,5897850.73745218,-9999.0
1318,1318,1765948.964591277,5897948.922693857,0.278484848
1319,1319,1768365.857460009,5897892.585848531,0.747911386
1320,1320,1768303.567544119,5897823.543763918,0.549514161
1321,1321,1765193.121193127,5897869.47407475,2.667777803
1322,1322,1765940.682664968,5897848.184058719,-0.31465812
1323,1323,1768270.417616973,5897804.886656208,0.54642436
1324,1324,1765927.107097636,5897835.156680524,-0.102625002
1325,1325,1768220.998042758,5897797.147504133,0.90723472
1326,1326,1765912.316567246,5897813.486568425,-0.096274998
1327,1327,1765462.983452753,5897804.372064127,0.938125014
1328,1328,1765894.917609192,5897795.781474892,0.192923079
1329,1329,1765486.559092423,5897783.969201137,2.406750027
1330,1330,1765294.442503914,5897767.78702964,0.966874983
1331,1331,1765404.2275357,5897777.04753509,0.642101659
1332,1332,1767391.063088331,5898472.490033029,1.108675153
1333,1333,1765350.087614446,5897751.930786428,0.899511102
1334,1334,1766308.602979879,5897727.952035556,0.176499997
1335,1335,1766300.418313536,5897718.142268292,0.172250001
1336,1336,1770582.31400769,5897632.810987351,1.377499992
1337,1337,1766292.233484185,5897708.33244316,0.16725
1338,1338,1765865.39667073,5897723.762970779,0.289407118
1339,1339,1765842.135790097,5897690.016254323,0.620283016
1340,1340,1765828.016611255,5897672.584659493,0.688113203
1341,1341,1770781.083436771,5897851.408205166,1.467453954
1342,1342,1766269.274095743,5897669.550118051,0.486033516
1343,1343,1765763.596226358,5897638.027805924,1.68828124
1344,1344,1768175.370497046,5897591.307167115,0.001509434
1345,1345,1771299.474285675,5897528.567510507,1.729102581
1346,1346,1765800.91187644,5897642.041218153,0.561486146
1347,1347,1766297.004449263,5897618.396851636,2.387799962
1348,1348,1765751.483291592,5897619.831579502,0.55422018
1349,1349,1770088.660480928,5897532.111793765,0.398000002
1350,1350,1765716.953017426,5897612.44644111,0.669562495
1351,1351,1770179.880048836,5897535.462107411,0.499193967
1352,1352,1771322.535990237,5897500.653865051,5.169999996
1353,1353,1766263.395992177,5897603.891430025,0.983930863
1354,1354,1768142.338519526,5897560.670965342,0.483846684
1355,1355,1769692.616702715,5897511.328009532,-0.113928569
1356,1356,1771310.886101474,5897477.818848409,1.949549557
1357,1357,1768086.889959078,5897533.242244406,0.360250006
1358,1358,1769788.435703622,5897499.231314327,0.077848102
1359,1359,1771330.317431336,5897473.101544585,5.199406703
1360,1360,1768074.709059559,5897523.513646785,0.276792452
1361,1361,1769961.565261402,5897501.186377096,0.166227084
1362,1362,1766247.401868761,5897562.146579084,0.693793107
1363,1363,1767071.567718984,5897513.490288313,1.108042549
1364,1364,1771270.209719246,5897460.974376591,1.359132855
1365,1365,1766244.571501366,5897519.826632565,1.263459108
1366,1366,1766264.346439659,5897509.466881877,0.999113914
1367,1367,1767026.016374417,5897494.08923474,0.46470588
1368,1368,1767090.399374872,5897500.377588982,0.929539738
1369,1369,1767111.115878985,5897492.766657226,1.187124975
1370,1370,1771200.514579157,5897422.084465595,1.407097307
1371,1371,1771328.875066654,5897438.373689421,2.986795263
1372,1372,1771161.687481153,5897407.285785966,1.953302756
1373,1373,1766331.855401797,5897488.19726518,1.579375006
1374,1374,1766933.81091802,5897486.334802859,0.756194937
1375,1375,1766288.452175467,5897492.696561968,0.878335615
1376,1376,1766430.924898347,5897446.36405971,1.081428562
1377,1377,1766881.572704414,5897454.834322556,0.77594142
1378,1378,1771407.675733981,5897346.894918443,1.278999996
1379,1379,1766669.985160419,5897411.740636121,1.300999989
1380,1380,1766685.961799267,5897411.425576521,1.343037983
1381,1381,1766607.96426869,5897415.29117578,2.40864486
1382,1382,1766717.71836255,5897400.82861665,1.519541671
1383,1383,1770461.458511202,5897513.969186217,0.837887981
1384,1384,1771159.685828633,5897318.682999039,1.095089264
1385,1385,1766741.486609379,5897390.388977431,1.530124974
1386,1386,1770591.767822363,5897313.458332987,1.499736817
1387,1387,1765001.988556665,5897420.847054437,0.703832336
1388,1388,1765039.150848331,5897408.28251163,0.660275216
1389,1389,1766538.170333563,5897391.842944264,0.67467105
1390,1390,1766831.565353846,5897394.114060705,0.637389592
1391,1391,1771126.46319481,5897286.713619855,1.038957204
1392,1392,1764986.309450306,5897335.099171103,2.080437526
1393,1393,1765094.79920658,5897375.623753592,1.325144056
1394,1394,1771090.447654457,5897232.447260317,1.211650703
1395,1395,1764954.162210958,5897325.75605084,1.455375001
1396,1396,1764926.009126381,5897316.334863392,1.24656901
1397,1397,1770661.534716885,5897202.4586397,1.083717948
1398,1398,1770643.970982657,5897203.540726054,0.645856163
1399,1399,1771073.414786796,5897191.804479147,1.28634325
1400,1400,1764853.726885345,5897297.803883851,1.081624961
1401,1401,1770657.145096518,5897182.955565328,0.397565224
1402,1402,1771568.766781736,5897274.168804101,1.490063715
1403,1403,1771060.442492069,5897169.46599145,1.396858989
1404,1404,1771551.617034399,5897154.524131865,1.42525312
1405,1405,1764689.581651045,5897281.062743116,1.522389943
1406,1406,1765242.300121521,5897281.883997012,0.88745395
1407,1407,1771523.455961092,5897145.12467747,1.317656877
1408,1408,1771044.062518309,5897149.855530907,1.545562514
1409,1409,1771503.064014023,5897136.698088512,1.299206303
1410,1410,1764633.276527693,5897262.218761213,0.946499993
1411,1411,1770748.197075278,5897140.882047676,1.318999997
1412,1412,1771035.77173883,5897135.066777806,1.51549999
1413,1413,1764613.112150423,5897252.640938148,0.929499997
1414,1414,1771443.068546772,5897121.828061636,1.140499994
1415,1415,1771450.24768148,5897081.798373256,3.048730591
1416,1416,1767447.309928688,5897117.193378239,3.008620714
1417,1417,1770983.363115435,5897074.430870749,2.262630511
1418,1418,1767511.016773911,5897105.96001522,0.796375009
1419,1419,1767534.783278705,5897095.517869351,0.929999986
1420,1420,1767558.549786143,5897085.076062283,0.753797447
1421,1421,1767926.354728886,5897334.412903105,0.46198141
1422,1422,1767882.28823917,5897028.776578601,0.185000002
1423,1423,1748194.694415772,5897387.205594992,0.061090909
1424,1424,1770856.404371054,5896959.216650398,0.936375002
1425,1425,1770864.190857136,5896949.088189363,0.944125008
1426,1426,1771583.111828717,5896934.521197081,4.668077065
1427,1427,1771558.398486152,5896939.329609821,2.88982611
1428,1428,1771590.895395541,5896924.389656242,4.417499945
1429,1429,1770780.952805654,5897047.434434995,0.759479295
1430,1430,1767877.776314873,5896978.838884019,0.205454547
1431,1431,1770876.041412378,5896925.665073123,0.924999998
1432,1432,1770859.49165617,5896914.284668318,0.46056426
1433,1433,1767707.94861981,5896962.462661312,0.829743567
1434,1434,1767871.129368299,5896946.201696865,0.371473921
1435,1435,1767771.060387529,5896921.32651866,1.300874985
1436,1436,1767787.036150953,5896921.0093952,1.700750033
1437,1437,1771612.882587583,5896834.407143774,1.08814808
1438,1438,1767831.601306383,5896911.472406454,1.03015558
1439,1439,1772147.621607935,5896793.415598189,0.980374983
1440,1440,1765569.259096799,5896924.294252641,0.396196171
1441,1441,1770973.199649771,5896807.288896793,4.118625081
1442,1442,1772171.382232117,5896782.960386485,0.968250006
1443,1443,1765593.196443236,5896904.461076017,0.486708863
1444,1444,1770965.010116885,5896797.483562699,3.721794853
1445,1445,1771620.597937027,5896784.193826713,1.688867904
1446,1446,1772203.130683938,5896772.342322193,0.908124983
1447,1447,1772219.106451489,5896772.016732413,0.641624992
1448,1448,1765612.970576106,5896894.102855911,0.470458328
1449,1449,1772234.879061753,5896761.724135665,0.831374995
1450,1450,1748195.25923019,5897208.202987134,-0.467117125
1451,1451,1771619.610624292,5896764.271726628,3.513448271
1452,1452,1772087.756511362,5896771.069536909,1.145074494
1453,1453,1765636.385909665,5896873.903768641,0.283818184
1454,1454,1748190.774205456,5897187.680481924,-0.512545451
1455,1455,1764238.492970681,5896891.017527897,1.199240482
1456,1456,1772002.67281112,5896739.033493289,1.133176071
1457,1457,1772032.392999239,5896745.980225949,1.096137386
1458,1458,1772230.183759052,5896731.96349817,1.134276729
1459,1459,1764219.79685425,5896874.45473198,1.142361804
1460,1460,1770125.181186591,5896759.593393726,1.382830185
1461,1461,1772207.682518016,5896715.262801212,1.136714247
1462,1462,1764197.973293311,5896861.893194012,1.011374991
1463,1463,1764181.804232304,5896852.236775232,0.987874981
1464,1464,1748174.054857361,5897142.545624628,-0.551636373
1465,1465,1764157.454033595,5896832.768536606,0.996624998
1466,1466,1772165.708308753,5896687.942833982,1.09457262
1467,1467,1748158.803701393,5897122.0763274,-0.311325307
1468,1468,1770970.77961725,5896687.68537652,0.653999999
1469,1469,1772121.018513289,5896664.332971914,1.090874952
1470,1470,1770962.590297885,5896677.879958928,0.983417712
1471,1471,1771130.332967351,5896674.484302166,1.039999979
1472,1472,1771945.94935822,5896696.260617599,1.153769737
1473,1473,1772100.845981689,5896654.772669727,1.042499962
1474,1474,1764133.292859833,5896807.705139693,0.991083909
1475,1475,1771752.973057271,5896641.908996861,1.271874979
1476,1476,1771890.716410585,5896643.42874923,1.173292034
1477,1477,1770953.63973543,5896648.34142464,1.007692291
1478,1478,1771792.5064144,5896621.162971036,1.251749989
1479,1479,1772056.1015419,5896615.799677145,0.994249992
1480,1480,1748143.139674436,5897080.035965775,-0.416843748
1481,1481,1771267.919315688,5896627.095620094,0.993617008
1482,1482,1771317.034870385,5896620.845835347,0.961000006
1483,1483,1771859.775293269,5896618.242090646,1.237643717
1484,1484,1770745.712458935,5896622.439317899,0.722749989
1485,1485,1771328.814336854,5896610.635934267,1.049999961
1486,1486,1765290.499793775,5896958.191630108,1.0404791
1487,1487,1771336.599929044,5896600.507001554,1.12948049
1488,1488,1768553.13037825,5896647.10455035,0.709074066
1489,1489,1771343.803066861,5896590.389870579,1.191454491
1490,1490,1772024.080698287,5896589.488260188,0.985970349
1491,1491,1764090.043098726,5896757.001650945,0.985313616
1492,1492,1771351.954188049,5896569.555390187,1.289245259
1493,1493,1771980.254387427,5896561.741574094,1.310483357
1494,1494,1771365.61451403,5896560.717676039,1.27102149
1495,1495,1764042.977805743,5896689.977096849,1.079641217
1496,1496,1771937.230226118,5896529.426959787,2.08641394
1497,1497,1771410.056976161,5896519.441649353,1.269999981
1498,1498,1770607.909172313,5896525.512765856,0.940886056
1499,1499,1771526.483426411,5896506.914578675,1.24510461
1500,1500,1771915.879645358,5896499.000645581,1.125218751
1501,1501,1771494.503356841,5896493.492254262,1.591085091
1502,1502,1769473.071892705,5896518.438559761,0.755696221
1503,1503,1771904.090690767,5896475.974604225,1.090083675
1504,1504,1771908.882223568,5896459.455912745,1.488533341
1505,1505,1771892.8998314,5896449.612682403,1.026250009
1506,1506,1748081.190458041,5896911.044211719,-0.456455572
1507,1507,1765429.808825862,5896554.860101,1.501578156
1508,1508,1765386.283507065,5896539.59816472,1.45018866
1509,1509,1769439.922404561,5896459.277772228,0.664249985
1510,1510,1771868.126243721,5896410.232112383,1.043749961
1511,1511,1765366.119812547,5896530.022216229,1.382749996
1512,1512,1766120.882974744,5896525.975031307,0.521016396
1513,1513,1770358.284084772,5896430.8391598,0.757624999
1514,1514,1747956.041753786,5896842.765205253,0.119999997
1515,1515,1771867.942716787,5896390.441607581,1.081276579
1516,1516,1765325.792659687,5896510.870173601,1.204374966
1517,1517,1766104.217379995,5896499.23393752,0.596953901
1518,1518,1763945.857942925,5896626.649696101,1.07821594
1519,1519,1766140.312869377,5896484.922095773,1.055749995
1520,1520,1770285.793963504,5896402.387910265,0.568499996
1521,1521,1771408.121349876,5896421.003158076,1.578046008
1522,1522,1763847.737534219,5896519.721385787,1.256749998
1523,1523,1766120.148380044,5896475.347856706,0.987987406
1524,1524,1771707.677582986,5896363.580456374,1.109714293
1525,1525,1771867.694653741,5896360.385324841,2.3064706
1526,1526,1747944.768004679,5896803.376845599,0.516785725
1527,1527,1763831.569534253,5896510.064327997,1.281012665
1528,1528,1765290.248035,5896481.51863677,1.681150416
1529,1529,1766099.983937767,5896465.773570978,0.920916663
1530,1530,1769398.785918311,5896400.277017668,0.673375002
1531,1531,1765086.387221376,5896472.432760243,1.342499983
1532,1532,1765197.214708884,5896473.502286719,1.373417725
1533,1533,1769391.181069709,5896390.458552435,0.577192974
1534,1534,1769374.438557406,5896381.550320697,0.47470588
1535,1535,1770269.01576305,5896362.842093434,0.836875
1536,1536,1763783.648170388,5896481.081684255,1.250980377
1537,1537,1765066.708226156,5896456.990430729,1.389101787
1538,1538,1765117.145429282,5896460.490714302,2.173984778
1539,1539,1769876.842063844,5896498.410193787,1.23417562
1540,1540,1771701.607520276,5896336.230632949,1.226470554
1541,1541,1771874.431292775,5896324.868601513,2.853762359
1542,1542,1765088.772194745,5896445.728188765,2.3536875
1543,1543,1771690.389841016,5896314.862088937,1.225097967
1544,1544,1763766.547418861,5896461.673243331,1.09374997
1545,1545,1763774.498833351,5896451.347309277,1.149493696
1546,1546,1763764.123916099,5896441.577831319,1.140454528
1547,1547,1769348.880409928,5896331.4809268,0.538679236
1548,1548,1771697.601228907,5896284.266219094,2.903733365
1549,1549,1771731.606862243,5896297.991654507,1.295299715
1550,1550,1771760.869034647,5896272.818103307,1.209245279
1551,1551,1763765.874701435,5896421.667004634,1.178354396
