OID,FID_,X,Y,BCE_Mahura
532,532,1754753.692159847,5964633.332783078,-9999.0
533,533,1753480.701752429,5964654.19155245,-9999.0
534,534,1754444.065423439,5964643.111463755,-9999.0
535,535,1754644.40762315,5964630.415509874,-9999.0
536,536,1754690.231583923,5964625.039039295,-9999.0
537,537,1754745.130448471,5964623.114825915,-9999.0
538,538,1754785.392755191,5964622.79596714,-9999.0
539,539,1754037.288408767,5964639.868804481,-9999.0
540,540,1754100.878651172,5964625.063782932,-9999.0
541,541,1754983.887786356,5964617.630982915,-9999.0
542,542,1754430.791679501,5964609.20395106,-9999.0
543,543,1754666.911937338,5964609.055865387,-9999.0
544,544,1754032.683658283,5964606.72505576,-9999.0
545,545,1754773.374532599,5964593.487424439,-9999.0
546,546,1753493.091019012,5964606.359806533,-9999.0
547,547,1754051.742587397,5964600.252034327,-9999.0
548,548,1754217.68760635,5964592.209613722,-9999.0
549,549,1754241.068718418,5964596.324567118,-9999.0
550,550,1754571.92144144,5964587.12517276,-9999.0
551,551,1754691.806984668,5964585.057275834,-9999.0
552,552,1755177.715006202,5964579.289736995,-9999.0
553,553,1754148.47340797,5964584.339157737,-9999.0
554,554,1754282.517958038,5964697.416975856,-9999.0
555,555,1754442.927608101,5964579.463213079,-9999.0
556,556,1753963.123635408,5964577.675421231,-9999.0
557,557,1754228.805158399,5964572.936560294,-9999.0
558,558,1754307.207245395,5964575.702676555,-9999.0
559,559,1754333.639485233,5964571.590124848,-9999.0
560,560,1754377.913037342,5964570.422670465,-9999.0
561,561,1754616.504902148,5964591.749118036,-9999.0
562,562,1754744.066643005,5964563.722735474,-9999.0
563,563,1753661.629565438,5964573.457211193,-9999.0
564,564,1754007.820100083,5964567.292795691,-9999.0
565,565,1754265.104386843,5964567.10282824,-9999.0
566,566,1754470.480708243,5964558.649877568,-9999.0
567,567,1754653.27461233,5964555.17837883,-9999.0
568,568,1754180.143712533,5964553.86734706,-9999.0
569,569,1754220.398403103,5964553.148848378,-9999.0
570,570,1754341.487464646,5964550.986420359,-9999.0
571,571,1754461.919413589,5964548.431652099,-9999.0
572,572,1754630.996407541,5964545.809439557,-9999.0
573,573,1754676.277307357,5964559.038101334,-9999.0
574,574,1754701.034586881,5964547.846083298,-9999.0
575,575,1754719.130835474,5964552.350717255,-9999.0
576,576,1754030.274037411,5964557.744742837,-9999.0
577,577,1754079.923135287,5964546.069382874,-9999.0
578,578,1754252.424220704,5964542.608196567,-9999.0
579,579,1754329.511137647,5964540.368276964,-9999.0
580,580,1754389.290039304,5964540.163383995,-9999.0
581,581,1754421.019588871,5964551.486289416,-9999.0
582,582,1754586.015232485,5964553.664645255,-9999.0
583,583,1753978.218079426,5964541.749492728,-9999.0
584,584,1754446.919438065,5964529.703081329,-9999.0
585,585,1754739.921068092,5964524.304214001,-9999.0
586,586,1753511.385012391,5964535.869888678,-9999.0
587,587,1754638.215543974,5964519.992088191,-9999.0
588,588,1754670.715867921,5964515.191663177,-9999.0
589,589,1753970.108918274,5964517.737662033,-9999.0
590,590,1753986.20354408,5964517.048412547,-9999.0
591,591,1754002.225081752,5964522.259981722,-9999.0
592,592,1753615.851231302,5964513.874064519,-9999.0
593,593,1753639.416838164,5964513.455000803,-9999.0
594,594,1753661.649535015,5964520.069491159,-9999.0
595,595,1754057.90681016,5964548.511138415,-9999.0
596,596,1754368.357976236,5964505.756603863,-9999.0
597,597,1754523.397618427,5964526.448736627,-9999.0
598,598,1753518.904635274,5964505.829709874,-9999.0
599,599,1753627.750337867,5964503.693611294,-9999.0
600,600,1753990.474756531,5964497.819826236,-9999.0
601,601,1754084.956173762,5964501.658311423,-9999.0
602,602,1754519.584518739,5964487.78818518,-9999.0
603,603,1754642.596388402,5964486.171217179,-9999.0
604,604,1754002.097357362,5964486.858459615,-9999.0
605,605,1754178.472267735,5964492.234134397,-9999.0
606,606,1754388.429283046,5964482.903004113,-9999.0
607,607,1754409.149737324,5964485.592683728,-9999.0
608,608,1754677.062928003,5964484.070606605,-9999.0
609,609,1753449.996491234,5964512.412965986,-9999.0
610,610,1753566.427443895,5964484.846180252,-9999.0
611,611,1753661.31095112,5964491.074464005,-9999.0
612,612,1754338.298370698,5964480.638390899,-9999.0
613,613,1754379.985309804,5964470.144950989,-9999.0
614,614,1753490.102437038,5964481.529685272,-9999.0
615,615,1753679.390276212,5964473.069759831,-9999.0
616,616,1755029.946853913,5964475.478071754,-9999.0
617,617,1755208.511361412,5964461.120799724,-9999.0
618,618,1753454.114546305,5964467.105405967,-9999.0
619,619,1753888.534819958,5964459.377875498,-9999.0
620,620,1754335.950539507,5964451.77925048,-9999.0
621,621,1754665.156211527,5964445.969559741,-9999.0
622,622,1754725.822875642,5964444.422416065,-9999.0
623,623,1753445.554586753,5964456.886214458,-9999.0
624,624,1753638.484433329,5964458.078210099,-9999.0
625,625,1753904.458960864,5964449.125323287,-9999.0
626,626,1754149.916812124,5964449.843727915,-9999.0
627,627,1754586.183839193,5964480.370846938,-9999.0
628,628,1754605.199520383,5964436.210662218,-9999.0
629,629,1754649.766492687,5964428.62422745,-9999.0
630,630,1753425.674527763,5964438.086909384,-9999.0
631,631,1753574.179539568,5964434.864093989,-9999.0
632,632,1753603.285630275,5964464.176337756,-9999.0
633,633,1753904.103877703,5964429.193896671,-9999.0
634,634,1754004.646396541,5964432.496889068,-9999.0
635,635,1754501.254682014,5964426.232181343,-9999.0
636,636,1754693.409077881,5964415.096128041,-9999.0
637,637,1753493.33548274,5964426.533226661,-9999.0
638,638,1754652.651583405,5964405.856943472,-9999.0
639,639,1754684.847639021,5964404.878117278,-9999.0
640,640,1753253.662567544,5964420.701014527,-0.100142894
641,641,1754056.713910646,5964406.535986825,-9999.0
642,642,1754488.025579814,5964399.216520813,-9999.0
643,643,1754571.965131566,5964397.332102095,-9999.0
644,644,1754607.444857604,5964407.870170719,-9999.0
645,645,1753492.981345352,5964406.601813366,-9999.0
646,646,1753526.097747063,5964438.689751446,-9999.0
647,647,1754024.333042297,5964397.144492568,-9999.0
648,648,1754547.522663458,5964411.033277145,-9999.0
649,649,1753226.234000918,5964401.613373695,0.157233081
650,650,1753429.849062917,5964398.293131931,-9999.0
651,651,1753456.185280329,5964408.942954198,-9999.0
652,652,1753513.525039942,5964396.650833277,-9999.0
653,653,1754546.322899237,5964376.911962255,-9999.0
654,654,1754669.668960686,5964376.184194657,-9999.0
655,655,1753532.873863766,5964385.552817866,-9999.0
656,656,1754080.333058034,5964376.208090834,-9999.0
657,657,1754724.098346966,5964368.920526695,-9999.0
658,658,1753369.133270231,5964381.971220963,-9999.0
659,659,1753477.799578711,5964377.503665011,-9999.0
660,660,1753513.170852485,5964376.719418456,-9999.0
661,661,1753554.180556572,5964385.456517469,-9999.0
662,662,1754023.799993036,5964367.247344135,-9999.0
663,663,1753549.374206545,5964365.52302909,-9999.0
664,664,1754503.14937095,5964353.930179487,-9999.0
665,665,1754591.794334618,5964347.515611692,-9999.0
666,666,1754683.784171313,5964345.486014735,-9999.0
667,667,1755123.714550817,5964337.471835158,-9999.0
668,668,1753187.520508146,5964364.662796064,-0.217528737
669,669,1753393.28162858,5964361.859455597,-9999.0
670,670,1753560.686137986,5964355.353097556,-9999.0
671,671,1754092.469784783,5964346.467863448,-9999.0
672,672,1754476.19760639,5964355.416950359,-9999.0
673,673,1754490.380569911,5964338.575628413,-9999.0
674,674,1754552.238562949,5964340.947893726,-9999.0
675,675,1753371.316990566,5964348.748397756,-9999.0
676,676,1753572.585074538,5964345.172718557,-9999.0
677,677,1754658.978422742,5964330.210925986,-9999.0
678,678,1754683.427278134,5964325.554558656,-9999.0
679,679,1754119.401029368,5964329.885341791,-9999.0
680,680,1754141.294778084,5964328.352441357,-9999.0
681,681,1754208.41478108,5964323.877006598,-9999.0
682,682,1754631.512965447,5964316.897981268,-9999.0
683,683,1755061.336881863,5964313.02909799,-9999.0
684,684,1753958.505872573,5964318.566853488,-9999.0
685,685,1753365.002327497,5964326.426661777,-9999.0
686,686,1753507.489100485,5964316.624339332,-9999.0
687,687,1753610.230759372,5964318.977644856,-9999.0
688,688,1753697.274332074,5964313.632677831,-9999.0
689,689,1754127.393037095,5964305.586366003,-9999.0
690,690,1753549.436994836,5964321.269411055,-9999.0
691,691,1753652.224390988,5964304.082310149,-9999.0
692,692,1753616.412910911,5964295.133263927,-9999.0
693,693,1755119.966410918,5964295.202293587,-9999.0
694,694,1753507.282787588,5964286.721439206,-9999.0
695,695,1753530.894918475,5964291.610750235,-9999.0
696,696,1754405.196346743,5964275.190378102,-9999.0
697,697,1753374.668521046,5964285.624246951,-9999.0
698,698,1753398.699998894,5964277.818253531,-9999.0
699,699,1753445.778590882,5964316.897387245,-9999.0
700,700,1753498.722926507,5964276.5023014,-9999.0
701,701,1754078.37780333,5964266.585193513,-9999.0
702,702,1754268.162371567,5964263.580952117,-9999.0
703,703,1754624.081896645,5964279.63992979,-9999.0
704,704,1754658.026114377,5964256.226898439,-9999.0
705,705,1754141.954800598,5964277.093637578,-9999.0
706,706,1753498.521900994,5964256.042461458,-9999.0
707,707,1753542.355004082,5964262.967261589,-9999.0
708,708,1754183.250443203,5964287.13233751,-9999.0
709,709,1755054.823215429,5964219.409130353,-9999.0
710,710,1753357.729695811,5964239.916409877,-9999.0
711,711,1753417.218293742,5964242.695767988,-9999.0
712,712,1754206.476880768,5964224.423829353,-9999.0
713,713,1754316.507489108,5964387.507244702,-9999.0
714,714,1754085.539656526,5964216.612999009,-9999.0
715,715,1754163.151939114,5964224.30007167,-9999.0
716,716,1754231.903152289,5964241.253188391,-9999.0
717,717,1755067.716204229,5964199.037540367,-9999.0
718,718,1753386.390332763,5964239.919156542,-9999.0
719,719,1753513.471589475,5964221.048056272,-9999.0
720,720,1753537.920584664,5964216.394939063,-9999.0
721,721,1753352.579811579,5964209.718376557,-9999.0
722,722,1754224.487649051,5964198.097004998,-9999.0
723,723,1752950.456174954,5964205.741823038,0.62933333
724,724,1754052.803993818,5964187.290193832,-9999.0
725,725,1754246.048528914,5964188.76775904,-9999.0
726,726,1754332.808890619,5964203.13385809,-9999.0
727,727,1754367.094947149,5964181.277048284,-9999.0
728,728,1755053.448986485,5964169.185601562,-9999.0
729,729,1752973.615138812,5964199.376367606,0.527857129
730,730,1753376.377693698,5964189.3581671,-9999.0
731,731,1754273.732055832,5964173.83925529,-9999.0
732,732,1754661.164109055,5964174.089345776,-9999.0
733,733,1754946.24166598,5964161.341544507,-9999.0
734,734,1754121.472268754,5964166.510428295,-9999.0
735,735,1754194.803632809,5964167.895160439,-9999.0
736,736,1754258.341261513,5964162.821218289,-9999.0
737,737,1754307.705239964,5964166.113724818,-9999.0
738,738,1753036.34186336,5964180.627971726,0.179132791
739,739,1753384.074353421,5964169.283804194,-9999.0
740,740,1753404.448138649,5964173.705243096,-9999.0
741,741,1754672.164597833,5964146.31558516,-9999.0
742,742,1753053.996903374,5964165.695424191,-0.260925932
743,743,1754293.609782524,5964143.116715269,-9999.0
744,744,1753692.021499756,5964149.531872124,-9999.0
745,745,1752952.719250794,5964147.155378515,0.332376247
746,746,1753721.665719865,5964133.376110721,-9999.0
747,747,1754333.506466295,5964122.46617507,-9999.0
748,748,1753600.55333473,5964115.592837583,-9999.0
749,749,1753647.90835337,5964129.957099154,-9999.0
750,750,1753570.167447287,5964112.115283381,-9999.0
751,751,1753701.601239295,5964104.209460111,-9999.0
752,752,1753735.653247612,5964100.059846736,-9999.0
753,753,1753422.911087716,5964088.843280926,-9999.0
754,754,1753640.27412251,5964084.979832484,-9999.0
755,755,1753451.504547256,5964078.749428328,-9999.0
756,756,1753605.386986062,5964072.393987814,-9999.0
757,757,1753700.205286572,5964069.070667193,-9999.0
758,758,1755068.960197479,5964034.242646297,-9999.0
759,759,1753607.363300835,5964045.689686553,-9999.0
760,760,1753668.253651785,5964070.576847799,-9999.0
761,761,1753574.006050403,5964053.476491395,-9999.0
762,762,1753003.035227169,5964106.660392099,-0.143059489
763,763,1753579.736511517,5964016.073139776,-9999.0
764,764,1753460.101861092,5964014.279521253,-9999.0
765,765,1753566.048008314,5963986.611124491,-9999.0
766,766,1753767.307801288,5963983.030631506,-9999.0
767,767,1753506.574315917,5963977.498224081,-9999.0
768,768,1755847.396365982,5963955.604151702,-9999.0
769,769,1753600.744487613,5963976.054269718,-9999.0
770,770,1753677.970757104,5963964.481616452,-9999.0
771,771,1752849.885317101,5963966.979979601,0.555853646
772,772,1753414.791918978,5964003.990029459,-9999.0
773,773,1753734.733003747,5963953.502652853,-9999.0
774,774,1753662.23101786,5963952.053928403,-9999.0
775,775,1753742.605984468,5963943.393647528,-9999.0
776,776,1752506.139798373,5963964.012631538,0.919834715
777,777,1752825.051903302,5963949.030145257,0.570757576
778,778,1752970.9101153,5963971.690801411,-0.194341516
779,779,1753770.47837928,5963943.494654935,-9999.0
780,780,1753363.802438704,5963952.285969596,-9999.0
781,781,1753395.276741057,5963914.113288697,-9999.0
782,782,1753499.734217643,5963920.434074225,-9999.0
783,783,1752776.670984746,5963909.017856811,0.220909091
784,784,1753605.753027254,5963920.617732925,-9999.0
785,785,1753633.297551687,5963886.109479664,-9999.0
786,786,1754723.254066268,5963873.767512705,-9999.0
787,787,1753597.751053194,5963876.928568129,-9999.0
788,788,1754751.676608583,5963855.591245792,-9999.0
789,789,1752731.197814006,5963891.490226419,0.45789474
790,790,1754710.871781186,5963848.651607766,-9999.0
791,791,1754739.422612301,5963845.841857055,-9999.0
792,792,1753366.420093222,5963865.657613794,-9999.0
793,793,1753704.336365787,5963861.344770575,-9999.0
794,794,1753539.416700408,5963847.520465789,-9999.0
795,795,1754767.768025403,5963835.576463605,-9999.0
796,796,1754988.637193624,5963822.162492163,-9999.0
797,797,1753523.139044016,5963837.840946098,-9999.0
798,798,1753600.210232174,5963836.853604739,-9999.0
799,799,1754868.278277761,5963813.625570456,-9999.0
800,800,1752966.570163297,5963877.547120438,-0.219194966
801,801,1753530.835000831,5963817.766420837,-9999.0
802,802,1753659.638724711,5963815.475888875,-9999.0
803,803,1754979.843807459,5963796.671002961,-9999.0
804,804,1753504.100752262,5963814.717451023,-9999.0
805,805,1753713.321284071,5963825.370140393,-9999.0
806,806,1754877.417169153,5963783.554867969,-9999.0
807,807,1753623.651969034,5963796.561214982,-9999.0
808,808,1753739.78628822,5963794.111891355,-9999.0
809,809,1754824.529840871,5963802.562481485,-9999.0
810,810,1754866.810438625,5963773.574922631,-9999.0
811,811,1753790.731994967,5963810.85404641,-9999.0
812,812,1753490.335371524,5963795.040362108,-9999.0
813,813,1755856.17424891,5963739.375733137,-9999.0
814,814,1753725.960613165,5963760.328120078,-9999.0
815,815,1754954.47623773,5963722.56023194,-9999.0
816,816,1755049.744537295,5963710.557541464,-9999.0
817,817,1755865.618086874,5963704.321039254,-9999.0
818,818,1753452.280775664,5963788.101093924,-9999.0
819,819,1753670.5347583,5963715.976216177,-9999.0
820,820,1753464.485325982,5963709.288097213,-9999.0
821,821,1754945.71090444,5963682.841690864,-9999.0
822,822,1753504.558847249,5963698.607088374,-9999.0
823,823,1753834.77274731,5963692.530583321,-9999.0
824,824,1753536.405005235,5963678.103283839,-9999.0
825,825,1753667.262584355,5963684.904570787,-9999.0
826,826,1753730.605180427,5963712.446070847,-9999.0
827,827,1753804.513434912,5963685.645533567,-9999.0
828,828,1752973.073303757,5963687.841398505,-0.155462186
829,829,1753773.693310957,5963654.093229683,-9999.0
830,830,1754933.335661994,5963633.60187147,-9999.0
831,831,1755918.242037614,5963626.43799405,-9999.0
832,832,1753626.186032751,5963660.941108084,-9999.0
833,833,1753798.088955711,5963648.012398443,-9999.0
834,834,1753592.046810353,5963637.238470544,-9999.0
835,835,1753761.098208747,5963634.230439225,-9999.0
836,836,1755053.496344731,5963614.651400724,-9999.0
837,837,1753743.325268412,5963656.288345533,-9999.0
838,838,1755946.58487402,5963570.394219072,-9999.0
839,839,1753635.69750169,5963611.65023011,-9999.0
840,840,1753752.840833172,5963604.470802473,-9999.0
841,841,1755053.447718356,5963581.389223517,-9999.0
842,842,1753681.338668746,5963635.018060446,-9999.0
843,843,1753837.457607081,5963593.378019997,-9999.0
844,844,1753740.074436282,5963589.115199625,-9999.0
845,845,1755053.035429192,5963560.745544344,-9999.0
846,846,1753792.23370941,5963573.862766579,-9999.0
847,847,1753699.388427082,5963570.641485112,-9999.0
848,848,1752939.791700192,5963568.107934944,0.006140351
849,849,1753748.197611537,5963555.091974058,-9999.0
850,850,1753808.08143511,5963553.932270943,-9999.0
851,851,1755024.308250678,5963525.82778907,-9999.0
852,852,1752930.424282436,5963554.074169942,-0.010920246
853,853,1753772.918438564,5963547.138826518,-9999.0
854,854,1754959.019290025,5963563.52886424,-9999.0
855,855,1753618.424804597,5963526.560056545,-9999.0
856,856,1753759.146526655,5963524.607487023,-9999.0
857,857,1753799.396355587,5963523.890793368,-9999.0
858,858,1755012.710843876,5963492.028100595,-9999.0
859,859,1752954.327697003,5963523.744350496,0.063545455
860,860,1753767.166550298,5963504.526930027,-9999.0
861,861,1754926.03515272,5963483.815663313,-9999.0
862,862,1755094.483686642,5963480.51367477,-9999.0
863,863,1753666.633752301,5963496.730354248,-9999.0
864,864,1753813.387849766,5963494.40992118,-9999.0
865,865,1753726.23710032,5963485.317813179,-9999.0
866,866,1752889.437382668,5963491.881907611,-0.008253968
867,867,1752982.479176931,5963498.681431725,0.164783861
868,868,1753432.831528345,5963480.949561547,-9999.0
869,869,1753791.909879214,5963474.718364747,-9999.0
870,870,1753830.708659028,5963473.488676925,-9999.0
871,871,1755035.643197619,5963455.018179609,-9999.0
872,872,1753754.464113716,5963475.35696892,-9999.0
873,873,1753838.89882198,5963462.97150862,-9999.0
874,874,1755102.56424645,5963439.843137842,-9999.0
875,875,1754949.549682451,5963450.996273399,-9999.0
876,876,1754969.18752176,5963436.247063269,-9999.0
877,877,1755071.684282966,5963469.843945895,-9999.0
878,878,1753800.919249028,5963446.319222963,-9999.0
879,879,1755051.206305867,5963424.831899591,-9999.0
880,880,1755089.709473127,5963420.278855629,-9999.0
881,881,1754965.033200077,5963413.333306863,-9999.0
882,882,1754940.408271727,5963408.024821329,-9999.0
883,883,1755114.115198174,5963410.4556978,-9999.0
884,884,1753798.894925943,5963414.780656055,-9999.0
885,885,1753815.736843046,5963403.771938462,-9999.0
886,886,1754731.196356851,5963386.691193498,-9999.0
887,887,1755004.272873964,5963394.612286279,-9999.0
888,888,1753795.515586355,5963393.111775237,-9999.0
889,889,1754682.731672872,5963378.317368795,-9999.0
890,890,1752848.92186531,5963414.086284349,-0.125634328
891,891,1754819.241745604,5963366.103429415,-9999.0
892,892,1755112.908338033,5963365.626372073,-9999.0
893,893,1753801.352897098,5963374.705573505,-9999.0
894,894,1754649.837985944,5963349.200867306,-0.622000026
895,895,1752071.313046639,5963384.646171665,0.649924243
896,896,1752144.624380803,5963379.849692547,0.586718747
897,897,1754823.095565743,5963326.21677882,-9999.0
898,898,1754971.287511795,5963313.129126223,-9999.0
899,899,1752803.287912205,5963349.904067775,-0.073627116
900,900,1753956.912464031,5963316.52068234,-9999.0
901,901,1754665.870908529,5963304.691374795,1.439637102
902,902,1756274.630420604,5963390.64757172,0.775231954
903,903,1754959.098550788,5963274.257340139,-9999.0
904,904,1754742.089017944,5963275.571180727,0.085266995
905,905,1754785.593580696,5963276.784890837,-9999.0
906,906,1754692.890577882,5963271.278310211,1.02717003
907,907,1754716.87540245,5963258.014987806,-0.803854579
908,908,1754765.111959567,5963257.214068212,-0.738034483
909,909,1751992.396991302,5963295.313160889,0.791929839
910,910,1754016.056771784,5963265.933075413,-9999.0
911,911,1754728.709536183,5963247.897459369,-9999.0
912,912,1756306.550389043,5963224.466558098,0.793124976
913,913,1752979.519918832,5963269.646739819,-0.438749979
914,914,1753209.112445313,5963267.610190094,-0.403437491
915,915,1754885.935659384,5963235.694066671,-9999.0
916,916,1754939.696450896,5963322.012675075,-9999.0
917,917,1754945.536000198,5963224.272997895,-9999.0
918,918,1751959.234542382,5963266.950349538,0.845194818
919,919,1754856.8103547,5963215.895584713,-9999.0
920,920,1754897.851822293,5963220.507432393,-9999.0
921,921,1751943.357000127,5963256.437629809,0.884000003
922,922,1751982.209582182,5963285.041597242,0.812839521
923,923,1752946.372416825,5963240.086250679,-0.36058139
924,924,1754032.131563479,5963221.058890022,-9999.0
925,925,1755054.117951434,5963208.940532815,-9999.0
926,926,1756333.086088357,5963178.799644039,0.802695014
927,927,1754674.978424345,5963226.429932904,-0.284038844
928,928,1755118.226849891,5963191.064599498,-9999.0
929,929,1754663.24070539,5963189.256617864,-9999.0
930,930,1755018.718760777,5963183.622413456,-9999.0
931,931,1751894.236596061,5963227.562956081,0.850181789
932,932,1754002.533802258,5963195.515767479,-9999.0
933,933,1755213.680341177,5963168.044574531,-9999.0
934,934,1755230.670205376,5963164.227124356,-9999.0
935,935,1754628.306392445,5963253.274097456,-0.296331038
936,936,1751445.743591021,5963221.296095637,0.914082397
937,937,1754861.007234663,5963177.018320747,-9999.0
938,938,1754912.085664682,5963155.090442707,-9999.0
939,939,1754935.495573771,5963169.710442144,-9999.0
940,940,1754952.651650354,5963153.960224147,-9999.0
941,941,1755249.941322072,5963148.325574653,-9999.0
942,942,1751865.942236014,5963212.56447639,0.949662435
943,943,1755182.289071803,5963147.908929275,-9999.0
944,944,1755209.743900892,5963139.776519503,-9999.0
945,945,1755077.524789262,5963148.146355883,-9999.0
946,946,1755101.488450062,5963132.135573681,-9999.0
947,947,1751828.555926376,5963180.54728409,0.798048796
948,948,1752702.083261153,5963163.995523221,-0.686495722
949,949,1754911.549323623,5963125.1931966,-9999.0
950,950,1755140.080024672,5963146.757448563,-9999.0
951,951,1752541.022569365,5963157.190835585,0.247774297
952,952,1754830.577888305,5963120.895087056,-9999.0
953,953,1754855.360780727,5963125.999814888,-9999.0
954,954,1754932.088410201,5963115.238672579,-9999.0
955,955,1751578.821388604,5963164.198619264,-0.503750015
956,956,1751711.80626358,5963161.558513995,2.883809497
957,957,1756323.028253971,5963160.079213377,0.783617008
958,958,1751776.011475177,5963165.61505096,0.767066244
959,959,1752660.029217136,5963125.774538007,-0.330681827
960,960,1752499.969566406,5963118.073629116,-0.328937503
961,961,1756381.079062118,5963067.24386122,0.797560423
962,962,1753741.540193973,5963088.27907774,0.268865976
963,963,1751713.371505587,5963107.67861867,0.992500015
964,964,1756393.492210914,5963023.312367722,0.788214833
965,965,1755151.396689383,5963035.116822091,-9999.0
966,966,1753856.162735265,5963088.495787901,-9999.0
967,967,1753675.851887405,5963030.112513965,-0.067465836
968,968,1756405.092052025,5962990.703279344,0.759878058
969,969,1753851.132069083,5963004.969832247,-9999.0
970,970,1753878.711499907,5963004.095474744,-9999.0
971,971,1755152.162812224,5962989.279642113,-9999.0
972,972,1756438.982316934,5962978.550552933,0.707222219
973,973,1753874.925335917,5962984.608067552,-9999.0
974,974,1756491.818850734,5962951.036118125,0.509006617
975,975,1756102.523671738,5962951.257258181,-0.705728644
976,976,1753886.050558838,5962964.089089963,-9999.0
977,977,1756067.43346269,5962914.767071487,-0.68847292
978,978,1753894.537044948,5962949.347941514,-9999.0
979,979,1754730.707337832,5962919.087631957,-9999.0
980,980,1755180.759209199,5962871.135147148,-9999.0
981,981,1755967.671961082,5962870.910170232,-9999.0
982,982,1755206.242435088,5962857.042246471,-9999.0
983,983,1753944.337546455,5962766.748375596,-9999.0
984,984,1755201.882902027,5962757.176369944,-9999.0
985,985,1754115.274393286,5962744.903377204,-9999.0
986,986,1755894.363768472,5962766.981755118,-9999.0
987,987,1755862.05911926,5962689.189299311,-9999.0
988,988,1755856.341297922,5962669.757936838,-9999.0
989,989,1755852.703365846,5962649.482109464,-9999.0
990,990,1756365.429371642,5962671.234373079,0.748809519
991,991,1755869.02888593,5962629.249358093,-9999.0
992,992,1755860.709831055,5962614.4460135,-9999.0
993,993,1755893.099874162,5962566.364073362,-9999.0
994,994,1754989.112395643,5962535.431243376,-9999.0
995,995,1753442.278808634,5962532.650003325,2.106510627
996,996,1754996.756457598,5962509.806938139,-9999.0
997,997,1755911.582530879,5962514.954906946,-9999.0
998,998,1754075.674975811,5962502.520449822,-0.74745455
999,999,1754087.294618363,5962491.558845388,-9999.0
1000,1000,1754985.676315701,5962471.398048145,-9999.0
1001,1001,1755808.218077534,5962460.394963571,-9999.0
1002,1002,1753392.876700387,5962516.467198441,0.995193658
1003,1003,1755788.593671097,5962424.490857031,-9999.0
1004,1004,1753643.376103336,5962439.858251249,-0.101125
1005,1005,1753667.522955512,5962439.428482187,-0.069304879
1006,1006,1753704.693913712,5962439.846374966,1.664906408
1007,1007,1754082.781987783,5962452.048871036,-9999.0
1008,1008,1753723.518838219,5962428.211974316,2.545199994
1009,1009,1755180.758137244,5962414.096362224,-9999.0
1010,1010,1756104.415460256,5962401.073867604,0.208232205
1011,1011,1753586.678866583,5962420.929303136,-0.277174996
1012,1012,1753626.923523874,5962420.213245284,-0.382316665
1013,1013,1754041.621474717,5962422.792679398,-9999.0
1014,1014,1753219.589805544,5962410.943695148,1.888970869
1015,1015,1753561.969948979,5962408.075937178,-0.284043475
1016,1016,1753687.290505997,5962419.13882315,-0.248449889
1017,1017,1753835.356733624,5962394.273152465,4.842999905
1018,1018,1753515.599022967,5962400.890155652,-0.291386048
1019,1019,1754927.565803178,5962370.157789889,-9999.0
1020,1020,1753741.487355084,5962386.005297987,-0.461510223
1021,1021,1753859.152455308,5962375.576847382,-9999.0
1022,1022,1754890.070786064,5962367.736260641,-9999.0
1023,1023,1754919.800250196,5962359.26513272,-9999.0
1024,1024,1756256.546995189,5962332.136143979,-0.105000004
1025,1025,1753824.988138412,5962364.090072619,0.120919811
1026,1026,1753859.27692741,5962356.261966574,5.219733397
1027,1027,1755742.788460915,5962328.144850174,-9999.0
1028,1028,1753843.001576207,5962346.583100409,0.6765126
1029,1029,1754088.927027483,5962342.781225871,-9999.0
1030,1030,1753866.970563829,5962336.18702974,5.265428509
1031,1031,1754052.101768662,5962337.397427064,-9999.0
1032,1032,1753883.316785828,5962323.369820344,5.585999966
1033,1033,1754623.296220933,5962307.720276871,-9999.0
1034,1034,1754881.05934317,5962314.811410709,-9999.0
1035,1035,1753267.854503209,5962321.752301515,-0.103572018
1036,1036,1753896.712691152,5962308.437633735,3.665211533
1037,1037,1753955.117294712,5962304.366143311,0.481694422
1038,1038,1753986.277651521,5962309.612539086,0.025397292
1039,1039,1754027.733862128,5962313.918489794,-0.816898274
1040,1040,1753374.609277695,5962379.374438162,0.057493365
1041,1041,1754894.289580931,5962287.83881517,-9999.0
1042,1042,1753765.29477373,5962278.185204429,-9999.0
1043,1043,1756409.473699789,5962227.303213025,0.529047594
1044,1044,1753883.892980627,5962271.644824331,0.106202899
1045,1045,1754876.128890548,5962242.684482466,-9999.0
1046,1046,1753732.579026478,5962256.772631989,-9999.0
1047,1047,1755682.430668208,5962232.610559789,-9999.0
1048,1048,1756522.416112209,5962181.532447495,0.659310322
1049,1049,1753800.2902268,5962217.949565239,-9999.0
1050,1050,1753824.436472525,5962217.519336897,-9999.0
1051,1051,1756465.883093279,5962208.896442948,0.549010982
1052,1052,1754822.475313064,5962190.234294078,-9999.0
1053,1053,1753824.081312464,5962197.587850352,-9999.0
1054,1054,1753210.388621795,5962250.077020045,0.117542251
1055,1055,1753720.28520047,5962199.960138364,-9999.0
1056,1056,1751884.018106143,5962190.36467889,1.114363657
1057,1057,1753804.725959437,5962173.709008294,-9999.0
1058,1058,1753782.65307556,5962152.700047955,-9999.0
1059,1059,1754818.147923688,5962149.22353018,-9999.0
1060,1060,1756285.848120688,5962231.464859408,0.006314955
1061,1061,1754825.233498201,5962119.674069368,-9999.0
1062,1062,1755690.015312912,5962108.541403691,-9999.0
