OID,FID_,X,Y,BCE_Mahura
1055,1055,1752468.86375519,5962700.517764443,0.66801801
1056,1056,1756351.82114491,5962620.722139795,0.745892859
1057,1057,1752488.894502591,5962681.836547412,0.63744185
1058,1058,1755822.208745704,5962656.59713942,-9999.0
1059,1059,1752518.791207694,5962681.519944106,0.573908159
1060,1060,1755822.58432987,5962606.652520635,-9999.0
1061,1061,1752520.084875625,5962655.75803184,0.57265151
1062,1062,1752254.247640051,5962653.876907188,0.921611574
1063,1063,1752269.713509821,5962648.055104416,0.90500001
1064,1064,1752430.976148116,5962630.820903423,0.844250007
1065,1065,1755354.36980944,5962638.05666467,-9999.0
1066,1066,1752269.65967145,5962623.899860248,0.949285698
1067,1067,1752398.444972922,5962621.62756245,0.616964283
1068,1068,1755843.621215825,5962559.925969792,-9999.0
1069,1069,1752374.121844261,5962612.088051729,0.656545467
1070,1070,1752273.047348251,5962604.363285155,0.982612612
1071,1071,1752321.341724287,5962603.51137628,0.846788977
1072,1072,1752357.847835033,5962602.406436444,0.769074089
1073,1073,1752341.573863066,5962592.724791531,0.838035695
1074,1074,1752260.224632303,5962593.175393222,1.054310339
1075,1075,1752304.782209149,5962591.592451302,0.934581267
1076,1076,1755730.214364103,5962522.096253314,-9999.0
1077,1077,1752325.5105923,5962579.81029745,0.911212121
1078,1078,1755305.87794544,5962539.392562385,-9999.0
1079,1079,1755681.573510241,5962503.762378268,-9999.0
1080,1080,1755830.431886142,5962526.706302794,-9999.0
1081,1081,1756274.585558559,5962484.184375948,0.477142853
1082,1082,1755640.955727786,5962483.82979267,-9999.0
1083,1083,1755818.034916856,5962480.635632342,-9999.0
1084,1084,1753378.663367193,5962504.58076581,0.639981823
1085,1085,1755608.806116339,5962463.868294494,-9999.0
1086,1086,1755258.523149759,5962461.392881437,-9999.0
1087,1087,1756261.920558098,5962544.974440203,0.301030333
1088,1088,1753418.670163502,5962519.95467425,0.887778987
1089,1089,1755601.387620073,5962444.589222239,-9999.0
1090,1090,1755620.549528913,5962444.905731459,-9999.0
1091,1091,1753916.097823159,5962629.14378952,-0.335276395
1092,1092,1755776.89054341,5962431.533031728,-9999.0
1093,1093,1755140.840159699,5962433.01738811,-9999.0
1094,1094,1753265.943522309,5962455.593919409,0.629981113
1095,1095,1753442.417208972,5962458.386742429,0.489814812
1096,1096,1755632.592100739,5962425.815030722,-9999.0
1097,1097,1753257.595799407,5962445.950038702,0.63609835
1098,1098,1753460.029195503,5962449.701494023,0.585983217
1099,1099,1753651.424200449,5962439.716110448,-0.135000002
1100,1100,1755020.84938178,5962416.999230185,-9999.0
1101,1101,1755010.355778412,5962464.210589455,-9999.0
1102,1102,1755028.538552457,5962405.872115124,-9999.0
1103,1103,1753473.826966671,5962422.736137371,0.248438595
1104,1104,1753554.482289421,5962421.503129867,-0.082750005
1105,1105,1755622.898454807,5962400.38893348,-9999.0
1106,1106,1755671.354942369,5962383.591590777,-9999.0
1107,1107,1753232.348266491,5962417.257901778,0.70607499
1108,1108,1754941.42266701,5962399.997550183,-9999.0
1109,1109,1755043.357408822,5962384.923741988,-9999.0
1110,1110,1755687.583376817,5962375.23111059,-9999.0
1111,1111,1755727.359081775,5962372.813729322,-9999.0
1112,1112,1756243.237948256,5962363.291461906,0.249454552
1113,1113,1754920.271979414,5962379.916258427,-9999.0
1114,1114,1755703.869108894,5962364.975766322,-9999.0
1115,1115,1753199.798904176,5962397.897831957,1.088500006
1116,1116,1754906.167770349,5962367.448526874,-9999.0
1117,1117,1755059.097301912,5962364.703098605,-9999.0
1118,1118,1755075.195149706,5962364.41394844,-9999.0
1119,1119,1755163.876414405,5962391.299697818,-9999.0
1120,1120,1753116.73689275,5962412.33922563,0.580936715
1121,1121,1753151.328726318,5962388.788963902,0.51545
1122,1122,1753167.426502391,5962388.503373276,0.540321
1123,1123,1755066.967220155,5962354.592765026,-9999.0
1124,1124,1755744.638347025,5962356.268108413,-9999.0
1125,1125,1755082.975537292,5962349.320721068,-9999.0
1126,1126,1755098.970780966,5962343.321970234,-9999.0
1127,1127,1756250.565415233,5962323.282655102,-0.048333336
1128,1128,1756260.46989847,5962309.811323714,-0.100666663
1129,1129,1756269.559629183,5962293.031704299,0.10539394
1130,1130,1754003.078649944,5962330.00759673,0.28492336
1131,1131,1753087.270353817,5962334.53788779,0.611039227
1132,1132,1753875.107457374,5962322.750150481,4.901000023
1133,1133,1754888.624746005,5962302.96499974,-9999.0
1134,1134,1756305.431932198,5962273.171088479,0.429600009
1135,1135,1755662.362051174,5962273.219508469,-9999.0
1136,1136,1756337.16603771,5962251.815855213,0.52088607
1137,1137,1756354.547504714,5962240.717884405,0.484479165
1138,1138,1753084.71428513,5962294.701613753,0.613223199
1139,1139,1756371.451102907,5962229.563448083,0.447894733
1140,1140,1753028.475554194,5962271.341199473,0.69886747
1141,1141,1755678.289293766,5962247.223378653,-9999.0
1142,1142,1756395.836295292,5962214.235008916,0.408128773
1143,1143,1752988.480171296,5962251.459028946,0.775393963
1144,1144,1753045.51144166,5962251.841341065,0.608607361
1145,1145,1754870.912611879,5962234.265642875,-9999.0
1146,1146,1753003.867415472,5962245.712967293,0.693905795
1147,1147,1753212.554166068,5962218.43299793,0.168181824
1148,1148,1754838.55892829,5962189.220014421,-9999.0
1149,1149,1754854.363592772,5962202.977407435,-9999.0
1150,1150,1752972.58720803,5962212.406394301,0.714042556
1151,1151,1752987.722605831,5962216.709087112,0.672600008
1152,1152,1755654.821268376,5962180.960618914,-9999.0
1153,1153,1753131.713301006,5962199.929660206,0.35671429
1154,1154,1753196.102994268,5962198.787217891,0.306200003
1155,1155,1754830.152689007,5962169.432856501,-9999.0
1156,1156,1753002.460007126,5962196.471235664,0.62789092
1157,1157,1753285.030671623,5962177.069668842,-0.086529411
1158,1158,1756621.360806775,5962105.706729944,0.664999986
1159,1159,1753171.231587688,5962149.183014216,0.660124999
1160,1160,1751921.394365584,5962181.742770005,1.318969946
1161,1161,1753187.56455512,5962139.709071591,0.723727262
1162,1162,1754949.882386143,5962103.107989457,-9999.0
1163,1163,1753214.10485444,5962162.210692858,0.364705472
1164,1164,1754965.191487633,5962096.495484035,-9999.0
1165,1165,1751962.504763223,5962150.991562851,4.05671643
1166,1166,1751979.504009129,5962140.34004343,4.324698718
1167,1167,1753355.821585458,5962119.755464972,0.272705888
1168,1168,1751849.7623095,5962156.728543831,0.933718641
1169,1169,1751991.401471867,5962130.161765918,3.350679011
1170,1170,1752502.511836163,5962119.021200838,0.598200004
1171,1171,1752574.926106525,5962119.867768553,0.268875002
1172,1172,1752647.20480497,5962118.791141052,-0.13544444
1173,1173,1753053.892255282,5962152.70154454,0.587269656
1174,1174,1754996.880786788,5962075.526979866,-9999.0
1175,1175,1751850.573853662,5962122.884656007,0.803378373
1176,1176,1752293.048668292,5962114.876495328,1.688311703
1177,1177,1752357.437523756,5962113.740289235,0.432289149
1178,1178,1752993.188328866,5962104.309015492,0.832980016
1179,1179,1755004.809978564,5962066.607641822,-9999.0
1180,1180,1751994.908849332,5962109.961210864,0.723448277
1181,1181,1752075.482802696,5962107.485107029,4.849999984
1182,1182,1752147.998118653,5962107.465485366,1.146282044
1183,1183,1752204.842582553,5962124.504142317,0.748201059
1184,1184,1752263.155342177,5962114.259603707,0.789693719
1185,1185,1752323.046211097,5962113.75893853,1.005468108
1186,1186,1752406.018573673,5962113.107308788,0.29934368
1187,1187,1751865.946702703,5962092.494585633,0.706666679
1188,1188,1752020.430293884,5962105.634673065,1.127033558
1189,1189,1752067.002159925,5962089.15627787,0.62789473
1190,1190,1752121.175014423,5962090.428485751,0.641555076
1191,1191,1756538.891307011,5962122.85856574,0.691228855
1192,1192,1753365.371736493,5962129.443911416,-0.012029706
1193,1193,1753434.293219684,5962044.923839525,-9999.0
1194,1194,1753436.533201861,5962025.50621665,-9999.0
1195,1195,1755623.336752338,5961985.69679394,-9999.0
1196,1196,1756549.325599513,5961969.187294658,0.578333334
1197,1197,1752774.554238107,5962026.61741391,2.351533325
1198,1198,1752790.474918151,5962016.366775651,5.029789473
1199,1199,1753451.195846307,5961998.485252758,-9999.0
1200,1200,1753470.221704717,5961984.370390844,-9999.0
1201,1201,1753482.117286906,5961974.189998342,-9999.0
1202,1202,1752815.495980565,5961984.07980001,5.235709644
1203,1203,1752833.683132269,5961955.788737329,2.230375567
1204,1204,1753493.297579558,5961948.672772356,0.376000017
1205,1205,1753500.767685273,5961937.574998385,0.440428564
1206,1206,1755042.814580757,5961906.422470208,-9999.0
1207,1207,1751832.085908347,5961952.519995386,0.650784304
1208,1208,1756539.848628079,5961864.449360098,0.111896552
1209,1209,1751517.059307576,5961939.125047372,0.793999992
1210,1210,1751815.604482693,5961932.916213515,0.547241377
1211,1211,1752869.638668809,5961921.921456624,0.535855849
1212,1212,1752885.292168794,5961914.999376039,2.608485312
1213,1213,1751509.581282824,5961928.812248888,0.814242412
1214,1214,1756547.162314777,5961839.3940389,0.405874997
1215,1215,1751532.647339234,5961919.115041927,0.829642838
1216,1216,1751509.145586042,5961904.873163278,0.873700783
1217,1217,1751661.243236977,5961897.444660699,-9999.0
1218,1218,1751677.327237447,5961896.435153745,5.338571412
1219,1219,1751531.824490998,5961893.441705804,0.757589281
1220,1220,1751587.272642426,5961925.216428506,1.589325886
1221,1221,1751516.032129073,5961879.35610227,0.771000009
1222,1222,1751696.461674465,5961879.614047074,0.646904745
1223,1223,1753142.212498619,5961856.031539283,0.24483072
1224,1224,1756554.30701838,5961789.419086398,0.293924046
1225,1225,1753157.860176094,5961840.184024963,0.181581817
1226,1226,1754992.606429508,5961813.197115797,-9999.0
1227,1227,1751523.715507743,5961859.266579861,0.664500017
1228,1228,1754976.100090588,5961778.024294642,-9999.0
1229,1229,1756567.589961147,5961756.519048052,0.331792456
1230,1230,1751531.339365023,5961834.213495665,0.571562496
1231,1231,1753172.93179362,5961800.443466146,0.081900289
1232,1232,1751538.518160189,5961819.122970458,0.49019999
1233,1233,1755365.731206036,5961733.214402739,-9999.0
1234,1234,1753523.63326684,5961899.514109539,0.009307633
1235,1235,1756582.782802116,5961706.398062317,0.339333338
1236,1236,1755345.249641072,5961711.573796283,-9999.0
1237,1237,1754909.946656427,5961699.259699253,-9999.0
1238,1238,1754922.762028457,5961703.983912844,-9999.0
1239,1239,1756599.007396239,5961682.336189644,0.441772574
1240,1240,1751489.559565706,5961729.914232391,0.525774641
1241,1241,1755352.401086733,5961661.600058882,-9999.0
1242,1242,1756613.891236551,5961646.019175089,0.527476634
1243,1243,1755344.760295368,5961651.768577257,-9999.0
1244,1244,1751496.60553135,5961700.434538734,0.581090907
1245,1245,1755313.424926635,5961631.59672027,-9999.0
1246,1246,1751481.560428916,5961690.556280764,0.671272735
1247,1247,1751512.526982247,5961690.186281298,0.505090909
1248,1248,1753123.237633656,5961682.119062909,-0.305977938
1249,1249,1754824.397191597,5961661.741835797,-9999.0
1250,1250,1755305.304038204,5961611.982124316,-9999.0
1251,1251,1756629.753913537,5961602.025637058,0.569186434
1252,1252,1756301.753392329,5961587.106262163,0.227300321
1253,1253,1751488.649221255,5961672.562315244,0.603179479
1254,1254,1756297.065654592,5961565.376729332,0.043064815
1255,1255,1753432.910972976,5961641.986120022,0.084518519
1256,1256,1753436.957586102,5961596.663668727,0.027068734
1257,1257,1756359.506417411,5961546.540274085,0.210777172
1258,1258,1751519.51776848,5961620.090961508,0.296219514
1259,1259,1753075.601611454,5961619.487844664,-0.197319426
1260,1260,1753443.125544568,5961581.563169253,0.002330306
1261,1261,1756362.645795945,5961526.918107323,0.223652176
1262,1262,1756404.649494529,5961527.951939281,0.414662575
1263,1263,1751542.84694036,5961604.15347725,0.060270269
1264,1264,1753458.755560618,5961565.88072828,-0.011207244
1265,1265,1756328.798392842,5961520.845210061,0.213476922
1266,1266,1753474.497391248,5961545.66302127,-0.037828399
1267,1267,1751538.842308461,5961574.882073344,-0.09878125
1268,1268,1755308.835441139,5961507.29987929,-9999.0
1269,1269,1755323.749805015,5961567.160614033,-9999.0
1270,1270,1753461.722747325,5961530.531186137,0.136999995
1271,1271,1755285.712080022,5961492.62409826,-9999.0
1272,1272,1756387.559926621,5961473.431734772,0.634703691
1273,1273,1753828.070417125,5961509.477402339,0.273194805
1274,1274,1756379.33121962,5961463.611767808,0.70718751
1275,1275,1753847.605753124,5961503.73110624,0.412
1276,1276,1755306.566605102,5961475.782998774,-9999.0
1277,1277,1756288.769881613,5961482.648599357,0.004529053
1278,1278,1751531.165289154,5961519.785086394,-0.399745759
1279,1279,1755261.161048764,5961452.898808925,-9999.0
1280,1280,1755296.32157164,5961453.260179902,-9999.0
1281,1281,1756396.22988233,5961449.740985016,0.582633061
1282,1282,1756402.753183428,5961423.31106189,0.481175006
1283,1283,1756382.321000085,5961427.910799006,0.707333287
1284,1284,1755259.567360184,5961424.014446269,-9999.0
1285,1285,1756289.560239269,5961405.624702791,-0.218785718
1286,1286,1751468.772069347,5961481.408650169,0.264374996
1287,1287,1753526.974101577,5961488.357762865,-0.007201352
1288,1288,1753755.34300747,5961498.288875164,-0.151327231
1289,1289,1751387.942545395,5961462.889310096,0.125625
1290,1290,1751323.209306115,5961444.087016055,0.234875
1291,1291,1755186.244733261,5961375.480500705,-9999.0
1292,1292,1756288.946939096,5961365.402241156,-0.131145349
1293,1293,1751290.842800156,5961434.68569021,0.799124989
1294,1294,1751258.476369985,5961425.284245148,1.131686746
1295,1295,1755065.160700218,5961357.726656253,-9999.0
1296,1296,1751234.157938125,5961415.741655413,0.681999999
1297,1297,1755032.789736176,5961348.339237184,-9999.0
1298,1298,1751209.839562683,5961406.198998764,0.439749998
1299,1299,1755008.466813352,5961338.807150776,-9999.0
1300,1300,1751185.521243659,5961396.656275199,0.411807231
1301,1301,1756421.842043958,5961364.193806955,0.642207616
1302,1302,1754983.977471918,5961319.292933125,-9999.0
1303,1303,1755015.99794965,5961318.935092172,-9999.0
1304,1304,1756443.695815109,5961306.583281984,0.742499977
1305,1305,1750983.974997547,5961380.247124596,0.683124992
1306,1306,1751185.159351222,5961375.998187313,-0.060199998
1307,1307,1751124.483221624,5961377.742928955,0.951271589
1308,1308,1754999.792384223,5961304.071486926,-9999.0
1309,1309,1751020.819970606,5961380.977073633,1.337082201
1310,1310,1750951.450444954,5961350.65646154,0.582837833
1311,1311,1750991.340897437,5961350.413172981,0.490909089
1312,1312,1756477.327860188,5961242.534505517,0.718999982
1313,1313,1750974.896506741,5961330.76335221,0.503928574
1314,1314,1751121.257811892,5961340.196785169,-0.3446468
1315,1315,1756487.689900498,5961232.560115345,0.72740739
1316,1316,1750926.384580719,5961328.086715706,0.550803573
1317,1317,1751224.189100556,5961306.259847486,-0.211041667
1318,1318,1753651.029009238,5961263.384159523,-9999.0
1319,1319,1750759.126651117,5961312.947158592,0.667301796
1320,1320,1750807.075549413,5961311.313200235,0.554852932
1321,1321,1756241.225687762,5961308.278358476,-0.334363252
1322,1322,1750692.685173888,5961295.61962115,0.973124998
1323,1323,1750832.770898872,5961299.724691311,0.398945871
1324,1324,1750979.091396562,5961303.185638108,0.185750567
1325,1325,1750668.813855474,5961276.099765258,1.215800003
1326,1326,1756490.734437783,5961194.286359387,0.788891615
1327,1327,1750676.735849191,5961267.127331684,0.821551697
1328,1328,1756510.876492348,5961166.704040248,0.783333302
1329,1329,1750692.126829345,5961260.876536008,0.732955973
1330,1330,1754978.812873971,5961226.84007513,-9999.0
1331,1331,1750700.312526052,5961246.313202199,0.688285714
1332,1332,1756169.230453534,5961170.494553321,-9999.0
1333,1333,1750708.585222753,5961237.226046415,0.659591838
1334,1334,1752170.185085656,5961248.116568478,-0.40288372
1335,1335,1754637.907384921,5961170.191169357,-0.54084722
1336,1336,1756703.332682404,5961128.754984339,0.907624973
1337,1337,1750727.966961961,5961225.382965263,0.605584419
1338,1338,1750836.130350652,5961228.31675654,1.420339004
1339,1339,1756694.937826499,5961118.737127769,0.8842857
1340,1340,1752205.369288785,5961189.63833386,-0.427909083
1341,1341,1754575.085988133,5961156.160811348,-0.647264155
1342,1342,1754964.737355606,5961145.197183341,-9999.0
1343,1343,1753663.908290997,5961204.818118144,-0.821483834
1344,1344,1756646.296450248,5961100.084435035,0.883148145
1345,1345,1750803.612808255,5961193.994435382,0.298709731
1346,1346,1754522.263190806,5961141.466327824,-0.823612944
1347,1347,1756540.34757584,5961127.702456883,0.843657316
1348,1348,1756621.972194698,5961090.556855493,0.879636367
1349,1349,1750795.390963019,5961184.169359185,-0.444675314
1350,1350,1752206.637797047,5961173.030514635,-0.389999998
1351,1351,1754510.722756448,5961131.973049928,-0.960500062
1352,1352,1756566.907515549,5961082.125686112,0.883749996
1353,1353,1756593.271912606,5961081.120085893,0.876825401
1354,1354,1752212.615845522,5961149.881995089,-0.351729738
1355,1355,1754947.677741824,5961100.844248214,-9999.0
1356,1356,1756549.32299035,5961061.987720968,1.105974005
1357,1357,1756569.271570213,5961061.054256879,0.948684199
1358,1358,1753695.296887751,5961118.579405632,-0.979000002
1359,1359,1754930.846446345,5961051.100301257,-9999.0
1360,1360,1753691.676089605,5961063.109368952,0.201028573
1361,1361,1753707.686903391,5961077.95865313,-0.301665365
1362,1362,1751453.902939963,5961092.886954754,0.839624974
1363,1363,1751470.032257783,5961088.97271319,0.835034962
1364,1364,1751695.743448888,5961078.670218877,0.371538456
1365,1365,1751973.386572298,5961190.223384088,0.198743438
1366,1366,1753457.001714207,5961047.52907222,-0.23772549
1367,1367,1753699.106712801,5961048.204713122,0.121387501
1368,1368,1753740.042704925,5961056.172595319,-0.106434244
1369,1369,1750745.364011907,5961085.355797797,0.941249979
1370,1370,1751283.575565687,5961076.140226156,0.813793093
1371,1371,1751308.53727807,5961075.700672042,0.798245589
1372,1372,1751494.399153374,5961074.195947336,0.768000004
1373,1373,1751541.917945925,5961071.605358873,0.673859652
1374,1374,1751139.178336491,5961080.94684796,0.828047616
1375,1375,1751252.175507555,5961065.791889319,0.832352944
1376,1376,1751510.048920923,5961069.017534997,0.694374988
1377,1377,1751268.328770862,5961062.799295609,0.823560584
1378,1378,1751526.241817177,5961053.626798948,0.636666663
1379,1379,1751568.34953071,5961055.279334464,0.603979061
1380,1380,1751296.433228165,5961054.034608954,0.843228168
1381,1381,1751324.267103513,5961045.317309245,0.852124999
1382,1382,1751542.147554363,5961042.320601003,0.588461542
1383,1383,1752230.731955617,5961030.75089315,-0.210000008
1384,1384,1750705.05392073,5961045.035610924,3.581379323
1385,1385,1751387.917533881,5961089.137260161,0.845609629
1386,1386,1751356.166964472,5961036.668929531,1.009230782
1387,1387,1750696.447315026,5961036.020369092,3.417837826
1388,1388,1751074.284339606,5961029.961102397,1.646964258
1389,1389,1756248.86536491,5960927.645182347,0.206312498
1390,1390,1753448.171829553,5960970.673705403,-0.18862766
1391,1391,1751041.570798001,5961000.627469172,1.055178555
1392,1392,1751945.466923626,5960997.239021732,0.288984964
1393,1393,1750655.274417579,5960997.210521242,0.991874981
1394,1394,1751025.301319966,5960990.943464933,1.038909103
1395,1395,1751971.050735137,5960974.488443982,0.471284399
1396,1396,1750639.005414917,5960987.525802913,1.417721505
1397,1397,1750630.783945406,5960977.700579173,0.948874998
1398,1398,1754857.084493148,5960901.968522548,-9999.0
1399,1399,1754879.966627677,5960907.463311731,-9999.0
1400,1400,1750622.562494235,5960967.875348056,1.018313259
1401,1401,1752307.855216871,5960939.299170244,-0.27318841
1402,1402,1750614.341061404,5960958.050109561,0.980375002
1403,1403,1750884.646387256,5960962.511925844,1.042870057
1404,1404,1750973.138205999,5960962.352291391,1.004371652
1405,1405,1752017.066579065,5960953.679567878,0.597607906
1406,1406,1752376.582317237,5960927.312206847,-0.275964899
1407,1407,1754847.736424499,5960882.703038621,-9999.0
1408,1408,1754863.265558517,5960883.041782393,-9999.0
1409,1409,1750912.53366416,5960944.162067666,1.139777779
1410,1410,1752310.267852148,5960922.0494311,-0.120740736
1411,1411,1750436.087622404,5960950.888934217,2.049862053
1412,1412,1750477.18638865,5960940.505515913,0.847721512
1413,1413,1750936.176767205,5960939.336012581,0.969370086
1414,1414,1752340.116910358,5960924.966018755,-0.278417265
1415,1415,1752384.656046178,5960911.506880302,0.130999996
1416,1416,1750469.548351878,5960932.382701453,0.916037729
1417,1417,1754862.977221048,5960857.92328989,-9999.0
1418,1418,1750478.31169643,5960921.904697789,0.525869563
1419,1419,1750581.45551349,5960918.749081804,1.784096415
1420,1420,1750495.967092764,5960921.608731656,1.276949887
1421,1421,1752438.101278079,5960908.191757949,0.028037475
1422,1422,1752488.349521186,5960865.323502149,-0.268374998
1423,1423,1753446.085104891,5960853.329538678,0.004975005
1424,1424,1751887.133029953,5960869.544685325,0.672137096
1425,1425,1752483.207688293,5960858.358575677,-0.013749993
1426,1426,1751864.766087325,5960855.721387414,0.643761471
1427,1427,1752962.820916749,5960839.814374122,0.3650625
1428,1428,1754849.53682747,5960824.495901141,-9999.0
1429,1429,1750540.379964825,5960882.25817977,0.740867641
1430,1430,1753020.767905299,5960816.034172776,-0.801599959
1431,1431,1754829.446000777,5960783.7576025,-9999.0
1432,1432,1750547.461844344,5960849.561050995,0.83862744
1433,1433,1750805.468928255,5960849.402307068,1.809999993
1434,1434,1752500.63141709,5960836.50937009,-0.224232282
1435,1435,1756233.365486819,5960738.513483732,0.123949366
1436,1436,1756293.421219207,5960737.068283178,0.632092585
1437,1437,1750539.653523595,5960829.759802084,0.721499994
1438,1438,1750764.82061256,5960826.029655121,0.782586206
1439,1439,1751798.451360078,5960812.690834252,0.702430692
1440,1440,1752583.698140128,5960794.582849986,-0.344150937
1441,1441,1752855.869950235,5960845.923417632,-0.188108432
1442,1442,1753444.768846811,5960779.313032323,-0.356631585
1443,1443,1754797.780388705,5960753.560957282,-9999.0
1444,1444,1755577.311296504,5960740.40186755,-9999.0
1445,1445,1756245.256189369,5960728.329103348,0.206625
1446,1446,1751778.606273992,5960797.88529643,0.720701755
1447,1447,1752643.705277804,5960821.701476567,-0.221473713
1448,1448,1754812.635890719,5960744.183270261,-9999.0
1449,1449,1755561.045021542,5960730.722749299,-9999.0
1450,1450,1755604.149666232,5960734.851606501,-9999.0
1451,1451,1750562.356053698,5960823.505893583,0.578879391
1452,1452,1750635.743011965,5960827.267471472,0.610860371
1453,1453,1750714.165709672,5960828.523917191,0.792477804
1454,1454,1750712.656811276,5960807.809715779,0.728139544
1455,1455,1750736.47280471,5960806.390915363,0.932208573
1456,1456,1752494.920545412,5960775.760179619,0.255849053
1457,1457,1755634.199601694,5960744.703044211,-9999.0
1458,1458,1755681.417664768,5960718.783879546,-9999.0
1459,1459,1750533.297362381,5960803.967984744,0.770790971
1460,1460,1750587.41588479,5960799.020147583,0.836829263
1461,1461,1755667.219356885,5960712.149487235,-9999.0
1462,1462,1750603.509267978,5960796.032467168,0.815546879
1463,1463,1750627.372044929,5960790.660818161,0.763255833
1464,1464,1752584.733592797,5960766.920748089,0.183651834
1465,1465,1754796.094108595,5960719.557581931,-9999.0
1466,1466,1755676.646920276,5960703.221377831,-9999.0
1467,1467,1755703.097222853,5960699.473959668,-9999.0
1468,1468,1752493.948448773,5960735.830656269,0.491636358
1469,1469,1752479.864155811,5960715.656703599,0.649999999
1470,1470,1752533.832728041,5960715.187953899,0.482321432
1471,1471,1755729.267074101,5960666.34851563,-9999.0
1472,1472,1756018.327670036,5960652.884095432,0.195976253
1473,1473,1756316.714031823,5960677.10345327,0.538865537
1474,1474,1753012.873187717,5960719.387124444,-0.886076895
1475,1475,1753458.629349373,5960711.451881777,0.14762843
1476,1476,1754731.565935955,5960664.673113219,0.689150942
1477,1477,1756356.259308854,5960636.582901517,0.577330546
1478,1478,1753016.300062046,5960676.537413292,-0.824166667
1479,1479,1753620.577510707,5960678.94788282,-0.993000031
1480,1480,1754714.768638053,5960645.581519961,0.494923075
1481,1481,1754730.374687434,5960645.96897117,-0.225999034
1482,1482,1756194.704860019,5960624.0326463,0.750500008
1483,1483,1756245.365080729,5960628.359107263,0.647535783
1484,1484,1756275.570263828,5960618.304363874,0.772743592
1485,1485,1752483.21274666,5960690.779826269,0.750358127
1486,1486,1752489.026884787,5960675.903313252,0.740062495
1487,1487,1752508.761342612,5960676.479726061,0.669692316
1488,1488,1751753.257205501,5960706.566878839,1.823251608
1489,1489,1753604.006692539,5960639.937235173,-0.585333327
1490,1490,1754714.081472901,5960626.121977329,-0.487745446
1491,1491,1753011.499557262,5960670.850843461,-0.504666656
1492,1492,1755942.599235658,5960606.048698181,0.51699999
1493,1493,1751768.446046571,5960668.670649686,1.165843609
1494,1494,1754681.414177011,5960606.92217187,0.472215192
1495,1495,1754713.565265675,5960606.39446158,-0.886144576
1496,1496,1756018.884542131,5960586.584300943,0.601714305
1497,1497,1756335.784517021,5960611.87517338,0.60869618
1498,1498,1751775.808497774,5960638.835883831,2.008771963
1499,1499,1753570.905468254,5960605.939974,0.949969699
1500,1500,1756015.704207099,5960629.459603552,0.418357128
1501,1501,1753007.602450948,5960606.90945635,-0.888090936
1502,1502,1755436.461439523,5960568.841556764,-9999.0
1503,1503,1753606.634583005,5960600.96016632,-0.163870458
1504,1504,1754664.844716691,5960567.392007571,-0.354316673
1505,1505,1751750.96573941,5960599.397600792,1.038214285
1506,1506,1752998.438288993,5960577.165311164,-9999.0
1507,1507,1755434.12454882,5960523.838535639,-9999.0
1508,1508,1752964.836026346,5960498.010034582,-9999.0
1509,1509,1754604.674099418,5960474.429719749,-0.497743595
1510,1510,1754638.62610837,5960467.44525179,0.385528298
1511,1511,1754690.951839847,5960467.584604826,-0.931139529
1512,1512,1754657.516519655,5960478.161983877,-0.293996876
1513,1513,1751692.355009445,5960501.050541626,2.864062447
1514,1514,1754573.904903942,5960449.393991887,-0.830948054
1515,1515,1754678.777642024,5960447.978755198,0.234540546
1516,1516,1754710.706001777,5960446.941951187,-9999.0
1517,1517,1754557.632128785,5960439.716544123,-0.127974999
1518,1518,1751639.352347939,5960477.813028228,1.172500044
1519,1519,1751676.5976462,5960480.878367069,1.479259272
1520,1520,1755418.494328443,5960414.282739981,-9999.0
1521,1521,1751623.762631807,5960457.00700738,-9999.0
1522,1522,1752987.404805175,5960418.059968253,-9999.0
1523,1523,1754724.783669233,5960366.937584301,-0.820354166
1524,1524,1753018.305242427,5960317.924260705,-0.999000072
1525,1525,1754735.703022693,5960294.743500164,-0.802625691
1526,1526,1754747.723999161,5960266.836221054,-0.808649982
1527,1527,1753041.068558847,5960298.059651295,-9999.0
1528,1528,1753049.142717633,5960257.968374902,-9999.0
1529,1529,1754731.459153869,5960227.54595003,-0.41830435
1530,1530,1754740.456836875,5960242.783332996,-0.658550074
1531,1531,1753040.779877726,5960232.104046608,-0.904280992
1532,1532,1754722.364468704,5960116.702578341,0.649931813
1533,1533,1752853.866846092,5960141.097004101,0.035125
1534,1534,1754704.272301154,5960088.173674811,1.198499979
1535,1535,1754746.542640502,5960132.969377919,-0.530862949
1536,1536,1754689.967035659,5960075.968970823,0.921734621
1537,1537,1754723.317771421,5960061.251748873,-0.659695906
1538,1538,1752723.694013372,5960062.924595594,-0.062382978
1539,1539,1754705.658848671,5960035.700231724,-0.407622443
1540,1540,1752710.747937641,5960047.269516455,-0.084773808
1541,1541,1753326.324489796,5960003.116844228,-0.779512591
1542,1542,1753350.477412038,5960003.414417119,-0.006517851
1543,1543,1753368.702382726,5960009.840196073,-0.729365403
1544,1544,1753411.490541513,5960007.299180193,-0.890061489
1545,1545,1755732.283221313,5959960.017027912,-9999.0
1546,1546,1753306.030708969,5959993.508619756,-0.99528573
1547,1547,1753366.14325598,5959994.804532646,-0.039368405
1548,1548,1753382.500197182,5959995.167627795,0.265470591
1549,1549,1753406.640632187,5959994.979524892,0.021874993
1550,1550,1755739.383334546,5959939.95073119,-9999.0
