OID,FID_,X,Y,BCE_Ohiwa_
530,530,1960277.033260273,5786081.785130397,0.189510205
531,531,1961672.874281884,5786085.795957629,0.666361426
532,532,1964230.248472806,5785906.240066185,0.180725002
533,533,1958276.741532604,5786180.563922659,0.530559533
534,534,1959731.488242348,5786095.866927285,0.109527898
535,535,1961444.117768143,5786022.912489269,0.040287234
536,536,1958314.490057357,5786148.234596533,0.361104573
537,537,1959541.724580102,5786131.662597039,-0.02012447
538,538,1959700.97191846,5786101.453932782,2.273944876
539,539,1960101.803810667,5786069.74472032,-0.089399994
540,540,1961672.768227996,5785999.585834326,0.618714286
541,541,1962283.036771195,5785990.171420292,0.174222224
542,542,1956280.767965039,5786252.342147851,0.951688892
543,543,1958274.406200531,5786147.635555389,0.598224639
544,544,1959715.255926219,5786084.132008745,0.379983335
545,545,1959734.76646372,5786075.892086837,0.234344598
546,546,1965380.965919168,5785825.008609721,0.129490907
547,547,1958294.103860181,5786134.141387317,0.686177207
548,548,1959746.749211245,5786067.023959318,0.334044449
549,549,1959785.410748323,5786063.511200693,0.029394737
550,550,1959761.746252459,5786055.280589052,0.775430773
551,551,1960857.583205684,5786009.072815875,-0.270042461
552,552,1964198.542311356,5785888.705831838,0.31697742
553,553,1958309.508282283,5786121.257570049,0.467400011
554,554,1959453.301036287,5786063.162974456,-0.229879746
555,555,1959769.601585269,5786044.983089987,1.261593237
556,556,1960804.597625064,5786004.419667212,-0.05690046
557,557,1961421.877699133,5785994.230282142,0.044169306
558,558,1961426.003628414,5785971.005192527,0.195699999
559,559,1961648.531328724,5785960.709583958,0.426291664
560,560,1959444.749915115,5786048.55047961,-0.161215195
561,561,1959799.874533352,5786032.89548299,0.114999999
562,562,1960722.200268238,5786006.341917254,-0.015383709
563,563,1960841.23103985,5785988.105091791,2.342640019
564,564,1961401.88654992,5785962.08106263,0.088725001
565,565,1956674.356721138,5786160.153554511,-0.132871792
566,566,1959436.41867205,5786038.924733676,-0.143615384
567,567,1960099.438578604,5786012.430357325,0.020923914
568,568,1960639.896961347,5785985.810237245,0.0534875
569,569,1960762.369190602,5785982.207847187,1.813380925
570,570,1962245.702338943,5785914.869863112,0.304999998
571,571,1964080.123977604,5785876.961175719,0.517309359
572,572,1956327.73234357,5786167.705673628,1.140277771
573,573,1959782.186120187,5786027.414322115,0.864017669
574,574,1961388.547120199,5785945.062394933,0.112062043
575,575,1956342.557957392,5786156.314736422,0.969314829
576,576,1956516.228395088,5786172.13818502,0.148854139
577,577,1956642.603564438,5786143.035877955,4.666384605
578,578,1959791.202978071,5786003.832236674,0.341261544
579,579,1959818.284012429,5786002.105688121,0.060962026
580,580,1960327.570697529,5786013.577075599,1.304579599
581,581,1960630.686644529,5785965.646446075,0.386710283
582,582,1956358.124997403,5786146.883679389,0.680392868
583,583,1956657.646255477,5786131.496987971,4.412909118
584,584,1961360.505662157,5785924.151081219,0.109203703
585,585,1956388.924885782,5786140.567299497,0.791182609
586,586,1956665.61002434,5786122.698585895,3.747214275
587,587,1960085.06097946,5785985.106315062,0.024724342
588,588,1960440.196544187,5785970.081905097,0.761153071
589,589,1960550.88518799,5785957.831949437,0.203649634
590,590,1956680.197439413,5786110.094420675,0.170363637
591,591,1959805.76897622,5785978.826243929,0.681525923
592,592,1960089.22483921,5785960.172680108,0.0761375
593,593,1962292.8526189,5785891.692596105,0.130500454
594,594,1964824.405033704,5785749.985009086,0.074666667
595,595,1964839.859696637,5785749.29380585,0.164203701
596,596,1959384.75777828,5785987.811151098,-0.08450975
597,597,1959812.878445033,5785962.69188404,1.694699988
598,598,1959838.656788621,5785972.564711568,0.110379506
599,599,1960504.258288237,5785944.865767444,1.350447151
600,600,1964815.893436961,5785740.164107283,0.108349999
601,601,1956688.022577667,5786096.00605195,0.211628099
602,602,1960017.164803852,5785943.576094643,0.053314815
603,603,1962258.54070115,5785844.140869208,-0.036525636
604,604,1964823.339237115,5785729.83782752,0.321935895
605,605,1959361.879344369,5785962.268553363,0.080600002
606,606,1959820.401719448,5785948.821343109,2.13903196
607,607,1960846.39238483,5785903.68324809,0.909057855
608,608,1961261.13521197,5785903.949144601,-0.165877469
609,609,1959828.127385506,5785933.613508639,4.590000015
610,610,1959890.269465188,5785929.281898013,0.089484536
611,611,1960868.730790649,5785885.755826636,0.066911394
612,612,1961563.460397242,5785854.677469293,0.514583339
613,613,1956704.813720281,5786088.818862383,0.258787253
614,614,1956725.236667207,5786058.007190862,-0.073487501
615,615,1959913.409307725,5785917.968398455,0.117324786
616,616,1961172.336586481,5785867.322908929,-0.373387303
617,617,1961555.689579392,5785844.553233301,0.557849993
618,618,1961791.408507452,5785834.666397459,0.44339436
619,619,1956701.515011924,5786049.463988516,3.137399965
620,620,1959848.605096821,5785920.296301906,2.15931116
621,621,1959964.264363521,5785905.731865035,0.252095541
622,622,1960030.541800078,5785931.040605125,0.169376837
623,623,1962237.873609284,5785816.720049614,0.008074324
624,624,1956708.658153722,5786038.836010141,1.237894727
625,625,1956728.310175871,5786037.888446608,-0.025656051
626,626,1959882.374730013,5785907.506796526,0.659757186
627,627,1960002.931664999,5785895.752387483,1.226442315
628,628,1961154.428621333,5785849.795634549,-0.390941181
629,629,1956716.036893795,5786028.432969699,0.712822779
630,630,1962224.316922002,5785785.702898248,-0.025538458
631,631,1964783.549037217,5785697.274664825,0.083647444
632,632,1965475.069915951,5785630.918085288,0.024888889
633,633,1956723.057099353,5786008.142814716,0.633062499
634,634,1962215.096760342,5785756.133454751,-0.726999998
635,635,1964787.603116733,5785641.704287113,0.075303571
636,636,1956730.075292347,5785987.850401521,0.338899999
637,637,1964795.358958784,5785630.947722751,0.082672728
638,638,1962198.427954296,5785736.887702148,-0.726999998
639,639,1964872.282703386,5785658.247028343,0.129260552
640,640,1965504.849018559,5785589.610067534,0.14090909
641,641,1961779.766323349,5785746.202339865,0.0758
642,642,1964865.336249988,5785608.039435372,0.023910256
643,643,1965512.603940508,5785578.852749473,0.159872723
644,644,1962158.084650462,5785718.693049132,-0.713987444
645,645,1960857.010417944,5785766.502137305,0.538384614
646,646,1965535.197249811,5785557.332947744,0.285470589
647,647,1956728.014481308,5785940.724901703,0.554612904
648,648,1956744.33159517,5785952.254363064,0.114468354
649,649,1958976.940891803,5785839.321020775,0.943424992
650,650,1960886.669585364,5785755.056280387,0.052820513
651,651,1962109.817754549,5785700.121331055,-0.726999998
652,652,1962128.288282543,5785700.429281746,-0.716693692
653,653,1965524.723165814,5785548.537571591,0.281548385
654,654,1956719.952889046,5785928.434156891,0.794722223
655,655,1960894.119825511,5785744.73393086,0.037275
656,656,1964500.539820986,5785584.37570382,0.367146551
657,657,1958999.736547554,5785818.333360983,0.167544306
658,658,1960866.809825721,5785745.572819645,0.952195222
659,659,1960905.515756415,5785734.236963178,0.012
660,660,1964516.167559336,5785574.849292544,0.967406244
661,661,1962096.491577787,5785678.348681769,-0.61961421
662,662,1964349.188071281,5785571.448398925,0.419192824
663,663,1964531.891338119,5785563.939522757,1.387999973
664,664,1965548.632324145,5785533.133257247,0.268374233
665,665,1958978.904646676,5785804.384342307,0.468333335
666,666,1960883.045724055,5785722.479926014,1.582281578
667,667,1962060.698020426,5785662.32998636,-0.726999998
668,668,1962133.166162657,5785671.446063932,0.051541769
669,669,1964199.292332019,5785567.123399763,0.338294119
670,670,1965548.623141503,5785507.700981298,0.57856364
671,671,1957230.60290508,5785866.232626179,0.044777778
672,672,1962076.070530441,5785652.383325088,-0.197607586
673,673,1965520.710849747,5785498.750212041,0.203171976
674,674,1958950.600710456,5785779.797580566,0.363499996
675,675,1960892.626464814,5785701.07973312,1.99775939
676,676,1962101.417648724,5785644.692532581,0.188349163
677,677,1964239.621483736,5785553.806806861,0.307854983
678,678,1960899.52434649,5785684.709318566,1.814095904
679,679,1958933.972297702,5785761.272935513,0.290774995
680,680,1962026.819180704,5785624.590622797,-0.691499997
681,681,1962264.326554838,5785660.607238395,0.114974116
682,682,1965500.285530443,5785476.146827905,0.115791838
683,683,1960906.871689901,5785669.901194401,2.254361699
684,684,1960913.983940476,5785654.119729104,2.872727283
685,685,1961808.092451193,5785618.603498444,-0.317126977
686,686,1962004.670107441,5785606.195149573,-0.51407787
687,687,1964548.823941918,5785495.05420709,-0.569916329
688,688,1965491.079377025,5785455.107592239,0.08972785
689,689,1960921.576972373,5785643.97517199,2.603999967
690,690,1965498.455607169,5785439.578717501,0.369399998
691,691,1960929.201694404,5785633.880256734,2.513611939
692,692,1960960.433143521,5785633.819474651,-0.108854838
693,693,1962664.826161873,5785556.276707207,0.388401672
694,694,1963840.77264816,5785506.717053265,0.228032372
695,695,1964480.457821247,5785478.235064676,-0.043224844
696,696,1960983.553146774,5785621.591928157,-0.268150944
697,697,1961788.407204449,5785584.475487162,-0.129754718
698,698,1959373.09603489,5785682.191240356,-0.265272717
699,699,1960942.082661404,5785620.514571992,1.036701567
700,700,1960952.215207037,5785603.964866246,3.071128219
701,701,1961002.807929259,5785610.018351591,-0.464669385
702,702,1961795.389841655,5785569.905073161,0.038696425
703,703,1959387.999789393,5785661.549493196,-0.17601888
704,704,1960966.421705846,5785591.651992416,4.583739125
705,705,1961464.180202246,5785568.99915487,0.367158733
706,706,1964407.016697023,5785437.926545543,0.084918367
707,707,1956742.702156397,5785833.373790408,0.255602639
708,708,1959395.762129766,5785650.798570097,-0.119185191
709,709,1961786.891191864,5785550.296243086,0.127471336
710,710,1960974.151673122,5785572.025956511,4.406000004
711,711,1962201.675952273,5785529.354918224,0.137546326
712,712,1962768.605716829,5785535.495661571,0.453075619
713,713,1964272.869549946,5785426.351959263,0.611269229
714,714,1964303.569826743,5785423.289825268,0.349230777
715,715,1959410.355270771,5785630.586810336,-0.038962962
716,716,1960981.145225426,5785561.297013532,1.062702707
717,717,1964287.60197237,5785414.362796757,0.483913042
718,718,1959417.962281247,5785620.050378778,-0.024924999
719,719,1964324.289269238,5785406.6606675,0.271515481
720,720,1961082.421272083,5785536.753028448,0.721181818
721,721,1963741.792283749,5785418.590660761,0.313075469
722,722,1963757.574974311,5785417.886800985,0.206745457
723,723,1958817.351498138,5785626.509132657,0.119078947
724,724,1958800.691683261,5785607.257045598,0.133307693
725,725,1962852.43609491,5785454.292008097,0.461464161
726,726,1964229.429723734,5785356.648180592,0.387948714
727,727,1964244.766967919,5785345.969999653,0.322189874
728,728,1958831.515562465,5785575.923650155,0.064538462
729,729,1961090.610172231,5785501.764398505,0.389576062
730,730,1964081.948887443,5785524.914315474,0.149941761
731,731,1957346.814980605,5785631.320438902,0.249563631
732,732,1958785.372579315,5785581.349273796,0.13058904
733,733,1958921.535218217,5785600.64168328,0.143788907
734,734,1961102.161265923,5785465.615367733,0.515999995
735,735,1961201.33392853,5785467.984502242,0.675846361
736,736,1962863.398780559,5785394.543791659,0.471395342
737,737,1964216.256657435,5785327.256684072,0.280303798
738,738,1958751.979959511,5785558.54448845,1.980962941
739,739,1958980.617560117,5785550.519207851,5.557000041
740,740,1961094.826793646,5785456.053259292,0.396625
741,741,1956567.352209408,5785641.74648993,1.566799974
742,742,1957361.878585358,5785610.467770481,0.273037503
743,743,1958774.386053533,5785548.459340154,0.154236839
744,744,1958814.061033584,5785551.710324986,0.097584905
745,745,1958995.552266711,5785539.001995823,4.47848281
746,746,1959023.395495082,5785547.49500908,-0.138751021
747,747,1961242.604687972,5785436.788523254,0.841846143
748,748,1964151.218341687,5785315.816757078,0.720052418
749,749,1957369.332709925,5785600.148911217,0.297358975
750,750,1958821.294048581,5785536.403414909,0.151743586
751,751,1959002.876646939,5785528.51429966,4.060142829
752,752,1961259.104698468,5785427.533119597,0.804518499
753,753,1957376.818676737,5785590.557250089,0.329773587
754,754,1958800.104842033,5785534.004725613,0.079034188
755,755,1959010.243386333,5785518.098216383,2.322582314
756,756,1960975.942613767,5785432.146573564,3.412724187
757,757,1961104.510499749,5785437.15408195,0.524583771
758,758,1964163.026941316,5785289.868727767,0.52692727
759,759,1965422.464798892,5785247.320696186,0.13347462
760,760,1960983.012453249,5785421.495553648,2.543647074
761,761,1963805.098727828,5785327.108482397,-0.031489376
762,762,1958701.684830712,5785511.57187483,0.731460512
763,763,1959033.695692287,5785512.067858621,-0.138503164
764,764,1960990.19781306,5785410.907436371,2.12127271
765,765,1961013.525553971,5785455.872618278,-0.041536952
766,766,1964659.471926697,5785248.22147471,-0.033439999
767,767,1959017.375554739,5785493.440753157,0.677705481
768,768,1964149.288368226,5785261.028521277,0.67842856
769,769,1964619.504813275,5785238.557668039,1.815043487
770,770,1964674.808480491,5785237.542435355,-0.035962266
771,771,1956573.138636455,5785589.266342736,0.852095236
772,772,1958590.25951548,5785496.601651313,0.719538475
773,773,1958731.723226125,5785490.381023962,0.219905662
774,774,1960997.879654609,5785397.489687825,2.755107146
775,775,1962747.903811922,5785325.523764892,1.01954332
776,776,1964565.986298086,5785258.315811357,-0.045226498
777,777,1964627.2364131,5785230.818016423,3.774565215
778,778,1964698.00370377,5785225.783281131,-0.064299999
779,779,1956577.641999298,5785574.878330857,1.095961028
780,780,1958574.592588273,5785486.467587399,0.947415374
781,781,1962669.621368413,5785307.828859705,0.849599998
782,782,1962796.037737635,5785300.932372727,1.2162763
783,783,1964154.405055436,5785240.524900613,0.710784313
784,784,1964655.536153923,5785223.99970327,0.796183242
785,785,1964705.448952642,5785215.457036247,-0.055381578
786,786,1958758.859941442,5785475.751910469,0.256808915
787,787,1961010.442670581,5785377.334321099,2.750353901
788,788,1961043.506327644,5785368.389988041,-0.314220772
789,789,1962803.589589789,5785290.7360175,1.498499997
790,790,1964177.858385282,5785244.837064444,0.225876144
791,791,1964673.889929359,5785212.951490099,0.524928058
792,792,1964715.513808636,5785204.614349738,-0.055318965
793,793,1959024.031378569,5785464.405585661,1.347148017
794,794,1961019.642789762,5785359.735333828,1.403788727
795,795,1964160.32514955,5785220.043819143,0.719054045
796,796,1958566.788046638,5785468.664470833,0.753949263
797,797,1958660.027678393,5785482.106030922,0.523807621
798,798,1958727.035226229,5785451.202844559,0.387280377
799,799,1959046.624220584,5785446.547431402,-0.003487289
800,800,1961026.899539727,5785349.207697792,1.264316459
801,801,1961050.735195892,5785353.08079591,-0.353626582
802,802,1962676.083011626,5785275.971451747,0.770625004
803,803,1962816.4148281,5785277.16922552,1.360430696
804,804,1964183.293119587,5785208.809670245,0.203435898
805,805,1964465.154549144,5785214.603285789,-0.061307693
806,806,1964694.45852137,5785193.937961475,0.47591005
807,807,1961034.290801049,5785338.819539878,1.264923076
808,808,1962826.550340739,5785261.255355603,0.845487804
809,809,1964711.949078963,5785175.786765579,0.315184616
810,810,1958584.023757634,5785447.611758286,0.835901235
811,811,1958657.119083894,5785443.084732394,0.649327381
812,812,1959030.337049057,5785428.446164223,0.928142855
813,813,1959502.416884777,5785398.964522982,-0.310015819
814,814,1962651.525656223,5785257.0733571,0.863487181
815,815,1962683.408796159,5785262.907175087,0.659312498
816,816,1964167.139619654,5785195.226680472,0.693421772
817,817,1964719.875721463,5785166.812534041,0.658136372
818,818,1959060.650098064,5785405.9599243,-0.042
819,819,1962844.871046291,5785249.006464981,0.811195999
820,820,1962711.860711024,5785355.710446525,0.768102288
821,821,1964174.065949649,5785179.24194814,0.565974991
822,822,1964192.149456812,5785181.193011301,0.183537736
823,823,1964734.814130149,5785154.866742692,0.296650792
824,824,1959068.102038348,5785395.639346294,-0.098900004
825,825,1959520.188804635,5785378.481581463,-0.37609479
826,826,1961041.347632532,5785314.118019574,1.854630866
827,827,1961066.452253921,5785314.014332832,-0.324762063
828,828,1964209.130721394,5785167.682894961,0.140856251
829,829,1956611.733204537,5785500.078428117,1.026329681
830,830,1956668.658068823,5785491.135658883,0.467236357
831,831,1959042.949304685,5785400.199510237,0.635948448
832,832,1961048.306972356,5785298.227901649,1.743455667
833,833,1962611.3196832,5785235.477877618,0.849368413
834,834,1962626.551395972,5785228.937385399,0.765734691
835,835,1962870.87698995,5785225.676899196,1.112356499
836,836,1963746.658105004,5785234.221850998,-0.028256009
837,837,1964181.289077303,5785163.929547352,0.66454431
838,838,1959051.899920976,5785376.852222347,1.243781251
839,839,1959536.44956769,5785358.287656417,-0.387049185
840,840,1962894.883076089,5785212.194994937,0.819547436
841,841,1964188.51217448,5785148.61713186,0.795896097
842,842,1957469.765585113,5785435.770453609,0.568400005
843,843,1959078.336663963,5785376.504837677,-0.131128904
844,844,1964195.959653502,5785138.293404639,1.17702499
845,845,1964238.82003723,5785139.386328537,0.135371193
846,846,1957227.509833059,5785439.2632023,1.086719998
847,847,1961054.408681257,5785268.101645726,0.987352956
848,848,1961078.988054455,5785276.884052327,-0.43930212
849,849,1964211.294749474,5785127.613249834,1.143679501
850,850,1964266.532430279,5785125.146271385,0.127073276
851,851,1964226.854239651,5785121.921760704,0.767018987
852,852,1957116.257509709,5785421.588817622,0.750358489
853,853,1957199.113821432,5785429.86598926,0.878162497
854,854,1963358.136518986,5785144.953573845,0.227693878
855,855,1964245.104893053,5785113.243900415,0.596995533
856,856,1964364.693262352,5785134.499253753,0.070823798
857,857,1964387.749660277,5785099.818635205,0.390954545
858,858,1957095.82642787,5785412.95952078,0.786140197
859,859,1957345.619550552,5785409.752290373,1.14197
860,860,1961060.86454817,5785237.715190226,0.704730768
861,861,1964273.309864587,5785099.860414233,0.807550627
862,862,1964292.814804885,5785093.992553402,0.610981249
863,863,1965294.982540531,5785049.16564079,0.129025
864,864,1956589.419875373,5785423.850610022,0.673714289
865,865,1957080.090435961,5785405.054903631,1.092421061
866,866,1962695.009506323,5785155.213405302,0.752653057
867,867,1964312.319721488,5785088.124653826,0.586303797
868,868,1964770.001874512,5785067.666859293,0.070512499
869,869,1957355.021373966,5785383.670199028,0.749000007
870,870,1963009.630326528,5785131.265644126,0.870012827
871,871,1963072.603999606,5785128.627468822,0.498218184
872,872,1965266.470179987,5785030.456129559,0.117710529
873,873,1957067.099722759,5785389.080502474,1.218841123
874,874,1959071.602247208,5785295.560088432,0.117454545
875,875,1963028.540437993,5785128.762840599,0.837732325
876,876,1963370.774446855,5785118.613208972,0.336277121
877,877,1963056.402714165,5785110.253152315,1.010766664
878,878,1964768.663636781,5785037.746711285,-0.043462026
879,879,1962724.256249827,5785114.669201078,0.895113189
880,880,1963071.996245451,5785105.238616953,1.011984251
881,881,1963108.536607701,5785117.425133841,0.490266621
882,882,1963164.521196752,5785102.111616444,0.447615382
883,883,1959068.86744738,5785270.73821274,-0.09013659
884,884,1963087.090764807,5785088.270801507,1.378675686
885,885,1963142.157111338,5785085.142006637,0.507071425
886,886,1961074.5726279,5785177.151504705,-0.102405062
887,887,1962770.527364891,5785092.104555992,0.843636365
888,888,1962951.973635179,5785159.1920707,0.580581847
889,889,1965001.751138263,5785006.160882187,-0.00066277
890,890,1957538.416983171,5785311.117213331,0.696173912
891,891,1961081.58043663,5785156.855626061,-0.207666662
892,892,1962786.05313638,5785081.941348241,0.813469399
893,893,1963109.66364351,5785066.948227069,1.033120009
894,894,1963156.740572206,5785064.922803233,0.541654555
895,895,1957397.233269081,5785330.183637058,0.876256047
896,896,1957552.87040813,5785300.487620377,0.785688902
897,897,1962903.786127057,5785066.189734688,0.583358487
898,898,1965026.938818156,5784978.653365694,4.493796276
899,899,1962806.592926431,5785067.110162891,0.764956931
900,900,1965058.083708412,5784960.829370399,3.799951642
901,901,1957560.615308646,5785292.90751835,0.671954556
902,902,1962824.144438689,5785049.538983336,0.739387503
903,903,1962880.203407267,5785045.812391303,0.756137248
904,904,1963210.952002461,5785044.277635441,0.450630577
905,905,1962831.591648453,5785039.214603793,0.731358973
906,906,1965083.928481155,5784949.72102905,2.343631022
907,907,1965186.024543214,5784956.86798799,0.329452937
908,908,1957430.695713065,5785282.446790537,0.926534874
909,909,1961030.168924028,5785116.402047947,0.970970866
910,910,1962846.04003954,5785028.585543793,0.700670104
911,911,1964905.933406308,5784937.141356552,1.226208929
912,912,1965132.736018505,5784932.828388061,1.52980214
913,913,1965198.583870857,5784923.36077445,0.571017857
914,914,1957052.48825399,5785280.604269053,0.810912493
915,915,1957469.254107736,5785270.773207286,0.930000007
916,916,1962926.273412365,5785015.970275786,0.928509456
917,917,1961052.970195456,5785096.238948777,0.821262029
918,918,1961078.457307274,5785086.315618085,1.197519269
919,919,1964718.253048049,5784925.122341889,1.992937461
920,920,1964902.573325985,5784961.575609599,0.029051933
921,921,1965162.472837649,5784915.192584219,1.602283378
922,922,1961086.369072993,5785077.45290016,1.422441142
923,923,1964731.723724671,5784914.755498835,0.683070424
924,924,1965189.377854946,5784896.235472252,0.772777773
925,925,1956580.223969387,5785264.973374032,0.740388897
926,926,1961124.329839177,5785092.931842132,-0.446155425
927,927,1963855.726476277,5784942.772081789,0.742186429
928,928,1956587.33368652,5785254.675731861,1.324961042
929,929,1963136.705250366,5784966.404402821,0.660320753
930,930,1964827.602746155,5784899.123190127,-0.13115478
931,931,1962875.675560717,5784967.509925356,0.735944425
932,932,1962891.52243997,5784966.534266781,0.693780469
933,933,1963927.906342155,5784945.061600074,0.707046059
934,934,1964776.562010877,5784889.915080509,-0.148358278
935,935,1957505.946088462,5785223.276295359,0.833999988
936,936,1961109.974151983,5785057.122865133,1.289867194
937,937,1963002.039961083,5784951.161153601,0.530772723
938,938,1963005.03904477,5785017.014677794,0.566712567
939,939,1963398.563244898,5784993.542490133,0.148758346
940,940,1964753.962175854,5784873.820907917,0.584015151
941,941,1964792.86674231,5784871.774027834,-0.354662494
942,942,1956609.118515923,5785223.742346188,1.22089584
943,943,1961123.977321314,5785025.945627336,-9999.0
944,944,1963017.479794402,5784942.659959418,1.157019207
945,945,1961131.217802861,5785015.314957512,3.290130436
946,946,1963379.734348725,5784919.874414034,0.109088607
947,947,1962956.91537198,5784932.271322758,0.625863196
948,948,1963025.036789789,5784925.173112738,0.990982909
949,949,1959693.482332353,5785058.520602376,0.369740737
950,950,1961156.690321095,5785019.949108175,-0.282947878
951,951,1963844.181641122,5784874.182885359,1.093800014
952,952,1959338.116308252,5785063.985811059,0.063025
953,953,1963764.673400253,5784867.944860868,-0.134178573
954,954,1956796.732816069,5785165.783722614,0.87723214
955,955,1956836.761153222,5785164.367431832,0.567769232
956,956,1959357.720962684,5785061.046672374,0.063918269
957,957,1963772.429571555,5784857.189301072,0.058642855
958,958,1956851.904222151,5785158.165524422,1.185721517
959,959,1957537.823392669,5785215.687733806,0.954837406
960,960,1963851.572159089,5784856.14305412,0.66992537
961,961,1956867.030828022,5785142.515302364,1.210999961
962,962,1959337.141179432,5785041.433750452,1.000216663
963,963,1959392.032628731,5785031.632247485,0.121354166
964,964,1959415.549390937,5785030.804028942,0.1
965,965,1959364.706101104,5785035.641279705,1.130715279
966,966,1959438.937049378,5785019.572496809,0.084873419
967,967,1963792.707530549,5784829.427986455,0.024855799
968,968,1963864.418647469,5784831.062968647,0.715488889
969,969,1964795.833813075,5784804.219726374,0.416585045
970,970,1959375.814374565,5785019.186209854,0.947759997
971,971,1959399.534443864,5785012.191898879,1.568147208
972,972,1964772.846831936,5784777.732817298,0.416227847
973,973,1959267.255123875,5785036.718046532,0.055171085
974,974,1959423.066847587,5785001.880676099,1.749847809
975,975,1963354.340161302,5784833.305734574,0.189207548
976,976,1963878.88576452,5784810.133481339,1.019559416
977,977,1964742.454054991,5784763.436779751,0.534951217
978,978,1964764.286863533,5784763.125699233,0.081126583
979,979,1956791.779250133,5785121.680097453,0.943064723
980,980,1956808.844777665,5785136.8899946,0.886021749
981,981,1963808.903706121,5784796.019361226,-0.005351851
982,982,1956801.149030596,5785095.436935365,1.094142852
983,983,1961039.261343985,5784908.507023305,0.435757139
984,984,1963816.504620682,5784785.478862657,0.020545453
985,985,1963893.880159469,5784790.026489202,0.697441993
986,986,1964779.021061841,5784742.688125946,0.223981823
987,987,1956816.913822714,5785084.963155997,1.129648131
988,988,1963338.672115938,5784805.531332513,0.413896552
989,989,1963910.794885605,5784771.335256779,0.726987185
990,990,1964757.130523578,5784737.889110943,0.05614823
991,991,1956795.422195014,5785262.845770814,0.70269345
992,992,1963318.05558064,5784777.722116275,0.477000004
993,993,1963824.256718085,5784763.344454772,0.027011364
994,994,1963926.045730319,5784751.144433205,0.794231885
995,995,1959471.367675092,5784948.194983187,0.307759184
996,996,1961045.102995507,5784868.679264964,-0.023624999
997,997,1963353.232158223,5784772.815060998,0.096267062
998,998,1963933.754001908,5784741.205863412,0.920206888
999,999,1964761.610157481,5784703.285387639,0.046897437
1000,1000,1956818.102610784,5785071.6408065,1.051641303
1001,1001,1963941.49086688,5784731.406310441,1.079437505
1002,1002,1959152.94153459,5784938.35398172,0.005220339
1003,1003,1959444.021342377,5784919.555984038,0.983790711
1004,1004,1960632.398196268,5784866.827362106,0.874349512
1005,1005,1963285.382039329,5784754.194944989,0.033828571
1006,1006,1963838.300770302,5784736.061590803,-0.023707317
1007,1007,1959134.105739863,5784923.292607731,-0.006407409
1008,1008,1959450.22648037,5784909.552219041,1.145958342
1009,1009,1960617.801305006,5784857.475634838,0.932842105
1010,1010,1963852.781100642,5784718.052500778,-0.072131037
1011,1011,1964010.689184407,5784707.589190708,0.545641514
1012,1012,1959457.553696311,5784899.0971941,1.186888902
1013,1013,1960610.787423503,5784847.194629291,1.151444432
1014,1014,1960910.524072416,5784832.926795813,1.0139143
1015,1015,1963860.288924056,5784703.579654763,-0.128025639
1016,1016,1964025.209644141,5784695.861467199,0.762603168
1017,1017,1959110.600649995,5784904.127651624,-0.014853403
1018,1018,1959464.905424645,5784888.666393938,2.268628218
1019,1019,1960601.878971811,5784827.646325584,1.51079998
1020,1020,1960647.925694144,5784826.297662646,0.790650006
1021,1021,1963869.59051748,5784685.936721439,-0.175443396
1022,1022,1964735.261421542,5784644.503925889,0.702848098
1023,1023,1956601.069276488,5785066.007299459,1.178785826
1024,1024,1959477.948660437,5784875.547256911,2.093656576
1025,1025,1964742.130619977,5784634.203331601,0.736551022
1026,1026,1959092.832022926,5784879.935610017,0.057361522
1027,1027,1959495.175962069,5784857.405182795,2.280428557
1028,1028,1960892.734703996,5784794.854010887,0.409358482
1029,1029,1960931.070727528,5784793.056153555,0.052686274
1030,1030,1963884.481700416,5784665.285799284,-0.176749997
1031,1031,1959076.392305033,5784865.670726391,0.04461039
1032,1032,1960593.025516208,5784798.703291439,1.254028577
1033,1033,1963957.33211366,5784658.093564767,0.495898876
1034,1034,1959508.394860571,5784844.551238345,3.325661707
1035,1035,1960914.439014951,5784774.535336306,-0.024103895
1036,1036,1963897.294346381,5784646.965665755,-0.159050629
1037,1037,1959063.059555003,5784848.648717734,0.04390681
1038,1038,1960599.475823267,5784780.166395684,1.71214289
1039,1039,1960748.141695298,5784772.109252066,0.356296305
1040,1040,1963904.672445856,5784631.438381083,-0.190203698
1041,1041,1963967.642092516,5784628.836167539,0.816346154
1042,1042,1959533.075748374,5784828.899300511,1.021955845
1043,1043,1960613.774892841,5784767.921968847,1.409423089
1044,1044,1960858.323020157,5784757.033009572,-0.009641026
1045,1045,1960620.685431515,5784757.655926019,2.160450997
1046,1046,1963296.275705387,5784643.785192286,0.239215189
1047,1047,1963915.593969207,5784610.300062795,-0.019355761
1048,1048,1959027.027477825,5784818.089833836,-0.007203704
1049,1049,1959537.272677469,5784798.749277095,0.568924684
1050,1050,1960796.447246031,5784744.182421183,-0.131421722
1051,1051,1963982.310331193,5784603.198362839,0.777322789
1052,1052,1959014.579215805,5784808.437194697,-0.021292208
1053,1053,1964732.562258559,5784559.92687656,0.762211105
1054,1054,1959002.879856286,5784798.95974825,-0.027979168
1055,1055,1963928.842322005,5784586.589648158,0.515597483
1056,1056,1964747.328527497,5784544.999144632,0.875982463
1057,1057,1964753.450628083,5784533.763559537,1.05635293
1058,1058,1963341.781764843,5784626.0415647,0.494235168
