OID,FID_,X,Y,BCE_Tamaki
1048,1048,1766657.272909238,5911560.512639368,-0.140000001
1049,1049,1767057.566280862,5911557.342130911,0.493808287
1050,1050,1767116.267315547,5911548.428669455,0.740833327
1051,1051,1765817.012366134,5911566.344460529,-0.29856116
1052,1052,1766672.351703279,5911556.342914866,-0.24222222
1053,1053,1767223.907379516,5911555.548403487,-0.16163822
1054,1054,1766791.348513824,5911583.338143145,-0.812185666
1055,1055,1766435.34380071,5911539.174531919,0.211284403
1056,1056,1767470.602080807,5911521.294705938,-0.022142856
1057,1057,1765954.734927007,5911532.541868737,-0.952634749
1058,1058,1766263.700125325,5911890.418955776,-0.655549924
1059,1059,1766741.425109562,5911506.992386097,-0.378598131
1060,1060,1766951.543559686,5911485.321435872,-0.838130865
1061,1061,1766892.152456416,5911485.573946473,-0.962680418
1062,1062,1767019.153632835,5911485.539063436,-0.937820002
1063,1063,1766346.441698645,5911476.874192034,-0.966249965
1064,1064,1767338.991082774,5911514.920124863,-0.684056417
1065,1065,1765817.147664332,5911493.165717749,-0.63744667
1066,1066,1767111.627296148,5911460.859777248,-0.915909094
1067,1067,1766202.02324284,5911459.761456256,-0.923818195
1068,1068,1767203.872316087,5911448.198525041,-0.851688596
1069,1069,1767408.535088381,5911447.058809775,0.050366492
1070,1070,1766252.161771125,5911425.1748722,-0.908826829
1071,1071,1767269.898716373,5911414.377430744,-0.08785714
1072,1072,1767385.900041515,5911410.380187806,0.099346733
1073,1073,1765946.442788324,5911415.447067568,-0.980754729
1074,1074,1765780.015104659,5911407.98787846,-0.860962961
1075,1075,1766248.861600847,5911399.021524112,-0.948214291
1076,1076,1766376.777351365,5911440.345553167,-0.741383761
1077,1077,1765625.051547066,5911389.398725012,-0.240943386
1078,1078,1765694.80450255,5911390.586659208,-0.758387108
1079,1079,1765464.096325953,5911374.268833101,-0.575355648
1080,1080,1765572.799374789,5911370.200514771,0.227664976
1081,1081,1765920.021335488,5911365.572341113,-0.908035707
1082,1082,1765980.428306062,5911354.804120301,-0.949166669
1083,1083,1765711.488517781,5911363.194368508,-0.971852221
1084,1084,1765940.22628887,5911345.619496447,-0.939708765
1085,1085,1765242.573124393,5911347.935593127,0.609120005
1086,1086,1765317.281533673,5911348.861591622,0.793544973
1087,1087,1765183.589749927,5911348.222654712,0.213786126
1088,1088,1766419.808348607,5911337.733034101,-0.833559095
1089,1089,1765659.373638449,5911325.128984164,-0.872076997
1090,1090,1766454.946440397,5911295.278617422,-0.702407391
1091,1091,1765842.541552397,5911353.590024754,-0.824183181
1092,1092,1765783.902699218,5911287.357679625,-0.72487805
1093,1093,1765998.189507468,5911288.499850868,-0.49290908
1094,1094,1765124.299809031,5911294.387169978,-0.032602742
1095,1095,1765666.816233629,5911281.165752452,-0.583981483
1096,1096,1765934.271081085,5911275.559618053,-0.611272726
1097,1097,1765971.743855881,5911277.903957655,-0.601129037
1098,1098,1765348.087249727,5911285.10685886,0.100889424
1099,1099,1766477.881755336,5911259.16618216,-0.52427272
1100,1100,1765602.544583318,5911277.746491116,-0.483328695
1101,1101,1765378.500949793,5911256.29134161,0.213333334
1102,1102,1765102.955295276,5911258.815764443,-0.066132071
1103,1103,1765303.110546427,5911258.157885481,-0.020301369
1104,1104,1766245.543845755,5911229.588154427,-0.594385969
1105,1105,1766405.570557899,5911226.45303087,-0.892592579
1106,1106,1765393.409605644,5911237.024024795,0.086960785
1107,1107,1766493.38981192,5911214.76075155,-0.585000023
1108,1108,1765085.604284691,5911234.033422883,-0.112429908
1109,1109,1765180.828364744,5911231.129803288,-0.01640625
1110,1110,1765906.588893614,5911216.077028241,-0.169458332
1111,1111,1765993.392759209,5911220.677148987,-0.390909073
1112,1112,1766137.863439589,5911219.395220477,-0.231147537
1113,1113,1765166.317986491,5911222.914253266,-0.009032256
1114,1114,1765148.683247728,5911213.998047778,-0.017999998
1115,1115,1766038.090647208,5911186.913320186,-0.234166658
1116,1116,1766452.314367585,5911179.903454549,-0.955904791
1117,1117,1765130.096421511,5911191.887686192,0.115555555
1118,1118,1766048.581196636,5911178.394391593,-9999.0
1119,1119,1765575.965403117,5911178.977702118,-0.159004457
1120,1120,1766403.915892342,5911160.911235071,-0.942978728
1121,1121,1766460.21197216,5911155.588304379,-0.959821438
1122,1122,1765761.102363229,5911159.845779285,-0.119254385
1123,1123,1766078.816138691,5911158.909320042,-0.08840336
1124,1124,1765115.56727605,5911178.296507443,0.045241936
1125,1125,1765537.767373281,5911160.701123018,0.001962618
1126,1126,1765016.532153747,5911155.017235542,-0.125729154
1127,1127,1765415.868056744,5911155.021087021,0.100333333
1128,1128,1766122.492057248,5911393.986797417,-0.827871751
1129,1129,1765097.341435388,5911145.508031153,0.173855422
1130,1130,1766148.564356929,5911105.824011602,-0.099166668
1131,1131,1766212.895507753,5911161.03129142,-0.43480572
1132,1132,1766501.643184509,5911117.185196267,-0.953191495
1133,1133,1766439.431918689,5911086.585164047,-0.949999988
1134,1134,1765417.555423202,5911098.833571948,0.053114754
1135,1135,1766218.612736673,5911080.55810449,-0.45890909
1136,1136,1766290.623479106,5911079.147857036,-0.958301865
1137,1137,1766209.519110036,5911040.652949051,-0.278709667
1138,1138,1766433.863399162,5911036.458825261,-0.949259248
1139,1139,1766503.314065359,5911068.212979513,-0.938011301
1140,1140,1765049.435490753,5911056.674933668,0.107919464
1141,1141,1765422.417645426,5911056.961093687,-0.012840909
1142,1142,1766201.596680233,5911020.867408996,0.952499988
1143,1143,1765032.175711954,5911035.068249849,0.053076923
1144,1144,1765454.487807965,5911026.130432165,0.013692308
1145,1145,1765015.727768382,5911014.965016119,0.08117647
1146,1146,1765487.134803264,5910995.085296887,0.039482758
1147,1147,1765527.667236446,5911018.483323443,0.118948597
1148,1148,1766286.535766924,5910991.136283761,-0.913505141
1149,1149,1766649.328844851,5910966.340445265,0.526322115
1150,1150,1765505.731038222,5910977.963402988,0.001428572
1151,1151,1766529.756253696,5910955.352937573,-0.898580263
1152,1152,1766666.588893261,5910945.819119787,0.646694216
1153,1153,1766228.798676435,5910925.614770881,-0.310000002
1154,1154,1766307.029344319,5910904.453088534,-0.946465127
1155,1155,1766199.060448507,5910891.300320545,0.013124999
1156,1156,1766598.545289312,5910891.791342854,-0.558802406
1157,1157,1766555.119951745,5910949.89286421,-0.755143997
1158,1158,1766618.482722585,5910868.434080673,-0.496666657
1159,1159,1766295.381870806,5910840.301429624,-0.926397526
1160,1160,1766497.490209608,5910820.955494809,-0.912930239
1161,1161,1766257.475139923,5910870.878843862,-0.93182449
1162,1162,1766612.712516839,5910787.906851425,-0.468648642
1163,1163,1765960.93082688,5910786.911664386,0.22895238
1164,1164,1766439.416072937,5910781.19320348,-0.899738242
1165,1165,1766476.194083763,5910746.081517031,-0.970000029
1166,1166,1766522.617989219,5910783.880172837,-0.859595833
1167,1167,1766717.014909614,5910714.70082381,0.201146496
1168,1168,1765981.975663666,5910700.810795445,-0.764383143
1169,1169,1766475.139659627,5910668.014419609,-0.972268046
1170,1170,1765833.601640819,5910648.760900045,0.070888888
1171,1171,1765917.596938951,5910652.126105648,-0.765589233
1172,1172,1766497.820529239,5910616.242076406,-0.332875011
1173,1173,1766473.815359478,5910586.801149495,-0.466458351
1174,1174,1766288.66702736,5910570.690627568,-0.930000007
1175,1175,1765749.610266053,5910561.451873285,-0.409044597
1176,1176,1765677.267659188,5910552.420171305,0.362093026
1177,1177,1766135.873146438,5910533.800671495,-0.962321455
1178,1178,1766511.723132863,5910528.939369436,0.082857142
1179,1179,1765711.44836974,5910522.156534899,-0.864909073
1180,1180,1766215.489549625,5910512.300934506,-0.956851861
1181,1181,1766263.493495191,5910511.360743392,-0.920000017
1182,1182,1766343.500080293,5910509.793154335,-0.953636349
1183,1183,1766373.13022979,5910571.416618557,-0.910461685
1184,1184,1766484.014914523,5910499.300903905,0.037058824
1185,1185,1765902.787001899,5910502.697101606,-0.922792798
1186,1186,1765963.670007386,5910497.670554434,-0.925000012
1187,1187,1766231.100473444,5910492.05420803,-0.966363668
1188,1188,1766323.698707686,5910490.623159836,-0.914953255
1189,1189,1766367.171198259,5910484.201705615,-0.64064585
1190,1190,1766449.33340017,5910479.891618442,0.047626263
1191,1191,1765843.076268794,5910470.116269461,-0.96212966
1192,1192,1765974.013167466,5910461.422661232,-0.950272717
1193,1193,1766294.324498845,5910450.933710994,-0.708
1194,1194,1766161.028673348,5910449.850767971,-0.895505649
1195,1195,1765550.314277557,5910444.868798606,1.01356163
1196,1196,1766221.928708675,5910432.410814239,-0.696181828
1197,1197,1765541.856970721,5910436.257502078,0.433207553
1198,1198,1766421.697445167,5910437.70137072,0.284687501
1199,1199,1766116.750743109,5910374.647000696,-0.638421051
1200,1200,1766383.265589589,5910395.090485898,0.03617647
1201,1201,1765548.130604367,5910355.845663388,-0.873636363
1202,1202,1765736.732946729,5910352.547802376,-0.81724771
1203,1203,1765523.452832778,5910340.605323909,-0.523818169
1204,1204,1766213.424559439,5910328.289529497,0.149999997
1205,1205,1766239.23439585,5910335.085181646,0.131639343
1206,1206,1765547.065444847,5910320.203862469,-0.861651375
1207,1207,1766115.542779832,5910304.675930618,-0.005432101
1208,1208,1766180.00583388,5910308.19183132,0.222663655
1209,1209,1765522.768509621,5910286.547095249,-0.886727268
1210,1210,1766043.05818862,5910253.81438522,0.095238095
1211,1211,1765721.323954377,5910227.068826289,-0.908411201
1212,1212,1766011.751932017,5910228.035763917,0.064563107
1213,1213,1765972.820766083,5910206.22133046,-0.006510416
1214,1214,1765721.027560342,5910192.943912122,-0.890925924
1215,1215,1765753.028921112,5910192.318971266,-0.619272735
1216,1216,1765921.193627935,5910188.831744201,-0.115875
1217,1217,1765695.178753604,5910189.948586588,-0.919793405
1218,1218,1765908.998276727,5910179.099668711,-0.089499999
1219,1219,1765912.756996041,5910163.148774818,0.057568807
1220,1220,1765492.757257633,5910213.924159853,-0.722122957
1221,1221,1765867.978934077,5910149.40578767,-0.101759257
1222,1222,1765932.83332373,5910358.9167475,-0.756607302
1223,1223,1765890.739670337,5910148.180487795,0.012362638
1224,1224,1765687.664141821,5910123.802006672,-0.92053573
1225,1225,1765716.257873913,5910144.815172278,-0.786934429
1226,1226,1765781.907745091,5910112.666138108,-0.263878505
1227,1227,1765735.081870748,5910092.964695481,-0.509107139
1228,1228,1765702.598833492,5910087.847794667,-0.813090909
1229,1229,1765814.507441464,5910082.202686314,0.107878786
1230,1230,1765409.984216447,5910047.788552301,0.05109375
1231,1231,1765784.247998518,5910055.485933746,0.150827586
1232,1232,1765494.966183913,5910055.217284182,-0.802067511
1233,1233,1765380.703408658,5909970.061499641,0.101124991
1234,1234,1765420.510045502,5909959.31447596,-0.137375004
1235,1235,1765573.151653514,5909961.88766041,-0.883545452
1236,1236,1765427.635856098,5909914.308530092,-0.160437499
1237,1237,1765724.235794758,5909911.245484986,0.17612665
1238,1238,1765740.497111154,5909825.383559234,0.348729508
1239,1239,1765600.659602366,5909766.56318218,-0.918888886
1240,1240,1765438.970452545,5909789.254260943,-0.023136915
1241,1241,1765584.270767376,5909746.942050476,-0.922545458
1242,1242,1765436.596737308,5909729.657074776,0.155000001
1243,1243,1765579.599177385,5909727.553132348,-0.863999994
1244,1244,1765769.225888988,5909749.784242451,0.987878788
1245,1245,1765779.452666648,5909693.077473868,0.176894408
1246,1246,1765435.734949139,5909685.803793939,0.221008407
1247,1247,1765659.498737306,5909676.063383856,-0.95546298
1248,1248,1765791.755052338,5909665.146655916,0.258446972
1249,1249,1766003.675581766,5909634.700866391,0.416294111
1250,1250,1765447.121561127,5909628.287462783,0.115240963
1251,1251,1765585.944135663,5909597.735244598,-0.793363631
1252,1252,1765987.255654492,5909597.94679995,0.286214103
1253,1253,1765884.862776756,5909585.762517423,0.324774771
1254,1254,1765973.219049226,5909579.726370296,0.286202527
1255,1255,1765733.117371416,5909574.336767917,-0.729374989
1256,1256,1765812.920183461,5909562.807187721,0.355374995
1257,1257,1765426.537875356,5909566.849919949,0.110414747
1258,1258,1765724.742486679,5909555.28638463,-0.493018882
1259,1259,1765660.521616469,5909545.115941026,0.007600001
1260,1260,1765933.10993016,5909540.516643887,0.368148143
1261,1261,1765724.143929295,5909524.660252769,0.370249995
1262,1262,1765409.022290322,5909524.759628005,0.025671643
1263,1263,1765791.597098605,5909530.347197536,0.354142582
1264,1264,1765873.935764723,5909600.109610184,0.328225058
1265,1265,1765969.501762175,5909499.035224759,0.874285698
1266,1266,1765595.564694108,5909497.259445513,0.053374998
1267,1267,1765747.778421223,5909500.372648593,0.335858854
1268,1268,1765787.339974061,5909488.178736297,0.317630769
1269,1269,1765568.915208507,5909442.271170971,0.525189871
1270,1270,1765532.006193727,5909742.872060153,-0.77986639
1271,1271,1765465.258436206,5909411.650223018,-0.9025926
1272,1272,1766758.62240609,5909374.07561015,0.306046503
1273,1273,1765990.152857926,5909416.633975987,0.563220908
1274,1274,1766441.383143515,5909371.032471502,0.823833334
1275,1275,1765520.715243958,5909376.274680634,-0.819207556
1276,1276,1765851.72129906,5909364.301021306,0.346818175
1277,1277,1766486.753873638,5909356.771225221,0.345055078
1278,1278,1765362.410971366,5909435.284136885,0.018671825
1279,1279,1765442.966828109,5909380.642281631,-0.899199012
1280,1280,1766022.885740435,5909338.571696277,0.829250005
1281,1281,1766605.023569213,5909328.523519827,0.271467892
1282,1282,1765256.181737073,5909348.360248851,0.372043795
1283,1283,1765461.933629203,5909351.312882622,-0.896236564
1284,1284,1766336.409659906,5909323.239441839,0.292124997
1285,1285,1766312.215901043,5909313.742876056,0.301874997
1286,1286,1766547.58880889,5909341.095433804,0.319623936
1287,1287,1766632.295074754,5909312.447913978,0.288908404
1288,1288,1765235.648361376,5909331.248396809,0.016899571
1289,1289,1766260.722882219,5909303.914923954,4.598541707
1290,1290,1765443.438657167,5909311.449248292,-0.912522538
1291,1291,1765513.796047099,5909320.061122973,0.026732029
1292,1292,1766062.824098213,5909295.400239456,0.960476197
1293,1293,1766560.433286321,5909300.424427128,0.262318837
1294,1294,1766659.999403083,5909296.948731019,0.310812496
1295,1295,1765203.834023194,5909309.48813499,0.064234527
1296,1296,1765279.207595695,5909307.172790085,-0.078196721
1297,1297,1766369.839080126,5909299.280864968,0.29717714
1298,1298,1765289.286000912,5909286.462018544,0.400940593
1299,1299,1765369.327603394,5909301.926192386,-0.56691558
1300,1300,1765463.459853095,5909280.686525548,-0.956000002
1301,1301,1765892.725864281,5909272.489630297,0.477016131
1302,1302,1765371.106308425,5909272.315419801,-0.858750005
1303,1303,1765419.731880958,5909277.514390798,-0.906395232
1304,1304,1765903.037910484,5909252.144419355,0.408051933
1305,1305,1765342.719644366,5909252.927803183,2.029999999
1306,1306,1765382.813889425,5909257.131968148,-0.84112502
1307,1307,1765451.241158174,5909262.083786216,-0.903916673
1308,1308,1765488.646600028,5909264.057667812,-0.182499997
1309,1309,1765175.822048595,5909255.161432933,0.033281788
1310,1310,1765911.738051775,5909232.858811674,0.743673482
1311,1311,1765154.344349855,5909236.656130777,0.234375
1312,1312,1765170.149684313,5909226.377672257,-0.067468351
1313,1313,1765387.595866118,5909228.789365285,-0.85870834
1314,1314,1765450.128909614,5909220.922698869,-0.747500009
1315,1315,1765427.464736276,5909213.764423754,-0.702027035
1316,1316,1765461.873677871,5909210.79335413,-0.070506328
1317,1317,1766184.540233338,5909196.194840189,0.318090904
1318,1318,1766282.769631162,5909193.012345972,0.350333329
1319,1319,1765117.29028173,5909206.446643228,-0.361320234
1320,1320,1765334.885412179,5909227.691796234,0.599662059
1321,1321,1765045.676264784,5909190.25254756,0.201683166
1322,1322,1765073.381090677,5909188.379204525,-0.350696207
1323,1323,1765965.311528387,5909170.978634181,0.353624994
1324,1324,1766039.605915593,5909293.163828377,0.36307278
1325,1325,1766205.488069476,5909176.247479596,0.287587933
1326,1326,1765333.263613448,5909178.333512192,0.721625004
1327,1327,1765332.700800972,5909129.52568242,0.069004524
1328,1328,1764982.962397064,5909113.101073598,0.046160718
1329,1329,1765305.222718708,5909112.362071011,-0.096690907
1330,1330,1765290.099671946,5909097.831011331,-0.036923075
1331,1331,1765267.618246771,5909094.864156494,-0.133958333
1332,1332,1765083.081494631,5909078.314258843,-0.245000007
1333,1333,1765147.436162877,5909151.095255157,-0.639451215
1334,1334,1765210.456746818,5909068.848890753,-0.011562499
1335,1335,1764942.814566241,5909060.913827889,0.304741385
1336,1336,1765002.941196722,5909063.976408287,-0.607388066
1337,1337,1765162.434751341,5909053.879322513,0.071516588
1338,1338,1764930.706351914,5909051.53166218,0.474935068
1339,1339,1764982.266282287,5909063.859468698,-0.735619753
1340,1340,1765127.593783229,5909033.85645387,0.113448276
1341,1341,1765058.9058123,5908992.895259539,0.14142857
1342,1342,1765023.26453194,5908977.482470664,0.066218749
1343,1343,1764872.007177292,5908968.064428409,0.03531571
1344,1344,1764888.76027525,5908953.405750233,-0.953269242
1345,1345,1764840.654461992,5908948.628388977,0.094705884
1346,1346,1764976.542911425,5908941.001645156,0.038125001
1347,1347,1764956.849206149,5908918.933279824,0.08522968
1348,1348,1764798.965338499,5908897.81435731,0.217989948
1349,1349,1764940.613505834,5908896.50940537,0.184400001
1350,1350,1764920.593128255,5908858.906461998,0.297632847
1351,1351,1764791.43173612,5908862.489632993,0.048956522
1352,1352,1764878.768216221,5908770.6364681,-0.390919811
1353,1353,1764856.787525202,5908753.943640276,-0.187187497
1354,1354,1764870.31843857,5908680.637007608,-0.209327869
1355,1355,1764928.26966479,5908646.75518636,0.395441174
