OID,FID_,X,Y,BCE_Hokian
1051,1051,1639741.94764245,6082170.266143787,0.407749999
1052,1052,1637106.060168756,6082157.599873614,0.04737417
1053,1053,1637768.702639762,6082154.108799861,-9999.0
1054,1054,1637900.711643024,6082164.919806518,-9999.0
1055,1055,1638021.208136997,6082157.252855148,-9999.0
1056,1056,1639008.196987552,6082153.019812205,-0.403165171
1057,1057,1639757.544083614,6082144.721026942,0.883333334
1058,1058,1637740.707885836,6082144.639793914,-9999.0
1059,1059,1637840.472025113,6082144.508592603,-9999.0
1060,1060,1642583.48812125,6082129.873185179,-9999.0
1061,1061,1638670.553742263,6082130.720897744,0.231743115
1062,1062,1637871.09251932,6082114.202168613,-9999.0
1063,1063,1637926.132638736,6082117.670298122,-9999.0
1064,1064,1646912.595390734,6082070.939848036,-9999.0
1065,1065,1637077.905550663,6082123.507559445,-0.047789977
1066,1066,1637845.8217213,6082109.054829953,-9999.0
1067,1067,1641384.823825696,6082084.66662113,-9999.0
1068,1068,1635199.204543349,6082104.566656725,-0.592833328
1069,1069,1635247.272357318,6082113.966748584,0.918270393
1070,1070,1637523.703465384,6082085.395568206,-9999.0
1071,1071,1637765.777613513,6082087.44553424,-9999.0
1072,1072,1637792.520591708,6082088.47785399,-9999.0
1073,1073,1642667.42499565,6082067.767635319,-9999.0
1074,1074,1638748.658048022,6082070.759139769,-0.204807229
1075,1075,1639870.629322707,6082050.787805052,-0.427000087
1076,1076,1639925.812534328,6082049.962245033,-9999.0
1077,1077,1639950.168662098,6082056.677026099,0.433757579
1078,1078,1641430.751924342,6082048.293718423,-9999.0
1079,1079,1635223.518828318,6082064.619701308,-9999.0
1080,1080,1638131.859201132,6082053.321212635,-9999.0
1081,1081,1645421.233034136,6082031.558204353,0.151187643
1082,1082,1637049.064771445,6082051.708924045,-0.41223045
1083,1083,1637393.027739778,6082046.08906095,-9999.0
1084,1084,1638214.312102737,6082042.024064477,0.093042018
1085,1085,1637564.279396066,6082035.411417919,-9999.0
1086,1086,1639927.1477341,6082034.225500243,-0.038923532
1087,1087,1642768.501204499,6082011.928917042,-9999.0
1088,1088,1646972.056869366,6082002.548178189,-9999.0
1089,1089,1637489.045849843,6082032.372418444,-9999.0
1090,1090,1637748.362246666,6082025.052775606,-9999.0
1091,1091,1638865.488325482,6082105.333548311,-0.281762936
1092,1092,1637711.018422272,6082014.8705748,-9999.0
1093,1093,1638742.787549007,6082014.827378312,-0.288406397
1094,1094,1645427.253648803,6081987.163222917,0.014725492
1095,1095,1646991.409421879,6081976.985759569,-9999.0
1096,1096,1635284.499357409,6082014.565908279,0.471703031
1097,1097,1637413.850101484,6082006.526930745,-9999.0
1098,1098,1637503.165676834,6082010.555289728,-9999.0
1099,1099,1637829.84639246,6082004.784059482,-9999.0
1100,1100,1637487.251589131,6081995.012541697,-9999.0
1101,1101,1637711.695929198,6081994.737602715,-9999.0
1102,1102,1637963.794968789,6081993.87965336,-9999.0
1103,1103,1642885.216677704,6081977.996827913,-9999.0
1104,1104,1635307.837145186,6081993.339764367,0.532110078
1105,1105,1637431.64909406,6082008.542272974,-9999.0
1106,1106,1637466.189761405,6081986.006703414,-9999.0
1107,1107,1638852.841276982,6081980.114075404,-9999.0
1108,1108,1637017.896465798,6081999.494879843,-0.228220598
1109,1109,1637800.57545901,6081974.642405335,-9999.0
1110,1110,1637968.385465769,6081974.310628948,-9999.0
1111,1111,1640384.356306758,6081968.057678596,-9999.0
1112,1112,1637301.187925802,6081973.235526498,-9999.0
1113,1113,1637555.830909405,6081965.706438318,-9999.0
1114,1114,1638673.306391924,6081960.963246161,-0.153563635
1115,1115,1637364.702090027,6081956.917069358,-9999.0
1116,1116,1637572.269152476,6081955.470453365,-9999.0
1117,1117,1637748.372802921,6081977.690746276,-9999.0
1118,1118,1637775.662017486,6081959.031020918,-9999.0
1119,1119,1635357.572247147,6081944.525582739,0.531331748
1120,1120,1637562.896813816,6081935.553164368,-9999.0
1121,1121,1641185.40644528,6081909.940948246,-9999.0
1122,1122,1642066.499844737,6081905.652322762,-9999.0
1123,1123,1645447.399021554,6081910.372087882,0.156700747
1124,1124,1635308.750045425,6081930.10612424,-9999.0
1125,1125,1637588.883844194,6081910.960049832,-9999.0
1126,1126,1642069.109898648,6081882.393164681,0.449489874
1127,1127,1637588.458841693,6081885.866685894,-9999.0
1128,1128,1638183.696225135,6081892.765627318,-0.167203425
1129,1129,1638816.258441172,6081871.056353264,-9999.0
1130,1130,1640610.224543441,6081874.613491217,-9999.0
1131,1131,1640635.198195599,6081863.00914277,-9999.0
1132,1132,1640654.993444605,6081862.543336829,-9999.0
1133,1133,1647090.846189092,6081840.856731239,-0.944199991
1134,1134,1635427.567390268,6081883.900743648,0.424647719
1135,1135,1636960.253113278,6081894.470573722,-0.365685139
1136,1136,1637525.742453027,6081858.562062087,-9999.0
1137,1137,1642963.4356035,6081837.580457735,-0.708000124
1138,1138,1647106.374987197,6081812.357010817,-0.84379484
1139,1139,1635353.079012701,6081884.155615956,-9999.0
1140,1140,1636932.773188489,6081851.992683874,-0.278706353
1141,1141,1637505.921078252,6081836.192979282,-9999.0
1142,1142,1635399.372925991,6081841.423941874,-9999.0
1143,1143,1638626.666123415,6081825.915315926,0.118837208
1144,1144,1635410.182898215,6081824.776629993,-9999.0
1145,1145,1643049.291595735,6081791.981936545,-0.429821476
1146,1146,1637897.741798805,6081804.863399805,-9999.0
1147,1147,1638215.973603707,6081793.347388173,0.0415833
1148,1148,1638607.66239767,6081786.159801274,-0.020000023
1149,1149,1647702.092591289,6081747.925036833,0.407249999
1150,1150,1636910.767029512,6081809.244916029,-0.236677924
1151,1151,1638202.056226854,6081800.367902424,-0.243814865
1152,1152,1638575.764692113,6081779.438196195,0.191310809
1153,1153,1647154.252054773,6081747.535544932,-9999.0
1154,1154,1637897.615651151,6081774.9752012,-9999.0
1155,1155,1645487.160018467,6081811.625829991,0.290888264
1156,1156,1640817.628949683,6081752.213037431,-9999.0
1157,1157,1647175.261378722,6081702.048124922,-0.90064708
1158,1158,1638337.683242333,6081729.013532924,-0.278333346
1159,1159,1643186.926553588,6081720.577943971,-0.399866407
1160,1160,1638244.654616804,6081724.065381505,-9999.0
1161,1161,1638315.341691506,6081723.717035696,-0.477862124
1162,1162,1638535.222698836,6081724.486913057,-0.154208891
1163,1163,1640067.045441354,6081715.741968141,-9999.0
1164,1164,1638280.720215743,6081713.572573701,-9999.0
1165,1165,1638541.852813251,6081702.288221693,-0.42433345
1166,1166,1638313.448968115,6081698.284280209,-9999.0
1167,1167,1638367.492881035,6081689.786199029,-0.40780004
1168,1168,1635414.99567281,6081697.655379993,0.136224881
1169,1169,1641989.239342095,6081676.379120835,0.583425091
1170,1170,1637562.779004476,6081676.753124666,-9999.0
1171,1171,1635401.437078488,6081675.368125564,-0.645999998
1172,1172,1636820.959359788,6081702.895311547,-0.032277216
1173,1173,1637130.443835582,6081668.588493438,-9999.0
1174,1174,1638378.552052306,6081663.136033021,-0.073177818
1175,1175,1641991.711603538,6081647.169301138,0.281071428
1176,1176,1635458.493155211,6081665.179765251,-0.758333335
1177,1177,1638426.805786449,6081649.710086604,-0.351000063
1178,1178,1635480.752095268,6081697.738175998,0.956474221
1179,1179,1635703.104992303,6081643.558193333,0.059571419
1180,1180,1637570.768741503,6081636.868064747,-9999.0
1181,1181,1637619.348083403,6081640.87424338,-9999.0
1182,1182,1642007.289390428,6081617.029015422,0.982374983
1183,1183,1647216.965446376,6081604.906323325,-0.819827823
1184,1184,1643207.081330947,6081603.087376626,-0.035925925
1185,1185,1636729.202608187,6081630.742079177,0.061837566
1186,1186,1638500.519328089,6081613.003580865,-9999.0
1187,1187,1635450.139941905,6081615.398478301,-0.151499996
1188,1188,1637130.196636267,6081608.812103555,-9999.0
1189,1189,1637522.039652022,6081607.18311435,-9999.0
1190,1190,1637570.643675194,6081606.979863117,-9999.0
1191,1191,1643237.298457298,6081587.363747042,-0.01819277
1192,1192,1635627.306843633,6081608.896170873,0.519797922
1193,1193,1635814.272872814,6081604.728575281,0.852384059
1194,1194,1637513.67347477,6081597.050848998,-9999.0
1195,1195,1640633.179132085,6081588.764708315,-9999.0
1196,1196,1642009.283977003,6081583.697474451,0.556047782
1197,1197,1643235.326733658,6081564.690772355,0.095316455
1198,1198,1635702.870182318,6081584.50828818,-0.717000008
1199,1199,1635849.403160998,6081583.91728518,0.865628563
1200,1200,1637501.122409042,6081581.730821243,-9999.0
1201,1201,1635524.476129002,6081574.921257372,-9999.0
1202,1202,1635792.708602009,6081544.668076241,-0.14094805
1203,1203,1636672.639748689,6081552.361027833,-0.046626683
1204,1204,1649943.789103233,6081481.714300155,1.551724995
1205,1205,1635815.208271894,6081528.803833888,-0.129843062
1206,1206,1637458.276872988,6081524.509443406,-9999.0
1207,1207,1637562.772451486,6081521.601607317,-9999.0
1208,1208,1642007.323498481,6081497.243026783,-0.012851849
1209,1209,1637553.912398563,6081507.012133747,-9999.0
1210,1210,1635576.534535914,6081554.696863081,-9999.0
1211,1211,1635914.501124438,6081503.764885359,0.743697371
1212,1212,1637055.976850043,6081503.736388169,-9999.0
1213,1213,1637504.934469305,6081497.662588842,-9999.0
1214,1214,1647281.691271401,6081441.660014728,-0.849323538
1215,1215,1649796.072417525,6081428.621387354,-0.985000014
1216,1216,1636614.096335604,6081494.764461101,0.010971405
1217,1217,1642029.74862639,6081487.795239913,0.254898536
1218,1218,1650065.167347005,6081417.796117288,1.677692806
1219,1219,1635881.872850962,6081474.202970856,-9999.0
1220,1220,1637464.028114161,6081467.944647729,-9999.0
1221,1221,1637553.74741995,6081467.569818389,-9999.0
1222,1222,1638743.004243345,6081472.456854796,-9999.0
1223,1223,1649890.357191208,6081407.287932716,-0.985000014
1224,1224,1638981.057259906,6081451.523282988,-9999.0
1225,1225,1639099.919939563,6081451.382620953,-9999.0
1226,1226,1637481.725322381,6081448.473588419,-9999.0
1227,1227,1635891.281750588,6081447.453931964,0.099000007
1228,1228,1642043.845447826,6081422.55407245,0.506228568
1229,1229,1635995.675735773,6081465.313251679,0.854290524
1230,1230,1636565.846311965,6081438.354598131,-0.006252644
1231,1231,1639095.071890144,6081411.175800545,-9999.0
1232,1232,1650130.318332455,6081359.02694765,1.504942602
1233,1233,1636025.72078205,6081412.189162557,0.85041665
1234,1234,1636525.979972627,6081412.554696389,-0.157818206
1235,1235,1637333.278744356,6081408.711840306,-9999.0
1236,1236,1637447.466185224,6081408.236285893,-9999.0
1237,1237,1642023.29149369,6081387.779884049,0.342925001
1238,1238,1635939.37882517,6081405.622082232,-9999.0
1239,1239,1637496.232834078,6081405.720034895,-9999.0
1240,1240,1643866.557448347,6081368.275051962,0.070192307
1241,1241,1649600.267635305,6081339.335637193,-0.367634151
1242,1242,1637345.596645452,6081388.530473654,-9999.0
1243,1243,1635967.154686541,6081384.19580627,-9999.0
1244,1244,1636501.206274825,6081385.774831456,-0.111726226
1245,1245,1637361.437765802,6081377.921134144,-9999.0
1246,1246,1637422.872863469,6081378.450102871,-9999.0
1247,1247,1637473.453561143,6081388.399857145,-9999.0
1248,1248,1645520.100538466,6081377.312237226,0.101350993
1249,1249,1649499.735560914,6081323.103272054,-0.759724593
1250,1250,1636052.754822771,6081373.889605612,0.875825003
1251,1251,1636746.200567283,6081371.282303467,-9999.0
1252,1252,1636843.740523585,6081370.882544087,-9999.0
1253,1253,1637403.083889477,6081375.078626987,-9999.0
1254,1254,1647298.294397681,6081341.795486646,-0.663579949
1255,1255,1649579.896832284,6081315.517931456,-0.425901212
1256,1256,1636737.667388118,6081360.945690206,-9999.0
1257,1257,1636812.542578738,6081361.576243535,-9999.0
1258,1258,1636868.16655567,6081360.410732892,-9999.0
1259,1259,1637443.776600705,6081358.813324896,-9999.0
1260,1260,1637492.713807625,6081358.609089137,-9999.0
1261,1261,1650191.629055785,6081292.312395267,0.456749989
1262,1262,1636075.047587463,6081350.29888824,0.976833339
1263,1263,1636783.892776911,6081344.304003289,-9999.0
1264,1264,1637351.546403437,6081345.035671604,-9999.0
1265,1265,1637406.394385262,6081338.667135723,-9999.0
1266,1266,1637985.48341839,6081336.235647486,-9999.0
1267,1267,1649470.190409978,6081287.440586776,0.012740996
1268,1268,1636479.923136705,6081343.863189587,-9999.0
1269,1269,1636096.615988012,6081327.450275026,0.851988681
1270,1270,1636758.492652724,6081321.793677718,-9999.0
1271,1271,1637308.437394019,6081319.148927151,-9999.0
1272,1272,1637406.474751352,6081317.810200599,-9999.0
1273,1273,1641859.74814922,6081298.877113808,-0.564942156
1274,1274,1645498.972173914,6081298.210206491,0.144454546
1275,1275,1636432.428382642,6081323.102255804,-0.021648718
1276,1276,1636639.59138707,6081311.940621289,-9999.0
1277,1277,1636880.7941634,6081311.32918735,-9999.0
1278,1278,1641799.239382765,6081297.237584105,-0.436709972
1279,1279,1643935.836024538,6081269.034477535,-0.300672741
1280,1280,1636022.217240564,6081297.688106447,-0.399758245
1281,1281,1636064.689121712,6081299.119843682,-0.721249995
1282,1282,1636114.068369819,6081310.565026707,0.907916659
1283,1283,1636827.862310623,6081291.040153993,-9999.0
1284,1284,1636861.358708969,6081298.042176927,-9999.0
1285,1285,1636900.146676078,6081295.157242808,-9999.0
1286,1286,1637324.625461538,6081289.192911062,-9999.0
1287,1287,1638619.536187316,6081288.379527698,-9999.0
1288,1288,1641752.225191535,6081274.233902272,-0.317820726
1289,1289,1641909.397468999,6081277.417954611,-0.600210321
1290,1290,1641968.287181356,6081316.774378959,0.111499781
1291,1291,1636089.097457935,6081284.077415498,-9999.0
1292,1292,1636590.172804129,6081286.463057006,-0.395572696
1293,1293,1637302.006783939,6081285.90108505,-9999.0
1294,1294,1637340.854858391,6081269.199601711,-9999.0
1295,1295,1636109.407621843,6081264.06996278,-9999.0
1296,1296,1636158.174548736,6081266.218539629,0.647948275
1297,1297,1636590.451444022,6081262.326536423,-0.365163632
1298,1298,1647717.773739013,6081284.79492633,0.230422768
1299,1299,1636025.350779773,6081257.999060912,0.007158624
1300,1300,1636194.6812082,6081253.502897039,0.611620474
1301,1301,1637308.147578147,6081249.409763207,-9999.0
1302,1302,1636566.065437732,6081241.56931666,-0.392618174
1303,1303,1637340.908340892,6081241.843536043,-9999.0
1304,1304,1640986.676326431,6081223.928260943,-9999.0
1305,1305,1636007.828841566,6081243.894758252,0.198733196
1306,1306,1636294.834393313,6081241.175636272,0.164862685
1307,1307,1636515.81814758,6081257.749208229,-0.183434118
1308,1308,1636737.139068709,6081231.838763242,-9999.0
1309,1309,1636880.466740567,6081231.627299457,-9999.0
1310,1310,1636525.206885718,6081222.536299317,-0.417724548
1311,1311,1636679.762578139,6081229.966448342,-9999.0
1312,1312,1637319.041313567,6081224.525971081,-9999.0
1313,1313,1637349.53750583,6081224.693615225,-9999.0
1314,1314,1636761.52571734,6081211.813129423,-9999.0
1315,1315,1636810.08271539,6081230.508154574,-9999.0
1316,1316,1636264.09191372,6081193.706176246,-0.499137927
1317,1317,1636622.791375107,6081192.454358499,-9999.0
1318,1318,1636007.156615484,6081189.758956249,-0.350207498
1319,1319,1636768.880835179,6081192.467213868,-9999.0
1320,1320,1637242.181164375,6081179.738973226,-9999.0
1321,1321,1638457.859320438,6081174.817745683,-9999.0
1322,1322,1644701.16099915,6081150.986222903,-0.389363633
1323,1323,1636060.202558575,6081174.906040159,-0.563051279
1324,1324,1636229.165030741,6081181.134132057,-9999.0
1325,1325,1636900.349505275,6081171.391962972,-9999.0
1326,1326,1638469.78714063,6081164.018869753,-9999.0
1327,1327,1640066.023574409,6081158.350139372,-9999.0
1328,1328,1636256.407580351,6081163.328110117,-9999.0
1329,1329,1636430.126766213,6081170.651775008,-9999.0
1330,1330,1636513.379107605,6081187.369073991,-0.523755151
1331,1331,1636720.18186333,6081166.37740348,-9999.0
1332,1332,1636682.336709051,6081156.436250335,-9999.0
1333,1333,1640020.205024042,6081138.476189387,-9999.0
1334,1334,1640044.673087036,6081138.36707751,-9999.0
1335,1335,1651483.769844425,6081078.628563526,-0.607871789
1336,1336,1636141.550736439,6081144.38587669,-0.601455564
1337,1337,1636638.900157164,6081142.574116514,-9999.0
1338,1338,1649384.700624851,6081100.794449748,-0.168114352
1339,1339,1636149.696039992,6081134.428947778,-0.51454433
1340,1340,1638008.939621054,6081097.026280675,-9999.0
1341,1341,1649538.075603067,6081070.124280374,0.959687033
1342,1342,1636332.299728187,6081129.315973447,0.628611679
1343,1343,1651427.951300229,6081016.703518441,-0.884333332
1344,1344,1636621.984471696,6081087.075307257,-9999.0
1345,1345,1649348.507002757,6081020.994517251,-0.985913046
1346,1346,1651404.066679705,6081005.670003584,-0.322333326
1347,1347,1636646.9582228,6081077.578032115,-9999.0
1348,1348,1636719.815098592,6081076.712765967,-9999.0
1349,1349,1651390.832842297,6080998.030123463,-0.349862504
1350,1350,1651507.011436679,6080999.745791076,-0.460012641
1351,1351,1639768.370755681,6081053.222852701,0.365852365
1352,1352,1644761.537240359,6081030.25342837,-0.378776779
1353,1353,1649520.594499992,6081018.051907003,0.926695043
1354,1354,1636263.52847899,6081054.227887196,-0.488600017
1355,1355,1636671.157870166,6081052.776268732,-9999.0
1356,1356,1636784.070866248,6081062.459485166,-9999.0
1357,1357,1637193.136636391,6081050.628778701,-9999.0
1358,1358,1637263.058214605,6081050.715007931,-9999.0
1359,1359,1637372.901386143,6081049.882176124,-9999.0
1360,1360,1647682.13222404,6081014.855790788,0.171227488
1361,1361,1651497.741455158,6080980.711542815,-0.312660242
1362,1362,1636649.092142166,6081048.799485306,-9999.0
1363,1363,1637364.367777484,6081039.546150204,-9999.0
1364,1364,1644627.062961302,6081011.872557765,-0.402741966
1365,1365,1644761.793894848,6081006.116458401,-0.367473694
1366,1366,1644790.181871196,6081011.060152127,-0.389004568
1367,1367,1636311.545455929,6081041.286894335,-0.694630359
1368,1368,1644107.582964368,6081000.70960787,-0.513913979
1369,1369,1649327.455670359,6080975.074387041,-0.985000014
1370,1370,1636757.301213255,6081030.16308389,-9999.0
1371,1371,1636904.074901739,6081022.309244367,-9999.0
1372,1372,1637054.362642726,6081021.313945421,-9999.0
1373,1373,1637302.821911652,6081020.745442332,-9999.0
1374,1374,1645083.558487078,6080985.040714829,-0.38125225
1375,1375,1645464.770317531,6080988.883288532,0.002933016
1376,1376,1637193.306043637,6081010.776428884,-9999.0
1377,1377,1644142.446095473,6080980.6306259,-0.545735855
1378,1378,1644794.268515794,6080976.065387423,-0.368873495
1379,1379,1645071.567564776,6080974.268728227,-0.371571437
1380,1380,1651225.904708588,6080940.249424759,0.418792917
1381,1381,1636512.709831186,6081046.26827034,-0.120626134
1382,1382,1636703.57786543,6081002.829245739,-9999.0
1383,1383,1636724.563783867,6081003.119616173,-9999.0
1384,1384,1644167.946173859,6080969.59475511,-0.586512078
1385,1385,1644828.310575594,6080966.461053804,-0.372806905
1386,1386,1645450.891042536,6080967.657134659,-0.074836476
1387,1387,1638824.062558284,6080983.945746458,-9999.0
1388,1388,1642069.302081046,6080978.264920695,-0.131690852
1389,1389,1644187.736254439,6080959.740101305,-0.591907696
1390,1390,1644741.752338616,6080956.777444328,-0.361232156
1391,1391,1644794.169086046,6080956.139828597,-0.352581813
1392,1392,1651188.015703067,6080931.046501152,0.632057142
1393,1393,1651459.007415896,6080928.084076853,-9999.0
1394,1394,1636856.17390808,6081009.530953129,-9999.0
1395,1395,1636348.393429578,6080978.59222147,-0.488202996
1396,1396,1637001.825688844,6080982.295710442,-9999.0
1397,1397,1644228.18265403,6080945.031952363,-0.689208906
1398,1398,1644806.90004995,6080936.526440641,-0.342414408
1399,1399,1647632.484822761,6080927.09022359,-0.033850464
1400,1400,1651123.108114337,6080903.130597033,0.816416648
1401,1401,1651136.917248329,6080910.328333321,0.985782903
1402,1402,1651840.333738141,6080898.082871855,-0.588199981
1403,1403,1636505.614462458,6080969.030872048,-0.384789926
1404,1404,1637189.466761964,6080976.498951414,-9999.0
1405,1405,1638389.042440416,6080958.992635673,-9999.0
1406,1406,1650303.693842349,6080931.424330682,-9999.0
1407,1407,1636731.476499875,6080967.245507939,-9999.0
1408,1408,1636859.989583713,6080960.346170275,-9999.0
1409,1409,1636950.938068588,6080961.551110714,-9999.0
1410,1410,1637987.755626504,6080952.757342366,-9999.0
1411,1411,1644247.712006518,6080922.286108091,-0.566820811
1412,1412,1647291.395447191,6080925.86680908,-0.922719979
1413,1413,1650298.212483443,6080887.003074274,0.241566666
1414,1414,1637135.92635577,6080941.273601575,-9999.0
1415,1415,1637955.84812943,6080938.220352187,-9999.0
1416,1416,1644263.956470782,6080908.750664257,-0.538699993
1417,1417,1649479.925593403,6080922.59077223,0.177908171
1418,1418,1651840.755830222,6080868.191050156,-0.261687485
1419,1419,1637127.393123913,6080930.937351791,-9999.0
1420,1420,1644272.400988008,6080900.96063599,-0.534355562
1421,1421,1644292.75289165,6080898.539421284,-0.588375019
1422,1422,1636972.393388831,6080922.022824436,-9999.0
1423,1423,1649293.235194967,6080871.903942063,-0.985060164
1424,1424,1636374.155306841,6080941.23469718,-0.421633337
1425,1425,1636385.322021968,6080919.235922374,-0.434918747
1426,1426,1636931.760308173,6080917.004315492,-9999.0
1427,1427,1637233.082276659,6081465.103095408,-9999.0
1428,1428,1638008.138137904,6080907.734124445,-9999.0
1429,1429,1644345.717865763,6080880.535881449,-0.606714286
1430,1430,1637063.004126963,6080908.044199815,-9999.0
1431,1431,1638370.867032291,6080901.313242948,-9999.0
1432,1432,1649456.950044959,6080852.01835895,0.905142858
1433,1433,1650296.810010498,6080842.588232984,0.684309867
1434,1434,1644388.784590709,6080863.507792397,-0.6372168
1435,1435,1647573.563921454,6080843.476502792,0.285365859
1436,1436,1637066.61678836,6080882.158795557,-9999.0
1437,1437,1647257.294847829,6080832.594970298,-9999.0
1438,1438,1636906.942172804,6080872.477615507,-9999.0
1439,1439,1644428.763427119,6080844.930100588,-0.691901844
1440,1440,1647550.351289766,6080827.389892684,0.013526942
1441,1441,1636452.468801104,6080870.675836017,-0.554337591
1442,1442,1647245.873211822,6080816.403439289,-0.545256413
1443,1443,1650163.261608856,6080842.846204177,-0.985000014
1444,1444,1636784.524194668,6080853.054293,-9999.0
1445,1445,1637029.196307277,6080852.048301945,-9999.0
1446,1446,1647533.805268178,6080802.552507678,0.090552636
1447,1447,1649434.223148083,6080782.135380989,0.351581799
1448,1448,1636465.941171788,6080834.224144571,-0.358036361
1449,1449,1644467.309859569,6080798.152241669,-0.2860375
1450,1450,1639770.161334103,6080817.431093764,0.617953907
1451,1451,1652050.276252179,6080737.181311624,0.894800007
1452,1452,1636466.443052649,6080809.336037378,-0.303799416
1453,1453,1636788.994132331,6080803.597627726,-9999.0
1454,1454,1636927.640896132,6080803.028309723,-9999.0
1455,1455,1637096.85229452,6080806.031002265,-9999.0
1456,1456,1644507.940406904,6080768.061785343,-0.360250005
1457,1457,1644871.352323614,6080772.965818532,-0.310137561
1458,1458,1637126.817915591,6080791.867575509,-9999.0
1459,1459,1647498.971222931,6080745.77669875,0.291428574
1460,1460,1651162.879232352,6080722.743917152,-0.87041541
1461,1461,1651905.138805944,6080718.371572578,-0.867424991
1462,1462,1636681.248397541,6080786.804564078,-9999.0
1463,1463,1644871.200822156,6080746.907669647,-0.318618179
1464,1464,1650176.647376718,6080764.166305104,-0.985000014
1465,1465,1651913.236944937,6080708.361566105,-0.88499999
1466,1466,1652076.351811017,6080707.416618442,1.151149991
1467,1467,1647475.591321619,6080724.416784814,0.122222224
1468,1468,1644866.426803759,6080726.629263808,-0.34124553
1469,1469,1649426.239383413,6080733.791452758,0.792731244
1470,1470,1650917.674171621,6080701.87265252,-0.301499993
1471,1471,1637020.629670884,6080752.454506666,-9999.0
1472,1472,1636506.605660771,6080760.072027888,-0.337231318
1473,1473,1636814.066002908,6080746.405930017,-9999.0
1474,1474,1636849.320190595,6080743.196509176,-9999.0
1475,1475,1651113.102625217,6080674.935783142,-0.406577819
1476,1476,1636715.460537742,6080793.898346799,-0.706048302
1477,1477,1636938.034915123,6080739.018357412,-9999.0
1478,1478,1636959.116869629,6080731.997331629,-9999.0
1479,1479,1644589.15119477,6080697.917541152,-0.500887502
1480,1480,1647451.644808318,6080704.498212368,0.029922046
1481,1481,1636857.296812506,6080728.015073067,-9999.0
1482,1482,1637132.14218971,6080746.108833207,-9999.0
1483,1483,1637979.38821145,6080718.936417064,-9999.0
1484,1484,1644597.257353782,6080687.91424085,-0.492087492
1485,1485,1647150.082253058,6080694.793520116,-9999.0
1486,1486,1636959.894457812,6080713.229345643,-9999.0
1487,1487,1644605.36343366,6080677.911027178,-0.482762488
1488,1488,1647440.460085492,6080666.487874543,0.43000001
1489,1489,1649407.0269365,6080667.770062304,0.468267998
1490,1490,1650266.02900966,6080675.678222463,0.560006707
1491,1491,1651945.47029311,6080641.164894322,-0.88483593
1492,1492,1636689.959976454,6080709.082913772,-9999.0
1493,1493,1637090.343067559,6080702.728335675,-9999.0
1494,1494,1637837.452230518,6080699.762434687,-9999.0
1495,1495,1644617.54737891,6080667.88746379,-0.533700006
1496,1496,1636628.914713775,6080694.284094892,-0.717894731
1497,1497,1637110.094648349,6080692.307578683,-9999.0
1498,1498,1637132.645356454,6080696.877939862,-9999.0
1499,1499,1652184.644504333,6080621.455202599,0.527500004
1500,1500,1636558.780034787,6080702.161092901,-0.404415682
1501,1501,1636612.7293129,6080684.182904608,-0.636237498
1502,1502,1637041.327225825,6080683.00491689,-9999.0
1503,1503,1651053.062085494,6080623.418857657,-0.842319998
1504,1504,1636580.066383052,6080674.35316999,-0.412225007
1505,1505,1651969.413955806,6080602.817328107,-0.885006513
1506,1506,1638962.046357241,6080654.366573362,-0.325854586
1507,1507,1636588.140732719,6080654.394441445,-0.191024993
1508,1508,1637075.948105944,6080658.311428548,-9999.0
1509,1509,1638968.969321225,6080644.373576765,-0.365360056
1510,1510,1638994.009047808,6080639.283354193,-0.291293585
1511,1511,1637069.069810847,6080632.6996053,-9999.0
1512,1512,1647332.868064545,6080584.756812348,-0.075609374
1513,1513,1636600.504574107,6080633.947652396,-0.291050481
1514,1514,1639032.771965717,6080620.257188447,-0.329777837
1515,1515,1650998.888592286,6080554.192979354,0.561577438
1516,1516,1636799.85536151,6080613.881587559,-9999.0
1517,1517,1636824.98183668,6080618.033528059,-9999.0
1518,1518,1636895.652616953,6080617.146558292,-9999.0
1519,1519,1639010.336754443,6080604.546424591,-0.392000049
1520,1520,1650794.942496056,6080545.386254931,0.553274981
1521,1521,1636782.963285575,6080612.095755169,-9999.0
1522,1522,1636812.215616871,6080604.010685442,-9999.0
1523,1523,1636922.14717335,6080603.416444183,-9999.0
1524,1524,1636943.091165172,6080593.743550054,-9999.0
1525,1525,1638830.494443433,6080585.400384755,-9999.0
1526,1526,1639016.936144624,6080583.654575356,-0.427833383
1527,1527,1645101.087907293,6080558.857148166,-0.030307687
1528,1528,1647327.259619499,6080551.464408898,0.470518524
1529,1529,1650787.299080719,6080529.499500113,0.561732766
1530,1530,1652052.111244999,6080527.911239003,-0.884999991
1531,1531,1636797.549260517,6080663.219439158,-9999.0
1532,1532,1637615.469469579,6080585.388884219,-9999.0
1533,1533,1639732.813073178,6080581.270414894,0.086560509
1534,1534,1639768.209437409,6080646.454351272,0.287240492
1535,1535,1650778.762681172,6080515.228579279,-0.133277799
1536,1536,1637060.667450477,6080572.95680336,-9999.0
1537,1537,1650957.465405113,6080505.08033092,-0.047728584
1538,1538,1637032.67837263,6080563.485614197,-9999.0
1539,1539,1639051.635105494,6080566.14547311,-0.325249545
1540,1540,1650949.117615679,6080495.350105655,-0.144338459
1541,1541,1636671.529883716,6080554.425013394,-0.682701034
1542,1542,1636702.079199121,6080554.504464703,-9999.0
1543,1543,1636824.411173848,6080554.003393419,-9999.0
