OID,FID_,X,Y,BCE_Kawhia
526,526,1759441.422397753,5782398.377983958,-0.592215059
527,527,1758323.546080019,5782432.664484465,-9999.0
528,528,1759401.476685696,5782384.929055542,-9999.0
529,529,1759899.688457549,5782407.371324936,-0.401846301
530,530,1755722.81675938,5782445.424241517,-0.707500011
531,531,1759432.779359163,5782373.616785905,-9999.0
532,532,1763470.50414044,5782284.154857541,-0.010140187
533,533,1759329.819998621,5782355.895812364,-9999.0
534,534,1760686.01762047,5782499.649997391,-0.194203046
535,535,1759770.541895717,5782316.40709971,-9999.0
536,536,1760134.320819596,5782821.782822561,-0.139294699
537,537,1761084.967602691,5782287.356565247,0.231755952
538,538,1759398.723927526,5782315.335036222,-9999.0
539,539,1760272.178791957,5782324.914257587,-0.261811646
540,540,1761279.222322236,5782268.026041216,-0.009295239
541,541,1761289.840343685,5782257.259067508,-0.045384613
542,542,1759966.148756069,5782244.214680907,-9999.0
543,543,1761084.362915152,5782225.853050672,0.317120365
544,544,1761192.035746087,5782282.744929539,0.076314371
545,545,1761273.699321084,5782231.130672419,0.106039683
546,546,1755715.824503571,5782315.923207689,-0.301956521
547,547,1756066.552116895,5782309.414307746,-9999.0
548,548,1755656.634428633,5782306.923201792,-9999.0
549,549,1755688.061594084,5782306.481601847,-9999.0
550,550,1756086.319290555,5782299.439904884,-9999.0
551,551,1756130.48617738,5782298.73580293,-9999.0
552,552,1761296.929504973,5782202.270934421,0.131076924
553,553,1759965.64478757,5782218.56684812,-0.634786077
554,554,1755600.624198907,5782294.375650296,-9999.0
555,555,1756039.878994713,5782291.701111065,-9999.0
556,556,1756065.660840983,5782279.515462735,-9999.0
557,557,1756105.049971427,5782278.760260059,-9999.0
558,558,1761288.331215695,5782180.984987048,0.233464185
559,559,1755530.955570509,5782278.995971289,-9999.0
560,560,1755561.406125262,5782276.924273602,-9999.0
561,561,1755684.453453462,5782276.634738086,-9999.0
562,562,1758769.600069198,5782219.12661109,-9999.0
563,563,1759972.878046043,5782193.701955319,-0.40698182
564,564,1759993.154528065,5782193.680034748,-0.44594394
565,565,1755652.673263687,5782285.733319178,-9999.0
566,566,1755986.467001299,5782269.243471811,-9999.0
567,567,1756054.043575167,5782260.170752563,-9999.0
568,568,1758050.488844057,5782221.279117764,-9999.0
569,569,1759953.569350394,5782184.485694291,-0.450132073
570,570,1756183.956770732,5782251.58973065,-9999.0
571,571,1755659.345550722,5782247.198995615,-9999.0
572,572,1755508.805544531,5782247.156821291,-9999.0
573,573,1756001.683133151,5782230.881824009,-9999.0
574,574,1756324.672061637,5782224.686010035,-9999.0
575,575,1760508.562137406,5782267.246664847,0.089051821
576,576,1761972.883509162,5782713.996714147,0.046042287
577,577,1755460.73807662,5782244.229935941,-0.373200001
578,578,1755690.743607944,5782238.11106047,-9999.0
579,579,1756190.558550489,5782217.288245987,-9999.0
580,580,1756291.787392138,5782211.742001471,-9999.0
581,581,1756308.843710831,5782204.630453695,-9999.0
582,582,1757971.446567436,5782177.211735534,-9999.0
583,583,1756190.494024307,5782197.345511728,-9999.0
584,584,1759049.805461936,5782141.983503753,-9999.0
585,585,1755625.651684601,5782204.475585139,-9999.0
586,586,1757757.656974735,5782157.154456028,-9999.0
587,587,1757859.785256517,5782159.381649517,-9999.0
588,588,1760661.199381891,5782100.745235427,0.412271024
589,589,1755598.773450666,5782178.761065301,-9999.0
590,590,1756449.567124632,5782162.454728272,-9999.0
591,591,1757097.483163357,5782154.619894823,-9999.0
592,592,1759085.393092956,5782117.876900533,-9999.0
593,593,1757887.764277607,5782151.440121116,-9999.0
594,594,1756449.183975177,5782142.518085788,-9999.0
595,595,1756508.848417189,5782141.747756812,-9999.0
596,596,1757599.329878941,5782120.332834086,-9999.0
597,597,1757458.2801809,5782124.633907046,-9999.0
598,598,1756547.853554394,5782121.053742484,-9999.0
599,599,1757752.622607731,5782123.769897453,-9999.0
600,600,1757961.569844369,5782098.145989414,-9999.0
601,601,1758143.925855902,5782090.346515603,-9999.0
602,602,1758165.737077208,5782097.518713783,-9999.0
603,603,1760723.040859494,5782039.690877073,0.454392529
604,604,1757033.954161497,5782103.904856249,-9999.0
605,605,1760647.423794734,5782030.834675056,0.456351849
606,606,1757606.590586169,5782080.096212878,-9999.0
607,607,1757626.291571627,5782080.065338365,-9999.0
608,608,1757138.285298252,5782097.127057387,-0.629999995
609,609,1757235.823472549,5782079.23408995,-0.522799999
610,610,1757417.333534674,5782073.786134955,-9999.0
611,611,1757527.606828023,5782070.925824523,-9999.0
612,612,1757547.41152886,5782076.255721705,-9999.0
613,613,1757436.931317475,5782068.421094414,-0.46174575
614,614,1757480.162039816,5782062.598819442,-0.519375996
615,615,1757676.924050287,5782066.620183938,-9999.0
616,616,1757811.02379638,5782056.191447671,-9999.0
617,617,1757834.656785132,5782055.733268162,-9999.0
618,618,1759180.171768615,5782043.389085773,-9999.0
619,619,1757759.625804306,5782047.215613793,-0.486488887
620,620,1757850.218815546,5782045.459421044,-0.562958332
621,621,1757912.200232853,5782048.590744227,-0.482974358
622,622,1758062.915505724,5782041.332025475,-0.908999999
623,623,1758133.800288237,5782039.228413974,-9999.0
624,624,1761725.600376417,5781973.803571744,-9999.0
625,625,1757449.531249599,5782043.974363961,-0.185839741
626,626,1757645.051838455,5782039.670913779,-0.438500002
627,627,1757826.237624341,5782036.16007417,-0.535277771
628,628,1761420.792201284,5781970.490899607,0.100547975
629,629,1761459.066508317,5781967.415361496,0.082454888
630,630,1761596.282920216,5781962.568893165,-0.192056601
631,631,1756967.793271287,5782047.2997641,-9999.0
632,632,1758472.010682357,5782013.641968991,-9999.0
633,633,1759154.008835055,5782000.7130739,-9999.0
634,634,1761174.047426939,5781960.591110958,0.287890907
635,635,1761696.949326166,5781952.830938427,-0.612186046
636,636,1755533.466258637,5782060.345701624,-9999.0
637,637,1757723.759952945,5782018.202113312,-0.045018183
638,638,1759799.451758035,5781982.497733487,-0.471400736
639,639,1761433.81304462,5781945.471357805,-0.02250909
640,640,1761454.08909382,5781945.445779937,-0.009429907
641,641,1761654.705762886,5781941.087676826,-0.549886796
642,642,1757022.141577255,5782021.794150989,-9999.0
643,643,1761685.954331626,5781935.273135187,-9999.0
644,644,1757107.060474816,5782008.924116191,-0.275333337
645,645,1758197.885139709,5781995.688957844,0.066168056
646,646,1761510.094444556,5781950.086684737,-0.044714963
647,647,1761640.544162374,5781925.727765763,-0.538959998
648,648,1759063.535412479,5782059.808237854,-9999.0
649,649,1755428.968493225,5782152.908085483,-0.116467859
650,650,1755429.039095261,5782032.216695995,-0.638639995
651,651,1757013.325695731,5781995.644753046,-9999.0
652,652,1757084.585338121,5781990.673268405,-0.055125003
653,653,1761446.64971874,5781906.132511769,-0.227078171
654,654,1761480.288057109,5781904.660257762,-0.277781822
655,655,1761605.009528499,5781905.826067566,-0.557593516
656,656,1755553.608113443,5782035.32031844,-9999.0
657,657,1755418.349363866,5782007.490937027,-0.256814931
658,658,1757397.29369809,5781964.480927988,0.297426976
659,659,1757509.395991835,5781952.548237246,0.52587273
660,660,1761548.110910319,5781887.892553458,-0.565118411
661,661,1758431.031299639,5781924.482715401,-0.079593885
662,662,1761495.50598773,5781869.247429727,-0.57107079
663,663,1761542.672653591,5781863.325390178,-9999.0
664,664,1757077.166375245,5781941.475577515,-0.072115383
665,665,1755377.504566851,5781969.821251212,0.049074257
666,666,1757359.144389158,5781925.537994907,0.42409434
667,667,1759336.462862073,5781881.879343308,-0.596666659
668,668,1758217.125004076,5781893.169465827,0.940657404
669,669,1759966.535669833,5781854.770954382,-9999.0
670,670,1755420.705657586,5781932.864125573,-0.319892861
671,671,1758406.24875053,5781880.090450743,0.429472724
672,672,1758433.764558141,5781879.866563487,0.319627358
673,673,1758571.856344015,5781871.879907059,-0.433310344
674,674,1760010.349715157,5781855.588940431,-0.60688088
675,675,1758197.907861872,5781869.768298206,0.949495415
676,676,1758622.865894619,5781860.913848059,-0.408540542
677,677,1757436.955618161,5781874.173074849,0.599018192
678,678,1757518.832239392,5781904.921042356,0.62055469
679,679,1757610.26009591,5781870.819284393,0.799962954
680,680,1758472.76397567,5781859.163129167,0.383570752
681,681,1759401.042666835,5781840.025029784,-0.576372973
682,682,1759450.249040877,5781841.289662794,-0.824000001
683,683,1758484.776449327,5781843.451673251,0.565090908
684,684,1757649.961167934,5781863.347438014,0.827481007
685,685,1758425.299444892,5781842.725339534,1.006880885
686,686,1758513.524014154,5781846.183786768,0.384223877
687,687,1758694.217941779,5781832.895406419,-0.260311408
688,688,1757467.886998472,5781843.658548469,0.678481487
689,689,1757567.615361693,5781853.255690834,0.708505772
690,690,1757664.815148758,5781839.431017362,0.715696449
691,691,1758137.470300439,5781830.677668722,0.957545456
692,692,1758157.745648613,5781830.660289429,0.942424518
693,693,1758476.200934181,5781824.089873444,1.450833365
694,694,1758775.699363741,5781818.045584194,-9999.0
695,695,1759478.938205392,5781817.684878442,-0.881999999
696,696,1760075.888673798,5781810.758264892,-0.656266413
697,697,1757436.184410024,5781834.29971517,0.703462944
698,698,1757538.308358821,5781836.530811421,0.736388889
699,699,1757590.378353943,5781835.782566466,0.734354081
700,700,1757692.785117772,5781833.799281679,0.723084505
701,701,1758293.482580242,5781840.95752357,1.191259103
702,702,1759516.000098673,5781794.326447684,-9999.0
703,703,1758137.082976233,5781810.74096729,0.949611101
704,704,1758846.20746287,5781796.725624279,-9999.0
705,705,1758869.645233801,5781786.296022326,-9999.0
706,706,1759203.524006982,5781885.157853364,-0.501460976
707,707,1756908.776749204,5781822.894543758,-9999.0
708,708,1757664.050860946,5781799.972989979,0.791777797
709,709,1759543.068503912,5781768.138287356,-0.620642141
710,710,1760143.846304982,5781769.538390115,-0.636190474
711,711,1760192.61921423,5781762.798828765,-0.576782166
712,712,1755245.016144598,5781841.275622251,1.194313155
713,713,1757702.962134245,5781793.454084024,0.834688064
714,714,1758404.488798432,5781775.417339961,0.910369863
715,715,1758601.269122326,5781771.79320987,1.529754704
716,716,1759229.228290064,5781764.004226729,-0.283337111
717,717,1755513.140398824,5781821.407257291,-9999.0
718,718,1758624.707095791,5781761.364343076,1.450925922
719,719,1758381.381543309,5782509.558689718,0.191500108
720,720,1759247.17710557,5781749.002115517,-0.388525001
721,721,1759586.047554772,5781749.597695797,-0.648857151
722,722,1760850.658891211,5781718.057157938,-9999.0
723,723,1757567.493077412,5781792.090497908,0.737671922
724,724,1759652.899649275,5781721.694153264,-9999.0
725,725,1763087.453273374,5781653.602217537,-0.19076635
726,726,1757809.874222384,5781747.078898129,0.916190848
727,727,1759565.714012608,5781710.510887573,-0.111764762
728,728,1759663.995568598,5781705.933887106,-0.60527273
729,729,1759692.52662817,5781704.127634401,-0.695098042
730,730,1757745.99305239,5781728.957300141,0.860429915
731,731,1757831.378263116,5781729.463840494,0.961078217
732,732,1758878.24163302,5781715.639556859,-0.496914529
733,733,1759368.459452728,5781753.378336977,-0.329691792
734,734,1756929.914599978,5781734.383562055,-9999.0
735,735,1757630.714165477,5781725.048955633,0.763669723
736,736,1758094.940072898,5781715.230366138,1.013413805
737,737,1758749.296935533,5781703.309475788,0.391598124
738,738,1759490.017510292,5781702.276375515,0.026500625
739,739,1759609.075904083,5781688.248172036,-0.017234501
740,740,1759737.855602251,5781687.420542476,-0.923500005
741,741,1755519.400775459,5781755.690901895,-9999.0
742,742,1757103.023358747,5781721.072138584,-0.023924527
743,743,1757638.991040259,5781710.294100728,0.775527279
744,744,1763587.238188578,5781598.609945159,-0.316588245
745,745,1757130.983185825,5781710.936923113,-0.000476634
746,746,1758638.634093184,5781766.708711594,0.618197302
747,747,1757469.514658854,5781694.422520955,0.69378095
748,748,1757599.049370828,5781690.604018776,0.781836374
749,749,1759032.297299078,5781667.868514244,-9999.0
750,750,1755539.532831743,5781744.799593261,-9999.0
751,751,1757667.116492004,5781683.312923023,0.786005371
752,752,1757780.062299416,5781678.579327618,0.920358479
753,753,1758143.756682929,5781678.464341221,0.99848067
754,754,1758705.728283695,5781664.841823519,1.017962029
755,755,1758766.922698425,5781676.946043563,0.319766155
756,756,1758945.723277393,5781672.259634669,-9999.0
757,757,1760450.301957729,5781625.859822817,-9999.0
758,758,1760473.272412146,5781921.826191398,-0.08526724
759,759,1755479.117030386,5781712.158021382,-9999.0
760,760,1756186.616045791,5781709.405126257,-9999.0
761,761,1756949.22848299,5781684.527507923,-9999.0
762,762,1758827.379917176,5781647.718404588,-0.148018182
763,763,1759319.866186995,5781637.88559202,-0.591485717
764,764,1759337.258897605,5781654.165411199,-0.264037781
765,765,1756290.419806172,5781691.062800082,-9999.0
766,766,1757665.867960857,5781660.70514661,0.890472227
767,767,1757747.997679935,5781658.737265222,0.913272723
768,768,1755518.859731809,5781691.662604802,-9999.0
769,769,1757095.398689798,5781674.801440137,-0.134246111
770,770,1757495.983408525,5781658.423841413,0.691201257
771,771,1757617.977771928,5781650.72571212,0.850749991
772,772,1759480.805393935,5781614.997118024,0.044672728
773,773,1756281.312936733,5781667.7878736,-9999.0
774,774,1757986.126939005,5781634.030384691,1.267527238
775,775,1758175.31346365,5781630.314719729,0.997097814
776,776,1758783.391142324,5781623.750144377,0.441905663
777,777,1758826.514305184,5781622.025822438,-0.077130842
778,778,1759045.499667245,5781631.802659425,-9999.0
779,779,1755510.576762959,5781678.901470873,-9999.0
780,780,1758725.096488522,5781628.321061083,1.060431413
781,781,1759866.555895534,5781587.277375949,-9999.0
782,782,1757014.642201656,5781633.029118737,-0.516933334
783,783,1757495.153339261,5781623.745384173,0.785428579
784,784,1758157.202096772,5781610.76433171,1.108538426
785,785,1758716.117726256,5781599.612493524,0.579927275
786,786,1755643.34083419,5781643.630313114,-9999.0
787,787,1758179.38851431,5781594.707558375,1.037779917
788,788,1758826.089656721,5781573.279973969,0.019330508
789,789,1755556.215686155,5781807.049317793,-9999.0
790,790,1757187.171210849,5781589.810800953,0.051185186
791,791,1762950.802808488,5781488.267410699,0.019214286
792,792,1755634.984893871,5781599.695327706,-9999.0
793,793,1757067.387479451,5781593.833203969,-0.093383155
794,794,1757116.732111863,5781604.813296771,-0.014925588
795,795,1755596.910487942,5781630.14426046,-9999.0
796,796,1756314.891298416,5781633.484769356,-9999.0
797,797,1758825.045672765,5781528.098034307,0.03375926
798,798,1757182.851712354,5781540.410476194,0.114582526
799,799,1757225.594361545,5781539.208361032,0.155129631
800,800,1755602.713979264,5781560.42449929,-9999.0
801,801,1758794.961524986,5781526.079167937,0.563019299
802,802,1762516.826344112,5781425.228913938,-0.159363631
803,803,1757103.268774058,5781521.418605336,-0.063500003
804,804,1755704.735091252,5781538.529480392,-9999.0
805,805,1755407.908547626,5781739.797584264,-0.279996998
806,806,1757382.366241743,5781496.290124953,0.695888896
807,807,1755743.739081428,5781517.839272834,-9999.0
808,808,1763463.321342309,5781366.457062602,0.208740742
809,809,1755467.850965602,5781513.141935335,-9999.0
810,810,1758514.199085429,5781456.73641639,0.539898736
811,811,1758891.026600214,5781447.40943913,0.035528303
812,812,1762533.821353887,5781379.909591435,0.167628694
813,813,1755629.104621666,5781489.908427523,-9999.0
814,814,1757397.349344835,5781456.112091358,0.721259245
815,815,1762828.765760281,5781349.052661799,0.515556959
816,816,1762872.073320003,5781347.365667997,0.600666664
817,817,1755398.705542007,5781484.338842013,-9999.0
818,818,1755640.729568047,5781479.714168733,-9999.0
819,819,1755656.279098708,5781468.717708196,-9999.0
820,820,1760008.792787757,5781385.621966973,-0.689076928
821,821,1760066.869650969,5781383.895642902,-9999.0
822,822,1763659.184803982,5781312.767647392,0.081142862
823,823,1755587.61562939,5781510.561385958,-9999.0
824,824,1757367.581941551,5781426.563742397,0.599255309
825,825,1757409.174633944,5781425.084223162,0.692925925
826,826,1763649.161455136,5781302.679810182,0.111011237
827,827,1758577.851715993,5781397.514970231,0.559559625
828,828,1758991.957800492,5781394.785445136,0.186416668
829,829,1755655.558112493,5781439.334972947,-9999.0
830,830,1758613.674690695,5781394.54459675,0.518598544
831,831,1755679.256723586,5781434.103465285,-9999.0
832,832,1757309.545544353,5781397.977256056,0.389381819
833,833,1759853.979677547,5781348.190945062,-9999.0
834,834,1759688.48430533,5781509.213853626,-0.225059858
835,835,1760064.274305558,5781350.851429389,-9999.0
836,836,1755354.830623074,5781482.233827433,-0.39437621
837,837,1757325.424822754,5781387.698245166,0.444109095
838,838,1758640.963191869,5781372.900999383,0.543217384
839,839,1757317.02915617,5781377.472962737,0.408375001
840,840,1759965.867937416,5781331.403495737,-0.590000002
841,841,1756922.995539656,5781375.523442312,-0.249529411
842,842,1759290.613031766,5781329.904533809,-9999.0
843,843,1760105.471009716,5781314.057794393,-9999.0
844,844,1755607.152571633,5781380.428818271,-9999.0
845,845,1757104.09913128,5781352.085390493,-0.595846149
846,846,1758805.206649412,5781319.069759156,0.634622647
847,847,1759321.730765083,5781309.351033342,-9999.0
848,848,1755473.062082801,5781373.435026559,-9999.0
849,849,1756922.670001464,5781350.391859084,-0.365999994
850,850,1755509.814952178,5781403.064514909,-9999.0
851,851,1761112.771121535,5781253.77055879,-0.608341464
852,852,1755621.469659177,5781387.39940077,-9999.0
853,853,1755713.177435216,5781353.678786607,-9999.0
854,854,1758167.702639506,5781290.733781768,1.225051539
855,855,1762653.380952396,5781200.799557077,1.204616994
856,856,1755563.466188201,5781332.196204815,-9999.0
857,857,1758231.272276198,5781291.023689457,2.163879305
858,858,1758772.726360753,5781269.842670904,0.608892852
859,859,1759407.206108105,5781247.844076087,-9999.0
860,860,1755602.469478792,5781311.506648137,-9999.0
861,861,1757768.613558512,5781269.802485855,0.858675934
862,862,1757793.591905815,5781268.733916628,0.937916657
863,863,1755302.256342441,5781392.200067632,0.193559141
864,864,1755751.512784387,5781298.09937162,-9999.0
865,865,1757137.84269683,5781271.449714795,-0.439038165
866,866,1757661.500648754,5781261.529617989,0.757555554
867,867,1755360.843362438,5781295.594652459,-9999.0
868,868,1759117.355110681,5781310.793175315,-0.099408541
869,869,1761190.158931445,5781182.431958671,-0.735333333
870,870,1755644.793810349,5781280.197113605,-9999.0
871,871,1757161.08834112,5781251.056722123,-0.488701298
872,872,1757761.019286541,5781242.721199202,0.788594598
873,873,1757789.542274585,5781243.000056726,0.876690473
874,874,1758068.800961213,5781236.177354908,1.147009665
875,875,1755624.911076212,5781270.605383657,-9999.0
876,876,1755790.12711937,5781257.121796217,-9999.0
877,877,1757219.942655147,5781230.183573197,-0.128388894
878,878,1757888.2897198,5781226.625060223,1.279939156
879,879,1762197.529366587,5781136.706859385,-0.213458718
880,880,1763710.532497657,5781111.968486342,0.347589744
881,881,1755476.345156118,5781289.848583237,-9999.0
882,882,1755730.428244788,5781253.057670266,-9999.0
883,883,1757775.330922297,5781209.839659923,0.772710273
884,884,1757833.401507911,5781262.311450809,1.138495729
885,885,1761149.808129158,5781166.693311749,-0.619538463
886,886,1761928.615970115,5781132.234462712,0.558425743
887,887,1757179.855429459,5781211.013781807,-9999.0
888,888,1757235.148170128,5781209.737915758,-0.459624311
889,889,1759251.181942537,5781174.951592396,-9999.0
890,890,1755821.308009381,5781269.298098864,-9999.0
891,891,1757290.093289838,5781198.704087317,0.408000002
892,892,1761039.631831144,5781125.578168231,-9999.0
893,893,1755289.362913718,5781251.263967982,-0.398847448
894,894,1755362.442795683,5781257.976522606,-0.523187316
895,895,1755738.01640474,5781218.789612871,-9999.0
896,896,1757258.39339779,5781189.344637878,-0.662421067
897,897,1757278.085415305,5781188.96408829,-0.105887504
898,898,1761027.889004742,5781114.955259603,-9999.0
899,899,1755797.959035614,5781207.462546461,-9999.0
900,900,1755277.785616776,5781207.370393373,-0.837545455
901,901,1758043.885706876,5781159.68263712,0.955006053
902,902,1755781.016704525,5781192.828919756,-9999.0
903,903,1757297.199410223,5781158.678454295,-0.71466667
904,904,1755907.185071114,5781176.03911165,-9999.0
905,905,1757478.172439652,5781145.206389569,0.075725
906,906,1755670.124763918,5781259.509481992,-9999.0
907,907,1757332.259476324,5781138.05656301,-0.586373626
908,908,1757356.316424747,5781138.175732334,-0.093009436
909,909,1758786.788625521,5781110.533065586,0.600459113
910,910,1763515.744993838,5781026.132435118,0.236059209
911,911,1757634.747346513,5781122.23081599,0.205290912
912,912,1758694.312885448,5781102.312827328,0.652694433
913,913,1760668.041771992,5781063.116923033,-9999.0
914,914,1760683.477408343,5781062.812157712,-9999.0
915,915,1761140.108241381,5781053.820063706,0.224294118
916,916,1763275.101299035,5781011.019301577,-0.148299995
917,917,1755724.092147751,5781155.882969181,-9999.0
918,918,1755838.621488522,5781162.988548381,-9999.0
919,919,1757493.192277936,5781115.207224313,-0.043833338
920,920,1757875.466021839,5781112.578393592,0.788244224
921,921,1760571.834932254,5781057.116025752,-9999.0
922,922,1760646.82507295,5781055.885842181,-9999.0
923,923,1755339.955864709,5781188.300643689,-0.497116527
924,924,1757642.657296169,5781102.341157801,0.152611111
925,925,1758762.195763039,5781086.900501046,0.611584451
926,926,1755797.062759539,5781140.572584474,-9999.0
927,927,1755886.484276021,5781130.977441823,-9999.0
928,928,1757406.303389334,5781096.009281276,-9999.0
929,929,1757766.685404245,5781107.921582205,0.539422138
930,930,1758516.499035255,5781079.601477965,0.579157424
931,931,1759249.895947445,5781076.32684279,-0.407569511
932,932,1760466.473569961,5781041.475158142,-9999.0
933,933,1763282.478081004,5780985.940162536,0.003038962
934,934,1755861.732274871,5781124.81653822,-9999.0
935,935,1755752.444520264,5781163.523317379,-9999.0
936,936,1755893.702151966,5781110.895209256,-9999.0
937,937,1755945.461359536,5781116.299703109,-9999.0
938,938,1758595.586737401,5781053.70146977,0.582610462
939,939,1758032.165453958,5781054.823203614,1.238019362
940,940,1758831.584949265,5781039.334320241,0.567518506
941,941,1755782.392790957,5781096.419768113,-9999.0
942,942,1755901.196903355,5781090.80765883,-9999.0
943,943,1758386.618799181,5781050.50106332,0.522566487
944,944,1758476.910653956,5781067.539973076,0.576498584
945,945,1755912.298871448,5781075.052679714,-9999.0
946,946,1757736.397190572,5781070.356181915,0.379890666
947,947,1758051.272199333,5781034.41475573,1.071734162
948,948,1758519.148682591,5781035.175524494,0.510671578
949,949,1758232.055846161,5781021.09737115,0.3918
950,950,1755742.840803914,5781059.145667969,-9999.0
951,951,1758161.289982586,5781012.500932611,0.710433955
952,952,1758239.31927248,5781010.776249254,0.309359992
953,953,1762398.785368929,5780928.830423617,0.479699997
954,954,1755221.760161573,5781108.059790295,0.468308499
955,955,1756216.667870412,5781040.610952576,-9999.0
956,956,1756949.635794497,5781753.503983893,0.620276661
957,957,1758460.231978408,5780995.778248554,0.516840002
958,958,1761736.943162974,5780932.040180601,0.524962503
959,959,1755177.137433847,5781052.37610564,0.06818935
960,960,1755308.741003499,5781083.278759483,-0.488662157
961,961,1758262.980938901,5780990.579590242,0.401927271
962,962,1758594.393394214,5780997.100461622,0.50263439
963,963,1763658.922486693,5780888.408725636,-0.19155856
964,964,1755210.752794231,5781039.187970573,-9999.0
965,965,1755775.14757795,5781036.298092395,-9999.0
966,966,1755840.976490404,5781032.129211466,-9999.0
967,967,1755899.955594008,5781026.013519271,-9999.0
968,968,1757565.860140173,5780993.927720699,-9999.0
969,969,1758416.30104956,5780982.714122327,0.465635069
970,970,1758452.355238229,5780981.700539799,0.484388886
971,971,1758207.456822783,5780971.714990669,0.417472729
972,972,1758233.2158475,5780983.915773469,0.331784369
973,973,1758514.564963136,5780982.20575332,0.409125787
974,974,1759649.177540009,5780950.582470569,-9999.0
975,975,1755832.189443601,5781008.042707186,-9999.0
976,976,1756198.729083836,5781000.54790465,-9999.0
977,977,1757750.419476225,5780970.615607217,-0.048589283
978,978,1758408.698412237,5780958.204437069,0.392924523
979,979,1759235.082231085,5780946.789106106,-0.030690141
980,980,1759609.665470938,5780961.913444667,-9999.0
981,981,1761005.725777693,5780914.502859987,1.18721954
982,982,1755206.089119722,5781009.568835024,-9999.0
983,983,1757774.919761057,5780963.193898874,-0.021880794
984,984,1758154.30356262,5780973.977026488,0.637999995
985,985,1758238.575643398,5780951.165662496,0.207641506
986,986,1758490.796172061,5780946.776553823,0.35221569
987,987,1755269.06649147,5780998.187743062,-9999.0
988,988,1755997.573087312,5781033.002915512,-9999.0
989,989,1756218.619395254,5780980.598619832,-9999.0
990,990,1757978.446101684,5780945.832256109,0.861749997
991,991,1758159.925703652,5780942.307043499,0.486981482
992,992,1758410.537052299,5780938.548965949,0.339186333
993,993,1760219.837607913,5780911.211355587,-9999.0
994,994,1755804.77330893,5780996.121628869,-9999.0
995,995,1756240.580302881,5780976.320637395,-9999.0
996,996,1756263.018592237,5780968.319881508,-9999.0
997,997,1758213.373940326,5780944.00250331,0.348009881
998,998,1760226.757172843,5780891.524656692,-9999.0
999,999,1755152.835723647,5781003.996292154,-0.259050618
1000,1000,1757663.159168735,5780932.210582571,-9999.0
1001,1001,1758338.226749907,5780976.443067918,0.302051102
1002,1002,1759923.738698166,5780888.097574406,-9999.0
1003,1003,1763286.899595068,5780821.513698529,0.46820755
1004,1004,1755977.95851536,5780954.714821979,-9999.0
1005,1005,1757670.842591907,5780922.089613439,-9999.0
1006,1006,1763742.975333764,5780801.230606877,0.734070152
1007,1007,1756016.420784768,5780944.213244529,-9999.0
1008,1008,1756149.605220434,5780996.571059803,-9999.0
1009,1009,1756245.009180693,5780940.346755532,-9999.0
1010,1010,1757676.937200241,5780965.358079983,-0.32758164
1011,1011,1759915.625187598,5780868.104796351,-9999.0
1012,1012,1763570.212666969,5780795.670937193,-0.81680001
1013,1013,1755965.613817139,5780935.591742356,-9999.0
1014,1014,1756126.500983786,5780932.129963816,-9999.0
1015,1015,1757887.487917721,5780898.529072043,0.162867928
1016,1016,1755130.514002689,5780945.672914192,-0.365469493
1017,1017,1755905.18554227,5780979.152871885,-9999.0
1018,1018,1757698.957215621,5780898.829675878,-9999.0
1019,1019,1758245.095286414,5780881.233937809,-0.088690906
1020,1020,1759914.923614996,5780848.589612743,-9999.0
1021,1021,1755091.731493502,5780932.454259056,0.352266667
1022,1022,1755271.585819793,5780945.849850956,-0.090768397
1023,1023,1756007.551577489,5780914.259547951,-9999.0
1024,1024,1756179.170150949,5780913.530818807,-9999.0
1025,1025,1763333.313768952,5780770.512137936,0.875307666
1026,1026,1756339.179421195,5780919.109403008,-9999.0
1027,1027,1756405.271213067,5780896.068509318,-9999.0
1028,1028,1757727.126478794,5780878.617428602,-9999.0
1029,1029,1758484.663401986,5780857.094705878,0.128785051
1030,1030,1756197.408988256,5780896.230728872,-9999.0
1031,1031,1755818.245581928,5780925.787078352,-9999.0
1032,1032,1755962.293672326,5780901.784546017,-9999.0
1033,1033,1758469.571915818,5780839.742589081,0.212523564
1034,1034,1764183.938974345,5780719.723288003,2.480666717
1035,1035,1755113.809891363,5780892.041581376,-0.352504586
1036,1036,1756373.610393782,5780866.994654693,-9999.0
1037,1037,1755731.331562949,5780869.48283873,-9999.0
1038,1038,1755931.910839667,5780866.524588569,-9999.0
1039,1039,1763348.961376529,5780706.026674331,1.104983772
1040,1040,1756412.239762936,5780827.065289637,-9999.0
1041,1041,1758271.499819321,5780791.347719428,-0.105603776
1042,1042,1758763.196617576,5780781.392479701,0.083745453
1043,1043,1759453.833887821,5780831.909413853,-0.192457195
1044,1044,1755104.275834628,5780856.877780941,-0.265689888
1045,1045,1755862.840900438,5780853.65703412,-9999.0
1046,1046,1758368.897589276,5780783.310989819,-0.044779815
1047,1047,1755832.933864278,5780817.885544131,-9999.0
1048,1048,1756431.37787303,5780806.195017959,-9999.0
1049,1049,1757811.018096262,5780858.908662427,-0.356155529
1050,1050,1755178.847550278,5780820.621398644,-9999.0
1051,1051,1755738.389175113,5780809.93137993,-9999.0
1052,1052,1755821.361569211,5780807.459979366,-9999.0
1053,1053,1756147.784857806,5780801.150629089,-9999.0
