OID,FID_,X,Y,BCE_Kawhia
530,530,1757352.343212074,5783691.152401173,0.922666414
531,531,1757484.293069298,5783528.413149375,-0.341999995
532,532,1757429.521486496,5783519.499684867,0.571724642
533,533,1757468.91669392,5783518.738417509,-0.944000006
534,534,1759810.007361971,5783483.883639731,-0.113678217
535,535,1757106.258160548,5783517.296047419,1.523736853
536,536,1757382.054388289,5783510.444383954,0.50575949
537,537,1757342.46655925,5783501.237709677,-0.131619049
538,538,1757358.238574427,5783501.659824172,-0.091862071
539,539,1757410.495908519,5783503.662629974,0.20938922
540,540,1767245.446184267,5783310.568213891,0.755427806
541,541,1767223.389368871,5783296.839743034,0.88220064
542,542,1767206.698628736,5783284.742585562,0.900199996
543,543,1760674.370150692,5783396.504079361,-0.011982143
544,544,1767003.981635048,5783277.294488342,0.199839094
545,545,1767092.034739828,5783266.800091482,0.579428562
546,546,1757026.343682613,5783457.479172244,-0.212250007
547,547,1767050.382556846,5783269.662359108,0.676125973
548,548,1767119.399396551,5783255.889349793,0.663851072
549,549,1767198.231083578,5783266.910226356,1.248916493
550,550,1767073.093460467,5783255.801762272,1.044558441
551,551,1767182.242619191,5783245.353996312,0.99510002
552,552,1756868.379738349,5783440.579035082,1.810564078
553,553,1756844.551083848,5783431.066127797,1.385359979
554,554,1756928.504303307,5783443.191880525,1.106319214
555,555,1766969.033796245,5783229.866647044,3.261799979
556,556,1756820.721968875,5783421.553158377,0.5963924
557,557,1756866.073921887,5783423.172520086,0.458100001
558,558,1767173.731101353,5783218.392812295,4.843757557
559,559,1756796.893388367,5783412.039645933,0.323911377
560,560,1756842.245301771,5783413.659694981,0.213786886
561,561,1756812.555412288,5783406.751654835,-0.223348839
562,562,1756741.357026483,5783393.164707849,1.026999981
563,563,1756788.726423816,5783397.239453837,-0.294205129
564,564,1756677.941975509,5783374.441557448,1.574481003
565,565,1756516.293684443,5783355.66722929,-0.084432431
566,566,1766935.742481858,5783140.711459511,3.78842863
567,567,1756208.134822949,5783328.730326476,-9999.0
568,568,1767699.759320711,5783085.122894331,0.843799998
569,569,1766981.430879632,5783070.17390112,0.638574057
570,570,1767547.884565537,5783038.385526802,0.773897946
571,571,1762132.597656449,5783133.531237143,-0.27600977
572,572,1767768.373530176,5782989.746727141,0.767825504
573,573,1766239.323508064,5783004.641502873,0.058388889
574,574,1766294.33550287,5783004.453190031,0.288075469
575,575,1766995.544998972,5782989.687447572,0.411886787
576,576,1767744.363129391,5782974.712177746,0.727654549
577,577,1766231.256005862,5782995.560754745,0.097574999
578,578,1766247.013679615,5782995.239064302,0.162574998
579,579,1766223.01043171,5782985.548700418,0.13992453
580,580,1766238.931337995,5782985.431456318,0.352898735
581,581,1766293.928359144,5782984.516274391,0.579566049
582,582,1767037.135670531,5782973.382185916,0.483220428
583,583,1767057.409026042,5782952.540498816,0.348108102
584,584,1767081.720613405,5782948.444796653,0.389830198
585,585,1766293.758419469,5782954.849718292,0.986677419
586,586,1767073.473991856,5782938.433571497,0.27669444
587,587,1767207.413754673,5782935.684341994,0.741131575
588,588,1767081.303012193,5782928.092501948,0.23036842
589,589,1767162.157411556,5782941.138047434,0.64977778
590,590,1767215.242609191,5782925.343137939,0.696607133
591,591,1766170.944118096,5782936.955855695,0.671325
592,592,1766317.323890052,5782935.60460549,0.848596164
593,593,1766153.347625657,5782938.42982473,0.878111626
594,594,1766183.02036519,5782928.720404949,0.652750005
595,595,1766209.702127779,5782926.867678839,0.551731479
596,596,1766198.112996657,5782916.456389086,0.719807703
597,597,1766347.902628513,5782913.521985742,0.786207786
598,598,1766371.160773087,5782893.143058502,0.797623387
599,599,1765945.025370238,5782881.935441441,0.816962965
600,600,1766142.148023071,5782877.707712661,0.639724999
601,601,1766394.421869125,5782872.769316492,0.885506498
602,602,1766125.780594724,5782878.86599524,0.606014641
603,603,1766091.622140759,5782851.492044509,0.597553982
604,604,1766425.128114009,5782832.207772225,0.917246749
605,605,1765920.5135489,5782831.636295466,0.152925927
606,606,1765942.314367041,5782847.865408558,0.600273832
607,607,1766983.994900245,5782810.831859725,0.331622639
608,608,1765912.446705709,5782822.555445121,0.167493151
609,609,1765928.203914198,5782822.234398613,0.211225001
610,610,1766046.229034757,5782820.036725517,0.740566044
611,611,1766064.979768954,5782830.931257601,0.679920205
612,612,1766456.345522112,5782813.517194678,0.868558139
613,613,1767030.097703284,5782811.27754507,0.198541257
614,614,1765904.364979431,5782812.748072512,0.181589743
615,615,1765920.122124115,5782812.427006143,0.266025319
616,616,1765943.758073101,5782811.94534466,0.507575004
617,617,1765896.283078664,5782802.940144702,0.196774999
618,618,1765912.040512137,5782802.619087076,0.284224999
619,619,1765951.563301171,5782801.988636997,0.708888893
620,620,1766015.729058013,5782801.23283315,0.787070063
621,621,1766942.081829407,5782794.559609368,0.528389909
622,622,1765903.958832407,5782792.811026195,0.336499994
623,623,1765966.879182675,5782796.805270488,0.964808983
624,624,1765982.887456815,5782790.909884158,1.023333343
625,625,1765885.879497481,5782785.959769206,0.250372636
626,626,1765998.494018143,5782781.198824413,0.922702712
627,627,1766513.848135078,5782770.344073484,0.937000005
628,628,1767539.816341088,5782744.05387212,0.625114147
629,629,1760025.589113185,5782870.7788325,-0.292963632
630,630,1767573.727399833,5782718.895625909,0.507540535
631,631,1768046.11297001,5782710.225772439,-0.296866661
632,632,1768077.486441217,5782708.551989244,-0.742999971
633,633,1767116.891148546,5782718.569198335,0.924096763
634,634,1767488.858750883,5782719.354465174,0.71078012
635,635,1767450.881276574,5782701.309346891,0.752837516
636,636,1767434.919105737,5782691.664907778,0.769666664
637,637,1755683.776764645,5782915.062061841,1.200781804
638,638,1767422.89625927,5782681.939439902,0.803262486
639,639,1767966.363228902,5782670.954160504,-0.169111091
640,640,1765854.844562697,5782703.331236403,0.670788468
641,641,1767400.764123299,5782671.890123353,0.824620877
642,642,1765783.918105928,5782706.380197014,0.444642718
643,643,1765823.449024247,5782694.539223853,0.583558144
644,644,1766515.878947068,5782680.593917947,0.882384612
645,645,1767264.915279554,5782665.240971901,0.849816658
646,646,1767950.334694954,5782650.404438508,-0.233846132
647,647,1768131.40172101,5782647.602420561,0.269375003
648,648,1755675.481625862,5782885.097080819,0.619243244
649,649,1765757.792210113,5782688.842423178,0.448136149
650,650,1765838.778796282,5782684.926213978,0.748927541
651,651,1767170.498814764,5782657.981563115,0.91557813
652,652,1767186.088364492,5782657.095018926,0.903890913
653,653,1767280.467579123,5782654.948789065,0.894426664
654,654,1755693.971226878,5782887.892327774,1.272065509
655,655,1766480.477718876,5782664.7054401,0.975558568
656,656,1768139.445971942,5782630.80712315,0.20155285
657,657,1755683.0360372,5782865.075113192,3.196985895
658,658,1765649.35106788,5782688.569062633,0.458766781
659,659,1765689.122266157,5782668.426326077,0.747904756
660,660,1765727.836322666,5782666.961948423,0.52887272
661,661,1765704.25136152,5782657.392972849,0.645376619
662,662,1766456.549195624,5782641.916521696,0.955276313
663,663,1766547.31081367,5782647.479984052,0.579794092
664,664,1768155.120768734,5782608.662998446,0.567092022
665,665,1766382.317927375,5782622.652102224,1.482142816
666,666,1766420.533675425,5782622.915244637,0.972981822
667,667,1766499.473261872,5782621.093608178,0.595466664
668,668,1768169.559171069,5782586.977931323,0.556836365
669,669,1766642.276728655,5782609.257829193,1.259000027
670,670,1766483.293775361,5782600.752011185,0.834219987
671,671,1766649.391099276,5782598.740466153,1.231907689
672,672,1767913.107573837,5782582.849486583,-0.742999971
673,673,1768130.691969622,5782574.531294537,-0.742999971
674,674,1768184.904351301,5782566.715476078,0.619648149
675,675,1766394.897431231,5782609.92086476,1.129992832
676,676,1766475.80082512,5782591.659756089,0.887918363
677,677,1768192.731627687,5782556.373275877,0.680225004
678,678,1766680.195287193,5782578.637008958,1.240633331
679,679,1768184.483941515,5782546.363135216,-0.154320735
680,680,1766696.016458554,5782568.134897978,1.09585452
681,681,1768205.360955925,5782532.816202582,0.306773591
682,682,1765146.899767208,5782578.832562322,0.487024998
683,683,1766746.643877451,5782546.81116374,1.046518495
684,684,1755697.306189164,5782789.946497072,-0.678688901
685,685,1759464.431099407,5782690.419959991,-0.294670381
686,686,1759651.38964778,5782678.680496908,-0.075454545
687,687,1765118.057330605,5782578.903944184,0.580872449
688,688,1765166.864663314,5782569.204288266,0.606103442
689,689,1766718.497948977,5782546.824844075,1.298535208
690,690,1765174.965095041,5782560.299012716,0.656897436
691,691,1766734.237819408,5782528.754671196,1.179644463
692,692,1766773.60479229,5782528.080353227,1.26188098
693,693,1766797.143083579,5782524.876943556,1.04080435
694,694,1755696.257818467,5782735.120247571,-9999.0
695,695,1766434.392917693,5782521.970708876,1.082553232
696,696,1767936.471111632,5782505.48745508,-0.723953387
697,697,1768236.635031151,5782492.429196177,-0.281656522
698,698,1766323.703003532,5782505.014593915,1.074124974
699,699,1766957.648573209,5782498.140210713,1.031378035
700,700,1766985.331267336,5782491.679406948,1.0423333
701,701,1767015.596018065,5782502.883221408,1.07351291
702,702,1767514.285996128,5782480.573481677,0.812644451
703,703,1768269.662176478,5782465.028932894,-0.361849974
704,704,1765212.497621339,5782517.874115335,0.54925
705,705,1767529.20490794,5782470.956149735,0.847776122
706,706,1768277.489242184,5782454.686640667,-0.672111082
707,707,1765196.957721339,5782508.36117428,1.061445972
708,708,1766311.055614608,5782485.321307461,0.986973917
709,709,1767544.801406134,5782462.321087242,1.007263157
710,710,1768253.667510518,5782445.667297955,-0.742999971
711,711,1765095.521796487,5782504.883488874,0.568975613
712,712,1765204.901906392,5782498.638878632,1.152096776
713,713,1765400.898161713,5782494.07582146,0.835901959
714,714,1767080.455015978,5782471.758417524,1.138979707
715,715,1767110.926177463,5782458.976718421,1.389024997
716,716,1765050.532905387,5782490.683125732,0.211072075
717,717,1765212.884819587,5782489.096696249,1.322057693
718,718,1765227.644315508,5782477.52480113,1.000933316
719,719,1765266.836451107,5782476.88109483,0.675563638
720,720,1765347.740048764,5782497.931556419,0.809999998
721,721,1766876.492628627,5782454.402624501,1.277995641
722,722,1755655.341785108,5782656.127395562,-9999.0
723,723,1759418.974561188,5782632.438219412,-0.420743791
724,724,1765019.376496061,5782475.742572923,0.219355988
725,725,1765235.49647763,5782467.641589377,1.724638899
726,726,1765303.543902432,5782465.556657428,0.886342339
727,727,1765411.226792449,5782470.148774412,0.878265626
728,728,1766921.230282007,5782437.846591958,1.21362502
729,729,1766939.431492474,5782436.862037537,1.075086043
730,730,1767896.900018171,5782416.212362376,0.416454924
731,731,1765251.067935001,5782457.447922483,1.02434247
732,732,1767015.773465187,5782440.011145015,1.085063599
733,733,1768346.848661488,5782393.83175057,-0.721907411
734,734,1755647.082629143,5782636.341396823,-9999.0
735,735,1759396.941532001,5782563.999643005,-0.545200009
736,736,1764974.989095184,5782457.660921347,0.214257618
737,737,1765266.314400871,5782450.817010501,1.043103792
738,738,1767874.253193938,5782393.201897755,0.636142871
739,739,1759451.611930166,5782557.163971205,-0.391541282
740,740,1764943.173384526,5782443.346464275,0.250259414
741,741,1765502.710137856,5782433.414753815,0.819740746
742,742,1768338.967541719,5782374.281034489,-0.184328767
743,743,1759349.282115217,5782544.988210764,-0.552037041
744,744,1765644.312017997,5782432.180778572,1.036360138
745,745,1766983.441476722,5782391.78370739,1.062106676
746,746,1764924.893807235,5782426.524893007,0.3166699
747,747,1765550.01492881,5782412.895802814,0.920953471
748,748,1766262.937619575,5782425.059217098,1.294028578
749,749,1768370.11450303,5782353.716067751,-0.021070409
750,750,1755654.293636506,5782601.301732703,-9999.0
751,751,1764903.175957134,5782414.239106555,0.2150625
752,752,1765565.497186759,5782402.33147401,1.026259243
753,753,1766266.127449164,5782386.538128645,1.668358948
754,754,1766289.901052236,5782385.825794174,1.063490895
755,755,1763642.051944287,5782431.018872218,5.167744697
756,756,1765588.636758835,5782397.138509457,1.222198367
757,757,1766273.897647599,5782376.53240779,1.626675302
758,758,1759584.846093262,5782500.485585991,-0.211240743
759,759,1763637.695689951,5782451.362006776,0.66464265
760,760,1764894.894130776,5782394.461799884,0.325653845
761,761,1766289.842692155,5782356.96598829,1.307637938
762,762,1766967.049514114,5782345.587873455,1.938066135
763,763,1759651.805755576,5782469.632784684,-0.230132069
764,764,1766950.315987863,5782360.021164845,1.496943696
765,765,1755668.628948855,5782537.854964237,-9999.0
766,766,1764854.291838643,5782335.449114553,0.53101266
767,767,1755661.275514258,5782507.406288678,0.338529407
768,768,1759439.0751066,5782469.190008709,-0.510302626
769,769,1764853.483542537,5782316.024827259,2.678074068
770,770,1759531.245409863,5782425.415126223,-0.430578609
771,771,1766326.322860172,5782275.590645361,1.02529413
772,772,1767957.314660637,5782232.340536805,-0.475407381
773,773,1766464.913241416,5782255.929202951,1.404738009
774,774,1767846.44841478,5782219.61069461,-0.742999971
775,775,1755706.485529616,5782445.738517833,0.348821921
776,776,1767819.417535563,5782204.38311152,-0.742999971
777,777,1766459.569851665,5782223.280695789,1.694164366
778,778,1755729.163861634,5782425.360633329,-9999.0
779,779,1766452.299161668,5782213.180108357,1.554781766
780,780,1767785.560574943,5782183.176652751,-0.742999971
781,781,1755722.734951344,5782405.445465861,0.442571428
782,782,1767648.947740224,5782168.887538728,-0.741763607
783,783,1767740.508920073,5782166.459202522,-0.718717362
784,784,1767623.053522648,5782166.775658775,0.792181813
785,785,1767678.51494265,5782149.173000547,1.018938412
786,786,1766340.054665542,5782155.846279482,1.192056656
787,787,1766395.200860916,5782154.719302566,1.156053592
788,788,1766415.478066096,5782154.681388462,1.171102807
789,789,1766438.184224324,5782153.841380298,1.144252085
790,790,1764835.151352508,5782176.483916225,0.862333345
791,791,1755729.600444678,5782368.111479187,-0.189090905
792,792,1755712.075663724,5782325.967873011,0.132966667
793,793,1764852.76825078,5782152.096155685,1.037581204
794,794,1766370.906636646,5782115.117521956,1.03332499
795,795,1755624.847720711,5782297.719906326,-9999.0
796,796,1766357.013344666,5782104.607104377,1.263946115
797,797,1766401.830384426,5782074.979171112,1.281337786
798,798,1766432.960594984,5782074.166311821,1.068890916
799,799,1755545.688482963,5782279.288927428,-9999.0
800,800,1755561.457767531,5782279.714985265,-9999.0
801,801,1755655.977714561,5782277.180682937,-9999.0
802,802,1764781.675324303,5782103.79681738,0.820510933
803,803,1766417.4963241,5782065.000978863,1.262415438
804,804,1764730.921926556,5782088.840925117,0.753089284
805,805,1764751.198753302,5782088.807149412,0.792561905
806,806,1766426.030077479,5782055.905812265,1.447928562
807,807,1755474.572606527,5782260.446487457,-0.28919444
808,808,1755534.931069711,5782266.198008977,-9999.0
809,809,1764529.555984664,5782083.4081464,0.576227272
810,810,1764708.507441153,5782079.841334449,0.737240506
811,811,1766440.396717513,5782044.615766865,1.407470593
812,812,1764511.376720087,5782072.218852733,0.624408535
813,813,1755450.393164958,5782241.22163058,-0.382589736
814,814,1755490.769472641,5782249.963789591,-0.60192391
815,815,1764234.165199344,5782068.752703523,0.263974996
816,816,1764273.539902967,5782067.230663722,0.616568623
817,817,1764470.346716525,5782064.192124754,0.616622646
818,818,1764556.584103697,5782062.241201091,0.935963627
819,819,1764658.03961995,5782064.287313663,0.738657528
820,820,1764247.957004563,5782069.339031201,0.482019066
821,821,1764289.456598623,5782058.139285875,0.765057138
822,822,1764440.05475343,5782055.350966202,0.606528314
823,823,1764602.577119122,5782055.018647746,0.830346355
824,824,1764225.885120068,5782048.974756179,0.404300005
825,825,1764557.980627679,5782042.762631875,1.068425938
826,826,1764236.107316068,5782039.049778053,0.932515874
827,827,1764565.235884976,5782033.522737987,1.033441854
828,828,1755410.75177145,5782201.464507333,-0.201246154
829,829,1764220.298053786,5782032.46664131,0.706216453
830,830,1764400.58728102,5782031.773713565,0.695147546
831,831,1764328.027834219,5782017.452230179,0.801178096
832,832,1764197.110443173,5782014.974611719,0.413686213
833,833,1764169.734950151,5782000.244865455,0.386925006
834,834,1763957.034795534,5782000.55485569,0.157864378
835,835,1763905.854221977,5781986.201719972,-0.07040566
836,836,1764101.359476677,5781987.811614941,0.455167701
837,837,1764153.57730017,5781980.625721011,0.476368423
838,838,1764081.17441576,5781975.580060783,1.243777365
839,839,1759809.665755821,5782065.034827482,-0.177512791
840,840,1764098.803257592,5781963.686800139,1.245446825
841,841,1759843.503904292,5782026.717485781,-0.242181822
842,842,1764133.177386348,5781946.082359985,0.869833326
843,843,1759902.385195215,5781986.048754405,-0.317695235
844,844,1764018.559059589,5781891.690449907,1.427071483
845,845,1764033.602617297,5781893.291811194,1.155298702
846,846,1764010.981515471,5781883.000658954,1.651254526
847,847,1764056.833903526,5781872.878661603,0.954399995
848,848,1764033.200854676,5781873.354935035,1.10838205
849,849,1764015.455219958,5781861.04061473,2.177651046
850,850,1764032.76420647,5781848.618467626,1.630666646
851,851,1764096.704839283,5781858.762177755,1.138510942
852,852,1755312.043701627,5781994.065476352,1.670637703
853,853,1760085.360077185,5781902.298027711,-0.198592598
854,854,1764054.390589814,5781825.134612602,1.569694602
855,855,1755277.240687747,5781964.550750402,1.656799959
856,856,1755264.65624987,5781954.795306564,1.687689627
857,857,1763785.255564007,5781814.351371403,-0.300499115
858,858,1759288.164024636,5781838.159477389,-0.335981483
859,859,1763845.634327487,5781757.205982991,0.487429079
860,860,1763936.058845649,5781745.66967441,0.531200001
861,861,1763826.302517236,5781744.529823828,0.768511998
862,862,1763754.674518941,5781739.348288341,-0.412735036
863,863,1759345.904927942,5781819.760761391,-0.428365038
864,864,1763911.136028201,5781726.937230242,0.695954451
865,865,1763305.217971312,5781718.668483878,-0.208053572
866,866,1763849.108571909,5781708.117735604,0.522104485
867,867,1759242.116596753,5781831.550357264,-0.341473537
868,868,1763738.117328231,5781699.791481613,-0.348449992
869,869,1763336.715948163,5781702.350655353,-0.244268512
870,870,1763726.100560788,5781690.060732727,-0.313627585
871,871,1759296.97120308,5781770.521698839,-0.330774272
872,872,1763226.446828865,5781696.724224103,0.052021365
873,873,1763217.597931324,5781672.257815063,0.408325583
874,874,1763694.207268684,5781659.487634396,-0.28717196
875,875,1763689.25138253,5781631.245021918,0.877513898
876,876,1763631.141295577,5781639.078897431,-0.06032442
877,877,1763586.796488112,5781612.87417252,-0.790909095
878,878,1759674.313475798,5781657.884962873,-0.049391306
879,879,1759661.477376973,5781630.996263113,0.015407408
880,880,1759718.320271343,5781618.418321346,-0.059972589
881,881,1763655.579671286,5781522.154773789,0.007094342
882,882,1755322.562765545,5781919.410286087,0.71796067
883,883,1758172.312614972,5781614.82302573,1.017841117
884,884,1758188.155943482,5781600.335985023,0.997888887
885,885,1759806.455408566,5781559.218075749,-0.100440367
886,886,1763032.472340817,5781494.770195135,0.079388888
887,887,1755268.235872165,5781643.05790346,0.527937775
888,888,1763043.816289543,5781483.778444412,0.173906542
889,889,1759810.280590211,5781538.731079744,-0.143
890,890,1763016.879975123,5781475.764778734,0.667457628
891,891,1763032.26721021,5781465.903117434,0.646096784
892,892,1762978.019958803,5781489.825672594,0.179598369
893,893,1758190.851303351,5781545.540839246,1.0479061
894,894,1759602.392512509,5781515.958037907,-0.322416214
895,895,1758202.863793975,5781529.829794514,1.010037047
896,896,1757776.518026967,5781522.784042193,1.094082565
897,897,1762597.809589321,5781423.508238953,0.668189863
898,898,1759717.613987878,5781481.914711358,-0.230794446
899,899,1759895.559202311,5781467.25059255,-0.070773584
900,900,1763046.207799571,5781404.610874048,0.653200001
901,901,1759676.62803538,5781478.497848415,-0.359187033
902,902,1762550.897343122,5781436.42975002,0.299043046
903,903,1762619.096034826,5781420.175834026,0.31568451
904,904,1762960.112531857,5781401.273196089,0.648452177
905,905,1757776.22089619,5781488.666536977,1.114363599
906,906,1762606.467343824,5781394.10015195,0.726478257
907,907,1762644.604033273,5781392.418352148,0.475000001
908,908,1757857.732864933,5781477.145102573,2.690462714
909,909,1759747.899151264,5781444.310682703,-0.346207442
910,910,1762613.231787211,5781384.711110924,0.804259264
911,911,1762628.816209446,5781374.600326655,0.70282353
912,912,1762672.047888173,5781372.717131029,0.478252338
913,913,1763064.171557004,5781363.894951243,0.786145448
914,914,1763105.291415169,5781364.046151222,0.487586539
915,915,1762644.40364125,5781364.488542339,0.61419233
916,916,1762826.723921429,5781360.118723402,0.454348625
917,917,1762872.133907366,5781358.366476692,0.547944442
918,918,1762924.751510013,5781363.465604311,0.825603436
919,919,1763124.202590802,5781353.318138187,0.42589091
920,920,1762517.463433012,5781355.484059841,-0.174472732
921,921,1762659.994763954,5781354.375453483,0.629384617
922,922,1762720.021469848,5781356.235748567,0.502158189
923,923,1762795.66553794,5781349.301151807,0.491449823
924,924,1763093.011590842,5781344.786775782,1.41793844
925,925,1763132.189562385,5781342.770094962,0.392111119
926,926,1763668.254738613,5781332.215204434,-0.159654554
927,927,1759825.096776835,5781408.346764988,-0.318211839
928,928,1762675.284622376,5781349.477017679,0.714041655
929,929,1762690.701363472,5781341.115575179,0.635166657
930,930,1763108.8400778,5781334.789987183,1.836396242
931,931,1759933.370562257,5781396.318807662,-0.254935402
932,932,1762698.836464221,5781333.835139617,0.666441865
933,933,1762721.86008375,5781331.357041491,1.217525859
934,934,1762761.611468289,5781331.968927686,0.635895837
935,935,1763124.029803648,5781323.598190006,0.810328766
936,936,1757838.6703329,5781423.000600003,2.319773539
937,937,1758255.445504482,5781399.492756728,0.999868416
938,938,1759976.89171561,5781366.306540228,-0.404537722
939,939,1757923.976719554,5781612.87490403,1.354734801
940,940,1757816.05623845,5781390.718183527,3.390589348
941,941,1762477.024201736,5781295.522189053,-0.001074074
942,942,1762492.778193693,5781295.20766087,0.578599991
943,943,1762468.799366291,5781286.233385295,-0.073999997
944,944,1758270.351586338,5781339.560673855,1.083228583
945,945,1762452.17642563,5781261.270649087,-0.074574069
946,946,1757836.492930959,5781337.708646284,3.27660806
947,947,1762625.706980024,5781243.417650147,1.307375015
948,948,1762417.193937807,5781238.193535762,-0.257037381
949,949,1757851.874277649,5781318.193254069,2.839571495
950,950,1758292.262250928,5781322.605825379,1.001510635
951,951,1762589.861898458,5781224.188887664,0.934087509
952,952,1762609.569084034,5781224.521650494,0.947240738
953,953,1757835.282140246,5781302.258449469,1.227551383
954,954,1762561.908821192,5781205.529796926,0.868127268
955,955,1762644.734504477,5781217.128555057,1.243217568
956,956,1758150.603251819,5781281.750106332,1.170610394
957,957,1761978.96227851,5781206.661515436,-0.316614039
958,958,1757852.942074985,5781287.129703715,1.608389688
959,959,1761967.218047625,5781196.039919879,-0.275528294
960,960,1762065.426016184,5781203.609393229,0.302062176
961,961,1763396.358360552,5781187.740640047,0.406737189
962,962,1763420.456967742,5781168.726210427,0.692687497
963,963,1763270.22351206,5781160.70584,0.027087866
964,964,1763340.96138757,5781159.494134168,0.359226419
965,965,1757850.545358484,5781257.867024454,1.144425882
966,966,1757866.298944228,5781257.561452392,1.220148104
967,967,1758225.976529051,5781270.721054131,1.20697465
968,968,1761933.65606961,5781183.930712406,-0.190267856
969,969,1762483.620638195,5781167.136638841,0.463694373
970,970,1763293.833756798,5781151.437375979,0.369333329
971,971,1762655.421963166,5781153.072131134,0.922605255
972,972,1762668.141583633,5781169.913467715,1.460635044
973,973,1758113.042568815,5781253.074503493,1.093163444
974,974,1762647.14656764,5781133.292707061,0.858650003
975,975,1758070.478622639,5781213.501995859,1.013833332
976,976,1761449.083746575,5781147.176563574,0.251291663
977,977,1762639.070428754,5781123.481703231,0.831461547
978,978,1761465.059260988,5781137.095037598,0.241836362
979,979,1762630.831184803,5781113.466192178,0.870381829
980,980,1761370.49382253,5781128.790652374,0.144810812
981,981,1762607.009602888,5781104.385319251,0.662945448
982,982,1763717.652130271,5781082.117497263,0.211946426
983,983,1761457.034173922,5781117.221084382,0.849116877
984,984,1762453.906094438,5781105.517613672,0.568828204
985,985,1757878.631258499,5781210.411160987,1.082775752
986,986,1758038.196880589,5781174.240480961,0.978775012
987,987,1761173.176768808,5781112.755873947,-0.389171808
988,988,1761393.816633069,5781148.465547241,0.407419873
989,989,1762481.556210695,5781087.990662137,0.22103509
990,990,1762584.580238868,5781094.627311856,0.50146281
991,991,1761246.19190903,5781117.741469164,0.144512067
992,992,1761285.703215806,5781101.478181177,1.126931163
993,993,1761480.461074516,5781097.822177529,0.848460309
994,994,1762489.499250066,5781078.23107075,0.155279073
995,995,1761151.995755487,5781099.074085344,0.346078792
996,996,1761897.451430763,5781078.434995254,0.29326027
997,997,1755234.175547795,5781197.405233154,1.246534461
998,998,1755291.170451626,5781449.850755588,0.282629303
999,999,1761542.579960862,5781081.414626659,1.317469138
1000,1000,1763094.940365477,5781045.118666235,0.841179108
1001,1001,1757904.049671504,5781148.403239159,1.058989597
1002,1002,1761566.441528025,5781065.369653274,0.60837838
1003,1003,1763102.921841409,5781035.516013593,0.936903852
1004,1004,1763110.926875273,5781026.146517157,1.11
1005,1005,1762404.675163522,5781051.039955856,0.320934926
1006,1006,1762527.209041903,5781026.490349565,0.873211253
1007,1007,1763125.592956357,5781014.218039148,1.433565177
1008,1008,1762576.30394424,5781019.324398464,0.544455031
1009,1009,1763849.907925627,5780989.495572194,0.586962027
1010,1010,1762361.010033027,5781020.982559561,0.1325858
1011,1011,1762550.298085447,5781006.037357991,0.915150686
1012,1012,1763151.432070339,5781015.329005237,0.927989716
1013,1013,1763164.425193937,5780993.296175064,0.388263162
1014,1014,1763825.921996488,5780980.213755626,0.424036359
1015,1015,1761089.121175103,5781025.254063207,-0.748999998
1016,1016,1762565.901272163,5780995.873737996,0.843606069
1017,1017,1763762.706922852,5780971.513655233,0.086867925
1018,1018,1757941.585621922,5781076.602364981,1.116446412
1019,1019,1758005.976431176,5781076.270845501,1.954693848
1020,1020,1761068.968101318,5781015.304107276,-9999.0
1021,1021,1762588.529490415,5780997.737135383,0.684675817
1022,1022,1762620.632468086,5780984.391515845,0.818014083
1023,1023,1763154.770497061,5780981.150525581,1.019143648
1024,1024,1763171.327883496,5780973.212877421,0.315180003
1025,1025,1758013.278184548,5781066.680277175,1.550418635
1026,1026,1761056.792448777,5781005.364748748,-0.743866666
1027,1027,1761845.758345633,5780992.984162124,0.503483702
1028,1028,1762171.669501007,5780984.583097875,0.393963642
1029,1029,1763164.171086529,5780963.764045278,0.549464794
1030,1030,1755161.179794809,5781109.542737093,0.931347217
1031,1031,1757925.003843443,5781068.861105492,0.959132424
1032,1032,1761040.841810133,5780995.707867809,-0.726000011
1033,1033,1763705.080126432,5780966.612401993,0.469842144
1034,1034,1758036.24639884,5781045.539702845,1.218876965
1035,1035,1758041.688329456,5781104.447396517,1.060810882
1036,1036,1761024.243119067,5780982.730676245,-0.419473125
1037,1037,1761803.870054267,5780970.694935047,0.489751799
1038,1038,1761756.530275178,5780951.805402252,0.472779667
1039,1039,1763494.363112132,5780928.341281696,0.704288375
1040,1040,1763706.08661037,5780917.025141905,0.48321495
1041,1041,1761736.986007178,5780942.220170323,0.483698113
1042,1042,1763501.765969704,5780906.990952834,1.111450683
1043,1043,1763264.066282772,5780901.755096179,0.160656411
1044,1044,1763508.627489961,5780896.635281951,0.88655556
1045,1045,1763674.770857089,5780898.556440162,-0.081625004
1046,1046,1757947.664342394,5781019.927752629,0.979540666
1047,1047,1763248.970221794,5780886.889836052,0.300156249
1048,1048,1755194.254918673,5781105.986648367,0.611140997
1049,1049,1757955.404012216,5780976.61333323,0.889178559
1050,1050,1762393.549963669,5780889.255629239,0.574512197
1051,1051,1758135.913997287,5780972.740567693,0.739803404
1052,1052,1762372.477398589,5780877.417761278,0.434627331
1053,1053,1763517.436901794,5780851.419385212,0.495440492
1054,1054,1761026.702035925,5780886.500543876,0.492754713
1055,1055,1761688.479691323,5780872.443121351,0.619843127
1056,1056,1763534.616242689,5780840.325664217,0.308015955
1057,1057,1758126.288846088,5780939.877747287,0.643334723
1058,1058,1761034.691113176,5780875.954624199,0.212129627
