OID,FID_,X,Y,BCE_Waitem
1804,1804,1755881.416805738,5922824.892089362,-9999.0
1805,1805,1746442.268690427,5922984.196997258,-9999.0
1806,1806,1749795.305020293,5922920.823904462,-9999.0
1807,1807,1755834.559194816,5922834.28662229,0.147611463
1808,1808,1758062.167979912,5922780.750103389,4.438630933
1809,1809,1746279.69191011,5922973.64958075,-0.140259414
1810,1810,1758532.66087063,5922757.273461933,0.192268459
1811,1811,1758605.822103468,5922781.076327078,-0.897841813
1812,1812,1748209.407809924,5922949.637696317,-0.51059328
1813,1813,1750523.784962595,5922901.616844897,-9999.0
1814,1814,1753151.617791801,5922845.44674416,-9999.0
1815,1815,1755860.174422653,5922796.903438441,-9999.0
1816,1816,1758039.229063645,5922746.801235439,2.845192303
1817,1817,1758848.433218359,5922731.755044974,-9999.0
1818,1818,1746442.008190656,5922948.99802967,-9999.0
1819,1819,1748016.233927579,5922916.816386793,0.313729167
1820,1820,1750494.258338768,5922872.707948627,-9999.0
1821,1821,1750571.572450841,5922857.296880445,-9999.0
1822,1822,1758519.573484124,5922717.939257447,-0.864943671
1823,1823,1755839.41565106,5922757.404426896,-9999.0
1824,1824,1758859.807361181,5922696.999052875,-9999.0
1825,1825,1761226.895491252,5922648.705340462,-0.775545451
1826,1826,1755800.567442868,5922770.845098528,-9999.0
1827,1827,1761184.24653048,5922642.888058296,-9999.0
1828,1828,1750057.995416935,5922840.666589265,-9999.0
1829,1829,1758038.586665666,5922696.963588124,-9999.0
1830,1830,1758475.537307411,5922683.4544893,-9999.0
1831,1831,1758900.402614926,5922711.049010674,-0.46290434
1832,1832,1758956.265635293,5922699.224379319,-0.459076943
1833,1833,1761274.081539792,5922629.297006334,-0.866427214
1834,1834,1747910.784365811,5922864.247005679,0.305849057
1835,1835,1750578.879829408,5922817.290340985,-9999.0
1836,1836,1758526.301257996,5922677.370032244,-9999.0
1837,1837,1761138.623861525,5922623.951671657,-9999.0
1838,1838,1748213.119717935,5922851.145417687,-0.01747934
1839,1839,1749705.424103095,5922822.710265825,-9999.0
1840,1840,1750859.114877282,5922802.364588118,-9999.0
1841,1841,1750907.185373458,5922801.513459465,-9999.0
1842,1842,1758068.532638487,5922670.812674001,-0.439636375
1843,1843,1761130.423356617,5922614.13695903,-0.513368416
1844,1844,1750490.398530837,5922798.914649422,-9999.0
1845,1845,1755818.565942602,5922712.922213598,-9999.0
1846,1846,1761114.211295531,5922604.473306231,-0.94017543
1847,1847,1748046.651122048,5922831.75093202,0.342142858
1848,1848,1748074.936837555,5922836.04288522,0.356468753
1849,1849,1748227.505101179,5922828.989977139,0.007129631
1850,1850,1748879.867825589,5922817.234757614,-9999.0
1851,1851,1749905.070706676,5922803.480771878,-9999.0
1852,1852,1755806.183772778,5922693.209280962,-9999.0
1853,1853,1758996.736597982,5922630.857728361,-9999.0
1854,1854,1746296.436356507,5922885.514586922,-0.000897221
1855,1855,1750914.667626461,5922771.472828296,-9999.0
1856,1856,1758405.67415827,5922635.514946021,-9999.0
1857,1857,1761217.830718663,5922582.774758852,-9999.0
1858,1858,1761310.202866505,5922576.002627666,-9999.0
1859,1859,1750114.764298416,5922776.170698599,-9999.0
1860,1860,1750750.84200671,5922764.786126749,-9999.0
1861,1861,1755496.914572394,5922683.339183405,-9999.0
1862,1862,1757684.426152592,5922638.922094334,-9999.0
1863,1863,1758242.765110498,5922628.049552692,0.704012271
1864,1864,1759020.50424006,5922610.558487867,-9999.0
1865,1865,1751258.817948853,5922745.432278609,-9999.0
1866,1866,1755793.801657399,5922673.496350746,-9999.0
1867,1867,1758084.558130278,5922625.062797577,0.135363661
1868,1868,1758213.617366491,5922617.480618409,2.198499996
1869,1869,1761089.421784677,5922565.062323893,-0.744262729
1870,1870,1748606.774736578,5922782.124548268,-9999.0
1871,1871,1750745.892585632,5922744.552014888,-9999.0
1872,1872,1755785.425476584,5922653.710152942,-9999.0
1873,1873,1758197.475823611,5922607.994783631,2.755296289
1874,1874,1761333.546126823,5922545.55673686,-9999.0
1875,1875,1746323.441960164,5922811.46704841,0.116215196
1876,1876,1746435.101920505,5922846.167358368,-9999.0
1877,1877,1752032.313863107,5922718.245016795,-9999.0
1878,1878,1755696.956021278,5922645.558624621,-9999.0
1879,1879,1761108.69285289,5922548.009655891,-0.988666713
1880,1880,1749792.151686288,5922741.431739469,-9999.0
1881,1881,1750673.434928798,5922725.894762661,-9999.0
1882,1882,1751261.584523254,5922719.594627359,-9999.0
1883,1883,1758103.945939749,5922590.756531075,0.844328202
1884,1884,1748915.292242571,5922747.213892734,-9999.0
1885,1885,1750176.535851885,5922724.696945342,-9999.0
1886,1886,1750392.850594739,5922720.881997336,-9999.0
1887,1887,1750611.643012352,5922722.924082695,-9999.0
1888,1888,1755744.020119354,5922670.028970425,-9999.0
1889,1889,1761050.593241743,5922530.929860865,0.207548382
1890,1890,1751241.910106183,5922695.885401937,-9999.0
1891,1891,1755712.591180994,5922615.162747946,-9999.0
1892,1892,1761365.045011995,5922505.199371042,-9999.0
1893,1893,1748713.144588217,5922745.964517878,-0.901767989
1894,1894,1750809.104221439,5922693.586708024,-9999.0
1895,1895,1751073.488572608,5922688.903587214,-9999.0
1896,1896,1755829.139490989,5922610.903265875,-9999.0
1897,1897,1761032.396884796,5922516.290807931,0.245599999
1898,1898,1750817.25574307,5922683.070659004,-9999.0
1899,1899,1755763.879953449,5922616.673248724,-9999.0
1900,1900,1760967.926523739,5922497.568126362,-0.434670659
1901,1901,1749823.322192571,5922691.037189065,-9999.0
1902,1902,1749943.496408556,5922688.92341918,-9999.0
1903,1903,1750135.64235969,5922711.456984747,-9999.0
1904,1904,1755704.215240224,5922595.376491936,-9999.0
1905,1905,1755720.056512876,5922585.117348635,-9999.0
1906,1906,1749963.94097136,5922678.97725736,-9999.0
1907,1907,1751232.895455997,5922660.386630563,-9999.0
1908,1908,1755691.833494801,5922575.663403017,-9999.0
1909,1909,1760947.520591266,5922478.013634793,-0.748509271
1910,1910,1749670.751452539,5922673.779733137,-9999.0
1911,1911,1751018.370281765,5922706.220117502,-0.941105568
1912,1912,1751072.486252714,5922653.262626238,-9999.0
1913,1913,1759124.850452285,5922513.838943718,-9999.0
1914,1914,1761064.47431736,5922502.407324562,-0.57278057
1915,1915,1761390.9476073,5922473.753103997,-0.673309528
1916,1916,1750388.844848332,5922663.302584548,-9999.0
1917,1917,1755733.114880806,5922567.207507207,-9999.0
1918,1918,1760931.214735385,5922463.366649435,-0.633154483
1919,1919,1761039.113563364,5922456.141916974,-9999.0
1920,1920,1748674.16292747,5922709.990259652,-0.881750646
1921,1921,1755684.185959861,5922551.875954827,-9999.0
1922,1922,1749768.542995579,5922644.989905708,-9999.0
1923,1923,1750970.463199307,5922631.876603576,-0.986000016
1924,1924,1748881.504413322,5922648.111668635,-9999.0
1925,1925,1755438.398522853,5922530.643204452,-9999.0
1926,1926,1758659.083404249,5922471.283104224,-9999.0
1927,1927,1746407.037787648,5922708.672740951,-9999.0
1928,1928,1750226.394928397,5922614.616213376,-9999.0
1929,1929,1750371.785875381,5922635.272224506,-9999.0
1930,1930,1758679.518310288,5922461.315696501,-9999.0
1931,1931,1760870.279957033,5922419.652403082,-0.975999951
1932,1932,1761400.857715321,5922422.357121474,-9999.0
1933,1933,1761423.637901835,5922434.421850901,-9999.0
1934,1934,1755686.394976845,5922506.176372881,-9999.0
1935,1935,1756199.138661737,5922496.792574965,-9999.0
1936,1936,1759061.106996382,5922477.914978339,-9999.0
1937,1937,1761418.899312071,5922399.657462429,-9999.0
1938,1938,1746448.602677638,5922664.200057047,-9999.0
1939,1939,1751119.61423568,5922578.422418487,-9999.0
1940,1940,1755661.858073646,5922514.172400338,-9999.0
1941,1941,1759103.331247387,5922432.8888179,-9999.0
1942,1942,1750269.919221811,5922587.698725661,-9999.0
1943,1943,1746440.546482638,5922640.181556799,-9999.0
1944,1944,1755702.615231872,5922512.167386848,-9999.0
1945,1945,1759113.748501586,5922419.716204451,1.094000071
1946,1946,1760845.586391323,5922385.223675446,-0.895818212
1947,1947,1750214.086452406,5922588.02832194,-9999.0
1948,1948,1750514.805601703,5922559.602017727,-9999.0
1949,1949,1751612.383530367,5922540.143637407,-9999.0
1950,1950,1755670.385629622,5922466.389020733,-9999.0
1951,1951,1759407.398415955,5922400.917819271,-9999.0
1952,1952,1759509.597354916,5922397.074522059,-0.565000001
1953,1953,1761337.776875647,5922366.259918604,-9999.0
1954,1954,1750526.372148986,5922548.642996932,-9999.0
1955,1955,1753394.179978898,5922497.901438558,-9999.0
1956,1956,1759142.750599511,5922391.119672354,-9999.0
1957,1957,1759395.599734197,5922387.558267766,-9999.0
1958,1958,1746407.986902302,5922610.833681745,-9999.0
1959,1959,1759182.076083265,5922374.642571405,-9999.0
1960,1960,1761245.061211069,5922347.198712213,-9999.0
1961,1961,1746498.87613124,5922677.459961918,0.830770455
1962,1962,1750565.761170245,5922528.410770494,-9999.0
1963,1963,1750641.777754118,5922532.162220509,-9999.0
1964,1964,1755702.5876034,5922436.631595558,-9999.0
1965,1965,1759406.748625042,5922372.383542189,-9999.0
1966,1966,1760763.424213612,5922338.597695973,-0.956999987
1967,1967,1761025.434818288,5922337.546020955,-9999.0
1968,1968,1750164.715532972,5922529.737340007,-9999.0
1969,1969,1751589.486126572,5922500.965405186,-9999.0
1970,1970,1753385.335817986,5922472.370950484,-9999.0
1971,1971,1759358.20775123,5922371.584000782,-9999.0
1972,1972,1759418.486388021,5922357.209112321,-9999.0
1973,1973,1746317.807396221,5922586.316975183,0.014721025
1974,1974,1750196.881727962,5922514.982275626,-9999.0
1975,1975,1755636.686912467,5922417.357534767,-9999.0
1976,1976,1755664.918586964,5922425.986367681,-9999.0
1977,1977,1756645.847960894,5922403.08362034,-9999.0
1978,1978,1759018.271828136,5922364.26457491,-9999.0
1979,1979,1759124.546370576,5922358.806077923,-9999.0
1980,1980,1759513.864429518,5922353.775408866,-9999.0
1981,1981,1760819.59974986,5922330.899284882,-0.180583348
1982,1982,1761012.449295442,5922317.468491011,-9999.0
1983,1983,1750413.015234126,5922501.200397188,-9999.0
1984,1984,1750437.04959232,5922500.77609841,-9999.0
1985,1985,1759426.218262604,5922342.109620848,-9999.0
1986,1986,1746343.039577337,5922562.103756006,-9999.0
1987,1987,1751100.560377612,5922502.802587029,-9999.0
1988,1988,1755644.583382412,5922402.057602351,-9999.0
1989,1989,1759039.211050638,5922340.08432277,-9999.0
1990,1990,1759273.203476204,5922327.79947956,-9999.0
1991,1991,1759398.084510269,5922337.651035723,-9999.0
1992,1992,1751093.635630586,5922469.219813371,-9999.0
1993,1993,1752215.23865183,5922449.257169785,-9999.0
1994,1994,1755616.176680891,5922439.168835675,-9999.0
1995,1995,1757899.30668386,5922350.914380688,-9999.0
1996,1996,1759105.45539301,5922323.381842935,-9999.0
1997,1997,1759320.0412846,5922336.150048796,-9999.0
1998,1998,1759439.698665036,5922324.150443039,-9999.0
1999,1999,1749651.519427897,5922490.605815697,-9999.0
2000,2000,1752239.34208725,5922443.64060891,-9999.0
2001,2001,1755584.042048263,5922378.239138477,-9999.0
2002,2002,1758999.39764408,5922326.927801362,-9999.0
2003,2003,1759180.683505794,5922324.707169044,-9999.0
2004,2004,1759260.104648499,5922309.961735508,-9999.0
2005,2005,1759293.375093389,5922309.699602092,-9999.0
2006,2006,1760733.783814611,5922300.625977885,-0.485207421
2007,2007,1748713.207499798,5922546.851551333,-0.965413496
2008,2008,1751474.415908427,5922442.9032381,-9999.0
2009,2009,1759225.183850447,5922305.989258756,-9999.0
2010,2010,1759281.755640125,5922299.94694759,-9999.0
2011,2011,1759414.869490914,5922305.159179779,-9999.0
2012,2012,1759457.518509338,5922301.644350059,-9999.0
2013,2013,1749680.554687401,5922467.328524653,-9999.0
2014,2014,1751233.89618249,5922437.206231028,-9999.0
2015,2015,1755503.996480106,5922360.345235986,-9999.0
2016,2016,1759094.522412102,5922308.484896196,-9999.0
2017,2017,1760635.991633223,5922277.143156327,-0.406927605
2018,2018,1759304.819801289,5922278.849023911,-9999.0
2019,2019,1759435.280649805,5922279.887885105,-9999.0
2020,2020,1759465.06373102,5922276.578421154,-9999.0
2021,2021,1760402.412126281,5922258.983675795,-0.916037
2022,2022,1751103.112539492,5922431.175845881,-9999.0
2023,2023,1751445.253514657,5922413.130443238,-9999.0
2024,2024,1755700.884365387,5922351.042604956,-9999.0
2025,2025,1759448.86778458,5922267.638606248,-9999.0
2026,2026,1759981.541676915,5922256.585126697,-9999.0
2027,2027,1760482.181822518,5922247.712837044,-9999.0
2028,2028,1756572.388574065,5922310.487414957,-9999.0
2029,2029,1759200.895423034,5922261.578676557,-9999.0
2030,2030,1760382.00809315,5922239.427878712,-9999.0
2031,2031,1760437.844134991,5922243.673198797,-9999.0
2032,2032,1760590.740937889,5922236.080408315,-9999.0
2033,2033,1746289.210497185,5922504.660679538,-0.089993988
2034,2034,1746419.303680726,5922493.474855094,0.281688091
2035,2035,1755611.471983002,5922341.94856456,-9999.0
2036,2036,1759151.51141525,5922256.365987228,-9999.0
2037,2037,1759208.136518095,5922251.473501835,-9999.0
2038,2038,1751835.156887903,5922378.632822433,-9999.0
2039,2039,1755558.997640284,5922335.966297126,-9999.0
2040,2040,1759219.967407846,5922241.282597271,-9999.0
2041,2041,1759318.123698718,5922252.187022415,-9999.0
2042,2042,1750854.963676555,5922394.897796256,-9999.0
2043,2043,1752309.477842885,5922362.066829442,-9999.0
2044,2044,1759247.821399539,5922230.792091254,-9999.0
2045,2045,1759299.895945308,5922229.818651458,-9999.0
2046,2046,1750859.69739884,5922373.469913708,-9999.0
2047,2047,1756852.200455434,5922264.533850861,-9999.0
2048,2048,1759275.68177832,5922220.651965279,-9999.0
2049,2049,1760441.185838742,5922198.635156695,-9999.0
2050,2050,1750866.948116827,5922363.372151353,-9999.0
2051,2051,1750835.398716642,5922358.946029579,-9999.0
2052,2052,1750859.179233291,5922353.339123428,-9999.0
2053,2053,1755812.698997687,5922280.885894366,-9999.0
2054,2054,1760311.885948152,5922180.267574427,0.952076104
2055,2055,1760357.305293674,5922182.371701629,0.726078947
2056,2056,1749029.888547715,5922379.040985898,-9999.0
2057,2057,1750738.663823073,5922335.93573619,-9999.0
2058,2058,1760149.612999078,5922164.295056913,-0.822043447
2059,2059,1760234.613516039,5922165.528518903,-0.897566652
2060,2060,1749008.049695803,5922356.407938419,-9999.0
2061,2061,1759278.591449559,5922170.598886276,-9999.0
2062,2062,1748855.661376098,5922349.10234301,-9999.0
2063,2063,1755515.004084169,5922255.555717468,-9999.0
2064,2064,1759169.977611613,5922157.784204997,-9999.0
2065,2065,1760213.516618387,5922134.222736693,-9999.0
2066,2066,1746311.202251008,5922368.864795235,0.496486825
2067,2067,1755555.918576665,5922250.887680888,-9999.0
2068,2068,1755611.278025868,5922202.565271656,-9999.0
2069,2069,1759173.698311401,5922132.679668705,-9999.0
2070,2070,1752410.442731772,5922256.94733,-9999.0
2071,2071,1759224.136265876,5922143.933104645,-9999.0
2072,2072,1760836.464005178,5922091.865811436,-9999.0
2073,2073,1752319.364889569,5922273.006504743,-0.953729775
2074,2074,1755482.445704208,5922190.670310247,-9999.0
2075,2075,1760166.892695434,5922093.925381914,-9999.0
2076,2076,1748830.654179075,5922284.537772975,-9999.0
2077,2077,1752391.522106357,5922229.772792213,-9999.0
2078,2078,1752416.021354965,5922216.753119973,-9999.0
2079,2079,1760114.881390196,5922098.092336016,-9999.0
2080,2080,1760723.740547004,5922064.083122012,-9999.0
2081,2081,1760086.217213368,5922065.531840992,-9999.0
2082,2082,1760194.65139543,5922078.448601276,-9999.0
2083,2083,1760871.171115263,5922050.947673972,-9999.0
2084,2084,1746266.619399474,5922302.356087507,-9999.0
2085,2085,1755463.78374825,5922156.117080833,-9999.0
2086,2086,1760062.39287441,5922046.039603766,-9999.0
2087,2087,1760153.938907003,5922044.319184532,-9999.0
2088,2088,1755463.305265695,5922121.030804709,-9999.0
2089,2089,1755501.998873366,5922157.594328514,-9999.0
2090,2090,1758508.715650221,5922065.857242844,-9999.0
2091,2091,1760085.468139086,5922025.666183433,-9999.0
2092,2092,1749902.858283811,5922201.141563074,-9999.0
2093,2093,1755443.024429318,5922114.880270136,-9999.0
2094,2094,1758446.973892402,5922046.326106293,-9999.0
2095,2095,1749911.010368682,5922190.626393373,-9999.0
2096,2096,1754446.283016002,5922100.590617592,-9999.0
2097,2097,1755586.942763249,5922084.509654796,-9999.0
2098,2098,1755878.844891484,5922073.961955185,-9999.0
2099,2099,1755422.36376889,5922082.100392123,-9999.0
2100,2100,1755468.650779262,5922086.281273161,-9999.0
2101,2101,1758450.42345648,5922016.352450275,-9999.0
2102,2102,1758486.467526699,5922015.331519419,-9999.0
2103,2103,1752382.193856032,5922117.66349015,-0.976000041
2104,2104,1758118.614899614,5922031.552178477,-9999.0
2105,2105,1750001.878590382,5922170.516538663,-9999.0
2106,2106,1754465.047991196,5922076.319510757,-9999.0
2107,2107,1755568.920500072,5922058.942315453,-9999.0
2108,2108,1758161.490837246,5922001.982786641,-9999.0
2109,2109,1752080.828994663,5922102.726430177,-9999.0
2110,2110,1758106.27835106,5921999.366272223,-9999.0
2111,2111,1754546.236106236,5922045.042212498,-9999.0
2112,2112,1758537.461870977,5921965.085270897,-9999.0
2113,2113,1754409.424041823,5922043.731389923,-9999.0
2114,2114,1755426.999522439,5922037.308549152,-0.272432436
2115,2115,1758483.681042294,5921962.022662852,-9999.0
2116,2116,1758929.824692732,5921947.804967036,-9999.0
2117,2117,1754489.376321884,5922022.530175525,-9999.0
2118,2118,1755358.120423277,5922012.060316903,-0.404679963
2119,2119,1755574.364553446,5922006.369211641,0.476406957
2120,2120,1746247.873361359,5922166.924716661,0.643313729
2121,2121,1755302.465924434,5921997.532075237,0.398265345
2122,2122,1755702.147189789,5921993.257594126,-9999.0
2123,2123,1755729.155849506,5921986.771145419,-9999.0
2124,2124,1758144.516331718,5921942.277791226,-9999.0
2125,2125,1758920.313198911,5921927.101501484,-9999.0
2126,2126,1753956.439420223,5922020.484550039,-9999.0
2127,2127,1755256.317315164,5921985.431734285,-9999.0
2128,2128,1755765.023715757,5921976.145720479,-9999.0
2129,2129,1757223.049456187,5921949.363200115,-9999.0
2130,2130,1758861.763318896,5921919.547754068,-9999.0
2131,2131,1757374.919071249,5921936.790591812,-9999.0
2132,2132,1755820.873700335,5921962.662334356,0.486848211
2133,2133,1755940.903817245,5921952.988449021,-0.299795178
2134,2134,1757403.745898301,5921932.603751278,-9999.0
2135,2135,1758119.92791508,5921912.824736968,-9999.0
2136,2136,1755238.536447459,5921962.493151241,-0.383999985
2137,2137,1757427.542285885,5921927.973640984,-9999.0
2138,2138,1748323.330277737,5922069.816664349,0.067224911
2139,2139,1755215.535679827,5921946.296279006,-0.861000001
2140,2140,1756925.745039938,5921915.166916014,-9999.0
2141,2141,1757442.619119327,5921905.429194092,-9999.0
2142,2142,1755203.33756867,5921936.548922963,-9999.0
2143,2143,1755946.575842125,5921929.02545168,-9999.0
2144,2144,1756093.7020083,5921928.166644594,-0.328921479
2145,2145,1753937.252506143,5921949.751363195,-9999.0
2146,2146,1755784.151659522,5921906.466815026,-9999.0
2147,2147,1755843.787080818,5921903.596822846,-9999.0
2148,2148,1755900.734289119,5921909.937361301,0.300391302
2149,2149,1759833.220275284,5921831.205065371,-9999.0
2150,2150,1753244.530440044,5921942.683969415,-9999.0
2151,2151,1745971.00378176,5922059.629693984,-0.073533345
2152,2152,1751578.194840191,5921968.658907219,-9999.0
2153,2153,1755173.358716968,5921903.862567416,-0.605142932
2154,2154,1755979.864218069,5921892.457545628,-9999.0
2155,2155,1756184.396437006,5921879.324737614,-9999.0
2156,2156,1759818.268498494,5921812.084467289,-9999.0
2157,2157,1748312.349402371,5922025.224145622,0.069163762
2158,2158,1755162.374804137,5921887.446562338,-0.916999996
2159,2159,1755851.164804464,5921875.074801818,-9999.0
2160,2160,1756233.092753562,5921870.69493469,-9999.0
2161,2161,1756251.716346674,5921867.737629167,-9999.0
2162,2162,1756291.916174541,5921866.072052527,-9999.0
2163,2163,1745926.835474115,5922036.619478346,-9999.0
2164,2164,1751741.344031186,5921939.29920509,-9999.0
2165,2165,1755092.337152686,5921910.338438902,-9999.0
2166,2166,1755118.562021262,5921882.948050233,-0.73655557
2167,2167,1756123.697818226,5921869.883477019,-9999.0
2168,2168,1756263.354050804,5921893.719948756,0.749945755
2169,2169,1756311.780655276,5921856.815343825,-9999.0
2170,2170,1756376.599295639,5921873.041806548,0.983432862
2171,2171,1751765.199379855,5921928.904832566,-9999.0
2172,2172,1755475.131483227,5921880.586334713,-9999.0
2173,2173,1755562.403885209,5921860.413217702,-9999.0
2174,2174,1755898.866210231,5921854.262647236,-9999.0
2175,2175,1756900.401289763,5921835.674566079,-9999.0
2176,2176,1756830.629450948,5921834.955223333,0.511319371
2177,2177,1756879.645905608,5921840.044970415,0.747579733
2178,2178,1758142.091648546,5921802.946585702,-9999.0
2179,2179,1745845.037613326,5922012.057525129,0.241740245
2180,2180,1748304.129767945,5921969.919830518,0.057777777
2181,2181,1751761.429774977,5921909.41604585,-9999.0
2182,2182,1753097.26120968,5921887.319036969,-9999.0
2183,2183,1755517.114134782,5921863.330096204,-9999.0
2184,2184,1756769.310049112,5921824.794952505,1.065921048
2185,2185,1756916.0561879,5921815.446733308,-9999.0
2186,2186,1758133.564787552,5921792.732624519,-9999.0
2187,2187,1745833.696073567,5922001.911023046,-0.58173531
2188,2188,1755470.348892965,5921832.571177633,-9999.0
2189,2189,1756724.60006231,5921814.540247689,0.29784523
2190,2190,1756935.716502644,5921795.14509319,-9999.0
2191,2191,1753238.320489454,5921852.687006715,-9999.0
2192,2192,1755129.151090221,5921823.248974637,-0.694321413
2193,2193,1755469.959038218,5921812.635452995,-9999.0
2194,2194,1756322.784919142,5921801.429541625,0.075514339
2195,2195,1756343.276439454,5921830.393107192,0.661238233
2196,2196,1753077.922880312,5921845.601164058,-9999.0
2197,2197,1755469.155766755,5921791.776143032,-9999.0
2198,2198,1755509.216854473,5921791.395436464,-9999.0
2199,2199,1755601.184653739,5921789.917323321,-9999.0
2200,2200,1756674.307348327,5921775.298448212,-0.189619643
2201,2201,1756957.166375234,5921770.490202485,-9999.0
2202,2202,1748295.322890841,5921915.041110792,0.066070685
2203,2203,1753109.608301453,5921825.092715667,-9999.0
2204,2204,1755547.10578095,5921783.771673432,-9999.0
2205,2205,1752997.276756024,5921817.141370733,-9999.0
2206,2206,1753021.014877918,5921820.933879269,-9999.0
2207,2207,1755729.153337411,5921767.438407202,-9999.0
2208,2208,1756653.948603827,5921756.235945323,-0.14787435
2209,2209,1753005.424772584,5921806.623103699,-9999.0
2210,2210,1753237.424130514,5921802.855500781,-9999.0
2211,2211,1755560.741982453,5921760.545726045,-9999.0
2212,2212,1755639.861613231,5921761.861075885,-9999.0
2213,2213,1756153.215157541,5921756.877428659,-9999.0
2214,2214,1757972.123682583,5921721.155488916,-9999.0
2215,2215,1757996.064107858,5921715.726604939,-9999.0
2216,2216,1745675.187203248,5921925.35619385,-9999.0
2217,2217,1753044.983982483,5921796.345403153,-9999.0
2218,2218,1755119.495022885,5921764.815123636,0.394085342
2219,2219,1755536.540551733,5921751.744919728,-9999.0
2220,2220,1755688.734436768,5921748.237853083,-9999.0
2221,2221,1755957.99418337,5921756.685184119,-9999.0
2222,2222,1756039.177330807,5921781.036889701,-9999.0
2223,2223,1756071.643692292,5921832.935548403,-9999.0
2224,2224,1756169.402184576,5921740.166628866,-9999.0
2225,2225,1756277.09456026,5921738.126788706,-9999.0
2226,2226,1756632.716939304,5921738.665079386,-0.405595424
2227,2227,1756940.719687577,5921722.078450911,-9999.0
2228,2228,1753017.357929344,5921787.255097285,-9999.0
2229,2229,1753064.454941143,5921789.128542728,-9999.0
2230,2230,1755492.099041559,5921764.78375561,-9999.0
2231,2231,1755586.15847707,5921748.117959142,-9999.0
2232,2232,1755664.51961029,5921738.710695125,-9999.0
2233,2233,1756617.816781355,5921721.237662673,-0.765272714
2234,2234,1755748.633995765,5921737.173260923,-9999.0
2235,2235,1755824.646362809,5921730.79834527,-9999.0
2236,2236,1756185.227957987,5921729.179840988,-9999.0
2237,2237,1756264.95180377,5921724.393484864,-9999.0
2238,2238,1755107.951586901,5921736.567505767,0.1993281
2239,2239,1755689.94428635,5921723.335276924,-9999.0
2240,2240,1756196.878830542,5921709.026808497,-9999.0
2241,2241,1756314.063216687,5921747.786546774,0.713828606
2242,2242,1756473.24099637,5921703.228069125,-9999.0
2243,2243,1757967.061668193,5921680.380404836,-9999.0
2244,2244,1758011.727631425,5921693.699015602,-9999.0
2245,2245,1753028.246125646,5921756.768030178,-9999.0
2246,2246,1753068.300280907,5921756.048418519,-9999.0
2247,2247,1755103.212907801,5921719.04007744,-0.608749997
2248,2248,1755934.181795165,5921706.621858291,-9999.0
2249,2249,1755989.437587688,5921704.10435281,-9999.0
2250,2250,1756072.527568563,5921701.336269884,-9999.0
2251,2251,1756595.876081993,5921696.503916896,-0.521753995
2252,2252,1756900.964327114,5921681.791896986,-9999.0
2253,2253,1745531.142707056,5921897.296818561,1.05915941
2254,2254,1752523.385557542,5921755.852698122,-9999.0
2255,2255,1753256.966557855,5921743.069725413,-9999.0
2256,2256,1755715.861714964,5921697.893665366,-9999.0
2257,2257,1755755.916002895,5921697.161405324,-9999.0
2258,2258,1756464.968876418,5921689.15239328,-9999.0
2259,2259,1745613.365893244,5921870.823256712,-9999.0
2260,2260,1753096.570971171,5921735.984297968,-9999.0
2261,2261,1755527.266634984,5921691.570519306,-9999.0
2262,2262,1755873.961287502,5921700.734389602,-9999.0
2263,2263,1756448.672577893,5921674.497109494,-9999.0
2264,2264,1756472.705151776,5921674.05571366,-9999.0
2265,2265,1758074.721037864,5921644.679913607,-9999.0
2266,2266,1753048.025779384,5921733.44582767,-9999.0
2267,2267,1753075.479344078,5921730.229737733,-9999.0
2268,2268,1753148.118730283,5921729.488824417,-9999.0
2269,2269,1755102.656070911,5921689.154196159,1.309638897
2270,2270,1755664.033740871,5921698.950375526,-9999.0
2271,2271,1757891.356238158,5921643.682017236,-9999.0
2272,2272,1753204.569418902,5921726.047267268,-9999.0
2273,2273,1755566.536611218,5921679.033961372,-9999.0
2274,2274,1755619.601809165,5921705.846016474,-9999.0
2275,2275,1755911.671730477,5921669.387927645,-9999.0
2276,2276,1755977.621892301,5921669.699368336,-9999.0
2277,2277,1756031.729704845,5921661.477914997,-9999.0
2278,2278,1752863.720908852,5921710.257321119,-9999.0
2279,2279,1755603.423181301,5921659.407505664,-9999.0
2280,2280,1755662.904671555,5921659.184048624,-9999.0
2281,2281,1756486.244456962,5921647.312770037,-9999.0
2282,2282,1757874.052893314,5921618.290613373,-9999.0
2283,2283,1755710.4942148,5921652.563558267,-9999.0
2284,2284,1755809.942121496,5921654.235051161,-9999.0
2285,2285,1756107.987103115,5921646.967389018,-9999.0
2286,2286,1758354.360837454,5921599.606865994,-9999.0
2287,2287,1753363.445130682,5921680.953300674,-9999.0
2288,2288,1755418.066472467,5921638.929091458,-9999.0
2289,2289,1755935.06570857,5921634.065817824,-9999.0
2290,2290,1756135.42717943,5921635.380607883,-9999.0
2291,2291,1756174.84800219,5921635.522559569,-9999.0
2292,2292,1756375.209240425,5921630.41758424,-9999.0
2293,2293,1752970.738579862,5921678.044782771,-9999.0
2294,2294,1755842.850304186,5921630.768520891,-9999.0
2295,2295,1756413.330260216,5921615.327819757,-9999.0
2296,2296,1756523.022067985,5921666.731189019,0.099952052
2297,2297,1756832.241567201,5921606.793250811,-9999.0
2298,2298,1758049.578914822,5921585.327536195,-9999.0
2299,2299,1755762.651210115,5921627.2505226,-9999.0
2300,2300,1756285.91146309,5921615.420562516,-9999.0
