OID,FID_,X,Y,BCE_Ohiwa_
530,530,1962911.443944447,5785154.99285004,0.651754709
531,531,1963025.856987349,5785140.493320029,0.486619249
532,532,1963357.502405337,5785130.720799605,0.504259496
533,533,1964347.856775249,5785088.177766506,0.485602984
534,534,1962915.112495793,5785135.637194565,0.635018186
535,535,1962906.160255861,5785115.841234851,1.068400009
536,536,1962968.754068887,5785121.374961503,0.723353099
537,537,1957558.127767731,5785297.555161455,0.934000015
538,538,1963053.869258553,5785059.301683238,0.606175003
539,539,1964947.258975772,5784974.98061898,0.204337779
540,540,1963029.752460921,5785050.382161844,0.593734178
541,541,1964923.583854091,5784965.859273019,0.075384617
542,542,1965330.046752435,5785089.315740719,0.48847483
543,543,1962839.626573755,5785043.639520316,0.726129875
544,544,1962926.250261709,5785034.274021393,0.59153845
545,545,1962996.856959277,5785021.867176212,0.630237494
546,546,1963391.41151362,5785009.281882775,0.408404943
547,547,1961508.47241544,5785484.278941004,0.440828372
548,548,1962908.650086218,5785017.004882813,0.642420003
549,549,1964746.065468598,5784995.245196996,0.176677933
550,550,1964747.906877697,5784923.54354748,-0.001333332
551,551,1965098.804554498,5784962.171904196,0.912104644
552,552,1963934.541350427,5784950.096604398,0.649615392
553,553,1962978.833351361,5784988.281454223,0.961937482
554,554,1964769.640178642,5784882.806314581,-0.080371801
555,555,1964884.751569794,5784918.436248581,0.437719452
556,556,1959044.166349871,5785207.839791315,0.062630834
557,557,1964784.975852652,5784872.127003014,-0.084012488
558,558,1964844.029425028,5784869.701042902,0.275855263
559,559,1963001.132584752,5784941.819706956,0.575088599
560,560,1956764.653935867,5785210.079921402,1.043358347
561,561,1956833.253268103,5785183.610824491,0.843663543
562,562,1964778.518377469,5784824.563934078,0.019900001
563,563,1956865.430871746,5785162.003414142,1.096841469
564,564,1959352.205582353,5785051.326200841,0.144696123
565,565,1959307.020420729,5785038.168333286,0.840799606
566,566,1959376.251298426,5785032.327710444,0.153124999
567,567,1959395.538442773,5785021.485181845,0.187188312
568,568,1959427.101065276,5785020.09415909,0.120687502
569,569,1959438.497585972,5785009.599184592,0.198454547
570,570,1964828.469958951,5784805.753617082,0.429791696
571,571,1956876.451801269,5785109.607937955,1.255347166
572,572,1959689.523406848,5784968.761715897,-0.074454544
573,573,1964810.584118537,5784741.276165601,0.304660374
574,574,1956804.319159982,5785128.325901735,0.999262775
575,575,1956912.867587314,5785077.590544166,1.165195175
576,576,1956959.957836465,5785069.231424483,0.690974847
577,577,1957295.280378248,5785416.416552048,0.675763512
578,578,1959225.702035851,5784997.692889236,0.495019261
579,579,1959167.108865885,5784950.879921505,0.02136
580,580,1959182.922038168,5784950.912070816,0.099250001
581,581,1959174.592207388,5784941.28641361,0.093717948
582,582,1963340.747530838,5784763.318439122,0.296829266
583,583,1956651.967492983,5785437.035039376,0.844265677
584,584,1956602.008500988,5785049.287913723,1.228217407
585,585,1959150.04205978,5784922.382590898,0.0323
586,586,1959133.350655817,5784902.403879143,0.043692308
587,587,1962875.725702667,5785042.969097839,0.620227073
588,588,1959114.239349469,5784887.320030184,0.165714287
589,589,1959486.409030527,5784904.596468983,0.599564254
590,590,1959082.353372776,5784857.41422206,0.136287878
591,591,1959713.909629106,5784830.526777131,0.938269233
592,592,1959059.293945292,5784836.446026211,0.06697436
593,593,1959540.611945774,5784815.23867947,0.245205122
594,594,1960810.979580575,5784759.127952969,0.272749999
595,595,1959051.539713497,5784826.794926195,0.064294118
596,596,1959700.393916964,5784808.192233358,0.228325948
597,597,1960763.040259176,5784751.464604225,0.117169812
598,598,1961028.505671503,5785119.560538259,0.442131699
599,599,1963933.429696569,5784812.063835342,0.614336543
600,600,1959681.165439645,5784779.27071345,0.167870369
601,601,1959018.085338679,5784798.290313857,0.029225
602,602,1959009.755846904,5784788.664511831,0.03793671
603,603,1959665.084765297,5784763.234277918,0.150547825
604,604,1963987.125133431,5784572.420611454,0.345333328
605,605,1959001.426373845,5784779.038702603,0.041538462
606,606,1963310.966746887,5784617.45947942,0.400555387
607,607,1958990.627094481,5784766.163557978,0.058102703
608,608,1959531.54071042,5784729.036152904,0.41629114
609,609,1963953.497788926,5784524.669449107,-0.049225517
610,610,1958981.579430545,5784710.072896258,0.477133338
611,611,1963661.572415557,5784502.58722349,-0.30382895
612,612,1964782.327270249,5784609.152180512,0.813636974
613,613,1963755.812934412,5784488.39040785,0.233912498
614,614,1958795.446297563,5784913.949913992,0.176943302
615,615,1958562.850393492,5784693.414436445,0.419243589
616,616,1963580.444353145,5784456.23919756,-0.680714283
617,617,1963795.786183087,5784449.39276971,0.21607177
618,618,1958577.991211606,5784670.681950341,0.431430376
619,619,1958927.676397931,5784655.805533139,0.250234043
620,620,1958599.857522776,5784636.099875704,0.134666666
621,621,1963553.073320609,5784427.490906043,0.124928573
622,622,1963882.77966597,5784438.828278277,0.367682925
623,623,1958897.843975489,5784605.060316457,0.231351351
624,624,1958915.196030231,5784625.143584802,0.251555552
625,625,1960809.110053065,5784544.532789127,0.557167554
626,626,1963527.211256966,5784385.329416279,0.115548522
627,627,1963515.801502458,5784365.851679265,0.104319326
628,628,1963519.603704188,5784344.832058242,0.216947367
629,629,1958877.506439195,5784572.894308397,0.239866144
630,630,1963503.854660851,5784318.387522828,0.033475033
631,631,1958634.503021658,5784465.033508302,0.526728068
632,632,1958888.813245745,5784452.388509876,0.492799985
633,633,1958574.76090739,5784549.647436972,0.437362629
634,634,1958607.389105248,5784458.027685671,0.859454534
635,635,1958654.837656606,5784444.121246557,0.996836744
636,636,1958812.235820936,5784437.729527334,0.614484583
637,637,1958667.499346056,5784435.527481717,0.854688889
638,638,1958752.440724749,5784430.943554919,0.536074074
639,639,1958868.38330117,5784443.671956585,0.561163982
640,640,1959610.754537062,5784540.68306808,0.789365
641,641,1958740.415670343,5784420.59540542,0.628129618
642,642,1958785.105829797,5784430.62209499,0.973081971
643,643,1963808.990989167,5784265.190135354,0.880957706
644,644,1962832.879373856,5784179.753578654,0.258762496
645,645,1962915.418766789,5784185.365894307,0.256215646
646,646,1961620.869794608,5784213.61499627,0.89904546
647,647,1962813.369310925,5784168.01931445,0.128758621
648,648,1961695.227470769,5784200.531885384,-0.145425928
649,649,1961593.594049592,5784196.527165128,-0.120532048
650,650,1963471.387408802,5784203.600136536,0.09091165
651,651,1962790.93983448,5784121.86965363,0.188581822
652,652,1961551.593197377,5784166.722917212,-0.327897433
653,653,1961717.745920026,5784162.692908906,-0.00950442
654,654,1961568.688156988,5784165.964811593,-0.201240001
655,655,1962782.020977103,5784102.800855209,0.200153846
656,656,1963066.06121577,5784090.156814082,-0.083122446
657,657,1963421.115827315,5784087.714037865,-0.113160493
658,658,1961543.254770635,5784141.977143431,0.01400717
659,659,1962780.945910909,5784082.342079186,0.238811316
660,660,1962764.877304478,5784072.855822264,0.185325003
661,661,1961509.600999297,5784118.273156079,-0.116753222
662,662,1961758.418464674,5784104.120842932,-0.201010922
663,663,1962747.766100382,5784043.637982018,0.186887501
664,664,1963378.80711881,5784015.744040516,-0.246309092
665,665,1961477.532611767,5784094.457352305,-0.110815219
666,666,1961452.934012437,5784081.161533197,-0.042375002
667,667,1963072.062532259,5784021.457654555,0.61604183
668,668,1960039.611383166,5784123.92131649,1.145563638
669,669,1963361.932396127,5783976.383301001,-0.094583331
670,670,1961429.256211225,5784059.727366137,0.009132588
671,671,1962692.800128617,5783992.787144289,0.474592437
672,672,1963063.839751257,5783978.849558238,1.136083784
673,673,1961403.384109464,5784033.393268835,0.045545456
674,674,1963344.751556704,5783950.449773801,-0.038796458
675,675,1963336.531856295,5783937.474804469,-0.074019231
676,676,1961392.620938615,5784020.123716677,0.08564681
677,677,1961373.434345235,5783991.116558407,0.197389793
678,678,1961352.95070141,5783965.679271666,0.128699998
679,679,1961317.90395945,5783951.304876082,0.867985024
680,680,1961280.524080072,5783938.949180784,0.889857139
681,681,1961256.505698664,5783929.982149827,0.424318966
682,682,1961815.013546377,5783930.987944371,0.135225246
683,683,1961839.050440678,5783874.896656083,-0.008619999
684,684,1960532.314407722,5783938.222644807,0.758271085
685,685,1962726.934986766,5783895.412345048,0.678755176
686,686,1963006.246355681,5783890.144109607,0.48130147
687,687,1960398.936551044,5784316.673181262,0.856308244
688,688,1961160.609034977,5783896.463979733,0.465425411
689,689,1961887.284571436,5783815.176273204,-0.012631312
690,690,1961920.778437987,5783779.354369734,0.258343284
691,691,1960419.923928663,5783826.982292677,0.992937747
692,692,1962995.577763822,5783690.40238197,-0.140388036
693,693,1961978.597963538,5783718.992047836,0.19586964
694,694,1963353.609084956,5783616.388984751,0.42617647
695,695,1963380.720032312,5783636.476412412,0.881812252
696,696,1963288.024465349,5783610.335324313,0.041904762
697,697,1963321.131742053,5783608.590608651,0.330055561
698,698,1963360.890853737,5783606.406660508,0.297909085
699,699,1960693.126825081,5783689.562627327,1.096000002
700,700,1960756.355413786,5783978.273824068,0.858990513
701,701,1963263.838748651,5783560.974666131,-0.140175005
702,702,1963303.286310102,5783559.21661853,0.354354426
703,703,1963334.399820623,5783547.836695691,0.312320513
704,704,1963262.949837214,5783541.027977545,0.077174998
705,705,1963318.176493227,5783538.566665124,0.395912138
706,706,1962071.195956134,5783584.057467672,-0.020012497
707,707,1960119.394650935,5783571.64217563,-0.260148948
708,708,1963444.383576317,5783433.134558083,0.652361135
709,709,1962134.267734191,5783508.672693101,-0.040354482
710,710,1960128.497174978,5783517.484705478,-0.232308195
711,711,1962174.023103126,5783385.274378999,0.092236842
712,712,1960143.963035404,5783470.464767479,-0.37328709
713,713,1963517.693620537,5783230.083919669,0.182629627
714,714,1963523.973680247,5783189.9611622,0.211265534
715,715,1963538.758606178,5783172.2404371,0.766597286
716,716,1963529.44997758,5783139.204418089,0.43465455
717,717,1962223.558793077,5783217.75308383,0.487451599
718,718,1962292.992821057,5783067.898715925,-0.026400002
719,719,1962300.605464618,5783054.227356985,-0.066551285
720,720,1962307.607695968,5783033.930028101,-0.047090908
721,721,1962296.064906058,5782916.525466302,0.743817261
722,722,1962282.367810369,5782891.943338406,0.578284098
723,723,1962532.898028157,5782604.17571268,-0.20869497
724,724,1962273.522391722,5782658.43728718,0.559903051
725,725,1962600.821525929,5782521.444497324,-0.332814812
726,726,1962221.887582331,5782528.096276484,0.869675007
727,727,1963646.427606051,5782394.903914058,-0.005981819
728,728,1963661.914382074,5782384.011331731,0.052224998
729,729,1964260.095804412,5782327.312516441,0.291999994
730,730,1962602.226357196,5782420.158345931,0.123240566
731,731,1962603.48913011,5782311.262893512,0.201012986
732,732,1964421.582396358,5782230.359894479,0.151518518
733,733,1962613.578499765,5782271.570217325,0.202490568
734,734,1964427.504829766,5782194.337564803,0.178055553
735,735,1963943.67322751,5782577.884492231,0.406067295
736,736,1964435.056368189,5782179.816194629,1.319917812
737,737,1964418.906005195,5782170.519519529,0.074111112
738,738,1962629.436703936,5782213.508296354,0.145567796
739,739,1962992.570295868,5782174.021218237,0.113767744
740,740,1964468.817662492,5782096.576078737,-0.071241381
741,741,1963013.937673878,5782148.846048301,-0.281920265
742,742,1963017.512658959,5782112.951095198,-0.018769231
743,743,1964646.904876918,5782035.455190801,-0.027000001
744,744,1963024.956377714,5782102.626288672,-0.128225003
745,745,1963031.356230955,5782072.569874388,-0.120074075
746,746,1963038.478164513,5782051.329377269,-0.105423081
747,747,1964744.080533534,5781921.216977656,0.248749999
748,748,1964730.54707259,5781889.290879716,0.052709677
749,749,1964736.378457338,5781876.476461699,0.259106389
750,750,1964721.107628113,5781854.988983592,0.081977386
751,751,1964720.402996285,5781827.080928222,0.152115386
752,752,1964703.48014884,5781818.011419672,-0.285481488
753,753,1963084.317854459,5781961.067525472,0.019503603
754,754,1963292.133708079,5781819.806613614,0.029416741
755,755,1963367.497694051,5781808.275827104,-0.203156862
756,756,1963390.238990007,5781786.546397117,-0.130886079
757,757,1963405.569707444,5781775.869340891,-0.063820511
758,758,1963435.5721822,5781760.586524642,-0.056918818
759,759,1963443.673862908,5781744.189877794,0.057948718
760,760,1963509.629870624,5781730.93800834,-0.004110586
761,761,1964832.693275546,5781469.469042651,1.197000027
762,762,1964991.073034479,5781612.362210486,0.451236343
763,763,1964401.37845639,5781421.593810778,-0.057236844
764,764,1964393.044792209,5781411.97324906,-0.0495875
765,765,1964438.687752631,5781391.943458608,0.993499988
766,766,1964448.182976314,5781381.963041586,0.697000005
767,767,1962758.780086861,5781994.087275784,0.476989519
768,768,1964593.356285041,5781450.713756429,0.526945045
769,769,1964609.483887197,5781317.406954425,0.748581118
770,770,1963996.170866839,5781405.642982225,0.628969254
