OID,FID_,X,Y,BCE_Otago_
2566,2566,1413486.206669723,4919720.472501062,-9999.0
2567,2567,1411978.380929614,4919640.189036374,-9999.0
2568,2568,1412428.219768767,4919653.829802696,-0.967625007
2569,2569,1413457.383514666,4919674.706476243,-9999.0
2570,2570,1412252.997556929,4919632.137228698,-9999.0
2571,2571,1412457.066872228,4919635.306046157,-0.977804358
2572,2572,1412408.548987918,4919623.847725742,-0.921568208
2573,2573,1412433.708087828,4919624.762249894,-0.850028769
2574,2574,1413728.239660565,4919666.94558242,-0.824861121
2575,2575,1413408.427156497,4919651.80316391,-9999.0
2576,2576,1413711.886325581,4919683.643225281,-0.980000049
2577,2577,1412070.09248782,4919605.32879986,-9999.0
2578,2578,1412408.690156078,4919593.967945467,-0.904270829
2579,2579,1413560.206862377,4919628.64117253,-9999.0
2580,2580,1412054.145738623,4919571.900301748,-9999.0
2581,2581,1413437.506894483,4919618.801911901,-9999.0
2582,2582,1413711.815539421,4919629.861863422,-0.846951889
2583,2583,1412444.763199552,4919581.145583428,-0.999000013
2584,2584,1413438.561832915,4919594.634006319,-9999.0
2585,2585,1413557.124818133,4919602.992799037,-9999.0
2586,2586,1413578.04618055,4919598.832481951,-9999.0
2587,2587,1413700.246439671,4919602.303260649,-0.919841259
2588,2588,1412044.463395239,4919546.203410091,-9999.0
2589,2589,1412366.383262692,4919542.807449537,-0.93514287
2590,2590,1412391.684594339,4919560.204554337,-0.898894865
2591,2591,1413454.658077995,4919565.68038692,-9999.0
2592,2592,1413481.308502056,4919565.952713969,-9999.0
2593,2593,1412372.532333138,4919514.439580335,-0.896983806
2594,2594,1413579.721021648,4919548.002497559,1.695068161
2595,2595,1413510.397060853,4919536.860052017,-9999.0
2596,2596,1411711.603382311,4919473.658487398,-0.406352942
2597,2597,1412235.923625034,4919556.787868057,-9999.0
2598,2598,1411840.858784104,4919456.207755951,-0.319971429
2599,2599,1412370.431247008,4919477.572052865,-9999.0
2600,2600,1413536.434425556,4919555.303572319,-0.830346651
2601,2601,1413292.495684379,4919479.478598536,-0.931725006
2602,2602,1413023.723216479,4919462.255064152,-9999.0
2603,2603,1412902.776735989,4919439.002011944,-9999.0
2604,2604,1411820.032678701,4919421.065745236,-0.444280885
2605,2605,1412003.426064373,4919401.787456229,-9999.0
2606,2606,1412313.564611548,4919410.813502283,-0.948448983
2607,2607,1412731.716832391,4919423.467072219,-9999.0
2608,2608,1412763.597179582,4919424.807838941,-9999.0
2609,2609,1412934.265556213,4919419.596687702,-9999.0
2610,2610,1413014.83816394,4919426.282314105,-9999.0
2611,2611,1412026.013281887,4919386.573608465,-9999.0
2612,2612,1413557.423456202,4919440.661933891,-0.760452833
2613,2613,1412300.017569958,4919391.675809452,-0.963805129
2614,2614,1412652.270384278,4919400.881260009,-9999.0
2615,2615,1413473.923448959,4919488.662920374,-9999.0
2616,2616,1412283.671653142,4919369.078153322,-0.989200008
2617,2617,1413279.754893767,4919416.93642894,-0.930521021
2618,2618,1412042.345338581,4919356.864106419,-9999.0
2619,2619,1413000.404845394,4919383.820624963,-9999.0
2620,2620,1413535.424407615,4919408.27788902,-0.820060598
2621,2621,1412052.144480944,4919342.746097703,-9999.0
2622,2622,1412278.77982805,4919346.316996583,-9999.0
2623,2623,1412682.907554107,4919386.825752312,-9999.0
2624,2624,1412654.426870458,4919341.591440849,-9999.0
2625,2625,1413013.389784542,4919342.069430307,-9999.0
2626,2626,1412255.966132033,4919318.974210477,-9999.0
2627,2627,1413520.79021194,4919358.23750214,0.747343717
2628,2628,1412675.75753954,4919316.680611632,-9999.0
2629,2629,1412252.085418331,4919282.159477701,-9999.0
2630,2630,1412696.973820182,4919297.651965,-9999.0
2631,2631,1412726.278327981,4919273.837255396,-9999.0
2632,2632,1411772.641916155,4919413.246630616,-0.493400649
2633,2633,1412731.61314202,4919256.737860217,-9999.0
2634,2634,1413545.813462403,4919282.988865147,-0.641454555
2635,2635,1411837.824356805,4919206.5806412,-9999.0
2636,2636,1412178.89378181,4919218.849164266,-0.963054016
2637,2637,1412196.674368164,4919232.24916547,-0.743138935
2638,2638,1412161.229488703,4919183.031436339,-9999.0
2639,2639,1412428.013322063,4919189.619062888,-0.873010632
2640,2640,1412418.465658901,4919164.252063509,-0.816020836
2641,2641,1412241.444807573,4919144.12939461,-0.909783068
2642,2642,1413141.34966294,4919166.496939939,-9999.0
2643,2643,1413560.398937063,4919201.100893754,-0.784751603
2644,2644,1411799.279516872,4919116.192750813,-9999.0
2645,2645,1412290.207317634,4919140.18312424,-0.87735322
2646,2646,1413388.72110039,4919163.58686682,-9999.0
2647,2647,1412301.424213409,4919120.33901648,-0.807583347
2648,2648,1413389.473838518,4919143.425781437,-9999.0
2649,2649,1412099.488810078,4919094.647826537,-9999.0
2650,2650,1413390.224321129,4919113.684897758,-9999.0
2651,2651,1413564.567518839,4919123.724139625,-0.690878282
2652,2652,1411878.485841622,4919058.501673389,-9999.0
2653,2653,1412725.234185982,4919105.550173009,-0.955876412
2654,2654,1413544.848063523,4919083.172896615,-0.811048376
2655,2655,1412660.123150165,4919048.038697747,-0.966166698
2656,2656,1411610.412932199,4918994.787121844,-9999.0
2657,2657,1411851.520766928,4919006.999847988,-9999.0
2658,2658,1412004.583116981,4919011.442030431,-9999.0
2659,2659,1412824.591838505,4919021.185089823,-0.933399975
2660,2660,1411547.48519303,4918967.285195205,-0.200000003
2661,2661,1412172.554552259,4918986.978392608,-0.631250028
2662,2662,1413392.476228867,4919028.068474862,-9999.0
2663,2663,1412389.979980962,4918989.743297869,-0.971650447
2664,2664,1411964.408187578,4918966.043456332,-9999.0
2665,2665,1412842.922301218,4918977.299948085,-0.990999997
2666,2666,1412264.723375116,4918939.824582662,-0.87083332
2667,2667,1412688.360649515,4918963.900381663,-0.963728579
2668,2668,1412755.877743669,4918968.026435057,-0.983411806
2669,2669,1413394.43340056,4918973.959367097,-9999.0
2670,2670,1411704.155662153,4918913.197756513,-9999.0
2671,2671,1411836.652272373,4918917.22390619,-9999.0
2672,2672,1412720.525466387,4919027.358101063,-0.758825568
2673,2673,1413570.317964611,4918969.795849433,-9999.0
2674,2674,1412414.990259313,4918924.859532027,-0.885446819
2675,2675,1412440.680350269,4918949.997084111,-0.96909946
2676,2676,1413395.335357919,4918944.018178642,-9999.0
2677,2677,1413529.12295322,4918956.662924551,-9999.0
2678,2678,1411406.431872467,4918873.589522185,-0.200083336
2679,2679,1413437.022973008,4918939.505204217,-9999.0
2680,2680,1413637.318238808,4918978.346252667,-0.861654819
2681,2681,1413742.546297349,4918944.024857258,0.383374985
2682,2682,1411489.55084528,4918912.035301634,-0.195126486
2683,2683,1411878.757986098,4918882.57309688,-9999.0
2684,2684,1413438.078033317,4918915.337278407,-9999.0
2685,2685,1413605.731454403,4918920.384349731,-9999.0
2686,2686,1411764.298116188,4918858.931657054,-9999.0
2687,2687,1413727.600045555,4918914.061575259,0.017706769
2688,2688,1411485.022198736,4918842.075476233,-0.193090406
2689,2689,1412837.883726981,4918867.929751355,-9999.0
2690,2690,1413580.940421058,4918894.833858005,-9999.0
2691,2691,1413627.51363124,4918887.536763356,-0.75610605
2692,2692,1412885.028451546,4918839.518857854,-9999.0
2693,2693,1413093.060769665,4918825.55068503,-9999.0
2694,2694,1413563.073913693,4918844.807384785,-0.671610937
2695,2695,1411848.173143324,4918767.729838765,-9999.0
2696,2696,1411409.215535861,4918805.583125894,-0.191801523
2697,2697,1411419.271294775,4918744.115071865,-0.198557146
2698,2698,1411673.336906004,4918757.148636617,-9999.0
2699,2699,1412826.982990891,4918804.1680372,-9999.0
2700,2700,1411660.803440297,4918732.06665918,-9999.0
2701,2701,1411697.922372091,4918740.947556746,-9999.0
2702,2702,1411748.854974414,4918738.183752514,-9999.0
2703,2703,1412453.124712964,4918757.360933448,-9999.0
2704,2704,1411849.992118638,4918707.847474027,-9999.0
2705,2705,1413021.501622191,4918743.322265575,-9999.0
2706,2706,1413493.487486172,4918849.559622951,-9999.0
2707,2707,1413551.757336275,4918780.385440858,-0.562900829
2708,2708,1411374.403429071,4918689.470779618,-0.200555023
2709,2709,1411755.313881942,4918703.737281464,-9999.0
2710,2710,1412546.117086133,4918737.504765731,-9999.0
2711,2711,1412774.229534348,4918751.043906974,-9999.0
2712,2712,1413422.568925152,4918735.06000572,-9999.0
2713,2713,1413534.14213712,4918743.209662261,-0.850064129
2714,2714,1412579.398335272,4918699.615071004,-9999.0
2715,2715,1411809.093380298,4918675.57252542,-9999.0
2716,2716,1413012.051088398,4918692.712306508,-9999.0
2717,2717,1412642.31816139,4918675.770849377,-9999.0
2718,2718,1413472.583879437,4918696.608550246,-9999.0
2719,2719,1413510.937699252,4918702.553292839,-0.623983195
2720,2720,1412616.427764455,4918661.307319372,-9999.0
2721,2721,1412981.080136705,4918671.011329516,-9999.0
2722,2722,1411759.028491377,4918625.319627816,-9999.0
2723,2723,1413023.911830029,4918663.479079315,-9999.0
2724,2724,1413061.779598904,4918663.835146256,-9999.0
2725,2725,1413496.750726517,4918684.367111706,-0.875950035
2726,2726,1411801.709802673,4918619.313847503,-9999.0
2727,2727,1412564.285889001,4918629.608224283,-9999.0
2728,2728,1411532.269779477,4918593.144197551,-9999.0
2729,2729,1412393.680489447,4918604.610334101,-9999.0
2730,2730,1412602.745125476,4918610.415662481,-9999.0
2731,2731,1411625.427594805,4918571.446302313,-9999.0
2732,2732,1413078.465666485,4918615.33103863,-9999.0
2733,2733,1413017.17757998,4918621.529864541,-9999.0
2734,2734,1413481.962591289,4918621.76524075,-0.811918371
2735,2735,1412492.081380352,4918577.097860539,-9999.0
2736,2736,1411585.730327812,4918533.834584016,-9999.0
2737,2737,1412374.143320108,4918553.547215038,-9999.0
2738,2738,1413096.354157457,4918575.760081297,-9999.0
2739,2739,1412536.877457365,4918565.857934217,-9999.0
2740,2740,1412925.318054787,4918560.229805675,-9999.0
2741,2741,1412974.427130308,4918571.906938983,-9999.0
2742,2742,1411636.082429702,4918601.434819536,-9999.0
2743,2743,1412776.195825548,4918546.111631135,-9999.0
2744,2744,1412983.47119014,4918551.791614646,-9999.0
2745,2745,1413034.19897238,4918553.905179613,-9999.0
2746,2746,1413482.629060668,4918566.918754057,-0.889586206
2747,2747,1412716.729562954,4918533.947066395,-9999.0
2748,2748,1412749.282814148,4918542.638071286,-9999.0
2749,2749,1412969.091145728,4918540.460645576,-9999.0
2750,2750,1412735.035028505,4918523.639547707,-9999.0
2751,2751,1413016.871854023,4918533.0259157,-9999.0
2752,2752,1411396.442400242,4918474.28157439,-9999.0
2753,2753,1411654.359447589,4918484.621006019,-9999.0
2754,2754,1411719.129462393,4918494.755671114,-0.902560977
2755,2755,1412717.333133484,4918513.986267131,-9999.0
2756,2756,1412814.955463587,4918516.937385228,-9999.0
2757,2757,1412846.831132206,4918518.277856857,-9999.0
2758,2758,1412925.788234134,4918528.415466805,-9999.0
2759,2759,1413044.611102674,4918528.094609885,-9999.0
2760,2760,1413480.17211375,4918544.368643865,-0.616045463
2761,2761,1411591.51229512,4918477.354878172,-9999.0
2762,2762,1412949.486541467,4918526.39319586,-9999.0
2763,2763,1413445.745107233,4918586.927818508,-0.90423288
2764,2764,1412731.392243349,4918498.04505458,-9999.0
2765,2765,1412786.930924196,4918504.240815956,-9999.0
2766,2766,1412815.558720991,4918496.976584901,-9999.0
2767,2767,1413427.885976224,4918514.196928056,-9999.0
2768,2768,1412167.01537668,4918467.147771377,-9999.0
2769,2769,1412676.702409425,4918472.799431039,-9999.0
2770,2770,1412795.243044278,4918476.383531522,-9999.0
2771,2771,1412848.037443028,4918478.356255351,-9999.0
2772,2772,1413382.264302223,4918502.714708264,-9999.0
2773,2773,1411777.782154835,4918435.556851607,-9999.0
2774,2774,1412335.341293916,4918452.066328004,-9999.0
2775,2775,1413324.367028827,4918497.95682182,-9999.0
2776,2776,1412207.128645412,4918438.977509209,-9999.0
2777,2777,1412646.424863635,4918452.281759664,-9999.0
2778,2778,1412747.035680253,4918454.947199547,-9999.0
2779,2779,1413481.899792264,4918479.673306308,-0.916094322
2780,2780,1411328.840402986,4918402.295027165,-9999.0
2781,2781,1411655.399986606,4918422.355481913,-0.978142849
2782,2782,1412189.501883916,4918428.076240917,-9999.0
2783,2783,1412829.330526771,4918453.306698302,-9999.0
2784,2784,1413382.679801983,4918457.421481855,-9999.0
2785,2785,1411287.610949259,4918381.059593384,-9999.0
2786,2786,1413043.892497358,4918439.288672593,-9999.0
2787,2787,1411447.526718959,4918376.025030333,-9999.0
2788,2788,1412772.868734252,4918433.919504042,-9999.0
2789,2789,1413389.750531387,4918434.38754789,-9999.0
2790,2790,1413497.828414958,4918445.103777864,-9999.0
2791,2791,1411429.370110602,4918363.765612119,-9999.0
2792,2792,1411528.287147265,4918368.03178002,-9999.0
2793,2793,1412148.420312389,4918391.09288874,-9999.0
2794,2794,1412821.541583848,4918420.499898556,-9999.0
2795,2795,1413350.491894036,4918484.055301182,-9999.0
2796,2796,1413369.433283844,4918413.796423153,-9999.0
2797,2797,1412149.480498803,4918366.925024496,-9999.0
2798,2798,1413028.062998863,4918393.510803498,-9999.0
2799,2799,1413049.282895695,4918384.161874996,-9999.0
2800,2800,1413098.092962431,4918385.635038932,-9999.0
2801,2801,1413390.953376766,4918394.46593518,-9999.0
2802,2802,1411910.019477903,4918340.055328622,-9999.0
2803,2803,1412777.642809884,4918365.966795601,-9999.0
2804,2804,1413161.149847224,4918377.548138106,-9999.0
2805,2805,1413327.806013017,4918390.18916544,-9999.0
2806,2806,1413503.121485031,4918382.655529185,-9999.0
2807,2807,1411910.728951908,4918294.850499206,-9999.0
2808,2808,1412430.511415801,4918305.515665135,-9999.0
2809,2809,1413361.176135872,4918337.992496889,-9999.0
2810,2810,1413465.738270536,4918353.375673526,-0.555166671
2811,2811,1413162.956359292,4918317.66571819,-9999.0
2812,2812,1412139.657172937,4918280.928662163,-9999.0
2813,2813,1412421.153805671,4918285.630345359,-9999.0
2814,2814,1411278.35907287,4918246.839343649,-9999.0
2815,2815,1412178.347589696,4918260.988108036,-9999.0
2816,2816,1412386.89460898,4918264.613493229,-9999.0
2817,2817,1412452.638748246,4918266.227558965,-9999.0
2818,2818,1412930.567071489,4918265.801944223,-9999.0
2819,2819,1413396.498449585,4918322.388900655,-0.860060764
2820,2820,1413022.319168038,4918253.861606931,-9999.0
2821,2821,1412192.219967882,4918228.162245163,-9999.0
2822,2822,1412931.975265183,4918241.143856355,-9999.0
2823,2823,1413365.875672847,4918276.129219903,-9999.0
2824,2824,1413424.716305917,4918267.35404961,-0.928985724
2825,2825,1412391.395662013,4918214.424832314,-9999.0
2826,2826,1412513.74426233,4918222.956454873,-9999.0
2827,2827,1412460.970312027,4918210.763377516,-9999.0
2828,2828,1412548.274891608,4918214.284510897,-9999.0
2829,2829,1413374.846770271,4918234.149145945,-9999.0
2830,2830,1412514.519155132,4918198.551528527,-9999.0
2831,2831,1412549.684615453,4918189.626465471,-9999.0
2832,2832,1412423.975608407,4918170.562740301,-9999.0
2833,2833,1412455.661127219,4918166.423531296,-9999.0
2834,2834,1412491.733048282,4918175.879447251,-9999.0
2835,2835,1412145.487334963,4918146.246119106,-9999.0
2836,2836,1412543.994425315,4918148.247347397,-9999.0
2837,2837,1413447.294250053,4918185.848845042,-9999.0
2838,2838,1412045.335551727,4918123.810231607,-9999.0
2839,2839,1412429.923353211,4918136.20541215,-9999.0
2840,2840,1413300.98669448,4918248.737814324,-9999.0
2841,2841,1412114.758151591,4918120.352952694,-9999.0
2842,2842,1412355.190730656,4918189.323227544,-9999.0
2843,2843,1412377.182245519,4918124.465379692,-9999.0
2844,2844,1412530.378043167,4918113.847291145,-9999.0
2845,2845,1412457.776820092,4918096.560704212,-9999.0
2846,2846,1412480.246650967,4918104.288931898,-9999.0
2847,2847,1413335.584633569,4918131.211130161,-9999.0
2848,2848,1412057.654412053,4918074.818192939,-9999.0
2849,2849,1413467.510986221,4918138.618956201,-0.914697404
2850,2850,1413488.783688764,4918121.48476427,-0.851314908
2851,2851,1411190.278040445,4918051.195967624,-9999.0
2852,2852,1412107.951189839,4918070.653729884,-9999.0
2853,2853,1412406.584262422,4918075.40827532,-9999.0
2854,2854,1412532.100401198,4918074.061545189,-9999.0
2855,2855,1411159.341553845,4918036.375080727,-9999.0
2856,2856,1412058.563084042,4918044.876982374,-9999.0
2857,2857,1412096.414946615,4918045.648409471,-9999.0
2858,2858,1412518.823277684,4918057.579420073,-9999.0
2859,2859,1412106.982498031,4918035.192511503,-9999.0
2860,2860,1412156.48104854,4918037.858294398,-9999.0
2861,2861,1412452.09452002,4918067.95771663,-9999.0
2862,2862,1412776.268903083,4918056.71173442,-9999.0
2863,2863,1410999.34995871,4917992.661248939,-9999.0
2864,2864,1411028.779890509,4918000.987385496,-9999.0
2865,2865,1411968.526448642,4918022.164630899,-9999.0
2866,2866,1412369.250258224,4918023.952194825,-9999.0
2867,2867,1412391.41361043,4918025.153713246,-9999.0
2868,2868,1412426.276027767,4918026.209774646,-9999.0
2869,2869,1412477.82074147,4918027.61798985,-9999.0
2870,2870,1412686.995250495,4918033.948489085,-9999.0
2871,2871,1412112.864246204,4918006.260863245,-9999.0
2872,2872,1413337.29903266,4918065.892229003,-9999.0
2873,2873,1412144.4142596,4918003.896565955,-9999.0
2874,2874,1412338.975962018,4918003.432917234,-9999.0
2875,2875,1412659.70916666,4918013.144019389,-9999.0
2876,2876,1410979.651031507,4917952.101206402,-9999.0
2877,2877,1412718.779908342,4918004.56399843,-9999.0
2878,2878,1413510.761863165,4918066.430389603,-0.272404341
2879,2879,1413527.585327041,4918033.76123917,0.533435107
2880,2880,1412680.733832239,4917998.213633218,-9999.0
2881,2881,1413360.092209618,4918018.156939197,-9999.0
2882,2882,1413448.4993453,4918006.987722062,-9999.0
2883,2883,1413474.598436344,4918003.31895161,-9999.0
2884,2884,1412128.015265903,4917957.74468811,-9999.0
2885,2885,1413529.087964667,4917983.859194876,-0.7074054
2886,2886,1410706.329065815,4917890.442286275,-9999.0
2887,2887,1410751.390360397,4917885.191317865,-9999.0
2888,2888,1410779.279875628,4917886.043589182,-9999.0
2889,2889,1412330.730505116,4917922.889261014,-9999.0
2890,2890,1412358.472427258,4917928.604401763,-9999.0
2891,2891,1413298.564094843,4917959.10577374,-9999.0
2892,2892,1413519.681276242,4917948.612819331,-0.233820527
2893,2893,1412320.381730324,4917906.957156598,-9999.0
2894,2894,1413118.92029868,4917926.746800418,-9999.0
2895,2895,1413175.945039263,4917928.997498602,-9999.0
2896,2896,1413359.158482961,4917939.090978196,-9999.0
2897,2897,1412391.109229179,4917895.127300525,-9999.0
2898,2898,1413091.6350114,4917915.524081938,-9999.0
2899,2899,1413226.614200292,4917957.785596835,-9999.0
2900,2900,1410913.278848151,4917840.188148809,-9999.0
2901,2901,1413311.758717034,4917912.961631298,-9999.0
2902,2902,1410502.217243967,4917817.632809417,-9999.0
2903,2903,1410531.713618755,4917818.824791974,-9999.0
2904,2904,1412331.952320816,4917872.978424286,-9999.0
2905,2905,1412422.592403411,4917875.724709468,-9999.0
2906,2906,1412450.481660057,4917876.569453069,-9999.0
2907,2907,1413060.25108408,4917900.106261532,-9999.0
2908,2908,1410872.05455848,4917818.949785895,-9999.0
2909,2909,1413080.404906955,4919984.496857185,-0.923955617
2910,2910,1413231.227936868,4917894.397934712,-9999.0
2911,2911,1413341.811531871,4917916.186101661,-9999.0
2912,2912,1410502.828084629,4917797.67200587,-9999.0
2913,2913,1412883.519765048,4917869.485795679,-9999.0
2914,2914,1412482.455156497,4917852.667906675,-9999.0
2915,2915,1412861.597687277,4917861.888473271,-9999.0
2916,2916,1412919.777222208,4917861.326665123,-9999.0
2917,2917,1412970.515226794,4917867.428096655,-9999.0
2918,2918,1412992.23727984,4917863.362527595,-9999.0
2919,2919,1413051.004658708,4917864.759797253,-9999.0
2920,2920,1413313.982199727,4917876.633983587,-9999.0
2921,2921,1411932.226123311,4917856.800694433,-9999.0
2922,2922,1413280.177933624,4917881.038096592,-9999.0
2923,2923,1410251.97801671,4917760.105621921,-9999.0
2924,2924,1412211.60161834,4917819.177097628,-9999.0
2925,2925,1412927.352526027,4917841.57648535,-9999.0
2926,2926,1413302.18528903,4917857.672328541,-9999.0
2927,2927,1409894.087340465,4917735.968846162,-9999.0
2928,2928,1410019.133601798,4917742.30978472,-9999.0
2929,2929,1410046.711366181,4917736.647005669,-9999.0
2930,2930,1410292.4509556,4917741.434444019,-9999.0
2931,2931,1412416.768000862,4917802.078514757,-9999.0
2932,2932,1413270.456482793,4917816.096866974,-9999.0
2933,2933,1410264.233792129,4917710.070536425,-9999.0
2934,2934,1410463.438276636,4917716.548447928,-9999.0
2935,2935,1411918.362773663,4917762.415532094,-9999.0
2936,2936,1413219.503645995,4917798.978303933,-9999.0
2937,2937,1413245.346447698,4917801.074739235,-9999.0
2938,2938,1410060.05640154,4917693.974446887,-9999.0
2939,2939,1410083.262771521,4917694.532892052,-9999.0
2940,2940,1410403.983331029,4917704.361320163,-9999.0
2941,2941,1412255.596266581,4917761.155706455,-9999.0
2942,2942,1413117.465987029,4917798.131802395,-9999.0
2943,2943,1413217.680046384,4917830.348834677,-9999.0
2944,2944,1413262.871416186,4917791.236565057,-9999.0
2945,2945,1410425.205445749,4917695.021324005,-9999.0
2946,2946,1409800.874732804,4917670.460521091,-9999.0
2947,2947,1413245.509539332,4917775.602021828,-9999.0
2948,2948,1413263.48571316,4917770.866390343,-9999.0
2949,2949,1411743.856613233,4917714.863004044,-9999.0
2950,2950,1412143.319850625,4917731.456284904,-9999.0
2951,2951,1409917.704440683,4917660.708986216,-9999.0
2952,2952,1410004.804405272,4917652.544039381,-9999.0
2953,2953,1413096.756154111,4917745.857115653,-9999.0
2954,2954,1413238.91336025,4917751.355983153,-9999.0
2955,2955,1413263.784816536,4917751.306159955,-9999.0
2956,2956,1409854.713044055,4917637.569810189,-9999.0
2957,2957,1412085.795045658,4917705.67988054,-9999.0
2958,2958,1412171.351331353,4917714.187504761,-9999.0
2959,2959,1413205.620731077,4917729.95005669,-9999.0
2960,2960,1410357.317712347,4917633.003941002,-9999.0
2961,2961,1411455.115375223,4917671.627773552,-9999.0
2962,2962,1411682.018104579,4917678.223776191,-9999.0
2963,2963,1412062.4293597,4917800.924374648,-0.936420561
2964,2964,1412115.535061435,4917687.133187986,-9999.0
2965,2965,1412146.160699737,4917687.909549188,-9999.0
2966,2966,1413487.946801553,4917727.888861719,-0.925740765
2967,2967,1410031.2753162,4917631.019202874,-9999.0
2968,2968,1410062.560816071,4917617.280228827,-9999.0
2969,2969,1412128.687747971,4917676.80776426,-9999.0
2970,2970,1412375.777667085,4917684.966350708,-9999.0
2971,2971,1413206.222879541,4917709.989233556,-9999.0
2972,2972,1412338.131161542,4917673.897726598,-9999.0
2973,2973,1412355.731518634,4917685.371232403,-9999.0
2974,2974,1409756.181135341,4917610.934483508,-9999.0
2975,2975,1410003.766406938,4917595.293709173,-9999.0
2976,2976,1413007.62376063,4917683.638760988,-9999.0
2977,2977,1413094.30579263,4917687.055772405,-9999.0
2978,2978,1409487.251668188,4917564.448803484,-9999.0
2979,2979,1409797.021050176,4917576.320773585,-9999.0
2980,2980,1409818.357133139,4917576.309503612,-9999.0
2981,2981,1409867.981381285,4917593.822351838,-9999.0
2982,2982,1409926.617019225,4917597.613618268,-9999.0
2983,2983,1409989.681017045,4917581.569286211,-9999.0
2984,2984,1410156.350592518,4917586.886491069,-9999.0
2985,2985,1410996.865260681,4918230.792568331,-0.231857579
2986,2986,1411376.752180494,4917624.183589878,-9999.0
2987,2987,1411638.411023301,4917632.526090239,-9999.0
2988,2988,1411686.409307356,4917638.707693448,-9999.0
2989,2989,1411939.18599862,4917653.548643812,-9999.0
2990,2990,1412805.73519879,4917667.549127868,-9999.0
2991,2991,1409686.981733555,4917582.585728116,-9999.0
2992,2992,1412068.451006006,4917645.733705065,-9999.0
2993,2993,1413373.608421327,4917681.918524588,-9999.0
2994,2994,1413479.236872245,4917698.281668521,-0.928934138
2995,2995,1409829.579818559,4917556.469692538,-9999.0
2996,2996,1411446.790160232,4917606.337412711,-9999.0
2997,2997,1412000.59846153,4917623.976854214,-9999.0
2998,2998,1412799.366602522,4917647.377525004,-9999.0
2999,2999,1409584.911186753,4917548.627061957,-9999.0
3000,3000,1409788.494203303,4917552.046270595,-9999.0
3001,3001,1410366.42944985,4917563.354644533,-9999.0
3002,3002,1412448.077621938,4917627.134731054,-9999.0
3003,3003,1410120.701313992,4917555.47280996,-9999.0
3004,3004,1411367.37125881,4917583.734267972,-9999.0
3005,3005,1413239.336984225,4917641.207975889,-9999.0
3006,3006,1409443.746841844,4917515.424947729,-9999.0
3007,3007,1409481.594091061,4917521.00244287,-9999.0
3008,3008,1412818.19882354,4917618.355457579,-9999.0
3009,3009,1412849.075890603,4917618.911590011,-9999.0
3010,3010,1412957.062365565,4917723.596561827,-9999.0
3011,3011,1413184.184987372,4917618.836839758,-0.905666676
3012,3012,1412427.723028698,4917595.967392212,-9999.0
3013,3013,1412786.931311182,4917597.05388262,-9999.0
3014,3014,1409534.772991047,4917515.292699332,-9999.0
3015,3015,1411685.660532758,4917558.458880074,-9999.0
3016,3016,1409458.919381266,4917475.932459266,-9999.0
3017,3017,1409483.264408208,4917480.386944786,-9999.0
3018,3018,1409517.327436652,4917477.147523665,-9999.0
3019,3019,1412411.048686345,4917565.698389916,-9999.0
3020,3020,1409348.724409971,4917493.068381677,-9999.0
3021,3021,1409315.812966785,4917478.767001754,-9999.0
3022,3022,1413124.610776064,4917569.589003745,-0.361957257
3023,3023,1409505.907082299,4917447.561548587,-9999.0
3024,3024,1409339.709657928,4917431.72123545,-9999.0
3025,3025,1409369.014169049,4917437.618475107,-9999.0
3026,3026,1413101.054634565,4917552.395322043,-0.745981131
3027,3027,1411691.464930132,4917494.284824266,-9999.0
3028,3028,1412242.245710812,4917511.01125181,-9999.0
3029,3029,1409040.532996771,4917402.521566775,-9999.0
3030,3030,1409429.072380037,4917436.846197893,-9999.0
3031,3031,1411569.263375018,4917480.20022442,-9999.0
3032,3032,1412270.43594921,4917501.876443521,-9999.0
3033,3033,1409760.860228176,4917415.288127199,-9999.0
3034,3034,1409931.326068242,4917419.941339944,-9999.0
3035,3035,1412981.525513218,4917512.82390949,-9999.0
3036,3036,1409415.560485895,4917399.091945601,-9999.0
3037,3037,1412992.284783177,4917503.159365593,-0.757716992
3038,3038,1409739.591795554,4917395.077678652,-9999.0
3039,3039,1409771.434537704,4917395.256150519,-9999.0
3040,3040,1410880.089537745,4917429.742611377,-9999.0
3041,3041,1411447.16036381,4917455.729787642,-9999.0
3042,3042,1412971.670627509,4917492.547200725,-0.915809563
3043,3043,1409379.984827491,4917376.87246596,-9999.0
3044,3044,1412961.514320351,4917482.250881898,-0.861959191
3045,3045,1410842.721703616,4917408.475326309,-9999.0
3046,3046,1411271.295916267,4917420.766870081,-9999.0
3047,3047,1410173.731225773,4917378.011072624,-9999.0
3048,3048,1410766.561884527,4917401.263768119,-9999.0
3049,3049,1411705.650420946,4917428.499095514,-9999.0
3050,3050,1411739.718099087,4917417.577810437,-9999.0
3051,3051,1411373.493667564,4917394.699105366,-9999.0
3052,3052,1408367.372572474,4917290.784797065,-9999.0
3053,3053,1410810.024962913,4917382.053233495,-9999.0
3054,3054,1411325.069489357,4917381.985267147,-9999.0
3055,3055,1411384.061499802,4917384.244433126,-9999.0
3056,3056,1410749.47679557,4917365.084897282,-9999.0
3057,3057,1411404.977929481,4917375.301653404,-9999.0
3058,3058,1412944.31853702,4917427.787978015,-0.85401944
3059,3059,1411342.535989883,4917363.409649738,-9999.0
3060,3060,1408405.049751267,4917253.602048847,-9999.0
3061,3061,1411273.426716941,4917341.324090206,-9999.0
