OID,FID_,X,Y,BCE_Manuka
3738,3738,1764979.956356136,5896377.50129748,3.480000019
3739,3739,1764997.800781614,5896385.081851327,3.503867942
3740,3740,1768836.091598404,5896315.219386206,0.349328862
3741,3741,1765682.402418093,5896359.321946202,1.04327044
3742,3742,1768135.100144948,5896306.279170699,0.756221189
3743,3743,1769263.353933837,5896289.81868557,-0.320989006
3744,3744,1769308.692674639,5896282.632944195,0.397962958
3745,3745,1769617.883376381,5896278.982230901,1.020981294
3746,3746,1769752.027027166,5896279.924855729,1.183234109
3747,3747,1770144.008349218,5896284.093540041,0.748163442
3748,3748,1764954.738826552,5896360.411110322,3.480000019
3749,3749,1768158.413714323,5896302.109191109,0.694341098
3750,3750,1771896.066149175,5896220.414158193,1.043272727
3751,3751,1768178.756212642,5896292.804129072,0.726784139
3752,3752,1769312.991566813,5896322.809241562,0.116830877
3753,3753,1769593.935048882,5896257.30466407,1.121160219
3754,3754,1769787.837044509,5896254.458533649,1.243584887
3755,3755,1770076.459823955,5896252.304263311,0.805019148
3756,3756,1764927.848653978,5896341.953140677,4.012727297
3757,3757,1768204.540591113,5896280.776776676,0.871232229
3758,3758,1768757.169676682,5896268.586095281,1.890353971
3759,3759,1768849.746661349,5896277.511019605,0.362172526
3760,3760,1769803.687962094,5896243.686686465,1.22225801
3761,3761,1771792.134426923,5896202.583930613,1.170540499
3762,3762,1768060.003046399,5896312.243875031,0.618725399
3763,3763,1768789.210060115,5896254.180830917,1.398214238
3764,3764,1769278.495321041,5896248.690323452,0.20483871
3765,3765,1769540.263663184,5896237.928844525,1.288444408
3766,3766,1769819.231880479,5896232.797709509,1.255362314
3767,3767,1764915.040544787,5896327.239249139,4.494134724
3768,3768,1768796.879846075,5896243.438780573,1.341142889
3769,3769,1771808.358515718,5896182.83793166,1.140655723
3770,3770,1763672.780138178,5896333.009458838,0.8838532
3771,3771,1765840.88017629,5896292.117658686,2.062916651
3772,3772,1769572.856402084,5896239.040675523,1.20034613
3773,3773,1770011.579911495,5896230.774286175,0.87051698
3774,3774,1771928.942248035,5896189.492956444,1.109991457
3775,3775,1763786.280934433,5896486.950954781,1.002098183
3776,3776,1765856.742511857,5896286.093886228,3.347625047
3777,3777,1769689.541723606,5896240.375063898,1.323677352
3778,3778,1769961.927419999,5896199.719938136,0.982857141
3779,3779,1765864.593461078,5896270.782450251,1.70854544
3780,3780,1769282.810452111,5896203.384122603,0.95399998
3781,3781,1769636.46516293,5896199.504449785,1.287808186
3782,3782,1771823.373148357,5896157.832957727,1.205277754
3783,3783,1747709.639301536,5896597.927241571,0.988750001
3784,3784,1767995.054761377,5896230.414035238,0.770570564
3785,3785,1769466.474410867,5896189.529765374,1.443116903
3786,3786,1747729.432360786,5896587.611736509,0.29452229
3787,3787,1747749.412415699,5896587.989312618,0.271568621
3788,3788,1765864.044856627,5896251.053027553,1.485374972
3789,3789,1768004.613107467,5896208.756392824,1.514875036
3790,3790,1769290.398253912,5896183.290209391,1.102363649
3791,3791,1769486.342485097,5896184.145552681,1.144250002
3792,3792,1769945.49393326,5896169.209311373,1.045199966
3793,3793,1763693.07910013,5896282.889458787,0.954861866
3794,3794,1769937.320827255,5896160.129793337,1.063874941
3795,3795,1765885.551874482,5896237.907711068,1.549140287
3796,3796,1769482.134958522,5896161.383208234,0.896401176
3797,3797,1769596.641149102,5896175.477531644,1.313298798
3798,3798,1767995.675547085,5896179.362325274,2.868591562
3799,3799,1769864.45256832,5896141.653298419,1.038627416
3800,3800,1769929.032880623,5896145.340041693,1.089499953
3801,3801,1771869.856153691,5896101.142208677,1.197341735
3802,3802,1771801.181043587,5896228.270632058,1.136885433
3803,3803,1747685.633856484,5896561.423633352,0.529476048
3804,3804,1765631.6887555,5896215.659543594,1.231898712
3805,3805,1765901.374343411,5896218.255565332,1.553535902
3806,3806,1767965.67447485,5896182.130303578,0.543165298
3807,3807,1768785.981331985,5896153.298102448,1.507446845
3808,3808,1769449.216248435,5896143.54464066,0.951854838
3809,3809,1771888.732123893,5896098.122358725,1.273788538
3810,3810,1765919.025236357,5896200.180905611,1.620379769
3811,3811,1767939.724777068,5896160.192296538,0.310374991
3812,3812,1769864.477005123,5896121.912099096,1.056363585
3813,3813,1771901.631424719,5896086.072640256,1.685675675
3814,3814,1765624.040275242,5896199.34667458,1.257385882
3815,3815,1765926.791790894,5896190.952662651,1.648399987
3816,3816,1769361.241627687,5896121.843437357,1.218749969
3817,3817,1769917.414246589,5896120.743528177,1.121538457
3818,3818,1769928.331297716,5896110.455551782,1.182692256
3819,3819,1771919.598838669,5896076.486026906,1.060421942
3820,3820,1765639.375800347,5896186.086823242,1.362054813
3821,3821,1769512.92085558,5896114.958333031,1.214888861
3822,3822,1769904.169205727,5896100.970730632,1.138124987
3823,3823,1765646.262576342,5896175.58171322,1.403921543
3824,3824,1769368.814588912,5896101.022685887,0.534399981
3825,3825,1769388.797045402,5896101.349091492,0.564905655
3826,3826,1769520.585110993,5896098.705613377,1.617848075
3827,3827,1769850.385727657,5896095.580190528,1.126210525
3828,3828,1769895.981590912,5896091.164418571,1.147874978
3829,3829,1769911.955914846,5896090.843146291,1.182624957
3830,3830,1769512.39796346,5896088.8989454,1.38062501
3831,3831,1763683.278605551,5896224.358879803,0.983301876
3832,3832,1769824.176930366,5896079.387873282,1.200526267
3833,3833,1769886.035176294,5896076.451701172,1.169634662
3834,3834,1765647.801189386,5896145.815547843,1.887872295
3835,3835,1769847.706339415,5896063.797245626,1.192352879
3836,3836,1765653.450614425,5896135.53653907,1.386274487
3837,3837,1769879.358464182,5896059.431546326,1.205172392
3838,3838,1747634.35190321,5896481.667031636,0.601804951
3839,3839,1747610.990189095,5896455.092124714,0.672118634
3840,3840,1768784.373265194,5896043.650297019,1.437749995
3841,3841,1767911.857211612,5896104.679223356,0.505027601
3842,3842,1768791.962054373,5896023.556862993,1.362151937
3843,3843,1769486.679643723,5896009.848596252,1.075714287
3844,3844,1769759.523503492,5895992.784000083,2.55069769
3845,3845,1763669.88090179,5896137.316742359,1.038349385
3846,3846,1768798.968415751,5896003.475055976,1.289215705
3847,3847,1769510.240868257,5895989.433951967,2.144727291
3848,3848,1765637.997206073,5896055.115429706,1.4559091
3849,3849,1767881.400195531,5896016.248466012,0.307454545
3850,3850,1769495.184979453,5895991.183653302,1.069700596
3851,3851,1767868.665039644,5896002.070741555,0.2398125
3852,3852,1765628.581198273,5896035.776716311,3.702686561
3853,3853,1747609.781382075,5896360.603126556,0.799999995
3854,3854,1765620.192013278,5896026.156516632,3.848000044
3855,3855,1767625.010074791,5895988.953185339,0.959159999
3856,3856,1765611.837102485,5896016.592565109,3.5075324
3857,3857,1767656.564382599,5895976.563130295,0.629452053
3858,3858,1767847.946354375,5895972.771468101,0.254181814
3859,3859,1769713.066721659,5895935.305571434,1.289187524
3860,3860,1747605.408874643,5896355.299475717,-9999.0
3861,3861,1747650.483556143,5896340.491351702,0.545370368
3862,3862,1747725.50696378,5896339.024048625,0.302685188
3863,3863,1747744.884657974,5896338.3019302,0.225454544
3864,3864,1765595.718814238,5896006.840373244,4.451428531
3865,3865,1767664.649943968,5895966.873499187,0.633846154
3866,3866,1747619.927155476,5896333.420528159,0.58000001
3867,3867,1765576.843568999,5895996.549818018,5.109913163
3868,3868,1769537.765733047,5895943.979056191,1.059385329
3869,3869,1747633.01661228,5896320.639599453,0.803857145
3870,3870,1747820.904574163,5896317.516144428,0.029904762
3871,3871,1747848.362968636,5896316.552682878,-0.05875
3872,3872,1747942.730058671,5896332.261246239,-0.398631626
3873,3873,1765563.41874961,5895987.495944628,5.394054162
3874,3874,1767687.855312463,5895945.945282142,0.819620259
3875,3875,1765555.1024276,5895977.881816206,3.356202596
3876,3876,1767833.539390601,5895947.500854909,0.334025974
3877,3877,1768750.394011739,5895913.788618457,1.745762736
3878,3878,1769576.110530643,5895901.424426697,0.655659332
3879,3879,1769750.878992511,5895948.515820453,1.219922932
3880,3880,1767823.152410911,5895923.208618664,0.457875001
3881,3881,1769932.105769476,5895880.222907896,1.495454523
3882,3882,1765570.488887269,5895957.891563606,1.73000003
3883,3883,1767838.813097455,5895913.058536807,3.368333279
3884,3884,1769923.52107324,5895871.247014748,1.442151931
3885,3885,1769939.650604856,5895870.723284174,1.413272704
3886,3886,1765547.571592147,5895947.211477006,2.025094295
3887,3887,1767071.987079564,5895918.156438376,0.199708336
3888,3888,1767569.944164706,5895979.384396702,0.370505896
3889,3889,1769907.4317172,5895862.23910831,1.423076948
3890,3890,1767087.763557952,5895907.873611948,0.220500002
3891,3891,1769863.372939322,5895852.488711269,1.532233017
3892,3892,1769883.198502175,5895852.845099692,1.469019577
3893,3893,1767095.553267465,5895897.749057686,0.251749999
3894,3894,1768868.844022533,5895872.456701537,0.464745755
3895,3895,1763627.969462142,5896028.932189452,1.059209835
3896,3896,1765538.507101818,5895923.519480806,3.502547189
3897,3897,1767478.561142135,5895879.992126401,0.38962964
3898,3898,1767779.881644943,5895884.795960697,0.635373779
3899,3899,1769962.486926131,5895830.379909515,1.418545461
3900,3900,1768876.233203228,5895842.396119468,0.492625007
3901,3901,1767758.354927238,5895855.181607278,1.188169043
3902,3902,1769810.342881752,5895813.900267465,0.523454548
3903,3903,1769970.07274537,5895810.28530671,1.378148145
3904,3904,1767006.752112058,5895859.823207967,1.265892819
3905,3905,1767222.357066757,5895845.385649518,0.356375
3906,3906,1747942.350356268,5896194.953072822,5.280000091
3907,3907,1767062.936988153,5895839.960068463,1.205454566
3908,3908,1767453.942964982,5895831.028536498,0.510370353
3909,3909,1767773.666081717,5895830.313713429,1.301785684
3910,3910,1767078.199548061,5895828.296729687,1.227750006
3911,3911,1767446.175752352,5895821.010451262,0.537037023
3912,3912,1769837.452195174,5895763.299136003,0.529433961
3913,3913,1767086.994878546,5895809.53917255,1.409787216
3914,3914,1767781.330056043,5895806.179937513,1.442926852
3915,3915,1769883.901981475,5895784.630665306,0.889899153
3916,3916,1767094.66308688,5895799.291499382,1.455576906
3917,3917,1768886.482150991,5895791.581155716,0.517514909
3918,3918,1769813.091123143,5895743.846813825,0.463624996
3919,3919,1767102.34045056,5895789.050051264,1.491400006
3920,3920,1767788.58002259,5895779.853024809,2.311655172
3921,3921,1767110.027945262,5895778.791757272,1.568070138
3922,3922,1767796.175622275,5895764.392493827,5.721739147
3923,3923,1763595.094520783,5895876.437415251,1.084626407
3924,3924,1767117.359493499,5895768.114940027,1.60563384
3925,3925,1766861.177269211,5895762.790966535,0.461749997
3926,3926,1767124.771494733,5895757.616829533,1.802278507
3927,3927,1768683.037080299,5895725.638123995,1.570384619
3928,3928,1768929.749681161,5895721.674946426,0.367698748
3929,3929,1768961.539467332,5895721.240324399,0.18648148
3930,3930,1763594.398509841,5895815.992889374,1.155624971
3931,3931,1766421.552555393,5895761.69429429,1.101249986
3932,3932,1766868.967125367,5895752.666297487,0.471125012
3933,3933,1768675.182565538,5895715.544831998,1.647111106
3934,3934,1766876.757053817,5895742.541528084,0.58705127
3935,3935,1769728.027397525,5895685.730614723,0.477280329
3936,3936,1769809.986514176,5895690.079410448,1.210442657
3937,3937,1767138.146680092,5895734.812231346,1.760552765
3938,3938,1768769.80548686,5895695.816576444,1.503333311
3939,3939,1768951.051435103,5895698.554891884,0.321138612
3940,3940,1767351.897621336,5895762.373085292,0.774507876
3941,3941,1768785.635515007,5895685.902405157,1.494666634
3942,3942,1768964.892545423,5895681.088580335,0.328687505
3943,3943,1767161.628353069,5895714.218317059,1.74720929
3944,3944,1767361.644890573,5895703.333710262,2.431224463
3945,3945,1768641.285603261,5895678.262199627,2.214150962
3946,3946,1768801.468964909,5895675.997325659,1.467142813
3947,3947,1767172.285688456,5895698.396370153,1.844999954
3948,3948,1768817.31669958,5895666.087817212,1.449565255
3949,3949,1767187.45830612,5895691.845269038,1.732866701
3950,3950,1768594.760768959,5895658.901569775,2.73000005
3951,3951,1768833.258918279,5895655.122566598,1.432545493
3952,3952,1763555.05831571,5895777.484041928,1.155627961
3953,3953,1766435.865250197,5895695.836383605,1.048545453
3954,3954,1767194.460275426,5895676.434292915,1.655882333
3955,3955,1768944.618756011,5895643.07820865,1.093620678
3956,3956,1768616.293821963,5895643.187018696,1.711272734
3957,3957,1768853.81912096,5895641.220743279,1.537333322
3958,3958,1768960.443163326,5895633.076308639,1.077446816
3959,3959,1747780.15100168,5896017.313132516,3.035000026
3960,3960,1768980.64469868,5895621.379940119,0.921785721
3961,3961,1768995.189821708,5895655.235510973,0.223425266
3962,3962,1747771.767973734,5896007.872159946,-9999.0
3963,3963,1769369.042412434,5895609.059726742,0.037014078
3964,3964,1747763.409440159,5895998.350505093,-9999.0
3965,3965,1766436.078793518,5895655.988087741,1.202735827
3966,3966,1747755.085614336,5895988.757419322,-9999.0
3967,3967,1763575.965767617,5895697.631184253,1.305357094
3968,3968,1766412.78256413,5895640.786899503,1.922750029
3969,3969,1767171.237432442,5895626.143442739,1.771176514
3970,3970,1768615.646254845,5895600.474131139,3.045945944
3971,3971,1768999.038141437,5895590.667165459,0.978500006
3972,3972,1769018.508966448,5895600.027849439,0.350684413
3973,3973,1766938.287031373,5895621.676322487,1.238999996
3974,3974,1769390.027514829,5895573.065482335,0.013035724
3975,3975,1763559.606613355,5895678.006818713,1.28490906
3976,3976,1766930.103435757,5895611.867266837,0.983124995
3977,3977,1747347.100603883,5895966.930306577,2.633333273
3978,3978,1747267.050777649,5895957.62971941,1.285375014
3979,3979,1747283.023436505,5895957.351236903,0.805624989
3980,3980,1747319.393259103,5895957.301170962,1.377809522
3981,3981,1747752.060551215,5895951.911606363,-0.24345971
3982,3982,1763577.286770203,5895668.986940851,1.35055362
3983,3983,1767175.51026062,5895594.405205344,1.707397943
3984,3984,1747218.959102614,5895948.498414121,1.039615389
3985,3985,1747338.753998201,5895946.409460592,0.569330546
3986,3986,1747194.826472227,5895938.949374345,1.212999975
3987,3987,1747242.72383033,5895947.846647071,0.895547571
3988,3988,1747294.724110283,5895939.340876316,0.383578198
3989,3989,1747434.125028932,5895954.289931589,1.291742516
3990,3990,1747626.151906601,5895949.159879506,0.792200865
3991,3991,1769349.095067909,5895524.031513777,0.750178585
3992,3992,1769577.663204651,5895532.623445931,0.793117735
3993,3993,1769405.123795267,5895512.937007106,0.265454545
3994,3994,1747219.168651843,5895921.046461911,0.384129037
3995,3995,1767198.071980479,5895560.395623882,1.667598788
3996,3996,1769332.864803942,5895503.486731393,0.92905661
3997,3997,1769550.858059031,5895505.933990028,0.768284525
3998,3998,1766415.263803383,5895572.14780709,1.241857611
3999,3999,1769349.000846681,5895494.512795249,1.158028181
4000,4000,1747166.179826458,5895899.570110125,0.379842772
4001,4001,1769364.661822288,5895483.994911292,1.404722218
4002,4002,1769534.493461917,5895487.445745362,0.839162786
4003,4003,1766554.247345643,5895530.290047179,0.518734173
4004,4004,1766626.126037238,5895528.872360072,0.303647801
4005,4005,1769372.967372707,5895475.66122274,1.038536614
4006,4006,1769523.957383211,5895470.46769774,0.936962046
4007,4007,1746107.296180877,5895897.864119757,1.816347844
4008,4008,1747137.867999413,5895879.39719592,0.382884619
4009,4009,1766408.581603854,5895527.416826756,1.186294919
4010,4010,1766661.018120943,5895518.057386193,0.151018518
4011,4011,1769388.261157026,5895463.583050304,0.93452055
4012,4012,1769419.775006363,5895462.788369536,0.695178557
4013,4013,1766608.715116492,5895510.543369189,0.701304337
4014,4014,1766624.597637932,5895507.838120266,0.479387745
4015,4015,1769396.324890991,5895453.872792121,0.940000012
4016,4016,1746195.046294276,5895876.191474618,3.18563376
4017,4017,1766508.881428124,5895501.116410836,0.8624074
4018,4018,1766640.675971395,5895498.750294069,0.461269852
4019,4019,1769404.425004221,5895444.34931021,0.982549026
4020,4020,1766330.274442952,5895499.182498815,1.760227255
4021,4021,1766656.253521947,5895488.03461884,0.430810811
4022,4022,1766695.777402476,5895487.076126679,0.167818184
4023,4023,1769258.102622338,5895491.381582636,0.723990408
4024,4024,1769419.385510836,5895432.748564395,1.008101255
4025,4025,1746208.130057195,5895856.79351208,2.888148137
4026,4026,1763565.048359378,5895538.112116382,1.755499975
4027,4027,1766337.499632206,5895485.404235356,1.390465104
4028,4028,1766496.363185149,5895482.948355624,0.968085103
4029,4029,1766527.578733787,5895484.642668755,0.857747738
4030,4030,1766664.53465952,5895479.532580266,0.449555559
4031,4031,1766711.553645073,5895476.793970523,0.110363638
4032,4032,1766959.134435004,5895471.903582035,2.318363625
4033,4033,1769448.394108082,5895485.953022426,0.555669537
4034,4034,1746100.122324308,5895873.370372157,1.194134455
4035,4035,1763581.038462542,5895534.300110195,1.633576638
4036,4036,1766680.143226739,5895468.547455205,0.427090907
4037,4037,1766719.500598594,5895466.465096788,0.132857142
4038,4038,1769211.12651358,5895417.116127816,0.654909082
4039,4039,1769451.166866146,5895419.549017544,1.022066102
4040,4040,1769466.844088183,5895411.068815082,1.108627425
4041,4041,1746130.612238117,5895837.833274915,0.957088609
4042,4042,1746218.865358539,5895842.910415392,2.147118664
4043,4043,1766404.74920347,5895491.511782925,1.470883081
4044,4044,1766727.290317871,5895456.340550352,0.149999998
4045,4045,1769482.979121236,5895401.990991458,0.88150686
4046,4046,1746138.498164139,5895827.817879961,0.954155823
4047,4047,1746234.226969545,5895826.029638749,1.436749993
4048,4048,1766735.080017983,5895446.215995939,0.159499999
4049,4049,1766971.148325809,5895451.402618796,4.39718418
4050,4050,1766541.531690718,5895440.282377759,2.011063822
4051,4051,1766990.449327341,5895431.200085469,5.101139192
4052,4052,1767090.336996453,5895428.996542915,1.608516108
4053,4053,1768993.27225058,5895398.823815678,1.62094737
4054,4054,1746154.361401381,5895807.911306728,1.011805564
4055,4055,1746247.426072932,5895812.643333687,3.042673831
4056,4056,1769003.159951547,5895381.565431534,1.508472216
4057,4057,1766336.977447763,5895443.792842302,1.784939732
4058,4058,1766749.058418342,5895429.185741684,0.165930231
4059,4059,1767003.616526662,5895417.780303051,4.228584816
4060,4060,1746265.919580511,5895792.24801035,3.058983003
4061,4061,1766534.016855944,5895412.326086484,2.434838726
4062,4062,1767107.525776776,5895405.444028537,1.384554993
4063,4063,1769010.878195217,5895366.697283342,1.4812766
4064,4064,1746714.085185824,5895767.394403652,3.158644072
4065,4065,1746744.489248437,5895768.059366745,1.876530639
4066,4066,1766749.911817254,5895396.27050349,0.54444444
4067,4067,1767117.457941052,5895389.531809389,1.427843113
4068,4068,1769046.453236443,5895461.925918945,0.516537642
4069,4069,1746186.335666555,5895768.588776651,0.844651153
4070,4070,1746296.915974419,5895764.92559522,3.62363641
4071,4071,1769017.429477418,5895341.025953996,1.413199959
4072,4072,1769521.505984813,5895336.505048221,1.243401351
4073,4073,1769536.396553091,5895331.121987908,1.325454555
4074,4074,1746201.174746228,5895756.94680871,0.865512814
4075,4075,1746312.892820857,5895755.60746081,2.793269247
4076,4076,1746662.973532287,5895749.1928805,1.417966079
4077,4077,1746720.014289084,5895748.019653351,0.932545463
4078,4078,1746209.396591376,5895747.536601773,0.891692315
4079,4079,1746328.692380414,5895745.36421048,2.951481501
4080,4080,1746505.388930799,5895748.021893168,1.78453296
4081,4081,1746648.41786757,5895738.788321675,1.292432406
4082,4082,1746796.2764096,5895754.322974414,1.388625466
4083,4083,1746344.47931099,5895734.394201544,1.826202536
4084,4084,1746456.476159086,5895732.171945856,1.12534245
4085,4085,1746528.001755108,5895731.413688431,1.697999998
4086,4086,1746641.461909097,5895728.376743181,1.212222221
4087,4087,1746671.751463976,5895728.918719838,0.828727265
4088,4088,1766948.358675374,5895352.265794936,0.775192319
4089,4089,1746655.798718712,5895702.410058096,0.050810807
4090,4090,1769049.343038872,5895280.561366229,-0.292333316
4091,4091,1746590.261889362,5895691.723425307,0.599844743
4092,4092,1766820.371773408,5895314.91151164,0.11562501
4093,4093,1769006.654078485,5895278.755852853,2.68085305
4094,4094,1766760.534546512,5895340.425671853,1.190202385
4095,4095,1766828.161262317,5895304.786739516,-0.660125
4096,4096,1746403.404046068,5895683.018716126,0.064703196
4097,4097,1766755.792352172,5895281.289143395,1.174750011
4098,4098,1766763.089837513,5895246.247298117,1.040000011
4099,4099,1769206.904959363,5895198.365911658,0.97145455
4100,4100,1769220.334023319,5895204.017098115,1.204728033
4101,4101,1746798.358114606,5895626.725380258,0.331523567
4102,4102,1769188.702160369,5895217.592626434,1.272951494
4103,4103,1766762.49942781,5895216.346594188,1.08012655
4104,4104,1746702.890290156,5895664.242359611,0.483822375
4105,4105,1746783.988497915,5895576.752044599,0.590793641
4106,4106,1766807.601839957,5895230.702260905,0.58037348
4107,4107,1746676.788205878,5895558.946093539,0.921607123
4108,4108,1746365.171062703,5895554.784873805,1.090740701
4109,4109,1746657.246247938,5895550.101231941,0.880754696
4110,4110,1746628.691208013,5895540.043287009,0.84445834
4111,4111,1746221.25121413,5895537.119248915,1.749000012
4112,4112,1746608.553413769,5895530.423305321,0.86070512
4113,4113,1768910.217892306,5895102.979842058,1.320370356
4114,4114,1762787.826630085,5895214.129301758,1.163624965
4115,4115,1766745.592544614,5895142.464263548,1.139724787
4116,4116,1768902.410916981,5895092.857010182,2.506739114
4117,4117,1768933.148957176,5895092.711598564,-9999.0
4118,4118,1762807.599741756,5895203.77761041,1.181249946
4119,4119,1767011.587657443,5895126.31276348,0.947857139
4120,4120,1746172.79580943,5895497.877499204,0.882727291
4121,4121,1768884.788657086,5895064.32049351,1.572236831
4122,4122,1769164.006750293,5895059.106251311,1.104999987
4123,4123,1746513.131428388,5895567.924852017,0.36560959
4124,4124,1746875.921190937,5895468.395008177,0.403600014
4125,4125,1768876.952186692,5895054.20366424,1.549850756
4126,4126,1746449.424479828,5895463.39710342,0.363229165
4127,4127,1746267.61395464,5895456.779406624,0.823818166
4128,4128,1746423.923016666,5895454.456489362,0.473981478
4129,4129,1746140.172161383,5895448.481915986,1.47388891
4130,4130,1746195.568995401,5895448.057264911,0.801851831
4131,4131,1746248.06313006,5895446.943081629,0.907499989
4132,4132,1766712.213889615,5895067.077743432,1.013538456
4133,4133,1746339.506351463,5895447.479129141,0.56125001
4134,4134,1755083.819792573,5895279.350243049,-0.748828441
4135,4135,1762758.219480169,5895138.762520849,1.573381897
4136,4136,1746211.63443974,5895428.237956499,0.979718326
4137,4137,1747126.94751506,5895447.912877113,-0.172474575
4138,4138,1746123.570494887,5895418.874911422,1.05364866
4139,4139,1746187.089232606,5895418.256391217,0.950909095
4140,4140,1762661.965098035,5895117.050323323,2.025535733
4141,4141,1766711.040528697,5895037.888388478,1.047874997
4142,4142,1766743.083166427,5895042.241177827,0.035374997
4143,4143,1768939.15594676,5894993.609447788,-9999.0
4144,4144,1769102.32140333,5895028.69523601,0.107951745
4145,4145,1769050.761732701,5894981.405070039,-0.382307694
4146,4146,1746102.633220162,5895397.525854229,1.979042143
4147,4147,1754894.86518636,5895244.968649689,-0.716101939
4148,4148,1762711.513647182,5895117.389156882,1.720225006
4149,4149,1769042.376621155,5894961.631091991,0.037000007
4150,4150,1746135.937461211,5895383.494308906,1.082121182
4151,4151,1754918.322598896,5895228.549365546,-0.719671719
4152,4152,1766885.788827047,5894994.754945566,5.18928584
4153,4153,1768818.567385989,5894956.137283829,0.897215194
4154,4154,1768850.354441741,5894955.70301109,0.318392854
4155,4155,1754954.764989513,5895211.928698146,-0.65699999
4156,4156,1766723.089025069,5895006.974337731,0.277001617
4157,4157,1768861.85856036,5894944.716583775,1.024485981
4158,4158,1746090.42411684,5895358.891441591,1.911111084
4159,4159,1746138.273853421,5895359.121725105,0.909250003
4160,4160,1747034.589492685,5895355.028221698,0.760243053
4161,4161,1768794.844580503,5894937.466741887,0.923333345
4162,4162,1768824.852479191,5894936.978588754,0.634539877
4163,4163,1746074.258839641,5895350.203193872,1.8806329
4164,4164,1768929.931828528,5894924.212723676,1.477922082
4165,4165,1746935.701489282,5895329.978527735,0.627985063
4166,4166,1747052.800749488,5895323.095515074,0.244462809
4167,4167,1754965.270209126,5895184.913818416,-0.639153097
4168,4168,1766630.674693325,5894959.447539903,0.946885242
4169,4169,1766709.46647838,5894958.153159365,-0.653750001
4170,4170,1768810.00591099,5894923.101789409,0.677154156
4171,4171,1746059.510831006,5895329.548012874,1.633383839
4172,4172,1746042.057899479,5895310.466574761,1.418309835
4173,4173,1746034.965100035,5895300.093627525,2.039499974
4174,4174,1766645.87431366,5894942.091143132,0.802504089
4175,4175,1745969.520221944,5895294.32164724,1.099090903
4176,4176,1766614.504729057,5894910.690009918,0.609210521
4177,4177,1746009.248993564,5895280.868553421,1.806923063
4178,4178,1762651.291584122,5894977.66847144,1.106964241
4179,4179,1762667.263327685,5894977.360829991,1.153818185
4180,4180,1762739.389512085,5894980.755224013,1.230627594
4181,4181,1766628.437311256,5894899.940742608,0.643974356
4182,4182,1766867.839359109,5894894.999184946,1.497272723
4183,4183,1746984.54986396,5895261.549975187,0.450000018
4184,4184,1747055.071634152,5895253.48144972,0.36576924
4185,4185,1745943.144035514,5895295.603844126,1.42973427
4186,4186,1745998.374633199,5895270.271971799,1.839673912
4187,4187,1766644.005131371,5894879.678907515,0.593249998
4188,4188,1746999.641399029,5895249.152120645,0.427999997
4189,4189,1747046.825740843,5895238.670691264,0.416249999
4190,4190,1766875.77879562,5894870.116527924,0.887589283
4191,4191,1766883.188494226,5894855.013898851,0.909500001
4192,4192,1768956.005553472,5894846.124825259,-0.342068934
4193,4193,1766628.808792423,5894848.949257224,2.010697692
4194,4194,1766863.455445906,5894845.428911884,1.542926832
4195,4195,1747026.056170681,5895236.311798739,0.446063825
4196,4196,1766671.35615864,5894899.885951302,0.308852718
4197,4197,1747153.029590461,5895186.314940038,0.070235293
4198,4198,1762793.852595867,5894888.309928613,2.437280679
4199,4199,1762620.142626374,5894917.84022186,1.296696462
4200,4200,1763194.09229017,5895313.382931447,1.370751874
4201,4201,1766809.551846976,5894796.644028003,0.801132071
4202,4202,1768951.102497966,5894762.454802489,-9999.0
4203,4203,1766645.507483705,5894810.611981054,0.254446904
4204,4204,1762539.18034574,5894868.988750457,1.363215017
4205,4205,1762641.171865431,5894857.999230935,2.159874997
4206,4206,1762657.131068743,5894857.708140458,1.630249952
4207,4207,1762695.320512504,5894868.503157221,1.561278287
4208,4208,1768927.686704633,5894734.120787771,-9999.0
4209,4209,1762625.241092341,5894848.016385325,2.26581087
4210,4210,1762233.476542363,5894836.147921348,1.564545393
4211,4211,1768941.758100914,5894724.341934931,-9999.0
4212,4212,1762480.677236342,5894821.223307529,1.438624939
4213,4213,1768933.174121528,5894694.601125584,-9999.0
4214,4214,1762120.971367042,5894818.367629103,1.225636352
4215,4215,1762224.58075633,5894821.687622651,1.575999946
4216,4216,1768924.889053694,5894679.810203368,-9999.0
4217,4217,1766611.599774693,5894716.663303051,0.513392863
4218,4218,1766581.444792469,5894712.423766888,1.026018949
4219,4219,1768916.404833809,5894655.05282393,-9999.0
4220,4220,1766608.339542134,5894691.664806256,-0.09169812
4221,4221,1768907.855252532,5894635.080821585,-9999.0
4222,4222,1762434.739630569,5894806.591298086,1.432672311
4223,4223,1766871.985300126,5895001.922834155,0.434592072
4224,4224,1766575.712152888,5894651.548628244,0.943896115
4225,4225,1762187.736438346,5894762.034572013,1.832011871
4226,4226,1766112.13296695,5894649.381626437,2.223749978
4227,4227,1766567.514480357,5894641.759367591,1.060649356
4228,4228,1766559.420578404,5894631.864007367,1.593648637
4229,4229,1766679.016223186,5894629.718184819,0.306999996
4230,4230,1766039.966751308,5894632.337836123,3.823795634
4231,4231,1766063.9380082,5894632.593472776,4.592222214
4232,4232,1766079.909319694,5894632.279352881,2.559259247
4233,4233,1766584.727358325,5894621.072012732,-0.721647744
4234,4234,1766662.848152785,5894620.066530334,0.15375
4235,4235,1762318.47222046,5894694.726118985,1.480375019
