OID,FID_,X,Y,BCE_Tauran
8989,8989,1875578.527968985,5825698.627665695,0.099774074
8990,8990,1878889.920212096,5825583.923201605,-0.625
8991,8991,1878981.381538344,5825585.617333608,-0.186044587
8992,8992,1879061.167967036,5825633.426623085,-0.616071429
8993,8993,1880348.62046065,5825533.631944773,-0.625
8994,8994,1878732.691760994,5825639.89739954,-0.625
8995,8995,1878842.361387203,5825580.330128221,-0.521648304
8996,8996,1880203.96000246,5825537.094180017,-0.606464286
8997,8997,1880337.169575825,5825524.098871329,-0.625
8998,8998,1879127.725414224,5825555.718746538,-0.625
8999,8999,1879820.133172795,5825532.965764034,-0.625
9000,9000,1880634.457526206,5825514.201373552,-0.625
9001,9001,1869174.04392019,5825876.112338456,-0.323306125
9002,9002,1874015.557721721,5825717.125164486,-0.713999987
9003,9003,1874316.1319812,5825711.358994564,-0.713999987
9004,9004,1875256.025288894,5825676.25643269,-0.133788989
9005,9005,1875275.246556279,5825675.238961167,-0.174599997
9006,9006,1875295.648598978,5825674.935879476,-0.194906538
9007,9007,1878887.12449341,5825561.090927767,-0.625
9008,9008,1878950.630697261,5825596.557039133,-0.368163053
9009,9009,1879886.884391764,5825562.32885483,-0.624849128
9010,9010,1880119.468088048,5825519.07201182,-0.621645731
9011,9011,1880304.896956314,5825504.953778891,-0.625
9012,9012,1880416.977085711,5825516.097142506,-0.625
9013,9013,1880458.012323977,5825500.88079754,-0.625
9014,9014,1880522.862471454,5825499.19835814,-0.625
9015,9015,1869099.192718374,5825871.845489657,-0.453123647
9016,9016,1869197.077217273,5825870.371380974,-0.168650628
9017,9017,1875322.462187856,5825663.683947518,-0.170249999
9018,9018,1879705.736546933,5825519.346985921,-0.591296603
9019,9019,1874479.106662706,5825712.252139599,-0.606720291
9020,9020,1878596.165505813,5825547.005032215,-0.123288299
9021,9021,1878872.158035621,5825538.825558095,-0.352490908
9022,9022,1879009.210730398,5825558.818527944,-0.385169767
9023,9023,1879697.815999877,5825505.784677004,-0.589799999
9024,9024,1880267.617070921,5825486.350808458,-0.625
9025,9025,1880591.431860669,5825498.562624295,-0.625
9026,9026,1875005.074109798,5825689.25542007,0.11115199
9027,9027,1880377.749197293,5825473.660304211,-0.625
9028,9028,1880454.369848976,5825479.315365992,-0.625
9029,9029,1880494.205034176,5825476.286406316,-0.625
9030,9030,1880512.627928252,5825468.872543023,-0.625
9031,9031,1874805.862130357,5825769.25389788,-0.175015376
9032,9032,1878665.691795017,5825550.760627065,-0.625
9033,9033,1878954.920049913,5825516.951176547,-0.625
9034,9034,1879688.739322204,5825486.29766344,-0.610874986
9035,9035,1880217.208119462,5825468.115716696,-0.612704723
9036,9036,1869021.717400986,5825836.162104666,-0.713999987
9037,9037,1869080.542084458,5825834.557884566,-0.33993365
9038,9038,1874473.200024641,5825652.024239124,-0.580113197
9039,9039,1875518.565236303,5825622.805035327,0.101892525
9040,9040,1878895.151646174,5825503.893098181,-0.299425915
9041,9041,1878966.790053359,5825501.057854227,-0.625
9042,9042,1879053.645538923,5825498.539678654,-0.625
9043,9043,1879926.597368141,5825497.927204396,-0.6194474
9044,9044,1880179.376713802,5825460.011724299,-0.569190678
9045,9045,1880353.298096247,5825454.526619308,-0.625
9046,9046,1880405.086889033,5825470.27403402,-0.625
9047,9047,1880554.482897008,5825451.678902389,-0.625
9048,9048,1869052.071777349,5825820.202477884,-0.713999987
9049,9049,1874084.588801431,5825656.936220102,-0.713999987
9050,9050,1878601.809008885,5825503.870000367,-0.625
9051,9051,1878938.558819792,5825492.237603322,-0.621217949
9052,9052,1879853.70293401,5825461.487987204,-0.625
9053,9053,1880701.647312328,5825432.712988057,-0.625
9054,9054,1875454.690403549,5825612.909310327,0.021671355
9055,9055,1875490.713603756,5825598.604346563,0.087273334
9056,9056,1879060.896491839,5825478.331288793,-0.625
9057,9057,1879084.441185182,5825481.746769427,-0.625
9058,9058,1879702.844032156,5825461.399634529,-0.625
9059,9059,1879914.756554851,5825455.184316894,-0.625
9060,9060,1880194.127143288,5825439.964341393,-0.625
9061,9061,1880293.776556607,5825436.96005008,-0.625
9062,9062,1880495.265960373,5825429.742712094,-0.625
9063,9063,1874440.220198337,5825631.299243273,-0.713999987
9064,9064,1874864.466509589,5825615.329748546,-0.087524018
9065,9065,1878613.472425419,5825487.925794704,-0.625
9066,9066,1878993.196436749,5825475.731554185,-0.625
9067,9067,1879123.942927464,5825465.803251303,-0.625
9068,9068,1880158.124989806,5825436.298698463,-0.625
9069,9069,1880217.890165727,5825433.959274356,-0.625
9070,9070,1880460.085544835,5825427.46715964,-0.625
9071,9071,1881104.901420715,5825403.245229365,-0.283504581
9072,9072,1869051.559106137,5825795.267612671,-0.713999987
9073,9073,1873719.042512781,5825637.126580092,-0.713999987
9074,9074,1874460.578251805,5825612.895744898,-0.61618691
9075,9075,1879083.996720901,5825457.5873481,-0.625
9076,9076,1879135.756359585,5825500.842520436,-0.615317283
9077,9077,1880502.513432009,5825409.532853799,-0.625
9078,9078,1874339.526124537,5825779.902732084,-0.713999987
9079,9079,1875451.164922918,5825566.867121134,0.074655052
9080,9080,1878623.852204042,5825452.951784768,-0.365825012
9081,9081,1878651.588407563,5825452.016055577,-0.625
9082,9082,1878961.081576644,5825442.153329833,-0.445249989
9083,9083,1879020.463948004,5825474.163636181,-0.625
9084,9084,1879059.31964776,5825442.668789458,-0.625
9085,9085,1879751.225916455,5825439.009958755,-0.625
9086,9086,1879912.039298715,5825409.979073862,-0.625
9087,9087,1880365.591501951,5825394.881096338,-0.625
9088,9088,1880438.766147326,5825396.516892625,-0.625
9089,9089,1869093.567104898,5825770.356302733,-0.223357344
9090,9090,1874280.692128379,5825588.550917231,-0.713999987
9091,9091,1874438.950962298,5825587.504712218,-0.713999987
9092,9092,1879767.057102545,5825410.433406361,-0.625
9093,9093,1880178.721095938,5825399.106882173,-0.625
9094,9094,1880254.103002817,5825392.686258754,-0.625
9095,9095,1880331.114710486,5825390.501590442,-0.625
9096,9096,1880712.091792005,5825372.84362862,-0.625
9097,9097,1869154.684787649,5825752.207098621,-0.202057047
9098,9098,1875405.738416773,5825546.743114233,0.053934066
9099,9099,1878639.606563393,5825432.45698265,-0.625
9100,9100,1878997.829558068,5825426.922056139,-0.624690608
9101,9101,1880220.424537319,5825379.558099954,-0.625
9102,9102,1880738.898577813,5825361.573662009,-0.625
9103,9103,1874369.938828188,5825632.483404648,-0.713999987
9104,9104,1878596.549876945,5825441.798384924,-0.608464517
9105,9105,1880152.136244387,5825371.516021307,-0.625
9106,9106,1868624.97597744,5825744.526063369,-0.088021277
9107,9107,1874335.32851963,5825556.584844812,-0.713999987
9108,9108,1875372.545353785,5825527.6633729,0.041244681
9109,9109,1879030.192261006,5825399.982949256,-0.625
9110,9110,1879699.865696734,5825381.074218276,-0.625
9111,9111,1868500.935990835,5825739.201509071,-0.326023475
9112,9112,1874390.310582263,5825544.985163311,-0.713999987
9113,9113,1880191.082919374,5825350.231178221,-0.625
9114,9114,1880301.227485724,5825360.251820743,-0.625
9115,9115,1880417.25235009,5825351.636082198,-0.625
9116,9116,1874457.927771568,5825533.134194816,-0.477311308
9117,9117,1878992.070196638,5825383.197535906,-0.282635983
9118,9118,1879030.857801744,5825379.321213936,-0.625
9119,9119,1879677.5887983,5825397.924380885,-0.624556287
9120,9120,1879747.297172849,5825355.293154286,-0.625
9121,9121,1880737.314444286,5825325.911069177,-0.625
9122,9122,1874313.198884554,5825535.401661545,-0.713999987
9123,9123,1874437.194943932,5825523.46503388,-0.713999987
9124,9124,1880363.222294093,5825325.08860027,-0.625
9125,9125,1880408.923516026,5825323.251139743,-0.625
9126,9126,1880486.042367843,5825325.076804643,-0.625
9127,9127,1881193.459981159,5825296.57703651,0.237657407
9128,9128,1869126.716040292,5825707.713488412,-0.236218543
9129,9129,1875350.109150042,5825489.925651273,0.049553299
9130,9130,1878627.27540942,5825387.776236779,-0.61572311
9131,9131,1879734.562746035,5825335.552980816,-0.625
9132,9132,1879977.159008641,5825332.439603777,-0.625
9133,9133,1880212.790829655,5825342.608384153,-0.625
9134,9134,1880427.467322698,5825302.280891087,-0.625
9135,9135,1878526.170442771,5825355.816149033,-0.2312807
9136,9136,1879013.258545996,5825354.961560857,-0.405716982
9137,9137,1879116.967822147,5825403.286832849,-0.604794612
9138,9138,1880775.581714252,5825284.682633878,-0.625
9139,9139,1881229.486496662,5825269.849590273,0.231058536
9140,9140,1874384.950743882,5825484.392293757,-0.406523352
9141,9141,1879036.622544812,5825329.802814664,-0.625
9142,9142,1869030.887194023,5825655.640390326,-0.198853212
9143,9143,1874592.884904159,5825475.17514816,0.00061771
9144,9144,1879733.644460442,5825296.241832665,-0.625
9145,9145,1880338.515427128,5825290.048223043,-0.625
9146,9146,1880423.080035822,5825272.861213808,-0.625
9147,9147,1880462.702810335,5825271.515746672,-0.625
9148,9148,1880491.300035184,5825270.68751996,-0.625
9149,9149,1868320.451313843,5825670.395139328,-0.007952606
9150,9150,1874316.341016956,5825467.59273627,-0.713999987
9151,9151,1874371.811897193,5825465.750145188,-0.318910708
9152,9152,1878536.440462942,5825331.129575432,-0.625
9153,9153,1880256.700045782,5825306.838176353,-0.625
9154,9154,1868498.252300337,5825653.740960917,-0.272359136
9155,9155,1875009.389677858,5825439.658092227,-0.19070892
9156,9156,1875328.428102308,5825443.369298823,0.074051283
9157,9157,1878587.781605827,5825324.407079738,-0.625
9158,9158,1879033.305764884,5825304.401746685,-0.625
9159,9159,1879088.910450622,5825317.342040933,-0.353225355
9160,9160,1880522.320940469,5825249.670174855,-0.625
9161,9161,1874344.004415559,5825447.088385611,-0.658663539
9162,9162,1880385.584781935,5825248.022887583,-0.625
9163,9163,1880412.198954601,5825245.078718939,-0.625
9164,9164,1880454.451530992,5825245.85420035,-0.625
9165,9165,1880586.917223417,5825247.371405761,-0.625
9166,9166,1868364.504958528,5825637.968918423,-0.334042192
9167,9167,1873693.874395482,5825458.677304192,-0.713999987
9168,9168,1875310.133127942,5825409.01408824,0.091842107
9169,9169,1879034.938238858,5825279.951210452,-0.625
9170,9170,1880266.60723961,5825237.868421257,-0.625
9171,9171,1880575.649239294,5825226.959076002,-0.625
9172,9172,1874440.659504741,5825468.985934491,-0.509294599
9173,9173,1868625.35707212,5825609.527932878,-0.451044485
9174,9174,1874641.936968009,5825433.982272633,-0.054188467
9175,9175,1875289.493240127,5825389.187033511,0.100184115
9176,9176,1880274.185211376,5825217.647574552,-0.625
9177,9177,1880495.740905008,5825210.125636674,-0.625
9178,9178,1880595.387765928,5825207.117546607,-0.625
9179,9179,1873692.876246974,5825428.188578306,-0.713999987
9180,9180,1874843.760474958,5825390.833528397,-0.154511734
9181,9181,1878843.74073607,5825256.463854559,-0.314264149
9182,9182,1880201.967563594,5825214.327370488,-0.625
9183,9183,1874467.133922978,5825398.614829923,-0.244883841
9184,9184,1874691.019817548,5825385.647953584,-0.205814816
9185,9185,1874727.540562815,5825384.576145259,-0.174484079
9186,9186,1875011.134477441,5825378.828646224,-0.046945454
9187,9187,1878867.404972671,5825251.817720251,-0.347778378
9188,9188,1878998.9822992,5825261.616245514,-0.625
9189,9189,1880613.930842152,5825186.146834832,-0.625
9190,9190,1880670.854115353,5825184.73235104,-0.625
9191,9191,1880693.175667444,5825183.453830001,-0.625
9192,9192,1880713.577500448,5825183.137301575,-0.625
9193,9193,1880772.658794064,5825188.680280092,-0.625
9194,9194,1868957.039187155,5825563.80141211,-0.713999987
9195,9195,1880447.50551745,5825186.601157303,-0.625
9196,9196,1880518.714936192,5825185.309281818,-0.625
9197,9197,1880590.146059443,5825181.756076519,-0.625
9198,9198,1880645.620139448,5825175.088137469,-0.625
9199,9199,1874490.486319001,5825378.857794371,-0.304009401
9200,9200,1874782.87902825,5825370.222312436,-0.086770174
9201,9201,1875041.130075778,5825360.479504557,-0.031295698
9202,9202,1878825.306671457,5825233.054821004,-0.3988
9203,9203,1879669.931364803,5825214.302904777,-0.625
9204,9204,1880147.16216214,5825182.549970159,-0.625
9205,9205,1880613.253283727,5825166.206103759,-0.625
9206,9206,1880712.899700879,5825163.196564957,-0.625
9207,9207,1880750.595218089,5825167.179573298,-0.625
9208,9208,1874353.620898586,5825384.954165298,-0.209528423
9209,9209,1878786.92329657,5825218.455320397,-0.450056077
9210,9210,1869061.439078767,5825593.669315569,-0.108554384
9211,9211,1874385.468562187,5825356.023115922,-0.09365625
9212,9212,1874441.643138702,5825363.010314238,-0.161972884
9213,9213,1874499.573579586,5825356.182262192,-0.212436623
9214,9214,1874539.249291751,5825354.629511282,-0.202255812
9215,9215,1875070.060637627,5825333.107214267,0.00987963
9216,9216,1878972.135929029,5825222.987798962,-0.625
9217,9217,1878992.621271963,5825201.527257444,-0.625
9218,9218,1880146.485729392,5825162.60926462,-0.625
9219,9219,1880250.339846495,5825191.437036895,-0.625
9220,9220,1880352.616270219,5825200.469552935,-0.625
9221,9221,1880632.883670468,5825155.34923678,-0.625
9222,9222,1881182.907849365,5825131.077559792,-0.185128437
9223,9223,1879053.059182806,5825247.142199639,-0.604331322
9224,9224,1880660.113731153,5825134.6680671,-0.625
9225,9225,1868804.832934834,5825518.12579014,-0.713999987
9226,9226,1869005.612696864,5825516.998024724,-0.213679776
9227,9227,1874510.277252511,5825330.457581541,-0.059415094
9228,9228,1874646.341210927,5825348.313400506,-0.076930884
9229,9229,1874728.012852567,5825326.698355314,0.06367347
9230,9230,1875201.823727211,5825316.942837039,0.117173913
9231,9231,1880145.809293882,5825142.668558657,-0.625
9232,9232,1880225.053445543,5825139.980024853,-0.625
9233,9233,1880730.764539825,5825122.284827346,-0.625
9234,9234,1868907.545990309,5825505.529382098,-0.449710524
9235,9235,1878573.382595779,5825235.437657183,-0.617842337
9236,9236,1880651.062224873,5825120.314785834,-0.625
9237,9237,1868894.600658175,5825496.44180762,-0.310645374
9238,9238,1878891.628846766,5825164.63473097,-0.625
9239,9239,1879671.993822444,5825154.582141377,-0.625
9240,9240,1878526.771888931,5825166.966409137,-0.473781818
9241,9241,1878647.088895498,5825163.427549021,-0.625
9242,9242,1879864.851700944,5825128.520589751,-0.625
9243,9243,1880959.327017578,5825088.777420169,-0.625
9244,9244,1881139.677489048,5825110.792469132,-0.339257707
9245,9245,1882500.74367951,5825062.657960767,0.209769046
9246,9246,1868296.984139305,5825572.850060759,-0.314768481
9247,9247,1868876.491580016,5825477.596919669,-0.089329891
9248,9248,1878727.134801956,5825169.221495051,-0.625
9249,9249,1879837.913280968,5825117.755205761,-0.625
9250,9250,1881179.574059715,5825067.751145959,-0.329325585
9251,9251,1874360.872463921,5825322.481015073,-0.096595198
9252,9252,1878597.244704505,5825161.627542012,-0.625
9253,9253,1878770.228310822,5825139.45139823,-0.625
9254,9254,1879786.843738429,5825108.671961893,-0.625
9255,9255,1880118.891871908,5825119.302918235,-0.625
9256,9256,1880245.370854291,5825124.147185707,-0.625
9257,9257,1880853.078655263,5825094.601626126,-0.625
9258,9258,1868280.850949656,5825487.52979959,-0.290073826
9259,9259,1868416.412459375,5825492.765508968,-0.275395604
9260,9260,1868857.431897191,5825470.80649509,-0.079966003
9261,9261,1873945.53472801,5825290.25843778,-0.713999987
9262,9262,1874857.361507975,5825263.768802496,0.186300002
9263,9263,1874956.020772587,5825256.118859656,0.109441443
9264,9264,1875007.515813232,5825254.027351433,-0.016480001
9265,9265,1875028.341636091,5825279.442679064,-0.066229061
9266,9266,1878582.671177994,5825134.01822897,-0.625
9267,9267,1878700.098194533,5825131.173917434,-0.625
9268,9268,1879777.793854567,5825094.317811991,-0.625
9269,9269,1880360.406030965,5825074.767173897,-0.589159747
9270,9270,1880527.788108317,5825099.549131664,-0.451955342
9271,9271,1880768.352816173,5825061.115617054,-0.625
9272,9272,1874280.315119707,5825278.760721338,-0.138308824
9273,9273,1878604.66995364,5825124.412190402,-0.625
9274,9274,1879022.539621865,5825149.376042317,-0.623180346
9275,9275,1880257.483545831,5825068.863702754,-0.516345789
9276,9276,1880313.182622985,5825073.107945642,-0.576473121
9277,9277,1880510.261583201,5825067.570861934,-0.498776621
9278,9278,1868222.454108615,5825501.99587225,-0.166199644
9279,9279,1868253.122158813,5825463.194083353,-0.265133692
9280,9280,1868298.070965741,5825462.192724475,-0.197652406
9281,9281,1868373.966846421,5825457.439601481,-0.20131818
9282,9282,1868437.914636478,5825455.933146488,-0.232699996
9283,9283,1868698.245028725,5825451.428680772,-0.140176472
9284,9284,1878627.876965134,5825117.858592407,-0.625
9285,9285,1878775.661405935,5825113.92466324,-0.625
9286,9286,1879670.35990194,5825097.181713735,-0.625
9287,9287,1880837.448139172,5825055.8677783,-0.625
9288,9288,1881187.437467142,5825031.103919744,-0.360009257
9289,9289,1868223.478614524,5825447.929375904,-0.231218883
9290,9290,1873489.298632852,5825284.171223356,-0.604342529
9291,9291,1873922.221407801,5825261.608120872,-0.713999987
9292,9292,1878509.231928428,5825112.450938083,-0.624435897
9293,9293,1878817.953220129,5825097.250692217,-0.625
9294,9294,1878875.434324944,5825132.061121153,-0.625
9295,9295,1880341.36206427,5825050.301271204,-0.364830103
9296,9296,1880384.502506034,5825047.278829414,-0.390048639
9297,9297,1881323.492112925,5825012.796979747,-0.147509556
9298,9298,1882522.4746347,5824978.015535278,0.139960001
9299,9299,1878516.809922884,5825097.014938696,-0.625
9300,9300,1878635.516086522,5825093.218562929,-0.625
9301,9301,1878905.099932975,5825083.910359837,-0.625
9302,9302,1880144.158215217,5825066.286133023,-0.625
9303,9303,1881005.04297012,5825012.721482175,-0.625
9304,9304,1881206.795459342,5825011.364690496,-0.361060461
9305,9305,1868198.331577006,5825435.082016531,-0.126912179
9306,9306,1874216.930475537,5825241.785130462,-0.079191174
9307,9307,1878536.556486919,5825091.994965566,-0.625
9308,9308,1879902.907847213,5825040.585097946,-0.625
9309,9309,1880180.876479022,5825046.863372575,-0.625
9310,9310,1880400.614047406,5825024.363583159,-0.30044392
9311,9311,1880540.812279571,5825024.034090278,-0.338630848
9312,9312,1881036.084966964,5825002.099121468,-0.625
9313,9313,1868666.252437708,5825403.595365268,0.141150001
9314,9314,1873477.02443747,5825245.139567008,-0.713999987
9315,9315,1878709.110352842,5825076.531255345,-0.367782608
9316,9316,1879775.552289127,5825039.130002839,-0.625
9317,9317,1880116.31098092,5825038.950994132,-0.625
9318,9318,1880786.720329138,5825000.97665384,-0.625
9319,9319,1880908.18933256,5825006.684569695,-0.625
9320,9320,1881456.064964772,5824977.813845802,0.038574074
9321,9321,1874176.37867666,5825220.974667707,-0.052610258
9322,9322,1881447.628659251,5824967.911444717,-0.018692307
9323,9323,1882549.281110815,5824935.282578872,0.174822783
9324,9324,1868340.561615131,5825394.431150817,-0.29564814
9325,9325,1868396.350129303,5825397.400632488,-0.143915257
9326,9326,1878059.289935492,5825072.654232148,0.388907915
9327,9327,1878612.57484186,5825054.065928962,-0.59407527
9328,9328,1878767.602970631,5825049.743923282,-0.427134139
9329,9329,1878870.453173571,5825050.51021494,-0.625
9330,9330,1880155.242145272,5825006.29417157,-0.625
9331,9331,1881245.058942856,5824970.133848914,-0.334853775
9332,9332,1882505.618280138,5824922.388173618,0.123207549
9333,9333,1868216.404869366,5825405.593674424,-0.101789008
9334,9334,1874152.180562373,5825204.830680048,-0.05712963
9335,9335,1877878.818424348,5825074.702913231,0.405233991
9336,9336,1878443.652444966,5825049.781657759,-0.625
9337,9337,1878517.179174268,5825067.190632702,-0.625
9338,9338,1878704.994128245,5825041.173656425,-0.365629636
9339,9339,1880941.203917073,5824978.436137989,-0.625
9340,9340,1878435.4165593,5825040.805533309,-0.625
9341,9341,1878740.602748604,5825044.210946,-0.415679751
9342,9342,1878956.599402105,5825046.268419533,-0.53119599
9343,9343,1880093.835188106,5825019.472150141,-0.625
9344,9344,1880955.461669023,5824954.516966448,-0.625
9345,9345,1868387.133748977,5825362.976105343,-0.127490915
9346,9346,1874111.526447541,5825185.564186838,-0.034951613
9347,9347,1877745.817679321,5825058.309056001,0.487899114
9348,9348,1879819.237375476,5824990.041413229,-0.625
9349,9349,1882428.44337059,5824910.716823263,-0.010940043
9350,9350,1868264.705977548,5825394.902933364,-0.138628257
9351,9351,1868576.672414571,5825364.814327952,-0.110815313
9352,9352,1878854.610273665,5825012.615395413,-0.593542374
9353,9353,1880090.723985124,5824964.344326908,-0.625
9354,9354,1880724.663749892,5824942.818161531,-0.625
9355,9355,1868193.403527965,5825353.358553105,-0.052692307
9356,9356,1868228.399411426,5825355.202591759,-0.166926317
9357,9357,1877648.597184651,5825042.274931042,0.393646564
9358,9358,1878828.96049497,5825011.184100156,-0.61873106
9359,9359,1879820.542320328,5824963.314095352,-0.625
9360,9360,1880217.075580371,5824968.557574591,-0.314280193
9361,9361,1882353.351448125,5824877.68548658,-0.090018692
9362,9362,1868434.025902139,5825336.292716647,-0.225914406
9363,9363,1868536.452425738,5825328.653372276,-0.083030767
9364,9364,1878460.612233052,5825020.075715015,-0.625
9365,9365,1878560.676267562,5824996.134737701,-0.625
9366,9366,1878898.042916939,5824989.959466965,-0.279990701
9367,9367,1879717.936366447,5824961.799370001,-0.625
9368,9368,1879812.68594094,5824953.390558385,-0.625
9369,9369,1877579.10238237,5825023.312020377,0.315601402
9370,9370,1880181.42725833,5824936.533744662,-0.439700941
9371,9371,1881160.338581635,5824926.150804367,-0.625
9372,9372,1882412.561208913,5824860.089721935,-0.101213465
9373,9373,1878776.308231467,5824996.017517736,-0.430904089
9374,9374,1878845.600191831,5824971.338166437,-0.291441626
9375,9375,1878880.996898665,5824969.713963172,-0.220457949
9376,9376,1879686.85452051,5824972.763042678,-0.625
9377,9377,1880169.349165599,5824921.541879588,-0.483943389
9378,9378,1880830.953636155,5825039.080347018,-0.625
9379,9379,1881074.952748507,5824897.26574201,-0.625
9380,9380,1868305.950321912,5825305.730662343,-0.0802
9381,9381,1868500.389606647,5825318.718277563,-0.105407747
9382,9382,1874005.993106751,5825138.528193688,-0.1222266
9383,9383,1877529.844387745,5825000.482105052,0.324018512
9384,9384,1877551.751932605,5825006.894054066,0.306695506
9385,9385,1882042.638891806,5824865.142724168,0.257947644
9386,9386,1868486.614898174,5825291.539622447,-0.065358976
9387,9387,1873318.473320282,5825129.824789144,-0.713999987
9388,9388,1878538.622090427,5825006.233138543,-0.625
9389,9389,1879736.065982147,5824921.57004164,-0.625
9390,9390,1879874.900127057,5824911.562989917,-0.625
9391,9391,1881189.846295541,5824885.41699639,-0.625
9392,9392,1881221.854832443,5824866.009651721,-0.625
9393,9393,1881253.55166417,5824864.930136126,-0.625
9394,9394,1868095.476386067,5825292.397367177,-0.361422104
9395,9395,1880492.489812871,5824880.834477577,-0.319722225
9396,9396,1881990.872201863,5824834.441928129,0.293172187
9397,9397,1882276.653422763,5824846.772750568,-0.042962576
9398,9398,1873288.296618704,5825106.486637237,-0.713999987
9399,9399,1877509.03830914,5824976.435414986,0.342664578
9400,9400,1878957.374302201,5824978.96211649,-0.151491853
9401,9401,1879838.998094073,5824893.400990582,-0.625
9402,9402,1873505.103882506,5825095.044974962,-0.713999987
9403,9403,1878325.705318751,5824939.219025186,-0.404521041
9404,9404,1879913.676102471,5824885.294184884,-0.625
9405,9405,1880048.059646218,5824875.954915169,-0.625
9406,9406,1880407.781251411,5824887.297800206,-0.15723116
9407,9407,1882174.406108017,5824807.649943051,0.014823529
9408,9408,1873494.696712196,5825086.13633575,-0.713999987
9409,9409,1879684.350469994,5824902.892549472,-0.625
9410,9410,1879870.443311463,5824876.778364098,-0.625
9411,9411,1882340.326656364,5824812.628123999,-0.093776448
9412,9412,1868065.24082896,5825257.599354845,-0.545
9413,9413,1873588.858265336,5825087.974938196,-0.650349175
9414,9414,1873835.073525061,5825064.149189076,-0.224099991
9415,9415,1878335.774588677,5824913.883431318,-0.335017859
9416,9416,1879754.091238228,5824878.40195678,-0.625
9417,9417,1880029.804990611,5824861.276310774,-0.625
9418,9418,1880077.112598102,5824898.710440968,-0.625
9419,9419,1880848.846556321,5824846.167433765,-0.625
9420,9420,1881223.846181434,5824816.499986218,-0.625
9421,9421,1882243.371896586,5824960.649076657,0.083963429
9422,9422,1868389.120467316,5825276.438794794,-0.200800672
9423,9423,1873207.62312097,5825085.149225567,-0.236349997
9424,9424,1881208.520321409,5824805.688244283,-0.625
9425,9425,1873239.981207081,5825071.874407301,-0.625097436
9426,9426,1879791.075026472,5824847.097030261,-0.625
9427,9427,1880957.981444526,5824805.118348684,-0.625
9428,9428,1881339.357572684,5824824.64626118,-0.625
9429,9429,1877475.164244514,5824912.69368454,0.296587502
9430,9430,1881464.786570885,5824777.877070396,-0.625
9431,9431,1881484.597104631,5824887.459599732,-0.14318637
9432,9432,1873105.086082466,5825045.307747071,-0.201687497
9433,9433,1873752.213786035,5825030.103675199,-0.485995037
9434,9434,1878370.780431761,5824900.472424183,-0.625
9435,9435,1879891.83804804,5824826.143585168,-0.625
9436,9436,1879984.607330294,5824834.860661978,-0.625
9437,9437,1880347.146602093,5824805.91527052,-0.090444443
9438,9438,1880846.365372512,5824788.951439473,-0.625
9439,9439,1881345.584839484,5824771.957348924,-0.625
9440,9440,1881642.439094835,5824760.992108895,-0.278171423
9441,9441,1873726.474272425,5825017.832900316,-0.615046344
9442,9442,1880956.963734101,5824775.207210414,-0.625
9443,9443,1873714.182330971,5825008.338906173,-0.465316443
9444,9444,1878541.244462541,5824898.588644987,-0.625
9445,9445,1879714.10925316,5824820.455408059,-0.625
9446,9446,1881476.243811107,5824747.917514881,-0.625
9447,9447,1881495.463448004,5824746.885418647,-0.625
9448,9448,1873135.612861332,5825017.236586139,-0.625
9449,9449,1880065.322815885,5824795.306907067,-0.622645569
9450,9450,1881626.029209388,5824732.243440258,-0.53183019
9451,9451,1873681.874797835,5824989.377164581,-0.687199987
9452,9452,1878483.972656694,5824829.033728662,-0.625
9453,9453,1879925.81747894,5824780.281590172,-0.625
9454,9454,1879973.361807871,5824778.669709985,-0.625
9455,9455,1880091.940719377,5824782.771603661,-0.188812126
9456,9456,1880161.133434526,5824839.771759388,-0.358912709
9457,9457,1882386.835469601,5824696.863102772,-0.297266057
9458,9458,1873064.361552512,5825023.948268342,-0.168975254
9459,9459,1873105.858203416,5825005.266219343,-0.625
9460,9460,1873543.308050252,5824984.572134548,-0.451373827
9461,9461,1878968.850399588,5824862.367761098,0.171028238
9462,9462,1879649.648632386,5824796.944356219,-0.625
9463,9463,1879846.397092257,5824772.783788865,-0.625
9464,9464,1873661.133760044,5824975.665387425,-0.713999987
9465,9465,1878478.099738179,5824812.322766855,-0.625
9466,9466,1881375.014741969,5824715.273904415,-0.625
9467,9467,1881426.589863037,5824730.575748788,-0.625
9468,9468,1882270.182308282,5824722.118039435,-0.243919332
9469,9469,1873522.247543006,5824964.930632808,-0.439199992
9470,9470,1873649.172176782,5824960.53823977,-0.607205115
9471,9471,1878323.87023135,5824812.609780072,-0.314181823
9472,9472,1880075.36001366,5824745.265294658,-0.143654543
9473,9473,1878474.57247213,5824922.520134593,-0.625
9474,9474,1878502.103694487,5824793.590426979,-0.625
9475,9475,1879827.316840923,5824746.050996992,-0.625
9476,9476,1879854.423438198,5824754.19880171,-0.625
9477,9477,1880046.690723558,5824756.831541155,-0.625
9478,9478,1873220.638452075,5824954.745293641,-0.625
9479,9479,1873497.815452822,5824945.777643281,-0.268196426
9480,9480,1877426.638943776,5824833.283861691,0.30399192
9481,9481,1878668.992616947,5824779.394996648,-0.364847827
9482,9482,1873638.518725187,5825016.252446186,-0.700960782
9483,9483,1878413.889534326,5824870.500901761,-0.625
9484,9484,1880842.063428365,5824726.720211717,-0.625
9485,9485,1882099.64280541,5824659.494414425,-0.153810707
9486,9486,1882369.671198769,5824655.697268207,-0.257682178
9487,9487,1882392.632881804,5824638.665811364,-0.137592181
