OID,FID_,X,Y,BCE_Opua_I
1055,1055,1705563.005195375,6092530.743733663,-0.602032228
1056,1056,1706891.478105574,6092508.441513951,0.508615373
1057,1057,1706985.888182224,6092535.745916177,0.533698836
1058,1058,1707835.242619887,6092497.778624556,-9999.0
1059,1059,1708958.971072566,6092498.176053482,0.423262463
1060,1060,1709691.722339506,6092489.012563666,0.165462531
1061,1061,1700888.404245538,6092567.680505302,-9999.0
1062,1062,1701631.029514568,6092559.336137338,-9999.0
1063,1063,1705707.158165677,6092517.428738576,-9999.0
1064,1064,1705758.59442551,6092516.124623976,-9999.0
1065,1065,1706703.349223013,6092500.910740216,-9999.0
1066,1066,1706883.201229415,6092499.301685092,-0.867000014
1067,1067,1709100.890857805,6092493.812831818,0.571616381
1068,1068,1709321.136768901,6092468.983749445,-0.855000019
1069,1069,1709443.65115691,6092467.843795367,-0.845000029
1070,1070,1709488.692329285,6092477.261543843,-0.834999979
1071,1071,1710312.252193767,6092455.463189785,0.784270855
1072,1072,1700979.246514407,6092574.735122928,-9999.0
1073,1073,1701566.012127876,6092550.309092786,-9999.0
1074,1074,1701737.686992524,6092548.168317267,-0.0889259
1075,1075,1703580.253051999,6092532.981001388,0.064696806
1076,1076,1705527.139927814,6092504.79604811,-9999.0
1077,1077,1707830.320488321,6092477.532017451,-9999.0
1078,1078,1709248.140291502,6092463.235574576,-0.855000019
1079,1079,1709333.271120098,6092459.218942339,-0.855000019
1080,1080,1700904.507744074,6092546.844764583,-9999.0
1081,1081,1700966.207358559,6092547.460889691,-9999.0
1082,1082,1701521.579766661,6092541.221621088,-9999.0
1083,1083,1701582.234331118,6092540.161874245,-9999.0
1084,1084,1701611.419457169,6092540.209110508,-9999.0
1085,1085,1701696.142760883,6092538.672837168,-0.035542254
1086,1086,1705706.270472127,6092492.527808364,-9999.0
1087,1087,1705739.04458526,6092496.557946816,-9999.0
1088,1088,1707903.379951004,6092470.903227692,-9999.0
1089,1089,1709011.671652027,6092452.118691007,-0.985000014
1090,1090,1709378.251911906,6092463.655439848,-0.850012736
1091,1091,1709439.264146454,6092450.13565588,-0.845017029
1092,1092,1701008.2013849,6092542.128144011,-9999.0
1093,1093,1701688.458622508,6092528.795165345,-9999.0
1094,1094,1703514.244625177,6092512.493819161,-0.071269035
1095,1095,1704948.454080185,6092513.376777307,0.202272741
1096,1096,1708924.663602074,6092444.237654803,-0.985000014
1097,1097,1709304.996641718,6092442.384662031,-0.855000019
1098,1098,1700957.816893073,6092527.626178972,-9999.0
1099,1099,1701680.011835058,6092518.721742307,-9999.0
1100,1100,1705574.545287129,6092473.47873545,-0.505341424
1101,1101,1707947.407838259,6092462.905835575,0.193897702
1102,1102,1709169.399979464,6092431.515902259,-0.925000012
1103,1103,1709185.896952987,6092431.111688141,-0.861498611
1104,1104,1700912.348425076,6092517.590479138,-9999.0
1105,1105,1700973.165307224,6092516.328655535,-9999.0
1106,1106,1701798.495152622,6092507.971158078,-0.664428545
1107,1107,1707029.450299981,6092447.220783025,-9999.0
1108,1108,1708856.207758605,6092424.816720757,0.05182432
1109,1109,1701889.156766814,6092499.403012943,-0.267595734
1110,1110,1701925.074089102,6092501.274480266,1.177886765
1111,1111,1704259.160272258,6092483.046432335,0.502887809
1112,1112,1705662.995516637,6092456.410019093,1.053654972
1113,1113,1705706.560977609,6092452.461906753,-9999.0
1114,1114,1700985.467487098,6092497.047050105,-9999.0
1115,1115,1701849.008074514,6092487.124554232,-9999.0
1116,1116,1704326.206216252,6092465.420807533,0.408701212
1117,1117,1705681.771428499,6092442.26588553,-9999.0
1118,1118,1707903.110593873,6092416.873028738,-9999.0
1119,1119,1707944.10931169,6092416.17767782,-0.221250008
1120,1120,1709074.104783559,6092402.879594028,-0.946532307
1121,1121,1701099.905409108,6092490.045242678,-9999.0
1122,1122,1701349.395372828,6092483.373449375,-9999.0
1123,1123,1701671.399602441,6092479.370075925,-9999.0
1124,1124,1705596.502904116,6092443.383065616,0.058561155
1125,1125,1704166.913108696,6092444.058940058,-0.12693064
1126,1126,1704875.21216461,6092466.24453105,-0.041099316
1127,1127,1707840.453796284,6092403.967100137,-9999.0
1128,1128,1700936.46163517,6092477.310189604,-9999.0
1129,1129,1701025.968380882,6092466.700035335,-9999.0
1130,1130,1701084.606698824,6092466.571180893,-9999.0
1131,1131,1701932.686895721,6092456.285289081,-0.962571412
1132,1132,1703155.540989458,6092445.121143713,0.156580738
1133,1133,1704146.002902542,6092431.70494742,0.109333325
1134,1134,1704384.390114826,6092435.795886474,-0.053665256
1135,1135,1708866.649877505,6092375.186046869,-0.985000014
1136,1136,1708956.489624376,6092374.100266626,-0.985000014
1137,1137,1700960.737705399,6092462.244503101,-9999.0
1138,1138,1700997.871377015,6092457.426871057,-9999.0
1139,1139,1702977.972207691,6092434.436863632,0.193525
1140,1140,1704423.56389746,6092417.801852386,0.342364868
1141,1141,1707858.31367411,6092377.927082275,-9999.0
1142,1142,1707967.101465992,6092374.767335504,2.710438492
1143,1143,1701352.431000877,6092443.105569999,-9999.0
1144,1144,1703673.233914243,6092435.764292001,0.060791216
1145,1145,1704438.874760554,6092407.045487738,0.73517858
1146,1146,1708858.302096847,6092360.339900989,-0.985000014
1147,1147,1708931.747002869,6092354.470060068,-0.985000014
1148,1148,1701997.685760633,6092425.656768606,-0.663824996
1149,1149,1702042.529896886,6092441.806039006,-0.020221876
1150,1150,1702994.078824662,6092414.323930121,0.703639765
1151,1151,1704692.849831206,6092394.748428795,-9999.0
1152,1152,1704709.021727463,6092394.764884638,-9999.0
1153,1153,1704815.195043153,6092393.530588635,-9999.0
1154,1154,1708849.96311808,6092346.220225598,-0.985000014
1155,1155,1701014.836439946,6092432.864254395,-9999.0
1156,1156,1701069.360477051,6092430.840318502,-9999.0
1157,1157,1701165.827776783,6092453.16736356,-9999.0
1158,1158,1701968.028064774,6092426.74185991,-0.836459167
1159,1159,1703122.731065687,6092420.871499065,-0.107107619
1160,1160,1703675.480038337,6092396.539992346,-0.386000007
1161,1161,1704747.706373895,6092390.235877228,-9999.0
1162,1162,1700962.167299545,6092425.604876053,-9999.0
1163,1163,1702918.042082721,6092421.28981539,-0.031184259
1164,1164,1703400.32356024,6092404.552573092,1.592997894
1165,1165,1704692.626774635,6092375.548601289,-9999.0
1166,1166,1704765.52724842,6092373.974794725,-9999.0
1167,1167,1708915.051284562,6092324.777870947,-0.985000014
1168,1168,1702368.686530786,6092411.308766527,0.617000002
1169,1169,1703048.152865943,6092391.81593062,-0.768734049
1170,1170,1703353.118390058,6092380.286302381,0.114562497
1171,1171,1701073.858856011,6092400.622707606,-9999.0
1172,1172,1702993.460849755,6092374.677607582,-9999.0
1173,1173,1704738.483911619,6092356.623567546,-9999.0
1174,1174,1708003.093128289,6092344.47090592,0.597783683
1175,1175,1708898.476073851,6092305.048861378,-0.985000014
1176,1176,1703352.862383825,6092360.394138773,-0.336474999
1177,1177,1704439.320973321,6092367.796816627,0.524073719
1178,1178,1706668.719582779,6092321.754009199,-9999.0
1179,1179,1701123.130714269,6092375.726660808,-9999.0
1180,1180,1701155.799058953,6092375.36000985,-9999.0
1181,1181,1701196.634386809,6092374.901614099,-9999.0
1182,1182,1703344.710400299,6092350.375520995,-0.290637503
1183,1183,1704716.656707695,6092334.684816638,-9999.0
1184,1184,1707950.681967353,6092296.727791188,-9999.0
1185,1185,1701168.355178507,6092365.495278005,-0.947400045
1186,1186,1701261.696697998,6092364.410638129,-9999.0
1187,1187,1702380.099797804,6092359.882743269,-0.276786979
1188,1188,1703197.45916582,6092342.246100495,-0.042876451
1189,1189,1704444.709826932,6092331.598109663,1.737890108
1190,1190,1704696.643555314,6092324.742299137,-9999.0
1191,1191,1706455.938113757,6092306.938653422,-9999.0
1192,1192,1700156.698137135,6092424.651599437,1.659725702
1193,1193,1700984.058755463,6092356.630970068,-9999.0
1194,1194,1701191.561103852,6092355.029767524,-9999.0
1195,1195,1701212.744830735,6092354.791880608,-9999.0
1196,1196,1701743.596311173,6092348.087322694,-9999.0
1197,1197,1703334.51511456,6092333.109964963,-0.424761123
1198,1198,1707958.610399723,6092276.703555508,-9999.0
1199,1199,1708873.493016989,6092265.492082834,-0.985000014
1200,1200,1708943.568813782,6092272.949101359,0.457999999
1201,1201,1701204.399466747,6092339.005216726,-9999.0
1202,1202,1701751.821612425,6092338.552284958,-9999.0
1203,1203,1704430.518793994,6092313.094118807,-0.776985277
1204,1204,1709435.290756929,6092258.439099859,0.826521735
1205,1205,1701056.940684396,6092336.703408149,-9999.0
1206,1206,1701294.029035935,6092334.15414948,-9999.0
1207,1207,1702021.228689138,6092340.692804639,0.662685893
1208,1208,1703189.107899847,6092326.256555971,-0.781000058
1209,1209,1706413.246486309,6092277.603245312,-9999.0
1210,1210,1706645.758787342,6092279.676321673,0.88562823
1211,1211,1700175.732225775,6092350.51264234,0.301358017
1212,1212,1701728.756802839,6092330.401990774,-9999.0
1213,1213,1702013.375161628,6092315.870705624,-9999.0
1214,1214,1703392.849808014,6092300.352938455,-9999.0
1215,1215,1703696.112546013,6092317.975086362,-0.254478907
1216,1216,1708010.063868253,6092265.299086905,-9999.0
1217,1217,1708056.587334159,6092245.635325387,-9999.0
1218,1218,1708807.975365423,6092251.336447976,-0.985000014
1219,1219,1708946.503987428,6092239.344708407,0.412731547
1220,1220,1701309.808932398,6092318.258221652,-9999.0
1221,1221,1701587.818318757,6092310.918188089,-9999.0
1222,1222,1701625.146711402,6092326.953941491,-9999.0
1223,1223,1702276.84282409,6092303.627562467,-0.415781235
1224,1224,1703147.723870127,6092293.197673086,-9999.0
1225,1225,1703460.860902632,6092291.901771065,-9999.0
1226,1226,1706397.898232967,6092265.261777665,-9999.0
1227,1227,1706618.90008724,6092253.318153685,-9999.0
1228,1228,1708019.986255333,6092236.485785183,-9999.0
1229,1229,1702020.777501626,6092300.840310483,-0.505264879
1230,1230,1708856.617107884,6092220.854978752,-0.985000014
1231,1231,1701226.278026999,6092305.796592703,-9999.0
1232,1232,1701350.420009707,6092297.87281207,-9999.0
1233,1233,1702013.03679442,6092285.981342537,-0.936599976
1234,1234,1702228.867417543,6092283.535403393,-0.243668872
1235,1235,1702246.638001984,6092289.976725952,-0.12285204
1236,1236,1706546.429349595,6092236.813658125,-0.329960764
1237,1237,1708269.264500647,6092312.442550167,0.240891047
1238,1238,1700187.693824324,6092304.878045577,0.63961708
1239,1239,1701791.544084709,6092268.761639354,-9999.0
1240,1240,1702218.64025721,6092262.061932603,-9999.0
1241,1241,1702905.805634523,6092262.019503726,-0.570300048
1242,1242,1702964.980469272,6092258.495096344,-9999.0
1243,1243,1703425.390599535,6092249.952893944,-9999.0
1244,1244,1706505.2269405,6092219.634623144,-0.677999973
1245,1245,1708039.401586999,6092213.63733915,-9999.0
1246,1246,1702232.620072838,6092254.326183774,-9999.0
1247,1247,1703253.732112923,6092240.269594868,2.064810773
1248,1248,1703285.262996667,6092244.224674792,1.261947762
1249,1249,1706405.967533424,6092206.012190722,-9999.0
1250,1250,1701265.148395046,6092255.140038333,-9999.0
1251,1251,1701407.470808037,6092253.163262983,-9999.0
1252,1252,1701676.981217004,6092250.126262207,-9999.0
1253,1253,1701799.485978462,6092248.743141699,-9999.0
1254,1254,1702257.500502935,6092249.995829195,-9999.0
1255,1255,1702882.329492669,6092243.186747171,-0.127353624
1256,1256,1703261.54840525,6092232.629606999,-0.775500059
1257,1257,1703400.216602186,6092230.517256209,-9999.0
1258,1258,1703450.86042071,6092236.255380718,-9999.0
1259,1259,1703481.88661918,6092229.579737375,-9999.0
1260,1260,1704504.073189438,6092249.665782711,-0.045101617
1261,1261,1708057.340481355,6092180.693132821,-9999.0
1262,1262,1701383.028475073,6092243.996141382,-9999.0
1263,1263,1701714.219938572,6092240.117869842,-9999.0
1264,1264,1708088.192186643,6092170.317184394,-9999.0
1265,1265,1701673.272648053,6092230.615591805,-9999.0
1266,1266,1701831.92873577,6092228.447788808,-9999.0
1267,1267,1701977.952268449,6092229.657522701,-9999.0
1268,1268,1702185.277244,6092231.529232346,2.491435324
1269,1269,1703239.398471416,6092236.006863543,-0.271215085
1270,1270,1703906.133650057,6092203.748118607,2.846771411
1271,1271,1708356.594829157,6092158.647160815,0.250365217
1272,1272,1702072.903954284,6092215.552598219,-0.760161634
1273,1273,1702768.396795073,6092206.851300641,-0.03581691
1274,1274,1703647.950112677,6092203.101081206,0.126365218
1275,1275,1703861.698871002,6092201.477621884,0.511621867
1276,1276,1708061.19673373,6092151.818874581,-9999.0
1277,1277,1708100.148108299,6092145.609246587,-9999.0
1278,1278,1701387.204699474,6092213.910061557,-9999.0
1279,1279,1701464.190935465,6092212.667263532,-9999.0
1280,1280,1702036.039991668,6092206.005458047,-0.731285704
1281,1281,1702172.654717752,6092207.208317282,0.640898333
1282,1282,1701276.393606996,6092203.884629931,-9999.0
1283,1283,1701864.258720745,6092198.189194639,-9999.0
1284,1284,1702121.679892121,6092195.071133845,-0.627717929
1285,1285,1702736.518328907,6092188.951425892,-0.837705931
1286,1286,1702783.639826774,6092188.125381515,-9999.0
1287,1287,1703836.797125176,6092180.452539944,0.073486707
1288,1288,1701313.040957594,6092194.234848306,-9999.0
1289,1289,1701390.626752214,6092193.362194904,-9999.0
1290,1290,1701684.916771835,6092197.010085114,-9999.0
1291,1291,1702024.334544536,6092186.574727586,-9999.0
1292,1292,1702391.30655801,6092195.502568699,-0.490885034
1293,1293,1702443.998419066,6092181.652448099,-9999.0
1294,1294,1702476.666168405,6092181.280992297,-9999.0
1295,1295,1702505.850235754,6092181.325306276,-9999.0
1296,1296,1703685.647564568,6092165.116901611,1.630437849
1297,1297,1703795.790152114,6092165.978281,-9999.0
1298,1298,1701972.751930563,6092183.472664515,0.258958707
1299,1299,1703935.551323215,6092167.429225168,0.885175919
1300,1300,1708839.374127017,6092096.504958657,-0.995000005
1301,1301,1701416.713045717,6092182.580345061,-9999.0
1302,1302,1701667.914943784,6092170.513466385,-9999.0
1303,1303,1701835.936395168,6092168.992398243,-9999.0
1304,1304,1702017.241180429,6092168.852054735,-0.974999964
1305,1305,1702476.439555901,6092161.354734999,-9999.0
1306,1306,1703954.327734953,6092148.120941731,1.904619385
1307,1307,1708854.992247391,6092086.351631853,-0.995000005
1308,1308,1701382.652240352,6092168.018764724,-0.64373845
1309,1309,1701546.057036984,6092161.718814373,-9999.0
1310,1310,1701566.814576512,6092161.484858697,-9999.0
1311,1311,1701912.980364291,6092158.302927135,-9999.0
1312,1312,1701954.150153175,6092162.092826967,-9999.0
1313,1313,1702093.151009725,6092172.024452289,-9999.0
1314,1314,1702134.074101294,6092155.07305585,-9999.0
1315,1315,1702174.426104649,6092164.580005581,-9999.0
1316,1316,1702451.979762338,6092150.7375362,-9999.0
1317,1317,1703252.34560506,6092142.328471295,-0.809062552
1318,1318,1710035.298010387,6092084.02638959,0.820807137
1319,1319,1710104.50023257,6092066.342371772,0.805405707
1320,1320,1701462.605779189,6092167.275512588,-9999.0
1321,1321,1702223.201549264,6092144.097982679,-9999.0
1322,1322,1702310.408009064,6092146.604865165,-9999.0
1323,1323,1702467.926743969,6092141.31834589,-9999.0
1324,1324,1702655.88479296,6092139.383343443,-9999.0
1325,1325,1703243.897362652,6092132.256476949,-9999.0
1326,1326,1703733.153089247,6092143.065089263,-9999.0
1327,1327,1703962.752864965,6092124.195608758,0.627824992
1328,1328,1708348.579314108,6092087.472874796,-0.318865437
1329,1329,1701814.581631942,6092138.96427833,-9999.0
1330,1330,1702047.806413897,6092161.654961282,-9999.0
1331,1331,1702124.923342606,6092135.452311185,-9999.0
1332,1332,1702291.210011355,6092208.657734027,-9999.0
1333,1333,1702614.846039167,6092132.653151182,-9999.0
1334,1334,1708103.103934337,6092065.305275388,-9999.0
1335,1335,1708801.726377486,6092072.047974752,-0.995000005
1336,1336,1710127.901084924,6092043.83029233,0.851524263
1337,1337,1702072.17438712,6092128.218519398,-9999.0
1338,1338,1702165.92029706,6092134.783231677,-9999.0
1339,1339,1702182.197584082,6092129.616453485,-9999.0
1340,1340,1702244.663308257,6092126.852374763,-9999.0
1341,1341,1702486.308851787,6092120.628660978,-9999.0
1342,1342,1702545.76526569,6092143.461163668,-9999.0
1343,1343,1702671.991551467,6092119.270981109,-9999.0
1344,1344,1703640.91310671,6092134.191013193,-9999.0
1345,1345,1704052.35885149,6092103.232365575,-0.501499962
1346,1346,1708976.410839919,6092045.363421774,1.318251761
1347,1347,1701760.594114218,6092135.576639829,-9999.0
1348,1348,1701798.022745535,6092119.222580817,-9999.0
1349,1349,1702043.024174503,6092116.042658105,-9999.0
1350,1350,1702427.034279848,6092111.890038215,-9999.0
1351,1351,1702451.697403964,6092111.405302252,-9999.0
1352,1352,1701895.91249258,6092108.151746637,-9999.0
1353,1353,1701964.081446913,6092136.882758971,-9999.0
1354,1354,1702402.428688787,6092102.931859368,-9999.0
1355,1355,1702953.687929935,6092096.270650172,-9999.0
1356,1356,1704031.707538769,6092083.194789285,-0.811036998
1357,1357,1708021.273399786,6092113.309438648,-9999.0
1358,1358,1708377.915584516,6092037.979362069,-0.219666666
1359,1359,1701748.796535149,6092099.849795859,-9999.0
1360,1360,1701785.705952974,6092098.881519863,-9999.0
1361,1361,1702222.636410276,6092094.282351412,-9999.0
1362,1362,1702297.443754512,6092094.166427069,-9999.0
1363,1363,1702467.474901116,6092091.297061954,-9999.0
1364,1364,1702546.926782638,6092100.573511736,-9999.0
1365,1365,1701459.36231652,6092092.94383071,-9999.0
1366,1366,1701491.587237321,6092092.234753496,-9999.0
1367,1367,1701993.72654277,6092091.259854096,-9999.0
1368,1368,1702197.174520415,6092099.552279022,-9999.0
1369,1369,1702634.494127843,6092080.301060817,-9999.0
1370,1370,1708412.536259603,6092011.760271986,0.592238799
1371,1371,1708875.126517284,6092022.650848676,-0.995000005
1372,1372,1709883.506652836,6092030.687626285,0.811770831
1373,1373,1701650.569564129,6092081.029671632,-9999.0
1374,1374,1701773.592102879,6092084.263131947,-9999.0
1375,1375,1702014.776013901,6092080.1876103,-9999.0
1376,1376,1702079.927996869,6092076.551998836,-9999.0
1377,1377,1702217.016926928,6092078.662796287,-9999.0
1378,1378,1702303.916204824,6092073.63541508,-9999.0
1379,1379,1702413.830935811,6092079.175702602,-9999.0
1380,1380,1702557.779955216,6092075.005165507,-9999.0
1381,1381,1701515.335526512,6092076.471659286,-9999.0
1382,1382,1701801.818444015,6092079.117783478,-9999.0
1383,1383,1702312.294923539,6092063.167171872,-9999.0
1384,1384,1702548.970443632,6092060.68102318,-9999.0
1385,1385,1710173.594290848,6091985.792256302,0.811648759
1386,1386,1701623.956251013,6092066.065402674,-9999.0
1387,1387,1702563.885017808,6092049.81377816,-9999.0
1388,1388,1702611.45828075,6092062.268877747,-9999.0
1389,1389,1702045.574934712,6092054.575973335,-9999.0
1390,1390,1702224.560303391,6092048.720057366,-9999.0
1391,1391,1701837.956249631,6092039.056187164,-9999.0
1392,1392,1702132.718944655,6092035.515549979,-9999.0
1393,1393,1702581.134983193,6092030.625979021,-9999.0
1394,1394,1709155.613839817,6091950.976014608,1.591538457
1395,1395,1710208.370986717,6091953.097248963,0.923509073
1396,1396,1701639.227543746,6092034.400892779,-9999.0
1397,1397,1702140.185542708,6092026.193078883,-9999.0
1398,1398,1702163.930459772,6092068.773107261,-9999.0
1399,1399,1702375.423231081,6092111.397102828,-9999.0
1400,1400,1702598.113137734,6092020.263898963,-9999.0
1401,1401,1708886.215401052,6091966.398389767,-0.995000005
1402,1402,1709673.651422127,6091941.315775319,0.40082353
1403,1403,1702025.566940714,6092017.005015396,-9999.0
1404,1404,1702499.565282347,6092011.216718191,-9999.0
1405,1405,1709684.939674031,6091925.972032706,0.345615388
1406,1406,1701533.158356876,6092019.125981126,-9999.0
1407,1407,1701837.618432956,6092009.166818579,-9999.0
1408,1408,1702066.287979569,6092006.579430724,-9999.0
1409,1409,1702111.804976891,6092006.439972345,-9999.0
1410,1410,1702196.956321472,6092005.098316919,-9999.0
1411,1411,1702478.872507543,6092001.692017318,-9999.0
1412,1412,1708444.877893071,6091945.083481292,1.796310904
1413,1413,1708886.329293581,6091926.538314138,-0.995000005
1414,1414,1710269.780607755,6091916.93334293,0.997444894
1415,1415,1701580.254616752,6092025.750787539,-9999.0
1416,1416,1701804.838790308,6091999.572848779,-9999.0
1417,1417,1702511.863529702,6091991.932921158,-9999.0
1418,1418,1708467.172559808,6091921.328530856,0.183488372
1419,1419,1709048.670998664,6091902.708124768,0.917244441
1420,1420,1701535.273766271,6091982.48142596,-9999.0
1421,1421,1701596.524303753,6091981.790982358,-9999.0
1422,1422,1702155.783586468,6091975.671986767,-9999.0
1423,1423,1702491.659154898,6091983.268745217,-9999.0
1424,1424,1707922.995046042,6091908.967631023,-9999.0
1425,1425,1702179.097329663,6091968.220235481,-9999.0
1426,1426,1708979.095341197,6091960.697729158,0.398806262
1427,1427,1709697.398967119,6091900.973946557,0.338958681
1428,1428,1701583.887021773,6091962.209053643,-9999.0
1429,1429,1701673.720953283,6091961.195791569,-9999.0
1430,1430,1701886.051119996,6091958.388603034,-9999.0
1431,1431,1701555.353724742,6091952.361965622,-9999.0
1432,1432,1701608.493534532,6091956.745053626,-9999.0
1433,1433,1701649.262711715,6091950.576444557,-9999.0
1434,1434,1702151.320270713,6091950.179059674,-9999.0
1435,1435,1702490.442692364,6091941.77389387,-9999.0
1436,1436,1708027.009644919,6091881.508846644,-9999.0
1437,1437,1708887.094133862,6091886.670411478,-0.995000005
1438,1438,1709235.47271317,6091896.222987644,0.696759823
1439,1439,1701665.491913775,6091941.155519118,-9999.0
1440,1440,1701849.679984596,6091939.655967409,-9999.0
1441,1441,1701915.888204168,6091979.68635258,-9999.0
1442,1442,1707194.360833066,6091876.347624177,-9999.0
1443,1443,1708483.551046369,6091878.167140059,0.411077919
1444,1444,1701813.685599588,6091930.250821348,-9999.0
1445,1445,1702114.385292643,6091926.319218179,-9999.0
1446,1446,1702498.152292919,6091926.739559975,-9999.0
1447,1447,1707962.896824182,6091878.745854269,-9999.0
1448,1448,1708517.265976884,6091851.273550604,-0.03535
1449,1449,1709009.72850099,6091860.216671668,0.580422139
1450,1450,1709044.022613598,6091844.913838581,5.364882367
1451,1451,1701942.133280236,6091924.831510223,-9999.0
1452,1452,1701575.483745099,6091912.073159657,-9999.0
1453,1453,1701624.158761032,6091911.932983592,-9999.0
1454,1454,1701668.004089714,6091918.274091505,-9999.0
1455,1455,1701791.73814736,6091909.836955287,-9999.0
1456,1456,1702187.659593162,6091905.559660157,-9999.0
1457,1457,1708103.013733156,6091840.605718367,-9999.0
1458,1458,1708884.65016307,6091836.876584263,-0.995000005
1459,1459,1709075.439983105,6091830.176393269,0.341633216
1460,1460,1706172.892959247,6091849.51499649,-9999.0
1461,1461,1708541.197842475,6091833.235200787,-0.018161492
1462,1462,1701542.429959122,6091892.721308449,-0.604753834
1463,1463,1701848.039829048,6091900.613914411,-9999.0
1464,1464,1702484.212551482,6091892.453503209,-9999.0
1465,1465,1708051.311402835,6091844.82947051,-9999.0
1466,1466,1708573.953099184,6091810.73199336,0.20415
1467,1467,1701620.338042785,6091882.459165228,-9999.0
1468,1468,1701672.821533118,6091881.490813037,-9999.0
1469,1469,1702138.320675751,6091876.225876189,-9999.0
1470,1470,1708100.000931659,6091806.670621302,-9999.0
1471,1471,1708140.834518491,6091806.18060846,-9999.0
1472,1472,1709233.772935655,6091819.957485682,0.175482891
1473,1473,1701559.134152386,6091872.604261466,-9999.0
1474,1474,1706917.536953058,6091813.670518573,-9999.0
1475,1475,1708823.318052342,6091787.583651213,-0.995000005
1476,1476,1701599.259515824,6091862.187495949,-9999.0
1477,1477,1701672.596675572,6091861.564566976,-9999.0
1478,1478,1701789.387058455,6091871.258194478,-9999.0
1479,1479,1706082.589878703,6091810.720429972,-9999.0
1480,1480,1706707.632642,6091811.029340831,-9999.0
1481,1481,1706874.668647709,6091807.797246048,-9999.0
1482,1482,1701587.352302375,6091851.692424749,-9999.0
1483,1483,1701884.197072507,6091861.329763911,-9999.0
1484,1484,1706008.972560225,6091801.622348027,-9999.0
1485,1485,1706838.489709462,6091792.200357093,-9999.0
1486,1486,1706858.554552665,6091798.608712348,-9999.0
1487,1487,1707176.969298974,6091787.599676101,0.65582715
1488,1488,1707217.207212223,6091787.120929911,-9999.0
1489,1489,1709490.326663125,6091788.037601627,0.695955867
1490,1490,1701615.376237356,6091842.803533031,-9999.0
1491,1491,1701631.993903097,6091853.066017295,-9999.0
1492,1492,1701811.366764115,6091839.864403302,-9999.0
1493,1493,1701998.706571557,6091842.1600833,-9999.0
1494,1494,1702840.198349185,6091828.384203595,-9999.0
1495,1495,1706703.021618797,6091783.464875255,-9999.0
1496,1496,1706787.418694847,6091790.436278844,-9999.0
1497,1497,1707266.521775138,6091776.773692511,-9999.0
1498,1498,1708587.808065893,6091763.07598092,0.175199988
1499,1499,1708777.519962614,6091758.453264059,-0.995000005
1500,1500,1701937.770347236,6091869.768591861,-9999.0
1501,1501,1703130.599341489,6091815.476636246,-9999.0
1502,1502,1707168.683956646,6091777.7338053,-0.039712502
1503,1503,1707201.232247429,6091767.381810743,-9999.0
1504,1504,1708167.653536851,6091764.725324591,-9999.0
1505,1505,1708189.236634019,6091755.776312274,-9999.0
1506,1506,1701944.525657367,6091818.026642054,-9999.0
1507,1507,1701974.311031089,6091818.297199652,-9999.0
1508,1508,1706151.478122656,6091786.882645204,-9999.0
1509,1509,1706733.849099042,6091763.835500084,-9999.0
1510,1510,1706776.285463361,6091762.667733761,-9999.0
1511,1511,1708877.027814704,6091750.053556292,-0.995000005
1512,1512,1706663.136653007,6091789.229295994,-9999.0
1513,1513,1707217.495696146,6091747.463426715,-9999.0
1514,1514,1708608.057203514,6091741.659668575,0.19792757
1515,1515,1708769.052572639,6091733.643823835,-0.995000005
1516,1516,1701974.248009866,6091798.164757858,-9999.0
1517,1517,1706057.54002519,6091750.29703996,-9999.0
1518,1518,1706249.464233858,6091748.762331859,-0.207847061
1519,1519,1707152.171631179,6091747.821879288,-0.004191733
1520,1520,1707208.875990501,6091737.192689196,-9999.0
1521,1521,1706261.596662968,6091738.654681909,-0.050547644
1522,1522,1707135.756921116,6091727.903209797,0.326118427
1523,1523,1707225.095549759,6091727.443770204,-9999.0
1524,1524,1708246.542636184,6091726.268816984,-9999.0
1525,1525,1708356.332339885,6091713.358228161,-9999.0
1526,1526,1708712.072459444,6091707.966139347,-0.098984623
1527,1527,1708874.755882838,6091707.65976898,-0.995000005
1528,1528,1706237.038075315,6091733.962016976,-0.931049976
1529,1529,1708700.212455335,6091698.987106611,0.166736437
1530,1530,1701827.154516877,6091788.277371647,-9999.0
1531,1531,1701996.210418353,6091777.430913958,-9999.0
1532,1532,1707192.413627981,6091712.681408254,-9999.0
1533,1533,1708372.434277268,6091693.92940664,-9999.0
1534,1534,1708902.764667148,6091691.355843489,-0.995000005
1535,1535,1708940.421264631,6091693.374355922,-0.995000005
1536,1536,1709609.3507032,6091683.961573462,0.283530417
1537,1537,1706179.415842144,6091709.934220156,-9999.0
1538,1538,1708670.404458949,6091681.09156354,0.269469392
1539,1539,1708739.807868126,6091679.191159798,-0.995000005
1540,1540,1708977.452655339,6091684.882709785,-0.995000005
1541,1541,1701826.742872342,6091754.993254679,-9999.0
1542,1542,1707219.108402721,6091691.733907906,-9999.0
1543,1543,1708437.523237297,6091672.869851705,-9999.0
1544,1544,1709023.723198801,6091668.54596366,-0.995000005
1545,1545,1709643.852028654,6091662.360116581,0.240012301
1546,1546,1705330.020632212,6091699.771071645,-9999.0
1547,1547,1706048.678311941,6091691.340570531,-9999.0
1548,1548,1708727.317469638,6091659.41257258,-0.995000005
1549,1549,1709665.428560388,6091647.828169868,0.103959183
