OID,FID_,X,Y,BCE_Whanga
177,177,1669224.325335223,6123891.695881972,-9999.0
178,178,1670706.973169681,6123878.418090051,-0.13100004
179,179,1670723.862750011,6123860.975402024,-0.462523855
180,180,1669703.636046433,6123860.015934011,-0.210174328
181,181,1668134.404133364,6123866.63796259,-9999.0
182,182,1670074.293969883,6123839.247237502,-0.074290369
183,183,1668117.553539647,6123840.264769105,-9999.0
184,184,1670737.539655265,6123832.69599116,-0.408000047
185,185,1668101.089154618,6123830.425048226,0.258142812
186,186,1670748.055082035,6123810.244731933,-0.47700004
187,187,1669668.377444346,6123811.158853636,-9999.0
188,188,1668015.771485864,6123788.500786573,0.114658796
189,189,1667996.490270576,6123764.208444407,0.103004812
190,190,1670769.23250837,6123760.329576639,-0.460822564
191,191,1670335.574860823,6123629.11071918,0.361493097
192,192,1670805.019889641,6123646.386987972,0.068764474
193,193,1670664.559256244,6123611.634470084,-9999.0
194,194,1670779.138405837,6123606.087526056,-0.257280614
195,195,1667951.944690481,6123612.356320661,-9999.0
196,196,1670688.988706044,6123591.518943851,-9999.0
197,197,1670770.590758925,6123591.32945059,-0.280748535
198,198,1667935.481023861,6123602.516199184,-9999.0
199,199,1670762.18520344,6123581.612900658,-0.284756413
200,200,1670749.400422707,6123571.610952971,-0.315943141
201,201,1670729.730567209,6123561.313721702,-0.357058612
202,202,1667899.286680097,6123552.573351375,-0.491000036
203,203,1669547.182208698,6123502.285262754,-0.228166713
204,204,1667725.07367122,6123404.802823327,-0.164277232
205,205,1670482.331027181,6123383.695061661,-9999.0
206,206,1670518.529864996,6123356.521429648,-0.174684236
207,207,1670562.237793491,6123322.901277676,-9999.0
208,208,1667699.783106943,6123315.348725385,-9999.0
209,209,1667738.140026613,6123271.65833905,-9999.0
210,210,1670645.195199228,6123242.888998879,-0.339000035
211,211,1670709.887322155,6123142.767040385,-0.34071433
212,212,1670736.31524539,6123114.555563853,-0.321848994
213,213,1667788.872647497,6123162.839065984,-9999.0
214,214,1669622.569499478,6123120.890527624,-9999.0
215,215,1669602.149213266,6123105.052622125,-9999.0
216,216,1667772.818362614,6123095.299455152,-0.277255362
217,217,1670250.272780053,6123047.157562762,-9999.0
218,218,1670800.391176373,6123058.431435878,0.324307236
219,219,1667546.331760792,6123047.288745472,0.012061893
220,220,1669505.837558944,6122969.083121134,0.262174244
221,221,1667594.652494815,6122952.485330988,-9999.0
222,222,1669364.548933525,6122934.190086513,-9999.0
223,223,1669385.041433275,6122934.961560259,-9999.0
224,224,1669356.278899356,6122924.290216245,-9999.0
225,225,1669183.326963135,6122889.038305849,-9999.0
226,226,1670851.011448471,6122823.112881774,0.980385716
227,227,1669138.10685816,6122850.519897094,0.007199008
228,228,1666650.978084903,6122775.130688119,-0.238725007
229,229,1666793.429440495,6122724.129362796,0.029140944
230,230,1669256.036497597,6122695.702035277,-0.325000042
231,231,1669276.262487146,6122690.045499773,0.046393441
232,232,1667560.25411737,6122688.118371039,-9999.0
233,233,1670898.354601825,6122666.664705443,0.028851596
234,234,1666814.143758752,6122693.336130952,0.644610328
235,235,1666863.362518209,6122683.907477408,-0.292999982
236,236,1666882.307780036,6122668.75378737,-0.539941218
237,237,1666904.112262775,6122653.719497849,-0.559000015
238,238,1668460.945692991,6122642.143649099,-9999.0
239,239,1668657.52347441,6122630.700168768,-9999.0
240,240,1666926.331087543,6122641.648037255,-0.298150538
241,241,1667531.191860472,6122630.976554496,-9999.0
242,242,1668378.782698302,6122612.872571127,-9999.0
243,243,1668665.4544498,6122595.770094178,-9999.0
244,244,1668313.007549667,6122583.477861661,-0.230500044
245,245,1669288.071795761,6122576.10760213,0.787199998
246,246,1668714.354195589,6122560.530926825,-9999.0
247,247,1666625.348853237,6122566.528578029,-9999.0
248,248,1667509.792775599,6122559.581741375,-9999.0
249,249,1667501.525116317,6122549.680187132,-9999.0
250,250,1667493.183603733,6122529.816303024,-9999.0
251,251,1668224.743626206,6122531.575129805,0.401043434
252,252,1666641.598213132,6122532.377482788,-9999.0
253,253,1668202.486351273,6122508.926222513,-9999.0
254,254,1670723.452684756,6122486.378797027,-0.302675716
255,255,1667464.283926799,6122500.141959883,0.217666621
256,256,1670885.169362445,6122474.14357291,-0.146306247
257,257,1667443.725699237,6122490.331515235,1.015631527
258,258,1668188.983055053,6122490.801250257,-0.14516671
259,259,1666612.206843586,6122481.714751488,-9999.0
260,260,1667435.384353546,6122470.46769228,-9999.0
261,261,1668783.135627211,6122445.438071662,-9999.0
262,262,1667378.775457545,6122429.332304126,1.505309297
263,263,1667370.566043542,6122419.749623725,0.529088863
264,264,1667394.047132144,6122420.959345234,-0.106000045
265,265,1669607.60266083,6122398.700763199,-0.086123513
266,266,1668137.958641225,6122407.849998713,0.432953098
267,267,1666626.369383443,6122373.221309304,-9999.0
268,268,1667311.575736518,6122371.959567414,0.040333291
269,269,1669644.639979064,6122351.451843428,1.505602113
270,270,1667239.162278528,6122353.099323313,-9999.0
271,271,1667288.323819397,6122352.736005212,-9999.0
272,272,1669704.061373964,6122323.381617342,-0.311500043
273,273,1668105.851553254,6122276.180527813,0.144380913
274,274,1668777.721418471,6122271.12813221,-9999.0
275,275,1669744.279642484,6122253.789075379,0.619799974
276,276,1668093.112793241,6122257.362933985,0.212119722
277,277,1668769.941121928,6122234.773844391,-9999.0
278,278,1669961.480522446,6122212.231933837,-0.284802482
279,279,1669928.718554356,6122202.441332181,-0.202641979
280,280,1669121.318283148,6122198.513607261,-9999.0
281,281,1669908.496954223,6122190.992172981,-0.292297867
282,282,1666552.460749551,6122222.360629881,-9999.0
283,283,1669072.08368254,6122189.195707752,-9999.0
284,284,1669149.213510177,6122190.204584604,-9999.0
285,285,1669892.13341657,6122180.759647426,-0.177222226
286,286,1669170.329570349,6122178.4866601,-9999.0
287,287,1668908.063694593,6122170.513137507,-9999.0
