OID,FID_,X,Y,BCE_Whanga
290,290,1756783.174251304,5978395.445284268,0.164974824
291,291,1756773.552288849,5978353.840334973,-0.316904752
292,292,1757094.912612657,5978385.953438659,-0.259854385
293,293,1756765.128242106,5978334.054885043,-0.468500013
294,294,1756740.417589694,5978314.764864698,-0.476363656
295,295,1757079.098319703,5978308.641410121,-0.349298248
296,296,1759239.785460295,5978277.383458019,-0.11164072
297,297,1759232.097323415,5978249.064939014,-0.118263157
298,298,1756737.983404849,5978291.809350474,-0.353137819
299,299,1756693.38791676,5978273.101125441,0.410952376
300,300,1759223.312566957,5978218.793509843,-0.089166666
301,301,1756723.549390246,5978265.024268394,-0.511339557
302,302,1759214.912815903,5978209.50435868,-0.23881481
303,303,1756707.075461256,5978230.430675383,-0.321379309
304,304,1756948.614279056,5978221.08117543,-0.172345682
305,305,1756714.585627592,5978215.342001657,-0.150121946
306,306,1759206.375559465,5978174.970798548,-0.167426829
307,307,1756940.189976552,5978201.296125595,-0.232000004
308,308,1756697.759219811,5978185.940582604,-0.248928575
309,309,1759192.448447932,5978148.642387543,-0.163280082
310,310,1759181.012415468,5978120.405550577,-0.306344836
311,311,1756568.916849904,5978157.163365928,0.441833334
312,312,1757021.32386157,5978186.320489945,-0.162781047
313,313,1758197.65978786,5978295.077730854,0.83902149
314,314,1756539.867274599,5978115.719126397,0.417004843
315,315,1759172.018376068,5978060.957922145,0.132450001
316,316,1756519.02580948,5978099.128346111,0.84730769
317,317,1756958.80230917,5978091.886498484,0.027181818
318,318,1756526.589927952,5978069.403930107,0.403818175
319,319,1756518.180222937,5978059.385615245,0.803124993
320,320,1756929.439258616,5978069.994209228,0.101112601
321,321,1758171.557624074,5978003.861997216,0.29867647
322,322,1758163.958223413,5977988.961667649,0.290909088
323,323,1756936.000872383,5978010.315608839,0.171626505
324,324,1756516.513774267,5977999.602811548,1.172549005
325,325,1756518.957606426,5977979.621107601,0.560322574
326,326,1758154.594210552,5977949.669711495,0.264531248
327,327,1756524.287118793,5977959.788550396,0.427678568
328,328,1756522.962514566,5977918.087514365,0.478571425
329,329,1758137.35971105,5977877.576150012,0.234964028
330,330,1756917.689318425,5977873.227379546,0.58641509
331,331,1758122.221628533,5977848.576703737,0.350000001
332,332,1756525.27809635,5977878.419283645,0.610743797
333,333,1756643.226634019,5977837.088382821,-0.360980372
334,334,1756812.411616092,5977834.96061886,0.674181812
335,335,1756833.164941975,5977834.968455932,0.597155944
336,336,1756905.275841348,5977832.921603095,0.661666652
337,337,1758106.038506038,5977810.140629689,0.34714285
338,338,1756789.176490702,5977819.038744713,0.757244888
339,339,1756844.630345066,5977814.440639012,0.629272729
340,340,1759021.234405711,5977764.854733118,0.199418177
341,341,1756733.611393963,5977805.360595195,0.672530535
342,342,1756830.818411952,5977803.13880467,0.735191251
343,343,1758087.039335711,5977741.019095724,0.273846152
344,344,1756676.966669932,5977781.539185531,-0.035940862
345,345,1759004.170963131,5977705.152465484,0.142649999
346,346,1758071.831223587,5977709.90079999,0.202727273
347,347,1758999.877123993,5977669.4543867,0.24000001
348,348,1758966.790495564,5977646.023620773,0.186250004
349,349,1758052.636069898,5977655.823115029,0.322153851
350,350,1758954.089508887,5977629.127045646,0.194255321
351,351,1758938.021389147,5977616.643782022,0.205500003
352,352,1758037.391965043,5977612.941487579,0.340888895
353,353,1756472.42274894,5977618.630812301,0.895714309
354,354,1758900.824236772,5977567.480289201,0.279050634
355,355,1756554.514769942,5977590.779964297,0.499633024
356,356,1758888.455840647,5977552.753457511,0.256707315
357,357,1758904.490797601,5977547.474963842,0.454814823
358,358,1756461.487895696,5977587.588143828,0.747823142
359,359,1756642.581229327,5977646.335645213,-0.26264089
360,360,1758871.873125676,5977528.134628478,0.231600001
361,361,1758011.691032314,5977536.22217125,0.351750005
362,362,1756371.760252564,5977543.64745216,-0.418749996
363,363,1758008.697049154,5977513.86401464,0.342841458
364,364,1756355.454470005,5977533.972506051,-0.285662648
365,365,1756436.098445538,5977533.245731297,-0.326851858
366,366,1756339.148724598,5977524.29753038,-0.077499999
367,367,1756451.872713305,5977522.466787209,-0.418181795
368,368,1758854.675439927,5977478.805928652,0.324535717
369,369,1756306.729972054,5977515.63971743,-0.264807694
370,370,1756322.856108761,5977515.349180765,0.264464278
371,371,1756290.411228881,5977505.237997319,0.275975625
372,372,1756511.865985864,5977496.833531327,0.218490006
373,373,1756426.936471258,5977439.092828427,0.651244632
374,374,1758833.028307051,5977388.929964995,0.159931037
375,375,1758854.020546966,5977405.79308722,0.255428573
376,376,1756378.984867607,5977422.982890151,0.469036137
377,377,1758820.666643211,5977374.553368511,0.092566036
378,378,1757933.342551619,5977366.090981532,0.394735842
379,379,1756360.664414502,5977384.547659214,0.025272727
380,380,1756341.930960447,5977364.765103537,0.639999986
381,381,1756364.05982266,5977368.156708355,0.585793099
382,382,1756376.567196169,5977350.660715333,0.703978496
383,383,1757948.319335551,5977305.74296861,0.232350004
384,384,1757934.272066599,5977298.3389776,0.311941176
385,385,1757953.570783226,5977243.24466664,0.231593264
386,386,1757971.268105484,5977195.369399299,0.157466664
387,387,1756269.07948399,5977216.526858554,0.664936704
388,388,1756248.653281071,5977201.941560909,0.662861542
389,389,1757981.924321811,5977167.374911617,0.136610391
390,390,1757994.598785223,5977124.604540605,0.206644068
391,391,1758799.615214225,5977105.776782006,0.325588957
392,392,1757992.712625015,5977095.629960525,0.271854169
393,393,1758766.20198118,5977051.760275168,0.096946854
394,394,1757992.056409245,5977072.188800434,0.336598036
395,395,1757994.55137477,5977042.896195924,0.408905651
396,396,1758006.740880742,5977000.062681324,0.234693694
397,397,1758006.119535122,5976965.724729831,0.284500002
398,398,1758772.259977229,5976956.262958401,0.320512244
399,399,1758002.190945575,5976947.211497557,0.444777777
400,400,1758005.634579055,5976916.127218029,0.33183928
401,401,1758737.367123572,5976893.331152443,0.016254347
402,402,1758666.948359848,5976856.628121003,-0.34233892
403,403,1758617.246415465,5976845.13715058,-0.519000001
404,404,1758520.473143854,5976836.736022498,-0.850117365
405,405,1757984.013941087,5976831.755121856,-9999.0
406,406,1758193.21475621,5976802.834646149,-0.8472429
407,407,1758137.0316384,5976794.474333292,-0.631666671
408,408,1758318.001079979,5976790.589117513,-9999.0
409,409,1758006.763301614,5976801.654658171,0.389587467
410,410,1757993.357094795,5976706.940686735,0.290307696
411,411,1758018.2810943,5976686.396033392,0.121821426
412,412,1758001.67329187,5976675.609065891,0.396052632
413,413,1758000.55157382,5976637.089676561,0.38153704
414,414,1757984.568269528,5976606.554070487,0.319259993
415,415,1757968.513941848,5976538.254926488,0.165590064
416,416,1758013.574135442,5976485.309912803,-0.111222864
417,417,1758040.946996399,5976421.521772363,0.089999996
418,418,1758061.00477754,5976416.657987451,0.092392858
419,419,1758048.99416003,5976406.967334253,0.174333341
420,420,1758060.967112884,5976396.720647435,0.165963634
421,421,1758056.292165221,5976390.895959808,0.25
422,422,1758076.402438438,5976376.501648136,0.202490904
423,423,1758091.473721399,5976330.046176676,0.055774193
424,424,1758107.733280815,5976316.642264366,-0.021230768
425,425,1758107.174890958,5976286.019053816,0.061212499
426,426,1758094.31243534,5976297.928284478,0.114684523
427,427,1758125.50920626,5976268.295862095,0.023485196
428,428,1758117.625986058,5976249.82249961,0.170333333
429,429,1758139.328014962,5976226.978461625,0.259795918
430,430,1758147.553876722,5976215.887947278,0.374385967
431,431,1758156.388120285,5976197.516339767,0.602499993
432,432,1758176.343532484,5976220.125546239,0.037968
433,433,1758193.646736719,5976161.731107306,0.206596933
434,434,1758180.345146382,5976127.709732877,0.545000002
435,435,1758192.584379507,5976105.020781207,0.664268299
436,436,1758216.574755855,5976093.887287605,0.292040818
437,437,1758200.282603819,5976084.942470389,0.426749994
438,438,1758207.9807896,5976064.864150944,0.415499999
439,439,1758254.896558045,5975984.256562253,0.316875003
440,440,1758232.154746334,5976010.971798887,0.337011721
441,441,1758262.789650745,5975974.870471125,0.330784316
442,442,1758239.865478975,5975967.16242146,0.535161288
443,443,1758248.680902997,5975957.880211026,0.447272737
444,444,1758262.825606342,5975946.025368663,0.642444449
445,445,1758278.624964649,5975933.371757217,0.532588232
446,446,1758289.271804705,5975918.178713549,0.563333313
447,447,1758303.41644357,5975906.32386833,0.716428567
448,448,1758328.669690894,5975867.202433719,0.569999953
449,449,1758384.599247402,5975708.871764657,0.774000025
450,450,1759221.406536396,5975840.886076028,1.005597821
451,451,1758400.797872446,5975663.870122392,0.748711289
452,452,1759439.218615495,5975633.11554325,0.496153848
453,453,1758416.738094493,5975639.398535409,-9999.0
454,454,1759458.138145644,5975603.321841517,0.423035709
455,455,1759468.647198266,5975586.651548551,0.387738105
456,456,1759489.265227292,5975573.577397028,0.443703702
457,457,1759505.204625647,5975563.315165838,0.452678571
458,458,1759526.511405673,5975552.630704299,0.540796453
459,459,1759537.069941015,5975542.063949546,0.549999992
460,460,1759548.978564241,5975531.875793966,0.620624999
461,461,1759564.917817674,5975521.613447434,0.702151885
462,462,1759584.887688042,5975511.276879725,0.802468602
463,463,1759616.357300228,5975494.679329476,0.832489094
464,464,1759692.315719423,5975410.192682399,0.418558554
465,465,1758514.056606263,5975433.466225266,0.810490177
466,466,1759727.556167945,5975399.16659814,0.617071424
467,467,1759837.971640469,5975359.887484597,1.170175442
468,468,1758508.738369371,5975366.335801519,1.326478867
469,469,1759899.114826928,5975353.756340793,0.813203882
470,470,1759716.912792357,5975424.229127898,0.837255546
471,471,1758442.257609379,5975213.426365409,0.860727282
472,472,1758420.397243343,5975193.48225729,0.927159084
473,473,1759547.514992116,5975380.665801982,0.712386675
474,474,1758389.007404698,5975154.338014884,1.001794869
475,475,1758376.698671994,5975144.583800866,1.240253158
476,476,1758368.433368399,5975134.794294319,1.378024665
477,477,1758473.0442662,5975133.111894702,0.859298233
478,478,1758360.175494077,5975124.995139553,1.512499978
479,479,1758553.471220266,5975121.672380435,0.794285706
480,480,1758351.925762641,5975115.185478146,1.725000004
481,481,1758343.682505002,5975105.367504776,1.785874994
482,482,1758401.758135447,5975121.240581387,0.799244735
483,483,1758464.237509856,5975113.767230119,0.944285709
484,484,1758338.406019157,5975096.309571965,2.22947371
485,485,1758356.83400565,5975088.810980322,0.773485715
486,486,1758628.309914575,5975025.212192768,-9999.0
487,487,1758656.691527092,5974998.415020714,0.642300003
488,488,1759506.88979465,5975004.592399152,1.035625003
489,489,1758672.555591855,5974980.592598193,0.655538465
490,490,1758694.798427889,5974959.752403944,0.706509424
491,491,1758712.030387763,5974946.467110288,0.664274194
492,492,1758727.830394813,5974935.258318441,0.623333328
493,493,1758788.394761566,5974928.344768518,0.502407403
494,494,1758774.664668528,5974903.731945546,0.729166661
495,495,1758815.269242511,5974877.436775153,0.771519
496,496,1758860.544801096,5974882.158857081,0.644585854
497,497,1758897.159680816,5974876.662582866,0.579693245
498,498,1758951.948787176,5974865.150440499,0.599821429
499,499,1758907.344566576,5974856.611646733,0.750925928
500,500,1758842.008424396,5974867.706497554,0.791363636
501,501,1758933.024778922,5974844.852445704,0.805370391
502,502,1758955.4224878,5974830.861906967,0.765338342
503,503,1759016.575639839,5974820.448108897,0.819967096
504,504,1758981.268494009,5974815.27934013,0.761666653
505,505,1759001.404411278,5974797.46756273,0.85181815
506,506,1759015.548786689,5974790.474088138,0.839318181
507,507,1759024.198345008,5974776.114810151,0.796111125
508,508,1759046.258286748,5974752.016827495,0.789223949
509,509,1759047.399345005,5974724.035721713,0.861166655
510,510,1759076.911865916,5974719.047350696,0.74460966
511,511,1759056.993825612,5974707.020489365,0.871250011
512,512,1759077.381983118,5974693.175104775,0.843399986
513,513,1759086.398436459,5974544.753776197,0.933800308
514,514,1759403.858604208,5974632.292852171,0.880799185
