OID,FID_,X,Y,BCE_Raglan
1065,1065,1769962.836409572,5814721.130394859,0.137825
1066,1066,1771220.458473112,5814695.054014191,2.084421006
1067,1067,1766048.117338135,5814792.004184354,2.754833335
1068,1068,1762389.082540122,5814854.161630806,0.268192076
1069,1069,1769084.45072861,5814718.558451249,0.385745454
1070,1070,1766071.435072819,5814771.323077903,1.05801515
1071,1071,1766094.312717057,5814770.430201186,0.197181822
1072,1072,1773015.889071938,5814628.12834676,0.400281251
1073,1073,1766078.676509556,5814760.874430536,2.855279376
1074,1074,1762250.289444991,5814825.601241224,1.602578968
1075,1075,1766135.786016425,5814749.441168023,0.114875
1076,1076,1766466.414834289,5814760.355901062,0.114197115
1077,1077,1769075.941785594,5814689.543459468,0.88756411
1078,1078,1769677.770106373,5814682.055424315,1.06431818
1079,1079,1769882.917537587,5814682.892093701,0.425791671
1080,1080,1771212.441274673,5814645.403048676,0.875249978
1081,1081,1773038.683332138,5814607.236384704,0.39205195
1082,1082,1762241.971286909,5814817.176786425,1.582874969
1083,1083,1769868.315383076,5814663.72636696,2.504916688
1084,1084,1773046.717317466,5814597.605532005,0.42707692
1085,1085,1766110.517257359,5814746.663343237,1.376511586
1086,1086,1766456.999340824,5814723.371202668,0.425926469
1087,1087,1769056.022809735,5814694.627398169,0.346281834
1088,1088,1773054.820144031,5814588.483999668,0.552346144
1089,1089,1762293.708919314,5814821.454865403,0.873948293
1090,1090,1764260.958581954,5814763.884803468,-0.10013871
1091,1091,1766141.796264613,5814720.985203773,0.345133329
1092,1092,1769066.603362747,5814660.346520345,1.014031733
1093,1093,1771329.51678456,5814612.277096714,0.550280002
1094,1094,1773069.521327236,5814580.332594591,0.425358494
1095,1095,1773117.08296482,5814575.583253396,-0.151949368
1096,1096,1773085.590285997,5814567.327111142,0.890133333
1097,1097,1773132.692248463,5814565.282232349,-0.215674994
1098,1098,1766433.164588885,5814693.570253059,0.649037965
1099,1099,1773101.16100205,5814563.149939015,0.910207999
1100,1100,1766425.05344591,5814683.76220791,0.736749995
1101,1101,1766521.203571047,5814682.528474524,0.931415087
1102,1102,1771320.422942611,5814583.276365358,2.217075493
1103,1103,1766191.953355527,5814679.086501698,0.078471699
1104,1104,1766535.514091113,5814676.752445146,0.115522728
1105,1105,1769035.109894361,5814644.214327066,0.712602059
1106,1106,1773122.334087219,5814543.778956017,2.102988526
1107,1107,1766559.411885399,5814661.762788993,-0.352000009
1108,1108,1769888.974369879,5814593.016200129,0.808475004
1109,1109,1773139.977957762,5814525.528886918,0.70656758
1110,1110,1773148.02164061,5814515.954950361,1.252660714
1111,1111,1766621.966536517,5814639.160922377,-0.60645096
1112,1112,1769881.573339058,5814579.190339088,1.312301566
1113,1113,1773156.092210599,5814506.754900304,0.812727273
1114,1114,1769888.359971623,5814563.11568471,0.70039999
1115,1115,1773179.027640571,5814485.380071706,1.056566676
1116,1116,1773201.99094715,5814464.382940142,0.503851355
1117,1117,1766715.681781002,5814578.156787074,-0.033025004
1118,1118,1773218.103343602,5814445.601037256,0.867111109
1119,1119,1763964.723183176,5814662.584554601,1.618148563
1120,1120,1770745.279832023,5814485.186461898,0.978971965
1121,1121,1766738.850261374,5814557.950758738,-0.356581816
1122,1122,1767732.394527773,5814559.136384881,-0.24469788
1123,1123,1770639.245430462,5814493.808490771,1.309192973
1124,1124,1770725.306830169,5814475.979192407,0.923187492
1125,1125,1773241.039103816,5814424.230278823,0.471491227
1126,1126,1766723.552502651,5814548.837364064,0.247562499
1127,1127,1766731.38106075,5814539.159558303,0.133517244
1128,1128,1773264.447854819,5814405.023860047,0.338955559
1129,1129,1763923.044411779,5814601.79874217,1.65838051
1130,1130,1764441.189126003,5814574.659213005,-0.089121495
1131,1131,1764460.377791426,5814573.899091501,0.623574076
1132,1132,1771879.604126093,5814421.818053205,0.813754724
1133,1133,1763906.687937418,5814574.769607795,1.804474998
1134,1134,1767869.1907302,5814494.880833813,2.017975001
1135,1135,1766801.573236151,5814508.525431299,0.249901965
1136,1136,1768074.505462979,5814480.910231798,0.343109095
1137,1137,1771878.877009991,5814402.303840807,0.782537052
1138,1138,1764491.572313064,5814543.151753402,1.086763155
1139,1139,1766327.095251729,5814622.047423183,0.580711979
1140,1140,1767607.655551029,5814480.462889887,-0.127092596
1141,1141,1768051.496803284,5814472.325858157,0.45719298
1142,1142,1764483.463797568,5814533.341905859,1.384868431
1143,1143,1767648.425316562,5814470.179342214,6.369e-06
1144,1144,1768059.40708288,5814462.918852682,0.856684203
1145,1145,1770637.931606359,5814407.507328066,3.269775854
1146,1146,1770684.31232297,5814407.023174069,0.763450018
1147,1147,1768082.296789716,5814451.72092908,1.721953155
1148,1148,1767819.381868519,5814499.735380586,0.29916321
1149,1149,1768121.556682821,5814430.552113139,0.954769236
1150,1150,1771217.559687691,5814365.674036587,0.735063622
1151,1151,1773443.452496234,5814319.394928778,0.39551923
1152,1152,1773459.692524632,5814319.260222462,0.482545452
1153,1153,1763889.419075304,5814505.384763096,2.389108155
1154,1154,1767630.508307252,5814429.201468825,0.309100003
1155,1155,1768129.626888087,5814421.226514837,0.858250001
1156,1156,1771128.164678527,5814356.829128615,2.457119999
1157,1157,1764465.461438657,5814534.087086202,0.512709697
1158,1158,1767646.264379143,5814421.896910923,0.420872348
1159,1159,1768144.546765261,5814409.634122591,0.838549309
1160,1160,1768186.415177129,5814412.894740878,0.612408605
1161,1161,1769053.821976571,5814391.037826492,0.349740738
1162,1162,1771150.826204231,5814347.863939183,0.737392369
1163,1163,1773451.80773376,5814299.579091022,1.283970572
1164,1164,1768152.556974773,5814399.958571712,1.086800022
1165,1165,1770643.906692034,5814353.01333466,0.665946901
1166,1166,1767519.021406922,5814402.07536306,0.039910714
1167,1167,1767556.991428364,5814454.471553287,0.039008499
1168,1168,1768192.775339114,5814392.055379028,0.85864698
1169,1169,1769152.730085402,5814358.671318128,0.380879992
1170,1170,1769172.155970151,5814358.272854989,0.443071423
1171,1171,1770619.650147372,5814334.091920801,0.73112501
1172,1172,1768310.154911211,5814366.90963999,0.463615387
1173,1173,1768349.086101108,5814365.601264845,0.421763642
1174,1174,1768374.240265795,5814365.605829668,0.37286709
1175,1175,1768401.080246469,5814364.913588256,0.236877356
1176,1176,1764458.024578,5814439.742837542,1.01581819
1177,1177,1768333.379861654,5814346.313710204,0.549600012
1178,1178,1767484.410671079,5814366.245950957,0.076996983
1179,1179,1764441.526861169,5814414.516637283,0.235103895
1180,1180,1768538.089291627,5814321.842204107,0.053036365
1181,1181,1762219.014223567,5814429.624078497,-0.643497158
1182,1182,1768522.617006101,5814303.816994479,0.796428582
1183,1183,1768557.797759452,5814307.217087522,0.116839763
1184,1184,1762181.354226899,5814419.485875337,-0.060500002
1185,1185,1768537.978868469,5814298.512446521,0.595781959
1186,1186,1762265.392229634,5814408.077593827,0.239981133
1187,1187,1762390.387711552,5814404.351584122,-0.585548591
1188,1188,1764157.131258863,5814697.352368413,1.256058415
1189,1189,1768624.272433529,5814280.187033441,0.378436362
1190,1190,1768561.589346829,5814282.186315317,1.268189504
1191,1191,1771257.79110134,5814215.393088961,0.555910717
1192,1192,1762257.329360362,5814390.891275262,0.338733326
1193,1193,1762368.257229873,5814387.429019594,0.50190909
1194,1194,1762454.806693385,5814383.979954669,-0.614285728
1195,1195,1762399.269486808,5814380.127481896,0.579968422
1196,1196,1762438.952039663,5814366.44708116,0.672509806
1197,1197,1762525.757727366,5814362.842204981,-0.996000051
1198,1198,1764431.824371042,5814324.962818771,0.3112
1199,1199,1771343.755947206,5814183.893243078,1.190203715
1200,1200,1762509.870235569,5814344.178834116,0.634399992
1201,1201,1763719.617836258,5814319.224268176,1.848794896
1202,1202,1769382.314615844,5814204.779282507,0.671800015
1203,1203,1762525.671157259,5814335.184627065,0.969047629
1204,1204,1763711.510354729,5814309.413948459,1.823986648
1205,1205,1764142.851023206,5814316.133936363,0.694262344
1206,1206,1771357.494721097,5814160.912876098,2.358476853
1207,1207,1764423.103867858,5814284.522112675,0.241127271
1208,1208,1767364.421586713,5814274.045585806,0.245537095
1209,1209,1764106.561025115,5814281.598358897,0.684999996
1210,1210,1768519.194959871,5814192.382406647,0.97521998
1211,1211,1771398.081095123,5814132.8996911,0.615499997
1212,1212,1764352.810292322,5814267.437164973,-0.247120256
1213,1213,1768535.22156619,5814181.874061248,1.251545427
1214,1214,1764074.527459789,5814262.293250917,0.43647161
1215,1215,1764406.539020293,5814255.456654872,0.129054548
1216,1216,1762772.898254673,5814282.842902985,-9999.0
1217,1217,1767254.689628921,5814205.1952075,0.095878706
1218,1218,1771406.265348392,5814108.46309891,0.751812513
1219,1219,1764054.240570008,5814246.08668868,0.57171177
1220,1220,1764294.943362159,5814232.392831134,-0.338779814
1221,1221,1764311.042763163,5814227.864336522,-0.363452848
1222,1222,1762784.911932183,5814248.884880392,1.685030759
1223,1223,1766920.940422498,5814165.137161354,-0.180050006
1224,1224,1762800.679615445,5814239.731995021,2.758000006
1225,1225,1763149.465539756,5814231.560478297,0.739798741
1226,1226,1764294.826765541,5814208.244303839,-0.378454542
1227,1227,1767214.658520941,5814177.302736616,0.107636572
1228,1228,1763987.484793955,5814203.39006095,1.126659999
1229,1229,1764374.258179964,5814199.80879065,0.062033898
1230,1230,1766873.391997879,5814148.181400475,0.328891304
1231,1231,1766888.923049017,5814145.873983163,0.2053125
1232,1232,1768471.181707577,5814114.08451499,0.583183095
1233,1233,1762819.940384618,5814229.557736465,2.747443573
1234,1234,1763574.878972324,5814204.532720359,2.641486471
1235,1235,1766904.714286674,5814135.829926963,0.352913045
1236,1236,1771871.490017594,5814033.476989917,0.650654554
1237,1237,1762839.306788247,5814212.18370379,3.274343922
1238,1238,1763274.128731093,5814197.717039754,0.356444454
1239,1239,1764359.983290925,5814184.038326773,0.079838864
1240,1240,1764282.629929924,5814181.828989324,-0.400438964
1241,1241,1764349.547856928,5814167.055556623,0.238080001
1242,1242,1768486.590492567,5814084.005532839,0.567838711
1243,1243,1768493.744987482,5814073.406697053,0.629026668
1244,1244,1771656.796608115,5813998.070414097,0.433381812
1245,1245,1762859.855216301,5814184.173856964,3.002847184
1246,1246,1762878.38811806,5814157.53654586,2.854333321
1247,1247,1768509.196334011,5814043.473175502,0.503971829
1248,1248,1762893.38986327,5814146.232419768,2.696376621
1249,1249,1763193.033388012,5814144.599088031,2.042571391
1250,1250,1763921.476886487,5814125.737603834,0.931973691
1251,1251,1771783.479003762,5813956.528788446,0.6642037
1252,1252,1762906.606029537,5814134.14205079,2.727063521
1253,1253,1763006.947861308,5814125.036889425,3.048247925
1254,1254,1763381.717930882,5814269.289035726,1.081560035
1255,1255,1763857.809387049,5814107.062270272,0.743074998
1256,1256,1763980.240096698,5814158.031795272,0.719792829
1257,1257,1762945.083459858,5814122.061732301,2.840102308
1258,1258,1771806.238767213,5813936.53550867,0.779363624
1259,1259,1763864.951332144,5814092.841324908,0.282117369
1260,1260,1769622.767304034,5813970.46120596,0.970999989
1261,1261,1763785.978123198,5814085.564236019,0.253221044
1262,1262,1763801.498464975,5814068.503836389,-0.732333316
1263,1263,1768541.460776593,5813986.360577594,0.79669204
1264,1264,1766989.388220747,5814000.712693118,0.556707691
1265,1265,1767168.294882636,5813970.837493667,2.269863665
1266,1266,1769766.425780731,5813917.427983641,1.03392634
1267,1267,1765282.836353136,5813998.774782848,0.936044109
1268,1268,1769748.244634586,5813908.558048946,0.961740755
1269,1269,1764244.518383963,5814086.12113184,-0.386022598
1270,1270,1771329.571490756,5813855.098593624,1.467263184
1271,1271,1771345.389045004,5813854.769091471,0.63464102
1272,1272,1763846.742396867,5813998.673485101,0.149083332
1273,1273,1764116.034574053,5813992.222621116,-0.749444406
1274,1274,1767367.702243379,5813928.699016683,0.908387333
1275,1275,1763798.122637542,5814017.179292982,0.042140776
1276,1276,1767351.064272604,5813917.065526661,0.707099999
1277,1277,1765037.98647864,5813968.372536303,0.730634948
1278,1278,1765065.238085284,5813952.557253804,0.626826919
1279,1279,1763998.655730865,5813965.375096151,0.32200629
1280,1280,1765081.146248576,5813943.828332859,0.579507463
1281,1281,1767334.841269194,5813897.451251622,0.715309627
1282,1282,1764661.511721285,5813941.432676106,1.197135147
1283,1283,1765096.85347186,5813933.271943705,0.567830771
1284,1284,1763955.582281532,5813957.714218858,0.350693262
1285,1285,1764669.220798417,5813931.306344958,0.594750005
1286,1286,1765338.085450882,5813973.739794704,0.975597907
1287,1287,1769703.309455077,5813819.591529082,0.787766363
1288,1288,1763912.609500047,5813943.481325083,0.50808791
1289,1289,1767173.389795067,5813867.376984912,1.050869565
1290,1290,1769682.747645112,5813809.666875028,0.785517833
1291,1291,1769666.724659202,5813800.025099621,0.787071433
1292,1292,1771390.395647454,5813764.078755648,0.63504002
1293,1293,1764873.60929112,5813891.738487222,0.554654546
1294,1294,1767183.205165179,5813840.909646285,0.504000005
1295,1295,1767239.878753086,5813838.232853254,1.910600029
1296,1296,1767299.873210448,5813935.955241805,1.042835288
1297,1297,1769342.264089945,5813796.739609663,0.519833321
1298,1298,1769754.852329265,5813778.527085459,1.771260832
1299,1299,1767204.508337673,5813820.324516206,1.015031588
1300,1300,1767246.068793092,5813819.687269398,0.468962959
1301,1301,1769761.491209047,5813768.369012834,1.12732856
1302,1302,1769286.287999073,5813767.975032081,0.551370382
1303,1303,1769504.35966566,5813763.860184275,0.918411216
1304,1304,1769769.384970781,5813758.505198942,0.985119425
1305,1305,1765102.594974828,5813842.842335679,1.563025636
1306,1306,1767218.805301906,5813804.398693874,1.253839903
1307,1307,1769238.631135529,5813758.983505948,0.448415089
1308,1308,1768923.542335802,5813755.555703647,0.355011562
1309,1309,1769214.700205859,5813749.503602833,0.417433968
1310,1310,1769491.840928859,5813745.99610523,0.970249997
1311,1311,1764429.969007904,5813836.372743062,0.511300001
1312,1312,1765038.926450111,5813824.176116692,2.158569621
1313,1313,1765058.269029861,5813823.203660292,0.840824059
1314,1314,1768882.653420599,5813746.356205047,0.417709094
1315,1315,1768846.193840937,5813737.133471782,0.481592
1316,1316,1769079.844086815,5813732.332474737,0.381927274
1317,1317,1765004.719538729,5813804.918405247,0.442228259
1318,1318,1765038.52640986,5813804.240094187,0.41418696
1319,1319,1768818.656254442,5813727.725524128,0.515444438
1320,1320,1763946.546918611,5813839.450692313,0.246906434
1321,1321,1764415.195026536,5813807.83438131,0.600069756
1322,1322,1771447.374397597,5813662.714427964,0.320197112
1323,1323,1771404.403397179,5813653.067234939,0.081976376
1324,1324,1771499.493387614,5813652.222392749,0.672148647
1325,1325,1771333.15190368,5813645.560787419,0.976645563
1326,1326,1771435.915868277,5813642.734239432,0.574799994
1327,1327,1771507.638154766,5813642.907035816,1.382096772
1328,1328,1768438.547589732,5813695.62993216,-0.015365379
1329,1329,1768667.486090844,5813670.99351974,0.686648136
1330,1330,1768643.236934166,5813661.518531169,0.715370387
1331,1331,1767021.294853427,5813644.340621837,0.182925927
1332,1332,1763985.510296534,5813702.784343308,-9999.0
1333,1333,1768567.028493142,5813602.68898449,0.844312494
1334,1334,1767012.047099641,5813614.819718782,0.225956522
1335,1335,1767064.028379832,5813613.763950738,0.3936625
1336,1336,1768459.299623462,5813565.565686305,-0.345111087
1337,1337,1764000.699046718,5813664.142147522,-0.336838229
1338,1338,1767108.526303529,5813602.447694249,0.502787281
1339,1339,1767042.489606073,5813578.200743312,0.575355659
1340,1340,1767130.081580192,5813562.768853423,-0.225090908
1341,1341,1765008.898725098,5813596.292064261,0.162401868
1342,1342,1764966.898188049,5813585.942113767,0.386517237
1343,1343,1765275.095995733,5813585.402426435,0.874267615
1344,1344,1767383.014302813,5813542.994174895,0.35888983
1345,1345,1768439.238957569,5813538.331766339,-0.518342245
1346,1346,1765002.325331809,5813576.273849621,0.573342855
1347,1347,1765286.991519995,5813569.89367642,1.131324997
1348,1348,1768387.709221678,5813506.990093153,0.113319982
1349,1349,1764026.917936433,5813586.612695158,-0.512000024
1350,1350,1764929.380131186,5813571.198188705,0.544347826
1351,1351,1765049.79626933,5813566.598176301,0.903960012
1352,1352,1765294.854911263,5813559.555840609,1.187481518
1353,1353,1768406.931306953,5813496.707521677,0.868460525
1354,1354,1764883.291500574,5813557.37172512,0.718705861
1355,1355,1768434.152550791,5813486.166105198,0.267227851
1356,1356,1764030.535688965,5813565.685553472,-0.2228077
1357,1357,1764832.074726658,5813567.027878321,0.528683641
1358,1358,1764898.758979118,5813553.164596341,0.932471278
1359,1359,1765183.427624793,5813542.266074963,0.912145452
1360,1360,1767017.900469959,5813485.062849568,0.308824999
1361,1361,1765168.049380426,5813512.694915391,0.899362064
1362,1362,1768512.362787621,5813444.603803589,-0.802772172
1363,1363,1764038.006992169,5813526.778258419,0.165642856
1364,1364,1764763.645750194,5813510.591076659,0.844202515
1365,1365,1765175.13021844,5813502.641011151,0.809739742
1366,1366,1767018.072232661,5813465.115049289,0.385437504
1367,1367,1768449.646320568,5813437.476798314,0.287288459
1368,1368,1768504.086391903,5813434.593379919,-0.880036386
1369,1369,1768523.596758189,5813434.394953822,0.124615383
1370,1370,1765182.005216414,5813492.226737599,0.820326089
1371,1371,1765198.383696848,5813491.169937022,0.805612232
1372,1372,1765277.480582942,5813490.308491766,1.041657898
1373,1373,1768464.767176345,5813426.008066418,0.139289855
1374,1374,1764045.026860561,5813505.771468316,0.125137942
1375,1375,1765229.816341924,5813480.567111058,0.788090928
1376,1376,1768503.686411942,5813415.072578852,0.016563628
1377,1377,1765245.732967146,5813471.631905376,0.733476206
1378,1378,1767013.03536701,5813440.286955106,0.579050005
1379,1379,1764748.091275638,5813481.185410034,1.007861681
1380,1380,1765261.180349812,5813462.955257629,1.537512825
1381,1381,1768519.249756376,5813394.601309728,0.115374999
1382,1382,1767007.061288184,5813418.259413871,0.80321071
1383,1383,1764713.171117556,5813459.249215911,0.873626958
1384,1384,1764076.073004712,5813451.54760323,0.244876105
1385,1385,1763705.913531876,5813431.99509629,0.491624999
1386,1386,1764012.481818381,5813419.42041638,0.334109949
1387,1387,1764081.195058007,5813414.751692242,0.226981823
1388,1388,1767245.345524765,5813352.285716634,0.488018174
1389,1389,1763757.063295408,5813418.265082455,0.39393616
1390,1390,1763994.162463416,5813406.308027496,0.438514639
1391,1391,1767276.012240165,5813332.199919315,0.554851061
1392,1392,1767315.35823927,5813328.70664385,0.703192309
1393,1393,1763816.504440896,5813391.04765527,0.172264493
1394,1394,1763817.518627215,5813412.041263975,0.365279483
1395,1395,1764187.506047655,5813382.15525384,0.020027521
1396,1396,1767330.817284364,5813325.324393484,0.767597399
1397,1397,1764120.09536271,5813373.879820292,-9999.0
1398,1398,1764164.018581441,5813373.587202552,0.396887847
1399,1399,1767355.353760697,5813310.662841471,1.600568205
1400,1400,1767576.090786252,5813303.972611946,0.531875
1401,1401,1763704.722945029,5813372.187143902,0.429012495
1402,1402,1764127.804495892,5813363.753992351,-0.045999992
1403,1403,1764254.581049132,5813361.579064124,0.36594286
1404,1404,1767370.465844833,5813298.788411399,1.134434788
1405,1405,1767512.312006322,5813295.715363287,0.490018177
1406,1406,1767555.517917168,5813298.798812463,0.43364878
1407,1407,1763795.467044118,5813360.40812831,0.677697374
1408,1408,1763874.392233899,5813359.043591185,0.138037037
1409,1409,1764262.736759893,5813352.579536449,0.637980396
1410,1410,1763751.569105711,5813372.004722658,0.955291445
1411,1411,1764277.947328598,5813341.176879846,0.367640007
1412,1412,1767480.414085236,5813275.485158301,0.333462966
1413,1413,1767586.685765179,5813274.256586423,1.007731714
1414,1414,1763858.622367847,5813340.186601059,0.229540985
1415,1415,1763706.026939474,5813342.41591354,2.26262142
1416,1416,1763881.749393394,5813333.481817549,0.638913981
1417,1417,1764118.945221685,5813324.250674385,0.215388883
1418,1418,1763905.695931661,5813319.623782162,0.639433966
1419,1419,1767559.217115523,5813246.345436544,2.136399991
1420,1420,1763692.296538892,5813318.039913278,2.455027975
1421,1421,1764126.455357608,5813304.156845259,0.368351849
1422,1422,1764103.065345338,5813215.526968751,1.42445312
1423,1423,1764685.928132842,5813193.251399796,1.026092588
1424,1424,1764108.252161144,5813184.856488708,1.696283002
1425,1425,1764278.427407471,5813181.25075159,0.172844158
1426,1426,1764271.502342844,5813164.049600501,0.32159747
1427,1427,1764724.469338287,5813142.619372326,1.338089277
1428,1428,1764738.002797418,5813129.41579999,1.370565849
1429,1429,1764091.242875262,5813125.364102867,2.26829092
1430,1430,1764747.904703178,5813111.818330697,1.194854511
1431,1431,1767393.141649921,5813080.403667198,0.569338901
1432,1432,1764789.696393997,5813073.644124505,1.045914767
1433,1433,1764343.442855413,5813060.530643552,0.098391892
1434,1434,1764060.182338182,5813065.943919956,0.75454347
1435,1435,1764817.506714106,5813040.100019729,0.907460014
1436,1436,1767419.186604758,5812988.266274055,0.168337497
1437,1437,1764390.725201592,5813031.316959052,0.124227274
1438,1438,1767397.910071066,5812983.063309506,1.091327829
1439,1439,1767379.492859161,5812959.628336261,3.093647094
1440,1440,1764088.855844887,5813005.748068609,0.450927268
1441,1441,1764100.574477018,5812990.348493419,0.924401298
1442,1442,1767425.658826292,5812917.602016973,1.598415115
1443,1443,1764112.137613376,5812975.159750578,2.666125046
1444,1444,1767433.069918661,5812908.454595448,4.748947351
1445,1445,1763977.50802771,5812967.873758599,-0.160973331
1446,1446,1764841.895033858,5812954.874914344,0.627806447
1447,1447,1767399.341960565,5812928.737835009,0.990355148
1448,1448,1763985.372365535,5812957.537200709,0.025962963
1449,1449,1767424.590488902,5812890.569260289,1.211999987
1450,1450,1764119.229370035,5812905.214366658,0.866600023
1451,1451,1764490.944016911,5812889.348219282,0.475923078
1452,1452,1763951.399824662,5812848.730792044,0.139179487
1453,1453,1764058.092546184,5812846.915501553,0.761342397
1454,1454,1764117.259808665,5812835.449839048,0.661721527
1455,1455,1764537.736261717,5812828.006245437,0.61433333
1456,1456,1764140.619756483,5812824.80379776,2.393471711
1457,1457,1764544.952184128,5812818.19269484,0.574452836
1458,1458,1764686.568524769,5812814.30212504,-0.741811337
1459,1459,1764011.936015053,5812820.360304442,0.725564352
1460,1460,1764101.292074677,5812821.777536074,1.803634458
1461,1461,1764592.585234516,5812806.731424696,0.009677213
1462,1462,1764659.225051584,5812803.964828468,-0.180672545
1463,1463,1763998.049940412,5812807.912559491,0.461674991
1464,1464,1764124.792722925,5812812.63719622,1.015983623
1465,1465,1764567.42797252,5812796.580034262,0.428618426
1466,1466,1764733.436263911,5812792.484143708,1.046351854
1467,1467,1764609.500238219,5812786.075459261,0.969247607
1468,1468,1763936.13306087,5812794.15045249,0.051789215
1469,1469,1764875.031323842,5812760.664931414,-0.472490889
1470,1470,1763902.364744478,5812769.932703821,0.388063292
1471,1471,1763996.877228942,5812763.062078917,0.623921047
1472,1472,1763886.152379239,5812750.311950351,0.546074997
1473,1473,1763854.125185994,5812731.006361365,0.396449989
1474,1474,1764941.829459063,5812709.841526712,-0.236009175
1475,1475,1764747.64130367,5812703.398193845,0.313542848
1476,1476,1763841.86680347,5812711.306741372,0.463874997
1477,1477,1764755.518442908,5812693.770222588,0.478484845
1478,1478,1764966.019156257,5812692.099911689,-0.198913046
1479,1479,1764992.243777941,5812688.509359878,-0.270888892
1480,1480,1763988.353060124,5812718.35825565,0.874695431
1481,1481,1764771.222255169,5812684.159033088,0.478413793
1482,1482,1763829.608409836,5812691.606975069,0.596125007
1483,1483,1763780.250123603,5812683.150139203,0.796254051
1484,1484,1763821.220194125,5812672.122135049,3.99196104
1485,1485,1764800.007049789,5812660.175783996,0.783666667
1486,1486,1763752.772711284,5812667.429777109,0.812122311
1487,1487,1765252.234602483,5812623.114313422,0.617487166
1488,1488,1765273.737916426,5812615.336415557,0.488309157
1489,1489,1765109.223125909,5812612.817764723,2.629617998
1490,1490,1765257.477068327,5812603.198212617,0.412313133
1491,1491,1765190.090237238,5812589.301553041,0.306858531
1492,1492,1765232.001789436,5812584.35043732,0.342188679
1493,1493,1764871.012076445,5812581.041251907,-0.084408159
1494,1494,1764871.152709799,5812551.330089753,0.032491227
1495,1495,1764862.718004775,5812541.111703518,0.140090908
1496,1496,1764846.870876979,5812531.668995732,0.093124999
1497,1497,1764854.755475533,5812522.383563133,1.620292298
1498,1498,1765186.480350923,5812504.904478859,0.691710513
1499,1499,1765156.720319632,5812485.116571983,0.784500001
1500,1500,1763842.955799092,5812482.98156379,0.652126693
1501,1501,1763830.477067507,5812466.250695284,0.81272289
1502,1502,1763967.213813465,5812459.716305474,1.452745443
1503,1503,1764872.972504113,5812432.005591134,0.025020215
1504,1504,1763975.455376525,5812439.400224908,2.418372559
1505,1505,1764852.747827621,5812421.980207876,0.191792206
1506,1506,1764860.836601377,5812413.467225602,1.031764688
1507,1507,1763982.532530064,5812426.547389844,3.888506508
1508,1508,1764876.478050534,5812403.312428127,0.682333338
1509,1509,1763989.74235963,5812399.435088915,0.697886796
1510,1510,1764013.066031298,5812379.025840426,0.858125011
1511,1511,1764028.681378044,5812368.74230611,0.918592602
1512,1512,1765193.837285943,5812344.788496736,-0.353124251
1513,1513,1765222.255272888,5812324.896325027,-0.317150936
1514,1514,1765284.023376863,5812320.597387692,-0.286535975
1515,1515,1764056.760782484,5812335.221081913,1.172943426
1516,1516,1764083.007336743,5812308.345640694,2.838381834
1517,1517,1764922.173833907,5812308.393999079,0.309426562
1518,1518,1763956.125768484,5812300.385843096,0.465444445
1519,1519,1764074.57059854,5812269.042592363,2.331704867
1520,1520,1764959.947176757,5812250.260393944,0.142050632
1521,1521,1765293.853519293,5812257.539986931,0.164146789
1522,1522,1765339.705139257,5812243.033925612,0.251913045
1523,1523,1765347.869386169,5812233.688847711,0.169192307
1524,1524,1765378.592588131,5812232.004117113,-0.053259257
1525,1525,1765400.683757541,5812257.699262087,-0.017781986
1526,1526,1763900.753302874,5812250.399749857,1.236122853
1527,1527,1764016.353198821,5812281.219059311,0.918053979
1528,1528,1765362.815937139,5812222.248032589,0.084025316
1529,1529,1763963.094754245,5812245.193226255,0.803043741
1530,1530,1765453.463435545,5812210.34563476,0.179236843
1531,1531,1763978.143187419,5812230.324058836,3.601333344
1532,1532,1764975.053697076,5812210.196408974,0.140836365
1533,1533,1765403.109841912,5812210.6787811,0.44264006
1534,1534,1765240.476877967,5812217.465023471,0.039811124
1535,1535,1765441.472280419,5812196.82833161,0.251542858
1536,1536,1765457.015670928,5812190.329989913,0.217074999
1537,1537,1763922.708678088,5812211.304484251,0.458425927
1538,1538,1764974.489852708,5812190.055887413,0.292239995
1539,1539,1763902.084692437,5812223.142553885,0.855549528
1540,1540,1763953.716574667,5812200.506370881,0.825403849
1541,1541,1765206.43619814,5812186.909500951,-0.014475679
1542,1542,1763907.262652104,5812192.252197919,0.732999998
1543,1543,1765187.362685691,5812155.137144053,-0.031274512
1544,1544,1764966.155652783,5812156.058580315,0.615835613
1545,1545,1763956.355506225,5812168.053327258,1.144164766
1546,1546,1764979.344201447,5812138.085657958,0.63667232
1547,1547,1763945.668716391,5812148.439267112,1.087787624
1548,1548,1764996.971985137,5812120.015078933,0.457363632
1549,1549,1765170.052198397,5812116.719506781,4.398612853
1550,1550,1764997.835899513,5812079.216043532,0.670899986
1551,1551,1764915.941336822,5812031.678025306,0.307575002
1552,1552,1764905.876592875,5812016.257010126,0.195782972
1553,1553,1764933.659343403,5812014.884235595,-0.74659301
1554,1554,1764899.342415744,5811992.849990344,-0.265418578
1555,1555,1764882.914584563,5811962.53629051,-0.188305252
1556,1556,1764862.547783521,5811933.028677083,-0.102973854
1557,1557,1764849.769657348,5811879.064819005,-0.381193277
1558,1558,1764983.901422507,5811870.76149283,2.171224999
1559,1559,1764833.556532813,5811859.445890591,-0.229147531
1560,1560,1764942.060326575,5811876.184063932,0.335649944
1561,1561,1764896.228251408,5811837.618666319,0.076312501
