OID,FID_,X,Y,BCE_Waimea
858,858,1614869.918752337,5429939.34770608,-0.753807681
859,859,1614926.886496681,5429939.607558904,-0.421757292
860,860,1614986.668299739,5429938.903537075,-0.819111135
861,861,1615005.323053643,5429939.069583477,-9999.0
862,862,1615035.412898593,5429939.007436082,-9999.0
863,863,1615095.592588722,5429938.882767796,-9999.0
864,864,1615122.072598593,5429938.623240694,-9999.0
865,865,1608119.502581044,5429939.485742358,0.942852717
866,866,1608716.68654906,5429939.149249533,-0.063971428
867,867,1609202.125956651,5429997.610820415,0.08390205
868,868,1610408.744096907,5429941.342390927,-0.336961908
869,869,1611827.21885742,5429934.755744522,0.906320012
870,870,1613701.890130035,5429934.022870239,-0.429889384
871,871,1613726.485890549,5429931.623433292,-0.790500022
872,872,1614082.672331625,5429934.175641257,-0.186914285
873,873,1614495.993954198,5429929.925773175,0.318088892
874,874,1614516.34317832,5429930.089697843,0.496098035
875,875,1614749.539149241,5429929.62047799,-0.386788448
876,876,1615196.946223809,5429928.305573256,0.680375946
877,877,1609017.420519124,5429929.014738061,0.046442308
878,878,1614045.175654205,5429928.281911918,-0.182219145
879,879,1614068.890180251,5429921.139553677,-0.251981476
880,880,1614129.466846845,5429921.255837744,-0.311479997
881,881,1614243.172383541,5429927.101209305,-9999.0
882,882,1614441.905993223,5429928.337656055,-9999.0
883,883,1614903.879642821,5429918.781580932,-0.308140193
884,884,1614930.207402968,5429918.347772169,-0.532638893
885,885,1614962.365369336,5429919.008828724,-9999.0
886,886,1614990.237020055,5429919.155946521,-9999.0
887,887,1608726.560135738,5429924.486203589,-0.044121119
888,888,1610378.625822226,5429921.440737769,0.395567313
889,889,1610427.699194504,5429922.247010899,-0.032683171
890,890,1612410.023150058,5429914.044360178,0.114132077
891,891,1613568.628665305,5429911.770431162,-9999.0
892,892,1613708.191391813,5429912.089765781,-9999.0
893,893,1613743.529860305,5429913.935087836,-9999.0
894,894,1614177.794022852,5429910.812854694,-0.436480774
895,895,1614578.317390613,5429916.918407034,0.122162521
896,896,1615178.277222736,5429908.7935391,-9999.0
897,897,1615215.830614265,5429908.256030593,0.581342853
898,898,1608490.826614376,5429909.703943328,-0.205156864
899,899,1608877.957385021,5429909.702601649,-0.029872549
900,900,1610984.344186661,5429911.455191593,0.806059404
901,901,1611576.259069628,5429903.048989193,0.110235296
902,902,1613579.893687354,5429901.777035375,-9999.0
903,903,1614269.839244938,5429907.156954571,-9999.0
904,904,1614796.75951942,5429899.479515483,-0.834142872
905,905,1608093.241012435,5429909.285907613,0.848499998
906,906,1608438.310552586,5429900.31536683,-0.435882346
907,907,1608615.483631329,5429899.961545985,-0.165705883
908,908,1608684.914420201,5429900.167861869,-0.067921182
909,909,1608750.979613286,5429912.592964198,-0.016149425
910,910,1608866.934794094,5429898.873725899,-0.015903846
911,911,1608987.482336425,5429928.847342505,-0.030510205
912,912,1609403.481842919,5429961.35950912,0.226557368
913,913,1610439.277001167,5429901.977319213,0.476271426
914,914,1611537.943895933,5429894.615427545,0.100393444
915,915,1611560.108516769,5429895.295829231,0.100000001
916,916,1613703.994807479,5429891.571865399,-9999.0
917,917,1613756.650292503,5429890.74530523,-9999.0
918,918,1614719.520014819,5429889.587250902,-9999.0
919,919,1615206.409922874,5429888.585500405,-0.768000007
920,920,1608065.643222688,5429885.238719917,0.858999968
921,921,1608438.266232084,5429936.688025605,-0.50076765
922,922,1608513.52793311,5429894.514360324,-0.158914085
923,923,1608780.964540366,5429889.791275165,0.080227722
924,924,1608927.102303199,5429889.23679453,0.10898077
925,925,1609829.164378623,5429899.961127589,0.475526067
926,926,1610915.065851032,5429898.785679442,0.784510992
927,927,1611002.715674757,5429889.629125115,0.849743846
928,928,1611909.884136504,5429884.759050709,0.730879987
929,929,1613598.813876121,5429881.592437895,-0.584749991
930,930,1614057.377317455,5429881.129509435,-0.14928846
931,931,1614140.123703906,5429880.969088834,-0.269019233
932,932,1610928.196330765,5429876.328164241,1.126174998
933,933,1611541.27084539,5429875.381035918,0.321013339
934,934,1612319.836671054,5429873.376602778,0.246280001
935,935,1613625.369926593,5429872.355944872,-0.419274509
936,936,1613726.533798946,5429876.570810216,-9999.0
937,937,1614440.999856567,5429870.405472001,-9999.0
938,938,1614401.210367077,5429929.372943548,-0.551762
939,939,1614663.459590912,5429870.336873584,-9999.0
940,940,1608408.033911888,5429869.910770172,-0.695679247
941,941,1608765.895706174,5429869.864768153,0.083722771
942,942,1609805.992589642,5429880.226252105,0.564151056
943,943,1610965.800744866,5429871.285377124,1.092220464
944,944,1611499.730452721,5429865.679000739,0.447980762
945,945,1611519.940175984,5429865.038905594,0.100000001
946,946,1611923.216038514,5429867.545278857,0.914916663
947,947,1612302.70956035,5429864.160385236,0.282817208
948,948,1612583.489638712,5429862.137186442,1.054235276
949,949,1613529.695731575,5429864.47261759,-0.257355716
950,950,1614319.284646217,5429868.447158592,-9999.0
951,951,1608841.107341637,5429859.801375917,0.027553398
952,952,1609541.538077926,5429871.209103458,0.560618242
953,953,1610732.584847024,5429856.674776698,0.399443476
954,954,1613703.929035272,5429856.668707348,-9999.0
955,955,1614343.320882294,5429850.449523305,-9999.0
956,956,1614487.442291504,5429850.897481153,-9999.0
957,957,1614536.705569254,5429851.088052525,-9999.0
958,958,1610717.526490113,5429847.451786676,0.47178432
959,959,1610984.57657218,5429851.31234077,1.060349996
960,960,1611057.555711524,5429893.61027851,0.773311491
961,961,1612297.220151853,5429844.224955337,0.678037505
962,962,1613530.885282893,5429841.307038526,-9999.0
963,963,1613550.522556763,5429852.067243125,-9999.0
964,964,1613689.404638139,5429841.737514509,-9999.0
965,965,1614298.015652332,5429840.770886856,-0.512415091
966,966,1614382.979689946,5429840.398825184,-9999.0
967,967,1614945.089823922,5429839.265349754,-9999.0
968,968,1615007.729077005,5429845.388742912,-9999.0
969,969,1615027.83576025,5429839.09483493,-9999.0
970,970,1608806.539162458,5429857.251377808,0.055034901
971,971,1610491.231295855,5429839.228000631,0.492788105
972,972,1610582.108508911,5429836.950599745,-0.168649997
973,973,1611486.889848357,5429840.959074511,0.166827855
974,974,1612349.858475582,5429833.436241356,0.534411751
975,975,1612560.485399623,5429833.802648123,0.679942855
976,976,1613519.585206711,5429832.430182966,-0.378107704
977,977,1608201.27519236,5429830.053004052,0.778826645
978,978,1608829.836258763,5429833.780502668,0.058951455
979,979,1610589.616332418,5429826.967319265,-0.159628568
980,980,1611499.81886925,5429825.58492815,0.543600008
981,981,1612342.321673482,5429824.930979007,0.75272915
982,982,1612571.353988745,5429823.230430443,0.55994059
983,983,1614423.108346504,5429820.374597954,-9999.0
984,984,1614817.766498666,5429828.786305192,-9999.0
985,985,1615075.451764021,5429826.649510263,-9999.0
986,986,1608901.292978212,5429933.654677658,-0.036472496
987,987,1609806.552059582,5429836.043335877,0.622349352
988,988,1612530.210183769,5429814.114663932,0.100000001
989,989,1608641.156452011,5429809.803440994,-0.154274503
990,990,1608713.167384294,5429810.094073675,0.162514853
991,991,1608816.705604349,5429816.945372956,0.064306605
992,992,1609412.742598227,5429809.222217316,0.555735298
993,993,1609809.333310757,5429808.116997722,0.656785723
994,994,1610261.131673406,5429820.789997716,0.703132447
995,995,1610499.167996965,5429807.358274017,0.664730786
996,996,1611477.220385815,5429805.675917159,0.174900002
997,997,1609573.21184729,5429805.232320211,0.72608289
998,998,1609792.215291615,5429803.15390206,0.799425015
999,999,1611462.160038349,5429795.727314458,0.151800001
1000,1000,1614178.908519994,5429791.671362136,-0.435273333
1001,1001,1614593.731004396,5429799.160774551,-0.822000027
1002,1002,1608666.916378525,5429801.491712037,0.038170634
1003,1003,1610803.762638836,5429795.446639501,0.719529945
1004,1004,1612469.980277518,5429784.301109399,0.100000001
1005,1005,1612492.547161586,5429784.262377026,0.100000001
1006,1006,1612561.604656592,5429784.764335063,0.100000001
1007,1007,1612620.72980644,5429784.041043829,0.145924529
1008,1008,1608701.299163799,5429779.814694099,0.177173079
1009,1009,1608830.525374715,5429780.18804546,0.145606667
1010,1010,1609574.035518879,5429778.513546261,0.802736856
1011,1011,1609777.137154721,5429778.24330911,0.771881818
1012,1012,1610567.416728885,5429799.312811352,0.931621521
1013,1013,1611444.693789084,5429783.611233125,0.481844448
1014,1014,1612345.997545077,5429774.683126858,0.662138613
1015,1015,1614401.707829417,5429771.425128674,-0.556905928
1016,1016,1615152.207113319,5429769.611186972,-0.218709695
1017,1017,1608607.416303962,5429774.735741687,-0.012293333
1018,1018,1609303.069027679,5429769.097403916,0.620132076
1019,1019,1609544.832642222,5429794.599734415,0.762366714
1020,1020,1610642.083249126,5429776.821738267,0.378015152
1021,1021,1612106.894830207,5429782.045386911,0.287488186
1022,1022,1612376.466791289,5429764.892698817,0.295431372
1023,1023,1612409.767884354,5429764.45938842,0.150102566
1024,1024,1612516.468275927,5429770.223511894,0.100000001
1025,1025,1612590.302461995,5429764.149062319,0.100000001
1026,1026,1612613.569245594,5429763.904230608,0.100000001
1027,1027,1612644.453293175,5429774.075617016,0.762204995
1028,1028,1613536.881465898,5429789.303733039,-9999.0
1029,1029,1607754.897154862,5429757.138645689,0.841230768
1030,1030,1609481.57257581,5429857.286416802,0.511874831
1031,1031,1610574.47015525,5429757.182894393,0.938000011
1032,1032,1610664.637161212,5429756.918951673,0.537084501
1033,1033,1612161.516166321,5429754.906436056,0.620862739
1034,1034,1612282.57235356,5429754.498464447,0.843439994
1035,1035,1613944.643636804,5429758.470850804,-0.097336067
1036,1036,1614226.926908825,5429751.535522568,-0.600514555
1037,1037,1614547.421747706,5429751.054009182,-0.114453334
1038,1038,1614583.685254265,5429750.45224826,-0.153840004
1039,1039,1609292.309113188,5429749.543024118,0.682617666
1040,1040,1609319.435451782,5429749.660878065,0.673026489
1041,1041,1609743.24679846,5429748.371751444,0.873586679
1042,1042,1610070.313226312,5429748.130692575,0.710461553
1043,1043,1610682.76851261,5429740.737180565,0.413857136
1044,1044,1610837.099206026,5429747.92596492,1.080428537
1045,1045,1611811.866200676,5429745.30590699,0.106853335
1046,1046,1612171.239876827,5429744.713292223,0.630141301
1047,1047,1613921.706863867,5429741.777323333,-0.111230765
1048,1048,1615253.145937821,5429739.106471901,-9999.0
1049,1049,1608713.083744273,5429740.287761486,0.018500002
1050,1050,1608743.172711437,5429740.25164723,0.197559998
1051,1051,1609551.416277533,5429738.653897843,1.008228581
1052,1052,1610581.414897998,5429737.228085157,0.900176457
1053,1053,1612161.482127252,5429734.552749071,0.235884617
1054,1054,1613361.829800846,5429733.231812956,0.094720001
1055,1055,1613523.178831258,5429742.32486025,-9999.0
1056,1056,1613951.776748147,5429731.747323249,-0.711076952
1057,1057,1609182.319909701,5429733.575064588,0.637153838
1058,1058,1609562.686526025,5429728.666734491,0.917413342
1059,1059,1609622.870973892,5429733.573519624,1.068026663
1060,1060,1609713.131150683,5429728.467340851,0.879086677
1061,1061,1609969.303450643,5429742.530572372,0.64137772
1062,1062,1610866.869870791,5429731.852994983,0.993693791
1063,1063,1612056.306354047,5429724.960027651,0.100000001
1064,1064,1612113.120744859,5429725.446687048,0.100000001
1065,1065,1612131.377203036,5429725.039695776,0.100000001
1066,1066,1612660.773101224,5429730.635630028,0.139455358
1067,1067,1612705.222225898,5429725.419093812,0.788284799
1068,1068,1613621.082205632,5429721.992876785,-0.662250027
1069,1069,1613884.057512889,5429721.904562263,-0.09428846
1070,1070,1613914.146447284,5429721.847051925,-0.20067308
1071,1071,1614252.646964249,5429721.191481794,-0.492057697
1072,1072,1608558.894508606,5429730.73516918,0.032003096
1073,1073,1611428.208937237,5429739.049442177,1.286453103
1074,1074,1614159.148854082,5429711.778319357,-9999.0
1075,1075,1608535.727007807,5429710.204512604,0.038470588
1076,1076,1608743.136741602,5429710.334653907,0.004878784
1077,1077,1609664.210141365,5429708.587824746,0.174850001
1078,1078,1610271.960443698,5429719.195654509,0.948980428
1079,1079,1611025.73031579,5429706.650921319,0.100000001
1080,1080,1611413.522645551,5429705.90907472,0.100000001
1081,1081,1611973.528958315,5429705.152083213,0.108285715
1082,1082,1611996.095593404,5429705.114883144,0.100000001
1083,1083,1612022.423334362,5429705.071408493,0.100000001
1084,1084,1612041.230067703,5429705.767444734,0.100000001
1085,1085,1612118.247073707,5429705.372164983,0.100000001
1086,1086,1612153.91056616,5429705.057347332,0.100000001
1087,1087,1612291.077821557,5429720.918699493,0.117776273
1088,1088,1612725.748874151,5429703.147451158,0.099708335
1089,1089,1613304.80904822,5429703.042702387,0.100000001
1090,1090,1613328.723406283,5429703.5280343,0.100000001
1091,1091,1613823.841729408,5429702.074540527,-0.292094333
1092,1092,1613843.196473227,5429702.414279408,-0.279941176
1093,1093,1614293.818646152,5429706.255985991,-0.458344817
1094,1094,1614482.584622186,5429701.168986273,-0.28282177
1095,1095,1614500.840910875,5429700.756045897,-0.253411763
1096,1096,1609256.127814475,5429715.304969159,0.779097959
1097,1097,1609272.890922454,5429699.329516039,0.794792455
1098,1098,1609685.517544564,5429704.404317768,0.79528402
1099,1099,1609796.896514727,5429724.785357749,0.83751953
1100,1100,1610073.959948641,5429702.904151591,0.798884897
1101,1101,1611702.561805216,5429695.825348964,0.303461538
1102,1102,1612371.193632986,5429706.183849327,0.100000001
1103,1103,1613873.266301254,5429692.384603214,-0.366549014
1104,1104,1613891.672631126,5429691.041242748,-0.623266671
1105,1105,1614312.765146026,5429690.747260028,-0.507745099
1106,1106,1608639.816176445,5429706.00327242,0.120473431
1107,1107,1608769.257171263,5429711.912604284,0.197645761
1108,1108,1609133.552679614,5429694.623563944,0.721044333
1109,1109,1609171.480197957,5429689.281253604,0.715954838
1110,1110,1609446.040126959,5429688.929799817,1.016775014
1111,1111,1609500.418711089,5429717.53636713,0.949954023
1112,1112,1609942.353131067,5429688.472665109,0.740905648
1113,1113,1610062.859708549,5429688.102394614,0.940012514
1114,1114,1610158.890740701,5429721.160345274,0.923646687
1115,1115,1610758.00688381,5429700.239429597,0.557347677
1116,1116,1610892.913140265,5429715.70996574,1.009504125
1117,1117,1611670.433037078,5429696.786480842,0.66790868
1118,1118,1611965.975123694,5429685.946946763,0.663857135
1119,1119,1612075.443340637,5429685.61990706,0.100000001
1120,1120,1612214.054762317,5429685.011852381,0.194461536
1121,1121,1613259.658872074,5429685.492460201,0.100000001
1122,1122,1613682.658067838,5429687.040688056,-0.402931097
1123,1123,1613716.464787315,5429684.686187221,-0.424696432
1124,1124,1613788.814508587,5429683.049953753,-0.440681157
1125,1125,1614220.47349317,5429698.339815097,-0.781268834
1126,1126,1614245.198004308,5429681.112074417,-9999.0
1127,1127,1614282.657552559,5429681.243106406,-0.701884598
1128,1128,1609192.339709577,5429679.282576751,0.741036144
1129,1129,1610085.412448169,5429678.098799126,0.865542861
1130,1130,1610732.321000251,5429677.89996171,0.921208318
1131,1131,1611013.976631572,5429677.417134925,0.100000001
1132,1132,1611943.40735402,5429685.256906169,0.525152382
1133,1133,1612049.897651086,5429675.842489416,0.115430465
1134,1134,1612116.409440893,5429679.984518794,0.302057149
1135,1135,1613342.365219397,5429673.056787305,0.100000001
1136,1136,1613831.30703878,5429672.143232291,-0.533865382
1137,1137,1615253.425812407,5429674.080905332,-0.285829809
1138,1138,1608795.743968695,5429670.381827582,0.075859995
1139,1139,1609163.933311514,5429669.693428325,0.922534654
1140,1140,1609272.852772839,5429669.412520011,0.833999987
1141,1141,1609434.731415689,5429669.347124456,1.079323796
1142,1142,1609863.892082605,5429669.011373219,0.51686408
1143,1143,1609951.509460937,5429672.299866107,0.796754054
1144,1144,1611514.610889285,5429666.003804406,1.376085712
1145,1145,1611634.473162302,5429670.2311097,1.081930705
1146,1146,1612670.961289693,5429671.300394429,0.100000001
1147,1147,1612936.453303218,5429663.817864912,0.222576926
1148,1148,1613177.162782167,5429663.385659021,0.100000001
1149,1149,1613434.390867825,5429707.543034976,-0.239621135
1150,1150,1613479.744958311,5429673.87835319,-9999.0
1151,1151,1613605.104306745,5429670.713128631,-0.650872361
1152,1152,1613695.888981623,5429662.427173167,-0.31415385
1153,1153,1613876.573913007,5429662.607260859,-9999.0
1154,1154,1609671.735266387,5429660.655306632,0.484085473
1155,1155,1609891.893376484,5429664.526026514,0.526457903
1156,1156,1611461.947838691,5429661.100828195,0.112512502
1157,1157,1611612.394726847,5429663.108506613,1.149136345
1158,1158,1612266.659635446,5429655.006217461,0.170461539
1159,1159,1612316.102807198,5429655.299201788,0.100000001
1160,1160,1612838.264773984,5429674.626376403,0.189561191
1161,1161,1612911.530460934,5429652.406234342,0.099978438
1162,1162,1613151.014603929,5429655.110059267,0.098693264
1163,1163,1613447.790316227,5429652.713331505,0.100000001
1164,1164,1613670.091833715,5429652.879902383,-0.406728161
1165,1165,1613742.681455381,5429657.141494425,-0.346584999
1166,1166,1613793.808343473,5429651.338054666,-0.464976764
1167,1167,1608830.367948736,5429650.547738489,0.15754
1168,1168,1610544.222044336,5429647.53092925,0.981649993
1169,1169,1611476.968559715,5429646.118595341,0.100000001
1170,1170,1611850.464637706,5429651.739013323,0.591503574
1171,1171,1612087.150919416,5429694.528686601,0.103448211
1172,1172,1612563.674891401,5429649.230331833,0.100000001
1173,1173,1613413.922196487,5429642.803521512,0.100000001
1174,1174,1613432.575380992,5429642.564578832,0.100000001
1175,1175,1614042.741656261,5429643.823197191,-0.644789181
1176,1176,1614550.174452296,5429648.458345808,-0.291332169
1177,1177,1614625.386341763,5429641.048924401,-0.158067303
1178,1178,1609656.595230643,5429638.791491147,1.370971446
1179,1179,1609824.682629534,5429642.0943502,0.287725092
1180,1180,1610333.587699494,5429637.860951664,0.935385717
1181,1181,1611871.913954647,5429774.301027508,0.255797223
1182,1182,1612123.185066912,5429643.417633271,0.118166666
1183,1183,1612943.770042829,5429633.683235334,0.100000001
1184,1184,1612965.094623068,5429640.293482584,0.100017779
1185,1185,1613903.924470221,5429638.845946986,-9999.0
1186,1186,1614810.457314008,5429630.854531279,0.248562912
1187,1187,1615294.470469812,5429644.077567562,-9999.0
1188,1188,1608855.481432078,5429634.825035767,0.115053522
1189,1189,1609265.279778229,5429629.532778071,0.81421154
1190,1190,1610596.84696359,5429626.782570059,1.117555576
1191,1191,1611164.453646369,5429631.954972576,0.100000001
1192,1192,1611597.139656254,5429626.187727216,1.253735886
1193,1193,1611646.553587567,5429642.826806046,1.346989345
1194,1194,1611730.046889862,5429652.079415717,0.468914994
1195,1195,1611861.802325164,5429625.832325054,0.848196193
1196,1196,1611965.619222938,5429630.372394581,0.243228575
1197,1197,1612342.838933636,5429635.994932576,0.100000001
1198,1198,1613952.914036747,5429622.578177112,-0.669427633
1199,1199,1614280.270509712,5429643.053833782,-0.769322245
1200,1200,1615177.977242398,5429619.595198522,0.114792455
1201,1201,1608234.887716167,5429619.868653368,0.102869566
1202,1202,1609369.446177582,5429686.963211453,0.907860563
1203,1203,1609911.136630046,5429635.036427887,0.631893213
1204,1204,1610604.355608957,5429617.526420785,1.061828614
1205,1205,1611924.554886452,5429620.610013603,0.108026202
1206,1206,1611985.061986994,5429615.962902702,0.364843142
1207,1207,1612146.238439261,5429615.318909114,0.186207546
1208,1208,1612326.76860666,5429614.606095795,0.100000001
1209,1209,1613966.894234634,5429611.640816472,-0.676020411
1210,1210,1615170.12982584,5429609.23017015,0.193176469
1211,1211,1615211.611000848,5429722.362976202,-0.527523306
1212,1212,1615275.440372343,5429609.418731607,-9999.0
1213,1213,1608227.355139418,5429610.631985493,0.112628573
1214,1214,1609385.759635414,5429609.229060083,1.143649995
1215,1215,1609946.535617559,5429614.584277991,0.751982461
1216,1216,1611943.276323015,5429605.478217987,0.129125002
1217,1217,1611995.931082189,5429605.391550396,0.381175012
1218,1218,1612405.894510161,5429609.689863419,0.100000001
1219,1219,1612536.128229734,5429680.151308511,0.155423614
1220,1220,1614069.853578843,5429604.232035706,-9999.0
1221,1221,1614232.569252148,5429609.269977619,-9999.0
1222,1222,1614327.784927781,5429601.170823257,-9999.0
1223,1223,1614485.901456723,5429601.062066399,-0.68293751
1224,1224,1614944.750185736,5429600.133509792,0.39126923
1225,1225,1615034.711884567,5429599.948062496,0.400173071
1226,1226,1615147.543542847,5429599.713897646,0.127471695
1227,1227,1608987.677137573,5429617.015417585,0.726378324
1228,1228,1609395.335478577,5429599.244339079,1.175662681
1229,1229,1609636.053643465,5429618.449605818,0.533449569
1230,1230,1611378.981954316,5429603.190346899,0.86277427
1231,1231,1611597.091943345,5429596.270723765,0.705588215
1232,1232,1611988.941019012,5429595.430714884,0.101458335
1233,1233,1612165.559487102,5429595.718442565,0.100000001
1234,1234,1612434.367534921,5429593.735854669,1.426999983
1235,1235,1612695.621953115,5429594.435758282,0.100000001
1236,1236,1612717.884623016,5429594.396855392,0.100000001
1237,1237,1613157.644265257,5429619.498024281,0.100000001
1238,1238,1614256.703145463,5429591.919227093,-9999.0
1239,1239,1614406.828007774,5429658.893861223,-0.427413191
1240,1240,1614464.123480022,5429594.013316695,-0.235832171
1241,1241,1614636.840514088,5429599.387617625,-0.238050473
1242,1242,1614733.468097855,5429594.805882107,-0.108352949
1243,1243,1614760.285304898,5429589.98604884,-0.353977543
1244,1244,1615208.003198331,5429589.615321447,0.020500001
1245,1245,1609366.928675312,5429589.308627048,1.120846657
1246,1246,1609970.938548311,5429603.867888711,0.808998559
1247,1247,1611629.40383463,5429593.261822259,0.666843753
1248,1248,1612065.8518901,5429589.616137274,0.130435756
1249,1249,1612108.881652253,5429585.464124369,0.100000001
1250,1250,1612213.887261018,5429585.28850726,0.100000001
1251,1251,1612450.021811059,5429583.947136414,0.266241936
1252,1252,1614788.659696544,5429580.303362268,-9999.0
1253,1253,1614889.881255193,5429582.010301288,-0.547781831
1254,1254,1609126.451247733,5429585.056758115,0.820768474
1255,1255,1612394.399684835,5429574.601677286,0.100000001
1256,1256,1612495.695920151,5429574.633758418,0.183224139
1257,1257,1612776.965741248,5429601.691343644,0.100000001
1258,1258,1614495.500801645,5429575.917168214,-0.099396132
1259,1259,1614752.72343433,5429570.403936202,-9999.0
1260,1260,1615211.57027742,5429569.458540518,-0.229100334
1261,1261,1615257.170022228,5429583.269638932,-0.68623531
1262,1262,1608872.605005288,5429568.935369723,0.837961715
1263,1263,1609144.850480261,5429569.851132781,0.949250008
1264,1264,1612095.531930538,5429568.752934026,0.100000001
1265,1265,1612751.841802152,5429569.201959928,0.100000001
1266,1266,1613466.429506406,5429562.92751239,-9999.0
1267,1267,1614375.737872957,5429561.186666593,-9999.0
1268,1268,1615138.45591946,5429560.508760839,-9999.0
1269,1269,1609092.335104446,5429559.74012062,0.960952176
1270,1270,1611228.44753869,5429556.959876301,0.734886798
1271,1271,1612004.402386444,5429573.424558313,0.142652606
1272,1272,1612078.439300291,5429555.18864274,0.100000001
1273,1273,1612206.314952755,5429555.384131469,0.100000001
1274,1274,1612795.164884369,5429558.67860661,0.100000001
1275,1275,1613629.813011221,5429668.61582549,-0.546609258
1276,1276,1614388.014555336,5429550.985505977,-9999.0
1277,1277,1614380.758163535,5429574.043319172,-0.570315803
1278,1278,1614577.287711071,5429553.532738859,-9999.0
1279,1279,1608626.461930055,5429555.889645396,0.27008738
1280,1280,1609137.45399325,5429548.984070516,0.95131915
1281,1281,1609193.356654793,5429556.270423039,0.90750719
1282,1282,1609285.687413425,5429585.63809197,1.011741827
1283,1283,1612048.638173843,5429545.265720132,0.100000001
1284,1284,1612477.091905991,5429544.952184892,0.100000001
1285,1285,1613293.672714834,5429549.194976163,0.113814552
1286,1286,1614081.066099956,5429671.829982,-0.480692088
1287,1287,1614177.074660102,5429541.836477987,-0.511283026
1288,1288,1614196.428998124,5429542.175275758,-0.665079192
1289,1289,1614256.741953882,5429554.491931175,-9999.0
1290,1290,1609047.025889187,5429539.647430935,0.248792455
1291,1291,1608996.516405039,5429584.638105665,0.432744459
1292,1292,1609220.185683151,5429540.361588979,1.039538443
1293,1293,1609650.562088059,5429772.07865556,0.499301836
1294,1294,1611168.390832589,5429536.175986474,0.100000001
1295,1295,1611568.634834848,5429572.293905258,0.677133254
1296,1296,1611995.815922586,5429535.585202743,0.100000001
1297,1297,1612228.847582549,5429535.401543909,0.100000001
1298,1298,1612627.51553117,5429534.720151784,0.116150945
1299,1299,1612924.66504115,5429541.609810369,0.100000001
1300,1300,1613417.329425838,5429533.305678202,0.089647058
1301,1301,1614490.52961012,5429532.388791118,-9999.0
1302,1302,1614538.113035261,5429531.151227362,-9999.0
1303,1303,1609148.712881297,5429529.75236215,0.959960004
1304,1304,1610158.926399807,5429532.400110218,0.926457901
1305,1305,1612642.693722715,5429524.516893103,0.102818183
1306,1306,1613387.37435216,5429523.184008602,0.32174286
1307,1307,1613447.702756491,5429523.277198609,0.109294118
1308,1308,1613593.80528187,5429523.466490573,-0.31961165
1309,1309,1607357.604728661,5429575.47238325,0.697466324
1310,1310,1607421.479376802,5429521.952510063,0.493978377
1311,1311,1609092.291461229,5429524.836954481,1.045893475
1312,1312,1611190.935035688,5429521.909934307,0.757986365
1313,1313,1612025.614882732,5429520.577435113,0.359066671
1314,1314,1612266.424120552,5429515.393522858,0.100000001
1315,1315,1612356.688313418,5429515.240692587,0.100000001
1316,1316,1613010.687533805,5429520.032196305,0.113865308
1317,1317,1613171.272106539,5429523.468259761,0.217376369
1318,1318,1613428.727082763,5429513.135371093,0.25282
1319,1319,1613470.297177001,5429520.028110934,0.130190084
1320,1320,1613515.078841022,5429513.179910287,0.160096154
1321,1321,1613579.592222195,5429512.189727516,-0.081126222
1322,1322,1614246.062237676,5429512.313645178,-0.467662173
1323,1323,1614276.256256178,5429510.991441237,-0.559293665
1324,1324,1614877.201982524,5429511.20877485,-0.500942171
1325,1325,1614906.652015133,5429510.460292955,-0.589480011
1326,1326,1614978.660438549,5429510.68887509,-0.408433001
1327,1327,1615078.175965602,5429510.772101258,-0.241074255
1328,1328,1615156.859657,5429525.157130337,-9999.0
1329,1329,1615185.119572316,5429510.406733812,-9999.0
1330,1330,1615393.236579528,5429514.96545954,-9999.0
1331,1331,1616347.667801634,5429507.739929819,1.323989954
1332,1332,1609174.685906003,5429521.780350318,1.031633702
1333,1333,1611540.685249595,5429506.404699675,0.284633334
1334,1334,1612379.237384263,5429505.229973361,0.100000001
1335,1335,1613071.413378141,5429503.814110472,0.19564348
1336,1336,1614154.591987313,5429506.772448426,-0.467308699
1337,1337,1614216.245885391,5429506.071093843,-0.286861588
1338,1338,1614647.671561596,5429501.390779854,-9999.0
1339,1339,1615169.90182898,5429499.94347393,-0.285319173
1340,1340,1609116.683688938,5429530.355642854,1.082040219
1341,1341,1609646.689595744,5429532.930970757,0.611596551
1342,1342,1611559.474409202,5429496.402503788,0.100000001
1343,1343,1612312.870055088,5429495.899418317,0.100000001
1344,1344,1612683.38178782,5429507.074256745,0.120671414
1345,1345,1614068.457703881,5429492.562118464,-0.435389998
1346,1346,1614169.758273934,5429491.57983747,0.005019227
1347,1347,1614339.276517351,5429490.786554776,-0.438847239
1348,1348,1614384.997262106,5429493.163107913,-9999.0
1349,1349,1614936.699115623,5429490.453871793,0.068
1350,1350,1615227.856750571,5429510.473327863,-9999.0
1351,1351,1615412.632661463,5429496.735416397,-9999.0
1352,1352,1616275.614656077,5429487.580225148,1.144346168
1353,1353,1610804.403235478,5429550.340711214,0.764723002
1354,1354,1611254.818185635,5429486.90807782,0.91222667
1355,1355,1611575.648282293,5429489.701046781,0.100000001
1356,1356,1612266.373652303,5429485.47651289,0.100000001
1357,1357,1613492.501685185,5429494.076745506,0.212406394
1358,1358,1614097.206518516,5429493.18671236,-0.297934862
1359,1359,1614207.195937596,5429481.011769268,0.728957453
1360,1360,1614229.763316352,5429481.694793991,0.946300014
1361,1361,1614947.71513931,5429479.673266076,0.143815534
1362,1362,1615163.686045941,5429480.540800683,0.398410602
