OID,FID_,X,Y,BCE_Pareng
2362,2362,1597812.900070548,6175028.640470821,-0.745000005
2363,2363,1594349.558486546,6175017.418377522,-0.229192981
2364,2364,1597439.65770685,6175018.379283625,-0.745000005
2365,2365,1597802.229291195,6175018.472399805,-0.745000005
2366,2366,1598018.266811894,6175033.846268296,-0.714750417
2367,2367,1594543.815737717,6174997.989241942,-0.555000007
2368,2368,1597971.758388374,6174999.374056174,-0.745000005
2369,2369,1597989.727731569,6175014.734758826,-0.745000005
2370,2370,1597922.319145506,6174989.4018339,-0.745000005
2371,2371,1598065.717891067,6175005.999686841,-0.400506291
2372,2372,1594399.193281188,6174977.399148691,-0.555000007
2373,2373,1594398.723368354,6176228.879277952,-0.474206713
2374,2374,1597732.363308736,6174988.776052884,-0.745000005
2375,2375,1594697.525914975,6175006.552066206,-0.338825232
2376,2376,1597810.481230119,6174969.076593375,-0.745000005
2377,2377,1594465.124044074,6174962.496881201,-0.555000007
2378,2378,1594239.040214339,6174951.679228818,-0.158019111
2379,2379,1594341.529929823,6174947.480299144,-0.555000007
2380,2380,1598090.821822083,6174949.011799262,-0.745000005
2381,2381,1594314.138015814,6174958.233866527,-0.460107421
2382,2382,1594444.986442938,6174943.088382455,-0.555000007
2383,2383,1594621.702607363,6174937.685935439,-0.555000007
2384,2384,1597773.219780251,6174944.268305881,-0.745000005
2385,2385,1597837.835285246,6174943.271922776,-0.745000005
2386,2386,1594304.461266438,6174927.53502492,-0.555000007
2387,2387,1597963.103158579,6174928.714291786,-0.745000005
2388,2388,1594671.152365854,6174922.772610805,-0.555000007
2389,2389,1594283.873097435,6174907.599813475,-0.555000007
2390,2390,1594381.853343059,6174930.019446751,-0.555000007
2391,2391,1594636.633922934,6174919.189870782,-0.555000007
2392,2392,1594701.358895111,6174927.018200801,0.090653081
2393,2393,1597695.133031219,6174909.281011896,-0.745000005
2394,2394,1597960.299737657,6174899.911276754,-0.745000005
2395,2395,1598002.242513364,6174905.735835426,-0.745000005
2396,2396,1594198.678663326,6174895.527664343,-0.519782755
2397,2397,1594238.564567838,6174887.649196438,-0.555000007
2398,2398,1597703.37813682,6174889.360525601,-0.745000005
2399,2399,1598041.56219572,6174889.438199349,-0.745000005
2400,2400,1598177.355695996,6174889.261628475,-0.745000005
2401,2401,1594640.811086776,6174882.603225588,-0.555000007
2402,2402,1598021.201621721,6174885.361856583,-0.745000005
2403,2403,1598206.1981435,6174879.305994557,-0.745000005
2404,2404,1594223.940428589,6174870.467272622,-0.555000007
2405,2405,1594242.527911178,6174867.933401561,-0.555000007
2406,2406,1594624.920988715,6174867.958895361,-0.555000007
2407,2407,1598115.389609191,6174869.530979916,-0.745000005
2408,2408,1598135.012030759,6174932.759535081,-0.573101842
2409,2409,1594053.223262083,6174857.593154377,0.0408547
2410,2410,1594144.149424546,6174879.25703167,-0.250348998
2411,2411,1594650.664578533,6174872.661267333,-9999.0
2412,2412,1597884.668226135,6174859.519897475,-0.393071439
2413,2413,1594201.505718573,6174852.761616291,-0.555000007
2414,2414,1598075.672292244,6174850.129627047,-0.745000005
2415,2415,1598131.492148992,6174853.818980807,-0.745000005
2416,2416,1594613.51744246,6174843.049102816,-0.555000007
2417,2417,1594010.722372277,6174835.673798453,-0.079617305
2418,2418,1594121.822029056,6174834.28368688,-0.551464095
2419,2419,1594177.416867203,6174834.363518186,-0.555000007
2420,2420,1598045.569603411,6174839.625805426,-0.745000005
2421,2421,1598286.339569276,6174844.374372441,-0.598989489
2422,2422,1598336.399853371,6174837.492961539,-0.390007961
2423,2423,1594067.897814525,6174818.683999545,-0.550234241
2424,2424,1598020.087922202,6174836.587069221,-0.745000005
2425,2425,1598099.088598151,6174819.517028161,-0.745000005
2426,2426,1598207.093203107,6174846.640791554,-0.745000005
2427,2427,1593955.164317357,6174806.21862234,-0.075111111
2428,2428,1598359.567364026,6174816.799800028,-0.452173083
2429,2429,1594140.345042769,6174815.785004069,-0.555000007
2430,2430,1594640.567760168,6174835.151506467,-0.288904767
2431,2431,1594039.446644747,6174794.385950465,-0.555000007
2432,2432,1594296.312873101,6174778.458701314,-0.555000007
2433,2433,1597735.98359185,6174784.001877968,-0.745000005
2434,2434,1597869.384921963,6174810.180231336,-0.438639131
2435,2435,1598239.008612203,6174779.903895816,-0.745000005
2436,2436,1598294.221969469,6174790.604264194,-0.745000005
2437,2437,1594005.827284473,6174773.957957978,-0.507167976
2438,2438,1598408.783985742,6174782.609982072,-0.455972171
2439,2439,1594558.156797267,6174765.557468573,-0.555000007
2440,2440,1598214.292300458,6174759.976626624,-0.745000005
2441,2441,1598239.012399805,6174759.981359317,-0.745000005
2442,2442,1593885.673280213,6174761.272828478,-0.115164989
2443,2443,1593978.537087537,6174752.437542974,-0.555000007
2444,2444,1594580.611242228,6174749.394750428,-0.555000007
2445,2445,1597793.356160102,6174741.87650706,-0.745000005
2446,2446,1593924.963288657,6174725.09579125,-0.555000007
2447,2447,1593909.54765864,6174707.470228673,-0.555000007
2448,2448,1598506.122357592,6174715.213635211,-0.494559434
2449,2449,1594119.033444632,6174698.514160167,-0.555000007
2450,2450,1594147.662795684,6174706.47813544,-0.555000007
2451,2451,1594201.602372627,6174698.361934147,-0.555000007
2452,2452,1597505.830556212,6174714.782968487,-0.745000005
2453,2453,1597847.437112773,6174705.215415742,-0.362407242
2454,2454,1594176.888690859,6174688.385154877,-0.555000007
2455,2455,1594501.447767582,6174695.777773379,-0.555000007
2456,2456,1597093.579379883,6175397.624829069,-0.680150488
2457,2457,1594119.215207367,6174678.387441582,-0.555000007
2458,2458,1594140.245254767,6174678.982002907,-0.555000007
2459,2459,1593859.656347388,6174678.219012781,-0.530170595
2460,2460,1594152.350463648,6174668.242859638,-0.555000007
2461,2461,1597505.84128556,6174674.937879765,-0.745000005
2462,2462,1593824.182568051,6174674.983784379,-0.23978467
2463,2463,1594102.747964384,6174658.45442012,-0.555000007
2464,2464,1594123.605534159,6174653.915058332,-0.555000007
2465,2465,1598587.332053352,6174656.811836373,-0.333074661
2466,2466,1594078.040864026,6174638.516104062,-0.555000007
2467,2467,1597824.512660197,6174643.6517118,-0.454836958
2468,2468,1598601.760916214,6174640.303704789,-0.381981013
2469,2469,1594127.317637157,6174628.790485495,-0.555000007
2470,2470,1597595.941443508,6174634.547540134,-0.745000005
2471,2471,1597844.772790079,6174864.787055737,-0.744789764
2472,2472,1598610.002337644,6174630.343674866,-0.41304272
2473,2473,1594168.523506654,6174618.855243875,-0.555000007
2474,2474,1594259.337807277,6174608.746415852,-0.555000007
2475,2475,1594467.223101935,6174618.392461454,0.029736381
2476,2476,1597497.612092702,6174635.090604657,-0.709560302
2477,2477,1594308.195215198,6174600.332127177,-0.555000007
2478,2478,1597790.137652376,6174600.300534505,-0.673325005
2479,2479,1594397.852831685,6174762.997750297,-0.555000007
2480,2480,1594445.804841347,6174592.477321588,0.047565214
2481,2481,1597809.986738602,6174598.656387726,-0.400866282
2482,2482,1594077.594766594,6174584.249233693,-0.40709735
2483,2483,1594341.585972474,6174579.117481516,-0.555000007
2484,2484,1594385.644086097,6174574.510610857,-0.555000007
2485,2485,1597528.981400622,6174590.185011466,-0.745000005
2486,2486,1594300.398856411,6174559.169674117,-0.555000007
2487,2487,1594337.573754906,6174556.467047364,-0.555000007
2488,2488,1597538.232040121,6174550.430648055,-0.745000005
2489,2489,1598230.814226415,6174540.831848777,-0.745000005
2490,2490,1593804.797656085,6174560.311019702,-0.352479337
2491,2491,1597538.842111973,6174520.547003109,-0.745000005
2492,2492,1597665.534233891,6174536.696804817,-0.745000005
2493,2493,1594427.449514022,6174542.863662716,0.320387614
2494,2494,1597685.499791661,6174521.748903275,-0.745000005
2495,2495,1593781.610943413,6174502.982536545,-0.245598236
2496,2496,1593802.808265915,6174496.333071046,-0.543936347
2497,2497,1594028.710470881,6174469.142712467,-0.555000007
2498,2498,1597629.323884264,6174470.968512801,-0.745000005
2499,2499,1597549.836661484,6174489.836001191,-0.745000005
2500,2500,1593830.962439936,6174459.051835774,-0.555000007
2501,2501,1594399.906285552,6174471.516348256,-0.201416208
2502,2502,1593770.154124329,6174451.170820782,-0.229955309
2503,2503,1593822.749732062,6174418.47327038,-0.555000007
2504,2504,1594024.619502425,6174424.314317276,-0.555000007
2505,2505,1597555.728519179,6174425.631589527,-0.745000005
2506,2506,1597609.544784456,6174398.369272868,-0.745000005
2507,2507,1597650.111312183,6174396.060000121,-0.745000005
2508,2508,1593343.392188154,6174358.507697183,1.073458347
2509,2509,1593764.962351179,6174329.715267809,-0.555000007
2510,2510,1597533.482960167,6174333.503152865,-0.745000005
2511,2511,1593726.661227101,6174369.408763159,-0.112647267
2512,2512,1593991.993445236,6174422.113872577,-0.555000007
2513,2513,1594097.440146449,6174274.65745054,-0.39849562
2514,2514,1594012.137097686,6174281.01463725,-0.555000007
2515,2515,1593686.574877483,6174275.835474377,-0.252673827
2516,2516,1597489.473353668,6174261.540642956,-0.745000005
2517,2517,1597596.044867753,6174236.096605951,-0.745000005
2518,2518,1593797.616665158,6174214.409086124,-0.555000007
2519,2519,1597498.331307967,6174201.775332328,-0.745000005
2520,2520,1592899.487967874,6174188.508541596,1.229776929
2521,2521,1594151.281829558,6174421.958730294,-0.228352324
2522,2522,1592851.439316761,6174187.817662093,0.302504204
2523,2523,1592900.692114376,6174169.508243014,0.150119993
2524,2524,1594069.809857051,6174175.311328433,-0.555000007
2525,2525,1597474.457148062,6174150.39143394,-0.745000005
2526,2526,1597728.279390266,6174152.232489586,-0.745000005
2527,2527,1594070.115214947,6174147.67074702,-0.555000007
2528,2528,1592800.968707202,6174129.240570087,-0.535000026
2529,2529,1592929.264609508,6174141.141633044,-0.291814305
2530,2530,1594175.589003858,6174143.928973857,-0.08261141
2531,2531,1597468.909937529,6174132.038316807,-0.740562505
2532,2532,1597569.247391554,6174219.93322525,-0.745000005
2533,2533,1592792.713335363,6174120.521439019,-0.402777798
2534,2534,1592836.785688247,6174127.963420783,-0.535000026
2535,2535,1593036.042937266,6174134.47182647,0.024577118
2536,2536,1593213.227950065,6174119.936101329,0.019707691
2537,2537,1594069.963493079,6174120.728652049,-0.555000007
2538,2538,1592845.432358139,6174101.396938362,-0.535000026
2539,2539,1597455.693235168,6174111.345144673,-0.525998161
2540,2540,1594088.894985772,6174090.652615424,-0.555000007
2541,2541,1592782.489550975,6174079.795927223,0.348298959
2542,2542,1593716.467153704,6174127.388482822,-0.26948046
2543,2543,1593778.088358982,6174081.068962007,-0.555000007
2544,2544,1593073.025122256,6174070.230171121,-0.535000026
2545,2545,1594175.212466166,6174078.255734148,-0.057775757
2546,2546,1597576.292047206,6174077.708105096,-0.745000005
2547,2547,1593008.159907503,6174076.940274316,-0.535000026
2548,2548,1593963.058482352,6174060.68758775,-0.555000007
2549,2549,1593048.037239071,6174054.988062906,-0.535000026
2550,2550,1593802.833321769,6174041.240412748,-0.555000007
2551,2551,1597555.446682515,6174047.390773015,-0.745000005
2552,2552,1592793.755132047,6174022.873747497,0.466684527
2553,2553,1596386.832237159,6174028.765823013,-0.58508697
2554,2554,1596467.15155122,6174030.403081603,-0.606129643
2555,2555,1593114.266683673,6174010.493204387,-0.535000026
2556,2556,1593141.138316965,6174048.92007674,-0.535000026
2557,2557,1596523.199939215,6174023.095263967,-0.357768341
2558,2558,1593122.851698579,6174000.129727706,-0.535000026
2559,2559,1594110.753752008,6174013.534314683,-0.249357134
2560,2560,1596360.751354165,6174002.172563096,-0.735000014
2561,2561,1596414.44317174,6174016.510416785,-0.735000014
2562,2562,1596435.074643335,6174001.99718846,-0.735000014
2563,2563,1596562.615542693,6174002.597461377,-0.735000014
2564,2564,1597494.84919034,6174075.594315306,-0.745000005
2565,2565,1593295.709171392,6174000.460778977,-0.535000026
2566,2566,1593868.351387233,6173990.896361166,-0.555000007
2567,2567,1593990.989530497,6174004.507751269,-0.555000007
2568,2568,1592744.452097336,6173985.115453204,-0.535000026
2569,2569,1596237.169045967,6173982.200608758,-0.331107997
2570,2570,1596583.052526868,6173982.130409752,-0.735000014
2571,2571,1593738.591412378,6174012.321777088,-0.335404959
2572,2572,1596612.062764174,6173972.384069329,-0.629987514
2573,2573,1596639.504100787,6173983.632898288,3.08295881
2574,2574,1593162.704601466,6173972.660496627,-0.535000026
2575,2575,1593998.350448966,6173968.309226022,-0.555000007
2576,2576,1594051.275385971,6173958.80139317,0.005850746
2577,2577,1596550.271475552,6173962.399954946,-0.735000014
2578,2578,1596624.425395202,6173962.427304882,-0.530955571
2579,2579,1596386.09099926,6173952.376075015,-0.735000014
2580,2580,1596457.089497932,6173964.597097863,-0.735000014
2581,2581,1596632.668341876,6173952.469023908,-0.490225014
2582,2582,1593781.87212038,6173940.304297169,-0.555000007
2583,2583,1593979.611774454,6173946.143582235,-0.555000007
2584,2584,1594015.61338082,6173940.190225969,0.151265368
2585,2585,1597506.207370148,6173942.988475105,-0.745000005
2586,2586,1593161.666527746,6173930.633734608,-0.535000026
2587,2587,1593235.253886077,6173980.339348152,-0.535000026
2588,2588,1593641.641121953,6173931.180032196,-0.555000007
2589,2589,1593720.513652863,6173931.610803946,-0.555000007
2590,2590,1593745.231552294,6173931.627532766,-0.555000007
2591,2591,1593794.237036348,6173931.427037505,-0.555000007
2592,2592,1596390.18900961,6173937.607353515,-0.735000014
2593,2593,1592761.697937894,6173928.826377129,-0.535000026
2594,2594,1592883.80259456,6173925.450670346,-0.107595744
2595,2595,1593003.270436436,6173922.611193905,-0.535000026
2596,2596,1593691.253310759,6173920.320428373,-0.555000007
2597,2597,1596640.918497721,6173922.588173224,-0.735000014
2598,2598,1592817.895719511,6173910.450912098,-0.535000026
2599,2599,1596682.118511482,6173912.641744268,-0.735000014
2600,2600,1596708.435380616,6173921.228922183,-0.051032127
2601,2601,1592834.53613943,6173900.749246427,-0.535000026
2602,2602,1596261.754215375,6173892.763302097,-0.735000014
2603,2603,1596698.602398717,6173897.70570695,-0.723960014
2604,2604,1597494.567641289,6173915.192568846,-0.745000005
2605,2605,1592842.632814777,6173885.566842536,-0.535000026
2606,2606,1593715.828618084,6173881.424235783,-0.555000007
2607,2607,1593912.539504067,6174280.102350759,-0.555000007
2608,2608,1593880.779533195,6173886.311065145,-0.555000007
2609,2609,1596138.319020592,6173936.893958289,-0.409608938
2610,2610,1596146.746791328,6173882.346307383,-0.507642873
2611,2611,1596752.438231054,6173904.514375664,-0.075198787
2612,2612,1593269.588285975,6173871.486756266,-0.529841148
2613,2613,1597658.913575983,6173873.676318538,-0.745000005
2614,2614,1593740.728957582,6173861.314233382,-0.555000007
2615,2615,1593933.571335441,6173894.142624289,-0.535501152
2616,2616,1596313.220940065,6173893.608783568,-0.735000014
2617,2617,1596801.738025151,6173869.829405473,-0.142340391
2618,2618,1597637.718664096,6173863.332703182,-0.745000005
2619,2619,1593920.625435016,6173851.472588526,-0.032555558
2620,2620,1597646.298472969,6173852.96503728,-0.745000005
2621,2621,1593913.766033115,6173841.507013113,0.077055554
2622,2622,1596253.702140006,6173847.7299901,-0.735000014
2623,2623,1593547.564708681,6173821.917732046,-0.535000026
2624,2624,1593905.537741324,6173824.842067728,-0.056097018
2625,2625,1596821.861097499,6173830.078705403,-0.628116543
2626,2626,1597485.115843073,6173828.531785807,-0.745000005
2627,2627,1597505.90162596,6173823.453005815,-0.745000005
2628,2628,1597766.885332345,6173826.584693407,-0.745000005
2629,2629,1596126.797299505,6173821.980379241,-0.470904036
2630,2630,1596242.153256797,6173816.987600114,-0.735000014
2631,2631,1593509.910359758,6173791.222028322,-0.535000026
2632,2632,1596800.258457459,6173786.507063683,-0.735000014
2633,2633,1597604.782335141,6173783.633977915,-0.745000005
2634,2634,1597745.186069853,6173783.66923217,-0.745000005
2635,2635,1593379.760432918,6173802.953347901,-0.535000026
2636,2636,1597563.589132512,6173773.661946955,-0.745000005
2637,2637,1597736.611505444,6173773.29728834,-0.745000005
2638,2638,1593497.383665642,6173766.8223432,-0.535000026
2639,2639,1597012.894649501,6173801.266005641,0.18762744
2640,2640,1597629.504929591,6173763.717772486,-0.745000005
2641,2641,1596686.725442678,6173753.844085874,-0.735000014
2642,2642,1597576.476245208,6173758.211068382,-0.745000005
2643,2643,1596818.946676157,6173749.3247074,-0.726453673
2644,2644,1597617.750667799,6173744.169138087,-0.745000005
2645,2645,1597645.988288418,6173743.799409578,-0.745000005
2646,2646,1597777.814356384,6173743.83198491,-0.745000005
2647,2647,1593386.530683725,6173736.551918092,-0.535000026
2648,2648,1593440.881550959,6173757.432509726,-0.535000026
2649,2649,1597596.556098404,6173733.825426343,-0.745000005
2650,2650,1596137.379773144,6173742.414238152,-0.735000014
2651,2651,1596236.722689691,6173727.618602981,-0.64111405
2652,2652,1596841.932601203,6173726.200254744,-0.632110218
2653,2653,1597720.145357029,6173723.895396815,-0.745000005
2654,2654,1593365.030097871,6173718.82758269,-0.533971455
2655,2655,1593418.549627363,6173727.425709769,-0.535000026
2656,2656,1593839.699211493,6173711.961270719,-0.555000007
2657,2657,1593881.728867877,6173733.903478655,0.09413806
2658,2658,1597782.992780017,6173716.107886897,-0.745000005
2659,2659,1593770.11029954,6173692.573363878,-0.555000007
2660,2660,1593831.472894598,6173692.761177599,-0.555000007
2661,2661,1593855.274763261,6173692.602488855,-0.35174194
2662,2662,1597865.30983544,6173701.697879952,-0.745000005
2663,2663,1593399.358477093,6173682.355199202,-0.535000026
2664,2664,1593507.891712203,6173681.850694413,-0.535000026
2665,2665,1597786.067776182,6173684.066254947,-0.745000005
2666,2666,1597885.274712786,6173683.680875878,-0.745000005
2667,2667,1597959.088372773,6173684.106008231,-0.745000005
2668,2668,1593518.571142604,6173671.692603466,-0.535000026
2669,2669,1593621.362113345,6173792.090667235,-0.545734821
2670,2670,1593729.725504346,6173669.779509678,-0.555000007
2671,2671,1593843.285367864,6173670.75372582,-0.232404841
2672,2672,1596140.834415959,6173675.932521729,-0.73002688
2673,2673,1593375.228362801,6173665.68393529,-0.535000026
2674,2674,1593820.241351167,6173647.577459272,-0.414520329
2675,2675,1593533.202605849,6173621.904989389,-0.535000026
2676,2676,1597922.448528463,6173629.534527862,-0.745000005
2677,2677,1596231.161842568,6173624.273922929,-0.735000014
2678,2678,1593316.334388135,6173613.41202491,-0.28720723
2679,2679,1593804.751291127,6173609.834796266,-0.190361765
2680,2680,1596249.68137735,6173603.67685061,-0.684141189
2681,2681,1597608.646379294,6173604.79310588,-0.745000005
2682,2682,1597905.465598672,6173608.752082064,-0.745000005
2683,2683,1593328.960838033,6173592.071943648,-0.535000026
2684,2684,1593367.322292503,6173605.698804633,-0.535000026
2685,2685,1593784.658095348,6173588.645113356,-0.174184737
2686,2686,1596262.04792845,6173583.759278268,-0.597225013
2687,2687,1596134.785907121,6173604.129156276,-0.477945134
2688,2688,1596215.165733099,6173788.939115696,-0.734987174
2689,2689,1597924.597756449,6173571.365077246,-0.745000005
2690,2690,1596270.296947719,6173558.859386855,-0.705600014
2691,2691,1597711.948092309,6173554.551518534,-0.745000005
2692,2692,1593744.696335888,6173548.084862748,-0.106693879
2693,2693,1597998.14832824,6173579.933150512,-0.745000005
2694,2694,1593721.162504685,6173527.81395798,-0.077327717
2695,2695,1596270.141947108,6173524.199094747,-0.735000014
2696,2696,1597184.666834446,6173514.152484063,-0.735000014
2697,2697,1597988.585414218,6173521.279319339,-0.745000005
2698,2698,1593247.341352423,6173501.670017687,0.578985075
2699,2699,1598082.711641784,6173504.82928287,-0.745000005
2700,2700,1593625.28875499,6173494.559570137,-0.126399997
2701,2701,1596283.111609245,6173494.697393554,-0.735000014
2702,2702,1596241.405748403,6173521.396871381,-0.735000014
2703,2703,1597748.855159452,6173479.954670098,-0.745000005
2704,2704,1597779.35786242,6173475.40698069,-0.745000005
2705,2705,1597992.73814639,6173479.182272372,-0.745000005
2706,2706,1593250.988258589,6173462.440059328,-0.352200019
2707,2707,1598082.719892899,6173464.984133936,-0.745000005
2708,2708,1593592.231294004,6173459.229953307,0.01856923
2709,2709,1593323.276812587,6173447.017284302,-0.535000026
2710,2710,1597971.778971209,6173462.31933389,-0.745000005
2711,2711,1593378.76872301,6173443.984331893,-0.535000026
2712,2712,1593567.358119877,6173438.807777745,0.010044202
2713,2713,1598031.503201161,6173438.184091203,-0.745000005
2714,2714,1598123.922454581,6173424.738853148,-0.745000005
2715,2715,1596380.983423729,6173433.675668845,-0.20539198
2716,2716,1596408.154368392,6173407.503209736,0.020257495
2717,2717,1593448.523185669,6173405.24425158,-0.535000026
2718,2718,1593535.68397011,6173383.031327419,-0.132291428
2719,2719,1598041.542345022,6173385.285206734,-0.745000005
2720,2720,1593344.341025263,6173402.964867225,-0.535000026
2721,2721,1593374.432177516,6173372.956037131,-0.535000026
2722,2722,1593502.133625941,6173373.046546466,-0.535000026
2723,2723,1593277.544209715,6173406.617432421,-0.535000026
2724,2724,1593345.441579356,6173353.216937799,-0.535000026
2725,2725,1593387.351108247,6173358.592407995,-0.535000026
2726,2726,1596303.936429553,6173354.666430147,-0.735000014
2727,2727,1597827.678214449,6173355.353628585,-0.745000005
2728,2728,1593207.84272817,6173349.038892878,-0.15817121
2729,2729,1593214.282754703,6173333.595378561,-0.229500003
2730,2730,1593353.694667024,6173333.300272092,-0.535000026
2731,2731,1593394.888506492,6173333.329752754,-0.535000026
2732,2732,1593337.224299964,6173323.327136359,-0.535000026
2733,2733,1596304.058287851,6173403.223344465,-0.735000014
2734,2734,1596419.290960629,6173324.827888659,0.027163636
2735,2735,1597141.146530139,6173330.760127516,-0.44742108
2736,2736,1593432.146445999,6173312.881608695,-0.535000026
2737,2737,1593427.87186309,6173293.508036162,-0.535000026
2738,2738,1596363.636945884,6173303.331498282,-0.735000014
2739,2739,1595730.592271628,6173284.542241161,0.146864032
2740,2740,1597892.414623688,6173304.683393844,-0.745000005
2741,2741,1593206.986032971,6173272.910566965,-0.261689657
2742,2742,1593428.223921915,6173273.585690581,-0.535000026
2743,2743,1596388.026445558,6173277.759016209,-0.735000014
2744,2744,1593457.32767898,6173264.021956971,-0.535000026
2745,2745,1593477.325599813,6173263.250548287,-0.535000026
2746,2746,1596333.043871839,6173277.34203642,-0.475260257
2747,2747,1593296.852181589,6173253.364623271,-0.535000026
2748,2748,1596204.340724859,6173406.7143635,-0.257254987
2749,2749,1597895.901455949,6173249.867902137,-0.745000005
2750,2750,1593532.910083029,6173236.359668489,-0.535000026
2751,2751,1595811.248093716,6173237.871798602,0.072892525
2752,2752,1598058.051306979,6173235.869330493,-0.745000005
2753,2753,1598148.676754979,6173235.887896614,-0.745000005
2754,2754,1593198.891675783,6173238.512790821,-0.156765218
2755,2755,1597032.477087097,6173232.029416217,-0.244481892
2756,2756,1593369.873296493,6173217.983582608,-0.535000026
2757,2757,1593386.419577168,6173219.084934752,-0.535000026
2758,2758,1596370.820128294,6173224.948028386,-0.673359896
2759,2759,1598132.373423163,6173210.777105277,-0.745000005
2760,2760,1593413.186704739,6173228.914527984,-0.535000026
2761,2761,1593550.254167987,6173193.776696132,0.297382739
2762,2762,1596356.47822936,6173195.972120189,-0.214234506
2763,2763,1596294.611782961,6173189.732297299,-0.28484348
2764,2764,1598697.87902541,6173198.97115132,-0.745000005
2765,2765,1593293.578183316,6173182.122800989,-0.535000026
2766,2766,1595858.520176764,6173175.174660297,0.186911108
2767,2767,1596299.720810874,6173165.981418823,-0.265542407
2768,2768,1596437.899475286,6173174.344801738,-0.721083081
2769,2769,1596338.421311377,6173166.411941297,-0.112891333
2770,2770,1598112.424670382,6173162.162704577,-0.745000005
2771,2771,1598167.797926983,6173150.312786638,-0.745000005
2772,2772,1593477.039113051,6173128.408017111,-0.535000026
2773,2773,1595874.671277436,6173130.731268382,0.333969232
2774,2774,1596231.206845267,6173187.35966419,-0.223747192
2775,2775,1598163.557210034,6173126.983801724,-0.745000005
2776,2776,1593454.07097024,6173124.346094249,-0.535000026
2777,2777,1593529.796840579,6173152.643143225,-0.382834998
2778,2778,1596414.997448684,6173125.311731825,-0.735000014
2779,2779,1593452.891012339,6173104.056799581,-0.535000026
2780,2780,1596394.057964972,6173105.669636123,-0.735000014
2781,2781,1593152.606377047,6173113.02382236,-0.146037282
2782,2782,1593411.536182413,6173094.270443202,-0.535000026
2783,2783,1593428.013292629,6173094.282155156,-0.535000026
2784,2784,1593511.430226902,6173100.456171904,-0.19307616
2785,2785,1596377.415863743,6173095.497565793,-0.735000014
2786,2786,1593286.485181254,6173114.231881682,-0.535000026
2787,2787,1593312.849292716,6173084.762063706,-0.535000026
2788,2788,1593370.519120075,6173084.803542105,-0.535000026
2789,2789,1593235.791766024,6173084.422715547,-0.535000026
2790,2790,1593466.492509546,6173081.326787109,-0.535000026
2791,2791,1595736.296542961,6173106.765683985,0.029860443
2792,2792,1596164.83598831,6173071.478216017,0.028718072
2793,2793,1596352.893242058,6173074.369893095,-0.735000014
2794,2794,1593136.015823326,6173055.552366924,-0.204660885
2795,2795,1596135.489756296,6173050.138323596,-0.152115344
2796,2796,1596098.479950367,6173034.103162481,-0.146965947
2797,2797,1593165.615534603,6173028.040516765,-0.506006315
2798,2798,1596076.907090303,6173025.850305297,-0.349325002
2799,2799,1596335.167774526,6173032.624469033,-0.301867842
2800,2800,1593473.985310474,6173021.775176316,-0.514683738
2801,2801,1595791.427150868,6173037.202845979,-0.142720053
2802,2802,1598593.93657697,6173016.40922191,-0.745000005
2803,2803,1596031.601793003,6173010.889054999,-0.034466669
2804,2804,1598190.252843903,6173006.78637947,-0.745000005
2805,2805,1593455.471371335,6173003.590028315,-0.535000026
2806,2806,1598602.611145442,6172996.692230595,-0.745000005
2807,2807,1593358.663301428,6172985.035297404,-0.535000026
2808,2808,1596017.819661529,6172991.511780533,-0.350062495
2809,2809,1593431.008621792,6172981.18529621,-0.528030069
2810,2810,1596204.554230327,6172971.149896453,-0.4335785
2811,2811,1595837.102294781,6172985.859689967,-0.260655053
2812,2812,1598202.45131167,6172956.77799501,-0.745000005
2813,2813,1598170.862933,6172965.2961968,-0.745000005
2814,2814,1598190.095473932,6172947.542259958,-0.745000005
2815,2815,1598404.463517899,6172946.649439996,-0.387357146
2816,2816,1593398.109396175,6172941.453046826,-0.49206541
2817,2817,1596160.890844492,6172937.845116308,-0.226177531
2818,2818,1598494.197646318,6172920.142798197,-0.745000005
2819,2819,1595922.248252759,6172905.352342974,-0.467083324
2820,2820,1593200.018171612,6172869.363949383,-0.535000026
2821,2821,1593265.362111068,6172850.74437204,-0.535000026
2822,2822,1598585.554934114,6172847.270245598,-0.611133337
2823,2823,1597378.423082977,6172792.421651703,-0.144000009
2824,2824,1598522.145811661,6172739.032667634,-0.228004068
2825,2825,1598107.595373253,6172688.00834579,-0.745000005
2826,2826,1598214.693757988,6172678.068322767,-0.745000005
2827,2827,1598091.292091901,6172667.878115647,-0.745000005
2828,2828,1598103.196875556,6172651.206244627,-0.745000005
2829,2829,1598017.718440042,6172573.799374457,-0.745000005
2830,2830,1597931.615023816,6172389.506161237,-0.745000005
2831,2831,1597931.149279543,6172349.663272595,-0.745000005
2832,2832,1597230.934716261,6172329.557651587,-0.745000005
2833,2833,1597193.27111617,6172309.246743888,-0.723931039
2834,2834,1597456.896203686,6172259.10783909,-0.676344853
2835,2835,1597176.825797386,6172209.628676918,-0.584982748
2836,2836,1598654.730829853,6172209.757217911,-0.322282605
2837,2837,1597119.167649787,6172189.688293652,-0.745000005
2838,2838,1598025.490852106,6172179.760448821,-0.745000005
2839,2839,1598655.163206482,6172186.840116092,-0.428666662
2840,2840,1598713.731277276,6172165.510612479,-0.009999999
2841,2841,1597016.861338991,6172109.095581906,-0.526008867
2842,2842,1597197.617864071,6172114.798276188,-0.508531822
2843,2843,1598128.906936464,6172110.634018408,-0.745000005
2844,2844,1598717.758006535,6172115.133757863,-0.349863389
