OID,FID_,X,Y,BCE_Rangau
1944,1944,1624562.432135913,6130338.221344945,-9999.0
1945,1945,1628810.413182161,6130330.575687876,-9999.0
1946,1946,1628950.175842882,6130390.462423813,-9999.0
1947,1947,1629662.498284979,6130329.515954313,-9999.0
1948,1948,1621327.358192415,6130356.456451138,-0.694999993
1949,1949,1624623.736274451,6130333.178885201,-9999.0
1950,1950,1628851.367924716,6130315.503109857,-9999.0
1951,1951,1623488.131753664,6130321.12561498,-9999.0
1952,1952,1623578.335666289,6130320.892996516,-9999.0
1953,1953,1624206.260550273,6130319.625160297,-9999.0
1954,1954,1624537.409694876,6130322.572188815,-9999.0
1955,1955,1624562.378509128,6130318.297419875,-9999.0
1956,1956,1624701.7834967,6130317.512535786,-9999.0
1957,1957,1624914.993933744,6130317.341513411,-9999.0
1958,1958,1625769.353817532,6130313.856620352,-9999.0
1959,1959,1628463.983175943,6130313.159393722,-9999.0
1960,1960,1628796.220243711,6130312.927349322,-9999.0
1961,1961,1628843.136059203,6130305.567055265,-9999.0
1962,1962,1628984.886305808,6130327.685265457,-9999.0
1963,1963,1629925.417605177,6130302.286426513,-9999.0
1964,1964,1621347.864652088,6130323.172856948,-0.694999993
1965,1965,1623148.099167711,6130320.106376598,-9999.0
1966,1966,1624154.487232276,6130330.315915789,-9999.0
1967,1967,1624972.369187331,6130307.222647109,-9999.0
1968,1968,1625795.210979712,6130317.928540288,-9999.0
1969,1969,1628736.499794293,6130295.941407616,-9999.0
1970,1970,1629334.95876105,6130294.241523677,-9999.0
1971,1971,1629556.368561723,6130293.527096075,-9999.0
1972,1972,1629660.601013129,6130292.808764113,-9999.0
1973,1973,1626395.269066888,6130293.051564887,-9999.0
1974,1974,1628744.836390838,6130285.748767124,-9999.0
1975,1975,1628916.876255025,6130285.409532875,-9999.0
1976,1976,1629654.90805812,6130283.041024043,-9999.0
1977,1977,1621315.137732843,6130297.097656392,-0.694999993
1978,1978,1623668.462068048,6130290.773605837,-9999.0
1979,1979,1624040.355000116,6130296.073133721,-9999.0
1980,1980,1624193.283176355,6130289.39731107,-9999.0
1981,1981,1625775.947348922,6130285.064165321,-9999.0
1982,1982,1625817.130706803,6130289.724473187,-9999.0
1983,1983,1626407.540756397,6130283.054011665,-9999.0
1984,1984,1626438.759486926,6130318.942278093,-0.061679932
1985,1985,1628381.751271193,6130280.088760581,-9999.0
1986,1986,1629864.562639427,6130278.81922649,-9999.0
1987,1987,1629997.918821286,6130295.210744092,-9999.0
1988,1988,1624563.744842796,6130278.975800804,-9999.0
1989,1989,1625784.454722946,6130274.669485263,-9999.0
1990,1990,1626054.73029416,6130274.310407923,-9999.0
1991,1991,1628360.389587998,6130266.75101079,-9999.0
1992,1992,1628795.403614389,6130283.774384688,-9999.0
1993,1993,1629592.695465518,6130270.320915562,-9999.0
1994,1994,1621286.388421527,6130276.512731762,-0.694999993
1995,1995,1621538.600624634,6130669.552709473,-0.752235443
1996,1996,1623617.791360938,6130298.803669867,-9999.0
1997,1997,1623756.462093543,6130313.426316563,-9999.0
1998,1998,1628713.275969999,6130255.85600255,-9999.0
1999,1999,1629162.791325551,6130254.740725865,-9999.0
2000,2000,1629302.029358621,6130254.49899107,-9999.0
2001,2001,1621200.263825598,6130267.47915657,-0.554454538
2002,2002,1621298.6656922,6130266.522001536,-0.694999993
2003,2003,1622194.751077524,6130264.386551663,-9999.0
2004,2004,1623476.510702586,6130273.882849078,-9999.0
2005,2005,1623563.254152051,6130261.689990639,-9999.0
2006,2006,1623586.380476151,6130260.691448144,-9999.0
2007,2007,1629462.501391732,6130244.396386463,-9999.0
2008,2008,1629520.830829707,6130264.706066426,-9999.0
2009,2009,1622184.872886852,6130254.448559428,-9999.0
2010,2010,1622426.612026782,6130254.438130713,-9999.0
2011,2011,1626382.8389439,6130248.258235322,-9999.0
2012,2012,1626469.617360326,6130246.067007634,-9999.0
2013,2013,1626542.445514099,6130247.327251706,0.148208912
2014,2014,1628699.410174537,6130236.285727785,0.141181775
2015,2015,1628878.564814655,6130248.165632425,-9999.0
2016,2016,1629146.327036703,6130234.869165597,-9999.0
2017,2017,1629945.842002446,6130245.903068968,-9999.0
2018,2018,1624197.885603415,6130238.705859954,-9999.0
2019,2019,1624199.423746911,6130265.233949562,-9999.0
2020,2020,1628721.325696255,6130228.498841792,-9999.0
2021,2021,1627964.94773685,6132952.220236277,-0.50549132
2022,2022,1621077.190343817,6130237.878230238,-0.694999993
2023,2023,1623926.25675261,6130248.256297642,-9999.0
2024,2024,1626321.694930022,6130224.110184542,-9999.0
2025,2025,1626519.390985999,6130225.015390405,-9999.0
2026,2026,1626570.887911772,6130227.547406095,0.191499975
2027,2027,1629125.762674194,6130215.010660303,-9999.0
2028,2028,1629215.981815341,6130219.703300958,-9999.0
2029,2029,1620864.617723577,6130227.424084571,-0.694999993
2030,2030,1620915.730456872,6130243.584286924,-0.694999993
2031,2031,1621116.89555295,6130236.661496801,-0.694999993
2032,2032,1622856.962681064,6130226.227071889,-9999.0
2033,2033,1623697.579712797,6130221.340008792,-9999.0
2034,2034,1624140.98255698,6130238.773880028,-9999.0
2035,2035,1628670.621088324,6130205.494777339,-9999.0
2036,2036,1629380.415016085,6130210.946589285,-9999.0
2037,2037,1629528.938163957,6130212.054694518,-9999.0
2038,2038,1621368.125804719,6130239.64785999,-0.694999993
2039,2039,1622190.124061767,6130214.587724948,-9999.0
2040,2040,1622889.887645981,6130217.319806573,-9999.0
2041,2041,1623545.587841165,6130211.395255867,-9999.0
2042,2042,1623619.053818416,6130211.205399161,-9999.0
2043,2043,1623721.087342924,6130227.23879174,-9999.0
2044,2044,1624176.67137047,6130209.745076925,-9999.0
2045,2045,1624225.872923714,6130209.614589014,-9999.0
2046,2046,1626601.856377078,6130208.881113938,0.136199956
2047,2047,1629240.550778789,6130209.662535612,-9999.0
2048,2048,1620962.31624177,6130207.528792171,-0.694999993
2049,2049,1621101.720361011,6130207.207477476,-0.694999993
2050,2050,1622840.172175896,6130203.021822575,-9999.0
2051,2051,1623484.321504766,6130201.967273608,-9999.0
2052,2052,1623537.024496236,6130201.046721131,-9999.0
2053,2053,1624185.1804824,6130199.351896585,-9999.0
2054,2054,1626595.887184364,6130192.848534291,-9999.0
2055,2055,1620798.483324957,6130196.457036143,-0.694999993
2056,2056,1621372.305039828,6130196.615757502,-0.694999993
2057,2057,1622228.484292766,6130265.494980258,-9999.0
2058,2058,1622262.067002899,6130209.431503179,-9999.0
2059,2059,1622862.176828299,6130198.293234278,-9999.0
2060,2060,1623184.569887488,6130197.172292948,-9999.0
2061,2061,1623995.845305281,6130194.505901364,-9999.0
2062,2062,1626362.165506488,6130188.545705111,-9999.0
2063,2063,1626604.058396892,6130182.862659537,-9999.0
2064,2064,1626636.249114979,6130182.708681345,0.299833311
2065,2065,1628654.120901449,6130176.655532107,-9999.0
2066,2066,1629195.337652346,6130174.940004008,-9999.0
2067,2067,1622618.714339687,6130182.921375924,-9999.0
2068,2068,1622827.82196429,6130183.128680007,-9999.0
2069,2069,1623148.060792295,6130182.90241273,-9999.0
2070,2070,1624151.59344566,6130187.82990572,-9999.0
2071,2071,1628595.633878774,6130169.634227947,0.108664069
2072,2072,1628645.889375719,6130166.719299721,-9999.0
2073,2073,1628681.536893758,6130173.298970335,-9999.0
2074,2074,1621347.657727218,6130176.749438317,-0.694999993
2075,2075,1622302.74056927,6130179.016441687,-9999.0
2076,2076,1622635.091889581,6130173.646757656,-9999.0
2077,2077,1622844.913493884,6130176.572651995,-9999.0
2078,2078,1622899.426458558,6130178.632395161,-9999.0
2079,2079,1624086.875747733,6130184.794092865,-9999.0
2080,2080,1624669.593322235,6130187.376109407,-9999.0
2081,2081,1629187.089602275,6130160.02326846,-9999.0
2082,2082,1622275.563716859,6130165.303974613,-9999.0
2083,2083,1623110.511747552,6130162.697370292,-9999.0
2084,2084,1623479.521282194,6130161.755348551,-9999.0
2085,2085,1623542.543636801,6130170.094089325,-9999.0
2086,2086,1624627.183516044,6130162.937774591,-9999.0
2087,2087,1626365.997309519,6130153.871745483,-9999.0
2088,2088,1626661.642757006,6130157.05396522,0.383842493
2089,2089,1628544.328249272,6130147.337441934,-9999.0
2090,2090,1629392.058695192,6130152.663480862,-9999.0
2091,2091,1629482.423754832,6130169.763039503,-9999.0
2092,2092,1621383.962990149,6130165.034832776,-0.694999993
2093,2093,1622812.566112068,6130160.517978921,-9999.0
2094,2094,1623176.088138175,6130152.56902945,-9999.0
2095,2095,1626018.341818003,6130154.035748549,-9999.0
2096,2096,1629020.570164946,6130242.635463696,-9999.0
2097,2097,1629098.302864732,6130167.263824005,-9999.0
2098,2098,1629235.678175837,6130139.374434283,-9999.0
2099,2099,1620878.674834168,6130181.135852575,-0.694999993
2100,2100,1623217.063805313,6130142.502841186,-9999.0
2101,2101,1626669.514797817,6130132.861306007,-9999.0
2102,2102,1628862.191658688,6130134.994203041,-9999.0
2103,2103,1629117.276296325,6130125.379009169,-9999.0
2104,2104,1629153.875008502,6130144.138702454,-9999.0
2105,2105,1622270.514753753,6130135.276213864,-9999.0
2106,2106,1622299.592947343,6130141.149328823,-9999.0
2107,2107,1622610.392496409,6130133.859916486,-9999.0
2108,2108,1622647.293321241,6130133.768375423,-9999.0
2109,2109,1623719.136811732,6130141.576685218,-9999.0
2110,2110,1623943.352477599,6130131.040167567,-9999.0
2111,2111,1624345.161662716,6130129.977007909,-9999.0
2112,2112,1624369.762226677,6130129.911341703,-9999.0
2113,2113,1626699.810779795,6130126.100418684,0.335371218
2114,2114,1628965.358734801,6130119.634031648,-9999.0
2115,2115,1629137.745010169,6130115.351592567,-9999.0
2116,2116,1621771.366537158,6130133.745906834,-9999.0
2117,2117,1622395.997309492,6130130.518599284,-9999.0
2118,2118,1622684.169381413,6130123.714782276,-9999.0
2119,2119,1622745.151767692,6130131.760596105,-9999.0
2120,2120,1622803.357793314,6130136.519357608,-9999.0
2121,2121,1624110.832402538,6130120.260975889,-9999.0
2122,2122,1628547.131926984,6130107.460629426,-9999.0
2123,2123,1629107.924466072,6130107.145021339,-9999.0
2124,2124,1620781.706730341,6130118.283849296,-0.694999993
2125,2125,1622716.777619747,6130113.875945955,-9999.0
2126,2126,1622823.559891046,6130118.38619384,-9999.0
2127,2127,1622860.861872282,6130123.533094679,-9999.0
2128,2128,1624356.811163213,6130109.645680209,-9999.0
2129,2129,1624939.359602834,6130108.072121055,-9999.0
2130,2130,1626721.548520808,6130106.069416989,0.385408469
2131,2131,1628413.257342819,6130100.068934075,0.34624056
2132,2132,1628990.078102649,6130095.897760958,-9999.0
2133,2133,1629088.480292949,6130095.584605843,-9999.0
2134,2134,1620746.176391076,6130120.025248521,-0.694999993
2135,2135,1621777.88371702,6130110.730504824,-9999.0
2136,2136,1622728.79084087,6130103.099237536,-9999.0
2137,2137,1622971.125342057,6130103.072876904,-9999.0
2138,2138,1623419.097444,6130125.946931817,-9999.0
2139,2139,1624285.430563632,6130105.76939182,-9999.0
2140,2140,1624368.82245867,6130098.866802555,-9999.0
2141,2141,1624479.786986456,6130099.354561818,-9999.0
2142,2142,1626046.19994674,6130099.794580218,-9999.0
2143,2143,1629129.447081052,6130084.763813545,-9999.0
2144,2144,1629241.771298108,6130101.756401055,-9999.0
2145,2145,1620821.418036338,6130135.255253023,-0.694999993
2146,2146,1621231.090983984,6130179.105578726,-0.694999993
2147,2147,1621228.122148877,6130105.166630188,-0.694999993
2148,2148,1622909.661679968,6130118.17046196,-9999.0
2149,2149,1622979.300412109,6130093.09026893,-9999.0
2150,2150,1623703.586459889,6130104.517035717,-9999.0
2151,2151,1624065.480496171,6130095.579379762,-9999.0
2152,2152,1628363.939965815,6130080.858120742,0.331289228
2153,2153,1628518.505387364,6130077.459609973,-9999.0
2154,2154,1628539.00807201,6130078.123533931,-9999.0
2155,2155,1628812.100639392,6130107.195861904,-9999.0
2156,2156,1629219.960665615,6130081.021486551,-9999.0
2157,2157,1620883.766601724,6130088.239479706,-0.694999993
2158,2158,1622769.831291829,6130088.942425451,-9999.0
2159,2159,1622801.557120607,6130092.464383938,-9999.0
2160,2160,1622889.242472993,6130083.558891822,-9999.0
2161,2161,1624203.554076815,6130084.240385825,-9999.0
2162,2162,1626759.543876927,6130073.55340662,-9999.0
2163,2163,1626776.695843875,6130077.441464266,0.124999957
2164,2164,1628481.571287015,6130066.884870174,-9999.0
2165,2165,1628497.973867445,6130067.561681318,-9999.0
2166,2166,1628809.579738994,6130066.583181693,-9999.0
2167,2167,1629190.868939622,6130093.230810634,-9999.0
2168,2168,1622843.960558994,6130078.48705607,-9999.0
2169,2169,1622880.679995656,6130073.2097437,-9999.0
2170,2170,1623462.890322022,6130072.139871659,-9999.0
2171,2171,1623803.418906654,6130078.946131003,-9999.0
2172,2172,1626722.626484326,6130067.952545132,-9999.0
2173,2173,1628989.783986832,6130056.254668662,-9999.0
2174,2174,1629105.160827166,6130072.831741851,-9999.0
2175,2175,1620783.660333356,6130075.940868715,-0.694999993
2176,2176,1621125.998196248,6130067.683192818,-0.694999993
2177,2177,1623029.799324702,6130355.80705386,-9999.0
2178,2178,1624029.009558564,6130060.704606602,-9999.0
2179,2179,1625000.985705069,6130058.469440361,-9999.0
2180,2180,1628312.785094795,6130043.813179426,-9999.0
2181,2181,1628420.010350335,6130047.880682259,-9999.0
2182,2182,1628543.478777184,6130046.830506239,-9999.0
2183,2183,1622606.114942204,6130066.549038306,-9999.0
2184,2184,1624077.864941094,6130069.785867842,-9999.0
2185,2185,1624180.946714121,6130050.717368527,-9999.0
2186,2186,1628303.799361515,6130034.599128247,-9999.0
2187,2187,1628399.47900551,6130037.982532657,-9999.0
2188,2188,1628481.649080173,6130037.930720453,-9999.0
2189,2189,1629109.158664536,6130040.419131707,-9999.0
2190,2190,1620781.547914307,6130048.550160821,-0.694999993
2191,2191,1621879.824649394,6130050.394646317,-9999.0
2192,2192,1622528.001649924,6130044.609806382,-9999.0
2193,2193,1622929.974354731,6130043.404231013,-9999.0
2194,2194,1624208.655222898,6130044.513292429,-9999.0
2195,2195,1624423.055888046,6130044.94080973,-9999.0
2196,2196,1628358.445148317,6130027.42005293,-9999.0
2197,2197,1628802.858909798,6130034.623913616,-9999.0
2198,2198,1629129.857854549,6130025.718024753,-9999.0
2199,2199,1629146.818464736,6130046.408618956,-9999.0
2200,2200,1622286.508765971,6130040.447193108,-9999.0
2201,2201,1622467.073867978,6130035.174172844,-9999.0
2202,2202,1624241.797062324,6130030.255670475,-9999.0
2203,2203,1624979.805951593,6130028.265149471,-9999.0
2204,2204,1626168.82063732,6130024.932644326,-9999.0
2205,2205,1626218.021254938,6130024.791409259,-9999.0
2206,2206,1626549.954722908,6130028.916427409,-9999.0
2207,2207,1629137.426903634,6130015.731775552,-9999.0
2208,2208,1620749.752841383,6130047.172721292,-0.694999993
2209,2209,1621023.773393106,6130039.989225172,-0.694999993
2210,2210,1622650.585137164,6130028.589886047,-9999.0
2211,2211,1623150.600289757,6130031.236129289,-9999.0
2212,2212,1624250.305930995,6130019.862425323,-9999.0
2213,2213,1624299.50755081,6130020.140131077,-9999.0
2214,2214,1624600.965405686,6130020.00037092,-9999.0
2215,2215,1624700.975606039,6130019.062172187,-9999.0
2216,2216,1626775.76664528,6130013.005431521,-9999.0
2217,2217,1628542.550605682,6130012.938996755,-9999.0
2218,2218,1620695.092339918,6130015.5405938,-0.694999993
2219,2219,1620732.28107397,6130019.504226818,-0.694999993
2220,2220,1622048.050234927,6130020.980850487,-9999.0
2221,2221,1622995.098925534,6130042.766179821,-9999.0
2222,2222,1624730.692597586,6130024.572893036,-9999.0
2223,2223,1624750.484348628,6130008.55737523,-9999.0
2224,2224,1626529.734829307,6130003.762026585,-9999.0
2225,2225,1629126.856066213,6129999.338782955,-9999.0
2226,2226,1624286.744207831,6130004.597075976,-9999.0
2227,2227,1624512.65634851,6129999.645939008,-9999.0
2228,2228,1624979.724135935,6129998.379244029,-9999.0
2229,2229,1626792.108334761,6129993.033350053,0.192170689
2230,2230,1628255.05304094,6129984.707414854,-9999.0
2231,2231,1621829.529583032,6130012.60665694,-9999.0
2232,2232,1622955.048616788,6129993.531058171,-9999.0
2233,2233,1623768.947160674,6129998.143092532,-9999.0
2234,2234,1624025.676588424,6130021.636591605,-9999.0
2235,2235,1624028.489592011,6129990.971734503,-9999.0
2236,2236,1624581.821971675,6129994.582617225,-9999.0
2237,2237,1625488.100867162,6129987.011296813,-9999.0
2238,2238,1628940.497856797,6129976.5101635,-9999.0
2239,2239,1620688.570178853,6129992.502361966,-0.694999993
2240,2240,1621907.274759733,6129990.422102586,-9999.0
2241,2241,1622622.752161514,6129984.979417915,-9999.0
2242,2242,1622718.744530004,6130002.901998818,-9999.0
2243,2243,1623491.957515103,6129982.782983978,-9999.0
2244,2244,1623662.601617497,6129990.721834768,-9999.0
2245,2245,1624204.592465068,6129985.629041378,-9999.0
2246,2246,1624274.801274183,6129980.357743437,-9999.0
2247,2247,1624503.77102813,6129985.042923533,-9999.0
2248,2248,1626591.148378978,6129973.697083062,-9999.0
2249,2249,1628244.823142869,6129967.602220814,-9999.0
2250,2250,1628704.219174077,6130121.855923688,-9999.0
2251,2251,1628904.120475214,6129979.604978359,-9999.0
2252,2252,1622327.526016335,6129975.744579501,-9999.0
2253,2253,1623030.452482961,6129973.416995031,-9999.0
2254,2254,1623151.032577068,6129973.316156341,-9999.0
2255,2255,1623442.301700647,6129972.368192273,-9999.0
2256,2256,1623966.764638642,6129976.294786599,-9999.0
2257,2257,1624479.43955299,6129969.84899566,-9999.0
2258,2258,1626496.833236906,6129968.990406224,-9999.0
2259,2259,1623454.743795945,6129962.169890239,-9999.0
2260,2260,1623643.795990089,6129972.848575354,-9999.0
2261,2261,1624255.413852778,6129968.18489363,-9999.0
2262,2262,1626611.590418807,6129953.713371693,-9999.0
2263,2263,1626821.386925516,6129957.250012284,0.513772449
2264,2264,1620765.241965461,6129963.910211556,-0.694999993
2265,2265,1624241.58424657,6129950.151341683,-9999.0
2266,2266,1628379.397891096,6129985.938719344,-9999.0
2267,2267,1628384.73695969,6129947.568560411,-9999.0
2268,2268,1628428.636243726,6129947.278845111,-9999.0
2269,2269,1620728.948913901,6129954.52377058,-0.694999993
2270,2270,1620783.776172227,6129976.784680793,-0.623683002
2271,2271,1622355.55542725,6129945.413717888,-9999.0
2272,2272,1622681.793213432,6129950.453361141,-9999.0
2273,2273,1624582.457196211,6129940.062084519,-9999.0
2274,2274,1626619.133080952,6129933.767250027,-9999.0
2275,2275,1628706.365965312,6129942.06933717,-9999.0
2276,2276,1628803.189375418,6129930.425625103,-9999.0
2277,2277,1629030.54020559,6129926.413712579,-9999.0
2278,2278,1620685.422217414,6129951.592021071,-0.694999993
2279,2279,1621951.080977154,6129939.499829776,-9999.0
2280,2280,1623924.609999388,6129937.744158416,-9999.0
2281,2281,1624088.357548609,6129935.114685538,-9999.0
2282,2282,1626848.386559572,6129921.583126102,0.646538447
2283,2283,1628209.16027489,6129921.598851994,0.205272684
2284,2284,1629181.117556594,6129916.765617626,0.18099995
2285,2285,1621897.856423627,6129937.223794222,-9999.0
2286,2286,1624377.403511209,6129920.688142659,-9999.0
2287,2287,1624570.979453465,6129920.322949714,-9999.0
2288,2288,1626619.674207617,6129913.84155297,-9999.0
2289,2289,1628725.959732242,6129909.735547584,-9999.0
2290,2290,1620773.064321387,6129924.044373981,-0.694999993
2291,2291,1622737.948195559,6129935.073553245,-9999.0
2292,2292,1623560.880332582,6129912.494887663,-9999.0
2293,2293,1624175.879542838,6129910.886117047,-9999.0
2294,2294,1626487.640971654,6129916.63603667,-9999.0
2295,2295,1626563.765350384,6129937.680762121,-9999.0
2296,2296,1628196.239380252,6129899.064219712,-0.625000038
2297,2297,1624553.052308477,6129899.916926613,-9999.0
2298,2298,1624593.045289268,6129914.148624102,-9999.0
2299,2299,1626841.030405236,6129898.249988744,-9999.0
2300,2300,1622029.880610989,6129902.291218179,-9999.0
2301,2301,1624232.858698681,6129895.01849037,-9999.0
2302,2302,1624254.32407041,6129891.130025371,-9999.0
2303,2303,1628243.198647494,6129884.055425272,-9999.0
2304,2304,1628483.451130186,6129896.584808591,-9999.0
2305,2305,1629104.18159919,6129876.368689464,-9999.0
2306,2306,1629365.547301347,6129876.542037294,-0.168692352
2307,2307,1620633.58570464,6129889.493818615,-0.694999993
2308,2308,1621953.947340613,6129886.616732545,-9999.0
2309,2309,1623101.605328693,6129883.783178481,-9999.0
2310,2310,1623711.75287456,6129889.806245541,-9999.0
2311,2311,1624470.999052029,6129880.213277112,-9999.0
2312,2312,1626635.986974769,6129883.907773188,-9999.0
2313,2313,1626791.589757695,6129873.694435224,-9999.0
2314,2314,1628593.580510564,6129871.931098607,-9999.0
2315,2315,1620627.106790398,6129879.246779604,-0.694999993
2316,2316,1624023.902682863,6129876.524168839,-9999.0
2317,2317,1624241.373597812,6129870.864196075,-9999.0
2318,2318,1624552.971887081,6129870.031019418,-9999.0
2319,2319,1624612.79203972,6129869.665546774,-9999.0
2320,2320,1620683.228178648,6129873.917931401,-0.694999993
2321,2321,1621946.330476816,6129878.238441357,-9999.0
2322,2322,1623692.416140894,6129863.80019562,-9999.0
2323,2323,1624602.314333904,6129860.45978668,-9999.0
2324,2324,1628222.590829983,6129849.251917149,-0.625
2325,2325,1628564.716685194,6129857.604731641,-9999.0
2326,2326,1628676.695448786,6129884.565320447,-9999.0
2327,2327,1623068.910165373,6129858.756525563,-9999.0
2328,2328,1625530.676310872,6129870.800759871,-9999.0
2329,2329,1626643.315698271,6129850.516688081,-9999.0
2330,2330,1628442.781690492,6129853.121513432,-9999.0
2331,2331,1629259.853547337,6129836.022449278,-9999.0
2332,2332,1629415.652609743,6129835.521502108,-9999.0
2333,2333,1629524.974365628,6129831.842605035,-9999.0
2334,2334,1620789.305408962,6129854.273306164,-0.694999993
2335,2335,1623545.429613323,6129867.43541738,-9999.0
2336,2336,1624384.619904933,6129845.285840403,-9999.0
2337,2337,1624499.77291908,6129845.064607719,-9999.0
2338,2338,1626504.475059086,6129834.684733013,-9999.0
2339,2339,1626652.241435052,6129834.049995356,-9999.0
2340,2340,1628546.772517596,6129838.899494438,-9999.0
2341,2341,1628707.423552875,6129838.171642752,-9999.0
2342,2342,1629341.821016549,6129825.797142078,-9999.0
2343,2343,1629441.981857381,6129826.549300407,-0.028692352
2344,2344,1623467.38877437,6129857.113677631,-9999.0
2345,2345,1623831.452455135,6129836.872604718,-9999.0
2346,2346,1624618.631626135,6129829.801627702,-9999.0
2347,2347,1628278.243973127,6129867.272685024,-0.625000012
2348,2348,1629099.767054813,6129824.218667332,-9999.0
2349,2349,1629288.505406915,6129820.987396714,-9999.0
2350,2350,1629354.088879499,6129815.795590297,-9999.0
2351,2351,1620625.644289155,6129838.800824909,-0.694999993
2352,2352,1620749.438930466,6129869.373970949,-0.694999993
2353,2353,1624610.236123028,6129819.657933225,-9999.0
2354,2354,1625090.113337913,6129823.53627569,-9999.0
2355,2355,1628735.490517804,6129815.140148308,-9999.0
2356,2356,1629374.556639427,6129805.767631631,-9999.0
2357,2357,1629429.7158474,6129812.802020106,-9999.0
2358,2358,1629461.582254944,6129803.826656819,0.007666623
2359,2359,1629511.456262689,6129808.367808588,-9999.0
2360,2360,1622006.330702851,6129820.930450209,-9999.0
2361,2361,1623054.854189693,6129818.24024025,-9999.0
2362,2362,1624347.813507722,6129810.808544906,-9999.0
2363,2363,1624372.413211229,6129810.742866836,-9999.0
2364,2364,1625077.603668893,6129808.423295964,-9999.0
2365,2365,1626463.387525285,6129804.509214607,-9999.0
2366,2366,1628153.80737165,6129802.886393006,-0.625
2367,2367,1628235.335871428,6129799.402100042,-0.625
2368,2368,1629323.627269289,6129802.977187729,-9999.0
2369,2369,1629382.724482194,6129795.779242156,-9999.0
2370,2370,1629489.395996052,6129795.402788194,0.068323041
2371,2371,1620608.805748994,6129809.853848215,-0.694999993
2372,2372,1623757.394739869,6129802.402953177,-9999.0
2373,2373,1624356.322049099,6129800.415195734,-9999.0
2374,2374,1624405.186169735,6129800.693223114,-9999.0
2375,2375,1624432.8249871,6129832.850427678,-9999.0
2376,2376,1626887.624686193,6129812.8118889,0.274109207
2377,2377,1628748.375701565,6129793.100834471,-9999.0
2378,2378,1629394.992260062,6129785.777634376,-9999.0
2379,2379,1629547.635891982,6129792.134627975,-9999.0
2380,2380,1620736.80143154,6129803.487536723,-0.694999993
2381,2381,1623117.409714032,6129798.292480571,-9999.0
2382,2382,1623792.615365998,6129798.244635434,-9999.0
2383,2383,1628450.881760299,6129786.213295827,-9999.0
2384,2384,1629008.50183884,6129792.521341412,-9999.0
2385,2385,1629360.080692156,6129781.534761747,-9999.0
2386,2386,1620653.523380514,6129825.181905402,-0.674242823
2387,2387,1620695.070032019,6129794.453417175,-0.694999993
2388,2388,1620792.99400042,6129801.657397992,-0.694999993
2389,2389,1628421.486567901,6129772.925697476,-9999.0
2390,2390,1622776.23767597,6129788.577028032,-9999.0
2391,2391,1623437.858569701,6129773.343274506,-9999.0
2392,2392,1625741.866220633,6129771.910476753,-9999.0
2393,2393,1625791.065460359,6129771.771550673,-9999.0
2394,2394,1629091.43816122,6129775.828338616,-9999.0
2395,2395,1629148.56283434,6129761.97108389,-9999.0
2396,2396,1622303.86213536,6130238.935354422,-9999.0
2397,2397,1622798.088192431,6129769.778993243,-9999.0
2398,2398,1623634.473548534,6129767.650826881,-9999.0
2399,2399,1625684.257456858,6129757.334067668,-9999.0
2400,2400,1625717.224481804,6129757.036905389,-9999.0
2401,2401,1626505.512195271,6129791.314451044,-9999.0
2402,2402,1626883.857616057,6129753.67397043,-9999.0
2403,2403,1629480.684048616,6129753.086033132,-9999.0
2404,2404,1620568.411220795,6129758.717804438,-0.584714279
2405,2405,1620592.293591156,6129760.081139634,-0.694999993
2406,2406,1622074.692294866,6129767.051625345,-9999.0
2407,2407,1622806.418347856,6129754.610829798,-9999.0
2408,2408,1622804.546960692,6129828.854921398,-9999.0
2409,2409,1623109.477275868,6129754.256858555,-9999.0
2410,2410,1623908.318567376,6129760.628778401,-9999.0
2411,2411,1624788.139797319,6129754.616314435,-9999.0
2412,2412,1625645.171208479,6129752.120079377,-9999.0
2413,2413,1625708.827814958,6129746.894214256,-9999.0
2414,2414,1626496.349894737,6129744.641185878,-9999.0
2415,2415,1626549.911470686,6129745.270251527,-9999.0
2416,2416,1626591.349237759,6129816.959354051,-9999.0
2417,2417,1628136.972418071,6129750.766937671,-0.625
2418,2418,1624374.589677648,6129752.136501201,-9999.0
2419,2419,1625126.244726702,6129743.171342555,-9999.0
2420,2420,1625852.895770506,6129737.309842726,-9999.0
2421,2421,1626528.785206022,6129734.993472418,-9999.0
2422,2422,1629062.538180728,6129727.274429998,-9999.0
2423,2423,1629345.600550256,6129726.164152623,-9999.0
2424,2424,1620615.28511111,6129741.765271416,-0.694999993
2425,2425,1622748.265928001,6129739.448142231,-9999.0
2426,2426,1622868.630202465,6129743.643338524,-9999.0
2427,2427,1623035.62837399,6129734.519547683,-9999.0
2428,2428,1623867.654975221,6129739.515770012,-9999.0
2429,2429,1629083.857689691,6129716.036419725,-9999.0
2430,2430,1622757.144745552,6129724.847779077,-9999.0
2431,2431,1622809.9354545,6129730.209333823,-9999.0
2432,2432,1625749.743875528,6129717.301267892,-9999.0
2433,2433,1628795.573877252,6129714.469321398,-9999.0
2434,2434,1629053.939024833,6129897.880579931,-9999.0
2435,2435,1620607.262467573,6129731.557542766,-0.694999993
2436,2436,1622969.979604003,6129714.761000031,-9999.0
2437,2437,1623073.572371225,6129724.836184139,-9999.0
2438,2438,1629397.735190667,6129726.602516539,-0.782000065
2439,2439,1622844.650538169,6129709.879315713,-9999.0
2440,2440,1623753.970799973,6129738.06881641,-9999.0
