OID,FID_,X,Y,BCE_Whanga
256,256,1560962.329094425,5505746.878910722,1.744280705
257,257,1567868.736476346,5505743.693875002,0.885877702
258,258,1560899.851974939,5505682.074912926,1.279056986
259,259,1560774.71073192,5505636.244623738,0.421157893
260,260,1567708.862890942,5505629.231301403,4.056700066
261,261,1567876.908243262,5505619.083575319,0.758237705
262,262,1567930.651899615,5505587.961598532,1.208334891
263,263,1560791.168986791,5505562.449280889,0.345305334
264,264,1564518.263687234,5505583.851304778,1.589775765
265,265,1567950.606052919,5505564.235662892,0.042770599
266,266,1567568.170248563,5505539.251297747,0.996354422
267,267,1567963.408070362,5505541.075218656,-0.006913058
268,268,1567976.65569198,5505528.519629383,-0.350908111
269,269,1568054.527518757,5505511.679997391,1.077509511
270,270,1567996.688044861,5505494.859508671,-0.521428538
271,271,1564503.018535015,5505487.46757137,1.497849127
272,272,1564498.085648482,5505435.545655854,0.580974995
273,273,1564473.778895955,5505422.069732333,0.971058183
274,274,1564460.343411475,5505405.306955839,1.441780832
275,275,1560561.816282766,5505365.629668404,1.553967758
276,276,1564430.57469603,5505364.710060529,0.540199995
277,277,1560570.391935531,5505336.871805272,0.783340025
278,278,1564423.060259078,5505354.654950243,0.579931034
279,279,1568049.776156468,5505432.82418661,-0.268938192
280,280,1564397.744894504,5505318.162284761,0.499381398
281,281,1567729.114280939,5505461.086176753,1.156424213
282,282,1560588.806252027,5505276.213187515,1.347216914
283,283,1567783.481864906,5505281.608291868,0.593042558
284,284,1564357.626350679,5505272.888227908,1.566737624
285,285,1560618.395442992,5505233.817145832,0.92274752
286,286,1560642.076226185,5505216.739483098,0.449775001
287,287,1568165.74462366,5505257.298076001,0.068999998
288,288,1560646.744569035,5505198.107346905,0.505288458
289,289,1564210.352258192,5505214.772926285,2.700343797
290,290,1568187.072055277,5505224.79232497,0.068999998
291,291,1564165.167814123,5505193.942665012,2.801212789
292,292,1567799.050399012,5505238.488391272,0.408982127
293,293,1560684.520705535,5505168.276606653,0.463745765
294,294,1568199.384571584,5505213.427434686,0.068999998
295,295,1568221.710048783,5505193.049724592,0.068999998
296,296,1568243.617681554,5505174.086484502,0.068999998
297,297,1568280.612908632,5505154.95725054,0.068999998
298,298,1564001.82284762,5505124.015871588,0.875691318
299,299,1560833.370568663,5505142.770418854,1.110544808
300,300,1560959.769193616,5505078.230438687,0.888397735
301,301,1561020.905022755,5505050.091328075,0.439323858
302,302,1561044.453860197,5505040.684288774,0.554807409
303,303,1561087.514275714,5505022.159593895,0.776035354
304,304,1563663.545465867,5505012.122446376,1.120437492
305,305,1563937.354714431,5505052.281397844,1.254619827
306,306,1561167.133801101,5504972.586569983,0.388402779
