OID,FID_,X,Y,BCE_Opua_I
1826,1826,1706519.974158221,6091485.763011254,0.810537034
1827,1827,1709794.713710629,6091447.173953837,0.766025012
1828,1828,1709900.984621436,6091443.618546329,0.817906967
1829,1829,1709957.879603335,6091445.388362946,0.898071434
1830,1830,1710987.088472655,6091432.465023306,1.316259747
1831,1831,1705532.04160902,6091488.589188786,-0.390111119
1832,1832,1705699.147897427,6091486.540080884,-0.895333312
1833,1833,1706121.463134498,6091482.275861184,-0.846743598
1834,1834,1706215.751220445,6091514.558653882,-0.077161686
1835,1835,1706217.932494506,6091480.50117537,0.290426986
1836,1836,1705245.793757464,6091481.536183748,0.659032889
1837,1837,1705548.118252204,6091477.523037909,-0.408279973
1838,1838,1705678.611015307,6091476.469392642,-0.835924072
1839,1839,1706099.178962046,6091471.526071453,-0.828695183
1840,1840,1706234.090745052,6091475.275951169,0.388238234
1841,1841,1706267.978738141,6091481.069349138,0.419837305
1842,1842,1709864.322708186,6091426.976632769,0.531749065
1843,1843,1710578.481372786,6091417.611212421,0.784418573
1844,1844,1710958.184876135,6091412.989602076,0.551954164
1845,1845,1705270.17641893,6091471.286765821,0.691274998
1846,1846,1705564.050197659,6091472.323613775,-0.540823537
1847,1847,1705580.489354076,6091466.928752159,-0.640836308
1848,1848,1705654.53358613,6091465.557874138,-0.736473979
1849,1849,1705752.52542413,6091466.546617009,0.006468754
1850,1850,1706082.728900887,6091461.75522809,-0.811756253
1851,1851,1706250.296491071,6091460.006060745,0.887842119
1852,1852,1706463.025785788,6091473.128776169,0.706625505
1853,1853,1706489.543262646,6091457.540039261,0.844564819
1854,1854,1710002.63420369,6091438.995837634,0.858803568
1855,1855,1710562.002087006,6091407.881749222,0.806149978
1856,1856,1710945.821486759,6091403.903709354,0.484627446
1857,1857,1705596.572137306,6091463.601335992,-0.669392426
1858,1858,1706258.917110329,6091450.650869025,0.676233346
1859,1859,1710545.536357247,6091398.132834255,0.865033728
1860,1860,1710904.857813749,6091393.716740274,1.115147929
1861,1861,1703028.284101868,6091476.928864999,-0.975000024
1862,1862,1705621.541167907,6091449.375835592,-0.540142852
1863,1863,1705641.693026842,6091446.881113171,-0.53430841
1864,1864,1706274.403339223,6091439.566986253,0.683833341
1865,1865,1709981.770719249,6091395.273120208,0.917750013
1866,1866,1710529.081058475,6091388.370318579,0.927400015
1867,1867,1703056.756184115,6091466.985823021,-9999.0
1868,1868,1709965.316330635,6091385.509267077,0.770607154
1869,1869,1710504.45967043,6091378.707627668,0.855730323
1870,1870,1710629.443913788,6091421.723281401,0.92740038
1871,1871,1710855.62184343,6091374.383457354,1.044554215
1872,1872,1703007.701733374,6091462.564270858,0.119645622
1873,1873,1703028.542864171,6091459.020280755,-0.131517012
1874,1874,1703081.736484873,6091456.735519893,-9999.0
1875,1875,1706412.833437797,6091418.208077975,0.626285698
1876,1876,1710479.83833714,6091369.044870629,0.967349973
1877,1877,1710839.183813556,6091364.597989313,0.892151901
1878,1878,1703048.569603065,6091456.794899177,-0.607047664
1879,1879,1706290.542859304,6091414.7153318,0.619539209
1880,1880,1710463.383421816,6091359.281909173,0.903511996
1881,1881,1710822.754029765,6091354.799759046,0.923949387
1882,1882,1703073.757594588,6091439.586819268,-0.863400054
1883,1883,1706298.432127688,6091399.425190558,0.633232558
1884,1884,1710806.248220775,6091345.106404087,1.169749991
1885,1885,1703088.956528538,6091432.844240131,-0.758138928
1886,1886,1705808.336722445,6091395.230256957,-0.436324997
1887,1887,1706020.651865927,6091392.007470367,-0.514903824
1888,1888,1707302.770277095,6091377.553587725,-0.295645578
1889,1889,1703113.720959391,6091418.375465288,-0.962000042
1890,1890,1707286.318851453,6091367.785059752,-0.074299998
1891,1891,1710740.672502782,6091325.983154085,0.843649987
1892,1892,1710772.488284045,6091332.86485646,1.050694372
1893,1893,1703132.174399326,6091411.054787807,-9999.0
1894,1894,1704738.321177874,6091387.805296885,-0.729725
1895,1895,1705778.283315679,6091400.833107522,-0.037000906
1896,1896,1707245.368733682,6091358.308045894,0.561407398
1897,1897,1710349.201130264,6091319.97075702,1.030235305
1898,1898,1710395.300367643,6091332.230141531,1.033032186
1899,1899,1710711.967766698,6091316.371309106,0.888071358
1900,1900,1705865.14953619,6091364.66911169,-0.15704167
1901,1901,1705889.648341192,6091364.381183067,-0.293475004
1902,1902,1710683.740001749,6091306.099025385,1.24022434
1903,1903,1704745.660294553,6091367.790932809,-0.670036369
1904,1904,1707204.300223995,6091338.867552336,0.968858331
1905,1905,1707220.632908128,6091338.673097174,0.768641972
1906,1906,1707283.235116541,6091337.524655446,-0.457047804
1907,1907,1710332.353263457,6091300.627032635,0.908457131
1908,1908,1710624.567028699,6091313.2332457,1.313280879
1909,1909,1710675.243117956,6091296.531097484,1.785608093
1910,1910,1703255.845602228,6091380.000335331,-9999.0
1911,1911,1704737.982111312,6091358.642271662,-0.555851861
1912,1912,1705856.58670378,6091345.044975591,0.153607141
1913,1913,1709890.669145177,6091296.803514551,0.460054785
1914,1914,1710323.951239691,6091290.916698509,0.96352633
1915,1915,1710642.186886508,6091287.33428344,0.963899998
1916,1916,1704723.215284448,6091352.543458737,-0.131826926
1917,1917,1705953.102181219,6091334.114439043,1.043648822
1918,1918,1707163.231736592,6091319.426958147,0.950975002
1919,1919,1710315.56659046,6091281.18019013,1.263308643
1920,1920,1707130.460435707,6091309.8367602,0.940275851
1921,1921,1707146.789504878,6091310.384509348,0.886233928
1922,1922,1709883.206899707,6091339.191778763,0.457523821
1923,1923,1710307.202125716,6091271.415421194,1.001878407
1924,1924,1704729.89438047,6091334.152302254,0.064473332
1925,1925,1707114.315601552,6091299.597607116,0.948676057
1926,1926,1710298.837144837,6091261.649629635,0.882512488
1927,1927,1702830.70445085,6091340.031179986,-9999.0
1928,1928,1702940.947917995,6091338.772077319,-0.857258099
1929,1929,1703301.015210009,6091337.126677684,-0.649529388
1930,1930,1710200.683730036,6091250.683906828,0.716190449
1931,1931,1702818.341461579,6091330.20785512,-0.752600017
1932,1932,1703311.362876863,6091328.901792452,-9999.0
1933,1933,1705870.104267924,6091334.900557325,0.447265477
1934,1934,1706309.237398956,6091337.239889816,0.750595073
1935,1935,1707089.566399792,6091279.986903783,1.143169322
1936,1936,1707081.052517813,6091270.485343161,1.381831171
1937,1937,1705223.664351142,6091288.300315601,0.427734837
1938,1938,1706289.40765665,6091269.335475231,1.029495659
1939,1939,1707072.697318199,6091260.709826122,1.800258347
1940,1940,1710151.356120113,6091223.596369399,0.692625001
1941,1941,1710192.439293825,6091235.837015001,0.719767814
1942,1942,1710228.496737059,6091222.6537176,0.762097558
1943,1943,1705240.202029649,6091272.346271216,0.482306576
1944,1944,1706281.791459423,6091258.928797678,1.193618696
1945,1945,1707064.532131719,6091250.717302124,1.846848522
1946,1946,1704789.227010978,6091275.83845493,0.823048073
1947,1947,1705210.773646932,6091268.284879383,0.504786588
1948,1948,1706272.918218366,6091248.955621167,1.422814799
1949,1949,1707057.830927279,6091240.225657369,1.705210961
1950,1950,1705227.128207617,6091253.207087594,0.559277785
1951,1951,1710804.125091727,6091185.900764767,0.47646428
1952,1952,1701766.80706443,6091321.341457459,1.641351834
1953,1953,1705243.294344283,6091242.808484452,0.627742847
1954,1954,1707063.89014722,6091221.166558551,0.780421054
1955,1955,1701739.987700458,6091276.022996045,1.554418791
1956,1956,1705251.669207409,6091233.274639042,0.789898307
1957,1957,1707794.350728508,6091202.951146239,-9999.0
1958,1958,1701726.381933871,6091265.657603267,1.788057832
1959,1959,1705080.317503816,6091288.413347757,0.156033838
1960,1960,1705038.441253306,6091225.014749207,0.918779214
1961,1961,1705267.26578213,6091222.207373678,0.696274996
1962,1962,1706337.102561135,6091214.662368525,1.427273139
1963,1963,1707041.277794191,6091200.459797573,1.081027784
1964,1964,1707766.104634458,6091192.659478243,-0.26685001
1965,1965,1704479.119428898,6091221.418578374,-9999.0
1966,1966,1706339.796100614,6091251.84218269,1.149258761
1967,1967,1706385.908248434,6091199.10097196,2.498014933
1968,1968,1707063.534898689,6091191.2769561,0.774928582
1969,1969,1707651.659343712,6091184.063309689,-0.682216629
1970,1970,1707782.37642094,6091187.489070247,-0.262364788
1971,1971,1707836.752906875,6091181.446123563,-9999.0
1972,1972,1710656.643688955,6091147.854655867,-0.005714283
1973,1973,1704401.541084517,6091212.498993536,-0.805399972
1974,1974,1705021.882520147,6091204.938146419,0.706677976
1975,1975,1705275.663870509,6091202.6648438,0.80871644
1976,1976,1706351.24024656,6091197.329953788,1.648713688
1977,1977,1707806.734257002,6091172.293431712,0.592670886
1978,1978,1704417.634213036,6091201.475911925,-0.81099996
1979,1979,1706369.403680002,6091184.359152975,1.834151848
1980,1980,1707031.895898173,6091171.17641656,0.882464272
1981,1981,1707823.136032658,6091162.47508428,0.567202709
1982,1982,1710384.685380206,6091149.311199518,0.196993725
1983,1983,1704442.369963931,6091205.732679415,-0.550364667
1984,1984,1705283.52100251,6091187.885744895,0.918591548
1985,1985,1707177.834813349,6091160.023891619,0.462396827
1986,1986,1707715.218952241,6091203.386777558,0.605931004
1987,1987,1707849.916736766,6091163.849625134,-0.215051571
1988,1988,1702473.897135239,6091205.321616502,-9999.0
1989,1989,1707848.160179212,6091144.18895266,0.488684206
1990,1990,1702416.613352146,6091195.28185955,-9999.0
1991,1991,1705425.539522929,6091325.819065472,0.673274333
1992,1992,1707414.306609361,6091142.055913921,-0.374229805
1993,1993,1707699.898224193,6091133.867873876,0.664877165
1994,1994,1707924.624170417,6091130.626759178,-0.822526289
1995,1995,1710354.047248937,6091101.538722594,0.204333333
1996,1996,1702387.315173757,6091186.124450006,-9999.0
1997,1997,1702466.499779086,6091186.39747895,0.020425939
1998,1998,1702490.051234088,6091189.464533853,-9999.0
1999,1999,1707940.841140393,6091120.814877112,-0.623970229
2000,2000,1710835.428777308,6091087.540589061,-9999.0
2001,2001,1704883.880481324,6091238.384871022,0.580173788
2002,2002,1705301.583869508,6091161.249287501,0.911242713
2003,2003,1705331.662779893,6091141.738277264,0.71682499
2004,2004,1707080.435966922,6091147.832241905,0.643788921
2005,2005,1707062.555800359,6091123.885770852,0.781722208
2006,2006,1707138.968623948,6091130.218441343,0.645813857
2007,2007,1707887.34136203,6091134.812744346,-0.095441121
2008,2008,1710802.696727084,6091077.225536497,0.806538903
2009,2009,1701694.569942781,6091180.765793653,2.039252052
2010,2010,1703341.144623956,6091154.405665966,0.774333332
2011,2011,1705360.120733757,6091146.423675009,0.783854228
2012,2012,1705377.32592439,6091132.600302792,0.82840174
2013,2013,1707209.739297266,6091109.617026508,0.604224976
2014,2014,1707928.986327187,6091103.301600907,0.296153852
2015,2015,1703359.334408475,6091144.656516844,-0.795818161
2016,2016,1705405.18143099,6091126.789653163,0.75573061
2017,2017,1707242.122379826,6091099.471056983,0.635321431
2018,2018,1707949.308909488,6091102.129618068,-0.138786209
2019,2019,1710877.477147518,6091198.048343131,0.835937238
2020,2020,1705421.430415647,6091111.252295154,0.81497223
2021,2021,1707218.176381093,6091096.226167187,0.654030073
2022,2022,1707961.938411072,6091083.129920701,0.014918916
2023,2023,1708524.441355532,6091080.930726098,0.116326208
2024,2024,1708540.560259854,6091073.023075991,0.320705875
2025,2025,1703346.913922115,6091129.852332982,-0.665879277
2026,2026,1705440.252632695,6091107.436412296,0.945696729
2027,2027,1705498.596102194,6091099.579450261,0.801026557
2028,2028,1707226.650172859,6091080.542404308,0.706035102
2029,2029,1707977.495674887,6091071.325885029,-0.608125563
2030,2030,1708364.878904504,6091065.900282238,-0.663610599
2031,2031,1708476.776639362,6091092.912743961,-0.098159975
2032,2032,1708559.489399637,6091070.525520246,0.245913515
2033,2033,1703354.313011472,6091114.82073576,-9999.0
2034,2034,1705453.666640816,6091095.591729055,0.795635628
2035,2035,1705512.976020979,6091089.793540208,0.772163031
2036,2036,1707234.073847092,6091069.759777793,0.733729718
2037,2037,1707699.064359,6091064.125399401,0.694964276
2038,2038,1707993.486976137,6091060.943461496,-0.755124714
2039,2039,1708305.116300708,6091061.350599104,-0.498857972
2040,2040,1708401.19213775,6091057.454799084,0.73650981
2041,2041,1708622.22623606,6091054.019153114,0.187555553
2042,2042,1708678.989224519,6091052.355672233,-0.012982454
2043,2043,1703347.11103859,6091105.262183936,-0.795432799
2044,2044,1704677.87871386,6091089.33224412,1.454293333
2045,2045,1705480.577035763,6091087.242274886,0.851324181
2046,2046,1707257.652610451,6091063.637986431,0.707115041
2047,2047,1707531.85325771,6091056.471358094,0.56458109
2048,2048,1708210.23464003,6091054.455038838,-0.770988681
2049,2049,1708246.22281112,6091046.671110517,-0.339701757
2050,2050,1708646.780752457,6091043.96055038,0.075033332
2051,2051,1710564.900132041,6091023.649819248,0.870526281
2052,2052,1705502.718935041,6091072.605328657,0.874833345
2053,2053,1708034.02389345,6091042.204249417,-0.841333312
2054,2054,1708115.474103145,6091038.308670991,-0.748714261
2055,2055,1708262.643130631,6091043.402771178,-0.14128947
2056,2056,1708299.190962691,6091036.796322099,0.098311476
2057,2057,1708663.141405966,6091034.669548647,0.295750001
2058,2058,1702489.257607,6091119.722558903,-9999.0
2059,2059,1703356.950705955,6091091.371244967,-0.662698899
2060,2060,1704669.969105102,6091073.629799624,2.367795936
2061,2061,1705519.984780276,6091061.774093145,0.911804864
2062,2062,1707560.738142223,6091043.64627492,0.623503346
2063,2063,1708131.990030275,6091030.933687856,-0.537851077
2064,2064,1708156.157209802,6091027.823692325,-0.454163275
2065,2065,1708687.177368021,6091022.458702886,0.337540543
2066,2066,1703378.786570814,6091074.88637202,-9999.0
2067,2067,1705534.76360626,6091049.680102379,0.813673254
2068,2068,1707590.85390441,6091027.37426981,0.74404709
2069,2069,1707710.277940201,6091031.900101161,0.8081736
2070,2070,1708695.654007537,6091013.241808061,0.398035092
2071,2071,1703363.479794645,6091066.230280032,-0.24442103
2072,2072,1707243.87309639,6091040.917335764,0.762623122
2073,2073,1707625.533547365,6091015.749477119,0.872584615
2074,2074,1708711.3632992,6091002.133714058,0.339353698
2075,2075,1703371.719222589,6091056.492668669,-0.24527081
2076,2076,1704653.562149038,6091039.132945169,0.724819672
2077,2077,1705543.065218302,6091030.032408872,0.877729724
2078,2078,1707641.413934932,6091004.903345727,0.893063299
2079,2079,1707723.069528799,6091008.82847159,0.81783748
2080,2080,1708719.77693426,6090992.949979719,0.326700002
2081,2081,1708737.286188928,6091016.229588445,-0.252927535
2082,2082,1702309.884341718,6091062.829343433,-9999.0
2083,2083,1704644.960183593,6091029.217054851,0.72532203
2084,2084,1707665.566593649,6090994.773408561,0.933368402
2085,2085,1708738.78832306,6090989.684291144,0.244252119
2086,2086,1708792.038426031,6090981.033884145,-0.403359995
2087,2087,1702287.344460692,6091047.882002996,-9999.0
2088,2088,1704636.399430102,6091019.813625745,1.009357134
2089,2089,1707485.667114937,6091065.947648781,0.47545174
2090,2090,1708812.473967763,6090971.487316349,-0.369423418
2091,2091,1704644.256470625,6091010.042555152,0.336385957
2092,2092,1707428.18854249,6090981.88872107,0.573580348
2093,2093,1707733.105380572,6090983.028252276,0.838078589
2094,2094,1708769.396611161,6090973.003402254,0.08759266
2095,2095,1708802.789089231,6090957.026080095,0.143084658
2096,2096,1708845.789210622,6090951.071091669,-0.281605505
2097,2097,1710564.287547737,6090929.559854106,1.729649962
2098,2098,1704611.198930221,6090990.701861927,0.213175
2099,2099,1704643.700108537,6090990.52868475,-0.089145467
2100,2100,1705580.575060085,6091049.134507303,1.237123894
2101,2101,1707255.078561134,6090992.475177986,0.660723481
2102,2102,1707731.175513577,6090953.926040652,0.923859631
2103,2103,1708825.243273969,6090941.455058336,0.152985505
2104,2104,1708833.758472683,6090932.867968095,0.096976744
2105,2105,1701263.367871081,6091049.362557264,1.291962989
2106,2106,1703398.255154968,6091020.923161043,-0.144439692
2107,2107,1707681.183882399,6090934.79890404,0.902361778
2108,2108,1708849.619279149,6090921.516627343,0.283809525
2109,2109,1702798.021342986,6090980.957531008,-0.860480764
2110,2110,1704088.702909254,6090967.10386508,0.22021954
2111,2111,1708865.466772443,6090910.64367386,0.404438353
2112,2112,1702414.476410858,6090981.624348076,0.117297298
2113,2113,1702436.015975606,6090986.330510624,-0.352156856
2114,2114,1704104.713244021,6090957.105133974,-0.849057106
2115,2115,1707655.455558521,6090938.237115539,0.932065896
2116,2116,1708873.979449359,6090901.650133132,0.363360004
2117,2117,1702214.28319513,6090969.095181428,-0.754428608
2118,2118,1704120.684347642,6090946.581217098,-0.866999984
2119,2119,1707225.482875758,6090909.767830718,0.800041664
2120,2120,1707239.541256576,6090914.384350996,0.659504416
2121,2121,1707672.826522864,6090904.804801461,0.854024993
2122,2122,1708889.697163636,6090890.37104896,0.313373492
2123,2123,1702201.306655637,6090959.294729857,-0.785460532
2124,2124,1702430.450041147,6090956.328697764,-0.224671226
2125,2125,1707681.126973028,6090895.091950106,0.826135136
2126,2126,1702439.035477975,6090948.36867297,-0.377305563
2127,2127,1704137.087614748,6090926.856274535,-0.910299951
2128,2128,1707239.631349217,6090890.24372752,0.703464286
2129,2129,1707689.601781651,6090885.908929671,0.861660998
2130,2130,1710481.368309526,6090852.093868387,1.563525396
2131,2131,1707710.410790537,6090902.954047723,1.080344223
2132,2132,1704161.148458056,6090906.396020849,-0.847921025
2133,2133,1704218.035888061,6090905.783186304,-9999.0
2134,2134,1707713.639328972,6090866.120982633,1.260851061
2135,2135,1702486.771006531,6090915.684327355,-0.723576285
2136,2136,1704194.159142842,6090897.522805507,-0.651388876
2137,2137,1704442.642662118,6090893.012742685,0.0294491
2138,2138,1704709.588475325,6090987.98314768,0.338388344
2139,2139,1707410.758148446,6090858.310762011,0.535789468
2140,2140,1704210.215622947,6090886.404208189,-0.574803686
2141,2141,1704250.468381703,6090885.478967032,-0.930106459
2142,2142,1704789.573774316,6090879.018688932,0.488279397
2143,2143,1708937.890340805,6090829.897519361,0.504556956
2144,2144,1704226.120767917,6090875.727060632,-0.729670888
2145,2145,1704806.153881034,6090870.937044306,0.47846368
2146,2146,1708946.269447043,6090820.329978483,0.559771409
2147,2147,1708967.690242376,6090848.41671132,0.197589395
2148,2148,1704242.449765117,6090865.852574016,-0.70340578
2149,2149,1704331.895567137,6090864.607117834,-0.569760244
2150,2150,1704391.095068277,6090875.341551518,-0.304803775
2151,2151,1708962.332817674,6090810.067517202,0.624135127
2152,2152,1709002.737367929,6090809.291205261,0.335789475
2153,2153,1710374.411207282,6090793.537756843,1.401279767
2154,2154,1702487.075442241,6090875.618765711,-0.528272737
2155,2155,1703230.807336061,6090866.62722954,0.442586198
2156,2156,1703245.89573622,6090866.952265381,0.12345
2157,2157,1704266.790019094,6090855.494938729,-0.694135129
2158,2158,1708978.683332301,6090800.736284967,0.638716978
2159,2159,1709411.070404618,6090794.171170644,-0.105400006
2160,2160,1702494.532401229,6090865.569476163,-0.588415741
2161,2161,1704291.129077638,6090845.155454227,-0.558631597
2162,2162,1704315.48724354,6090843.937050185,-0.469874976
2163,2163,1704372.512375788,6090846.306532228,0.123035715
2164,2164,1704454.663822854,6090849.448283129,0.877136833
2165,2165,1708995.044084058,6090791.481914671,0.604355533
2166,2166,1709459.944290105,6090783.61262991,-0.155300001
2167,2167,1703245.667098963,6090847.026138832,-0.234015999
2168,2168,1704339.454920186,6090845.721313833,-0.272130819
2169,2169,1707260.089227725,6090839.552759625,0.797286633
2170,2170,1707295.886605579,6090799.687811335,0.793825008
2171,2171,1709004.681144036,6090781.727433738,0.738333362
2172,2172,1707312.346192891,6090789.910240946,0.710759291
2173,2173,1709018.869827246,6090769.177909201,0.727564106
2174,2174,1709557.691744672,6090762.494744192,-0.157220772
2175,2175,1710308.815102927,6090753.478657484,1.65584472
2176,2176,1702474.218837638,6090842.900771395,-0.033597259
2177,2177,1707320.943149959,6090781.717342431,0.665283831
2178,2178,1707336.359336305,6090769.311703073,0.453174997
2179,2179,1709034.946740989,6090749.037779422,0.962101253
2180,2180,1701268.887571082,6090809.682483697,-0.517369274
2181,2181,1702257.172284308,6090804.132731955,-0.074750001
2182,2182,1710387.200503349,6090839.277521236,0.676435397
2183,2183,1701280.578440736,6090923.85357732,0.516688559
2184,2184,1701276.941206586,6090799.62760827,-0.759692328
2185,2185,1709260.220768062,6090710.323342316,0.795226421
2186,2186,1709279.16687522,6090706.294535261,0.809035726
2187,2187,1709679.178352854,6090703.033104178,0.606555558
2188,2188,1709761.305573108,6090700.495992098,1.454517374
2189,2189,1701260.497740403,6090789.848089669,-0.370122207
2190,2190,1709108.799269729,6090748.614089381,0.666782762
2191,2191,1709565.009130015,6090692.652728078,0.665599968
2192,2192,1709769.797501757,6090691.346075983,2.699090855
2193,2193,1703228.308057908,6090757.544788064,-0.443063309
2194,2194,1709246.831632783,6090688.107032006,0.802459011
2195,2195,1709299.047299987,6090686.584494828,0.900535706
2196,2196,1709581.377752131,6090689.145600161,0.655703135
2197,2197,1701292.369184674,6090779.002033597,-0.532180489
2198,2198,1704661.101519589,6090745.63343187,0.649960101
2199,2199,1709262.921256249,6090683.420028057,0.834647982
2200,2200,1709323.3577776,6090675.870340872,1.022769632
2201,2201,1702512.221310494,6090745.391616168,-0.11605785
2202,2202,1709287.211935214,6090666.448353928,0.885499984
2203,2203,1701284.963208955,6090755.669440682,0.594613797
2204,2204,1702501.235356619,6090735.96892068,0.257706251
2205,2205,1702696.914292771,6090734.100453984,-0.10208108
2206,2206,1703236.611364134,6090733.630048656,-0.602683817
2207,2207,1704911.564423305,6090797.530634975,0.880637657
2208,2208,1707472.439018147,6090734.947007596,0.991316153
2209,2209,1709306.028392608,6090663.64916805,1.053990549
2210,2210,1702516.846563769,6090725.813366402,-0.027654542
2211,2211,1703244.298560299,6090717.649751788,-0.524407893
2212,2212,1707375.071000027,6090732.661145207,0.403990611
2213,2213,1707416.842043849,6090668.723748426,0.586587884
2214,2214,1709466.473359643,6090713.591629185,0.617894124
2215,2215,1709380.697797214,6090645.07380015,0.97748148
2216,2216,1709425.37782757,6090646.231020045,0.863396242
2217,2217,1701308.656735482,6090729.724495073,-9999.0
2218,2218,1702686.366901471,6090713.846473349,0.551133333
2219,2219,1707436.477143487,6090666.99632128,0.547050498
2220,2220,1703261.128700898,6090699.011799127,-0.837772709
2221,2221,1704714.683623111,6090681.593127189,0.627733315
2222,2222,1709858.444317135,6090619.940593374,0.560454522
2223,2223,1701300.429519548,6090709.683896185,-9999.0
2224,2224,1702510.480685335,6090710.3819217,0.235834668
2225,2225,1703269.868624912,6090690.010563108,-0.899590882
2226,2226,1703930.345795373,6090679.719772825,0.358145441
2227,2227,1709874.696750354,6090610.340499821,0.577543846
2228,2228,1709890.666243133,6090608.967367816,0.36395
2229,2229,1702516.612403876,6090686.056341629,0.184372548
2230,2230,1703285.146371502,6090678.112535005,-0.808930995
2231,2231,1703308.887806724,6090677.109581864,-9999.0
2232,2232,1703937.80101354,6090669.669245421,0.376325
2233,2233,1704724.875086763,6090664.255156058,0.651749983
2234,2234,1709907.098781677,6090606.035140592,2.479459102
2235,2235,1701087.900835559,6090692.143035487,0.353266663
2236,2236,1702643.884408938,6090710.042194979,-0.003087645
2237,2237,1703293.606913411,6090669.148285508,-0.698194408
2238,2238,1703921.354921937,6090659.894466739,0.190225002
2239,2239,1702071.738385187,6090671.082265016,-0.705491258
2240,2240,1703302.545345685,6090660.05630186,-0.255238074
2241,2241,1704869.076380183,6090651.989221704,0.57358697
2242,2242,1710470.062495919,6090571.984915333,1.129841065
2243,2243,1701117.578182188,6090679.64768414,0.192052916
2244,2244,1702108.442438507,6090665.47075415,-0.654714269
2245,2245,1702139.547471251,6090666.268698297,-0.607807281
2246,2246,1703316.989437774,6090647.048823921,-0.07720512
2247,2247,1710445.452228771,6090563.048614034,1.244244927
2248,2248,1710494.077858721,6090566.208759288,0.65387267
2249,2249,1702157.413230718,6090649.977674059,-0.368428575
2250,2250,1709947.217784243,6090558.4535111,0.136487179
2251,2251,1702606.257223126,6090652.819852794,0.064650067
2252,2252,1703325.234767339,6090632.899580672,0.139510499
2253,2253,1704888.629566459,6090618.787878994,0.730436163
2254,2254,1701074.954341615,6090650.620012702,0.033427766
2255,2255,1702042.707615672,6090631.553352458,-9999.0
2256,2256,1702189.745066795,6090635.316197627,-0.012000002
2257,2257,1702517.135116111,6090626.191656007,0.349193102
2258,2258,1703332.963690355,6090616.931768551,0.067550001
2259,2259,1700989.243822198,6090633.46351306,0.25433766
2260,2260,1701029.908835541,6090633.211780244,0.152339287
2261,2261,1701055.18614626,6090634.722092453,0.009664432
2262,2262,1702206.834034956,6090658.229221219,-0.080975366
2263,2263,1704900.587921171,6090593.737238979,0.873993293
2264,2264,1702528.825295715,6090660.397257698,-0.089391185
2265,2265,1710648.754774137,6090511.69776389,0.817698111
2266,2266,1704754.373520484,6090578.462622911,0.763882717
2267,2267,1704786.147501819,6090570.362558811,0.733874692
2268,2268,1704149.344447077,6090567.024972638,2.614376743
2269,2269,1704915.560763208,6090567.364370034,0.914879539
2270,2270,1700923.473204511,6090594.343244229,0.072172218
2271,2271,1702515.24885558,6090580.779509198,0.486756756
2272,2272,1704026.356919971,6090559.037167056,0.307398765
2273,2273,1704772.155155649,6090560.111742371,0.863004871
2274,2274,1703344.223742005,6090599.391300095,-0.462694828
2275,2275,1704107.921027759,6090548.099607067,1.287150005
2276,2276,1704279.371981667,6090546.146669674,0.679396821
2277,2277,1704051.520331532,6090541.602327405,0.345071536
2278,2278,1704132.546304387,6090549.246084199,0.691714911
2279,2279,1704175.904771993,6090546.485259339,0.657968686
2280,2280,1704222.098119446,6090536.845197201,0.982125019
2281,2281,1704238.429116541,6090536.656213911,0.724395356
2282,2282,1704791.524067414,6090544.291970014,0.824561827
2283,2283,1700972.473817905,6090568.883039249,0.293375868
2284,2284,1704205.660338494,6090527.797465783,0.654490571
2285,2285,1709799.098730094,6090659.7860797,0.095562472
2286,2286,1710651.114581612,6090544.105094226,0.550750394
2287,2287,1710549.414483986,6090452.719795732,1.032330769
2288,2288,1700941.18375404,6090563.149781179,0.574703095
2289,2289,1700980.347134429,6090553.64383682,0.269390745
2290,2290,1702485.182446211,6090534.468251472,0.810299987
2291,2291,1703331.832344023,6090527.174913468,-0.585514267
2292,2292,1704066.781255806,6090523.694559811,0.434782507
2293,2293,1704336.18408949,6090515.595196766,3.855417483
2294,2294,1704802.304184615,6090518.149239403,0.849376436
2295,2295,1710011.615630685,6090454.697103148,-0.373333326
2296,2296,1702569.293189475,6090580.743220424,-0.145017169
2297,2297,1704284.543719368,6090513.019455742,0.624364478
2298,2298,1700902.808514555,6090543.513221293,0.625170987
2299,2299,1700973.148181878,6090537.549448797,0.338000013
2300,2300,1704303.291352979,6090496.047137314,0.613259694
2301,2301,1704343.956190901,6090495.78050429,0.610385978
2302,2302,1709986.585773738,6090438.396001027,1.178502635
2303,2303,1710035.457148989,6090427.834262066,-0.470136349
2304,2304,1700988.392312234,6090533.428267553,0.2391341
2305,2305,1702497.966494607,6090515.123963331,0.548999987
2306,2306,1702604.604130171,6090505.800578686,0.447151792
2307,2307,1704855.681860081,6090522.820909701,0.817189225
2308,2308,1701012.446200975,6090513.686545853,-0.249867457
2309,2309,1701006.923450002,6090572.328113824,-0.299161778
2310,2310,1710043.440042745,6090412.789614939,-0.372779055
2311,2311,1702480.615650709,6090501.700197062,0.655693571
2312,2312,1701036.509488967,6090493.636300341,-0.609095224
2313,2313,1702516.227087938,6090486.42727527,0.499891449
2314,2314,1701022.211663643,6090483.649422352,-0.34547619
2315,2315,1703315.085470646,6090463.38286796,0.010641894
2316,2316,1702496.528216964,6090471.045955163,0.702440423
2317,2317,1703334.393722198,6090465.073349983,-0.512472295
2318,2318,1704401.720471106,6090483.189787533,0.75947107
2319,2319,1709984.576388693,6090376.697132656,0.614742842
