FID,X,Y,BCE_Manukau_Harbour_System_MHS__Seagrass
24652,1748179.643839847529307,5894839.396567860618234,
24653,1748673.568213765276596,5894826.938431434333324,
24654,1748733.191292723175138,5894825.505491921678185,
24655,1748796.996814459795132,5894829.165017199702561,
24656,1748977.138699348550290,5894827.721732962876558,
24657,1749059.795213401550427,5894831.637334356084466,
24658,1749571.319043293129653,5894810.298652996309102,
24659,1749603.971883824095130,5894814.380539536476135,
24660,1750461.415155524853617,5894794.102194306440651,
24661,1750481.440255478257313,5894799.840171398594975,
24662,1750609.417582905385643,5894792.249056545086205,
24663,1751094.026568290544674,5894792.990020577795804,
24664,1751251.063665066612884,5894793.675913946703076,
24665,1751316.028581132180989,5894784.711397609673440,
24666,1752334.250208303565159,5894761.308123009279370,
24667,1756682.876626756507903,5894682.118450201116502,-0.346915887000000
24668,1758148.292069729883224,5894667.186502420343459,-0.942540558000000
24669,1747762.207511642482132,5894831.797544851899147,
24670,1747942.472330516437069,5894829.426532440818846,
24671,1748242.187134604668245,5894824.553038227371871,
24672,1748351.314980111317709,5894841.008255055174232,
24673,1748615.154095215024427,5894829.102589321322739,
24674,1748940.311041811713949,5894811.885024245828390,
24675,1749591.711049401434138,5894799.506821623072028,
24676,1750022.227922202553600,5894797.827387546189129,
24677,1751144.578522809548303,5894772.716941118240356,
24678,1766524.404683623695746,5894492.658125706017017,-0.902235310000000
24679,1768754.613478191429749,5894477.302790137007833,0.005740721000000
24680,1747869.812687732977793,5894824.948519809171557,
24681,1748021.828120011370629,5894818.066152587532997,
24682,1748216.377468908904120,5894823.350988585501909,
24683,1748521.496907614171505,5894809.675191607326269,
24684,1750169.870352456811816,5894780.137946836650372,
24685,1750321.591084388084710,5894777.438326654024422,
24686,1750848.621280922787264,5894768.039500600658357,
24687,1750980.968006975715980,5894766.057070110924542,
24688,1751112.136545865563676,5894763.327742760069668,
24689,1751371.568618863355368,5894763.776224687695503,
24690,1751972.737329555209726,5894752.549432924948633,
24691,1748333.401106603210792,5894802.628893989138305,
24692,1748440.787499103927985,5894805.836955065838993,
24693,1748468.828355791047215,5894800.248781111091375,
24694,1749383.388166942168027,5894788.902292414568365,
24695,1749658.634667892009020,5894779.244706606492400,
24696,1749950.686689317459241,5894774.446319681592286,
24697,1750129.720446025254205,5894786.522897595539689,
24698,1750301.167492164764553,5894768.292936655692756,
24699,1750460.873380366014317,5894765.448664831928909,
24700,1750860.147213267628103,5894757.078372061252594,
24701,1751130.789999026805162,5894758.359478898346424,
24702,1752333.710789582692087,5894731.408117839135230,
24703,1757437.790645938599482,5894638.321646452881396,-0.946086965000000
24704,1757545.145681467838585,5894640.288139289245009,-0.944590319000000
24705,1757599.964477729983628,5894639.852966747246683,-0.939953280000000
24706,1757637.976559641305357,5894639.801684604026377,-0.931732492000000
24707,1757680.494668584549800,5894633.637010361067951,-0.916574060000000
24708,1747770.532177321612835,5894802.911240112967789,
24709,1747917.781877506989986,5894810.128856719471514,
24710,1748931.798382061300799,5894782.126027059741318,
24711,1748991.595800807233900,5894786.166319522075355,
24712,1749182.306804582476616,5894796.456614722497761,
24713,1749874.222790338331833,5894793.631500637158751,
24714,1749891.122642117086798,5894776.568357459269464,
24715,1750448.993610455188900,5894754.827270226553082,
24716,1751087.823937445180491,5894743.823127250187099,
24717,1751942.250936289085075,5894728.491403421387076,
24718,1752269.355454555014148,5894726.818023028783500,
24719,1757787.259540602797642,5894637.994613577611744,-0.902073742000000
24720,1760071.345195611706004,5894578.297341178171337,-0.999999940000000
24721,1768851.001191243529320,5894417.748333493247628,1.093131313000000
24722,1748874.408452483592555,5894782.523273328319192,
24723,1749036.419530307874084,5894790.467012916691601,
24724,1749095.228359786793590,5894774.367379212751985,
24725,1749269.029994179494679,5894785.400994224473834,
24726,1749773.784782159142196,5894757.724330652505159,
24727,1750234.660020049195737,5894749.614810184575617,
24728,1751181.277542337309569,5894763.192423960193992,
24729,1751736.925490569090471,5894728.120379659347236,
24730,1752358.567267637001351,5894755.687018135562539,
24731,1756689.690279777161777,5894641.527145107276738,-0.317441859000000
24732,1756850.878059977898374,5894633.539643745869398,-0.394325573000000
24733,1758550.528469700366259,5894597.404254107736051,-0.867009342000000
24734,1760079.456350228516385,5894567.770738623104990,-1.000000000000000
24735,1761015.649786839028820,5894556.366061623208225,-0.362520155000000
24736,1748627.712607402587309,5894771.763499189168215,
24737,1748702.344074261141941,5894772.137090219184756,
24738,1748784.384951716521755,5894771.145903281867504,
24739,1749250.856775970896706,5894756.553046933375299,
24740,1749814.240085839526728,5894761.329497050493956,
24741,1750256.999247585190460,5894738.708799328655005,
24742,1750286.541313647991046,5894748.276164434850216,
24743,1750632.012902127346024,5894736.246126785874367,
24744,1750700.770653959363699,5894731.183209043927491,
24745,1751100.029458050848916,5894728.137186345644295,
24746,1752341.149400140857324,5894700.961745173670352,
24747,1758652.720823148498312,5894596.599729406647384,-0.903490746000000
24748,1758716.045746374875307,5894586.128834556788206,-0.899342122000000
24749,1758737.408148144371808,5894583.539766279049218,-0.896909103000000
24750,1758789.902555472683161,5894582.935689632780850,-0.904579452000000
24751,1758908.599398376420140,5894581.124542643316090,-0.924407460000000
24752,1758949.610101154306903,5894579.930714923888445,-0.930925968000000
24753,1758994.380023072939366,5894579.243586681783199,-0.938323004000000
24754,1759016.896343899657950,5894578.280815104953945,-0.941666686000000
24755,1759085.361548811197281,5894577.374109322205186,-0.965688087000000
24756,1768859.116397349862382,5894386.982078817673028,0.562898524000000
24757,1747717.220693962415680,5894777.771074573509395,
24758,1748148.718185940757394,5894765.992483754642308,
24759,1748374.244969900930300,5894768.614111346192658,
24760,1748934.163005626760423,5894758.451678395271301,
24761,1748971.197204098105431,5894751.521874618716538,
24762,1750440.482776280259714,5894725.471927992068231,
24763,1750879.672066052444279,5894717.635589282028377,
24764,1750962.486376925138757,5894731.956431187689304,
24765,1751267.082721785642207,5894723.348580526188016,
24766,1751528.359542854363099,5894745.371205768547952,
24767,1759120.518452333519235,5894566.358351293951273,-0.951481506000000
24768,1759348.691057738382369,5894562.438266296871006,-0.966698102000000
24769,1759391.569063303293660,5894563.186805171892047,-0.944893611000000
24770,1760993.871684769866988,5894533.624797080643475,-0.347819144000000
24771,1747753.864077132428065,5894763.324326454661787,
24772,1748589.438331866404042,5894754.098880944773555,
24773,1748796.785491797141731,5894745.166165240108967,
24774,1749009.384210450109094,5894741.553369674831629,
24775,1749409.730736213503405,5894749.375089132227004,
24776,1749590.712495722575113,5894757.437644463032484,
24777,1749761.329315909184515,5894738.927411460317671,
24778,1751039.199058468919247,5894704.813695125281811,
24779,1751474.305040262173861,5894702.114698102697730,
24780,1756353.321678526466712,5894613.178469954989851,-0.810000007000000
24781,1761020.849708755034953,5894520.361701115034521,-0.284181819000000
24782,1768902.614213980501518,5894366.140857052057981,4.403544266000000
24783,1748304.673387022456154,5894767.437642167322338,
24784,1748499.717753445962444,5894739.887456753291190,
24785,1748556.034892917610705,5894753.650164503604174,
24786,1748615.229606582084671,5894737.069798191078007,
24787,1749096.074405774706975,5894732.454931544139981,
24788,1749375.640369785251096,5894746.281889295205474,
24789,1750112.979129494167864,5894716.144720716401935,
24790,1750519.980016538640484,5894704.115559023804963,
24791,1750599.832413281546906,5894702.691712288185954,
24792,1750615.802893852349371,5894702.406852251850069,
24793,1751518.135709729278460,5894686.263156438246369,
24794,1751754.573081839596853,5894695.718969699926674,
24795,1766412.212381690042093,5894401.085669303312898,-0.826666673000000
24796,1747477.437164179747924,5894747.834627500735223,
24797,1748128.819558300543576,5894736.815522573888302,
24798,1748188.472955797100440,5894757.612621661275625,
24799,1748699.172606551786885,5894726.407610442489386,
24800,1748959.280884334351867,5894722.205897993408144,
24801,1749066.492218887666240,5894719.930912164039910,
24802,1749337.564808045746759,5894714.939807615242898,
24803,1750368.083001973340288,5894696.852147748693824,
24804,1751038.842496546451002,5894684.880397789180279,
24805,1751146.360864176182076,5894694.787772218696773,
24806,1751557.883076445199549,5894675.579947142861784,
24807,1752108.571958524407819,5894669.896536867134273,
24808,1768759.202533464645967,5894351.687375010922551,
24809,1747457.889073498547077,5894738.589341470040381,
24810,1748854.147362055955455,5894721.108520791865885,
24811,1749917.329889662098140,5894695.280440249480307,
24812,1750228.355009000981227,5894693.666374863125384,
24813,1751510.115102858515456,5894666.467347914353013,
24814,1751538.166954942746088,5894680.717545921914279,
24815,1756045.421814742032439,5894583.868539353832603,-0.405471690000000
24816,1756369.697295112069696,5894592.065120747312903,-0.763750012000000
24817,1760893.782644918188453,5894494.989434279501438,-0.399796609000000
24818,1761013.345361473271623,5894496.922379881143570,-0.271442957000000
24819,1748368.025344026274979,5894712.676382815465331,
24820,1748634.645207611843944,5894711.823277315124869,
24821,1748880.910122478613630,5894734.270199192687869,
24822,1748920.591624271590263,5894707.232768395915627,
24823,1749399.732636533677578,5894702.420417610555887,
24824,1749653.641270044259727,5894689.988343116827309,
24825,1749808.763646940700710,5894686.854613519273698,
24826,1750148.043437614571303,5894685.923472591675818,
24827,1750759.003383212722838,5894669.941818380728364,
24828,1750935.000434331130236,5894666.797600098885596,
24829,1751118.338113244157284,5894663.518337071873248,
24830,1751259.191032799892128,5894675.564286866225302,
24831,1751437.746935998555273,5894657.795728350989521,
24832,1752113.087766828248277,5894646.039306423626840,
24833,1748268.150351904565468,5894708.335996699519455,
24834,1748646.468638852471486,5894696.641116503626108,
24835,1749065.964362684404477,5894690.031059046275914,
24836,1749422.082419809186831,5894698.291748284362257,
24837,1749557.642341535305604,5894681.719507618807256,
24838,1750592.575406971620396,5894663.480621213093400,
24839,1750654.723926681093872,5894666.052239171229303,
24840,1751306.401293750852346,5894650.563513467088342,
24841,1751499.301444131648168,5894653.455850284546614,
24842,1756348.493879945715889,5894558.321684150025249,-0.812777765000000
24843,1760908.104592391755432,5894472.658898492343724,-0.366909087000000
24844,1766297.498047599568963,5894369.589458993636072,0.283836737000000
24845,1747325.180612244876102,5894710.412829365581274,0.784500005000000
24846,1748292.666143081849441,5894694.216628033667803,
24847,1748355.430680546676740,5894692.575365366414189,
24848,1749448.782400677446276,5894677.513253920711577,
24849,1749677.243521406548098,5894669.630470412783325,
24850,1749892.843463044846430,5894665.805844836868346,
24851,1750036.576798545895144,5894663.253033763729036,
24852,1751125.966559398453683,5894643.442117976024747,
24853,1751317.926492786966264,5894639.601740118116140,
24854,1751474.236351566622034,5894642.809726990759373,
24855,1751537.793608028674498,5894636.444000348448753,
24856,1768828.348098380025476,5894309.148184548132122,
24857,1748346.941025881795213,5894682.352419497445226,
24858,1748394.859025952871889,5894681.912828854285181,
24859,1748592.262415985111147,5894701.451767761260271,
24860,1749065.612456710543483,5894670.097822941839695,
24861,1749092.159112287219614,5894671.816480804234743,
24862,1749853.537450791103765,5894709.785820866003633,
24863,1750116.251471600960940,5894651.867112634703517,
24864,1750587.377138928510249,5894643.477932572364807,
24865,1750625.164856055518612,5894664.745096521452069,
24866,1750789.263592346804217,5894640.199491420760751,
24867,1750838.314154108986259,5894665.964326908811927,
24868,1751493.422136952634901,5894626.484975941479206,
24869,1760875.494679579976946,5894457.558695222251117,-0.368333325000000
24870,1760955.421592721249908,5894461.397220952436328,-0.298757398000000
24871,1766225.803007394308224,5894347.759861548431218,0.268333368000000
24872,1766271.000399592565373,5894352.643524242565036,-0.688187488000000
24873,1768838.589845859445632,5894299.551697771064937,
24874,1747291.667023981222883,5894691.336655055172741,-0.262441312000000
24875,1748913.423860309179872,5894667.032468345947564,
24876,1750272.207650097087026,5894672.475521863438189,
24877,1750774.254741447744891,5894629.387775196693838,
24878,1750927.030138571513817,5894644.404538882896304,
24879,1751125.609785488806665,5894623.508816176094115,
24880,1751308.144792557228357,5894619.298581975512207,
24881,1756323.984465541318059,5894528.865037603303790,-0.691818208000000
24882,1759997.532428913982585,5894460.051842077635229,-0.911636363000000
24883,1748272.362587831681594,5894668.357349643483758,
24884,1748606.703851242084056,5894658.630593018606305,
24885,1749005.960968756815419,5894651.594221901148558,
24886,1749775.938877171371132,5894637.588104976341128,
24887,1749983.258734917500988,5894638.126985633745790,
24888,1750848.968301857588813,5894621.543051654472947,
24889,1750934.102438953937963,5894616.562061630189419,
24890,1751744.871626614592969,5894602.815360723063350,
24891,1752746.951720648445189,5894589.147420346736908,
24892,1756435.593295903876424,5894516.827768206596375,-0.558888878000000
24893,1759985.640405648620799,5894449.443486337549984,-0.899351860000000
24894,1760795.550620152149349,5894434.921440741978586,-0.415370371000000
24895,1760843.462417655391619,5894434.008854363113642,-0.361999987000000
24896,1760963.241928554140031,5894431.726197924464941,-0.225471694000000
24897,1768845.247611586935818,5894277.706123459152877,
24898,1747237.573081465670839,5894675.716101592406631,0.021459293000000
24899,1747328.286547610536218,5894671.221402158960700,-0.824897956000000
24900,1748170.995091823162511,5894660.718823257833719,
24901,1748629.802550810156390,5894652.966564852744341,
24902,1748969.508502774173394,5894646.668407342396677,
24903,1749096.812143181916326,5894644.947176606394351,
24904,1749549.643612571991980,5894634.706069357693195,
24905,1749678.684950186870992,5894635.067744997330010,
24906,1749853.079190542222932,5894629.326230861246586,
24907,1749927.479853329015896,5894624.928852287121117,
24908,1750294.796711209695786,5894618.398572332225740,
24909,1750725.995036408072338,5894610.712186723016202,
24910,1751209.006481871474534,5894607.171301838010550,
24911,1752706.317103207111359,5894575.128737915307283,
24912,1752754.543239696882665,5894573.853957147337496,
24913,1755505.287369524128735,5894523.841597220860422,-0.414125001000000
24914,1756374.015571735333651,5894524.289283417165279,-0.692971707000000
24915,1766204.216126767452806,5894318.789152881130576,-0.910000026000000
24916,1747209.275162452599034,5894662.586255493573844,0.059999999000000
24917,1748770.898150286637247,5894635.955531712621450,
24918,1749025.228571740444750,5894635.715430101379752,
24919,1755805.219459158601239,5894513.441635672934353,-0.299097148000000
24920,1748850.573685218580067,5894624.581593760289252,
24921,1748893.641692923381925,5894623.666462294757366,
24922,1749444.614879137603566,5894613.932518369518220,
24923,1749552.147323979996145,5894611.645616618916392,
24924,1749828.030458157649264,5894613.271303027868271,
24925,1750581.339023012667894,5894612.773813300766051,
24926,1751053.029948881128803,5894584.928208686411381,
24927,1751107.265600796556100,5894590.427792645990849,
24928,1751504.788606142392382,5894575.970851130783558,
24929,1752739.336623894749209,5894555.130342834629118,
24930,1756347.451696799136698,5894493.333760734647512,-0.742299568000000
24931,1758351.203331905417144,5894455.426852424629033,-0.496728955000000
24932,1759993.051513953832909,5894420.638222884386778,-0.914339619000000
24933,1760723.113749067531899,5894406.389381102286279,-0.441818183000000
24934,1760922.745532450731844,5894402.586833186447620,-0.233571419000000
24935,1748733.763845258858055,5894616.514555685222149,
24936,1748761.122716775396839,5894615.649628526531160,
24937,1749842.831328286556527,5894595.736803160049021,
24938,1749863.067987797083333,5894596.163026462309062,
24939,1749967.120622030925006,5894599.099215719848871,
24940,1750069.050120818428695,5894598.352798660285771,
24941,1750525.833101708209142,5894584.373512221500278,
24942,1750593.864247744204476,5894582.959187593311071,
24943,1750701.212074066745117,5894585.464095490053296,
24944,1750883.727641682140529,5894599.394061536528170,
24945,1751539.417361283442006,5894584.054459909908473,
24946,1751771.514012240339071,5894562.074022089131176,
24947,1757357.735685282386839,5894460.194310960359871,-0.381944441000000
24948,1757948.649814461590722,5894447.914343243464828,-0.348981482000000
24949,1748809.899739409098402,5894611.148819328285754,
24950,1749383.722939437255263,5894655.969909125939012,
24951,1749463.635805090423673,5894593.273390043526888,
24952,1749594.785157433710992,5894593.098867756314576,
24953,1749643.889683702727780,5894590.463591015897691,
24954,1749753.124359940178692,5894609.280992335639894,
24955,1750541.625653281109408,5894574.122142668813467,
24956,1751150.318176119122654,5894571.594607228413224,
24957,1751292.227087612031028,5894560.705860068090260,
24958,1751491.855280752060935,5894557.126458087936044,
24959,1751515.803449088474736,5894556.294312432408333,
24960,1755779.884476330131292,5894479.100473001599312,-0.325789467000000
24961,1760722.734292304608971,5894386.455761085264385,-0.393584895000000
24962,1748235.317947065224871,5894666.166262015700340,
24963,1748893.028008605353534,5894598.597218034788966,
24964,1749069.655294488416985,5894593.345237981528044,
24965,1749180.493012759368867,5894672.872420617379248,
24966,1750573.772598687792197,5894574.924951908178627,
24967,1751467.361447952920571,5894558.274816630408168,
24968,1756368.376754027325660,5894469.091881663538516,-0.701672144000000
24969,1757748.300046987365931,5894437.366689866408706,-0.341735015000000
24970,1766252.311991006834432,5894279.981577794998884,-0.311704022000000
24971,1747223.889090879354626,5894627.437797587364912,-0.194865717000000
24972,1748736.886097520589828,5894590.951110084541142,
24973,1748813.087908456567675,5894585.207732911221683,
24974,1749307.778425608761609,5894773.898254415020347,
24975,1749622.984655042644590,5894570.511602853424847,
24976,1751499.482743246713653,5894537.049867739900947,
24977,1755779.516697296872735,5894459.167017886415124,-0.347547172000000
24978,1760738.325298650190234,5894366.218109457753599,-0.339245281000000
24979,1749217.629603554261848,5894579.690872397273779,
24980,1749589.612281911307946,5894566.857981326058507,
24981,1749696.932402949081734,5894575.900093978270888,
24982,1750711.672699962509796,5894547.455671570263803,
24983,1751052.138424618169665,5894535.094954754225910,
24984,1751408.064368837978691,5894529.102802518755198,
24985,1751741.751019814517349,5894529.006051851436496,
24986,1752681.099954890785739,5894505.795222565531731,
24987,1755832.152049718424678,5894461.700689421035349,-0.269152336000000
24988,1756338.294022792484611,5894438.868710061535239,-0.765925945000000
24989,1757911.373374512651935,5894409.593915412202477,-0.270370367000000
24990,1760818.149942288175225,5894390.245080383494496,-0.312653721000000
24991,1769337.859470078954473,5894187.945993826724589,0.131698102000000
24992,1747150.350266865221784,5894594.804156110621989,-0.179000001000000
24993,1748911.666102813556790,5894567.366302686743438,
24994,1749011.491066179005429,5894561.847015229985118,
24995,1749089.071255943505093,5894560.555369979701936,
24996,1749444.639068428426981,5894555.950474612414837,
24997,1750441.690432018367574,5894536.407083575613797,
24998,1750581.162557840347290,5894533.537869922816753,
24999,1750828.377760630100965,5894529.125292147509754,
25000,1751267.519996052375063,5894578.793900363147259,
25001,1751360.624746119370684,5894545.326040181331336,
25002,1752161.888013091636822,5894505.198393929749727,
25003,1756219.770702391630039,5894473.549432517960668,-0.490147579000000
25004,1757772.171194311464205,5894408.743038428947330,-0.276923079000000
25005,1757989.060945371864364,5894404.440658538602293,-0.254585632000000
25006,1760764.802231901558116,5894352.050100725144148,-0.284057142000000
25007,1769426.180835211416706,5894181.188125217333436,0.263454933000000
25008,1747106.063913427758962,5894588.782708449289203,-0.144666674000000
25009,1748969.119503333698958,5894552.702866021543741,
25010,1749516.115795196732506,5894574.477397515438497,
25011,1751126.898939220001921,5894524.991460063494742,
25012,1751251.401542910141870,5894511.185602526180446,
25013,1751323.274462629808113,5894510.300196149386466,
25014,1751890.215379027882591,5894500.120161321014166,
25015,1755870.706198568455875,5894432.669072180986404,-0.239345795000000
25016,1756047.927682650974020,5894427.376773457974195,-0.176417112000000
25017,1757759.282420878065750,5894392.496632198803127,-0.226792448000000
25018,1757999.152177290525287,5894387.608769898302853,-0.204629626000000
25019,1747087.178759886650369,5894585.870541586540639,-0.091214952000000
25020,1747285.281660484848544,5894575.811487410217524,-0.711808518000000
25021,1748839.743909647921100,5894544.476080643944442,
25022,1748886.436604022281244,5894564.294137689284980,
25023,1748919.594301440520212,5894543.068080124445260,
25024,1749430.424268236616626,5894539.352156802080572,
25025,1749462.899546343367547,5894533.467929167672992,
25026,1749791.860142039600760,5894552.960893878713250,
25027,1750549.347968537360430,5894531.129207946360111,
25028,1750939.518878507660702,5894511.418495289050043,
25029,1751079.268361457390711,5894505.160864469595253,
25030,1751578.618135877884924,5894495.750067439861596,
25031,1752747.032055502524599,5894476.880283800885081,
25032,1760841.373842244502157,5894324.373919631354511,-0.182321422000000
25033,1769441.651429146062583,5894155.950211285613477,-0.338918903000000
25034,1748944.812716421904042,5894533.192248987033963,
25035,1749171.133001997135580,5894545.233703080564737,
25036,1749616.437986840726808,5894540.556353664025664,
25037,1749730.488634933484718,5894519.139985370449722,
25038,1749949.194059544010088,5894519.094690825790167,
25039,1750127.815571977989748,5894515.086849699728191,
25040,1750460.237293530721217,5894510.003216394223273,
25041,1751322.917207384947687,5894490.366884377785027,
25042,1755140.495326757896692,5894425.340651890262961,-0.883669736000000
25043,1755166.336129554081708,5894422.795172712765634,-0.873392068000000
25044,1755816.660930430516601,5894425.182578920386732,-0.307894443000000
25045,1747309.979985655052587,5894551.826072413474321,-0.911226427000000
25046,1748165.247664402937517,5894536.782911843620241,
25047,1748432.156641404377297,5894531.711907667107880,
25048,1748871.119471162324771,5894529.292887602932751,
25049,1749549.644689870765433,5894518.503533273935318,
25050,1749622.247259269701317,5894510.706119052134454,
25051,1749701.402423566905782,5894512.905375185422599,
25052,1750548.189075107453391,5894494.246621713042259,
25053,1750663.230477732140571,5894503.368537259288132,
25054,1750764.461463126819581,5894501.631160746328533,
25055,1750859.605770549969748,5894488.688062590546906,
25056,1750988.071661742636934,5894490.649644237942994,
25057,1751062.093025280162692,5894490.403069782070816,
25058,1752854.723853561561555,5894453.511509334668517,
25059,1755586.770756662590429,5894402.900395522825420,-0.392037041000000
25060,1756046.503897278802469,5894394.798921801149845,-0.151926606000000
25061,1756361.035621791845188,5894392.815942140296102,-0.638256893000000
25062,1747298.104673968162388,5894541.200374832376838,-0.962708308000000
25063,1748176.618936584098265,5894526.029523013159633,
25064,1749400.991470579756424,5894541.827762754634023,
25065,1750172.260810573818162,5894492.912284964695573,
25066,1750559.714979623677209,5894483.285899185575545,
25067,1750668.101987284841016,5894481.735377730801702,
25068,1750811.517474774504080,5894479.577325655147433,
25069,1751520.461323822150007,5894500.220109371468425,
25070,1755179.339866034686565,5894400.026130367070436,-0.812500000000000
25071,1755768.753507947549224,5894393.388702009804547,-0.368208386000000
25072,1748189.149602796649560,5894520.157808083109558,
25073,1748950.831153745995834,5894502.638194295577705,
25074,1749030.681182341650128,5894501.229130731895566,
25075,1749190.381269785109907,5894498.408736418932676,
25076,1749206.351280748611316,5894498.126530730165541,
25077,1749450.259734567487612,5894508.027917090803385,
25078,1749593.961162948980927,5894500.460729528218508,
25079,1749765.547902214108035,5894493.009591215290129,
25080,1750103.578289795899764,5894495.639104428701103,
25081,1750211.316087272483855,5894481.014516193419695,
25082,1751119.352119549876079,5894464.486252800561488,
25083,1751295.153481313260272,5894467.471619428135455,
25084,1751425.893296602414921,5894462.830087441951036,
25085,1751897.303929236019030,5894450.143181917257607,
25086,1752839.328721752855927,5894438.452337094582617,
25087,1756376.636665062280372,5894372.586687144823372,-0.585596356000000
25088,1757842.919830594444647,5894347.599214432761073,-0.128152177000000
25089,1747158.615854288218543,5894524.478836276568472,-0.604537046000000
25090,1748647.225667674792930,5894498.019129561260343,
25091,1749052.798359221545979,5894497.338943732902408,
25092,1750192.921027401695028,5894469.801212872378528,
25093,1750967.033514647511765,5894475.861385448835790,
25094,1755737.936268661636859,5894370.203021199442446,-0.407142860000000
25095,1766199.929534772876650,5894174.931346739642322,-0.276333336000000
25096,1749269.878918203758076,5894477.064157756976783,
25097,1749421.981457884423435,5894476.015823687426746,
25098,1749445.548668211791664,5894473.956564393825829,
25099,1750228.078149956185371,5894460.069211259484291,
25100,1750850.908434884622693,5894448.964137695729733,
25101,1751141.401792699471116,5894457.605786362662911,
25102,1752998.879196893423796,5894410.313148153014481,
25103,1758147.984420320950449,5894448.013319631107152,-0.393943196000000
25104,1746770.802111431024969,5894527.733442137017846,0.042202852000000
25105,1746826.008367284666747,5894514.166168388910592,-0.236055039000000
25106,1748181.422682862263173,5894495.001879352144897,
25107,1748922.721837856573984,5894485.407929890789092,
25108,1749093.479335995391011,5894490.406007470563054,
25109,1749110.318376126000658,5894469.511456162668765,
25110,1749381.738181242719293,5894469.899704325944185,
25111,1749474.415619672741741,5894471.939708035439253,
25112,1749592.811451694695279,5894461.839752986095846,
25113,1749793.308024932164699,5894458.207106379792094,
25114,1749980.366163284517825,5894454.503362432122231,
25115,1750527.927082703448832,5894445.141778580844402,
25116,1750767.601307195844129,5894448.121977922506630,
25117,1751081.375005117850378,5894449.425891367718577,
25118,1751569.380612919107080,5894426.126795770600438,
25119,1752846.983113502152264,5894403.094411870464683,
25120,1752907.459970267023891,5894402.382309081032872,
25121,1753286.159583361353725,5894395.132344846613705,
25122,1757998.303160697920248,5894315.416712318547070,-0.018677419000000
25123,1766180.991767849773169,5894156.354471818543971,-0.875625016000000
25124,1769487.904238258954138,5894093.468251958489418,-0.297865166000000
25125,1747216.518287640763447,5894531.660998231731355,-0.671671067000000
25126,1748167.601790536660701,5894476.540597338229418,
25127,1748984.136507475981489,5894503.178189845755696,
25128,1749680.998461562907323,5894454.629872037097812,
25129,1750076.008856957079843,5894442.834055098704994,
25130,1750303.489524145610631,5894443.882712283171713,
25131,1750504.663811996346340,5894438.280355887487531,
25132,1750622.889069630531594,5894438.190673925913870,
25133,1750818.612333293771371,5894429.601449526846409,
25134,1751130.026956733083352,5894424.032839355990291,
25135,1751217.568320739548653,5894426.684398077428341,
25136,1752136.136804643087089,5894405.963383906520903,
25137,1752880.766028066398576,5894401.882276671007276,
25138,1756356.815927033778280,5894329.236972029320896,-0.695700934000000
25139,1757773.576487625250593,5894302.497352368198335,-0.006296296000000
25140,1757909.573453250341117,5894304.738709189929068,-0.007377049000000
25141,1749179.704257301986217,5894458.368789828382432,
25142,1749330.014758867677301,5894527.667056737467647,
25143,1749588.906340797664598,5894441.307375657372177,
25144,1750527.571697333129123,5894425.208489953540266,
25145,1750826.734399339649826,5894419.084101630374789,
25146,1750900.243149440269917,5894493.001581544056535,
25147,1751003.132528380025178,5894422.661973788402975,
25148,1751529.097825454548001,5894406.910119604319334,
25149,1757745.599889487493783,5894292.848650738596916,-0.015187500000000
25150,1748175.559225308708847,5894456.461593941785395,
25151,1748884.093682785052806,5894460.859826087951660,
25152,1749602.151973140658811,5894434.601425131782889,
25153,1750274.984543211292475,5894423.574269240722060,
25154,1750378.789116936502978,5894421.726025830954313,
25155,1750647.168507595779374,5894413.105558373034000,
25156,1750806.867881277343258,5894410.254530495963991,
25157,1751472.453724454389885,5894467.577808300964534,
25158,1751568.843843255424872,5894396.226812698878348,
25159,1751757.079999975627288,5894393.228409853763878,
25160,1755186.049981360323727,5894330.514629699289799,-0.807454547000000
25161,1755673.136769391596317,5894321.547483360394835,-0.401481465000000
25162,1757213.301174076506868,5894310.637129532173276,0.093316782000000
25163,1757757.548656536731869,5894282.453926758840680,0.030377358000000
25164,1757834.201496669556946,5894298.750906128436327,-0.006022945000000
25165,1747232.999008576385677,5894462.780159337446094,-0.982231757000000
25166,1749023.335489672375843,5894451.029550695791841,
25167,1749659.178809772711247,5894431.024600268341601,
25168,1749953.392177563393489,5894421.835407010279596,
25169,1750024.134893456473947,5894422.345438699238002,
25170,1750175.878314034780487,5894411.531838796101511,
25171,1750199.152790682855994,5894415.830103495158255,
25172,1750778.153423669980839,5894400.414597007445991,
25173,1750953.822558334562927,5894397.275565909221768,
25174,1750993.747368557378650,5894396.561639618128538,
25175,1751193.371457998175174,5894392.989174067974091,
25176,1751808.214055528165773,5894381.956301492638886,
25177,1752903.066859396174550,5894374.128467802889645,
25178,1753025.833969011669978,5894365.070173212327063,
25179,1753272.754004731774330,5894359.615711548365653,
25180,1756832.591695066075772,5894294.325063831172884,0.089506578000000
25181,1756859.192103993846104,5894299.666310399770737,0.121940928000000
25182,1757605.414825647370890,5894413.736924685537815,-0.298135590000000
25183,1758218.370685824891552,5894268.929831377230585,0.010886525000000
25184,1758286.594641934847459,5894277.016093275509775,-0.024394829000000
25185,1758337.368396415142342,5894282.478846379555762,-0.054879135000000
25186,1766080.536738622933626,5894119.447022045962512,-0.199226529000000
25187,1768899.695390399778262,5894063.065811103209853,-0.040559708000000
