OID,FID_,X,Y,BCE_Waitem
2413,2413,1746017.43814424,5922655.703004888,1.75039534
2414,2414,1746052.751195733,5922657.190529537,1.219788989
2415,2415,1746009.238543981,5922645.897176523,1.861978734
2416,2416,1746177.634117801,5922667.316250892,1.068737213
2417,2417,1746000.86301588,5922636.069963929,1.989886376
2418,2418,1746080.102576694,5922641.183905349,1.372162501
2419,2419,1746200.400331366,5922639.981239456,3.196755165
2420,2420,1759379.422368703,5922397.372548698,-9999.0
2421,2421,1746114.838893099,5922632.766178088,1.166896245
2422,2422,1746225.089369082,5922624.396040071,1.064017557
2423,2423,1745983.53902636,5922617.915021585,2.509666678
2424,2424,1746231.339388466,5922613.707630649,0.999440002
2425,2425,1746480.24740709,5922609.391809463,-0.162776111
2426,2426,1759391.25143435,5922378.243833985,-9999.0
2427,2427,1760828.90376886,5922350.644950399,-0.949000061
2428,2428,1746472.064504791,5922599.563315114,-0.155199982
2429,2429,1745943.055573112,5922588.664932781,3.097668123
2430,2430,1745886.968850259,5922577.556520452,3.339767478
2431,2431,1745876.593247578,5922562.176349972,4.431602768
2432,2432,1748145.430961186,5922520.9897289,0.696363637
2433,2433,1760667.776376312,5922292.980938819,-0.694774242
2434,2434,1760635.611824898,5922282.56274373,-0.337086948
2435,2435,1748160.810197039,5922505.002627437,0.428999993
2436,2436,1760603.548290039,5922272.161660448,-0.375064515
2437,2437,1760571.971191918,5922261.842526438,0.143500002
2438,2438,1746443.452246256,5922521.499259694,0.453071708
2439,2439,1759172.456370078,5922272.080797403,-9999.0
2440,2440,1746206.759507961,5922494.081531134,0.90543335
2441,2441,1759232.170120515,5922251.025454612,-9999.0
2442,2442,1746486.444173403,5922469.717545216,1.061890901
2443,2443,1759280.052713243,5922240.160788825,-9999.0
2444,2444,1760361.603525445,5922219.873192031,-9999.0
2445,2445,1746497.711649784,5922459.905174665,1.068267852
2446,2446,1746517.56249707,5922449.244241592,0.949641986
2447,2447,1746269.298113592,5922458.494299052,0.117178048
2448,2448,1746531.154921191,5922436.289470051,0.852375608
2449,2449,1760193.461947659,5922180.61760991,1.422499999
2450,2450,1746255.290196715,5922420.519772574,-9999.0
2451,2451,1746545.778685672,5922408.785245392,0.773972023
2452,2452,1746347.679421527,5922418.78972283,0.01840362
2453,2453,1746396.678763075,5922392.051330058,0.950057154
2454,2454,1748198.449389188,5922360.523110319,0.676599985
2455,2455,1746412.520390893,5922381.787120067,1.01841178
2456,2456,1746561.993327881,5922385.477187989,0.729834826
2457,2457,1746131.65330259,5922376.118596169,0.895474999
2458,2458,1746315.911340827,5922372.956085533,0.351800002
2459,2459,1746428.361946422,5922371.523435864,0.914685704
2460,2460,1746580.293700819,5922369.139129569,0.723319147
2461,2461,1746444.203442695,5922361.260267803,0.548054797
2462,2462,1746595.967012139,5922357.972224551,0.770912298
2463,2463,1746299.546528273,5922353.299028452,0.24152171
2464,2464,1746459.880718271,5922356.913021937,0.534683097
2465,2465,1760155.548617746,5922112.414831107,-9999.0
2466,2466,1746067.995396663,5922335.548460441,1.202777788
2467,2467,1746590.620564403,5922340.428429317,0.742506461
2468,2468,1746635.561195213,5922328.120939852,1.249080016
2469,2469,1746059.474322521,5922317.07401698,1.070017221
2470,2470,1746074.707889396,5922317.07921451,1.057236329
2471,2471,1746282.047882658,5922353.155254759,-0.252200048
2472,2472,1746218.853537469,5922347.235051431,-0.467775322
2473,2473,1746043.055393444,5922286.438953812,1.129608691
2474,2474,1746194.032984699,5922275.357320238,-9999.0
2475,2475,1746026.48248344,5922267.10212722,1.082949133
2476,2476,1746018.204156435,5922257.414976391,1.230824554
2477,2477,1746010.205680946,5922247.609959171,1.280285745
2478,2478,1748244.361916183,5922210.021772841,0.612124985
2479,2479,1746245.591977534,5922244.565046569,-9999.0
2480,2480,1745993.433251628,5922218.391071864,1.288359351
2481,2481,1746161.048227403,5922221.093081304,-0.177333381
2482,2482,1745986.625454993,5922207.876370513,1.21864707
2483,2483,1746152.780797369,5922206.281199529,-9999.0
2484,2484,1746144.598644277,5922196.452220996,-0.497666712
2485,2485,1748261.923944818,5922204.319427012,0.505071916
2486,2486,1755397.238574531,5922022.742078913,-9999.0
2487,2487,1746136.331190451,5922181.640580129,-0.19740005
2488,2488,1746232.292600499,5922170.02496069,-0.54366672
2489,2489,1755308.7525313,5922004.416316192,-9999.0
2490,2490,1745961.675910486,5922158.516289071,2.191714277
2491,2491,1746127.978416894,5922161.845453431,-0.687000036
2492,2492,1755637.411941915,5921991.773222476,-0.911666691
2493,2493,1755268.33374253,5921985.213075913,-9999.0
2494,2494,1755628.833822806,5921978.63597467,1.562874993
2495,2495,1755664.883858367,5921977.977342145,0.806599973
2496,2496,1745952.594051994,5922139.129608365,1.320955578
2497,2497,1746119.625455632,5922142.050583301,-9999.0
2498,2498,1755708.76286126,5921967.205831134,1.550174991
2499,2499,1755227.915001866,5921966.010774781,-9999.0
2500,2500,1746084.989988282,5922120.47326374,-0.409459227
2501,2501,1755203.518735854,5921946.515773361,-9999.0
2502,2502,1746054.768752067,5922098.301500775,-0.548724186
2503,2503,1745894.78857277,5922070.086657145,0.982655167
2504,2504,1748249.093264386,5922030.69442815,0.482363645
2505,2505,1745869.851782738,5922041.178263343,0.868557155
2506,2506,1745917.387658429,5922030.871994921,-0.958000004
2507,2507,1756788.246315159,5921837.740009887,-9999.0
2508,2508,1745893.172012442,5922020.590622691,-0.515333333
2509,2509,1745909.206164087,5922021.043124956,-9999.0
2510,2510,1756711.774956251,5921819.207947538,-9999.0
2511,2511,1756892.08654106,5921815.968019926,1.393863031
2512,2512,1745860.799677391,5922001.933628795,-9999.0
2513,2513,1745880.827115932,5922003.66222818,-9999.0
2514,2514,1746135.572080578,5922066.062580902,-0.242776939
2515,2515,1748232.015700379,5921961.005732358,0.588624993
2516,2516,1748247.235524679,5921945.222378698,0.369090914
2517,2517,1745976.444985956,5921970.045392063,-0.270604838
2518,2518,1745788.01996235,5921963.30304456,-9999.0
2519,2519,1745767.822202903,5921953.679550959,-9999.0
2520,2520,1745866.615894621,5921967.162591984,-9999.0
2521,2521,1745715.581698131,5921944.604325417,-9999.0
2522,2522,1745783.240884843,5921942.862701555,-9999.0
2523,2523,1748241.186956633,5921901.030723858,0.412197803
2524,2524,1745734.102192834,5921941.09913635,-9999.0
2525,2525,1745683.197591996,5921925.219624692,-9999.0
2526,2526,1745630.786971749,5921906.177873731,-9999.0
2527,2527,1745546.520188849,5921897.620141981,-0.038148151
2528,2528,1745506.314360255,5921888.320492241,1.068734166
2529,2529,1748246.324650758,5921846.110513248,0.353928582
2530,2530,1745490.411211642,5921878.151941161,1.102352951
2531,2531,1745482.109390379,5921868.638675976,1.094839995
2532,2532,1745806.773532598,5921863.875414196,0.751715599
2533,2533,1745726.495869301,5921855.279939224,0.691188676
2534,2534,1745473.871646563,5921848.753884288,1.024631583
2535,2535,1745489.419166666,5921848.980119423,1.03878183
2536,2536,1745560.919262064,5921837.588420704,-9999.0
2537,2537,1756544.325073351,5921647.870334851,-0.183833333
2538,2538,1745603.844305517,5921872.587653192,0.025788289
2539,2539,1745545.725565834,5921817.909844725,-9999.0
2540,2540,1745457.186207336,5921809.037399027,1.009055552
2541,2541,1745488.440079977,5921813.339190289,0.715358357
2542,2542,1745600.461681078,5921807.005398609,0.300080005
2543,2543,1748227.939029368,5921796.213870968,0.494639803
2544,2544,1756507.746510749,5921618.579701084,-0.846399999
2545,2545,1756479.433618805,5921604.14535842,-9999.0
2546,2546,1745472.37664119,5921789.456658975,1.136625017
2547,2547,1756495.230791866,5921593.939228539,0.824703748
2548,2548,1755448.666508327,5921597.354658404,-9999.0
2549,2549,1755485.550425855,5921592.435499135,-9999.0
2550,2550,1745515.895702492,5921832.382619803,0.706403527
2551,2551,1755463.254029784,5921586.120290649,-9999.0
2552,2552,1755493.3792523,5921582.322933961,-9999.0
2553,2553,1756454.669042845,5921564.721356633,-9999.0
2554,2554,1745479.950064758,5921754.234281176,-0.248818228
2555,2555,1745556.050615369,5921752.934149265,0.003782582
2556,2556,1755478.08647848,5921574.781602252,-0.727750054
2557,2557,1745466.45541223,5921739.151290138,0.638345422
2558,2558,1755487.12795888,5921565.909140403,-0.485000058
2559,2559,1756782.573149389,5921529.510222571,-9999.0
2560,2560,1745351.041061795,5921711.538531804,0.963833344
2561,2561,1754943.555988696,5921532.52345043,-9999.0
2562,2562,1755011.646822666,5921531.284270907,-0.906600034
2563,2563,1755540.99267194,5921522.885055487,0.479794822
2564,2564,1756394.486388483,5921511.483764326,-9999.0
2565,2565,1745358.5270996,5921691.709293329,1.051263177
2566,2566,1745374.249882228,5921695.659671995,1.028798173
2567,2567,1745540.075584994,5921718.259795541,-0.241203006
2568,2568,1754927.353628074,5921522.848686532,-9999.0
2569,2569,1755556.433352612,5921511.728881758,0.684301831
2570,2570,1756373.280794747,5921496.427802078,-9999.0
2571,2571,1754915.156573049,5921513.100763936,-9999.0
2572,2572,1754995.499580557,5921513.397853242,-0.06803706
2573,2573,1755015.325372858,5921511.302237146,-0.7090316
2574,2574,1755572.032344397,5921501.131747319,0.688266612
2575,2575,1756348.900433988,5921486.70440671,-9999.0
2576,2576,1755043.066722959,5921490.941918525,-0.425641024
2577,2577,1755595.714472776,5921480.777365214,1.396323482
2578,2578,1755060.054684811,5921494.26384263,-0.549984261
2579,2579,1755611.537646765,5921470.498884821,0.968928584
2580,2580,1756941.305415645,5921446.102229733,2.515862742
2581,2581,1755627.37683867,5921460.239840131,0.837375009
2582,2582,1758387.045698344,5921409.372369842,-9999.0
2583,2583,1755050.919021326,5921467.555056309,-0.136484375
2584,2584,1744965.56569561,5921628.421098648,1.046588239
2585,2585,1745342.678905006,5921649.371671809,1.025039064
2586,2586,1755066.364431604,5921456.765785651,0.241136361
2587,2587,1755683.086948643,5921439.282461332,1.602171428
2588,2588,1756331.946959656,5921427.398495165,-9999.0
2589,2589,1745201.129164349,5921614.438749135,0.537648058
2590,2590,1755738.980896242,5921428.293424299,1.535367058
2591,2591,1756660.199240285,5921411.397612357,-9999.0
2592,2592,1754829.595150762,5921434.899194954,-0.986999989
2593,2593,1756636.160339372,5921401.712240605,-9999.0
2594,2594,1744991.467214843,5921609.448562399,0.704796476
2595,2595,1745108.963427811,5921595.622215291,0.824726023
2596,2596,1745124.694075691,5921596.531240271,0.576377361
2597,2597,1754806.892110268,5921428.530733985,-9999.0
2598,2598,1756651.822130926,5921391.612245196,2.066724186
2599,2599,1745020.70655094,5921593.572787846,0.896633798
2600,2600,1754612.650301578,5921433.559891897,1.10983334
2601,2601,1756683.681202922,5921381.056425906,2.412629668
2602,2602,1756715.723460539,5921380.466912666,-9999.0
2603,2603,1757188.348591408,5921371.758389785,-9999.0
2604,2604,1757244.422615891,5921370.723616124,-9999.0
2605,2605,1745510.877072581,5921639.654364055,-9999.0
2606,2606,1754641.256696746,5921409.864574768,1.272056644
2607,2607,1754668.840539644,5921407.911140673,-0.971200007
2608,2608,1759327.088279085,5921327.036495001,-9999.0
2609,2609,1756739.38855921,5921360.092262757,2.665800018
2610,2610,1745352.529589327,5921564.93746713,0.994351117
2611,2611,1745404.532002218,5921551.356976574,1.145222196
2612,2612,1754575.324089345,5921406.285777734,-0.402568136
2613,2613,1757444.135124706,5921337.124914496,-9999.0
2614,2614,1745056.181191447,5921566.028669047,0.566297857
2615,2615,1745324.09274727,5921542.559421317,1.015652731
2616,2616,1754750.652704941,5921394.071961072,-0.699881168
2617,2617,1756795.108903049,5921339.854512669,2.590615386
2618,2618,1745096.659158082,5921543.217129175,0.909537635
2619,2619,1745307.736831139,5921532.668178314,1.101055582
2620,2620,1745396.101315032,5921536.346064292,1.135500035
2621,2621,1755705.570209323,5921354.128922223,-0.636173907
2622,2622,1745120.289251694,5921526.498689207,0.726879427
2623,2623,1754667.308358217,5921366.165054293,0.387612365
2624,2624,1754706.458672414,5921357.618860803,0.438914422
2625,2625,1759329.634862983,5921271.570244257,-9999.0
2626,2626,1748159.348223696,5921468.792602616,0.587018629
2627,2627,1755697.195435046,5921334.342547998,-0.475437492
2628,2628,1745131.410986499,5921506.238433085,0.669486473
2629,2629,1754487.337682324,5921341.417535038,-0.899974681
2630,2630,1759317.679529036,5921252.438247568,-0.077176466
2631,2631,1759389.774485676,5921251.089434897,-0.740199941
2632,2632,1745552.878857872,5921489.211084859,1.026899998
2633,2633,1754345.972356097,5921347.653946677,0.514213672
2634,2634,1759365.556357118,5921241.572698121,2.456777804
2635,2635,1745371.868103256,5921481.286278098,1.019299981
2636,2636,1754463.293777058,5921323.348657543,-0.558105264
2637,2637,1755691.194222865,5921299.85724794,-0.267148153
2638,2638,1758348.019678457,5921249.853586395,-9999.0
2639,2639,1745571.223011814,5921468.555951175,1.044392402
2640,2640,1757018.104969191,5921265.231251243,1.68455173
2641,2641,1757082.188896725,5921264.049638495,-9999.0
2642,2642,1757698.997422651,5921252.651752496,1.085999984
2643,2643,1758339.837546289,5921240.762619082,-0.194999993
2644,2644,1745170.378050503,5921465.629150744,0.541446426
2645,2645,1745186.398701958,5921465.356093326,0.637821431
2646,2646,1757049.963166744,5921254.674133033,1.813545444
2647,2647,1745355.501505519,5921451.574103686,1.095656244
2648,2648,1757073.810818048,5921244.264621212,1.892714257
2649,2649,1758325.754752562,5921227.71417871,2.528774639
2650,2650,1745149.421476931,5921464.434774533,0.8254527
2651,2651,1745586.567558035,5921438.185207808,1.04262499
2652,2652,1757177.179040235,5921232.387817408,-9999.0
2653,2653,1757257.95976975,5921235.881793655,-9999.0
2654,2654,1758301.677179198,5921210.93176109,-9999.0
2655,2655,1754272.52520008,5921281.708652241,-0.80792857
2656,2656,1757698.245756442,5921212.059307429,-9999.0
2657,2657,1745452.928452302,5921547.854457044,-0.196091784
2658,2658,1754223.883752212,5921272.527644603,-9999.0
2659,2659,1757171.714050531,5921216.768524851,-9999.0
2660,2660,1754253.616644799,5921262.518855178,1.138490945
2661,2661,1755767.194062621,5921218.41162815,1.037847193
2662,2662,1756007.506203031,5921214.013516999,-0.790307655
2663,2663,1756039.547840346,5921213.426132528,1.255708877
2664,2664,1758586.864409117,5921166.377617478,-9999.0
2665,2665,1758570.750822119,5921161.692425487,-9999.0
2666,2666,1754196.88553417,5921232.030659854,-9999.0
2667,2667,1755798.870941425,5921197.893046292,0.63359997
2668,2668,1755878.975154828,5921196.426877704,-9999.0
2669,2669,1748092.752334882,5921325.396793704,0.730750002
2670,2670,1754180.594104461,5921217.370974221,-9999.0
2671,2671,1757416.787645227,5921158.174464369,-9999.0
2672,2672,1757665.110314194,5921153.580986677,1.381000042
2673,2673,1755854.578965193,5921176.934135657,1.337915491
2674,2674,1755943.666164412,5921175.100461999,-9999.0
2675,2675,1757401.548632377,5921148.919284414,-9999.0
2676,2676,1757432.624230292,5921147.911969649,-9999.0
2677,2677,1746290.452079352,5921336.542323489,-0.27683666
2678,2678,1755898.635954687,5921176.127881053,1.253929575
2679,2679,1757408.855218016,5921140.957443781,-9999.0
2680,2680,1757656.731037595,5921133.796725187,1.684142911
2681,2681,1754152.016786458,5921187.979468768,-9999.0
2682,2682,1755926.30731727,5921155.682077083,1.347675018
2683,2683,1755942.314765358,5921154.662212244,0.253054054
2684,2684,1756230.700883494,5921150.104177254,-9999.0
2685,2685,1757426.711634525,5921132.501113328,-9999.0
2686,2686,1757440.619671282,5921129.809816887,-9999.0
2687,2687,1758505.646926002,5921108.070767864,-9999.0
2688,2688,1745296.780568204,5921333.28505357,1.038986664
2689,2689,1746217.768948423,5921317.75796128,-0.642923081
2690,2690,1746345.66403214,5921315.516242118,0.542267869
2691,2691,1754139.821067213,5921178.230787705,-9999.0
2692,2692,1755964.311029834,5921152.493997265,1.484837833
2693,2693,1757544.401040229,5921125.905563935,-9999.0
2694,2694,1745436.06745693,5921320.744250372,1.067092599
2695,2695,1757648.259223637,5921109.029124854,1.913117689
2696,2696,1759474.531877005,5921070.044581464,-9999.0
2697,2697,1746185.282701425,5921298.533328858,-0.224858971
2698,2698,1746371.153565704,5921297.334981032,0.74434508
2699,2699,1756742.813948333,5921110.785690226,-9999.0
2700,2700,1756994.731200229,5921110.95723663,-9999.0
2701,2701,1757007.59794357,5921108.464898484,-9999.0
2702,2702,1757160.169283048,5921106.529968964,-9999.0
2703,2703,1757186.630448262,5921109.806686501,-9999.0
2704,2704,1757662.622607298,5921105.772062502,-9999.0
2705,2705,1745645.983725692,5921304.594808698,1.127967761
2706,2706,1746397.387696447,5921285.271619375,0.178140333
2707,2707,1757031.657028484,5921098.803553263,-9999.0
2708,2708,1757683.844566466,5921083.445869335,-9999.0
2709,2709,1758307.625864097,5921067.538049804,-9999.0
2710,2710,1758391.187740669,5921075.261567473,-9999.0
2711,2711,1745256.827421813,5921293.209857839,-0.270604635
2712,2712,1745656.281439759,5921288.384954297,1.138963628
2713,2713,1746081.033385124,5921279.912466386,1.164675693
2714,2714,1746096.841100574,5921280.839470732,1.057039214
2715,2715,1746417.248319929,5921275.337523102,-0.188909101
2716,2716,1757046.872501949,5921096.040546213,-9999.0
2717,2717,1757647.70579887,5921079.129971351,2.098600042
2718,2718,1758405.987112626,5921063.398940245,-9999.0
2719,2719,1745271.452648569,5921284.462482998,-0.998999953
2720,2720,1745437.402058727,5921292.776178683,0.954257677
2721,2721,1747979.058885948,5921237.638639477,1.558000037
2722,2722,1756723.579366497,5921081.634046363,1.576500025
2723,2723,1758299.993016833,5921054.628525016,-9999.0
2724,2724,1758366.448796636,5921053.878771655,2.898582965
2725,2725,1758816.750476185,5921050.348946065,-9999.0
2726,2726,1745310.061994636,5921280.613172015,0.999940299
2727,2727,1745695.820690398,5921267.244770281,1.236500046
2728,2728,1746464.966654657,5921254.578788748,-0.004074067
2729,2729,1747971.01694442,5921227.63996745,1.544210527
2730,2730,1754104.740334949,5921121.540309625,-0.277252245
2731,2731,1756742.080104389,5921070.920356275,1.536111112
2732,2732,1759033.12320322,5921033.43370247,-9999.0
2733,2733,1745481.068361734,5921269.140108277,1.636158729
2734,2734,1745711.670498997,5921257.004523747,1.138267883
2735,2735,1746480.803085288,5921243.610380843,0.931375007
2736,2736,1747963.120112089,5921217.499444175,1.607714295
2737,2737,1754086.491619738,5921109.408717978,-0.739104151
2738,2738,1756773.940499767,5921060.366845818,1.401444475
2739,2739,1758351.88774888,5921031.316880123,2.816758674
2740,2740,1758904.684998688,5921020.883065264,1.084399968
2741,2741,1745503.701076692,5921256.336484296,1.060920871
2742,2742,1747955.253957347,5921207.255338631,1.397049157
2743,2743,1754098.326646683,5921099.22503847,0.532625004
2744,2744,1757831.112487381,5921030.868687571,-9999.0
2745,2745,1745519.482513374,5921240.502411845,0.427930556
2746,2746,1745999.439188432,5921239.736525388,-9999.0
2747,2747,1746494.393520981,5921230.655587706,1.019194301
2748,2748,1747946.526006022,5921198.05537741,1.346081041
2749,2749,1753933.936623581,5921092.22796209,-0.641666646
2750,2750,1756157.67902485,5921064.70520961,-0.868999958
2751,2751,1756853.673658517,5921038.95665289,-9999.0
2752,2752,1757814.907153383,5921021.199513271,2.979320006
2753,2753,1757942.5557294,5921058.965359863,-9999.0
2754,2754,1745724.31780682,5921236.073606978,1.130140482
2755,2755,1745975.486012347,5921222.177358603,-0.532166657
2756,2756,1746511.422554848,5921213.173523556,0.960210535
2757,2757,1747938.195138588,5921188.433013194,1.817199963
2758,2758,1753917.736136791,5921082.551269974,-0.680333316
2759,2759,1756181.378551195,5921053.8375948,-9999.0
2760,2760,1757822.732754918,5921011.084692406,3.158294131
2761,2761,1745543.459151524,5921220.823556946,-0.664749978
2762,2762,1746560.053531282,5921202.169230175,1.667272717
2763,2763,1747929.950501579,5921178.687187911,1.924000013
2764,2764,1753975.589812618,5921080.859840017,2.095011226
2765,2765,1757854.60274931,5921001.250782982,2.14180001
2766,2766,1758911.361325127,5920980.872122262,2.466888871
2767,2767,1746085.847455811,5921212.266541263,-0.057515676
2768,2768,1747921.971754547,5921168.628573622,2.106447389
2769,2769,1758766.634332101,5921010.005768691,-9999.0
2770,2770,1745574.915614856,5921199.794251068,-9999.0
2771,2771,1747914.563854742,5921158.244657613,2.196393461
2772,2772,1753883.888465289,5921065.254604795,-9999.0
2773,2773,1754009.437030049,5921078.670082601,0.607501021
2774,2774,1758575.128994443,5920966.472451101,-9999.0
2775,2775,1758919.583749395,5920960.778944466,-9999.0
2776,2776,1745205.842196856,5921195.859577685,-0.637181789
2777,2777,1745221.381867967,5921207.484834729,-0.213531265
2778,2778,1745682.600108014,5921187.516534074,-0.873266649
2779,2779,1745859.891775799,5921220.638557116,0.671665902
2780,2780,1758553.13765597,5920959.307537863,-9999.0
2781,2781,1758631.028705384,5920956.18856295,-9999.0
2782,2782,1758708.231468691,5920954.750238394,-9999.0
2783,2783,1747905.481203934,5921138.958723012,1.961621632
2784,2784,1758638.26923232,5920946.083835823,-9999.0
2785,2785,1758918.627726555,5920940.857026004,2.668764728
2786,2786,1745606.669040073,5921169.560999522,0.912323068
2787,2787,1746043.870516659,5921203.548319308,-0.919499978
2788,2788,1747898.142778556,5921128.579281386,2.088545476
2789,2789,1758598.616549121,5920936.852159757,3.466777722
2790,2790,1758614.623440729,5920935.82742129,-9999.0
2791,2791,1758934.127602269,5920990.679941294,-9999.0
2792,2792,1759039.272432632,5920933.620029164,-9999.0
2793,2793,1745622.236258505,5921158.267451965,0.351162802
2794,2794,1748241.304898419,5921113.458399094,0.788319333
2795,2795,1753832.368689294,5921014.30670816,-0.890064499
2796,2796,1745638.176706684,5921149.003575044,0.181389851
2797,2797,1746030.35499631,5921141.684957249,-0.68599999
2798,2798,1748329.242249535,5921101.958098488,0.338124995
2799,2799,1753824.178418263,5921004.485111684,-0.731597013
2800,2800,1758654.381010667,5920918.003762463,-9999.0
2801,2801,1758926.757321922,5920915.780544303,-9999.0
2802,2802,1759054.827586587,5920908.404818358,-9999.0
2803,2803,1745646.669144845,5921140.070547228,0.487181838
2804,2804,1745531.797467847,5921275.926797275,0.643320499
2805,2805,1753839.915706573,5920999.770225098,-0.29206519
2806,2806,1758946.497097507,5920900.10659846,-9999.0
2807,2807,1745661.726319991,5921128.286403407,-0.005887313
2808,2808,1747864.788490358,5921089.358575295,1.443384592
2809,2809,1745669.391617182,5921117.959051211,-0.19033331
2810,2810,1748336.818371593,5921076.903012521,0.322249997
2811,2811,1747845.355750999,5921069.862075973,1.437704883
2812,2812,1745677.060694019,5921097.889665095,0.493974673
2813,2813,1747833.267903337,5921059.977161936,1.531489352
2814,2814,1748224.083226963,5921044.700316869,0.963962261
2815,2815,1748240.090614585,5921043.694786496,0.966374984
2816,2816,1746597.86761219,5921062.151446864,-0.046125017
2817,2817,1762017.099324237,5920772.80531009,-0.898750022
2818,2818,1745235.673120318,5921065.752879461,1.143421048
2819,2819,1762009.483464422,5920762.980330546,-0.824444466
2820,2820,1745331.324194145,5921058.370801404,1.142109106
2821,2821,1745684.060076269,5921048.125600287,0.886052618
2822,2822,1753774.331192367,5920906.415970683,-0.654537031
2823,2823,1745195.87637143,5921046.375332166,1.843728592
2824,2824,1745243.343144692,5921045.68391179,1.148303592
2825,2825,1759052.988181042,5920799.57299618,1.587571421
2826,2826,1745299.242646399,5921034.761328193,0.711074067
2827,2827,1745675.283348909,5921028.136313222,0.671640003
2828,2828,1753773.958035812,5920885.757128675,-0.155450007
2829,2829,1761978.718404975,5920740.839183911,-9999.0
2830,2830,1745219.131703641,5921025.957417819,1.542325027
2831,2831,1745235.151530757,5921025.684243483,1.066312515
2832,2832,1745226.971670939,5921015.854649254,2.079225038
2833,2833,1745234.811619219,5921005.751872758,2.720162503
2834,2834,1745675.44837972,5920998.317627948,0.855766253
2835,2835,1753741.378124631,5920856.436544779,-0.234948706
2836,2836,1753754.410274723,5920868.164788484,0.01876866
2837,2837,1745250.661434151,5920995.512481941,2.217859008
2838,2838,1753733.18826398,5920846.614603411,-0.189749993
2839,2839,1745683.024928778,5920978.158348968,0.862887502
2840,2840,1746267.74669748,5920968.135823762,-9999.0
2841,2841,1745286.949005844,5920993.511733865,0.427068232
2842,2842,1745690.702529516,5920958.099258942,0.976264861
2843,2843,1746284.713689401,5920944.712190758,-9999.0
2844,2844,1747797.625856004,5920911.024951539,1.43919352
2845,2845,1753712.444007195,5920807.110930788,-0.082527948
2846,2846,1745699.025031527,5920938.659020747,0.967278688
2847,2847,1746086.90834222,5920981.939071053,0.706794423
2848,2848,1747788.762620648,5920892.030920044,1.652125001
2849,2849,1747927.345324266,5920910.062950493,1.423678335
2850,2850,1745714.047955725,5920917.820922912,0.765924989
2851,2851,1746055.887613683,5920922.080545748,1.892832969
2852,2852,1745241.291869323,5920915.919479508,-0.796888911
2853,2853,1746130.760166609,5920901.158791705,1.076753656
2854,2854,1746250.60556462,5920898.733969335,2.639064084
2855,2855,1747781.91426399,5920872.035778115,1.605217389
2856,2856,1745233.383895114,5920905.647925973,-0.526935479
2857,2857,1745722.136608937,5920898.033379923,-0.154068499
2858,2858,1746138.22021127,5920890.606506986,1.003025003
2859,2859,1746257.783362197,5920888.553966466,0.836464277
2860,2860,1759466.693475947,5920651.454870358,-9999.0
2861,2861,1745160.853958786,5920897.352885651,1.098600008
2862,2862,1745176.885928679,5920897.80651399,1.092725501
2863,2863,1745249.046653088,5920900.833712587,0.092113439
2864,2864,1759458.403780637,5920636.654941371,0.298969073
2865,2865,1745240.283736889,5920866.292558138,1.082381826
2866,2866,1746145.711012288,5920850.802614487,1.132181844
2867,2867,1745201.081795292,5920872.099257793,0.682456328
2868,2868,1748051.788651834,5920812.693055925,1.044062507
2869,2869,1745737.124518655,5920848.853769818,0.775491197
2870,2870,1746336.601054689,5920869.664576234,0.156346305
2871,2871,1748043.518975967,5920797.882951463,1.147160464
2872,2872,1759489.603640157,5920591.206277631,2.093724999
2873,2873,1759510.653407673,5920598.012393208,1.052648018
2874,2874,1746141.390129338,5920832.494031992,1.382608533
2875,2875,1746393.335017789,5920816.440868103,1.188666675
2876,2876,1748051.513651317,5920787.573519214,1.093818235
2877,2877,1759497.426742415,5920581.090014025,0.828379762
2878,2878,1745752.488150805,5920817.584268037,0.948236831
2879,2879,1747991.377998287,5920768.219469802,1.02280732
2880,2880,1747961.798162332,5920739.48776349,1.202490514
2881,2881,1747983.70976,5920742.38466956,1.093664889
2882,2882,1759616.641560396,5920529.006660978,0.407714296
2883,2883,1745015.194368691,5920769.116635676,1.112727258
2884,2884,1745037.178345672,5920773.374386003,1.109083739
2885,2885,1745142.504054717,5920827.981991573,0.9583743
2886,2886,1759752.421942102,5920505.79363258,-9999.0
2887,2887,1745006.828602154,5920759.730212349,1.133906251
2888,2888,1746191.797341794,5920740.071151285,0.896506339
2889,2889,1746392.616278871,5920757.014684265,0.894590122
2890,2890,1745102.295836387,5920748.732763412,-0.821111138
2891,2891,1747883.851477965,5920703.716700706,1.025868302
2892,2892,1747921.641122981,5920700.308439559,1.009600008
2893,2893,1759744.437267835,5920487.502389587,0.304545392
2894,2894,1745165.376277851,5920738.36945463,3.113593712
2895,2895,1745801.140527629,5920759.498621749,0.949954419
2896,2896,1746184.624792636,5920719.947300928,0.801823526
2897,2897,1747880.634666175,5920953.376691393,1.470698515
2898,2898,1744990.758409577,5920730.062340354,1.094333299
2899,2899,1746399.545840015,5920711.657890335,-9999.0
2900,2900,1746543.633761034,5920704.195090139,0.693625002
2901,2901,1748241.681631751,5920674.804680957,0.279050004
2902,2902,1759783.726979198,5920466.053505264,0.607740699
2903,2903,1746407.29846055,5920696.570862806,-9999.0
2904,2904,1744974.88987704,5920700.178559364,0.994499981
2905,2905,1759366.750132647,5920448.942492058,-0.915325005
2906,2906,1745079.806049194,5920718.17934334,1.966425645
2907,2907,1759354.311643836,5920435.963423747,-0.750666638
2908,2908,1744965.770403931,5920680.68035934,1.116333318
