OID,FID_,X,Y,BCE_Kawhia
1060,1060,1765143.8067551,5779775.280896012,0.977722547
1061,1061,1765384.068888626,5779805.552476824,1.497903583
1062,1062,1754926.195042462,5779957.671117477,0.665349991
1063,1063,1764641.114098002,5779782.687024005,0.299375335
1064,1064,1765070.974611275,5779762.078553668,0.62137868
1065,1065,1755713.545172834,5779931.939030137,0.140918367
1066,1066,1764242.67250173,5779765.137621097,-9999.0
1067,1067,1764581.860569656,5779762.458901791,0.261953234
1068,1068,1765361.170047464,5779742.269486385,1.444137474
1069,1069,1755705.492813919,5779922.848262631,0.217702702
1070,1070,1765367.866220905,5779732.003784194,3.443222221
1071,1071,1763581.249563678,5779763.298912148,1.499333352
1072,1072,1764214.42756628,5779746.230254465,-0.304321104
1073,1073,1755701.673798632,5779902.768521287,0.129106558
1074,1074,1764202.682217338,5779735.611840224,-0.531890903
1075,1075,1764540.048249918,5779742.078669456,0.168033157
1076,1076,1765368.43759305,5779712.203918182,1.846706681
1077,1077,1764177.6629103,5779726.876701709,-0.644111724
1078,1078,1764399.505616524,5779721.827101586,5.292666753
1079,1079,1765376.110558851,5779702.07531686,2.673775016
1080,1080,1755287.173453476,5779891.164376328,0.586425916
1081,1081,1764163.639186316,5779716.662573735,-0.40973076
1082,1082,1764497.053304391,5779714.306287995,0.419834752
1083,1083,1765777.409476354,5779684.141909976,0.329132077
1084,1084,1765843.95893027,5779690.77729186,1.176701748
1085,1085,1765753.734214715,5779674.443979744,0.302569625
1086,1086,1765805.31938832,5779681.980209193,0.695614557
1087,1087,1754932.714666044,5779877.979231242,1.096283011
1088,1088,1762012.277990073,5779753.285222612,0.582616011
1089,1089,1764147.066170677,5779696.844203955,0.587800015
1090,1090,1762580.048584846,5779718.550223482,0.770666679
1091,1091,1765735.835934098,5779664.563020393,0.330952219
1092,1092,1765792.705890917,5779653.704479723,1.187312499
1093,1093,1755806.333503547,5779840.414014839,-0.262799993
1094,1094,1761964.455977923,5779728.363546636,0.68098131
1095,1095,1762185.144738758,5779706.69647042,0.780446424
1096,1096,1765712.257588079,5779644.747862547,0.398642293
1097,1097,1762563.691805701,5779688.971539546,0.855520012
1098,1098,1765770.66514523,5779635.592531662,1.166303152
1099,1099,1754935.540180689,5779827.85792603,1.765239993
1100,1100,1761944.272254821,5779690.758658349,0.72310377
1101,1101,1764700.846303985,5779638.720087341,1.135288268
1102,1102,1764769.699885389,5779636.95524987,1.207773439
1103,1103,1765547.861738109,5779617.385076968,4.183878055
1104,1104,1762153.201299082,5779677.208345897,0.891474987
1105,1105,1765741.946773378,5779611.524547499,0.956034195
1106,1106,1762137.096806152,5779667.764723795,0.849407417
1107,1107,1765529.052781256,5779603.487283305,1.158416141
1108,1108,1765732.420344671,5779595.097191082,0.387045754
1109,1109,1765481.974718548,5779590.223550824,0.133263735
1110,1110,1765669.988950172,5779602.106114665,0.414840634
1111,1111,1763924.750421151,5779611.990271132,0.857905666
1112,1112,1765734.981558662,5779575.189750587,1.213032257
1113,1113,1764639.244479663,5779609.284222578,1.113413017
1114,1114,1765000.375932324,5779583.490944579,1.44512884
1115,1115,1764971.623628189,5779570.672486723,0.990589753
1116,1116,1764963.545922077,5779560.86375137,1.358945941
1117,1117,1755796.21667217,5779731.850986782,-0.095981137
1118,1118,1764956.042544402,5779551.043335816,0.845479173
1119,1119,1755229.729093196,5779732.503808358,0.911159993
1120,1120,1755771.078889692,5779713.089562423,-0.014938651
1121,1121,1762536.401484038,5779584.789848964,1.283791648
1122,1122,1754905.683540943,5779743.983497183,0.30820121
1123,1123,1760405.618969538,5779617.858492621,0.831508871
1124,1124,1754881.909418401,5779709.008141439,0.312767861
1125,1125,1760394.806333799,5779602.375873702,0.761700016
1126,1126,1762013.196104017,5779570.301761038,1.117281253
1127,1127,1755737.860800934,5779690.881123792,0.129385008
1128,1128,1760386.734277373,5779592.562879939,0.762282051
1129,1129,1755700.722568363,5779673.639705027,0.274162497
1130,1130,1764178.028239191,5779507.157689446,0.052427433
1131,1131,1764600.145330797,5779539.59871974,1.099117934
1132,1132,1754721.875895966,5779685.098359288,0.222683961
1133,1133,1755692.65669377,5779663.822098709,0.384762498
1134,1134,1764156.475238525,5779497.411436957,0.167882979
1135,1135,1764560.283749258,5779489.251583386,1.133524983
1136,1136,1765462.016250203,5779470.958149494,0.734537488
1137,1137,1760372.608712572,5779575.390002588,0.98428981
1138,1138,1763695.954507291,5779496.720123955,1.262797757
1139,1139,1764544.176721604,5779479.812799725,1.0763148
1140,1140,1765296.430293351,5779464.352306556,0.651900658
1141,1141,1765438.187294689,5779461.470240203,0.749125781
1142,1142,1754700.100248927,5779668.484861696,0.263483721
1143,1143,1754850.471156967,5779671.34396743,0.155912196
1144,1144,1760354.291918707,5779553.521115112,0.688481491
1145,1145,1764108.779056246,5779486.02510049,0.640165174
1146,1146,1764551.893015551,5779469.601529102,1.393479985
1147,1147,1764946.347712872,5779461.48667381,1.492211541
1148,1148,1765284.41464264,5779454.623878466,1.51460525
1149,1149,1754653.453641379,5779656.880766166,0.435205783
1150,1150,1755684.324213665,5779639.099658147,0.609967946
1151,1151,1761467.540242283,5779538.080289774,0.790382858
1152,1152,1763686.088492286,5779476.973671244,0.98606002
1153,1153,1763708.183134112,5779476.738449386,0.894456844
1154,1154,1764535.897752789,5779460.035158942,1.078500009
1155,1155,1765733.102649935,5779435.514493989,1.328179482
1156,1156,1760354.039614972,5779532.646035058,1.085799982
1157,1157,1763732.451825039,5779471.475565756,2.742172434
1158,1158,1764086.801314167,5779459.134943686,0.5578
1159,1159,1761487.745000848,5779501.179658401,1.07910909
1160,1160,1763720.552015259,5779456.33502824,1.34800004
1161,1161,1764300.173590384,5779458.064157293,1.14443288
1162,1162,1764543.28157836,5779440.072195076,1.419512834
1163,1163,1764937.136928506,5779431.963462861,0.954814821
1164,1164,1754586.367468884,5779634.84547999,0.590092023
1165,1165,1760346.158564241,5779518.576314664,0.922298238
1166,1166,1764906.605003349,5779431.993197845,0.647698458
1167,1167,1754532.380274737,5779617.053361218,0.657938272
1168,1168,1761479.612935765,5779481.208721809,1.209948704
1169,1169,1763905.065780727,5779432.88163481,0.865075465
1170,1170,1764932.942599649,5779411.544982066,0.694311928
1171,1171,1765555.303634901,5779409.224154641,0.291942675
1172,1172,1754517.562639804,5779606.246293222,0.700254544
1173,1173,1754922.309186883,5779600.831085471,1.222732608
1174,1174,1755187.103343895,5779592.980232335,0.936666665
1175,1175,1763613.633500648,5779428.568954544,0.813356535
1176,1176,1763649.953205515,5779443.209047249,0.719100453
1177,1177,1754497.841547362,5779596.506152484,0.749148148
1178,1178,1754883.732202709,5779589.517803824,0.883943405
1179,1179,1755179.626211323,5779583.877927894,1.012299998
1180,1180,1761469.777794094,5779466.544113508,1.25523038
1181,1181,1754474.033491673,5779587.33698879,0.818874998
1182,1182,1754863.854446288,5779579.924343281,1.072724997
1183,1183,1760975.033439323,5779462.000619913,0.890596169
1184,1184,1761375.237960614,5779482.151265457,0.761670664
1185,1185,1764920.732463927,5779392.198008819,0.532636752
1186,1186,1765732.072613787,5779369.064948548,0.869394727
1187,1187,1754847.914495357,5779570.255738897,1.079125007
1188,1188,1755769.309523557,5779552.662010484,0.770000017
1189,1189,1763888.511708474,5779393.325135462,0.757648146
1190,1190,1755154.700743621,5779554.645389132,0.835018507
1191,1191,1755737.570867431,5779543.418739689,1.337195136
1192,1192,1755753.339357012,5779543.827059008,0.990837846
1193,1193,1764909.760452783,5779369.15110467,0.819396475
1194,1194,1764928.534379682,5779362.173416337,0.929653866
1195,1195,1754544.341689123,5779556.085638223,0.509070061
1196,1196,1754839.654147859,5779550.476106056,1.537272708
1197,1197,1760958.839649408,5779431.884717228,0.879166658
1198,1198,1763872.677354685,5779373.699143318,0.709796298
1199,1199,1764230.426631999,5779401.488396318,1.718208453
1200,1200,1765683.825360595,5779336.798690138,0.205675
1201,1201,1754500.839260296,5779546.940246647,0.570699995
1202,1202,1761454.107408029,5779435.210667492,1.485781797
1203,1203,1760940.558341281,5779416.60534535,0.908702906
1204,1204,1763801.080669109,5779355.196327516,0.782927264
1205,1205,1764203.446745113,5779346.8752492,1.003730777
1206,1206,1754476.835012584,5779527.452236801,0.624189876
1207,1207,1760915.203946581,5779401.948175722,0.850280389
1208,1208,1761076.786884755,5779399.424976735,4.147673514
1209,1209,1763846.207151891,5779352.7826002,0.655283129
1210,1210,1754440.74052882,5779510.102917133,1.921703706
1211,1211,1755082.74386468,5779490.99217588,1.111656265
1212,1212,1761438.452367275,5779362.337433897,0.897396242
1213,1213,1755153.17953121,5779474.898671852,1.033433955
1214,1214,1758183.989310258,5779413.017957478,1.659046323
1215,1215,1754475.79374089,5779472.626424262,0.91008752
1216,1216,1755144.924160657,5779455.112210296,0.949509093
1217,1217,1758159.157981667,5779402.958939038,1.55949529
1218,1218,1764184.85434267,5779282.375756565,1.121544274
1219,1219,1754434.672122508,5779466.176710285,1.413750004
1220,1220,1755070.544303878,5779457.920987446,1.448866547
1221,1221,1755103.160041378,5779435.757062899,1.381325817
1222,1222,1763630.725904216,5779275.689570197,0.621306307
1223,1223,1755136.79656445,5779425.351337329,0.960358504
1224,1224,1758139.782665201,5779373.958056965,1.954612245
1225,1225,1761097.848659398,5779299.148815468,1.3175652
1226,1226,1763610.124274313,5779254.120158099,0.522937497
1227,1227,1758128.765640268,5779347.579452229,4.492269213
1228,1228,1760909.297341642,5779298.601912629,0.870172727
1229,1229,1761081.563885464,5779279.870054571,1.409944444
1230,1230,1760207.23467886,5779287.167297136,0.709481482
1231,1231,1761191.935266924,5779267.710994103,0.457981478
1232,1232,1763581.698964741,5779230.028842116,0.465706806
1233,1233,1758104.545226244,5779317.407116814,0.758470567
1234,1234,1760890.711157702,5779271.717663655,0.873251562
1235,1235,1761183.536537776,5779257.489583919,0.423872728
1236,1236,1763468.06796827,5779217.754833169,0.6183551
1237,1237,1763531.045250422,5779210.834938997,0.488744675
1238,1238,1764207.728799212,5779197.200683026,0.380250001
1239,1239,1760876.375232517,5779253.806595759,0.874692312
1240,1240,1761159.722068281,5779248.404677588,0.474314818
1241,1241,1764226.460730817,5779195.013696935,0.326113861
1242,1242,1758096.311020563,5779299.077041378,0.795404244
1243,1243,1761135.899425836,5779238.904351826,0.508200003
1244,1244,1763620.23434069,5779179.243755836,1.10200001
1245,1245,1764155.724066261,5779178.452692193,1.163208291
1246,1246,1758088.034272173,5779278.566306704,0.82110126
1247,1247,1761342.48499343,5779239.375308463,1.32803466
1248,1248,1763428.583759939,5779188.754807491,0.556821094
1249,1249,1763600.544712533,5779169.547203269,1.014342468
1250,1250,1764100.39162143,5779159.646453869,2.012353387
1251,1251,1760151.086393835,5779228.231457526,1.520587524
1252,1252,1761322.298409346,5779205.084359216,1.754293319
1253,1253,1763592.469149541,5779159.737142757,0.762756767
1254,1254,1758079.771708457,5779258.782342502,1.300525011
1255,1255,1760135.140118931,5779218.573376483,1.64258227
1256,1256,1763401.14960349,5779156.363566834,0.607116159
1257,1257,1763576.51857666,5779150.085469011,0.930364872
1258,1258,1758052.015597301,5779249.350177679,0.979094332
1259,1259,1760119.193889847,5779208.91505514,2.380149992
1260,1260,1763387.317647795,5779143.916175517,0.615837488
1261,1261,1758024.259577759,5779239.917377779,1.05105
1262,1262,1760107.185183225,5779199.179188214,2.07938752
1263,1263,1763371.367368954,5779134.264108296,0.642531651
1264,1264,1763394.992390455,5779133.789497087,0.682175007
1265,1265,1757992.566160369,5779230.56097315,1.833027047
1266,1266,1758244.416681319,5779225.755195809,0.348829788
1267,1267,1760087.301547554,5779189.598321895,1.439750004
1268,1268,1764070.787070289,5779130.615026942,1.42256383
1269,1269,1757972.68530534,5779220.974861642,1.577734209
1270,1270,1760071.355434344,5779179.939909994,1.50840507
1271,1271,1764048.0533322,5779100.489915512,0.571690911
1272,1272,1759574.897098834,5779179.949235247,4.835099936
1273,1273,1763815.703044023,5779095.408638344,0.720668796
1274,1274,1755913.588100815,5779240.765671934,-0.819999998
1275,1275,1757928.985910922,5779201.879139815,1.378149993
1276,1276,1763791.877330222,5779085.916001706,0.703075003
1277,1277,1764039.784298351,5779081.127163955,0.317727273
1278,1278,1755782.887653802,5779233.297823771,0.033175
1279,1279,1757897.292845293,5779192.522647354,0.905455699
1280,1280,1759551.104110657,5779165.254574122,1.425430656
1281,1281,1763772.56337262,5779076.332444017,0.629019255
1282,1282,1755739.959006347,5779224.148377542,0.315913047
1283,1283,1757810.282213293,5779174.267214105,1.023924997
1284,1284,1755720.804508299,5779207.76017592,0.317234148
1285,1285,1763747.607377719,5779047.125175475,0.631000018
1286,1286,1757776.31648736,5779152.498209554,1.715732273
1287,1287,1763661.017799551,5779034.327755533,0.398114762
1288,1288,1757754.24931576,5779135.520887204,1.897230092
1289,1289,1755706.9285042,5779165.09124197,0.695743577
1290,1290,1755722.144190324,5779154.893201291,0.300092605
1291,1291,1757714.623832202,5779116.290015906,1.292602567
1292,1292,1757733.575520969,5779123.124562323,1.78936054
1293,1293,1760948.248374413,5779067.130740125,0.770864782
1294,1294,1757289.191381671,5779114.556560504,0.598556955
1295,1295,1764148.332790547,5778973.970280084,2.403419054
1296,1296,1763643.984022245,5778979.195425787,0.389783332
1297,1297,1757663.384540153,5779091.652455689,1.744582246
1298,1298,1760919.586914021,5779027.710099266,0.778691495
1299,1299,1763635.544736726,5778959.212652092,0.434418184
1300,1300,1763714.457456427,5778963.512460094,0.878392154
1301,1301,1757256.93508968,5779076.019586658,0.428583331
1302,1302,1760895.070011107,5779004.12850448,0.817437486
1303,1303,1759500.859257428,5779031.6945469,1.395386133
1304,1304,1760884.645084738,5778987.895976602,0.853026737
1305,1305,1763627.866001003,5778935.214985612,0.477037035
1306,1306,1755720.949141406,5779092.470319401,0.417402857
1307,1307,1760902.353126024,5778974.067407644,1.537126571
1308,1308,1763658.128720457,5778899.130890977,1.256874988
1309,1309,1764110.295632388,5778880.72128353,-0.152579443
1310,1310,1760924.956927482,5778913.993889007,0.665303585
1311,1311,1760916.721919629,5778903.976752213,0.706000006
1312,1312,1760908.64997027,5778894.16413751,0.743050621
1313,1313,1757411.907949228,5778942.656786967,0.186424999
1314,1314,1760890.517487396,5778870.762073893,0.806419611
1315,1315,1760876.165325732,5778844.94470602,0.829750001
1316,1316,1760867.994753362,5778830.148125029,0.866737508
1317,1317,1755796.626493393,5778914.138359995,-0.003735857
1318,1318,1755788.398062304,5778904.116233135,-0.251363635
1319,1319,1761584.631673,5778791.053169529,0.729319992
1320,1320,1760592.248315291,5778800.67653214,1.303763641
1321,1321,1760571.908917908,5778796.11055482,0.786412497
1322,1322,1755751.638486157,5778885.480948769,-0.493499999
1323,1323,1759543.590821862,5778781.447510296,1.163360015
1324,1324,1760871.755368313,5778754.882514127,0.510669638
1325,1325,1760940.891398736,5778754.588580234,0.332132068
1326,1326,1760842.540050476,5778746.094731066,0.468981485
1327,1327,1760929.151903335,5778743.96561058,0.264509435
1328,1328,1755687.066659691,5778848.685639434,0.063577134
1329,1329,1760818.71925379,5778736.593528457,0.475166667
1330,1330,1760566.59371382,5778726.40956883,0.594326797
1331,1331,1760802.57592324,5778716.968110354,0.354418182
1332,1332,1755618.717324264,5778815.161850044,0.033069833
1333,1333,1760786.750519937,5778697.336377265,0.290679251
1334,1334,1761541.329211737,5778693.919824074,0.703424998
1335,1335,1759368.983376143,5778715.066249057,0.663500008
1336,1336,1760778.515889322,5778687.319109808,0.257410963
1337,1337,1761527.167555234,5778672.482067895,0.556115383
1338,1338,1759361.487818888,5778705.240744294,0.766518518
1339,1339,1761502.418838806,5778653.236809268,0.290351852
1340,1340,1760537.320959188,5778662.84255002,0.413747658
1341,1341,1760754.334425787,5778666.971249309,0.264952383
1342,1342,1755564.845619745,5778748.116640265,0.280400005
1343,1343,1760525.745179727,5778652.423320742,0.389329104
1344,1344,1760730.317748259,5778648.17487279,0.129611112
1345,1345,1761501.465365574,5778632.991772892,0.321968747
1346,1346,1759336.22334485,5778646.16126175,3.419780467
1347,1347,1760194.39564485,5778619.27678318,0.706259248
1348,1348,1760217.420078741,5778623.030178919,0.73651851
1349,1349,1760498.308831826,5778632.417331569,0.465238614
1350,1350,1760477.351635509,5778603.309599324,0.451666661
1351,1351,1755563.853613582,5778696.263013333,0.339554352
1352,1352,1758344.538586998,5778640.766186193,0.85921818
1353,1353,1760171.173341262,5778598.64448052,0.639930878
1354,1354,1760139.680910814,5778579.732886197,0.610715912
1355,1355,1760469.050110144,5778573.763936718,0.405633337
1356,1356,1760102.145923063,5778573.694748309,0.703923988
1357,1357,1760074.454096881,5778527.27159265,0.69107144
1358,1358,1755554.220046356,5778604.452961638,0.634872619
1359,1359,1755561.808236,5778589.349779627,0.565525008
1360,1360,1758341.322814473,5778530.712350076,0.592108977
1361,1361,1760057.979810727,5778492.323386816,0.422109082
1362,1362,1760438.358565652,5778498.924896207,0.246904625
1363,1363,1760049.746304338,5778482.305413892,0.389324995
1364,1364,1760411.962886366,5778475.167545511,0.027475002
1365,1365,1760029.864434278,5778472.724438691,0.357777434
1366,1366,1755576.779986204,5778548.448175271,0.511509087
1367,1367,1759962.894772827,5778466.546585686,0.477583806
1368,1368,1760003.392603352,5778462.364187134,0.332697528
1369,1369,1759844.39441978,5778446.663574989,0.362872733
1370,1370,1759883.571720734,5778451.795152104,0.370172547
1371,1371,1760368.781791829,5778446.869435277,0.007255285
1372,1372,1761922.506757511,5778408.787001754,0.052595179
1373,1373,1761972.990061378,5778410.823899392,0.214341316
1374,1374,1762057.468121246,5778402.648192469,-0.445999994
1375,1375,1759832.656852512,5778436.039072927,0.293555552
1376,1376,1759812.187801885,5778427.352105571,0.257537042
1377,1377,1762129.774130906,5778412.852780025,0.887937825
1378,1378,1755725.258112379,5778486.500930333,0.720050619
1379,1379,1759785.000745127,5778414.758846812,0.217892536
1380,1380,1755709.318930401,5778476.834165971,1.209949989
1381,1381,1757661.574036386,5778458.752971553,4.804044126
1382,1382,1755567.239027897,5778469.789526374,0.758666665
1383,1383,1759748.66347746,5778393.489707606,0.123866667
1384,1384,1755677.44068233,5778457.500546645,0.702246579
1385,1385,1759701.686979525,5778372.135698278,0.023158914
1386,1386,1756236.119877573,5778426.840527575,0.727150005
1387,1387,1755637.342741934,5778428.559886703,0.638547171
1388,1388,1759598.216682262,5778356.367785165,0.07306295
1389,1389,1762320.581628171,5778324.048700809,0.471336711
1390,1390,1756196.940532564,5778407.649176577,0.909276593
1391,1391,1759558.607356883,5778342.374164053,-0.022270744
1392,1392,1758322.454953242,5778362.178772002,0.567992062
1393,1393,1759514.089102844,5778333.275397767,-0.074944445
1394,1394,1755609.167854836,5778399.092562452,3.641729111
1395,1395,1761719.653492769,5778279.382396854,-0.133798076
1396,1396,1755589.49016483,5778389.379927976,1.838229743
1397,1397,1759445.627736039,5778320.469089407,-0.095337028
1398,1398,1759420.461199749,5778304.519805885,-0.38504629
1399,1399,1762092.474704722,5778211.747191996,0.001372548
1400,1400,1762080.479362157,5778202.74106182,0.233706668
1401,1401,1755816.309156501,5778321.873073068,0.423651376
1402,1402,1756477.91492766,5778302.525907486,0.834253164
1403,1403,1762095.407648468,5778182.492211557,0.151380165
1404,1404,1758282.997994822,5778263.635147268,1.972748475
1405,1405,1762113.350808691,5778102.361058772,1.803634631
1406,1406,1758412.587872916,5778145.395025965,0.655947372
1407,1407,1762111.559127127,5778072.728745651,1.835851382
1408,1408,1758293.542277005,5778142.586461876,2.156945638
1409,1409,1761363.567250169,5778007.789074586,0.330490907
1410,1410,1758575.646020457,5778032.729787647,3.811411752
1411,1411,1758591.15954564,5778012.275013473,1.244199979
1412,1412,1757239.974553373,5778039.24604488,2.038100591
1413,1413,1761298.994179104,5777929.291478556,0.37298148
1414,1414,1757297.103039342,5778011.060502179,1.845291365
1415,1415,1758582.623192328,5777972.657693986,4.74448
1416,1416,1758598.255441975,5777972.247766713,0.830549986
1417,1417,1755778.624513625,5778154.466124065,1.471611512
1418,1418,1761275.132137178,5777909.612380791,0.376412491
1419,1419,1762542.793358164,5777883.638329489,0.697218197
1420,1420,1755763.335809337,5778007.114362209,0.664924999
1421,1421,1761267.0606367,5777899.800124988,0.327487499
1422,1422,1762534.734819722,5777874.554151547,0.643278479
1423,1423,1761259.563281757,5777889.976471671,0.310159996
1424,1424,1755770.982414684,5777986.81604005,0.64890741
1425,1425,1762526.633974568,5777860.256391948,0.636471705
1426,1426,1761234.972533706,5777870.519478914,0.241820509
1427,1427,1762431.778412831,5777846.694577408,1.04175001
1428,1428,1760776.95948895,5777819.964220109,0.561314815
1429,1429,1762092.649073477,5777873.584008822,0.870583622
1430,1430,1762417.602739386,5777814.275011815,1.51437135
1431,1431,1755910.677865073,5777894.805303792,0.285703708
1432,1432,1762036.826033031,5777761.806187533,0.303573594
1433,1433,1759773.870925095,5777777.21944152,2.25048443
1434,1434,1761996.420995687,5777731.352482364,0.398039072
1435,1435,1755808.167825985,5777853.223625725,1.022234202
1436,1436,1756431.297336743,5778013.769865717,1.614890358
1437,1437,1759755.909921133,5777760.107785018,2.119459017
1438,1438,1761987.715318916,5777706.176556697,0.389818173
1439,1439,1760728.465595418,5777721.006562031,0.695919992
1440,1440,1760925.421387588,5777753.067728809,1.07152042
1441,1441,1761027.434143817,5777715.123108937,0.72008001
1442,1442,1756365.774630322,5777796.108071072,0.612725019
1443,1443,1757034.255244201,5777773.250121479,0.329204086
1444,1444,1758600.453066374,5777850.469208237,2.781647832
1445,1445,1760924.360051126,5777697.89880448,0.576666661
1446,1446,1758612.64452094,5777723.337028909,1.810841146
1447,1447,1761042.053774564,5777674.896168406,2.282650007
1448,1448,1759822.095378328,5777694.558289188,0.174672725
1449,1449,1757057.089535485,5777882.835069094,1.479591721
1450,1450,1758616.787996186,5777702.84431393,2.170763631
1451,1451,1759701.169005592,5777710.490060374,1.158000822
1452,1452,1757004.341109888,5777723.967389693,4.28118182
1453,1453,1759647.659096871,5777662.511681408,0.746230769
1454,1454,1759666.609341426,5777669.341683332,1.646384278
1455,1455,1762100.049162735,5777604.005215423,0.349725004
1456,1456,1762088.040163898,5777594.272254383,1.041150003
1457,1457,1757541.941744566,5777682.929180739,1.894800702
1458,1458,1759591.762010721,5777623.720190199,0.682499996
1459,1459,1762113.91893549,5777578.750378164,0.373057791
1460,1460,1756985.07614626,5777654.72354291,4.751741401
1461,1461,1759567.750522189,5777604.247026156,0.720074993
1462,1462,1759559.681370454,5777594.433179931,0.796481023
1463,1463,1762134.286914935,5777543.487729218,0.588848104
1464,1464,1755815.074582202,5777729.070932575,1.299877573
1465,1465,1757323.468897581,5777726.723442404,1.613884233
1466,1466,1756964.445227806,5777620.604318024,4.174027265
1467,1467,1758519.810639703,5777584.8617845,0.846524987
1468,1468,1757375.788202793,5777593.337234512,1.805086472
1469,1469,1759255.57940516,5777550.53552196,0.579423852
1470,1470,1759511.670213664,5777559.066128165,1.202873605
1471,1471,1757385.373001935,5777572.003187035,0.713444446
1472,1472,1759211.885220946,5777531.446901374,0.656506323
1473,1473,1759203.816656483,5777521.632683912,0.637124977
1474,1474,1759341.856144281,5777519.295170449,0.72487913
1475,1475,1759190.434168317,5777508.598447894,0.806108325
1476,1476,1759167.801149574,5777492.421249762,1.042880511
1477,1477,1759132.842902507,5777477.579154856,0.997406148
1478,1478,1759833.334119595,5777464.974656974,0.246816517
1479,1479,1759096.356252122,5777463.9032097,0.832487177
1480,1480,1762336.208786781,5777399.843406583,0.420749995
1481,1481,1759076.456104818,5777454.329745773,1.11305678
1482,1482,1759038.411981751,5777439.124311795,1.797399694
1483,1483,1759813.179015437,5777427.902156831,0.583573648
1484,1484,1762127.49914169,5777446.538493419,0.892536003
1485,1485,1762322.082148623,5777382.673746867,0.522756247
1486,1486,1762306.477474764,5777357.223192,0.667596641
1487,1487,1758977.010547412,5777417.359815464,1.521645332
1488,1488,1758941.463315004,5777397.127807143,0.783162153
1489,1489,1762310.957558561,5777301.200109795,2.25729546
1490,1490,1762113.398241149,5777300.647575422,0.335322337
1491,1491,1762113.831124431,5777244.565303539,0.181791808
1492,1492,1762104.30467225,5777224.967764134,0.15125
1493,1493,1758509.652453262,5777481.437539413,2.046338685
1494,1494,1762093.924285378,5777209.108082105,0.245302521
1495,1495,1762572.164268346,5777186.056259706,0.165904349
1496,1496,1762607.571539939,5777184.270204768,0.226647062
1497,1497,1762529.921009054,5777177.305201923,0.174176102
1498,1498,1762552.849133046,5777176.119520428,0.173187498
1499,1499,1762103.509405027,5777185.093873078,0.140675214
1500,1500,1759731.173114798,5777305.652582154,0.900195055
1501,1501,1759623.083375029,5777203.818906516,0.270453963
1502,1502,1758472.903461493,5777207.040281462,1.433946436
1503,1503,1759587.513553838,5777185.607718186,0.393046721
1504,1504,1760652.532628349,5777164.033763819,1.242153835
1505,1505,1762735.461163029,5777133.923685489,1.655555784
1506,1506,1760637.781469502,5777154.568696188,0.811518502
1507,1507,1762106.591040851,5777146.382034182,0.934468545
1508,1508,1762389.682087718,5777119.54639971,-9999.0
1509,1509,1762436.246051872,5777148.756222717,0.045900001
1510,1510,1758472.514732582,5777187.10343986,2.175909092
1511,1511,1759551.234312214,5777156.026596617,0.442109094
1512,1512,1759542.904942377,5777141.023904562,0.419081251
1513,1513,1759534.738573169,5777126.225801721,0.420275
1514,1514,1759526.090493807,5777103.11982077,0.361312496
1515,1515,1762147.992450774,5777043.742171451,1.008841521
1516,1516,1759505.576581411,5777067.639729016,0.293009174
1517,1517,1759490.500552088,5777056.612906124,0.319697241
1518,1518,1762832.111190643,5776991.024695273,0.317924996
1519,1519,1759461.033050017,5777048.802618945,0.457203706
1520,1520,1762824.038682016,5776981.213835065,0.466525004
1521,1521,1762816.540243814,5776971.391781315,0.779725498
1522,1522,1759445.992370611,5777034.885405745,0.425105265
1523,1523,1762799.865746946,5776961.960978264,0.379745461
1524,1524,1758451.521212837,5777124.619385711,3.012756359
1525,1525,1758666.913155721,5777023.60528913,0.758916661
1526,1526,1762800.152655835,5776941.857794957,0.707566028
1527,1527,1759413.752047697,5776989.195719876,0.352927268
1528,1528,1762343.437042779,5776928.410042184,1.370518929
1529,1529,1762491.782253999,5776908.083898153,0.317425003
1530,1530,1762507.241531066,5776908.305194652,0.488731334
1531,1531,1759397.395695711,5776964.378097677,0.356807693
1532,1532,1762467.964449326,5776898.587710002,0.411845191
1533,1533,1762797.588694054,5776896.892226803,4.274299985
1534,1534,1759389.506436534,5776949.574421353,0.37495891
1535,1535,1762268.697881711,5776905.879672255,0.893644249
1536,1536,1762782.242955382,5776886.741211388,0.323009257
1537,1537,1759381.275212575,5776939.55582234,0.37628303
1538,1538,1762540.521217751,5776874.647658723,0.426990255
1539,1539,1759352.002812692,5776922.83418239,0.46580071
1540,1540,1762782.053391278,5776822.495167761,2.404659559
1541,1541,1760013.821513243,5776857.527598273,0.592452839
1542,1542,1762765.180002809,5776803.095914016,0.268222222
1543,1543,1759989.935203894,5776848.074790916,1.433797465
1544,1544,1759969.658014989,5776835.746687816,2.159112215
1545,1545,1758434.570384739,5776848.580261663,0.760506663
1546,1546,1759332.019325325,5776821.269925019,0.379327277
1547,1547,1759959.283145869,5776815.534853199,1.121200923
1548,1548,1760756.60850427,5776783.034253256,0.507662337
1549,1549,1762575.546934679,5776800.396948388,0.292704007
1550,1550,1762566.921088425,5776727.076094547,0.221074998
1551,1551,1759314.492369235,5776797.572329157,0.424558881
1552,1552,1759940.020259476,5776775.877687213,0.437700856
1553,1553,1760237.185166176,5776763.522175371,1.284033308
1554,1554,1759300.191441927,5776771.798578179,1.112799992
1555,1555,1759921.323770377,5776759.625295931,0.436699993
1556,1556,1760244.100385607,5776753.266973498,1.033075013
1557,1557,1762549.531288698,5776710.803801546,0.109534591
