OID,FID_,X,Y,BCE_Whanga
273,273,1719350.430062779,6043187.347371785,-0.546522541
274,274,1722348.40478531,6043198.843423242,0.926281972
275,275,1719327.059777285,6043168.667767167,-0.407065922
276,276,1722200.26901519,6043123.609442112,2.110627422
277,277,1722306.524773666,6043127.12720527,1.394893471
278,278,1719260.396383938,6043150.157037707,-0.20436365
279,279,1719295.525102517,6043148.402376139,-0.694759883
280,280,1719078.105467609,6043132.231059256,0.001298665
281,281,1719215.298208719,6043136.509714522,-0.070868287
282,282,1719243.611777684,6043119.530815287,0.435777078
283,283,1719070.294141378,6043106.807528445,-0.061904377
284,284,1722215.870372387,6043033.700445082,1.193550016
285,285,1722223.363969334,6043008.682147891,1.241388903
286,286,1721917.076839452,6043105.523171755,-0.635201478
287,287,1721917.353491997,6042973.921791383,-0.701022343
288,288,1722605.500587539,6042855.344694342,0.987545463
289,289,1722624.72919741,6042862.900002894,1.075841006
290,290,1722595.908546849,6042846.974095788,0.955976185
291,291,1722637.62234372,6042836.030395252,0.92855729
292,292,1722656.938837264,6042805.182239262,0.994968048
293,293,1722513.111384246,6042791.14018328,0.387480006
294,294,1722671.487779393,6042788.223087622,1.212458816
295,295,1722372.927945197,6042785.451579332,0.691439024
296,296,1722391.000618697,6042772.894967848,0.655867911
297,297,1722464.101823759,6042771.885368351,0.506500002
298,298,1722686.882993357,6042765.752670602,1.597532521
299,299,1722431.16602046,6042751.885995443,0.93269091
300,300,1722699.364306778,6042747.973340163,1.800049981
301,301,1721912.448520119,6042747.595690517,-0.662686384
302,302,1722707.279859908,6042732.914817859,1.299068746
303,303,1722719.187507707,6042712.817780839,1.017481253
304,304,1721911.893347099,6042709.055033248,-0.663133337
305,305,1722733.306148014,6042690.458299198,0.963895736
306,306,1722747.132547773,6042677.549798105,0.986556946
307,307,1721913.281434388,6042666.958132716,-0.663243564
308,308,1721917.975610868,6042639.162777402,-0.664225031
309,309,1722773.029443485,6042649.637698902,0.966971062
310,310,1722799.099125018,6042617.033886231,0.932175006
311,311,1722811.154429888,6042607.627435838,0.959396212
312,312,1722827.250728272,6042596.711834451,0.942675001
313,313,1722835.244920882,6042587.361716351,0.919254544
314,314,1722851.341205087,6042576.44582695,0.92624358
315,315,1722867.447367908,6042566.25660604,0.92380401
316,316,1722895.736840434,6042555.898325047,0.929462495
317,317,1722915.904125825,6042545.652761878,0.925361353
318,318,1722936.071329861,6042535.407047577,0.966930374
319,319,1721940.971424936,6042539.186647226,-0.663425036
320,320,1722952.177417929,6042525.217615486,0.965462488
321,321,1722968.28346954,6042515.028152993,0.966962495
322,322,1720799.181183203,6042530.783007793,1.359666705
323,323,1720811.734494473,6042535.444601671,1.529811358
324,324,1720994.471856239,6042532.224908114,1.045618837
325,325,1721128.48652398,6042530.394977138,0.980866919
326,326,1721152.862762851,6042530.788519429,0.991882365
327,327,1722984.389554512,6042504.838604271,0.940638548
