OID,FID_,X,Y,BCE_Whanga
275,275,1837284.437071838,5929161.384743428,1.728099987
276,276,1833132.642468468,5929247.682338143,0.811575005
277,277,1833144.953701343,5929265.329899492,0.6178659
278,278,1833220.872556249,5929245.273845702,1.044524978
279,279,1837474.187932825,5929140.28815452,0.658624315
280,280,1833071.38247781,5929250.971073421,0.610639693
281,281,1833234.291968378,5929276.457011688,1.094000014
282,282,1837495.773916838,5929117.508247213,0.735240511
283,283,1837503.517760919,5929107.317257865,0.671469131
284,284,1833499.077977529,5929208.624172535,0.40917675
285,285,1833730.604113055,5929232.072507852,0.418271768
286,286,1833572.38538088,5929197.22272341,0.543285718
287,287,1837303.320170118,5929108.300227065,1.554676115
288,288,1837442.806088982,5929089.053822228,0.113500003
289,289,1833339.130367267,5929186.615053336,0.395342336
290,290,1833401.518454934,5929194.074376971,0.337234123
291,291,1833356.225216712,5929160.73251703,0.256958329
292,292,1834277.449434224,5929136.557335537,0.82458229
293,293,1837501.65227199,5929048.646977157,0.862711817
