OID,FID_,X,Y,BCE_Whanga
409,409,1732491.265894193,6039089.051370361,-0.793641059
410,410,1722672.896094957,6039225.242353355,0.022169615
411,411,1732507.027510855,6039078.848954405,-0.654892854
412,412,1732571.489803764,6039078.909346919,-0.582620691
413,413,1732726.407483682,6039075.358589323,0.281177418
414,414,1722577.123852597,6039212.057434401,-0.348578948
415,415,1732791.211878462,6039064.420332412,0.403825
416,416,1731987.261026771,6039066.475030377,-0.928448272
417,417,1732540.946609043,6039066.196889768,-0.073155175
418,418,1732747.809768646,6039058.426810377,0.522596782
419,419,1722547.982788072,6039200.479688853,-0.105148516
420,420,1723173.723027457,6039219.353035282,-0.470633672
421,421,1722471.211988633,6039173.320838502,-0.342600002
422,422,1723915.569114753,6039093.427259666,-0.326619038
423,423,1728413.519854068,6039029.329531721,0.112272729
424,424,1728429.669436731,6039028.323134155,0.534147065
425,425,1722380.938373827,6039104.806512364,-0.551125021
426,426,1728453.9722136,6039018.778405108,0.536524998
427,427,1722356.443579262,6039095.17912166,-0.208031998
428,428,1723866.576129659,6039074.180585891,0.348666664
429,429,1728307.471252823,6039015.919697375,0.04539815
430,430,1723861.804593942,6039068.660544501,0.395999983
431,431,1722305.742291191,6039081.543229083,-0.000582035
432,432,1722254.543529716,6039066.68860227,-0.042247062
433,433,1728301.938715826,6038989.572903007,-0.186203012
434,434,1723671.024207241,6039027.083664524,0.826525006
435,435,1728290.796743361,6038966.329468149,-0.104799999
436,436,1723175.715230287,6039030.177362249,-0.521543653
437,437,1729515.967165062,6038893.676310049,-0.281275012
438,438,1729532.194492659,6038892.712185101,-0.31623214
439,439,1729363.17678784,6039127.666918779,0.371679632
440,440,1729521.896076209,6038864.559823919,0.166064219
441,441,1729547.844793675,6038863.515092879,-0.096072734
442,442,1729568.739687673,6038863.585647351,-0.189174312
443,443,1729702.265766546,6038861.049724298,-0.617675009
444,444,1729710.238730635,6038850.966504236,-0.439825014
445,445,1729723.132689568,6038838.042721418,-0.448024893
446,446,1729758.733333417,6038835.306245223,-0.872081239
447,447,1732397.31712298,6038791.255990949,-0.18335
448,448,1724118.581666538,6038908.0186439,-0.243148836
449,449,1729742.276429845,6038820.59781217,-0.502179927
450,450,1729766.633183238,6038820.240832818,-0.802525003
451,451,1732389.049052041,6038781.413290933,-0.359624998
452,452,1723141.490922507,6038904.905143569,-0.709415753
453,453,1723734.165453213,6038896.641800168,0.457800002
454,454,1732380.791966174,6038772.296950803,-0.411089301
455,455,1723757.965864613,6038886.191198878,0.476135022
456,456,1723774.481013505,6038876.145987297,0.216829545
457,457,1724095.174676862,6038871.656431017,-0.10838125
458,458,1729761.617423367,6038801.079116863,-0.204937296
459,459,1734402.098333718,6038721.180903478,0.682625001
460,460,1720340.094456873,6038913.52955482,-0.120115376
461,461,1724082.856638426,6038861.862895906,-0.08615
462,462,1734312.548177325,6038720.384609151,0.51521981
463,463,1734426.303879002,6038710.846743721,0.663499996
464,464,1720204.995701387,6039339.201001037,0.681686366
465,465,1729814.616140622,6038769.705298295,-0.615419749
466,466,1734280.011819915,6038703.100284111,0.605200007
467,467,1734296.238657798,6038702.127404222,0.444230768
468,468,1734462.687768379,6038700.327548758,0.387422356
469,469,1720323.586074365,6038893.821990101,0.060433736
470,470,1722848.531752975,6038859.871607126,-0.311119997
471,471,1724063.699786313,6038849.23950601,-0.041948999
472,472,1734482.833973235,6038690.054618552,0.280887499
473,473,1722815.908498292,6038849.631266096,0.291550002
474,474,1722831.909602601,6038856.052209919,-0.037801727
475,475,1729794.318941157,6038770.002907032,-0.202655919
476,476,1734260.454683648,6038690.509305906,0.775217686
477,477,1734506.870632817,6038679.485325695,0.305413333
478,478,1720330.841966005,6038873.791422194,0.042927272
479,479,1724023.017828537,6038833.275721806,0.024270322
480,480,1729813.585805998,6038739.82115725,-0.117962959
481,481,1734259.11018674,6038663.550749444,0.573420379
482,482,1734545.372010764,6038655.737670721,0.47229411
483,483,1720335.222445307,6038853.799932173,0.082543749
484,484,1723966.499335437,6038808.994900947,-0.023054512
485,485,1729834.652694598,6038725.634087874,0.395602786
