OID,FID_,X,Y,BCE_Patter
436,436,1216920.416861093,4793007.990080133,-9999.0
437,437,1228895.452091096,4793755.580431826,-9999.0
438,438,1222954.547086631,4793409.736567717,-9999.0
439,439,1223374.044633447,4793401.527903738,-9999.0
440,440,1224484.642231315,4793463.860241007,-9999.0
441,441,1224913.841767866,4793498.869149576,-9999.0
442,442,1226079.302784645,4793565.588524695,-9999.0
443,443,1227781.369180822,4793671.378329506,-9999.0
444,444,1220575.08953871,4793206.340974943,-9999.0
445,445,1224053.194704975,4793442.019862051,-9999.0
446,446,1224475.040087916,4793453.9233441,-9999.0
447,447,1225715.732817657,4793536.656223028,-9999.0
448,448,1227761.283792822,4793660.39853884,-9999.0
449,449,1220586.689181463,4793196.636044906,-9999.0
450,450,1222963.750482944,4793348.381296366,-9999.0
451,451,1223344.535503659,4793386.884659681,-9999.0
452,452,1225663.91751388,4793522.462342626,-9999.0
453,453,1227803.323650936,4793653.177016023,-9999.0
454,454,1220703.947219644,4793194.97472161,-9999.0
455,455,1227740.768375759,4793650.808629011,-9999.0
456,456,1228645.09424707,4793694.46563124,-9999.0
457,457,1223316.103393802,4793358.142707677,-9999.0
458,458,1224064.702082807,4793404.824213089,-9999.0
459,459,1226162.66549223,4793530.438052954,-9999.0
460,460,1224077.38525637,4793388.865116601,-9999.0
461,461,1224927.436412343,4793442.314737629,-9999.0
462,462,1226177.14926952,4793520.885960831,-9999.0
463,463,1228438.819677106,4793673.905155373,-9999.0
464,464,1228957.500850594,4793694.614031288,-9999.0
465,465,1223283.818558316,4793338.903280933,-9999.0
466,466,1227562.150842476,4793600.433177069,-9999.0
467,467,1228417.783272835,4793650.973309996,-9999.0
468,468,1228979.79118156,4793689.008172945,-9999.0
469,469,1224109.395565076,4793370.799363562,-9999.0
470,470,1227594.575463036,4793590.27848579,-9999.0
471,471,1224927.663146433,4793415.790101479,-9999.0
472,472,1227519.054435733,4793579.84901474,-9999.0
473,473,1223266.811782429,4793305.504560224,-9999.0
474,474,1226206.698765661,4793487.671681779,-9999.0
475,475,1224915.675679407,4793390.884279893,-9999.0
476,476,1228711.339605912,4793629.639489094,-9999.0
477,477,1223251.392503062,4793285.046480183,-9999.0
478,478,1228362.445775479,4793602.438379788,-9999.0
479,479,1228491.154845719,4793675.107338481,-9999.0
480,480,1222875.181659274,4793233.064411527,-9999.0
481,481,1223261.641229272,4793257.153588294,-9999.0
482,482,1224116.81158606,4793311.490148058,-9999.0
483,483,1224373.659661425,4793326.946746669,-9999.0
484,484,1228392.982537715,4793583.418319594,-9999.0
485,485,1216846.890269636,4792838.375765403,-9999.0
486,486,1222830.338435576,4793219.110796267,-9999.0
487,487,1223740.720842779,4793315.949331738,-9999.0
488,488,1223637.017864081,4793263.596260274,-9999.0
489,489,1224138.369477909,4793292.469028888,-9999.0
490,490,1224721.642596249,4793344.023380805,-9999.0
491,491,1222894.908228802,4793211.663216873,-9999.0
492,492,1223625.984968159,4793250.844459749,-9999.0
493,493,1229106.458648441,4793619.3220581,-9999.0
494,494,1222833.256722204,4793192.232379149,-9999.0
495,495,1222956.384733764,4793197.770141928,-9999.0
496,496,1223272.677166178,4793219.350973003,-9999.0
497,497,1224871.508609307,4793318.557848507,-9999.0
498,498,1226280.91036819,4793418.135583779,-9999.0
499,499,1229590.780404558,4793613.778272852,-9999.0
500,500,1230219.87460201,4793653.042395393,-9999.0
501,501,1223649.246208442,4793242.505632564,-9999.0
502,502,1229119.157708313,4793579.440998176,-9999.0
503,503,1229143.136230363,4793606.514759116,-9999.0
504,504,1230263.803517207,4793678.30488305,-9999.0
505,505,1222693.8716022,4793160.972213439,-9999.0
506,506,1222922.796868515,4793186.720123182,-9999.0
507,507,1228380.984471079,4793541.083138359,-9999.0
508,508,1217140.862245823,4792797.605741756,-9999.0
509,509,1220916.156414223,4793037.037346425,-9999.0
510,510,1223361.81052948,4793193.345654413,-9999.0
511,511,1217132.172914135,4792786.360915254,-9999.0
512,512,1222958.618911375,4793166.401657051,-9999.0
513,513,1223132.726049341,4793159.274536625,-9999.0
514,514,1224095.513113052,4793219.144674708,-9999.0
515,515,1226321.43145885,4793353.439323419,-9999.0
516,516,1226824.238775544,4793380.207229148,-9999.0
517,517,1220930.423142835,4793010.485625783,-9999.0
518,518,1226831.771129053,4793371.231738061,-9999.0
519,519,1217310.184453981,4792757.710739315,-9999.0
520,520,1222813.087416637,4793126.889019192,-9999.0
521,521,1226839.288936256,4793361.804156533,-9999.0
522,522,1228673.654028456,4793464.377001645,-9999.0
523,523,1226826.678336816,4793346.175857548,-9999.0
524,524,1223640.32533605,4793130.604581785,-9999.0
525,525,1220909.940401051,4792967.049172812,-9999.0
526,526,1216758.987902832,4792778.303191147,-9999.0
527,527,1223730.153582439,4793092.149845107,-9999.0
528,528,1217297.874548908,4792661.719997662,-9999.0
529,529,1229541.224921729,4793568.940946501,-9999.0
530,530,1229713.235101965,4793410.996316896,-9999.0
531,531,1222320.783841502,4792956.702892745,-9999.0
532,532,1229372.012655682,4793379.970278297,-9999.0
533,533,1229852.335648553,4793412.338045483,-9999.0
534,534,1217268.012295375,4792610.181395717,-9999.0
535,535,1217346.895998129,4792589.710053355,-9999.0
536,536,1220914.116437994,4792862.799022669,-9999.0
537,537,1222406.511234005,4792925.466833729,-9999.0
538,538,1217324.848510528,4792574.960409041,-9999.0
539,539,1230943.056197119,4793424.661357333,-9999.0
540,540,1222297.211936572,4792901.949363288,-9999.0
541,541,1230876.340460241,4793402.59213799,-9999.0
542,542,1230969.770831456,4793410.818555159,-9999.0
543,543,1217272.743242849,4792540.100461734,-9999.0
544,544,1222592.962980112,4792864.147062786,-9999.0
545,545,1225447.457525899,4793061.598762222,-9999.0
546,546,1230861.547569985,4793382.775131098,-9999.0
547,547,1222285.262952529,4792843.21169948,-9999.0
548,548,1222531.161309098,4792874.718401709,-9999.0
549,549,1222625.003341532,4792846.136122014,-9999.0
550,550,1230813.759154411,4793370.497357052,-9999.0
551,551,1217281.581312553,4792495.635117302,-9999.0
552,552,1222615.462656291,4792835.659921315,-9999.0
553,553,1230473.88062967,4793350.293916448,-9999.0
554,554,1230899.354523729,4793392.401674866,-9999.0
555,555,1222536.363120224,4792832.20011515,-9999.0
556,556,1222636.210069777,4792831.815790398,-9999.0
557,557,1230822.381171612,4793341.561884052,-9999.0
558,558,1230488.526832407,4793308.83674958,-9999.0
559,559,1230547.468998763,4793293.119326941,-9999.0
560,560,1220997.354102612,4792687.726951745,-9999.0
561,561,1230080.178374388,4793264.303891934,-9999.0
562,562,1230454.845770043,4793291.972991816,-9999.0
563,563,1221011.984660577,4792673.627269612,-9999.0
564,564,1223014.941883572,4792760.597523057,-9999.0
565,565,1230453.985719775,4793229.043931892,-9999.0
566,566,1230657.615863594,4793239.17061395,-9999.0
567,567,1220995.650741594,4792623.94014686,-9999.0
568,568,1219188.641076328,4792511.10966648,-9999.0
569,569,1230759.321702887,4793269.638091889,-9999.0
570,570,1219180.798302632,4792476.71506525,-9999.0
571,571,1222693.402992883,4792700.545479913,-9999.0
572,572,1223071.59243249,4792737.01753124,-9999.0
573,573,1217322.442836181,4792386.141964448,-9999.0
574,574,1220983.184998331,4792586.622626591,-9999.0
575,575,1223120.827945167,4792719.198493834,-9999.0
576,576,1221004.927186311,4792562.780029904,-9999.0
577,577,1229970.865590242,4793178.503847707,-9999.0
578,578,1219187.406891858,4792427.033894052,-9999.0
579,579,1221046.992290566,4792550.142678098,-9999.0
580,580,1222927.568970561,4792679.90340281,-9999.0
581,581,1223154.614752303,4792669.23292042,-9999.0
582,582,1223004.934820883,4792665.879706122,-9999.0
583,583,1228032.347205387,4792950.654078362,-9999.0
584,584,1222879.848699947,4792616.78005459,-9999.0
585,585,1223190.402829471,4792646.816584662,-9999.0
586,586,1223219.615572126,4792625.163063247,-9999.0
587,587,1221175.116656341,4792483.584941885,-9999.0
588,588,1230550.092984019,4793072.967078395,-9999.0
589,589,1221192.843236069,4792475.053079953,-9999.0
590,590,1221354.3379539,4792472.120153781,-9999.0
591,591,1222897.203532776,4792584.247652201,-9999.0
592,592,1230538.000051074,4793040.602373159,-9999.0
593,593,1222056.610965065,4792489.473709024,-9999.0
594,594,1217302.760797692,4792245.725558161,-9999.0
595,595,1223304.034165014,4792579.903372937,-9999.0
596,596,1223357.275655842,4792561.587875119,-9999.0
597,597,1222803.112247491,4792551.834506009,-9999.0
598,598,1223280.160394094,4792547.458713419,-9999.0
599,599,1223368.415165943,4792553.905412558,-9999.0
600,600,1217292.945974325,4792145.126962159,-9999.0
601,601,1223389.162403056,4792544.045970907,-9999.0
602,602,1230558.512347034,4792985.30441384,-9999.0
603,603,1217283.932418196,4792133.945668793,-9999.0
604,604,1227978.183379515,4792856.329107748,-9999.0
605,605,1228030.187409609,4792820.272955934,-9999.0
606,606,1231276.13110797,4793006.975864593,-9999.0
607,607,1231443.205728837,4793017.633012335,-9999.0
608,608,1231266.490427139,4792996.361018861,-9999.0
609,609,1231344.827933428,4793006.216930788,-9999.0
610,610,1231123.738470285,4792983.811918307,-9999.0
611,611,1231232.589707622,4792984.645199058,-9999.0
612,612,1231289.006439608,4792989.394768858,-9999.0
613,613,1231321.818276675,4792989.765958649,-9999.0
614,614,1223447.405755106,4792492.460183693,-9999.0
615,615,1228015.893947418,4792774.295399746,-9999.0
616,616,1230582.021897223,4792940.921197858,-9999.0
617,617,1231181.899116119,4792972.357017637,-9999.0
618,618,1218394.158988226,4792160.835224491,-9999.0
619,619,1231340.315929967,4792971.998037832,-9999.0
620,620,1231371.554132485,4792984.531635281,-9999.0
621,621,1218415.953279772,4792142.189345448,-9999.0
622,622,1230591.343882498,4792891.350832402,-9999.0
623,623,1223554.619060307,4792423.980751504,-9999.0
624,624,1230570.916847622,4792863.37648092,-9999.0
625,625,1223503.038232439,4792437.343105039,-9999.0
626,626,1223548.299380089,4792415.994812068,-9999.0
627,627,1230555.495562822,4792850.453909208,-9999.0
628,628,1231564.352099297,4792871.848311896,-9999.0
629,629,1217192.526464066,4791948.263030918,-9999.0
630,630,1231574.32787359,4792856.955997528,-9999.0
631,631,1231613.166048288,4792853.016320797,-9999.0
632,632,1217176.579270937,4792024.244846014,-9999.0
633,633,1222520.793193255,4792269.124311361,-9999.0
634,634,1231650.462099861,4792841.016516369,-9999.0
635,635,1217173.847050484,4791917.306753812,-9999.0
636,636,1217217.594813846,4791921.023859214,-9999.0
637,637,1223473.358500749,4792298.711781147,-9999.0
638,638,1230564.534160614,4792741.971695938,-9999.0
639,639,1223527.87512934,4792250.777815457,-9999.0
640,640,1223641.821786284,4792239.112865627,-9999.0
641,641,1223579.889859358,4792252.28608006,-9999.0
642,642,1224005.687691092,4792253.696418763,-9999.0
643,643,1222535.581339958,4792144.080002943,-9999.0
644,644,1222575.653343367,4792158.038889749,-9999.0
645,645,1230659.526865428,4792653.127470409,-9999.0
646,646,1217462.328723175,4791854.797137948,-9999.0
647,647,1222546.463731093,4792129.1522638,-9999.0
648,648,1223965.59581094,4792219.679500306,-9999.0
649,649,1224027.129564935,4792235.830975126,-9999.0
650,650,1224068.459623342,4792226.21108431,-9999.0
651,651,1223938.977078672,4792208.508026469,-9999.0
652,652,1223996.227225036,4792212.082519893,-9999.0
653,653,1231646.08288357,4792688.928487672,-9999.0
654,654,1223986.924056591,4792202.884180902,-9999.0
655,655,1224129.247756864,4792209.764386672,-9999.0
656,656,1231448.439053213,4792666.607292768,-9999.0
657,657,1231533.581434718,4792671.567504527,-9999.0
658,658,1223229.247689946,4792142.695236281,-9999.0
659,659,1223933.444545753,4792187.388657904,-9999.0
660,660,1223834.635896144,4792176.140050508,-9999.0
661,661,1224116.031909263,4792192.596099855,-9999.0
662,662,1223801.033781843,4792158.402635021,-9999.0
663,663,1224088.777027233,4792177.298762875,-9999.0
664,664,1230738.70570332,4792592.28766124,-9999.0
665,665,1223242.732384792,4792118.453707555,-9999.0
666,666,1223819.237321056,4792142.117621456,-9999.0
667,667,1230764.804319194,4792575.642072211,-9999.0
668,668,1217654.893359104,4791739.598552588,-9999.0
669,669,1223772.246812668,4792117.48923533,-9999.0
670,670,1217581.177033427,4791710.559589358,-9999.0
671,671,1223211.456482721,4792095.277451059,-9999.0
672,672,1230768.088916624,4792542.175180891,-9999.0
673,673,1230790.929009094,4792543.181250297,-9999.0
674,674,1218216.129928654,4791715.227052522,-9999.0
675,675,1218299.517914471,4791708.842920057,-9999.0
676,676,1222631.921888793,4792017.942301322,-9999.0
677,677,1230827.029278132,4792498.177534986,-9999.0
678,678,1230837.742484984,4792488.745664753,-9999.0
679,679,1217522.383503165,4791658.780847766,-9999.0
680,680,1230828.331797708,4792478.330871995,-9999.0
681,681,1231304.944141306,4792515.329291547,-9999.0
682,682,1217495.802895136,4791626.260829163,-9999.0
683,683,1230854.044992825,4792473.519918676,-9999.0
684,684,1230870.372601102,4792450.518670767,-9999.0
685,685,1223281.801665725,4791960.852502272,-9999.0
686,686,1230896.124515753,4792430.654651559,-9999.0
687,687,1217484.760475592,4791582.62590881,-9999.0
688,688,1218260.851385252,4791655.571192602,-9999.0
689,689,1223943.438783562,4791983.714457724,-9999.0
690,690,1223359.038734712,4791930.96243213,-9999.0
691,691,1223414.348662153,4791936.133544081,-9999.0
692,692,1223483.185368051,4791934.750267853,-9999.0
693,693,1223339.677496376,4791905.188462005,-9999.0
694,694,1231025.900586918,4792380.055521345,-9999.0
695,695,1223370.4839181,4791861.250760375,-9999.0
696,696,1231087.073552588,4792343.964922314,-9999.0
697,697,1233897.645485263,4792517.444714339,-9999.0
698,698,1217479.574998792,4791503.459395414,-9999.0
699,699,1233918.772950231,4792508.72504494,-9999.0
700,700,1233909.129055154,4792498.114675629,-9999.0
701,701,1217475.218759377,4791440.587687393,-9999.0
702,702,1233897.599281094,4792462.343836485,-9999.0
703,703,1234096.815260837,4792426.1621383,-9999.0
704,704,1234099.845377781,4792406.154322627,-9999.0
705,705,1217470.278632473,4791378.590240127,-9999.0
706,706,1233989.879294018,4792419.76880193,-9999.0
707,707,1234057.902427553,4792390.605112239,-9999.0
708,708,1234078.644868395,4792395.213524587,-9999.0
709,709,1234016.973168997,4792337.159329665,-9999.0
710,710,1234020.935478869,4792273.273545083,-9999.0
711,711,1233908.865671218,4792184.234183266,-9999.0
712,712,1233880.888678872,4792175.808776308,-9999.0
713,713,1233889.214144691,4792096.177705939,-9999.0
714,714,1233914.940916611,4792068.435661261,-9999.0
715,715,1233940.508997176,4792157.797873,-9999.0
716,716,1219791.249425704,4791142.875537315,-9999.0
717,717,1220427.127185667,4791183.432815691,-9999.0
718,718,1219737.072020145,4791129.567667213,-9999.0
719,719,1220482.462284913,4791176.938473102,-9999.0
720,720,1228666.861055633,4791692.786262223,-9999.0
721,721,1217602.624221183,4790984.704251623,-9999.0
722,722,1219850.641213692,4791126.625306249,-9999.0
723,723,1233948.921834336,4792028.499811134,-9999.0
724,724,1220492.896706311,4791151.785622701,-9999.0
725,725,1217596.814160884,4790962.319382911,-9999.0
726,726,1220505.544578927,4791140.56591447,-9999.0
727,727,1228693.44847143,4791654.280119766,-9999.0
728,728,1228822.569645911,4791672.434260358,-9999.0
729,729,1233804.604243875,4791971.832800783,-9999.0
730,730,1219918.313566784,4791091.188334057,-9999.0
731,731,1220394.228698503,4791150.997208096,-9999.0
732,732,1228943.468052733,4791659.928812152,-9999.0
733,733,1228629.258406074,4791635.338322501,-9999.0
734,734,1228735.576502012,4791636.961034641,-9999.0
735,735,1233827.298693507,4791965.669279744,-9999.0
736,736,1233892.158663557,4791975.097505546,-9999.0
737,737,1228786.353974256,4791646.876516301,-9999.0
738,738,1228862.374002076,4791681.536257554,-9999.0
739,739,1233744.672397918,4791965.301974989,-9999.0
740,740,1219726.837831263,4791086.365714883,-9999.0
741,741,1220008.939095041,4791066.582582536,-9999.0
742,742,1228935.147065101,4791635.05267038,-9999.0
743,743,1229061.644924178,4791639.404810285,-9999.0
744,744,1229297.436137482,4791652.263643809,-9999.0
745,745,1219978.811115807,4791060.482422536,-9999.0
746,746,1228494.688951537,4791591.880919355,-9999.0
747,747,1228994.810972771,4791653.787101639,-9999.0
748,748,1229080.282961594,4791629.016637759,-9999.0
749,749,1219717.636152945,4791035.203469548,-9999.0
750,750,1220384.948726953,4791088.452697286,-9999.0
751,751,1228391.377511306,4791587.233485744,-9999.0
752,752,1228611.235185371,4791594.139154165,-9999.0
753,753,1228755.344299206,4791612.808037727,-9999.0
754,754,1229273.535228057,4791644.194483597,-9999.0
755,755,1229298.48829584,4791633.532845382,-9999.0
756,756,1220013.771048308,4791044.515419819,-9999.0
757,757,1228414.08846787,4791567.090756521,-9999.0
758,758,1228454.020509778,4791597.230262869,-9999.0
759,759,1228509.822103759,4791573.287744812,-9999.0
760,760,1219710.136877644,4791012.913250128,-9999.0
761,761,1220045.808302385,4791030.069357731,-9999.0
762,762,1220365.902392701,4791055.489063937,-9999.0
763,763,1228421.328283363,4791557.965628136,-9999.0
764,764,1228533.332243462,4791570.452847317,-9999.0
765,765,1229351.222326458,4791615.183543723,-9999.0
766,766,1217647.149028458,4790865.940359876,-9999.0
767,767,1228370.809008993,4791551.471624637,-9999.0
768,768,1229174.118317396,4791593.411381473,-9999.0
769,769,1220402.074053377,4791029.700659377,-9999.0
770,770,1227958.371400213,4791516.07430954,-9999.0
771,771,1228630.854299528,4791582.671956338,-9999.0
772,772,1229453.148011385,4791601.857460291,-9999.0
773,773,1219699.299127436,4790984.473779883,-9999.0
774,774,1229395.732514693,4791620.038070162,-9999.0
775,775,1220406.846019202,4791011.725481482,-9999.0
776,776,1227918.37618829,4791485.776088875,-9999.0
777,777,1227945.076156354,4791487.646105287,-9999.0
778,778,1228080.494180064,4791512.745098777,-9999.0
779,779,1229346.869073018,4791574.837749356,-9999.0
780,780,1220334.878563771,4790998.348586052,-9999.0
781,781,1220385.494423518,4791011.957673765,-9999.0
782,782,1228346.268741834,4791530.210819065,-9999.0
783,783,1229202.150825337,4791630.587334391,-9999.0
784,784,1219680.816885985,4790955.043865179,-9999.0
785,785,1220152.130426325,4790975.642355992,-9999.0
786,786,1220329.105413788,4790987.607992599,-9999.0
787,787,1229467.519610746,4791580.72586224,-9999.0
788,788,1217645.181091959,4790805.720225177,-9999.0
789,789,1219578.364756228,4790928.868828334,-9999.0
790,790,1219613.987467565,4790937.869830078,-9999.0
791,791,1220319.253343111,4790976.694435349,-9999.0
792,792,1228336.321035272,4791481.812373211,-9999.0
793,793,1228357.019965082,4791488.113359765,-9999.0
794,794,1220281.272958249,4790969.383299119,-9999.0
795,795,1220310.381324488,4790965.856153,-9999.0
796,796,1227920.300007732,4791450.829730227,-9999.0
797,797,1229184.766116882,4791537.314081263,-9999.0
798,798,1217688.094747382,4790788.108210227,-9999.0
799,799,1219563.055400515,4790915.803622169,-9999.0
800,800,1220204.444515288,4790956.107477656,-9999.0
801,801,1220267.201798684,4790952.121889136,-9999.0
802,802,1228089.22151184,4791455.705742705,-9999.0
803,803,1229622.724341102,4791554.742455843,-9999.0
804,804,1219546.410314386,4790891.755273366,-9999.0
805,805,1228172.385842801,4791434.288214437,-9999.0
806,806,1228343.844295509,4791448.973730522,-9999.0
807,807,1217694.300813811,4790761.459372229,-9999.0
808,808,1227793.389218041,4791398.60799155,-9999.0
809,809,1228014.706109429,4791420.759086709,-9999.0
810,810,1228230.538284139,4791425.116130496,-9999.0
811,811,1219563.318601827,4790870.349375114,-9999.0
812,812,1227987.519749908,4791400.424491973,-9999.0
813,813,1228196.206499363,4791415.858870432,-9999.0
814,814,1228244.835545568,4791415.98955145,-9999.0
815,815,1233698.124035593,4791831.112042414,-9999.0
816,816,1227718.191931082,4791425.199149369,-9999.0
817,817,1227843.597502777,4791385.330265521,-9999.0
818,818,1228238.607407515,4791407.6675938,-9999.0
819,819,1227705.946734364,4791362.292849828,-9999.0
820,820,1227931.697939446,4791376.601359991,-9999.0
821,821,1217679.116875605,4790733.755450165,-9999.0
822,822,1219587.986896625,4790845.121929325,-9999.0
823,823,1227925.857364058,4791366.015295596,-9999.0
824,824,1228303.141701873,4791411.010420135,-9999.0
825,825,1228318.448030799,4791390.555577425,-9999.0
826,826,1233139.319877387,4791697.746203166,-9999.0
827,827,1228302.208619108,4791379.997858195,-9999.0
828,828,1232930.773520509,4791666.532111249,-9999.0
829,829,1233177.866261985,4791695.903568959,-9999.0
830,830,1233689.049867316,4791720.763811296,-9999.0
831,831,1227948.572544841,4791364.77676495,-9999.0
832,832,1232863.016958556,4791652.338250119,-9999.0
833,833,1232928.441261932,4791647.828783184,-9999.0
834,834,1233213.722145223,4791671.463563603,-9999.0
835,835,1233037.788318252,4791659.966974755,-9999.0
836,836,1233240.627442544,4791650.688481354,-9999.0
837,837,1233670.430667419,4791694.589906024,-9999.0
838,838,1219575.841442242,4790780.064874999,-9999.0
839,839,1227813.294289635,4791293.541461736,-9999.0
840,840,1227827.790718626,4791279.736184819,-9999.0
841,841,1232872.299714828,4791629.151410974,-9999.0
842,842,1219588.939834551,4790751.059935369,-9999.0
843,843,1220431.858657877,4790810.711669733,-9999.0
844,844,1227756.313652126,4791270.259892211,-9999.0
845,845,1227773.718096058,4791266.338094963,-9999.0
846,846,1219488.447975967,4790746.104366076,-9999.0
847,847,1217732.752074175,4790610.437223193,-9999.0
848,848,1219554.950812633,4790735.691296264,-9999.0
849,849,1232801.18089787,4791564.374927263,-9999.0
850,850,1232835.654224635,4791567.978060385,-9999.0
851,851,1233636.182017611,4791609.781216599,-9999.0
852,852,1233657.488858819,4791634.407795555,-9999.0
853,853,1233676.351925701,4791591.825559087,-9999.0
854,854,1232683.810428897,4791532.469435439,-9999.0
855,855,1233660.074755022,4791581.197052401,-9999.0
856,856,1218731.308014322,4790634.699254452,-9999.0
857,857,1219101.192828447,4790657.601105135,-9999.0
858,858,1219475.017507538,4790695.551637488,-9999.0
859,859,1227881.523888507,4791214.657325169,-9999.0
860,860,1232806.294786572,4791531.905274263,-9999.0
861,861,1233441.533403317,4791571.680777065,-9999.0
862,862,1233472.670676842,4791559.650166601,-9999.0
863,863,1218705.894640855,4790612.995585587,-9999.0
864,864,1232670.286607452,4791502.799414204,-9999.0
865,865,1232769.036309943,4791502.385349714,-9999.0
866,866,1217757.617774464,4790532.531820624,-9999.0
867,867,1232623.792999568,4791477.679915522,-9999.0
868,868,1233685.071487662,4791559.78816427,-9999.0
869,869,1217765.107437311,4790523.011702878,-9999.0
870,870,1220522.812239169,4790703.585331647,-9999.0
871,871,1220560.844937215,4790700.949655303,-9999.0
872,872,1227869.458715447,4791162.111401955,-9999.0
873,873,1219325.010905493,4790612.886371835,-9999.0
874,874,1232467.906866152,4791437.627847509,-9999.0
875,875,1219376.695019695,4790613.728047184,-9999.0
876,876,1232454.848852626,4791426.803944629,-9999.0
877,877,1232478.778085215,4791428.280532124,-9999.0
878,878,1233374.342004271,4791551.595211361,-9999.0
879,879,1227871.329432775,4791132.171202875,-9999.0
880,880,1227890.432272536,4791150.55412006,-9999.0
881,881,1233505.880137267,4791481.703870135,-9999.0
882,882,1233718.6967813,4791537.175586363,-9999.0
883,883,1218430.816316175,4790514.946416611,-9999.0
884,884,1227892.629549089,4791112.722609945,-9999.0
885,885,1232519.714933029,4791446.537382442,-9999.0
886,886,1220585.339768154,4790642.633294892,-9999.0
887,887,1227914.221169544,4791104.793944667,-9999.0
888,888,1232447.88803858,4791398.247033373,-9999.0
889,889,1220607.588243945,4790613.743475562,-9999.0
890,890,1228305.789448911,4791099.187513527,-9999.0
891,891,1218386.717816113,4790468.438592225,-9999.0
892,892,1227910.531503516,4791044.603382686,-9999.0
893,893,1232436.538901763,4791330.875270446,-9999.0
894,894,1217758.192030145,4790361.179294006,-9999.0
895,895,1227904.904532508,4791004.021631114,-9999.0
896,896,1228408.791118795,4791024.473140718,-9999.0
897,897,1232484.904980472,4791273.377600057,-9999.0
898,898,1229652.010382295,4791082.86514285,-9999.0
899,899,1229713.540701616,4791086.691060435,-9999.0
900,900,1229795.731636373,4791091.598452772,-9999.0
901,901,1228670.291959143,4791010.996457167,-9999.0
902,902,1229813.617412334,4791083.480786632,-9999.0
903,903,1230353.392084695,4791116.420221992,-9999.0
904,904,1217742.051662217,4790310.750008466,-9999.0
905,905,1229737.38773389,4791077.014160231,-9999.0
906,906,1229837.369695848,4791065.973907824,-9999.0
907,907,1218407.470336695,4790334.979755402,-9999.0
908,908,1227756.213646355,4790954.338036597,-9999.0
909,909,1230399.835351842,4791091.238359469,-9999.0
910,910,1229933.067115564,4791050.647960761,-9999.0
911,911,1230078.675553042,4791064.298079188,-9999.0
912,912,1230139.89475007,4791068.517745121,-9999.0
913,913,1230613.166960164,4791100.529114913,-9999.0
914,914,1232510.064576989,4791243.961203628,-9999.0
915,915,1230158.524178971,4791054.491305693,-9999.0
916,916,1230285.985982866,4791081.719962066,-9999.0
917,917,1230169.339217372,4791045.467899729,-9999.0
918,918,1230236.330607663,4791060.213719164,-9999.0
919,919,1232472.740068455,4791192.481869329,-9999.0
920,920,1232496.931306325,4791197.0398675,-9999.0
921,921,1220666.301265436,4790451.500465906,-9999.0
922,922,1230037.799678257,4791046.152117446,-9999.0
923,923,1230256.98612266,4791047.061215232,-9999.0
924,924,1217680.500905886,4790234.28158822,-9999.0
925,925,1217700.723009353,4790244.43248213,-9999.0
926,926,1218397.147361322,4790281.133100174,-9999.0
927,927,1220702.085549868,4790430.578726234,-9999.0
928,928,1230220.077169535,4791033.451158087,-9999.0
929,929,1230241.422759807,4791029.86811497,-9999.0
930,930,1230478.147458242,4791044.912704876,-9999.0
931,931,1232455.64817144,4791166.381750294,-9999.0
932,932,1217671.048528315,4790224.991989657,-9999.0
933,933,1228706.111950872,4790954.441161151,-9999.0
934,934,1232482.57486569,4791170.732228105,-9999.0
935,935,1221147.350501162,4790437.678904227,-9999.0
936,936,1218405.82752095,4790252.924490944,-9999.0
937,937,1230532.643891463,4791029.786068024,-9999.0
938,938,1230543.327601098,4791008.678506631,-9999.0
939,939,1221094.246143776,4790409.249104074,-9999.0
940,940,1221146.139783242,4790413.552954752,-9999.0
941,941,1230570.008687404,4791001.628872114,-9999.0
942,942,1221208.970007989,4790401.956161703,-9999.0
943,943,1232415.352085582,4791133.108302231,-9999.0
944,944,1217630.106586993,4790167.245582726,-9999.0
945,945,1230606.574580575,4790991.421032309,-9999.0
946,946,1230620.477936951,4790963.042928749,-9999.0
947,947,1220965.959734022,4790369.1442475,-9999.0
948,948,1228699.031741419,4790871.411828714,-9999.0
949,949,1230661.666381687,4790956.937751511,-9999.0
950,950,1230696.605183999,4790947.158937626,-9999.0
951,951,1232369.850658401,4791078.537561735,-9999.0
952,952,1217601.181368612,4790113.390272492,-9999.0
953,953,1220778.228321917,4790314.19866838,-9999.0
954,954,1220802.897636886,4790295.508737232,-9999.0
955,955,1220938.180706198,4790307.677480881,-9999.0
956,956,1217587.89173211,4790079.391479151,-9999.0
957,957,1217604.132170184,4790080.917725933,-9999.0
958,958,1221306.134207621,4790317.611290826,-9999.0
959,959,1230822.755270986,4790904.888137996,-9999.0
960,960,1220802.991546287,4790273.742007131,-9999.0
961,961,1220825.035159211,4790271.94724407,-9999.0
962,962,1228648.861333902,4790802.078225201,-9999.0
963,963,1230761.821264458,4790891.49632755,-9999.0
964,964,1220853.253349399,4790264.431687975,-9999.0
965,965,1228602.290881054,4790746.985689673,-9999.0
966,966,1230908.479929388,4790902.378736201,-9999.0
967,967,1230985.097871117,4790895.70219101,-9999.0
968,968,1230805.568530438,4790880.494849753,-9999.0
969,969,1230968.592778295,4790886.227488281,-9999.0
970,970,1231025.982083032,4790888.295282066,-9999.0
971,971,1218402.912110388,4790122.405215649,-9999.0
972,972,1230989.664138776,4790876.456436608,-9999.0
