OID,FID_,X,Y,BCE_Tauran
527,527,1871097.90380226,5836193.16901926,0.385715487
528,528,1862668.750068336,5836596.305500932,0.563362753
529,529,1862026.787522919,5836445.929392502,0.166795461
530,530,1862017.840309337,5836426.552572409,0.033444444
531,531,1871023.761288556,5836145.167387879,0.571469676
532,532,1862875.129425124,5836372.671339439,0.51661893
533,533,1867395.404951305,5836148.777321748,0.876264158
534,534,1870843.724349387,5836110.854956807,0.542989243
535,535,1862935.608214202,5836276.500241875,0.356804256
536,536,1861878.738881006,5836255.187300256,-0.209599999
537,537,1867393.195942771,5836088.967049919,0.95777045
538,538,1861861.031474308,5836243.600237206,-0.210900011
539,539,1867376.52361552,5836064.554281509,0.318210525
540,540,1861836.078555935,5836224.847991185,-0.202785714
541,541,1867368.117811214,5836045.072904972,0.457872728
542,542,1867359.39178993,5836025.913713613,0.431411761
543,543,1861781.109040768,5836193.647716886,-0.126230771
544,544,1861764.613433955,5836183.832507613,-0.132490561
545,545,1867350.632300551,5836005.715984695,0.26867273
546,546,1861756.228857061,5836177.100011085,-0.111428568
547,547,1861726.155388995,5836168.693112067,-0.113687497
548,548,1858439.711944475,5836637.922711947,0.945221124
549,549,1867358.200320584,5835980.31325992,0.225763156
550,550,1861636.988484747,5836147.943991723,-0.107937502
551,551,1861613.446074093,5836138.714105334,-0.062999994
552,552,1861571.964594212,5836121.061295615,-0.120860467
553,553,1865934.656382858,5836694.52708443,0.686943313
554,554,1867347.823270287,5835930.17496099,0.363453702
555,555,1860028.222590856,5836755.506610775,1.005795493
556,556,1867363.603420165,5835910.277156435,0.568409661
557,557,1861444.112017515,5836064.569555401,-0.231938776
558,558,1861364.235063649,5836046.961937895,-0.256923083
559,559,1861331.664140971,5836037.922362121,-0.214582274
560,560,1861307.952106906,5836028.972643639,-0.090812495
561,561,1861234.747680275,5835991.25884812,-0.162972978
562,562,1861218.764554538,5835981.503803277,-0.198262489
563,563,1861210.516488659,5835971.784168064,-0.120769233
564,564,1861202.830129492,5835962.072508132,-0.064775512
565,565,1861177.49909281,5835943.532470561,-0.174647061
566,566,1861161.448388259,5835933.751849359,-0.107535218
567,567,1867397.900460176,5835724.535580453,0.319699998
568,568,1860357.037186287,5835999.891121076,1.042557767
569,569,1861112.068524248,5835875.662430035,-0.015548299
570,570,1861034.331565787,5835807.650411305,-0.121765824
571,571,1861008.726069221,5835784.222543768,-0.156146706
572,572,1860980.392226689,5835750.017619197,-0.141031246
573,573,1860952.331152874,5835717.124759093,-0.165674729
574,574,1860921.842345326,5835650.321629575,-0.029658386
575,575,1863926.38443725,5835406.983814017,0.087484973
576,576,1863875.798542229,5835378.574761854,0.133272726
577,577,1863894.843576094,5835348.653825168,0.07779262
578,578,1863954.171724452,5835096.64052267,0.007509091
579,579,1863884.635278276,5835055.790776491,0.052980562
580,580,1872186.26232358,5834759.304505341,0.641642864
581,581,1863940.321431266,5835017.619253262,-0.000194445
582,582,1872138.736684046,5834751.041020874,0.279839996
583,583,1872358.571727694,5834673.950557024,0.453918379
584,584,1872398.261319892,5834673.373287086,0.734949365
585,585,1872482.751432277,5834666.480151162,0.601999974
586,586,1867756.923849482,5834814.921926138,0.041142857
587,587,1872421.732857172,5834662.620611891,0.701455697
588,588,1872437.599116214,5834662.098811634,0.911153851
589,589,1872405.538881405,5834653.172017375,0.611628201
590,590,1872453.412451274,5834656.934611764,0.65798908
591,591,1872397.277767899,5834643.463190972,0.474337496
592,592,1872432.976769393,5834642.289062243,0.62590566
593,593,1860058.331411061,5835023.376309327,0.832145827
594,594,1860535.208828262,5835350.303802989,1.057992032
595,595,1872522.895898634,5834599.40815153,0.699599978
596,596,1872522.411609513,5834579.670349322,0.652218181
597,597,1863721.63581078,5834857.615255352,-0.098732621
598,598,1872104.064473834,5834667.744452938,0.441432138
599,599,1867785.433039551,5834714.197129167,0.100109091
600,600,1872140.314953631,5834552.309154592,0.20809259
601,601,1872584.233166413,5834537.712882591,0.570672723
602,602,1872155.195285737,5834531.858688325,0.196222226
603,603,1872604.303903447,5834518.826553577,0.576444442
604,604,1867803.92266051,5834652.833740867,0.032990825
605,605,1872170.406081459,5834511.397329909,0.195407405
606,606,1872185.690058917,5834495.290265085,0.224974267
607,607,1867806.330892793,5834623.698568254,0.042385965
608,608,1864434.147459541,5834721.847036041,-0.105755104
609,609,1863746.918670869,5834738.210164202,-0.15825738
610,610,1867817.854338045,5834592.501327651,0.074651376
611,611,1864417.428735366,5834682.668727823,-0.169607144
612,612,1861655.904451485,5834740.419472632,0.826851855
613,613,1861671.769736218,5834739.918312781,0.853374994
614,614,1861574.617427326,5834744.955306755,0.765193882
615,615,1861624.104215987,5834733.978115692,0.577797864
616,616,1861965.12102511,5834720.458677487,0.784417726
617,617,1867835.192564443,5834532.463254699,0.214048785
618,618,1861699.051668597,5834718.538286753,0.821927273
619,619,1861839.660548441,5834723.554048535,0.877417513
620,620,1861976.704675687,5834710.112605179,0.627716968
621,621,1872292.511776969,5834371.863399634,0.030381819
622,622,1861836.938257582,5834684.592604959,1.076100023
623,623,1861868.975960017,5834670.097240647,1.081368112
624,624,1867809.106521882,5834463.923505289,0.075759258
625,625,1872322.040229182,5834312.851636183,0.101641448
626,626,1867802.998836758,5834440.713119154,0.092369319
627,627,1872340.158615364,5834288.787043246,0.0424218
628,628,1867805.991618857,5834425.605704812,0.156419356
629,629,1872865.078821743,5834258.774859685,0.669349994
630,630,1862722.944826925,5835133.944250622,0.818593685
631,631,1864407.076014453,5834585.110952234,-0.253379588
632,632,1867791.959657112,5834414.576169931,0.092428571
633,633,1861969.267890399,5834597.078180892,0.966210526
634,634,1872926.834831599,5834236.564188929,0.663909892
635,635,1863991.514979393,5834535.494482986,-0.310691752
636,636,1864288.784965965,5834596.792675431,-0.263218897
637,637,1867783.650784148,5834399.666523779,0.065663552
638,638,1872891.881985392,5834228.676960321,0.640326925
639,639,1872970.65960026,5834228.609700375,0.772164175
640,640,1864030.619852558,5834505.388168972,-0.31382143
641,641,1873248.03762486,5834195.785251297,0.846533341
642,642,1873263.680577216,5834193.542392788,1.138714258
643,643,1872121.400582065,5834223.356579664,0.81365385
644,644,1872692.770853477,5834374.367270766,0.766938531
645,645,1873275.176714669,5834184.784021734,1.040084098
646,646,1873337.956607899,5834162.982835047,1.070662057
647,647,1872897.023946452,5834183.25187454,0.981720934
648,648,1873357.915518331,5834152.695735243,1.0487
649,649,1868217.226634631,5834307.158265695,0.476047625
650,650,1872175.460463164,5834181.865009656,0.807254537
651,651,1872929.22193486,5834156.85268908,0.980175006
652,652,1873373.45182041,5834142.202021962,0.817294854
653,653,1868232.787462331,5834300.300417857,0.484537495
654,654,1872379.271331777,5834170.455686432,0.232999992
655,655,1873388.988084213,5834131.708277237,0.853362498
656,656,1868284.026171593,5834288.660495386,0.178212499
657,657,1872190.670466703,5834161.403565879,0.345740742
658,658,1868208.094569785,5834289.434568209,0.307121648
659,659,1862275.795243203,5834492.194225751,0.864558699
660,660,1864138.426150764,5834394.770441758,-0.177280576
661,661,1873454.769890534,5834079.631959026,0.775704396
662,662,1864001.362055844,5834408.054620709,-0.229559117
663,663,1862037.257263277,5834434.563236689,0.864896438
664,664,1864166.297224142,5834341.174916515,-0.168835162
665,665,1872059.504793269,5834206.13008445,0.47259236
666,666,1863977.62289411,5834337.418387768,-0.152527271
667,667,1868058.268708843,5834254.590624762,0.149356623
668,668,1872384.070570647,5833995.352254524,-0.029089285
669,669,1861929.64422566,5834352.131847976,0.879065309
670,670,1872368.987483385,5833984.749835815,-0.037938272
671,671,1873371.428097207,5834056.061638042,0.798118739
672,672,1871673.120724148,5833871.482301494,0.890558959
673,673,1871688.539463836,5833858.298397956,0.686500012
674,674,1873770.831189975,5833804.706037911,0.450685596
675,675,1871660.241792603,5833853.850572311,0.54499365
676,676,1871703.749898156,5833837.837871663,0.380874999
677,677,1871839.65066606,5833792.695855231,0.391601247
678,678,1871876.951211907,5833792.230176269,0.438250001
679,679,1871722.377547393,5833787.907721987,0.314175925
680,680,1871785.862128983,5833791.199826123,0.354490847
681,681,1872056.392529051,5833829.370657732,0.457078546
682,682,1868591.969593113,5833849.521552133,0.623374998
683,683,1871721.866743244,5833742.431683091,0.398374672
684,684,1871731.553355971,5833717.156523131,0.357063285
685,685,1871792.868693949,5833688.835183273,0.346687498
686,686,1871760.047269762,5833677.206933659,0.404226522
687,687,1871719.973295877,5833679.576863487,0.539314718
688,688,1871740.739518177,5833667.7742893,0.428777785
689,689,1871888.668268523,5833671.77469163,0.215358336
690,690,1871722.523568719,5833660.498621785,0.457714282
691,691,1871957.826903746,5833600.147936841,0.131436365
692,692,1861233.330591135,5833925.236763649,0.969649997
693,693,1871995.84968341,5833548.99515736,0.072472728
694,694,1868955.313727863,5833728.567962597,0.073988085
695,695,1872011.38649292,5833538.504012498,-0.008818183
696,696,1874042.728644136,5833471.318736819,0.80512245
697,697,1868783.477676312,5833633.718587017,-0.514301882
698,698,1862228.796391017,5833774.225937014,0.213854547
699,699,1861153.878709175,5833807.32969085,0.861799991
700,700,1862212.618033566,5833759.560670387,0.39042949
701,701,1861104.301610971,5833781.690509651,1.199913732
702,702,1862076.787421555,5833789.272120798,0.684226524
703,703,1861173.880241347,5833766.248667928,1.064787421
704,704,1861092.672408934,5833750.247031514,0.972232148
705,705,1869865.195395789,5833468.99765291,-0.50488889
706,706,1861334.191748559,5834384.761236454,0.79644498
707,707,1861111.403474604,5833741.652896464,1.106952389
708,708,1870055.393192786,5833452.608014348,0.284077923
709,709,1870071.256846014,5833452.090852397,0.290162502
710,710,1870178.336764367,5833448.59765144,1.068515929
711,711,1861076.761092106,5833733.916939161,1.110536368
712,712,1870079.021972771,5833441.649061483,0.19575926
713,713,1861056.21543104,5833720.633025434,1.047333333
714,714,1870008.120920701,5833437.360896103,0.136126802
715,715,1870244.42092563,5833429.411618149,0.970913593
716,716,1870292.372216584,5833414.934178637,0.604627119
717,717,1861172.387539749,5833719.582955833,1.057515645
718,718,1870143.947095303,5833418.003934835,0.251448414
719,719,1870307.934121129,5833405.173320353,0.465360013
720,720,1870323.774012356,5833403.928460608,0.457324998
721,721,1870188.282748755,5833388.389033624,0.0672375
722,722,1870323.146767157,5833384.715455766,0.32109615
723,723,1872115.33209565,5833335.665066546,0.059313186
724,724,1874053.730841418,5833221.429539356,-0.500522011
725,725,1860976.991064917,5833648.753708089,0.23244356
726,726,1861039.295909422,5833659.018231532,0.703639486
727,727,1872827.907093265,5833257.718879852,0.149366007
728,728,1861000.554911917,5833593.268673781,-0.609000027
729,729,1861008.172163067,5833583.048922125,-0.609000027
730,730,1861015.789394598,5833572.829162329,-0.609000027
731,731,1872802.637791303,5833210.776748654,0.22647907
732,732,1872785.490292815,5833173.689377923,-0.018339287
733,733,1861038.640971463,5833542.169834093,-0.609000027
734,734,1872792.266465641,5833133.33468328,0.161503798
735,735,1872275.565396991,5833120.607961689,0.160491233
736,736,1863765.516270368,5833399.905737465,1.464170455
737,737,1863739.944974919,5833356.977594309,1.254581818
738,738,1870412.651481113,5833149.881436649,0.495476636
739,739,1861363.127416561,5833433.624776145,1.188991491
740,740,1861514.792581932,5833444.392131939,1.199717898
741,741,1861784.641176346,5833957.614013579,0.907097683
742,742,1870385.600949351,5833119.532794873,0.417426965
743,743,1872317.178146524,5833071.830750218,0.240812745
744,744,1872835.913970433,5833012.125798319,0.96189998
745,745,1862843.810057816,5833608.428781588,0.802954598
746,746,1863249.785516268,5833292.529178823,0.648679231
747,747,1872820.847034925,5832997.744388143,0.651308479
748,748,1873373.773536415,5832973.195906176,0.538383131
749,749,1874158.99348565,5832928.280043848,0.46992683
750,750,1863887.333818596,5833257.78383443,1.447642164
751,751,1872869.963041249,5832961.099198296,0.608687503
752,752,1874142.253595292,5832913.505872515,-0.02315741
753,753,1872889.134597511,5832940.505514932,0.615670883
754,754,1874118.519742214,5832899.89201837,-0.475948718
755,755,1874105.768409893,5832893.958143192,-0.625
756,756,1872461.911413164,5832920.760936837,0.131263962
757,757,1872501.727539423,5832884.075641016,0.064296297
758,758,1872916.399011143,5832883.949428019,0.582507012
759,759,1863676.702582534,5833129.245522659,1.148509086
760,760,1872528.808627769,5832848.719063706,0.010122137
761,761,1863661.044311526,5833099.804398684,1.157734701
762,762,1863763.174865078,5833100.969495671,1.356339413
763,763,1872956.859058888,5832824.213655976,0.730649045
764,764,1874197.177809396,5832757.552732402,0.001679241
765,765,1874163.56128465,5832754.784566049,-0.372029403
766,766,1874216.676061083,5832746.92586728,-0.085329116
767,767,1863810.681557273,5833074.869850921,1.366111117
768,768,1874240.139955484,5832736.167583267,0.117200002
769,769,1863722.804033634,5833068.105455992,1.225618163
770,770,1863774.872418298,5833236.708374265,1.378893405
771,771,1872979.302293163,5832767.857537352,0.54509091
772,772,1874255.672668441,5832725.671621004,0.13105
773,773,1874271.205051647,5832715.176266954,0.477025002
774,774,1872991.977746084,5832754.703510677,0.92029808
775,775,1874294.338250621,5832694.447805004,0.175090912
776,776,1863721.69232766,5833028.013202461,1.133625028
777,777,1873001.202867229,5832727.211709565,0.913625
778,778,1873017.065477978,5832726.688592282,0.736349995
779,779,1863827.288265462,5833021.166252063,1.351514475
780,780,1872548.962585672,5832732.339953634,0.033836361
781,781,1873024.667971051,5832716.456950611,0.830910252
782,782,1873008.476795994,5832707.010122065,0.818495803
783,783,1870485.191689719,5832749.707539427,0.094218182
784,784,1872508.870964621,5832704.921586971,0.028870771
785,785,1873754.10845885,5832703.182568491,0.370709036
786,786,1863842.457039804,5832963.869900035,1.443934151
787,787,1874854.578020403,5832595.450090207,0.714200006
788,788,1873026.319598833,5832660.89663019,0.623176384
789,789,1874610.698109122,5832672.51118022,0.708592502
790,790,1874853.981633906,5832575.866892956,0.233054544
791,791,1870468.026365196,5832710.345787792,0.178071428
792,792,1873049.632289838,5832630.795775299,0.720553804
793,793,1874900.309383639,5832562.735433104,0.420416956
794,794,1873066.686886837,5832612.506696029,0.974445487
795,795,1863602.553317539,5832901.717524095,1.252794634
796,796,1873076.240440748,5832594.984859481,0.760750009
797,797,1875055.075834166,5832529.471070256,-0.101768749
798,798,1863578.454115096,5832892.855766851,1.108205116
799,799,1863645.903534644,5832903.427357975,1.279319923
800,800,1870807.444699832,5832659.74261259,0.191166663
801,801,1863562.274770536,5832883.3909524,0.779687496
802,802,1863668.284269624,5832876.069330808,1.399507166
803,803,1870823.391354742,5832639.051633289,0.449846158
804,804,1873099.625548949,5832564.270628969,0.770294106
805,805,1863475.870476474,5832874.145612281,0.708642422
806,806,1863676.060325052,5832859.807754489,1.355255284
807,807,1870806.466247117,5832629.832573393,0.105818183
808,808,1873106.649461312,5832554.05797629,0.794708859
809,809,1863531.146471803,5832862.827397478,1.090434362
810,810,1863678.641565407,5832839.366913455,1.294796445
811,811,1875302.760597568,5832451.5773426,-0.490178553
812,812,1863493.369230662,5832835.94299861,1.156291743
813,813,1873141.023721243,5832513.000112408,0.791687508
814,814,1863461.420397665,5832811.618680833,1.157611304
815,815,1873454.430327059,5832997.188979635,0.557199895
816,816,1863436.172308543,5832787.605537977,1.146974982
817,817,1873183.328698683,5832471.680355025,0.698101275
818,818,1863427.924192909,5832777.888095637,1.11182504
819,819,1863704.925830796,5832769.068857616,1.212940005
820,820,1863415.710674912,5832768.296825044,1.207810135
821,821,1873206.439796132,5832450.227958208,0.698196096
822,822,1863395.566352477,5832758.957886664,0.754820509
823,823,1864004.989596157,5832899.235923065,1.509098101
824,824,1863379.387489721,5832749.492737574,0.838636363
825,825,1863718.059812133,5832745.650960926,1.401351935
826,826,1863363.208665277,5832740.027558744,1.281124984
827,827,1863343.064478036,5832730.688496336,1.08975
828,828,1864042.190355912,5832711.58309791,1.389194724
829,829,1873330.397685148,5832357.03501566,0.884217935
830,830,1873353.861341021,5832346.279237463,0.86642499
831,831,1873234.567872476,5832340.236940462,0.703115375
832,832,1873377.348950072,5832336.250374018,0.869137246
833,833,1863288.934391694,5832653.012063086,1.258292685
834,834,1873249.380231014,5832324.20473402,1.198146796
835,835,1872447.85406237,5832327.456551258,0.496310348
836,836,1863286.99591827,5832602.333270218,1.52154288
837,837,1872392.17034128,5832298.134981385,0.549173081
838,838,1874104.173605047,5832231.845383718,-0.625
839,839,1872168.633638754,5832432.812147412,0.528071913
840,840,1873626.342809709,5832187.769513735,0.461727273
841,841,1862772.698766184,5832519.276608676,1.018371065
842,842,1862792.208676862,5832508.677391772,0.792575017
843,843,1862819.301457521,5832501.360527214,0.698973685
844,844,1862926.394886102,5832484.456489491,0.652402598
845,845,1862887.129653109,5832487.718284234,1.351239513
846,846,1863231.27700856,5832961.500175821,0.907183653
847,847,1872524.285120225,5832166.784007837,0.519449495
848,848,1863392.856523497,5832429.499077331,0.168509092
849,849,1863700.52295585,5832430.00711379,0.816667956
850,850,1863567.760935073,5832557.42164063,0.612477346
851,851,1872400.891114895,5832098.230625951,0.562487511
852,852,1872174.539315531,5832095.696394584,0.658600004
853,853,1872457.001702187,5832093.368874279,0.470521677
854,854,1863813.094363612,5832391.619093703,0.776939975
855,855,1870948.774247142,5832116.160153847,-0.070145457
856,856,1871840.33283589,5832105.760282492,0.669032242
857,857,1872089.043566455,5832136.797677324,0.555342304
858,858,1872165.555048206,5832080.206594662,0.532427863
859,859,1875928.148608648,5831941.466199149,-0.625
860,860,1870915.042117979,5832101.579682199,-0.155932546
861,861,1872264.271543035,5832053.029729497,0.441890913
862,862,1872351.825141918,5832049.733291297,0.496018522
863,863,1874326.975071616,5831984.710986267,0.044510637
864,864,1872308.152467542,5832040.721558822,0.342000002
865,865,1870844.777561698,5832079.433208006,-0.121459997
866,866,1870870.02895651,5832084.937786055,-0.243112647
867,867,1871665.014162376,5832052.551271221,0.79342139
868,868,1871733.576781498,5832074.785480119,0.722355399
869,869,1872334.991015809,5832030.741375115,0.275563635
870,870,1871581.41589394,5832045.31379263,0.661602563
871,871,1871597.277502746,5832044.79296507,0.792750003
872,872,1871628.835503742,5832038.767068306,0.760977328
873,873,1872976.871262343,5831989.426249587,0.478050642
874,874,1872648.304848799,5831994.831266899,0.432999998
875,875,1871528.182344132,5832021.801296245,0.625088551
876,876,1871698.895683246,5832001.869313371,0.57768495
877,877,1874373.363328394,5831943.672025939,0.272274659
878,878,1871678.021877853,5831992.953858452,0.583062014
879,879,1874426.850756311,5831901.551366549,-0.023987339
880,880,1871452.278958731,5831998.476809486,0.640288278
881,881,1871407.107177856,5831985.538972763,0.860378952
882,882,1874453.946700123,5831880.690587637,-0.064943394
883,883,1871428.203290852,5831975.146899635,0.639571428
884,884,1872481.233239328,5831948.980397247,0.349952397
885,885,1874465.511795201,5831870.326100609,-0.021589746
886,886,1874485.007996103,5831859.698207142,-0.072825001
887,887,1871911.383066175,5831934.464166215,0.668454546
888,888,1872394.984720583,5831918.769691389,0.516274991
889,889,1872368.112248683,5831906.346274712,0.411163865
890,890,1874019.847166805,5831828.543325257,0.558245617
891,891,1872352.534066345,5831875.252716177,0.425107141
892,892,1874010.829337567,5831805.543798883,0.522262504
893,893,1874605.886800909,5831804.558971439,0.01836477
894,894,1875969.662007617,5831740.457160436,-0.625
895,895,1873026.965894343,5831818.305887737,0.46845455
896,896,1874007.55534974,5831788.687789908,0.539571443
897,897,1872352.707670389,5831840.314204389,0.695844542
898,898,1873018.534666023,5831808.394934047,0.476207784
899,899,1874690.591931439,5831768.930017229,0.165157658
900,900,1873010.603964241,5831793.725137166,0.48542308
901,901,1875975.723752084,5831695.117384073,-0.625
902,902,1871877.643663228,5831881.785960655,0.623601596
903,903,1873896.236792308,5831719.921788471,0.395794116
904,904,1872445.764064181,5831779.358158656,0.520774647
905,905,1874030.487393636,5831674.931277469,0.597109082
906,906,1873885.963579169,5831688.142356377,0.36827419
907,907,1875965.505480794,5831612.072608913,-0.625
908,908,1864165.091891401,5831986.205807265,1.597618203
909,909,1864296.406421355,5831996.451780047,1.655088706
910,910,1872506.087139818,5831676.298977819,0.477846146
911,911,1871606.765632875,5831698.897313348,0.253376192
912,912,1872486.979546608,5831674.900771647,0.432156248
913,913,1871672.731148132,5831683.008801146,0.0011
914,914,1871696.194524347,5831672.257719981,0.022600001
915,915,1874060.130344081,5831599.871342744,0.569293582
916,916,1872925.052546571,5831621.840954893,0.233075005
917,917,1872940.913029624,5831621.317865759,0.237049997
918,918,1874031.322890986,5831585.282422676,0.607284799
919,919,1871517.272085364,5831672.905511283,-0.068481076
920,920,1872860.619356368,5831617.069086073,0.152444186
921,921,1872976.18622645,5831612.648613652,0.409898121
922,922,1872210.675622446,5831625.408302588,0.211189877
923,923,1873015.59249153,5831598.892604602,0.135679488
924,924,1872234.138278951,5831614.655453126,0.251824999
925,925,1872779.114809656,5831612.941914464,0.121693323
926,926,1873086.344752598,5831606.213474723,0.116465542
927,927,1872177.809913138,5831607.2497405,0.451969698
928,928,1872552.670457522,5831603.44809864,0.583120539
929,929,1872716.587562194,5831599.949136426,0.100135714
930,930,1873952.494006408,5831558.541753202,0.468615984
931,931,1874081.548779643,5831543.694912136,0.569307682
932,932,1874053.462804079,5831534.644025646,0.662225803
933,933,1874096.356846412,5831549.427820789,0.703655265
934,934,1872658.184852481,5831582.844426909,0.05919704
935,935,1874081.466600047,5831523.735531162,0.493490575
936,936,1874100.967820361,5831527.814525412,-9999.0
937,937,1871894.624808299,5831565.639042363,-0.090972786
938,938,1871992.627692095,5831512.80757777,0.090641027
939,939,1872070.617457574,5831470.320725291,0.04725641
940,940,1872228.270502015,5831498.165788349,0.483825058
941,941,1874028.354702242,5831375.778248301,0.459025651
942,942,1874004.234851855,5831366.596345617,0.374775007
943,943,1874051.814700024,5831365.020772998,1.011300021
944,944,1873995.974189305,5831356.888890498,0.29522501
945,945,1873987.714025783,5831347.181351131,0.350425001
946,946,1872182.052883066,5831396.724420348,-0.127333338
947,947,1866088.684510334,5831585.196393532,-0.703321415
948,948,1873960.600284137,5831327.718092217,0.259106198
949,949,1874026.373696564,5831315.958052583,0.546749997
950,950,1874007.007887037,5831303.845716889,0.448706607
951,951,1874051.416318077,5831302.161544813,0.350537735
952,952,1874036.834061603,5831450.530006372,0.567808596
953,953,1873881.983607669,5831270.833235413,0.230325001
954,954,1864445.161479369,5831568.539843428,0.881037738
955,955,1873914.422185768,5831294.49661446,0.406330079
956,956,1873926.320199799,5831271.689028806,0.466500003
957,957,1865995.237974497,5831513.15222765,-0.371870256
958,958,1873919.00423605,5831250.169531373,0.300399997
959,959,1865982.869897709,5831498.569808174,-0.27464557
960,960,1873896.490834684,5831246.229557024,0.46787255
961,961,1873969.507972393,5831253.122012419,0.420701097
962,962,1865974.207670553,5831489.863093625,-0.225433326
963,963,1865958.07231145,5831480.193806435,-0.215650786
964,964,1866201.593374556,5831496.769443114,-0.253767129
965,965,1874080.047242859,5831216.618360841,0.545471123
966,966,1865930.77693065,5831467.516149501,-0.293570586
967,967,1873903.463256012,5831200.254992437,0.858012816
968,968,1873942.954375352,5831199.155587992,0.455370363
969,969,1865901.971492023,5831451.267438235,-0.281324998
970,970,1873887.273462708,5831190.809859862,1.13202501
971,971,1865893.721422296,5831441.55234878,-0.228949364
972,972,1864481.523245232,5831481.247898333,0.916072713
973,973,1865886.049577678,5831431.818671626,-0.206061229
974,974,1873945.656746104,5831172.599434564,0.474009663
975,975,1865869.133131736,5831422.589946765,-0.216509094
976,976,1873878.35356314,5831161.162000666,0.872025313
977,977,1865829.002686535,5831403.710501855,-0.290300002
978,978,1864464.785199296,5831437.444433633,0.881491666
979,979,1865820.753094384,5831393.995557749,-0.242474998
980,980,1869365.13983193,5831279.615771314,-0.713999987
981,981,1864487.936719705,5831416.744381884,1.036124981
982,982,1873877.281730652,5831111.292294731,0.414763638
983,983,1865812.182618062,5831374.310860803,-0.125571425
984,984,1869261.065357837,5831254.582100824,-0.713999987
985,985,1869303.047576793,5831264.663402849,-0.713999987
986,986,1869234.491782984,5831245.936556578,-0.713999987
987,987,1873979.308056816,5831090.281730074,0.633739135
988,988,1874017.989113753,5831138.830881506,0.582502642
989,989,1869197.113216639,5831237.401994392,-0.6732195
990,990,1865791.746987293,5831342.3911454,0.069309524
991,991,1869105.66149663,5831227.93291661,-0.713999987
992,992,1865750.781735144,5831326.688987346,0.11761644
993,993,1865779.040480766,5831333.773252748,0.090076191
994,994,1869085.513061133,5831218.607359044,-0.713999987
995,995,1865373.242154418,5831330.875879683,0.005638897
996,996,1865723.042562924,5831320.092208716,0.2225625
997,997,1866167.561506435,5831371.844209909,0.209107059
998,998,1863598.20990125,5831377.227025265,-0.046760871
999,999,1865357.949372972,5831319.037240018,-0.245849995
1000,1000,1869077.097190667,5831203.910594594,-0.713999987
1001,1001,1869513.643503466,5831184.712425399,-0.713999987
1002,1002,1865347.528299256,5831309.382580932,-0.230147372
1003,1003,1863575.194918879,5831366.363347018,0.003499999
1004,1004,1869063.306932852,5831188.351919305,-0.71143332
1005,1005,1863550.822634945,5831347.852250207,0.065264152
1006,1006,1869040.279339813,5831170.176026173,-0.675999987
1007,1007,1869512.090558725,5831154.821448794,-0.713999987
1008,1008,1875998.861395253,5830984.40375559,-0.068536652
1009,1009,1876016.071385778,5830994.148075634,1.946689554
1010,1010,1866165.64881902,5831258.156258383,0.216816452
1011,1011,1863517.128214895,5831336.916826506,0.108708332
1012,1012,1865330.699948333,5831272.318548163,-0.080130433
1013,1013,1869019.807186868,5831150.880521693,-0.712549987
1014,1014,1863666.900064579,5831313.415166469,0.055277777
1015,1015,1875238.76958615,5831378.323393876,0.553481059
1016,1016,1863492.320533284,5831328.421038326,0.14432
1017,1017,1863680.273668732,5831298.92002192,0.072464134
1018,1018,1869491.359305175,5831120.841761979,-0.713999987
1019,1019,1865311.416733022,5831254.613450506,0.008983051
1020,1020,1868963.003311175,5831112.80499558,-0.713999987
1021,1021,1865281.245973686,5831225.090414839,-0.024846154
1022,1022,1869478.332091585,5831090.855859918,-0.648230757
1023,1023,1875584.065494983,5830889.931067469,0.1587875
1024,1024,1865272.086518749,5831216.275486686,0.003666667
1025,1025,1865257.562148969,5831205.177396862,0.064375
1026,1026,1868898.231110221,5831074.27980012,-0.713999987
1027,1027,1865237.082108618,5831191.58488135,0.267392263
1028,1028,1865195.936428654,5831154.281154475,0.122675878
1029,1029,1865182.609482425,5831131.710597165,0.183737285
1030,1030,1876135.316846481,5830756.766529715,0.815253161
1031,1031,1876089.838889038,5830776.960319938,1.137526537
1032,1032,1865148.404596134,5831096.20329646,0.111525643
1033,1033,1869421.795796394,5830975.656330441,-0.478967221
1034,1034,1873900.697093457,5830805.393629014,0.079576715
1035,1035,1865143.800409726,5831076.390578929,0.413825
1036,1036,1876316.003833283,5830745.116300195,0.323472693
1037,1037,1876474.598902787,5830694.801090561,-0.087591839
1038,1038,1864316.45097044,5831586.580110829,0.844390177
1039,1039,1865134.936697547,5831060.843616362,0.234323531
1040,1040,1875561.132813329,5830761.132243284,-0.002104844
1041,1041,1869394.207919063,5830923.11915689,0.155478425
1042,1042,1863853.556499835,5831104.150966895,0.298560001
1043,1043,1863896.126174434,5831029.201840127,0.012526881
1044,1044,1869375.478779273,5830859.853654057,0.186130327
1045,1045,1865068.343846325,5830969.705783292,-0.386882346
1046,1046,1865059.667812709,5830961.520776007,-0.240454555
1047,1047,1869390.210635777,5830819.65924501,-0.340928565
1048,1048,1865050.6085317,5830952.697672923,-0.178499999
1049,1049,1868689.61176925,5830832.356621333,-0.148775281
1050,1050,1869377.029268841,5830812.672324719,-0.063358338
1051,1051,1865038.343461558,5830940.139981281,-9999.0
1052,1052,1874148.28457008,5830708.67049497,0.278998297
1053,1053,1875546.139028,5830634.01164677,-0.095714662
1054,1054,1876453.779594213,5830838.597739095,0.566286221
1055,1055,1865011.158144412,5830922.326007153,0.087749998
