OID,FID_,X,Y,BCE_Rangau
1062,1062,1624941.696794923,6127806.626265259,0.842235308
1063,1063,1626523.331860213,6127802.162607906,1.033449999
1064,1064,1629481.874194862,6127793.654185046,0.62623448
1065,1065,1623194.877061947,6127801.275190056,-0.088050999
1066,1066,1626269.219264792,6127812.8603675,1.20535498
1067,1067,1626515.104783862,6127792.224445662,0.979875014
1068,1068,1626673.152785473,6127798.975580483,-0.395000011
1069,1069,1620395.036116351,6127824.221885118,0.612060278
1070,1070,1624949.07258325,6127786.477634722,0.729261915
1071,1071,1626506.877725383,6127782.286275951,1.012300012
1072,1072,1626662.641431751,6127781.832102031,-0.395000011
1073,1073,1629466.221808591,6127773.407128344,0.653018171
1074,1074,1620408.4381516,6127789.907384335,0.743458339
1075,1075,1624965.612152647,6127777.402610374,0.765709085
1076,1076,1626192.040445425,6127799.241984386,1.304110103
1077,1077,1626260.906381775,6127773.035940035,0.944799981
1078,1078,1626277.304638105,6127773.716718793,0.95350314
1079,1079,1626548.780781754,6127805.109819855,1.124621795
1080,1080,1629421.983599816,6127799.79661449,0.224256023
1081,1081,1620424.113240345,6127778.363949828,0.768891899
1082,1082,1624981.981010443,6127767.39569978,0.76760001
1083,1083,1626523.048414973,6127762.519369424,1.014464302
1084,1084,1620432.654110346,6127769.021697348,0.769796599
1085,1085,1626482.196657175,6127752.471722037,0.883746833
1086,1086,1629310.361888594,6127744.023130285,-0.165000007
1087,1087,1620448.444757279,6127758.085847226,0.772971018
1088,1088,1625145.885406582,6127746.292966179,0.93492498
1089,1089,1625178.510043792,6127746.407231922,0.811192992
1090,1090,1626276.682053469,6127747.516143967,0.943368408
1091,1091,1626473.969670182,6127742.533522473,0.957775
1092,1092,1626227.807069516,6127738.297674115,1.17830558
1093,1093,1626465.742701062,6127732.595315443,1.111075024
1094,1094,1622814.17914555,6127726.55601088,-0.119731002
1095,1095,1621284.67224006,6127742.285395744,-0.119731002
1096,1096,1626293.328888237,6127703.003574833,0.780363632
1097,1097,1626449.259917825,6127702.756871745,1.183975013
1098,1098,1622768.327693962,6127702.729678492,-0.119731002
1099,1099,1622751.908570226,6127693.536693952,-0.119731002
1100,1100,1625051.871950303,6127730.641241152,1.178392972
1101,1101,1626301.469429953,6127683.055915884,0.80301817
1102,1102,1620497.924421158,6127694.405768793,0.771463097
1103,1103,1626432.77724158,6127672.918397566,0.935289839
1104,1104,1626498.361227521,6127672.727988425,-0.395000011
1105,1105,1620505.613502656,6127678.21324467,0.760825001
1106,1106,1621317.23954145,6127681.447865175,-0.119731002
1107,1107,1621333.649481146,6127666.432048868,-0.119731002
1108,1108,1622862.038000913,6127663.311797348,0.695988364
1109,1109,1626490.119776984,6127657.808830991,-0.395000011
1110,1110,1622846.550460904,6127652.05898772,0.721487518
1111,1111,1627473.832224994,6127639.954424004,-0.395000011
1112,1112,1621354.912415334,6127682.06672344,-0.119731002
1113,1113,1621370.429030423,6127646.341091797,-0.119731002
1114,1114,1621390.922229708,6127645.564955827,-0.119731002
1115,1115,1622900.024615252,6127644.438644596,0.778501468
1116,1116,1620511.478262997,6127645.561510385,0.674157401
1117,1117,1620521.897321875,6127628.366401225,0.678399999
1118,1118,1626440.801920057,6127613.122545461,-0.395000011
1119,1119,1627506.533854245,6127609.969552195,-0.395000011
1120,1120,1626428.476125163,6127603.196178714,-0.395000011
1121,1121,1627514.701697269,6127599.982842052,-0.395000011
1122,1122,1622817.263886224,6127602.989747593,0.949662495
1123,1123,1627522.869588722,6127589.996048946,-0.395000011
1124,1124,1627531.037426874,6127580.00928337,-0.395000011
1125,1125,1628063.73423552,6127578.58952806,0.8741495
1126,1126,1628998.29660537,6127575.664968516,0.758399997
1127,1127,1622776.395605795,6127583.369183328,0.893285699
1128,1128,1620456.202190406,6127578.703826963,0.893749999
1129,1129,1620493.093420408,6127578.969584331,0.833005838
1130,1130,1622767.83557517,6127573.019903472,0.924241371
1131,1131,1624120.655023936,6127569.745537958,0.918400003
1132,1132,1625756.133618009,6127565.271972568,-0.758405983
1133,1133,1628129.577604851,6127558.47609423,1.389178579
1134,1134,1628145.817113953,6127557.479954628,0.893142855
1135,1135,1622448.262265445,6127564.05453176,-0.119731002
1136,1136,1625776.600173753,6127555.252038097,-0.758405983
1137,1137,1628153.98649494,6127548.220646819,0.941625178
1138,1138,1620447.959628216,6127558.79823304,0.82937501
1139,1139,1622741.1808743,6127557.739589308,0.909543023
1140,1140,1625792.96779605,6127545.243684033,-0.394777253
1141,1141,1628170.351488922,6127538.207986192,0.866325002
1142,1142,1622700.992023258,6127544.412696629,0.84238771
1143,1143,1628194.914316648,6127528.169947403,0.862516661
1144,1144,1621521.830598761,6127535.674385678,-0.119731002
1145,1145,1622682.293990386,6127532.924391958,0.881392841
1146,1146,1628203.081369469,6127518.18257569,0.957717136
1147,1147,1620431.496935712,6127528.949014016,0.742777782
1148,1148,1621506.277587292,6127526.761930947,-0.119731002
1149,1149,1622634.937988657,6127524.617130101,0.849432414
1150,1150,1624095.929723546,6127520.000558673,1.360725014
1151,1151,1628219.446256035,6127508.169825817,0.926332148
1152,1152,1620423.276787635,6127519.005389313,0.815632062
1153,1153,1621540.800480983,6127519.619086477,-0.119731002
1154,1154,1622588.808133126,6127514.631664437,0.843804868
1155,1155,1625899.427159763,6127505.093277971,-0.395000011
1156,1156,1627571.785917292,6127500.189376438,-0.395000011
1157,1157,1628227.613263998,6127498.182431546,0.947160465
1158,1158,1620845.871555688,6127508.667355961,0.86023422
1159,1159,1622497.134416022,6127504.366078771,0.737728344
1160,1160,1623210.51241515,6127502.373408863,-0.088050999
1161,1161,1623226.908041092,6127502.331710721,-0.088050999
1162,1162,1620406.836545127,6127499.11811748,0.664011826
1163,1163,1620824.756979619,6127498.377395291,0.845298245
1164,1164,1621513.639068213,6127501.743466431,-0.119731002
1165,1165,1622460.817038378,6127494.869733234,0.704709095
1166,1166,1623185.89351674,6127492.474081391,-0.088050999
1167,1167,1627579.938553906,6127485.221562136,-0.395000011
1168,1168,1628249.904455323,6127485.401316933,0.965898991
1169,1169,1622439.70064468,6127484.583503968,0.743387764
1170,1170,1623931.934448561,6127495.968635532,0.948245266
1171,1171,1628260.471532059,6127468.42102375,1.023359995
1172,1172,1620374.000799717,6127479.267470317,0.885449999
1173,1173,1620772.023124113,6127478.949772961,0.831071416
1174,1174,1624046.611303573,6127470.320410232,0.857308643
1175,1175,1624095.630498812,6127470.395285902,1.001157891
1176,1176,1627588.061018224,6127460.29172006,-0.395000011
1177,1177,1628276.713665702,6127463.220615001,0.935182393
1178,1178,1628776.575533855,6127456.82206847,1.019947363
1179,1179,1620365.780759002,6127469.32379353,0.830700009
1180,1180,1621521.679421728,6127471.649446625,-0.119731002
1181,1181,1627923.973041435,6127449.511242323,1.289658177
1182,1182,1628285.37478198,6127449.372445009,0.868216157
1183,1183,1628309.434764643,6127447.390141902,0.960222221
1184,1184,1620738.894590134,6127466.798873338,0.865100876
1185,1185,1624030.163196939,6127450.439633477,0.729024992
1186,1186,1628317.80522159,6127439.935758913,0.760843134
1187,1187,1628760.117063925,6127436.949766734,0.905275878
1188,1188,1628358.798298955,6127430.305594736,0.505229167
1189,1189,1629204.452853401,6127513.268012295,0.874118274
1190,1190,1628375.670679824,6127419.283868739,0.358796293
1191,1191,1620332.902398634,6127430.277027791,0.818491212
1192,1192,1621083.850115077,6127425.295839639,0.773825504
1193,1193,1621718.295777919,6127416.391853512,-0.119731002
1194,1194,1623629.674322254,6127412.372664239,0.962907971
1195,1195,1628397.218088647,6127405.247875614,0.683377294
1196,1196,1622931.402441466,6127415.172516792,1.151208155
1197,1197,1623600.08076035,6127402.333218265,0.947381849
1198,1198,1628408.365068368,6127389.286417427,0.493810343
1199,1199,1628986.331358888,6127491.070828306,0.867523268
1200,1200,1620318.096582087,6127423.394364412,0.823005849
1201,1201,1622947.918802416,6127398.436618708,1.173537498
1202,1202,1623831.782546957,6127418.937964376,0.966112807
1203,1203,1627637.006254246,6127380.446622615,-0.395000011
1204,1204,1628424.045589186,6127383.119782686,0.858886788
1205,1205,1620693.046631915,6127389.332312871,1.028333362
1206,1206,1623546.314265973,6127381.967644912,-0.088050999
1207,1207,1624014.108101541,6127381.257565589,0.729771808
1208,1208,1624021.826061382,6127370.846063803,0.901746848
1209,1209,1628438.230657293,6127365.668204231,0.808299312
1210,1210,1628449.618814895,6127349.931874893,0.611811119
1211,1211,1622377.991902992,6127388.617585083,0.791074607
1212,1212,1623538.065087364,6127362.064805486,-0.088050999
1213,1213,1624052.095747185,6127410.969362634,0.75711823
1214,1214,1624275.857819428,6127360.130079255,-0.758405983
1215,1215,1625288.006123217,6127384.44820806,0.93853467
1216,1216,1628464.924131478,6127343.183325005,0.968235666
1217,1217,1629374.965374629,6127334.959567032,0.58689654
1218,1218,1622996.799343921,6127343.726388033,0.908724133
1219,1219,1623716.076396577,6127382.833481556,0.809671722
1220,1220,1624112.1635412,6127341.175449947,0.938986303
1221,1221,1624128.363841611,6127336.10136677,0.80635296
1222,1222,1624652.871125012,6127329.23201263,-0.758405983
1223,1223,1622970.530599115,6127356.516527357,1.335557334
1224,1224,1624144.751333405,6127320.827917802,1.118380949
1225,1225,1628482.813141847,6127320.524234893,0.88527474
1226,1226,1624152.948002937,6127310.875046819,1.272675326
1227,1227,1624644.619560836,6127309.330239833,-0.758405983
1228,1228,1621423.201921453,6127297.144092643,0.774914289
1229,1229,1622414.809483859,6127295.161297086,0.782499989
1230,1230,1622988.66878504,6127303.694339299,1.316941675
1231,1231,1624636.368063925,6127289.428381914,-0.758405983
1232,1232,1628567.56711499,6127278.537445194,0.967836358
1233,1233,1629349.844914898,6127275.676318434,0.610172403
1234,1234,1622422.982611417,6127285.17913637,0.808750006
1235,1235,1628628.796110876,6127268.157426009,0.993634152
1236,1236,1621775.370631579,6127286.748956621,0.172654268
1237,1237,1622996.191958928,6127273.789158037,1.831244892
1238,1238,1624226.265775847,6127270.807575108,-0.694696892
1239,1239,1628527.24123852,6127279.477513234,0.932054292
1240,1240,1628645.130014929,6127263.828381407,0.922189816
1241,1241,1629346.279574822,6127256.139713627,0.737297317
1242,1242,1620602.305816452,6127316.076768082,0.989485608
1243,1243,1624178.971931612,6127283.169548066,1.115721076
1244,1244,1628665.078607499,6127251.504077287,0.89839254
1245,1245,1621390.246403075,6127257.516229404,0.781027033
1246,1246,1622439.304291668,6127255.252790549,0.930525017
1247,1247,1623537.885039957,6127292.330842572,-0.088050999
1248,1248,1628685.952992621,6127242.892404268,0.877329123
1249,1249,1629348.018307163,6127409.388766543,0.132866348
1250,1250,1624247.821350524,6127251.675347299,-0.758405983
1251,1251,1628694.641641237,6127229.039094393,0.706517243
1252,1252,1621374.103125701,6127237.186403099,0.792057144
1253,1253,1622443.354037893,6127235.318694757,0.876718415
1254,1254,1624221.565290696,6127244.681149381,0.54300046
1255,1255,1628710.584434892,6127223.310527264,0.679722882
1256,1256,1624242.826524345,6127226.12345849,0.523216985
1257,1257,1627402.395472565,6127212.4637964,0.924767835
1258,1258,1628719.385718996,6127209.870357371,0.708166664
1259,1259,1629333.99176523,6127205.788150536,1.244285729
1260,1260,1621357.365390333,6127217.703426452,1.076756767
1261,1261,1627386.903025424,6127201.218666335,0.935027023
1262,1262,1628735.180840589,6127203.550770659,0.710273977
1263,1263,1621349.033096904,6127207.904304707,1.021090891
1264,1264,1624262.295690497,6127208.855668243,0.278584644
1265,1265,1627440.070200833,6127192.096069075,0.823835617
1266,1266,1628743.956054936,6127189.239646113,0.689846152
1267,1267,1624283.940314228,6127191.291463934,0.428095998
1268,1268,1622455.427622731,6127205.089597726,0.869528218
1269,1269,1622471.92277118,6127185.438002809,0.889124987
1270,1270,1624292.786716669,6127182.218081233,0.339940167
1271,1271,1626611.6790618,6127174.29312467,-0.395000011
1272,1272,1623078.515076338,6127173.960322464,-0.056806555
1273,1273,1623594.79041961,6127172.43450103,0.969859674
1274,1274,1623800.001204108,6127172.096169946,0.931689044
1275,1275,1623873.676856556,6127172.640723103,1.165358502
1276,1276,1623963.680166019,6127171.880849076,1.075357156
1277,1277,1624301.155890243,6127172.429752256,1.271911114
1278,1278,1624297.530995424,6127239.725102797,-0.737304343
1279,1279,1626574.76106288,6127164.438737118,-0.395000011
1280,1280,1627424.02573555,6127161.3853269,0.836166648
1281,1281,1628767.688869743,6127173.572467797,0.876140656
1282,1282,1621349.178569734,6127168.524888215,0.793945184
1283,1283,1623611.330196334,6127163.361926539,0.891555551
1284,1284,1623994.813100569,6127166.781428846,0.98586877
1285,1285,1624309.1262384,6127161.347758951,1.071241363
1286,1286,1624365.499948212,6127160.649325369,-0.758405983
1287,1287,1626537.843182151,6127154.584082465,-0.395000011
1288,1288,1627283.650479631,6127152.586832607,0.849275852
1289,1289,1627308.243059902,6127152.513195091,0.817298234
1290,1290,1622956.350816527,6127153.329302783,1.300153863
1291,1291,1623709.674497923,6127153.144600306,1.270160007
1292,1292,1624011.674942381,6127150.891587443,1.040064037
1293,1293,1624315.689193738,6127150.820251505,0.430466742
1294,1294,1626525.517877923,6127144.657921273,-0.395000011
1295,1295,1627439.373505478,6127142.157322305,0.846285695
1296,1296,1628798.089245341,6127144.974134484,0.966450706
1297,1297,1621357.086807044,6127153.512880237,0.823677413
1298,1298,1624042.075246231,6127142.164369605,0.997459458
1299,1299,1627206.312038676,6127133.269931573,0.818254549
1300,1300,1627415.189467191,6127131.831946534,1.057538658
1301,1301,1627816.596532922,6127130.847578821,-0.395000011
1302,1302,1627964.151645449,6127130.396198101,-0.377225011
1303,1303,1624061.945309286,6127131.773696023,1.07810716
1304,1304,1624398.210066554,6127130.675565912,-0.758405983
1305,1305,1626513.163698385,6127124.76966016,-0.395000011
1306,1306,1627226.63243306,6127123.434068587,0.807764705
1307,1307,1627344.258068785,6127127.915434918,0.853809521
1308,1308,1628814.656353841,6127126.011515032,0.967663221
1309,1309,1624083.01011247,6127122.132161598,1.119873882
1310,1310,1624342.473002451,6127140.562828237,-0.758405983
1311,1311,1627242.888278327,6127119.952184577,0.814269812
1312,1312,1627327.564564383,6127115.674617538,1.068344438
1313,1313,1627407.505446282,6127111.598601234,0.892218715
1314,1314,1621365.76734031,6127124.803958002,1.339459033
1315,1315,1624107.57621541,6127112.105149557,1.075672709
1316,1316,1624406.354189511,6127110.729619421,-0.758405983
1317,1317,1627267.498710327,6127108.495113574,0.824565515
1318,1318,1627463.017954719,6127112.013065612,0.834054047
1319,1319,1628863.92727593,6127135.684511806,0.824829687
1320,1320,1621373.266786233,6127108.383644413,1.062825003
1321,1321,1624127.44613907,6127101.714331982,1.189249987
1322,1322,1624154.838593078,6127107.97109162,0.859000003
1323,1323,1624361.268076573,6127110.850245827,-0.758405983
1324,1324,1624414.525037662,6127100.745591558,-0.758405983
1325,1325,1627283.805523022,6127092.840319084,0.843102551
1326,1326,1627324.458948676,6127092.691953592,0.820892854
1327,1327,1627398.434124385,6127092.229330814,1.109894133
1328,1328,1627485.90600915,6127095.50134638,0.816740321
1329,1329,1628841.191970059,6127103.961210117,0.784336644
1330,1330,1623024.634101702,6127111.055269477,0.091269369
1331,1331,1623699.117556914,6127102.404415002,-0.088050999
1332,1332,1624168.574620579,6127091.438995557,1.006432002
1333,1333,1627434.857163937,6127100.719759217,0.859544415
1334,1334,1621381.417511618,6127088.440418246,0.772733337
1335,1335,1623529.147414949,6127083.149737972,-0.088050999
1336,1336,1624119.195958011,6127081.812007002,0.772142845
1337,1337,1624135.590851327,6127081.768613297,0.804456126
1338,1338,1627301.097958712,6127074.236569754,0.844255295
1339,1339,1627463.923464187,6127072.144323045,1.147628558
1340,1340,1628869.642788759,6127078.794943194,0.686320991
1341,1341,1622505.041436008,6127075.773591046,0.897999978
1342,1342,1623578.306340279,6127073.060709074,-0.088050999
1343,1343,1627316.354383605,6127062.643845715,0.82877499
1344,1344,1627480.303359213,6127067.113906221,0.843837478
1345,1345,1628890.785084176,6127058.800357191,0.59859017
1346,1346,1627170.109896702,6127052.192563713,0.85044968
1347,1347,1627225.934900645,6127051.810970608,1.185709683
1348,1348,1627488.455749288,6127052.146157296,0.91111111
1349,1349,1628898.207196763,6127047.794785524,0.747695662
1350,1350,1627504.820565809,6127042.134682973,0.837549988
1351,1351,1624336.786909692,6127073.647222921,0.599180143
1352,1352,1627164.597611193,6127033.19278531,0.852235272
1353,1353,1621388.899013641,6127038.612582655,0.753929803
1354,1354,1627213.923619438,6127040.883015251,1.120100528
1355,1355,1624211.715449881,6127059.245353471,0.943428937
1356,1356,1626728.039802066,6127021.109186161,1.052867204
1357,1357,1627143.877232871,6127013.534595478,0.885709098
1358,1358,1627267.005748813,6127012.96281721,1.434174976
1359,1359,1627324.387556877,6127012.790992517,1.403086471
1360,1360,1627524.765468348,6127024.78794303,0.994446801
1361,1361,1622520.714180683,6127025.924563732,1.238329164
1362,1362,1624242.141712895,6127012.275037126,0.635824565
1363,1363,1624361.55197057,6127021.455704119,1.20640805
1364,1364,1627156.311158371,6127003.331151517,0.855321416
1365,1365,1627295.666822311,6127002.914926825,1.301717647
1366,1366,1627529.292509226,6127002.212362908,1.297674986
1367,1367,1627168.577554458,6126993.332493295,0.861377778
1368,1368,1627316.145376416,6126997.872532881,1.297025019
1369,1369,1627374.287362639,6127052.529162268,0.881093434
1370,1370,1629127.585278129,6126987.487492519,0.220306507
1371,1371,1622528.850017254,6127000.99928932,1.324443734
1372,1372,1626434.882988658,6126985.527626986,-0.395000011
1373,1373,1626574.238305467,6126985.122345689,-0.395000011
1374,1374,1627197.668684231,6126983.864103047,0.865567577
1375,1375,1627335.247721602,6126989.513508716,0.996138461
1376,1376,1627570.051720135,6126982.369251781,0.848821404
1377,1377,1628858.516414335,6126978.185747747,0.180166669
1378,1378,1622537.012238696,6126986.764031464,1.289444429
1379,1379,1624250.557759321,6126986.619423856,0.754574077
1380,1380,1624266.652368275,6126981.595552679,0.794100004
1381,1381,1626275.438731696,6126988.77911937,-0.395000011
1382,1382,1626602.90010864,6126975.076651437,-0.395000011
1383,1383,1627348.860205698,6126972.869159465,0.963824987
1384,1384,1629135.718983561,6126967.537240271,0.800836367
1385,1385,1621357.882789939,6126978.522443359,0.687586198
1386,1386,1624396.983231962,6126989.559382432,1.07313824
1387,1387,1626619.265722842,6126965.066802949,-0.395000011
1388,1388,1627553.7792932,6126967.270987098,1.002324991
1389,1389,1627561.931471943,6126952.30316895,0.946400003
1390,1390,1628865.0390478,6126953.250906952,0.687529163
1391,1391,1621883.419948894,6126960.492238033,0.173611641
1392,1392,1622922.769694892,6126955.446043943,0.584328352
1393,1393,1624258.412210372,6126965.534494948,0.935356645
1394,1394,1624274.770137343,6126951.687692315,0.914874975
1395,1395,1624457.801830819,6126960.792168128,0.947841279
1396,1396,1624512.492727055,6126951.051521801,0.773822231
1397,1397,1626307.541202613,6126946.251929031,0.529803574
1398,1398,1627176.626434025,6126943.497948861,0.876210084
1399,1399,1629102.834082219,6126937.755904,0.901706881
1400,1400,1624521.013269866,6126942.508950634,1.128122813
1401,1401,1625946.999688354,6126937.846973952,-0.395000011
1402,1402,1625963.39434124,6126937.800291371,-0.395000011
1403,1403,1626259.801640752,6126936.957685967,0.755073174
1404,1404,1626340.469278301,6126935.990435357,0.737288884
1405,1405,1627201.203583958,6126938.443594271,0.894624984
1406,1406,1627570.083623656,6126937.335348345,1.052075011
1407,1407,1629086.743825178,6126927.845132501,0.896981823
1408,1408,1623550.588358768,6126941.56731304,1.23746947
1409,1409,1624537.265887121,6126937.559217158,1.058684237
1410,1410,1626223.902065788,6126927.236752279,0.937616441
1411,1411,1626294.605040431,6126927.739383033,0.963084844
1412,1412,1626357.113380011,6126932.699289166,0.849348472
1413,1413,1628872.813758392,6126918.358839979,0.688545451
1414,1414,1622602.273450356,6126926.306316492,0.815614013
1415,1415,1622930.372243198,6126935.295032506,0.513674453
1416,1416,1623536.933362438,6126923.736451991,0.992255155
1417,1417,1624266.325680179,6126922.028228948,0.901018192
1418,1418,1624282.887852142,6126921.779823102,1.006137494
1419,1419,1624553.917905379,6126922.057600355,1.062174587
1420,1420,1626062.04050602,6126949.151398975,-0.395000011
1421,1421,1626128.346041862,6126920.781899834,0.547164573
1422,1422,1626245.502655103,6126917.177666,0.863817333
1423,1423,1626373.604275069,6126916.627335396,0.716641783
1424,1424,1626422.217277275,6126916.033937104,0.972425037
1425,1425,1627578.220678344,6126917.386505941,0.923362493
1426,1426,1624562.596830882,6126912.54657788,0.982717009
1427,1427,1626012.32224445,6126906.842176023,0.281732132
1428,1428,1626070.040723117,6126907.085882419,0.48748213
1429,1429,1626095.818205528,6126905.899809774,0.719207094
1430,1430,1626212.522735577,6126908.491089909,0.229555556
1431,1431,1626528.753307097,6126905.762396702,0.739305094
1432,1432,1627237.304615177,6126942.661391179,1.101156973
1433,1433,1629068.817990812,6126906.402867183,0.907410552
1434,1434,1623504.092811578,6126903.897001383,1.099555048
1435,1435,1624577.947139486,6126901.077110812,0.818174996
1436,1436,1624598.430285966,6126901.009588843,0.775458803
1437,1437,1626118.980126017,6126896.109667005,0.348185182
1438,1438,1627295.353598912,6126898.313706122,1.31877648
1439,1439,1628028.996558057,6126891.106237689,-0.395000011
1440,1440,1622651.382981416,6126896.298204974,0.760928588
1441,1441,1622938.601642025,6126905.824308868,0.306922914
1442,1442,1624610.866874997,6126890.809633,0.745122814
1443,1443,1626046.123804915,6126897.192653252,0.761911836
1444,1444,1626418.600712685,6126898.671304743,0.376975459
1445,1445,1627587.650162141,6126892.300442919,0.951952378
1446,1446,1622659.89068968,6126885.906389341,0.814535709
1447,1447,1622946.627332624,6126885.393364606,0.117913999
1448,1448,1623487.646827282,6126884.015336463,0.547543303
1449,1449,1624586.442717352,6126887.075649533,0.844442835
1450,1450,1628881.181246499,6126873.502757349,0.606524584
1451,1451,1626009.520664293,6126875.166451515,0.851613223
1452,1452,1626562.850240897,6126877.023872987,1.221201716
1453,1453,1622667.703205866,6126866.371425631,0.698736858
1454,1454,1624599.41929002,6126867.526119577,0.767855658
1455,1455,1625987.588337258,6126857.102231511,0.34626786
1456,1456,1626577.960656804,6126855.605762217,1.313212471
1457,1457,1627569.827507642,6126852.658149918,1.347578607
1458,1458,1625971.166608934,6126847.595538516,1.203120703
1459,1459,1627561.600126404,6126842.720916329,1.244904747
1460,1460,1626586.149094959,6126835.690554269,1.294924814
1461,1461,1627553.372763041,6126832.783675276,1.249449971
1462,1462,1624289.694141113,6126864.679336952,1.050950231
1463,1463,1625504.03544557,6126828.786059155,-0.395000011
1464,1464,1627545.145417551,6126822.846426762,1.181124975
1465,1465,1625495.810430065,6126818.846882996,-0.395000011
1466,1466,1627536.918089936,6126812.909170785,1.251725048
1467,1467,1624329.045710506,6126812.47688272,0.827050832
1468,1468,1624577.695316172,6126811.40674571,0.988350012
1469,1469,1625962.855861155,6126807.770816205,0.35873685
1470,1470,1628856.877732122,6126798.562518438,0.19916216
1471,1471,1624438.316112404,6126801.819419552,1.104199994
1472,1472,1624561.276022583,6126802.21694035,1.087541662
1473,1473,1625487.571395843,6126803.926801613,-0.395000011
1474,1474,1627528.66069303,6126793.009883019,1.271000018
1475,1475,1623449.038433079,6126822.598812545,0.200074157
1476,1476,1624425.993621679,6126791.890360913,1.009162501
1477,1477,1627520.433410056,6126783.072611999,1.327822249
1478,1478,1627922.695075564,6126781.84918687,-0.395000011
1479,1479,1628840.236585101,6126778.924943773,0.616822783
1480,1480,1627409.741312423,6126773.444035986,1.248937479
1481,1481,1626536.712101194,6126766.065438039,0.749724996
1482,1482,1626569.498659635,6126765.24182504,-0.188660389
1483,1483,1627512.176075505,6126763.173308807,1.534458302
1484,1484,1627536.600119931,6126763.30385453,0.839999992
1485,1485,1627503.94883717,6126753.236022742,1.360499994
1486,1486,1628808.145158042,6126748.039772408,0.733711544
1487,1487,1626503.984392293,6126746.087796291,0.482556965
1488,1488,1626557.14696784,6126746.081729856,-0.395000011
1489,1489,1627495.721616708,6126743.29872921,1.503400007
1490,1490,1628799.738702782,6126738.377171153,0.984903225
1491,1491,1622110.168204844,6126747.9916997,0.155081508
1492,1492,1626544.8222196,6126736.15552794,-0.395000011
1493,1493,1628036.73431383,6126741.650557099,-0.011283342
1494,1494,1628791.668107752,6126728.627468376,1.133312501
1495,1495,1622946.275564184,6126735.990208189,0.060913999
1496,1496,1626480.372959511,6126724.638793381,0.343733331
1497,1497,1626536.596039584,6126726.217285995,-0.395000011
1498,1498,1627487.464371279,6126723.399403005,1.59586667
1499,1499,1626471.932386878,6126715.099148926,0.349038459
1500,1500,1627479.237195459,6126713.462094433,1.700800009
1501,1501,1628782.76636777,6126709.238873884,0.994910864
1502,1502,1626463.508350797,6126705.487440163,0.323272728
1503,1503,1627471.010037514,6126703.524778397,1.706551323
1504,1504,1626455.604880833,6126695.886149378,0.553793107
1505,1505,1626506.004351678,6126703.632229024,-0.322184477
1506,1506,1627090.915946682,6126866.758620833,1.149536109
1507,1507,1627454.557968148,6126684.378142461,1.757580336
1508,1508,1627577.13386071,6126728.409580069,0.897676177
1509,1509,1622724.822469958,6126693.932709114,0.898284345
1510,1510,1621208.322619784,6126681.128425581,0.750000006
1511,1511,1622071.58514166,6126707.355939409,0.155734581
1512,1512,1622741.006175486,6126676.909474513,0.767071437
1513,1513,1622970.912408199,6126676.407905036,0.060913999
1514,1514,1626491.35264195,6126671.55733234,-0.395000011
1515,1515,1622979.247604971,6126666.64369452,0.060913999
1516,1516,1622113.097449219,6126664.541820323,0.862831192
1517,1517,1622754.658235612,6126663.89260044,0.84356737
1518,1518,1628003.639569858,6126642.131114956,-0.395000011
1519,1519,1622085.167741655,6126648.636013668,1.079719306
1520,1520,1622996.000014908,6126647.290615871,0.060913999
1521,1521,1622721.864018477,6126640.175045297,0.929656253
1522,1522,1623004.404509115,6126637.732212855,0.060913999
1523,1523,1628052.173266088,6126622.524290772,1.111169246
1524,1524,1622183.887180612,6126639.672128179,0.723114558
1525,1525,1622782.034645745,6126626.792345811,1.000809797
1526,1526,1623019.773809538,6126626.225886255,0.060913999
1527,1527,1627896.986198665,6126612.571776018,-0.375050011
1528,1528,1622208.218242384,6126618.246511368,0.685074994
1529,1529,1622676.345322629,6126630.24822733,0.713784582
1530,1530,1622000.769299199,6126636.356052182,0.155895172
1531,1531,1622715.985905753,6126614.146585706,0.707616
1532,1532,1623036.787804796,6126607.751845736,0.060913999
1533,1533,1623679.557931176,6126604.580434242,0.060913999
1534,1534,1628767.367927926,6126589.96788029,0.132240004
1535,1535,1622216.467018609,6126598.426842859,1.000077927
1536,1536,1623052.787958476,6126596.714452092,0.060913999
1537,1537,1623650.842505155,6126594.692954151,0.060913999
1538,1538,1628035.307737492,6126582.851446987,1.138754093
1539,1539,1623061.397590576,6126588.025501966,0.060913999
1540,1540,1623618.028659928,6126584.816039944,0.060913999
1541,1541,1625527.92955563,6126579.6667021,-0.395000011
1542,1542,1628773.345155246,6126569.998860294,0.724840003
1543,1543,1622225.141342782,6126586.33476198,1.041877188
1544,1544,1622658.955348675,6126577.288792834,0.860049994
1545,1545,1623077.40692287,6126576.876930471,0.060913999
1546,1546,1623589.313386078,6126574.928317377,0.060913999
1547,1547,1627989.35538811,6126589.659546849,-0.309771924
1548,1548,1621654.800940038,6126569.767799594,0.156346083
1549,1549,1621732.672297408,6126569.582347358,0.156150125
1550,1550,1621798.249837657,6126570.153918762,0.155623342
1551,1551,1621883.056661509,6126585.567230242,0.155847874
1552,1552,1623086.022337103,6126568.293193808,0.060913999
1553,1553,1623560.598175049,6126565.040517426,0.060913999
1554,1554,1625478.691950258,6126559.880222023,-0.395000011
1555,1555,1623102.026195386,6126557.061586182,0.060913999
1556,1556,1623118.158021502,6126546.69809316,0.272291093
1557,1557,1623142.50167058,6126546.18757927,0.060913999
